ID;Geslacht;Leeftijd;RegioS;DiagnoseIndelingISHMT;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
1235;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2000;7442.0;4.6;387.0;0.2;7055.0;4.4;74003.0;46.5;10.5
1236;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2001;6564.0;4.0;370.0;0.2;6194.0;3.9;50315.0;31.3;8.1
1237;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2002;7106.0;4.4;420.0;0.3;6686.0;4.0;46564.0;28.7;7.0
1238;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2003;7470.0;4.5;497.0;0.3;6973.0;4.3;48721.0;30.0;7.0
1239;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2004;8306.0;5.0;698.0;0.4;7608.0;4.6;49788.0;30.6;6.5
1240;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2005;8957.0;5.5;752.0;0.5;8205.0;5.0;50886.0;31.2;6.1
1241;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2006;9478.0;5.8;805.0;0.5;8673.0;5.3;52602.0;32.2;6.0
1242;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2007;9656.0;5.9;924.0;0.6;8732.0;5.3;50719.0;31.0;5.8
1243;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2008;9821.0;6.0;975.0;0.6;8846.0;5.4;48734.0;29.6;5.5
1244;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2009;10224.0;6.1;1017.0;0.6;9207.0;5.5;50671.0;30.7;5.5
1245;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2010;10684.0;6.4;1120.0;0.6;9564.0;5.8;48648.0;29.2;5.0
1246;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2011;10982.0;6.5;968.0;0.6;10014.0;6.0;48980.0;29.2;4.9
1247;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;603;2012;11427.0;6.8;1325.0;0.8;10102.0;6.0;47072.0;28.1;4.6
1248;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1981;;;;;3832.0;2.7;72506.0;50.9;18.8
1249;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1982;;;;;4039.0;2.7;71773.0;50.2;17.7
1250;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1983;;;;;4371.0;3.0;74539.0;51.9;17.1
1251;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1984;;;;;4486.0;3.0;75792.0;52.5;16.8
1252;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1985;;;;;4721.0;3.2;76410.0;52.7;16.2
1253;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1986;;;;;4895.0;3.4;76394.0;52.4;15.6
1254;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1987;;;;;4521.0;3.0;69972.0;47.7;15.5
1255;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1988;;;;;4261.0;2.9;65169.0;44.2;15.3
1256;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1989;;;;;4044.0;2.7;60660.0;40.7;15.0
1257;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1990;;;;;3982.0;2.7;56211.0;37.5;14.1
1258;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1991;;;;;3942.0;2.5;55074.0;36.5;14.0
1259;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1992;;;;;3728.0;2.5;49230.0;32.4;13.1
1260;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1993;3686.0;2.4;64.0;0.0;3622.0;2.4;48301.0;31.6;13.3
1261;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1994;3876.0;2.5;76.0;0.0;3800.0;2.5;47467.0;30.8;12.5
1262;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1995;4016.0;2.5;91.0;0.1;3925.0;2.5;47120.0;30.5;12.0
1263;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1996;4016.0;2.5;84.0;0.1;3932.0;2.5;47082.0;30.2;12.0
1264;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1997;4378.0;2.7;97.0;0.1;4281.0;2.7;48570.0;31.1;11.3
1265;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1998;3955.0;2.5;116.0;0.1;3839.0;2.4;44946.0;28.6;11.6
1266;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;1999;3858.0;2.4;215.0;0.1;3643.0;2.2;39680.0;25.1;10.8
1267;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2000;3825.0;2.4;440.0;0.3;3385.0;2.0;36028.0;22.6;10.6
1268;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2001;3863.0;2.4;651.0;0.4;3212.0;2.0;31720.0;19.7;9.8
1269;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2002;4737.0;2.9;1224.0;0.8;3513.0;2.2;31691.0;19.6;9.0
1270;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2003;5627.0;3.5;1863.0;1.1;3764.0;2.2;27715.0;17.1;7.4
1271;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2004;7125.0;4.4;2721.0;1.7;4404.0;2.7;30174.0;18.5;6.9
1272;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2005;9009.0;5.5;3943.0;2.4;5066.0;3.0;30749.0;18.7;6.0
1273;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2006;10413.0;6.4;4670.0;2.9;5743.0;3.5;32924.0;20.1;5.6
1274;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2007;11244.0;6.9;5258.0;3.2;5986.0;3.7;33226.0;20.2;5.5
1275;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2008;11898.0;7.1;5691.0;3.5;6207.0;3.7;33915.0;20.6;5.5
1276;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2009;12959.0;7.8;6287.0;3.7;6672.0;4.0;31340.0;19.0;4.6
1277;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2010;14252.0;8.6;6436.0;3.9;7816.0;4.6;35299.0;21.2;4.5
1278;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2011;14811.0;8.8;5933.0;3.5;8878.0;5.3;35563.0;21.2;4.0
1279;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;604;2012;14733.0;8.8;6086.0;3.5;8647.0;5.1;31485.0;18.7;3.5
1280;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1981;;;;;18000.0;12.6;336229.0;236.0;18.7
1281;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1982;;;;;19090.0;13.3;333878.0;233.3;17.5
1282;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1983;;;;;19846.0;13.8;334191.0;232.6;16.7
1283;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1984;;;;;19686.0;13.6;310376.0;215.1;15.8
1284;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1985;;;;;19351.0;13.3;313029.0;216.0;16.2
1285;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1986;;;;;18741.0;12.8;302749.0;207.6;16.2
1286;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1987;;;;;17965.0;12.1;284859.0;194.1;15.8
1287;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1988;;;;;18014.0;12.1;293702.0;199.0;16.2
1288;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1989;;;;;17300.0;11.6;266079.0;179.1;15.3
1289;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1990;;;;;16931.0;11.3;254225.0;170.0;15.0
1290;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1991;;;;;16496.0;10.8;243480.0;161.6;14.8
1291;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1992;;;;;16894.0;11.1;259404.0;170.8;15.3
1292;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1993;30797.0;20.1;14324.0;9.3;16473.0;10.8;243037.0;158.8;14.8
1293;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1994;33138.0;21.5;17136.0;11.1;16003.0;10.3;232196.0;150.8;14.5
1294;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1995;33918.0;21.8;18210.0;11.8;15708.0;10.1;224040.0;145.0;14.3
1295;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1996;35350.0;22.7;20535.0;13.1;14815.0;9.5;206428.0;132.8;13.8
1296;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1997;37134.0;23.7;22545.0;14.3;14589.0;9.3;206350.0;132.1;14.1
1297;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1998;36777.0;23.3;22638.0;14.3;14139.0;9.0;201952.0;128.5;14.3
1298;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;1999;36950.0;23.3;23838.0;15.1;13112.0;8.3;182453.0;115.4;13.8
1299;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2000;37096.0;23.2;24536.0;15.3;12560.0;7.9;169912.0;106.6;13.5
1300;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2001;37841.0;23.6;25903.0;16.1;11938.0;7.4;159458.0;99.4;13.3
1301;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2002;41594.0;25.7;29180.0;18.1;12414.0;7.6;156122.0;96.6;12.6
1302;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2003;44344.0;27.2;31516.0;19.3;12828.0;7.9;151599.0;93.4;11.8
1303;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2004;49186.0;30.2;35957.0;22.1;13229.0;8.1;141107.0;86.6;10.6
1304;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2005;51368.0;31.5;37818.0;23.2;13550.0;8.3;140627.0;86.1;10.3
1305;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2006;54057.0;33.0;40753.0;24.8;13304.0;8.1;134556.0;82.3;10.1
1306;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2007;55684.0;34.0;42361.0;25.8;13323.0;8.1;131172.0;80.0;9.8
1307;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2008;55806.0;33.9;42311.0;25.7;13495.0;8.1;124251.0;75.5;9.1
1308;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2009;55848.0;33.7;41519.0;25.1;14329.0;8.6;130197.0;78.8;9.1
1309;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2010;55863.0;33.5;41321.0;24.8;14542.0;8.8;119223.0;71.8;8.1
1310;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2011;54320.0;32.5;39258.0;23.5;15062.0;9.0;119964.0;71.9;8.0
1311;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;605;2012;52767.0;31.5;37993.0;22.7;14774.0;8.8;115251.0;68.8;7.8
1312;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1981;;;;;37203.0;26.1;356841.0;250.5;9.6
1313;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1982;;;;;38457.0;26.8;356433.0;249.1;9.3
1314;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1983;;;;;39642.0;27.6;350703.0;244.1;8.8
1315;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1984;;;;;39575.0;27.3;325474.0;225.6;8.1
1316;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1985;;;;;40500.0;27.8;310251.0;214.1;7.6
1317;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1986;;;;;41179.0;28.2;289772.0;198.8;7.0
1318;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1987;;;;;42288.0;28.7;277213.0;189.0;6.5
1319;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1988;;;;;44335.0;30.0;267203.0;181.0;6.0
1320;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1989;;;;;45899.0;30.8;258067.0;173.8;5.5
1321;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1990;;;;;48203.0;32.2;254456.0;170.1;5.3
1322;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1991;;;;;52728.0;35.0;252387.0;167.5;4.8
1323;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1992;;;;;56610.0;37.2;244434.0;161.0;4.3
1324;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1993;75953.0;49.7;17378.0;11.3;58575.0;38.2;229241.0;149.8;3.9
1325;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1994;82766.0;53.7;23320.0;15.1;59446.0;38.5;210794.0;137.0;3.5
1326;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1995;87621.0;56.7;30899.0;20.0;56722.0;36.7;188456.0;121.9;3.2
1327;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1996;94960.0;61.0;42646.0;27.5;52314.0;33.7;167559.0;107.9;3.2
1328;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1997;103062.0;66.0;57207.0;36.5;45855.0;29.3;142587.0;91.3;3.0
1329;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1998;108354.0;69.0;70099.0;44.5;38255.0;24.2;117082.0;74.5;3.0
1330;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;1999;114255.0;72.3;83970.0;53.0;30285.0;19.2;90158.0;57.0;3.0
1331;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2000;119772.0;75.1;95267.0;59.7;24505.0;15.3;73659.0;46.2;3.0
1332;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2001;130052.0;81.0;111081.0;69.1;18971.0;11.8;59810.0;37.2;3.2
1333;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2002;145067.0;89.8;128474.0;79.5;16593.0;10.3;52038.0;32.2;3.0
1334;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2003;157959.0;97.4;142716.0;88.0;15243.0;9.3;49685.0;30.6;3.2
1335;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2004;172003.0;105.6;157754.0;96.9;14249.0;8.8;46132.0;28.2;3.2
1336;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2005;168119.0;103.0;155519.0;95.3;12600.0;7.6;40437.0;24.7;3.2
1337;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2006;165406.0;101.1;154432.0;94.5;10974.0;6.6;36096.0;22.1;3.2
1338;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2007;175122.0;106.9;165329.0;100.9;9793.0;6.0;31878.0;19.5;3.2
1339;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2008;197475.0;120.0;188029.0;114.3;9446.0;5.6;30717.0;18.7;3.2
1340;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2009;207147.0;125.3;198494.0;120.0;8653.0;5.1;26588.0;16.1;3.0
1341;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2010;219711.0;132.1;211568.0;127.3;8143.0;4.9;25067.0;15.1;3.0
1342;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2011;240260.0;143.8;231988.0;139.0;8272.0;5.0;25716.0;15.3;3.0
1343;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;700;2012;252609.0;150.8;245481.0;146.5;7128.0;4.3;22177.0;13.1;3.0
1344;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1981;;;;;13159.0;9.1;155697.0;109.3;11.8
1345;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1982;;;;;14555.0;10.1;167002.0;116.6;11.5
1346;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1983;;;;;16075.0;11.1;172392.0;120.0;10.6
1347;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1984;;;;;17276.0;12.0;165734.0;114.9;9.6
1348;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1985;;;;;19036.0;13.1;162599.0;112.1;8.5
1349;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1986;;;;;20912.0;14.3;158698.0;108.9;7.5
1350;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1987;;;;;23238.0;15.8;159754.0;108.9;6.9
1351;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1988;;;;;26739.0;18.1;163543.0;110.8;6.0
1352;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1989;;;;;29073.0;19.6;160845.0;108.3;5.5
1353;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1990;;;;;32065.0;21.3;161243.0;107.8;5.0
1354;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1991;;;;;36938.0;24.5;164067.0;108.9;4.4
1355;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1992;;;;;40400.0;26.6;159798.0;105.1;4.0
1356;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1993;48939.0;32.0;5912.0;3.9;43027.0;28.1;153476.0;100.4;3.5
1357;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1994;54947.0;35.7;10976.0;7.0;43971.0;28.6;141154.0;91.8;3.2
1358;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1995;60058.0;38.9;17972.0;11.6;42086.0;27.2;124312.0;80.4;3.0
1359;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1996;65633.0;42.2;27559.0;17.7;38074.0;24.5;106220.0;68.4;2.7
1360;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1997;72322.0;46.2;39813.0;25.5;32509.0;20.7;87339.0;55.9;2.7
1361;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1998;77159.0;49.0;50612.0;32.2;26547.0;16.8;70300.0;44.7;2.5
1362;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;1999;82909.0;52.4;62165.0;39.2;20744.0;13.1;52031.0;32.9;2.5
1363;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2000;87946.0;55.2;72957.0;45.7;14989.0;9.3;35554.0;22.2;2.4
1364;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2001;95416.0;59.5;85204.0;53.0;10212.0;6.4;24760.0;15.3;2.4
1365;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2002;105861.0;65.5;97971.0;60.7;7890.0;4.9;19074.0;11.8;2.4
1366;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2003;112300.0;69.1;105880.0;65.3;6420.0;4.0;15208.0;9.3;2.4
1367;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2004;115148.0;70.6;110086.0;67.5;5062.0;3.0;11885.0;7.3;2.2
1368;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2005;122701.0;75.1;118773.0;72.8;3928.0;2.4;9130.0;5.5;2.2
1369;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2006;127486.0;78.0;124217.0;76.0;3269.0;2.0;7676.0;4.6;2.2
1370;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2007;131911.0;80.5;129209.0;78.9;2702.0;1.6;6381.0;3.9;2.4
1371;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2008;144502.0;87.9;142129.0;86.4;2373.0;1.3;5566.0;3.4;2.2
1372;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2009;145793.0;88.1;143903.0;87.0;1890.0;1.1;4356.0;2.5;2.2
1373;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2010;137701.0;82.9;136224.0;82.0;1477.0;0.8;3305.0;2.0;2.2
1374;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2011;139689.0;83.6;138437.0;82.9;1252.0;0.8;2825.0;1.7;2.2
1375;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;701;2012;140324.0;83.8;139390.0;83.1;934.0;0.6;2437.0;1.5;2.5
1376;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1981;;;;;24044.0;16.8;201144.0;141.1;8.3
1377;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1982;;;;;23902.0;16.7;189431.0;132.3;7.9
1378;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1983;;;;;23567.0;16.3;178311.0;124.0;7.5
1379;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1984;;;;;22299.0;15.5;159740.0;110.6;7.1
1380;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1985;;;;;21464.0;14.8;147652.0;101.9;6.9
1381;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1986;;;;;20268.0;13.8;131074.0;89.9;6.5
1382;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1987;;;;;19051.0;13.0;117459.0;80.0;6.1
1383;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1988;;;;;17596.0;11.8;103660.0;70.1;5.9
1384;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1989;;;;;16825.0;11.3;97222.0;65.5;5.8
1385;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1990;;;;;16138.0;10.8;93213.0;62.2;5.8
1386;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1991;;;;;15790.0;10.5;88321.0;58.5;5.5
1387;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1992;;;;;16210.0;10.6;84636.0;55.7;5.1
1388;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1993;27014.0;17.7;11466.0;7.5;15548.0;10.1;75765.0;49.5;4.9
1389;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1994;27819.0;18.1;12344.0;8.0;15475.0;10.1;69640.0;45.2;4.5
1390;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1995;27563.0;17.7;12927.0;8.3;14636.0;9.5;64144.0;41.5;4.4
1391;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1996;29327.0;18.8;15087.0;9.6;14240.0;9.1;61339.0;39.5;4.3
1392;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1997;30740.0;19.7;17394.0;11.1;13346.0;8.5;55248.0;35.4;4.0
1393;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1998;31195.0;19.8;19487.0;12.3;11708.0;7.5;46782.0;29.7;4.0
1394;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;1999;31346.0;19.7;21805.0;13.8;9541.0;6.0;38127.0;24.1;4.0
1395;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2000;31826.0;20.0;22310.0;14.0;9516.0;6.0;38105.0;23.8;4.0
1396;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2001;34636.0;21.6;25877.0;16.1;8759.0;5.5;35050.0;21.7;4.0
1397;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2002;39206.0;24.2;30503.0;18.8;8703.0;5.4;32964.0;20.3;3.7
1398;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2003;45659.0;28.1;36836.0;22.7;8823.0;5.4;34477.0;21.2;3.9
1399;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2004;56855.0;34.9;47668.0;29.2;9187.0;5.5;34247.0;21.0;3.7
1400;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2005;45418.0;27.7;36746.0;22.5;8672.0;5.3;31307.0;19.2;3.5
1401;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2006;37920.0;23.2;30215.0;18.5;7705.0;4.6;28420.0;17.3;3.7
1402;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2007;43211.0;26.3;36120.0;22.1;7091.0;4.3;25497.0;15.6;3.5
1403;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2008;52973.0;32.2;45900.0;27.8;7073.0;4.3;25151.0;15.3;3.5
1404;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2009;61354.0;37.0;54591.0;33.0;6763.0;4.0;22232.0;13.3;3.2
1405;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2010;82010.0;49.4;75344.0;45.2;6666.0;4.0;21762.0;13.1;3.2
1406;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2011;100571.0;60.2;93551.0;56.0;7020.0;4.1;22891.0;13.6;3.2
1407;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;702;2012;112285.0;67.0;106091.0;63.2;6194.0;3.7;19740.0;11.8;3.2
1408;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1981;;;;;27752.0;19.5;165262.0;116.0;6.0
1409;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1982;;;;;27619.0;19.2;162254.0;113.4;5.9
1410;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1983;;;;;26905.0;18.7;153112.0;106.5;5.6
1411;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1984;;;;;21886.0;15.1;135094.0;93.5;6.1
1412;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1985;;;;;20207.0;13.8;127152.0;87.6;6.3
1413;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1986;;;;;18325.0;12.6;114769.0;78.6;6.3
1414;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1987;;;;;15614.0;10.6;102723.0;70.0;6.5
1415;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1988;;;;;14212.0;9.6;94251.0;63.9;6.5
1416;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1989;;;;;14016.0;9.3;87608.0;59.0;6.3
1417;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1990;;;;;13905.0;9.3;82273.0;55.0;5.9
1418;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1991;;;;;13591.0;9.0;75265.0;49.9;5.5
1419;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1992;;;;;14158.0;9.3;75838.0;49.9;5.4
1420;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1993;66714.0;43.5;52837.0;34.5;13877.0;9.1;70959.0;46.4;5.0
1421;Totaal mannen en vrouwen;Totaal alle leeftijden;Nederland;800;1994;65246.0;42.4;51281.0;33.2;13965.0;9.1;67713.0;44.0;4.8
