ID;RegioS;Perioden;TotaalAantalIOAWEnIOAZUitkeringen_1;IOAWEnIOAZUitkeringenVanMannen_2;IOAWEnIOAZUitkeringenVanVrouwen_3
51;Nederland;2001;22060.0;19990.0;2060.0
52;Nederland;2002 januari;22210.0;20130.0;2070.0
53;Nederland;2002 februari;22090.0;20010.0;2080.0
54;Nederland;2002 maart;22010.0;19920.0;2090.0
55;Nederland;2002 april;21920.0;19820.0;2100.0
56;Nederland;2002 mei;21780.0;19690.0;2090.0
57;Nederland;2002 juni;21690.0;19600.0;2090.0
58;Nederland;2002 juli;21980.0;19870.0;2110.0
59;Nederland;2002 augustus;21880.0;19760.0;2130.0
60;Nederland;2002 september;21720.0;19590.0;2130.0
61;Nederland;2002 oktober;21580.0;19460.0;2120.0
62;Nederland;2002 november;21390.0;19280.0;2110.0
63;Nederland;2002 december;21210.0;19120.0;2090.0
64;Nederland;2002;21210.0;19120.0;2090.0
65;Nederland;2003 januari;21140.0;19040.0;2100.0
66;Nederland;2003 februari;20930.0;18830.0;2100.0
67;Nederland;2003 maart;20630.0;18540.0;2090.0
68;Nederland;2003 april;20400.0;18320.0;2080.0
69;Nederland;2003 mei;20160.0;18080.0;2080.0
70;Nederland;2003 juni;19940.0;17880.0;2070.0
71;Nederland;2003 juli;19680.0;17610.0;2060.0
72;Nederland;2003 augustus;19480.0;17420.0;2060.0
73;Nederland;2003 september;19290.0;17220.0;2070.0
74;Nederland;2003 oktober;19140.0;17080.0;2060.0
75;Nederland;2003 november;18960.0;16890.0;2070.0
76;Nederland;2003 december;18720.0;16660.0;2070.0
77;Nederland;2003;18720.0;16660.0;2070.0
78;Nederland;2004 januari;18580.0;16520.0;2060.0
79;Nederland;2004 februari;18360.0;16310.0;2050.0
80;Nederland;2004 maart;18120.0;16090.0;2030.0
81;Nederland;2004 april;17830.0;15810.0;2020.0
82;Nederland;2004 mei;17570.0;15570.0;2000.0
83;Nederland;2004 juni;17340.0;15330.0;2010.0
84;Nederland;2004 juli;17060.0;15060.0;2000.0
85;Nederland;2004 augustus;16780.0;14790.0;1990.0
86;Nederland;2004 september;16500.0;14540.0;1970.0
87;Nederland;2004 oktober;16270.0;14320.0;1950.0
88;Nederland;2004 november;16070.0;14130.0;1940.0
89;Nederland;2004 december;15870.0;13950.0;1920.0
90;Nederland;2004;15870.0;13950.0;1920.0
91;Nederland;2005 januari;15650.0;12430.0;3220.0
92;Nederland;2005 februari;15540.0;12340.0;3200.0
93;Nederland;2005 maart;15300.0;12140.0;3160.0
94;Nederland;2005 april;15060.0;11920.0;3130.0
95;Nederland;2005 mei;14760.0;11680.0;3080.0
96;Nederland;2005 juni;14520.0;11460.0;3060.0
97;Nederland;2005 juli;14200.0;11150.0;3050.0
98;Nederland;2005 augustus;13960.0;10930.0;3030.0
99;Nederland;2005 september;13760.0;10810.0;2950.0
100;Nederland;2005 oktober;13550.0;10610.0;2940.0
101;Nederland;2005 november;13330.0;10420.0;2900.0
102;Nederland;2005 december;13130.0;10250.0;2880.0
103;Nederland;2005;13130.0;10250.0;2880.0
104;Nederland;2006 januari;12560.0;9950.0;2610.0
105;Nederland;2006 februari;12060.0;9410.0;2640.0
106;Nederland;2006 maart;11270.0;8750.0;2510.0
107;Nederland;2006 april;10810.0;8390.0;2410.0
108;Nederland;2006 mei;10420.0;8080.0;2340.0
109;Nederland;2006 juni;10100.0;7800.0;2300.0
110;Nederland;2006 juli;9790.0;7560.0;2230.0
111;Nederland;2006 augustus;9490.0;7310.0;2180.0
112;Nederland;2006 september;9160.0;7040.0;2110.0
113;Nederland;2006 oktober;8780.0;6750.0;2030.0
114;Nederland;2006 november;8540.0;6510.0;2030.0
115;Nederland;2006 december;8370.0;6370.0;2000.0
116;Nederland;2006;8370.0;6370.0;2000.0
117;Nederland;2007 januari;8280.0;6300.0;1980.0
118;Nederland;2007 februari;8170.0;6210.0;1960.0
119;Nederland;2007 maart;8030.0;6090.0;1940.0
120;Nederland;2007 april;7950.0;5990.0;1950.0
121;Nederland;2007 mei;7820.0;5880.0;1940.0
122;Nederland;2007 juni;7680.0;5790.0;1900.0
123;Nederland;2007 juli;7550.0;5690.0;1860.0
124;Nederland;2007 augustus;7430.0;5590.0;1840.0
125;Nederland;2007 september;7370.0;5520.0;1850.0
126;Nederland;2007 oktober;7320.0;5470.0;1850.0
127;Nederland;2007 november;7290.0;5450.0;1840.0
128;Nederland;2007 december;7280.0;5430.0;1850.0
129;Nederland;2007;7280.0;5430.0;1850.0
130;Nederland;2008 januari;7400.0;5510.0;1900.0
131;Nederland;2008 februari;7450.0;5520.0;1930.0
132;Nederland;2008 maart;7470.0;5510.0;1960.0
133;Nederland;2008 april;7530.0;5550.0;1980.0
134;Nederland;2008 mei;7550.0;5540.0;2010.0
135;Nederland;2008 juni;7620.0;5560.0;2060.0
136;Nederland;2008 juli;7620.0;5530.0;2090.0
137;Nederland;2008 augustus;7660.0;5550.0;2110.0
138;Nederland;2008 september;7660.0;5540.0;2120.0
139;Nederland;2008 oktober;7680.0;5530.0;2150.0
140;Nederland;2008 november;7750.0;5560.0;2190.0
141;Nederland;2008 december;7840.0;5610.0;2230.0
142;Nederland;2008;7840.0;5610.0;2230.0
143;Nederland;2009 januari;8010.0;5710.0;2300.0
144;Nederland;2009 februari;8130.0;5790.0;2340.0
145;Nederland;2009 maart;8350.0;5960.0;2390.0
146;Nederland;2009 april;8460.0;6010.0;2450.0
147;Nederland;2009 mei;8590.0;6090.0;2500.0
148;Nederland;2009 juni;8730.0;6190.0;2540.0
149;Nederland;2009 juli;8920.0;6330.0;2590.0
150;Nederland;2009 augustus;9060.0;6410.0;2640.0
151;Nederland;2009 september;9170.0;6500.0;2670.0
152;Nederland;2009 oktober;9260.0;6540.0;2720.0
153;Nederland;2009 november;9440.0;6660.0;2770.0
154;Nederland;2009 december;9610.0;6780.0;2830.0
155;Nederland;2009;9610.0;6780.0;2830.0
156;Nederland;2010 januari;9810.0;6910.0;2890.0
157;Nederland;2010 februari;9950.0;7020.0;2920.0
158;Nederland;2010 maart;10130.0;7170.0;2960.0
159;Nederland;2010 april;10250.0;7240.0;3010.0
160;Nederland;2010 mei;10360.0;7320.0;3040.0
161;Nederland;2010 juni;10460.0;7380.0;3090.0
162;Nederland;2010 juli;10620.0;7470.0;3150.0
163;Nederland;2010 augustus;10720.0;7510.0;3200.0
164;Nederland;2010 september;10830.0;7570.0;3270.0
165;Nederland;2010 oktober;10910.0;7610.0;3300.0
166;Nederland;2010 november;10970.0;7640.0;3330.0
167;Nederland;2010 december;11050.0;7670.0;3380.0
168;Nederland;2010;11050.0;7670.0;3380.0
169;Nederland;2011 januari;11140.0;7740.0;3400.0
170;Nederland;2011 februari;11170.0;7730.0;3430.0
171;Nederland;2011 maart;11260.0;7800.0;3460.0
172;Nederland;2011 april;11210.0;7770.0;3440.0
173;Nederland;2011 mei;11180.0;7700.0;3480.0
174;Nederland;2011 juni;11170.0;7670.0;3500.0
175;Nederland;2011 juli;11150.0;7610.0;3540.0
176;Nederland;2011 augustus;11140.0;7590.0;3540.0
177;Nederland;2011 september;11110.0;7570.0;3540.0
178;Nederland;2011 oktober;11110.0;7560.0;3550.0
179;Nederland;2011 november;11180.0;7580.0;3590.0
180;Nederland;2011 december;11200.0;7580.0;3620.0
181;Nederland;2011;11200.0;7580.0;3620.0
182;Nederland;2012 januari;11290.0;7610.0;3680.0
183;Nederland;2012 februari;11360.0;7640.0;3720.0
184;Nederland;2012 maart;11410.0;7690.0;3710.0
185;Nederland;2012 april;11540.0;7790.0;3750.0
186;Nederland;2012 mei;11660.0;7860.0;3800.0
187;Nederland;2012 juni;11740.0;7890.0;3850.0
188;Nederland;2012 juli;11880.0;7990.0;3880.0
189;Nederland;2012 augustus;12010.0;8090.0;3920.0
190;Nederland;2012 september;12090.0;8120.0;3980.0
191;Nederland;2012 oktober;12280.0;8230.0;4050.0
192;Nederland;2012 november;12470.0;8360.0;4110.0
193;Nederland;2012 december;12650.0;8490.0;4160.0
194;Nederland;2012;12650.0;8490.0;4160.0
195;Aa en Hunze;1998 januari;40.0;40.0;0.0
196;Aa en Hunze;1998 februari;40.0;40.0;0.0
197;Aa en Hunze;1998 maart;40.0;40.0;0.0
198;Aa en Hunze;1998 april;40.0;40.0;0.0
199;Aa en Hunze;1998 mei;40.0;40.0;0.0
200;Aa en Hunze;1998 juni;40.0;40.0;0.0
201;Aa en Hunze;1998 juli;40.0;40.0;0.0
202;Aa en Hunze;1998 augustus;40.0;40.0;0.0
203;Aa en Hunze;1998 september;40.0;40.0;0.0
204;Aa en Hunze;1998 oktober;50.0;50.0;0.0
205;Aa en Hunze;1998 november;50.0;50.0;0.0
206;Aa en Hunze;1998 december;50.0;50.0;0.0
207;Aa en Hunze;1998;50.0;50.0;0.0
208;Aa en Hunze;1999 januari;50.0;50.0;0.0
209;Aa en Hunze;1999 februari;50.0;50.0;0.0
210;Aa en Hunze;1999 maart;50.0;50.0;0.0
211;Aa en Hunze;1999 april;50.0;50.0;0.0
212;Aa en Hunze;1999 mei;50.0;50.0;0.0
213;Aa en Hunze;1999 juni;50.0;50.0;0.0
214;Aa en Hunze;1999 juli;50.0;50.0;0.0
215;Aa en Hunze;1999 augustus;50.0;50.0;0.0
216;Aa en Hunze;1999 september;50.0;50.0;0.0
217;Aa en Hunze;1999 oktober;50.0;50.0;0.0
218;Aa en Hunze;1999 november;50.0;50.0;0.0
219;Aa en Hunze;1999 december;50.0;50.0;0.0
220;Aa en Hunze;1999;50.0;50.0;0.0
221;Aa en Hunze;2000 januari;50.0;50.0;0.0
222;Aa en Hunze;2000 februari;50.0;50.0;0.0
223;Aa en Hunze;2000 maart;50.0;50.0;0.0
224;Aa en Hunze;2000 april;60.0;50.0;0.0
225;Aa en Hunze;2000 mei;50.0;50.0;0.0
226;Aa en Hunze;2000 juni;50.0;50.0;0.0
227;Aa en Hunze;2000 juli;50.0;50.0;0.0
228;Aa en Hunze;2000 augustus;50.0;50.0;0.0
229;Aa en Hunze;2000 september;50.0;50.0;0.0
230;Aa en Hunze;2000 oktober;50.0;50.0;0.0
231;Aa en Hunze;2000 november;60.0;60.0;0.0
232;Aa en Hunze;2000 december;60.0;50.0;0.0
233;Aa en Hunze;2000;60.0;50.0;0.0
234;Aa en Hunze;2001 januari;50.0;50.0;0.0
235;Aa en Hunze;2001 februari;50.0;50.0;0.0
236;Aa en Hunze;2001 maart;50.0;50.0;0.0
237;Aa en Hunze;2001 april;50.0;50.0;0.0
238;Aa en Hunze;2001 mei;50.0;50.0;0.0
239;Aa en Hunze;2001 juni;50.0;50.0;0.0
240;Aa en Hunze;2001 juli;50.0;50.0;0.0
241;Aa en Hunze;2001 augustus;50.0;50.0;0.0
242;Aa en Hunze;2001 september;50.0;50.0;0.0
243;Aa en Hunze;2001 oktober;50.0;50.0;0.0
244;Aa en Hunze;2001 november;50.0;50.0;0.0
245;Aa en Hunze;2001 december;50.0;50.0;0.0
246;Aa en Hunze;2001;50.0;50.0;0.0
247;Aa en Hunze;2002 januari;50.0;50.0;0.0
248;Aa en Hunze;2002 februari;50.0;50.0;0.0
249;Aa en Hunze;2002 maart;50.0;50.0;0.0
250;Aa en Hunze;2002 april;50.0;50.0;0.0
251;Aa en Hunze;2002 mei;50.0;50.0;0.0
252;Aa en Hunze;2002 juni;50.0;50.0;0.0
253;Aa en Hunze;2002 juli;50.0;50.0;0.0
254;Aa en Hunze;2002 augustus;50.0;50.0;0.0
255;Aa en Hunze;2002 september;50.0;50.0;0.0
256;Aa en Hunze;2002 oktober;50.0;50.0;0.0
257;Aa en Hunze;2002 november;50.0;50.0;0.0
258;Aa en Hunze;2002 december;50.0;50.0;0.0
259;Aa en Hunze;2002;50.0;50.0;0.0
260;Aa en Hunze;2003 januari;50.0;50.0;0.0
261;Aa en Hunze;2003 februari;50.0;50.0;0.0
262;Aa en Hunze;2003 maart;50.0;50.0;0.0
263;Aa en Hunze;2003 april;50.0;50.0;0.0
264;Aa en Hunze;2003 mei;40.0;40.0;0.0
265;Aa en Hunze;2003 juni;40.0;40.0;0.0
266;Aa en Hunze;2003 juli;40.0;40.0;0.0
267;Aa en Hunze;2003 augustus;50.0;50.0;0.0
268;Aa en Hunze;2003 september;50.0;50.0;0.0
269;Aa en Hunze;2003 oktober;50.0;50.0;0.0
270;Aa en Hunze;2003 november;50.0;50.0;0.0
271;Aa en Hunze;2003 december;50.0;50.0;0.0
272;Aa en Hunze;2003;50.0;50.0;0.0
273;Aa en Hunze;2004 januari;50.0;50.0;0.0
274;Aa en Hunze;2004 februari;50.0;50.0;0.0
275;Aa en Hunze;2004 maart;50.0;50.0;0.0
276;Aa en Hunze;2004 april;40.0;40.0;0.0
277;Aa en Hunze;2004 mei;40.0;40.0;0.0
278;Aa en Hunze;2004 juni;40.0;40.0;0.0
279;Aa en Hunze;2004 juli;40.0;40.0;0.0
280;Aa en Hunze;2004 augustus;40.0;40.0;0.0
281;Aa en Hunze;2004 september;40.0;40.0;0.0
282;Aa en Hunze;2004 oktober;40.0;40.0;0.0
283;Aa en Hunze;2004 november;40.0;40.0;0.0
284;Aa en Hunze;2004 december;40.0;40.0;0.0
285;Aa en Hunze;2004;40.0;40.0;0.0
286;Aa en Hunze;2005 januari;40.0;30.0;0.0
287;Aa en Hunze;2005 februari;40.0;30.0;10.0
288;Aa en Hunze;2005 maart;40.0;30.0;10.0
289;Aa en Hunze;2005 april;40.0;30.0;10.0
290;Aa en Hunze;2005 mei;40.0;30.0;10.0
291;Aa en Hunze;2005 juni;40.0;30.0;10.0
292;Aa en Hunze;2005 juli;40.0;30.0;10.0
293;Aa en Hunze;2005 augustus;40.0;30.0;10.0
294;Aa en Hunze;2005 september;40.0;30.0;10.0
295;Aa en Hunze;2005 oktober;40.0;30.0;10.0
296;Aa en Hunze;2005 november;40.0;30.0;10.0
297;Aa en Hunze;2005 december;40.0;30.0;10.0
298;Aa en Hunze;2005;40.0;30.0;10.0
299;Aa en Hunze;2006 januari;40.0;30.0;10.0
300;Aa en Hunze;2006 februari;30.0;30.0;10.0
301;Aa en Hunze;2006 maart;30.0;30.0;10.0
302;Aa en Hunze;2006 april;30.0;30.0;10.0
303;Aa en Hunze;2006 mei;30.0;30.0;10.0
304;Aa en Hunze;2006 juni;30.0;30.0;10.0
305;Aa en Hunze;2006 juli;30.0;20.0;10.0
306;Aa en Hunze;2006 augustus;30.0;20.0;10.0
307;Aa en Hunze;2006 september;30.0;20.0;10.0
308;Aa en Hunze;2006 oktober;30.0;20.0;10.0
309;Aa en Hunze;2006 november;30.0;20.0;10.0
310;Aa en Hunze;2006 december;30.0;20.0;10.0
311;Aa en Hunze;2006;30.0;20.0;10.0
312;Aa en Hunze;2007 januari;20.0;20.0;10.0
313;Aa en Hunze;2007 februari;30.0;20.0;10.0
314;Aa en Hunze;2007 maart;20.0;20.0;10.0
315;Aa en Hunze;2007 april;20.0;20.0;10.0
316;Aa en Hunze;2007 mei;20.0;20.0;10.0
317;Aa en Hunze;2007 juni;20.0;20.0;10.0
318;Aa en Hunze;2007 juli;20.0;20.0;10.0
319;Aa en Hunze;2007 augustus;20.0;20.0;10.0
320;Aa en Hunze;2007 september;20.0;20.0;10.0
321;Aa en Hunze;2007 oktober;20.0;20.0;10.0
322;Aa en Hunze;2007 november;20.0;20.0;10.0
323;Aa en Hunze;2007 december;20.0;20.0;10.0
324;Aa en Hunze;2007;20.0;20.0;10.0
325;Aa en Hunze;2008 januari;30.0;20.0;10.0
326;Aa en Hunze;2008 februari;20.0;20.0;10.0
327;Aa en Hunze;2008 maart;20.0;20.0;0.0
328;Aa en Hunze;2008 april;20.0;20.0;0.0
329;Aa en Hunze;2008 mei;20.0;20.0;0.0
330;Aa en Hunze;2008 juni;20.0;20.0;0.0
331;Aa en Hunze;2008 juli;20.0;20.0;0.0
332;Aa en Hunze;2008 augustus;20.0;20.0;0.0
333;Aa en Hunze;2008 september;20.0;20.0;0.0
334;Aa en Hunze;2008 oktober;20.0;20.0;0.0
335;Aa en Hunze;2008 november;20.0;20.0;0.0
336;Aa en Hunze;2008 december;20.0;20.0;0.0
337;Aa en Hunze;2008;20.0;20.0;0.0
338;Aa en Hunze;2009 januari;20.0;20.0;0.0
339;Aa en Hunze;2009 februari;20.0;20.0;0.0
340;Aa en Hunze;2009 maart;20.0;20.0;0.0
341;Aa en Hunze;2009 april;20.0;20.0;0.0
342;Aa en Hunze;2009 mei;20.0;20.0;0.0
343;Aa en Hunze;2009 juni;20.0;20.0;10.0
344;Aa en Hunze;2009 juli;20.0;20.0;0.0
345;Aa en Hunze;2009 augustus;20.0;20.0;0.0
346;Aa en Hunze;2009 september;20.0;20.0;0.0
347;Aa en Hunze;2009 oktober;20.0;20.0;0.0
348;Aa en Hunze;2009 november;20.0;20.0;0.0
349;Aa en Hunze;2009 december;20.0;20.0;0.0
350;Aa en Hunze;2009;20.0;20.0;0.0
351;Aa en Hunze;2010 januari;20.0;20.0;0.0
352;Aa en Hunze;2010 februari;20.0;20.0;0.0
353;Aa en Hunze;2010 maart;20.0;20.0;0.0
354;Aa en Hunze;2010 april;20.0;20.0;0.0
355;Aa en Hunze;2010 mei;20.0;20.0;0.0
356;Aa en Hunze;2010 juni;20.0;20.0;0.0
357;Aa en Hunze;2010 juli;20.0;20.0;0.0
358;Aa en Hunze;2010 augustus;20.0;20.0;0.0
359;Aa en Hunze;2010 september;20.0;20.0;0.0
360;Aa en Hunze;2010 oktober;20.0;20.0;0.0
361;Aa en Hunze;2010 november;20.0;20.0;10.0
362;Aa en Hunze;2010 december;20.0;20.0;10.0
363;Aa en Hunze;2010;20.0;20.0;10.0
364;Aa en Hunze;2011 januari;20.0;10.0;10.0
365;Aa en Hunze;2011 februari;20.0;10.0;10.0
366;Aa en Hunze;2011 maart;20.0;10.0;10.0
367;Aa en Hunze;2011 april;20.0;10.0;10.0
368;Aa en Hunze;2011 mei;20.0;10.0;10.0
369;Aa en Hunze;2011 juni;20.0;10.0;10.0
370;Aa en Hunze;2011 juli;20.0;10.0;10.0
371;Aa en Hunze;2011 augustus;20.0;10.0;10.0
372;Aa en Hunze;2011 september;20.0;10.0;10.0
373;Aa en Hunze;2011 oktober;20.0;10.0;10.0
374;Aa en Hunze;2011 november;20.0;10.0;10.0
375;Aa en Hunze;2011 december;20.0;10.0;10.0
376;Aa en Hunze;2011;20.0;10.0;10.0
377;Aa en Hunze;2012 januari;20.0;10.0;10.0
378;Aa en Hunze;2012 februari;20.0;10.0;10.0
379;Aa en Hunze;2012 maart;20.0;10.0;10.0
380;Aa en Hunze;2012 april;20.0;10.0;10.0
381;Aa en Hunze;2012 mei;20.0;10.0;10.0
382;Aa en Hunze;2012 juni;20.0;10.0;10.0
383;Aa en Hunze;2012 juli;20.0;10.0;10.0
384;Aa en Hunze;2012 augustus;20.0;10.0;10.0
385;Aa en Hunze;2012 september;20.0;10.0;10.0
386;Aa en Hunze;2012 oktober;20.0;10.0;10.0
387;Aa en Hunze;2012 november;20.0;10.0;10.0
388;Aa en Hunze;2012 december;20.0;20.0;10.0
389;Aa en Hunze;2012;20.0;20.0;10.0
390;Aalburg;1998 januari;20.0;20.0;0.0
391;Aalburg;1998 februari;20.0;20.0;0.0
392;Aalburg;1998 maart;20.0;20.0;0.0
393;Aalburg;1998 april;20.0;20.0;0.0
394;Aalburg;1998 mei;20.0;20.0;0.0
395;Aalburg;1998 juni;20.0;20.0;0.0
396;Aalburg;1998 juli;10.0;10.0;0.0
397;Aalburg;1998 augustus;10.0;10.0;0.0
398;Aalburg;1998 september;10.0;10.0;0.0
399;Aalburg;1998 oktober;20.0;20.0;0.0
400;Aalburg;1998 november;20.0;20.0;0.0
401;Aalburg;1998 december;20.0;20.0;0.0
402;Aalburg;1998;20.0;20.0;0.0
403;Aalburg;1999 januari;20.0;20.0;0.0
404;Aalburg;1999 februari;20.0;20.0;0.0
405;Aalburg;1999 maart;20.0;20.0;0.0
406;Aalburg;1999 april;20.0;20.0;0.0
407;Aalburg;1999 mei;20.0;20.0;0.0
408;Aalburg;1999 juni;20.0;20.0;0.0
409;Aalburg;1999 juli;20.0;20.0;0.0
410;Aalburg;1999 augustus;20.0;20.0;0.0
411;Aalburg;1999 september;20.0;20.0;0.0
412;Aalburg;1999 oktober;20.0;20.0;0.0
413;Aalburg;1999 november;20.0;20.0;0.0
414;Aalburg;1999 december;20.0;20.0;0.0
415;Aalburg;1999;20.0;20.0;0.0
416;Aalburg;2000 januari;20.0;20.0;0.0
417;Aalburg;2000 februari;20.0;20.0;0.0
418;Aalburg;2000 maart;10.0;10.0;0.0
419;Aalburg;2000 april;10.0;10.0;0.0
420;Aalburg;2000 mei;10.0;10.0;0.0
421;Aalburg;2000 juni;10.0;10.0;0.0
422;Aalburg;2000 juli;10.0;10.0;0.0
423;Aalburg;2000 augustus;10.0;10.0;0.0
424;Aalburg;2000 september;10.0;10.0;0.0
425;Aalburg;2000 oktober;10.0;10.0;0.0
426;Aalburg;2000 november;10.0;10.0;0.0
427;Aalburg;2000 december;10.0;10.0;0.0
428;Aalburg;2000;10.0;10.0;0.0
429;Aalburg;2001 januari;10.0;10.0;0.0
430;Aalburg;2001 februari;10.0;10.0;0.0
431;Aalburg;2001 maart;10.0;10.0;0.0
432;Aalburg;2001 april;10.0;10.0;0.0
433;Aalburg;2001 mei;10.0;10.0;0.0
434;Aalburg;2001 juni;10.0;10.0;0.0
435;Aalburg;2001 juli;10.0;10.0;0.0
436;Aalburg;2001 augustus;10.0;10.0;0.0
437;Aalburg;2001 september;10.0;10.0;0.0
438;Aalburg;2001 oktober;10.0;10.0;0.0
439;Aalburg;2001 november;10.0;10.0;0.0
440;Aalburg;2001 december;10.0;10.0;0.0
441;Aalburg;2001;10.0;10.0;0.0
442;Aalburg;2002 januari;10.0;10.0;0.0
443;Aalburg;2002 februari;10.0;10.0;0.0
444;Aalburg;2002 maart;10.0;10.0;0.0
445;Aalburg;2002 april;10.0;10.0;0.0
446;Aalburg;2002 mei;10.0;10.0;0.0
447;Aalburg;2002 juni;10.0;10.0;0.0
448;Aalburg;2002 juli;10.0;10.0;0.0
449;Aalburg;2002 augustus;10.0;10.0;0.0
450;Aalburg;2002 september;10.0;10.0;0.0
451;Aalburg;2002 oktober;10.0;10.0;0.0
452;Aalburg;2002 november;10.0;10.0;0.0
453;Aalburg;2002 december;10.0;10.0;0.0
454;Aalburg;2002;10.0;10.0;0.0
455;Aalburg;2003 januari;10.0;10.0;0.0
456;Aalburg;2003 februari;10.0;10.0;0.0
457;Aalburg;2003 maart;10.0;10.0;0.0
458;Aalburg;2003 april;10.0;10.0;0.0
459;Aalburg;2003 mei;10.0;10.0;0.0
460;Aalburg;2003 juni;10.0;10.0;0.0
461;Aalburg;2003 juli;10.0;10.0;0.0
462;Aalburg;2003 augustus;10.0;10.0;0.0
463;Aalburg;2003 september;10.0;10.0;0.0
464;Aalburg;2003 oktober;10.0;10.0;0.0
465;Aalburg;2003 november;10.0;10.0;0.0
466;Aalburg;2003 december;10.0;10.0;0.0
467;Aalburg;2003;10.0;10.0;0.0
468;Aalburg;2004 januari;10.0;10.0;0.0
469;Aalburg;2004 februari;10.0;10.0;0.0
470;Aalburg;2004 maart;10.0;10.0;0.0
471;Aalburg;2004 april;10.0;10.0;0.0
472;Aalburg;2004 mei;10.0;10.0;0.0
473;Aalburg;2004 juni;10.0;10.0;0.0
474;Aalburg;2004 juli;10.0;10.0;0.0
475;Aalburg;2004 augustus;10.0;10.0;0.0
476;Aalburg;2004 september;10.0;10.0;0.0
477;Aalburg;2004 oktober;10.0;10.0;0.0
478;Aalburg;2004 november;10.0;10.0;0.0
479;Aalburg;2004 december;10.0;10.0;0.0
480;Aalburg;2004;10.0;10.0;0.0
481;Aalburg;2005 januari;10.0;10.0;0.0
482;Aalburg;2005 februari;10.0;10.0;0.0
483;Aalburg;2005 maart;10.0;10.0;0.0
484;Aalburg;2005 april;10.0;10.0;0.0
485;Aalburg;2005 mei;10.0;10.0;0.0
486;Aalburg;2005 juni;10.0;10.0;0.0
487;Aalburg;2005 juli;10.0;10.0;0.0
488;Aalburg;2005 augustus;10.0;10.0;0.0
489;Aalburg;2005 september;10.0;10.0;0.0
490;Aalburg;2005 oktober;10.0;10.0;0.0
491;Aalburg;2005 november;10.0;10.0;0.0
492;Aalburg;2005 december;10.0;10.0;0.0
493;Aalburg;2005;10.0;10.0;0.0
494;Aalburg;2006 januari;10.0;0.0;0.0
495;Aalburg;2006 februari;10.0;0.0;0.0
496;Aalburg;2006 maart;10.0;0.0;0.0
497;Aalburg;2006 april;10.0;0.0;0.0
498;Aalburg;2006 mei;10.0;10.0;0.0
499;Aalburg;2006 juni;10.0;10.0;0.0
500;Aalburg;2006 juli;10.0;10.0;0.0
