ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
73;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2010;5542.0;175.4;31647.0
74;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2011;5528.0;173.6;31410.0
75;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2012;5638.0;181.0;32109.0
76;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2013;5574.0;174.4;31297.0
77;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2014;5562.0;178.5;32088.0
78;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2015;5617.0;184.3;32817.0
79;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2016;5891.0;202.8;34427.0
80;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2017;6143.0;211.1;34372.0
81;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2018;6483.0;223.0;34391.0
82;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2019;6729.0;230.9;34317.0
83;Vrachtauto's en trekkers voor oplegger;Totaal;A Landbouw, bosbouw en visserij;2020;6760.0;217.8;32213.0
84;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2009;163.0;5.5;33874.0
85;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2010;138.0;5.4;38949.0
86;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2011;146.0;5.6;38581.0
87;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2012;129.0;4.6;35831.0
88;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2013;172.0;5.2;30189.0
89;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2014;181.0;5.2;28751.0
90;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2015;177.0;4.2;23828.0
91;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2016;178.0;4.1;23079.0
92;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2017;229.0;7.6;33021.0
93;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2018;259.0;8.4;32577.0
94;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2019;263.0;8.4;32047.0
95;Vrachtauto's en trekkers voor oplegger;Totaal;B Delfstoffenwinning;2020;268.0;9.6;35766.0
96;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2009;8776.0;345.3;39341.0
97;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2010;8370.0;317.1;37885.0
98;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2011;8938.0;344.6;38556.0
99;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2012;8155.0;315.7;38711.0
100;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2013;8035.0;311.3;38747.0
101;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2014;7873.0;319.4;40575.0
102;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2015;7515.0;301.6;40130.0
103;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2016;7699.0;312.7;40620.0
104;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2017;7752.0;306.6;39547.0
105;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2018;7522.0;294.1;39095.0
106;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2019;7903.0;301.6;38157.0
107;Vrachtauto's en trekkers voor oplegger;Totaal;C Industrie;2020;7681.0;272.8;35520.0
108;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2009;68.0;1.1;16323.0
109;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2010;97.0;2.1;22028.0
110;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2011;112.0;2.5;22214.0
111;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2012;80.0;2.0;25194.0
112;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2013;74.0;1.9;25616.0
113;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2014;80.0;1.9;24260.0
114;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2015;72.0;1.4;19232.0
115;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2016;78.0;1.5;19575.0
116;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2017;68.0;1.7;24577.0
117;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2018;59.0;1.1;19393.0
118;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2019;56.0;1.0;17746.0
119;Vrachtauto's en trekkers voor oplegger;Totaal;D Energievoorziening;2020;74.0;1.3;18044.0
120;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2009;4244.0;184.7;43522.0
121;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2010;4150.0;177.6;42791.0
122;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2011;3721.0;166.4;44711.0
123;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2012;4232.0;198.4;46878.0
124;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2013;4065.0;192.3;47307.0
125;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2014;4095.0;198.2;48393.0
126;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2015;4064.0;193.1;47514.0
127;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2016;4124.0;194.1;47065.0
128;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2017;4370.0;199.6;45673.0
129;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2018;4538.0;199.3;43911.0
130;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2019;4739.0;197.2;41612.0
131;Vrachtauto's en trekkers voor oplegger;Totaal;E Waterbedrijven en afvalbeheer;2020;4610.0;195.5;42418.0
132;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2009;10399.0;279.5;26879.0
133;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2010;10356.0;275.9;26641.0
134;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2011;10196.0;272.8;26760.0
135;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2012;9935.0;266.5;26821.0
136;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2013;9682.0;250.7;25893.0
137;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2014;9521.0;244.1;25640.0
138;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2015;9626.0;255.4;26528.0
139;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2016;9582.0;256.8;26803.0
140;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2017;9836.0;261.4;26576.0
141;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2018;10188.0;268.5;26351.0
142;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2019;10604.0;277.4;26159.0
143;Vrachtauto's en trekkers voor oplegger;Totaal;F Bouwnijverheid;2020;10879.0;277.4;25500.0
144;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2009;39304.0;1774.3;45142.0
145;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2010;38579.0;1618.1;41942.0
146;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2011;37363.0;1582.2;42348.0
147;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2012;38273.0;1655.5;43255.0
148;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2013;37870.0;1638.8;43276.0
149;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2014;36231.0;1557.9;42999.0
150;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2015;36661.0;1598.6;43606.0
151;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2016;37600.0;1637.8;43558.0
152;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2017;38382.0;1675.3;43647.0
153;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2018;38498.0;1654.6;42979.0
154;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2019;38517.0;1533.6;39817.0
155;Vrachtauto's en trekkers voor oplegger;Totaal;G Handel;2020;38131.0;1418.6;37203.0
156;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2009;79407.0;6747.0;84967.0
157;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2010;76291.0;6627.2;86867.0
158;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2011;75903.0;6683.8;88057.0
159;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2012;73423.0;6342.5;86384.0
160;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2013;72760.0;6164.0;84717.0
161;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2014;70695.0;6146.8;86949.0
162;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2015;71146.0;6126.3;86108.0
163;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2016;71752.0;6185.8;86212.0
164;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2017;72363.0;6211.5;85837.0
165;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2018;75175.0;6269.7;83401.0
166;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2019;77693.0;6243.9;80366.0
167;Vrachtauto's en trekkers voor oplegger;Totaal;H Vervoer en opslag;2020;75460.0;6204.9;82227.0
168;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2009;677.0;11.8;17423.0
169;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2010;715.0;12.2;17101.0
170;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2011;656.0;8.5;12959.0
171;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2012;659.0;9.3;14075.0
172;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2013;654.0;9.7;14780.0
173;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2014;657.0;10.2;15587.0
174;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2015;663.0;9.2;13916.0
175;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2016;690.0;10.3;14997.0
176;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2017;700.0;9.9;14186.0
177;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2018;728.0;10.7;14656.0
178;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2019;748.0;12.6;16802.0
179;Vrachtauto's en trekkers voor oplegger;Totaal;I Horeca;2020;749.0;10.8;14362.0
180;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2009;259.0;4.6;17612.0
181;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2010;270.0;5.5;20307.0
182;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2011;248.0;4.0;16051.0
183;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2012;283.0;7.2;25508.0
184;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2013;270.0;5.9;21964.0
185;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2014;264.0;4.9;18634.0
186;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2015;321.0;6.1;18972.0
187;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2016;265.0;4.0;14997.0
188;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2017;266.0;4.9;18348.0
189;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2018;253.0;4.8;18916.0
190;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2019;270.0;5.1;19046.0
191;Vrachtauto's en trekkers voor oplegger;Totaal;J Informatie en communicatie;2020;297.0;3.9;13201.0
192;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2009;1799.0;93.0;51680.0
193;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2010;1629.0;88.8;54487.0
194;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2011;1758.0;89.2;50721.0
195;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2012;1506.0;73.7;48961.0
196;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2013;1450.0;66.2;45649.0
197;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2014;1678.0;78.7;46888.0
198;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2015;1550.0;64.9;41861.0
199;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2016;1664.0;75.1;45108.0
200;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2017;1818.0;77.8;42796.0
201;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2018;2052.0;79.2;38616.0
202;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2019;1793.0;72.8;40575.0
203;Vrachtauto's en trekkers voor oplegger;Totaal;K Financiële dienstverlening;2020;1867.0;70.3;37645.0
204;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2009;573.0;24.4;42514.0
205;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2010;547.0;21.1;38537.0
206;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2011;571.0;25.2;44086.0
207;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2012;430.0;15.4;35734.0
208;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2013;505.0;18.8;37200.0
209;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2014;559.0;26.8;47977.0
210;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2015;510.0;24.4;47941.0
211;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2016;423.0;16.9;39915.0
212;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2017;423.0;15.3;36135.0
213;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2018;417.0;14.9;35720.0
214;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2019;476.0;16.6;34792.0
215;Vrachtauto's en trekkers voor oplegger;Totaal;L Verhuur en handel van onroerend goed;2020;446.0;15.5;34711.0
216;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2009;2624.0;97.4;37134.0
217;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2010;2377.0;82.9;34895.0
218;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2011;2244.0;76.5;34094.0
219;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2012;2321.0;75.2;32380.0
220;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2013;2610.0;99.3;38057.0
221;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2014;2367.0;90.0;38015.0
222;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2015;2422.0;90.5;37357.0
223;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2016;2541.0;90.3;35556.0
224;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2017;2533.0;83.6;33017.0
225;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2018;2477.0;82.7;33390.0
226;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2019;2352.0;69.8;29695.0
227;Vrachtauto's en trekkers voor oplegger;Totaal;M Specialistische zakelijke diensten;2020;2218.0;70.1;31603.0
228;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2009;6911.0;231.4;33487.0
229;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2010;6703.0;241.3;35993.0
230;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2011;6580.0;231.8;35230.0
231;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2012;6668.0;229.4;34410.0
232;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2013;6531.0;213.7;32723.0
233;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2014;6246.0;201.6;32273.0
234;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2015;6456.0;209.4;32438.0
235;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2016;6657.0;225.1;33817.0
236;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2017;6815.0;237.1;34788.0
237;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2018;7368.0;266.3;36139.0
238;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2019;7810.0;278.6;35675.0
239;Vrachtauto's en trekkers voor oplegger;Totaal;N Verhuur en overige zakelijke diensten;2020;7888.0;256.7;32538.0
