ID;Financieringsvorm;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
56;Totaal;Wijk 18 Gieterveen;2020;Aa en Hunze                             ;Wijk     ;WK168018;1.0;40.0;33.0
57;Totaal;Wijk 19 Rolde;1e halfjaar 2020;Aa en Hunze                             ;Wijk     ;WK168019;1.0;470.0;98.0
58;Totaal;Wijk 19 Rolde;2e halfjaar 2020;Aa en Hunze                             ;Wijk     ;WK168019;1.0;460.0;96.0
59;Totaal;Wijk 19 Rolde;2020;Aa en Hunze                             ;Wijk     ;WK168019;1.0;490.0;102.0
60;Totaal;Wijk 20 Grolloo;1e halfjaar 2020;Aa en Hunze                             ;Wijk     ;WK168020;1.0;45.0;40.0
61;Totaal;Wijk 20 Grolloo;2e halfjaar 2020;Aa en Hunze                             ;Wijk     ;WK168020;1.0;45.0;40.0
62;Totaal;Wijk 20 Grolloo;2020;Aa en Hunze                             ;Wijk     ;WK168020;1.0;45.0;40.0
63;Totaal;Wijk 21 Ekehaar;1e halfjaar 2020;Aa en Hunze                             ;Wijk     ;WK168021;1.0;15.0;29.0
64;Totaal;Wijk 21 Ekehaar;2e halfjaar 2020;Aa en Hunze                             ;Wijk     ;WK168021;1.0;15.0;29.0
65;Totaal;Wijk 21 Ekehaar;2020;Aa en Hunze                             ;Wijk     ;WK168021;1.0;15.0;29.0
66;Totaal;Aalsmeer;1e halfjaar 2020;                                        ;         ;        ;;;
67;Totaal;Aalsmeer;2e halfjaar 2020;                                        ;         ;        ;;;
68;Totaal;Aalsmeer;2020;                                        ;         ;        ;;;
69;Totaal;Wijk 00 Aalsmeer;1e halfjaar 2020;                                        ;         ;        ;;;
70;Totaal;Wijk 00 Aalsmeer;2e halfjaar 2020;                                        ;         ;        ;;;
71;Totaal;Wijk 00 Aalsmeer;2020;                                        ;         ;        ;;;
72;Totaal;Wijk 01 Kudelstraat en Kalslagen;1e halfjaar 2020;                                        ;         ;        ;;;
73;Totaal;Wijk 01 Kudelstraat en Kalslagen;2e halfjaar 2020;                                        ;         ;        ;;;
74;Totaal;Wijk 01 Kudelstraat en Kalslagen;2020;                                        ;         ;        ;;;
75;Totaal;Wijk 02 Oosteinde;1e halfjaar 2020;                                        ;         ;        ;;;
76;Totaal;Wijk 02 Oosteinde;2e halfjaar 2020;                                        ;         ;        ;;;
77;Totaal;Wijk 02 Oosteinde;2020;                                        ;         ;        ;;;
78;Totaal;Aalten;1e halfjaar 2020;Aalten                                  ;Gemeente ;GM0197  ;;2010.0;74.0
79;Totaal;Aalten;2e halfjaar 2020;Aalten                                  ;Gemeente ;GM0197  ;;2010.0;74.0
80;Totaal;Aalten;2020;Aalten                                  ;Gemeente ;GM0197  ;;2140.0;79.0
81;Totaal;Wijk 01 Buitengebied Aalten;1e halfjaar 2020;Aalten                                  ;Wijk     ;WK019701;1.0;130.0;32.0
82;Totaal;Wijk 01 Buitengebied Aalten;2e halfjaar 2020;Aalten                                  ;Wijk     ;WK019701;1.0;130.0;32.0
83;Totaal;Wijk 01 Buitengebied Aalten;2020;Aalten                                  ;Wijk     ;WK019701;1.0;145.0;35.0
84;Totaal;Wijk 02 Bredevoort;1e halfjaar 2020;Aalten                                  ;Wijk     ;WK019702;1.0;120.0;63.0
85;Totaal;Wijk 02 Bredevoort;2e halfjaar 2020;Aalten                                  ;Wijk     ;WK019702;1.0;120.0;63.0
86;Totaal;Wijk 02 Bredevoort;2020;Aalten                                  ;Wijk     ;WK019702;1.0;130.0;69.0
87;Totaal;Wijk 03 Aalten Kern;1e halfjaar 2020;Aalten                                  ;Wijk     ;WK019703;1.0;1090.0;85.0
88;Totaal;Wijk 03 Aalten Kern;2e halfjaar 2020;Aalten                                  ;Wijk     ;WK019703;1.0;1070.0;83.0
89;Totaal;Wijk 03 Aalten Kern;2020;Aalten                                  ;Wijk     ;WK019703;1.0;1130.0;88.0
90;Totaal;Wijk 04 Dinxperlo;1e halfjaar 2020;Aalten                                  ;Wijk     ;WK019704;1.0;635.0;77.0
91;Totaal;Wijk 04 Dinxperlo;2e halfjaar 2020;Aalten                                  ;Wijk     ;WK019704;1.0;640.0;78.0
92;Totaal;Wijk 04 Dinxperlo;2020;Aalten                                  ;Wijk     ;WK019704;1.0;670.0;81.0
93;Totaal;Achtkarspelen;1e halfjaar 2020;Achtkarspelen                           ;Gemeente ;GM0059  ;;1775.0;64.0
94;Totaal;Achtkarspelen;2e halfjaar 2020;Achtkarspelen                           ;Gemeente ;GM0059  ;;1770.0;64.0
95;Totaal;Achtkarspelen;2020;Achtkarspelen                           ;Gemeente ;GM0059  ;;1935.0;69.0
96;Totaal;Wijk 00 Noord;1e halfjaar 2020;Achtkarspelen                           ;Wijk     ;WK005900;1.0;725.0;61.0
97;Totaal;Wijk 00 Noord;2e halfjaar 2020;Achtkarspelen                           ;Wijk     ;WK005900;1.0;720.0;61.0
98;Totaal;Wijk 00 Noord;2020;Achtkarspelen                           ;Wijk     ;WK005900;1.0;780.0;66.0
99;Totaal;Wijk 01 Centrum;1e halfjaar 2020;Achtkarspelen                           ;Wijk     ;WK005901;1.0;140.0;43.0
100;Totaal;Wijk 01 Centrum;2e halfjaar 2020;Achtkarspelen                           ;Wijk     ;WK005901;1.0;145.0;45.0
101;Totaal;Wijk 01 Centrum;2020;Achtkarspelen                           ;Wijk     ;WK005901;1.0;155.0;48.0
102;Totaal;Wijk 02 Zuid;1e halfjaar 2020;Achtkarspelen                           ;Wijk     ;WK005902;1.0;865.0;68.0
103;Totaal;Wijk 02 Zuid;2e halfjaar 2020;Achtkarspelen                           ;Wijk     ;WK005902;1.0;870.0;68.0
104;Totaal;Wijk 02 Zuid;2020;Achtkarspelen                           ;Wijk     ;WK005902;1.0;930.0;73.0
105;Totaal;Alblasserdam;1e halfjaar 2020;Alblasserdam                            ;Gemeente ;GM0482  ;;1225.0;61.0
106;Totaal;Alblasserdam;2e halfjaar 2020;Alblasserdam                            ;Gemeente ;GM0482  ;;1260.0;62.0
107;Totaal;Alblasserdam;2020;Alblasserdam                            ;Gemeente ;GM0482  ;;1340.0;66.0
108;Totaal;Wijk 01 Centrum;1e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048201;1.0;275.0;57.0
109;Totaal;Wijk 01 Centrum;2e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048201;1.0;290.0;60.0
110;Totaal;Wijk 01 Centrum;2020;Alblasserdam                            ;Wijk     ;WK048201;1.0;305.0;63.0
111;Totaal;Wijk 02 Kinderdijk;1e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048202;1.0;235.0;61.0
112;Totaal;Wijk 02 Kinderdijk;2e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048202;1.0;235.0;61.0
113;Totaal;Wijk 02 Kinderdijk;2020;Alblasserdam                            ;Wijk     ;WK048202;1.0;245.0;64.0
114;Totaal;Wijk 03 Blokweer;1e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048203;1.0;315.0;42.0
115;Totaal;Wijk 03 Blokweer;2e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048203;1.0;315.0;42.0
116;Totaal;Wijk 03 Blokweer;2020;Alblasserdam                            ;Wijk     ;WK048203;1.0;335.0;45.0
117;Totaal;Wijk 04 Souburgh;1e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048204;1.0;335.0;90.0
118;Totaal;Wijk 04 Souburgh;2e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048204;1.0;340.0;92.0
119;Totaal;Wijk 04 Souburgh;2020;Alblasserdam                            ;Wijk     ;WK048204;1.0;370.0;100.0
120;Totaal;Wijk 05 Bedrijventerrein;1e halfjaar 2020;                                        ;         ;        ;;;
121;Totaal;Wijk 05 Bedrijventerrein;2e halfjaar 2020;                                        ;         ;        ;;;
122;Totaal;Wijk 05 Bedrijventerrein;2020;                                        ;         ;        ;;;
123;Totaal;Wijk 06 Landelijk gebied;1e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048206;1.0;;
124;Totaal;Wijk 06 Landelijk gebied;2e halfjaar 2020;Alblasserdam                            ;Wijk     ;WK048206;1.0;;
125;Totaal;Wijk 06 Landelijk gebied;2020;Alblasserdam                            ;Wijk     ;WK048206;1.0;;
126;Totaal;Albrandswaard;1e halfjaar 2020;Albrandswaard                           ;Gemeente ;GM0613  ;;1330.0;52.0
127;Totaal;Albrandswaard;2e halfjaar 2020;Albrandswaard                           ;Gemeente ;GM0613  ;;1335.0;52.0
128;Totaal;Albrandswaard;2020;Albrandswaard                           ;Gemeente ;GM0613  ;;1440.0;56.0
129;Totaal;Wijk 01 Poortugaal-Noord;1e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061301;1.0;65.0;25.0
130;Totaal;Wijk 01 Poortugaal-Noord;2e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061301;1.0;60.0;23.0
131;Totaal;Wijk 01 Poortugaal-Noord;2020;Albrandswaard                           ;Wijk     ;WK061301;1.0;65.0;25.0
132;Totaal;Wijk 02 Rhoon-Noord;1e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061302;1.0;80.0;43.0
133;Totaal;Wijk 02 Rhoon-Noord;2e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061302;1.0;75.0;40.0
134;Totaal;Wijk 02 Rhoon-Noord;2020;Albrandswaard                           ;Wijk     ;WK061302;1.0;80.0;43.0
135;Totaal;Wijk 03 Poortugaal-Zuid;1e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061303;1.0;425.0;61.0
136;Totaal;Wijk 03 Poortugaal-Zuid;2e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061303;1.0;460.0;66.0
137;Totaal;Wijk 03 Poortugaal-Zuid;2020;Albrandswaard                           ;Wijk     ;WK061303;1.0;485.0;70.0
138;Totaal;Wijk 04 Rhoon-Zuid;1e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061304;1.0;450.0;70.0
139;Totaal;Wijk 04 Rhoon-Zuid;2e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061304;1.0;405.0;63.0
140;Totaal;Wijk 04 Rhoon-Zuid;2020;Albrandswaard                           ;Wijk     ;WK061304;1.0;445.0;69.0
141;Totaal;Wijk 05 Buitengebied Albrandswaard;1e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
142;Totaal;Wijk 05 Buitengebied Albrandswaard;2e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
143;Totaal;Wijk 05 Buitengebied Albrandswaard;2020;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
144;Totaal;Wijk 06 Portland;1e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061306;1.0;270.0;36.0
145;Totaal;Wijk 06 Portland;2e halfjaar 2020;Albrandswaard                           ;Wijk     ;WK061306;1.0;265.0;36.0
146;Totaal;Wijk 06 Portland;2020;Albrandswaard                           ;Wijk     ;WK061306;1.0;270.0;36.0
147;Totaal;Wijk 07 Rotterdam-Albrandswaard;1e halfjaar 2020;                                        ;         ;        ;;;
148;Totaal;Wijk 07 Rotterdam-Albrandswaard;2e halfjaar 2020;                                        ;         ;        ;;;
149;Totaal;Wijk 07 Rotterdam-Albrandswaard;2020;                                        ;         ;        ;;;
150;Totaal;Alkmaar;1e halfjaar 2020;Alkmaar                                 ;Gemeente ;GM0361  ;;7020.0;64.0
151;Totaal;Alkmaar;2e halfjaar 2020;Alkmaar                                 ;Gemeente ;GM0361  ;;7040.0;64.0
152;Totaal;Alkmaar;2020;Alkmaar                                 ;Gemeente ;GM0361  ;;7545.0;69.0
153;Totaal;Zuid;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036101;1.0;1150.0;79.0
154;Totaal;Zuid;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036101;1.0;1140.0;79.0
155;Totaal;Zuid;2020;Alkmaar                                 ;Wijk     ;WK036101;1.0;1235.0;85.0
156;Totaal;Oudorp;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036102;1.0;880.0;64.0
157;Totaal;Oudorp;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036102;1.0;860.0;63.0
158;Totaal;Oudorp;2020;Alkmaar                                 ;Wijk     ;WK036102;1.0;915.0;67.0
159;Totaal;Overdie;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036103;1.0;535.0;67.0
160;Totaal;Overdie;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036103;1.0;535.0;67.0
161;Totaal;Overdie;2020;Alkmaar                                 ;Wijk     ;WK036103;1.0;565.0;71.0
162;Totaal;West;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036104;1.0;855.0;70.0
163;Totaal;West;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036104;1.0;865.0;71.0
164;Totaal;West;2020;Alkmaar                                 ;Wijk     ;WK036104;1.0;915.0;75.0
165;Totaal;Huiswaard;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036105;1.0;570.0;75.0
166;Totaal;Huiswaard;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036105;1.0;565.0;75.0
167;Totaal;Huiswaard;2020;Alkmaar                                 ;Wijk     ;WK036105;1.0;595.0;79.0
168;Totaal;De Mare;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036106;1.0;1050.0;67.0
169;Totaal;De Mare;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036106;1.0;1050.0;67.0
170;Totaal;De Mare;2020;Alkmaar                                 ;Wijk     ;WK036106;1.0;1110.0;71.0
171;Totaal;Daalmeer/Koedijk;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036107;1.0;705.0;54.0
172;Totaal;Daalmeer/Koedijk;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036107;1.0;695.0;53.0
173;Totaal;Daalmeer/Koedijk;2020;Alkmaar                                 ;Wijk     ;WK036107;1.0;730.0;56.0
174;Totaal;Centrum;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036108;1.0;310.0;36.0
175;Totaal;Centrum;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036108;1.0;320.0;37.0
176;Totaal;Centrum;2020;Alkmaar                                 ;Wijk     ;WK036108;1.0;335.0;39.0
177;Totaal;Schermer;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036109;1.0;200.0;36.0
178;Totaal;Schermer;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036109;1.0;205.0;37.0
179;Totaal;Schermer;2020;Alkmaar                                 ;Wijk     ;WK036109;1.0;220.0;40.0
180;Totaal;Graft-De Rijp;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036110;1.0;280.0;43.0
181;Totaal;Graft-De Rijp;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036110;1.0;300.0;46.0
182;Totaal;Graft-De Rijp;2020;Alkmaar                                 ;Wijk     ;WK036110;1.0;315.0;49.0
183;Totaal;Vroonermeer;1e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036111;1.0;105.0;26.0
184;Totaal;Vroonermeer;2e halfjaar 2020;Alkmaar                                 ;Wijk     ;WK036111;1.0;105.0;26.0
185;Totaal;Vroonermeer;2020;Alkmaar                                 ;Wijk     ;WK036111;1.0;115.0;28.0
186;Totaal;Almelo;1e halfjaar 2020;Almelo                                  ;Gemeente ;GM0141  ;;5110.0;70.0
187;Totaal;Almelo;2e halfjaar 2020;Almelo                                  ;Gemeente ;GM0141  ;;5250.0;72.0
188;Totaal;Almelo;2020;Almelo                                  ;Gemeente ;GM0141  ;;5660.0;77.0
189;Totaal;Wijk 10 Binnenstad;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014110;1.0;640.0;116.0
190;Totaal;Wijk 10 Binnenstad;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014110;1.0;685.0;124.0
191;Totaal;Wijk 10 Binnenstad;2020;Almelo                                  ;Wijk     ;WK014110;1.0;725.0;131.0
192;Totaal;Wijk 11 De Riet;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014111;1.0;560.0;79.0
193;Totaal;Wijk 11 De Riet;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014111;1.0;555.0;79.0
194;Totaal;Wijk 11 De Riet;2020;Almelo                                  ;Wijk     ;WK014111;1.0;600.0;85.0
195;Totaal;Wijk 12 Noorderkwartier;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014112;1.0;355.0;63.0
196;Totaal;Wijk 12 Noorderkwartier;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014112;1.0;365.0;65.0
197;Totaal;Wijk 12 Noorderkwartier;2020;Almelo                                  ;Wijk     ;WK014112;1.0;395.0;70.0
198;Totaal;Wijk 13 Sluitersveld;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014113;1.0;400.0;63.0
199;Totaal;Wijk 13 Sluitersveld;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014113;1.0;420.0;66.0
200;Totaal;Wijk 13 Sluitersveld;2020;Almelo                                  ;Wijk     ;WK014113;1.0;440.0;69.0
201;Totaal;Wijk 14 Wierdense Hoek;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014114;1.0;620.0;94.0
202;Totaal;Wijk 14 Wierdense Hoek;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014114;1.0;620.0;94.0
203;Totaal;Wijk 14 Wierdense Hoek;2020;Almelo                                  ;Wijk     ;WK014114;1.0;665.0;101.0
204;Totaal;Wijk 15 Nieuwstraat-Kwartier;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014115;1.0;275.0;89.0
205;Totaal;Wijk 15 Nieuwstraat-Kwartier;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014115;1.0;255.0;82.0
206;Totaal;Wijk 15 Nieuwstraat-Kwartier;2020;Almelo                                  ;Wijk     ;WK014115;1.0;285.0;92.0
207;Totaal;Wijk 16 Ossenkoppelerhoek;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014116;1.0;490.0;71.0
208;Totaal;Wijk 16 Ossenkoppelerhoek;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014116;1.0;495.0;72.0
209;Totaal;Wijk 16 Ossenkoppelerhoek;2020;Almelo                                  ;Wijk     ;WK014116;1.0;535.0;78.0
210;Totaal;Wijk 17 Hofkamp;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014117;1.0;210.0;59.0
211;Totaal;Wijk 17 Hofkamp;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014117;1.0;215.0;60.0
212;Totaal;Wijk 17 Hofkamp;2020;Almelo                                  ;Wijk     ;WK014117;1.0;230.0;65.0
213;Totaal;Wijk 18 Schelfhorst;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014118;1.0;705.0;65.0
214;Totaal;Wijk 18 Schelfhorst;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014118;1.0;735.0;68.0
215;Totaal;Wijk 18 Schelfhorst;2020;Almelo                                  ;Wijk     ;WK014118;1.0;780.0;72.0
216;Totaal;Wijk 19 Windmolenbroek;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014119;1.0;540.0;38.0
217;Totaal;Wijk 19 Windmolenbroek;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014119;1.0;545.0;39.0
218;Totaal;Wijk 19 Windmolenbroek;2020;Almelo                                  ;Wijk     ;WK014119;1.0;580.0;41.0
219;Totaal;Wijk 20 Aadorp;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014120;1.0;50.0;32.0
220;Totaal;Wijk 20 Aadorp;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014120;1.0;50.0;32.0
221;Totaal;Wijk 20 Aadorp;2020;Almelo                                  ;Wijk     ;WK014120;1.0;55.0;35.0
222;Totaal;Wijk 21 Bornerbroek;1e halfjaar 2020;Almelo                                  ;Wijk     ;WK014121;1.0;65.0;34.0
223;Totaal;Wijk 21 Bornerbroek;2e halfjaar 2020;Almelo                                  ;Wijk     ;WK014121;1.0;75.0;39.0
224;Totaal;Wijk 21 Bornerbroek;2020;Almelo                                  ;Wijk     ;WK014121;1.0;80.0;42.0
225;Totaal;Almere;1e halfjaar 2020;Almere                                  ;Gemeente ;GM0034  ;;11100.0;52.0
