ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
2433;Totaal;Geldermalsen;2e halfjaar 2021;;;
2434;Totaal;Geldermalsen;2021;;;
2435;Totaal;Geldermalsen;1e halfjaar 2022;;;
2436;Totaal;Geldermalsen;2e halfjaar 2022;;;
2437;Totaal;Geldermalsen;2022;;;
2438;Totaal;Geldermalsen;1e halfjaar 2023;;;
2439;Totaal;Geldermalsen;2e halfjaar 2023;;;
2440;Totaal;Geldermalsen;2023;;;
2441;Totaal;Geldermalsen;1e halfjaar 2024;;;
2442;Totaal;Geldrop-Mierlo;1e halfjaar 2017;;;
2443;Totaal;Geldrop-Mierlo;2e halfjaar 2017;;;
2444;Totaal;Geldrop-Mierlo;2017;;;
2445;Totaal;Geldrop-Mierlo;1e halfjaar 2018;;;
2446;Totaal;Geldrop-Mierlo;2e halfjaar 2018;1920.0;495.0;535.0
2447;Totaal;Geldrop-Mierlo;2018;;;
2448;Totaal;Geldrop-Mierlo;1e halfjaar 2019;1875.0;595.0;265.0
2449;Totaal;Geldrop-Mierlo;2e halfjaar 2019;2200.0;360.0;455.0
2450;Totaal;Geldrop-Mierlo;2019;1875.0;955.0;720.0
2451;Totaal;Geldrop-Mierlo;1e halfjaar 2020;2160.0;465.0;280.0
2452;Totaal;Geldrop-Mierlo;2e halfjaar 2020;2345.0;345.0;425.0
2453;Totaal;Geldrop-Mierlo;2020;2160.0;810.0;705.0
2454;Totaal;Geldrop-Mierlo;1e halfjaar 2021;3840.0;655.0;1495.0
2455;Totaal;Geldrop-Mierlo;2e halfjaar 2021;2995.0;615.0;545.0
2456;Totaal;Geldrop-Mierlo;2021;3840.0;1265.0;2040.0
2457;Totaal;Geldrop-Mierlo;1e halfjaar 2022;2800.0;500.0;430.0
2458;Totaal;Geldrop-Mierlo;2e halfjaar 2022;2880.0;475.0;780.0
2459;Totaal;Geldrop-Mierlo;2022;2800.0;975.0;1210.0
2460;Totaal;Geldrop-Mierlo;1e halfjaar 2023;2380.0;880.0;365.0
2461;Totaal;Geldrop-Mierlo;2e halfjaar 2023;2895.0;475.0;470.0
2462;Totaal;Geldrop-Mierlo;2023;2380.0;1355.0;835.0
2463;Totaal;Geldrop-Mierlo;1e halfjaar 2024;2765.0;585.0;470.0
2464;Totaal;Gemert-Bakel;1e halfjaar 2017;375.0;760.0;345.0
2465;Totaal;Gemert-Bakel;2e halfjaar 2017;795.0;305.0;965.0
2466;Totaal;Gemert-Bakel;2017;375.0;1065.0;1310.0
2467;Totaal;Gemert-Bakel;1e halfjaar 2018;2425.0;610.0;80.0
2468;Totaal;Gemert-Bakel;2e halfjaar 2018;2955.0;365.0;330.0
2469;Totaal;Gemert-Bakel;2018;2425.0;975.0;415.0
2470;Totaal;Gemert-Bakel;1e halfjaar 2019;2935.0;425.0;295.0
2471;Totaal;Gemert-Bakel;2e halfjaar 2019;3065.0;270.0;350.0
2472;Totaal;Gemert-Bakel;2019;2935.0;695.0;645.0
2473;Totaal;Gemert-Bakel;1e halfjaar 2020;2660.0;350.0;295.0
2474;Totaal;Gemert-Bakel;2e halfjaar 2020;2715.0;295.0;345.0
2475;Totaal;Gemert-Bakel;2020;2660.0;645.0;635.0
2476;Totaal;Gemert-Bakel;1e halfjaar 2021;2600.0;380.0;265.0
2477;Totaal;Gemert-Bakel;2e halfjaar 2021;2710.0;345.0;870.0
2478;Totaal;Gemert-Bakel;2021;2600.0;725.0;1140.0
2479;Totaal;Gemert-Bakel;1e halfjaar 2022;2170.0;865.0;310.0
2480;Totaal;Gemert-Bakel;2e halfjaar 2022;2720.0;275.0;335.0
2481;Totaal;Gemert-Bakel;2022;2170.0;1140.0;650.0
2482;Totaal;Gemert-Bakel;1e halfjaar 2023;2675.0;405.0;245.0
2483;Totaal;Gemert-Bakel;2e halfjaar 2023;2835.0;315.0;335.0
2484;Totaal;Gemert-Bakel;2023;2675.0;720.0;580.0
2485;Totaal;Gemert-Bakel;1e halfjaar 2024;2820.0;415.0;325.0
2486;Totaal;Gennep;1e halfjaar 2017;815.0;205.0;130.0
2487;Totaal;Gennep;2e halfjaar 2017;890.0;130.0;125.0
2488;Totaal;Gennep;2017;815.0;335.0;260.0
2489;Totaal;Gennep;1e halfjaar 2018;755.0;195.0;70.0
2490;Totaal;Gennep;2e halfjaar 2018;880.0;150.0;185.0
2491;Totaal;Gennep;2018;755.0;340.0;255.0
2492;Totaal;Gennep;1e halfjaar 2019;810.0;250.0;125.0
2493;Totaal;Gennep;2e halfjaar 2019;940.0;200.0;120.0
2494;Totaal;Gennep;2019;810.0;450.0;245.0
2495;Totaal;Gennep;1e halfjaar 2020;1000.0;235.0;150.0
2496;Totaal;Gennep;2e halfjaar 2020;1080.0;240.0;280.0
2497;Totaal;Gennep;2020;1000.0;475.0;430.0
2498;Totaal;Gennep;1e halfjaar 2021;1020.0;280.0;185.0
2499;Totaal;Gennep;2e halfjaar 2021;1115.0;185.0;630.0
2500;Totaal;Gennep;2021;1020.0;465.0;815.0
2501;Totaal;Gennep;1e halfjaar 2022;650.0;700.0;320.0
2502;Totaal;Gennep;2e halfjaar 2022;1015.0;415.0;445.0
2503;Totaal;Gennep;2022;650.0;1110.0;765.0
2504;Totaal;Gennep;1e halfjaar 2023;1635.0;315.0;185.0
2505;Totaal;Gennep;2e halfjaar 2023;1760.0;185.0;200.0
2506;Totaal;Gennep;2023;1635.0;500.0;380.0
2507;Totaal;Gennep;1e halfjaar 2024;1730.0;245.0;225.0
2508;Totaal;Giessenlanden;1e halfjaar 2017;;;
2509;Totaal;Giessenlanden;2e halfjaar 2017;755.0;120.0;445.0
2510;Totaal;Giessenlanden;2017;;;
2511;Totaal;Giessenlanden;1e halfjaar 2018;240.0;315.0;165.0
2512;Totaal;Giessenlanden;2e halfjaar 2018;;;
2513;Totaal;Giessenlanden;2018;;;
2514;Totaal;Giessenlanden;1e halfjaar 2019;;;
2515;Totaal;Giessenlanden;2e halfjaar 2019;;;
2516;Totaal;Giessenlanden;2019;;;
2517;Totaal;Giessenlanden;1e halfjaar 2020;;;
2518;Totaal;Giessenlanden;2e halfjaar 2020;;;
2519;Totaal;Giessenlanden;2020;;;
2520;Totaal;Giessenlanden;1e halfjaar 2021;;;
2521;Totaal;Giessenlanden;2e halfjaar 2021;;;
2522;Totaal;Giessenlanden;2021;;;
2523;Totaal;Giessenlanden;1e halfjaar 2022;;;
2524;Totaal;Giessenlanden;2e halfjaar 2022;;;
2525;Totaal;Giessenlanden;2022;;;
2526;Totaal;Giessenlanden;1e halfjaar 2023;;;
2527;Totaal;Giessenlanden;2e halfjaar 2023;;;
2528;Totaal;Giessenlanden;2023;;;
2529;Totaal;Giessenlanden;1e halfjaar 2024;;;
2530;Totaal;Gilze en Rijen;1e halfjaar 2017;2145.0;340.0;280.0
2531;Totaal;Gilze en Rijen;2e halfjaar 2017;2210.0;235.0;285.0
2532;Totaal;Gilze en Rijen;2017;2145.0;580.0;565.0
2533;Totaal;Gilze en Rijen;1e halfjaar 2018;1935.0;385.0;130.0
2534;Totaal;Gilze en Rijen;2e halfjaar 2018;2185.0;370.0;280.0
2535;Totaal;Gilze en Rijen;2018;1935.0;755.0;410.0
2536;Totaal;Gilze en Rijen;1e halfjaar 2019;2255.0;425.0;280.0
2537;Totaal;Gilze en Rijen;2e halfjaar 2019;2400.0;395.0;295.0
2538;Totaal;Gilze en Rijen;2019;2255.0;815.0;575.0
2539;Totaal;Gilze en Rijen;1e halfjaar 2020;2460.0;430.0;335.0
2540;Totaal;Gilze en Rijen;2e halfjaar 2020;2560.0;355.0;665.0
2541;Totaal;Gilze en Rijen;2020;2460.0;785.0;995.0
2542;Totaal;Gilze en Rijen;1e halfjaar 2021;2235.0;740.0;250.0
2543;Totaal;Gilze en Rijen;2e halfjaar 2021;2720.0;365.0;360.0
2544;Totaal;Gilze en Rijen;2021;2235.0;1100.0;615.0
2545;Totaal;Gilze en Rijen;1e halfjaar 2022;2715.0;410.0;285.0
2546;Totaal;Gilze en Rijen;2e halfjaar 2022;2840.0;355.0;810.0
2547;Totaal;Gilze en Rijen;2022;2715.0;760.0;1095.0
2548;Totaal;Gilze en Rijen;1e halfjaar 2023;2310.0;1020.0;475.0
2549;Totaal;Gilze en Rijen;2e halfjaar 2023;2850.0;445.0;410.0
2550;Totaal;Gilze en Rijen;2023;2310.0;1465.0;885.0
2551;Totaal;Gilze en Rijen;1e halfjaar 2024;2765.0;510.0;290.0
2552;Totaal;Goeree-Overflakkee;1e halfjaar 2017;3720.0;355.0;435.0
2553;Totaal;Goeree-Overflakkee;2e halfjaar 2017;3635.0;345.0;360.0
2554;Totaal;Goeree-Overflakkee;2017;3720.0;700.0;800.0
2555;Totaal;Goeree-Overflakkee;1e halfjaar 2018;3335.0;465.0;190.0
2556;Totaal;Goeree-Overflakkee;2e halfjaar 2018;3610.0;365.0;320.0
2557;Totaal;Goeree-Overflakkee;2018;3335.0;830.0;505.0
2558;Totaal;Goeree-Overflakkee;1e halfjaar 2019;3605.0;430.0;325.0
2559;Totaal;Goeree-Overflakkee;2e halfjaar 2019;3705.0;380.0;380.0
2560;Totaal;Goeree-Overflakkee;2019;3605.0;810.0;705.0
2561;Totaal;Goeree-Overflakkee;1e halfjaar 2020;3590.0;520.0;380.0
2562;Totaal;Goeree-Overflakkee;2e halfjaar 2020;3725.0;380.0;1715.0
2563;Totaal;Goeree-Overflakkee;2020;3590.0;900.0;2100.0
2564;Totaal;Goeree-Overflakkee;1e halfjaar 2021;2300.0;1785.0;345.0
2565;Totaal;Goeree-Overflakkee;2e halfjaar 2021;3740.0;485.0;1135.0
2566;Totaal;Goeree-Overflakkee;2021;2300.0;2270.0;1485.0
2567;Totaal;Goeree-Overflakkee;1e halfjaar 2022;3050.0;1110.0;405.0
2568;Totaal;Goeree-Overflakkee;2e halfjaar 2022;;;
2569;Totaal;Goeree-Overflakkee;2022;;;
2570;Totaal;Goeree-Overflakkee;1e halfjaar 2023;2545.0;1845.0;380.0
2571;Totaal;Goeree-Overflakkee;2e halfjaar 2023;4015.0;405.0;595.0
2572;Totaal;Goeree-Overflakkee;2023;2545.0;2250.0;975.0
2573;Totaal;Goeree-Overflakkee;1e halfjaar 2024;3780.0;685.0;475.0
2574;Totaal;Goes;1e halfjaar 2017;5115.0;530.0;360.0
2575;Totaal;Goes;2e halfjaar 2017;5285.0;485.0;465.0
2576;Totaal;Goes;2017;5115.0;1015.0;825.0
2577;Totaal;Goes;1e halfjaar 2018;4965.0;765.0;260.0
2578;Totaal;Goes;2e halfjaar 2018;5465.0;640.0;530.0
2579;Totaal;Goes;2018;4965.0;1405.0;790.0
2580;Totaal;Goes;1e halfjaar 2019;5500.0;665.0;325.0
2581;Totaal;Goes;2e halfjaar 2019;5840.0;460.0;2395.0
2582;Totaal;Goes;2019;5500.0;1120.0;2720.0
2583;Totaal;Goes;1e halfjaar 2020;3955.0;2525.0;540.0
2584;Totaal;Goes;2e halfjaar 2020;5935.0;570.0;560.0
2585;Totaal;Goes;2020;3955.0;3095.0;1105.0
2586;Totaal;Goes;1e halfjaar 2021;5865.0;635.0;525.0
2587;Totaal;Goes;2e halfjaar 2021;5975.0;460.0;610.0
2588;Totaal;Goes;2021;5865.0;1095.0;1135.0
2589;Totaal;Goes;1e halfjaar 2022;5780.0;565.0;570.0
2590;Totaal;Goes;2e halfjaar 2022;5780.0;660.0;595.0
2591;Totaal;Goes;2022;5780.0;1225.0;1165.0
2592;Totaal;Goes;1e halfjaar 2023;5760.0;720.0;505.0
2593;Totaal;Goes;2e halfjaar 2023;5980.0;640.0;585.0
2594;Totaal;Goes;2023;5760.0;1360.0;1090.0
2595;Totaal;Goes;1e halfjaar 2024;5930.0;755.0;665.0
2596;Totaal;Goirle;1e halfjaar 2017;1480.0;295.0;195.0
2597;Totaal;Goirle;2e halfjaar 2017;1580.0;170.0;215.0
2598;Totaal;Goirle;2017;1480.0;460.0;405.0
2599;Totaal;Goirle;1e halfjaar 2018;;;
2600;Totaal;Goirle;2e halfjaar 2018;1640.0;240.0;240.0
2601;Totaal;Goirle;2018;;;
2602;Totaal;Goirle;1e halfjaar 2019;1645.0;785.0;515.0
2603;Totaal;Goirle;2e halfjaar 2019;1920.0;330.0;280.0
2604;Totaal;Goirle;2019;1645.0;1115.0;795.0
2605;Totaal;Goirle;1e halfjaar 2020;1915.0;400.0;270.0
2606;Totaal;Goirle;2e halfjaar 2020;2050.0;330.0;1155.0
2607;Totaal;Goirle;2020;1915.0;730.0;1425.0
2608;Totaal;Goirle;1e halfjaar 2021;1190.0;1220.0;250.0
2609;Totaal;Goirle;2e halfjaar 2021;2160.0;280.0;380.0
2610;Totaal;Goirle;2021;1190.0;1500.0;630.0
2611;Totaal;Goirle;1e halfjaar 2022;2050.0;310.0;240.0
2612;Totaal;Goirle;2e halfjaar 2022;2120.0;270.0;485.0
2613;Totaal;Goirle;2022;2050.0;580.0;725.0
2614;Totaal;Goirle;1e halfjaar 2023;1770.0;690.0;420.0
2615;Totaal;Goirle;2e halfjaar 2023;2035.0;370.0;325.0
2616;Totaal;Goirle;2023;1770.0;1060.0;745.0
2617;Totaal;Goirle;1e halfjaar 2024;1965.0;390.0;280.0
2618;Totaal;Gooise Meren;1e halfjaar 2017;4390.0;365.0;360.0
2619;Totaal;Gooise Meren;2e halfjaar 2017;4400.0;365.0;305.0
2620;Totaal;Gooise Meren;2017;4390.0;730.0;665.0
2621;Totaal;Gooise Meren;1e halfjaar 2018;;;
2622;Totaal;Gooise Meren;2e halfjaar 2018;;;
2623;Totaal;Gooise Meren;2018;;;
2624;Totaal;Gooise Meren;1e halfjaar 2019;;;
2625;Totaal;Gooise Meren;2e halfjaar 2019;;;
2626;Totaal;Gooise Meren;2019;;;
2627;Totaal;Gooise Meren;1e halfjaar 2020;;;
2628;Totaal;Gooise Meren;2e halfjaar 2020;3985.0;470.0;505.0
2629;Totaal;Gooise Meren;2020;;;
2630;Totaal;Gooise Meren;1e halfjaar 2021;4220.0;510.0;470.0
2631;Totaal;Gooise Meren;2e halfjaar 2021;4270.0;435.0;485.0
2632;Totaal;Gooise Meren;2021;4220.0;950.0;955.0
2633;Totaal;Gooise Meren;1e halfjaar 2022;4745.0;3020.0;900.0
2634;Totaal;Gooise Meren;2e halfjaar 2022;;;
2635;Totaal;Gooise Meren;2022;;;
2636;Totaal;Gooise Meren;1e halfjaar 2023;4265.0;620.0;495.0
2637;Totaal;Gooise Meren;2e halfjaar 2023;4395.0;435.0;525.0
2638;Totaal;Gooise Meren;2023;4265.0;1055.0;1020.0
2639;Totaal;Gooise Meren;1e halfjaar 2024;4260.0;575.0;505.0
2640;Totaal;Gorinchem;1e halfjaar 2017;3010.0;465.0;350.0
2641;Totaal;Gorinchem;2e halfjaar 2017;3140.0;345.0;1060.0
2642;Totaal;Gorinchem;2017;3010.0;810.0;1410.0
2643;Totaal;Gorinchem;1e halfjaar 2018;2385.0;1100.0;365.0
2644;Totaal;Gorinchem;2e halfjaar 2018;3120.0;395.0;405.0
2645;Totaal;Gorinchem;2018;2385.0;1495.0;770.0
2646;Totaal;Gorinchem;1e halfjaar 2019;3090.0;570.0;355.0
2647;Totaal;Gorinchem;2e halfjaar 2019;3305.0;475.0;360.0
2648;Totaal;Gorinchem;2019;3090.0;1045.0;715.0
2649;Totaal;Gorinchem;1e halfjaar 2020;3400.0;375.0;345.0
2650;Totaal;Gorinchem;2e halfjaar 2020;3430.0;410.0;410.0
2651;Totaal;Gorinchem;2020;3400.0;785.0;755.0
2652;Totaal;Gorinchem;1e halfjaar 2021;3365.0;540.0;385.0
2653;Totaal;Gorinchem;2e halfjaar 2021;3525.0;465.0;430.0
2654;Totaal;Gorinchem;2021;3365.0;1005.0;815.0
2655;Totaal;Gorinchem;1e halfjaar 2022;3515.0;525.0;385.0
2656;Totaal;Gorinchem;2e halfjaar 2022;3655.0;460.0;690.0
2657;Totaal;Gorinchem;2022;3515.0;985.0;1080.0
2658;Totaal;Gorinchem;1e halfjaar 2023;3350.0;925.0;360.0
2659;Totaal;Gorinchem;2e halfjaar 2023;3920.0;455.0;370.0
2660;Totaal;Gorinchem;2023;3350.0;1375.0;730.0
2661;Totaal;Gorinchem;1e halfjaar 2024;3910.0;630.0;400.0
2662;Totaal;Gouda;1e halfjaar 2017;;;
2663;Totaal;Gouda;2e halfjaar 2017;;;
2664;Totaal;Gouda;2017;;;
2665;Totaal;Gouda;1e halfjaar 2018;5710.0;1345.0;680.0
2666;Totaal;Gouda;2e halfjaar 2018;6365.0;685.0;635.0
2667;Totaal;Gouda;2018;5710.0;2035.0;1320.0
2668;Totaal;Gouda;1e halfjaar 2019;6470.0;800.0;600.0
2669;Totaal;Gouda;2e halfjaar 2019;6670.0;955.0;740.0
2670;Totaal;Gouda;2019;6470.0;1755.0;1335.0
2671;Totaal;Gouda;1e halfjaar 2020;6780.0;810.0;700.0
2672;Totaal;Gouda;2e halfjaar 2020;6895.0;780.0;1070.0
2673;Totaal;Gouda;2020;6780.0;1595.0;1770.0
2674;Totaal;Gouda;1e halfjaar 2021;6465.0;925.0;785.0
2675;Totaal;Gouda;2e halfjaar 2021;6605.0;805.0;1525.0
2676;Totaal;Gouda;2021;6465.0;1730.0;2305.0
2677;Totaal;Gouda;1e halfjaar 2022;5610.0;1905.0;750.0
2678;Totaal;Gouda;2e halfjaar 2022;6760.0;860.0;4980.0
2679;Totaal;Gouda;2022;5610.0;2760.0;5730.0
2680;Totaal;Gouda;1e halfjaar 2023;2570.0;5145.0;845.0
2681;Totaal;Gouda;2e halfjaar 2023;6865.0;790.0;2480.0
2682;Totaal;Gouda;2023;2570.0;5930.0;3320.0
2683;Totaal;Gouda;1e halfjaar 2024;4740.0;2820.0;1005.0
2684;Totaal;Grave;1e halfjaar 2017;;;
2685;Totaal;Grave;2e halfjaar 2017;530.0;65.0;60.0
2686;Totaal;Grave;2017;;;
2687;Totaal;Grave;1e halfjaar 2018;685.0;260.0;
2688;Totaal;Grave;2e halfjaar 2018;945.0;160.0;120.0
2689;Totaal;Grave;2018;685.0;420.0;120.0
2690;Totaal;Grave;1e halfjaar 2019;970.0;240.0;130.0
2691;Totaal;Grave;2e halfjaar 2019;1085.0;150.0;120.0
2692;Totaal;Grave;2019;970.0;390.0;250.0
2693;Totaal;Grave;1e halfjaar 2020;1110.0;155.0;125.0
2694;Totaal;Grave;2e halfjaar 2020;1140.0;120.0;175.0
2695;Totaal;Grave;2020;1110.0;280.0;300.0
2696;Totaal;Grave;1e halfjaar 2021;1080.0;150.0;145.0
2697;Totaal;Grave;2e halfjaar 2021;1085.0;155.0;1240.0
2698;Totaal;Grave;2021;1080.0;305.0;1385.0
2699;Totaal;Grave;1e halfjaar 2022;;;
2700;Totaal;Grave;2e halfjaar 2022;;;
2701;Totaal;Grave;2022;;;
2702;Totaal;Grave;1e halfjaar 2023;;;
2703;Totaal;Grave;2e halfjaar 2023;;;
2704;Totaal;Grave;2023;;;
2705;Totaal;Grave;1e halfjaar 2024;;;
2706;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2017;45350.0;6385.0;7355.0
2707;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2017;44555.0;7705.0;12855.0
2708;Totaal;'s-Gravenhage (gemeente);2017;45350.0;14090.0;20210.0
2709;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2018;35100.0;13275.0;4490.0
2710;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2018;43885.0;6265.0;5590.0
2711;Totaal;'s-Gravenhage (gemeente);2018;35100.0;19540.0;10080.0
2712;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2019;46020.0;6870.0;5225.0
2713;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2019;47645.0;4545.0;23050.0
2714;Totaal;'s-Gravenhage (gemeente);2019;46020.0;11415.0;28275.0
2715;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2020;33950.0;27940.0;6495.0
2716;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2020;55375.0;6070.0;24595.0
2717;Totaal;'s-Gravenhage (gemeente);2020;33950.0;34010.0;31090.0
2718;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2021;35340.0;23360.0;5155.0
2719;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2021;53550.0;5885.0;8370.0
2720;Totaal;'s-Gravenhage (gemeente);2021;35340.0;29245.0;13520.0
2721;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2022;48445.0;8450.0;5840.0
2722;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2022;51050.0;5530.0;6795.0
2723;Totaal;'s-Gravenhage (gemeente);2022;48445.0;13980.0;12635.0
2724;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2023;48990.0;7200.0;4595.0
2725;Totaal;'s-Gravenhage (gemeente);2e halfjaar 2023;51600.0;5660.0;5105.0
2726;Totaal;'s-Gravenhage (gemeente);2023;48990.0;12860.0;9695.0
2727;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2024;47740.0;7575.0;6065.0
2728;Totaal;Groningen (gemeente);1e halfjaar 2017;17720.0;4940.0;2140.0
2729;Totaal;Groningen (gemeente);2e halfjaar 2017;20525.0;2245.0;4895.0
2730;Totaal;Groningen (gemeente);2017;17720.0;7185.0;7035.0
2731;Totaal;Groningen (gemeente);1e halfjaar 2018;15785.0;5355.0;1290.0
2732;Totaal;Groningen (gemeente);2e halfjaar 2018;19845.0;2345.0;9470.0
2733;Totaal;Groningen (gemeente);2018;15785.0;7700.0;10760.0
2734;Totaal;Groningen (gemeente);1e halfjaar 2019;12280.0;12615.0;2470.0
2735;Totaal;Groningen (gemeente);2e halfjaar 2019;22400.0;2495.0;7110.0
2736;Totaal;Groningen (gemeente);2019;12280.0;15110.0;9580.0
2737;Totaal;Groningen (gemeente);1e halfjaar 2020;17670.0;7190.0;2530.0
2738;Totaal;Groningen (gemeente);2e halfjaar 2020;22320.0;2495.0;4130.0
2739;Totaal;Groningen (gemeente);2020;17670.0;9685.0;6660.0
2740;Totaal;Groningen (gemeente);1e halfjaar 2021;20315.0;3825.0;2710.0
2741;Totaal;Groningen (gemeente);2e halfjaar 2021;21415.0;2400.0;4695.0
2742;Totaal;Groningen (gemeente);2021;20315.0;6225.0;7405.0
2743;Totaal;Groningen (gemeente);1e halfjaar 2022;18805.0;4710.0;2600.0
2744;Totaal;Groningen (gemeente);2e halfjaar 2022;20915.0;1315.0;6730.0
2745;Totaal;Groningen (gemeente);2022;18805.0;6025.0;9330.0
2746;Totaal;Groningen (gemeente);1e halfjaar 2023;16175.0;6665.0;2460.0
2747;Totaal;Groningen (gemeente);2e halfjaar 2023;20375.0;2400.0;2995.0
2748;Totaal;Groningen (gemeente);2023;16175.0;9060.0;5455.0
2749;Totaal;Groningen (gemeente);1e halfjaar 2024;19410.0;3270.0;2670.0
2750;Totaal;Grootegast;1e halfjaar 2017;105.0;630.0;255.0
2751;Totaal;Grootegast;2e halfjaar 2017;480.0;125.0;510.0
2752;Totaal;Grootegast;2017;105.0;760.0;765.0
2753;Totaal;Grootegast;1e halfjaar 2018;150.0;575.0;65.0
2754;Totaal;Grootegast;2e halfjaar 2018;660.0;170.0;815.0
2755;Totaal;Grootegast;2018;150.0;745.0;880.0
2756;Totaal;Grootegast;1e halfjaar 2019;;;
2757;Totaal;Grootegast;2e halfjaar 2019;;;
2758;Totaal;Grootegast;2019;;;
2759;Totaal;Grootegast;1e halfjaar 2020;;;
2760;Totaal;Grootegast;2e halfjaar 2020;;;
2761;Totaal;Grootegast;2020;;;
2762;Totaal;Grootegast;1e halfjaar 2021;;;
2763;Totaal;Grootegast;2e halfjaar 2021;;;
2764;Totaal;Grootegast;2021;;;
2765;Totaal;Grootegast;1e halfjaar 2022;;;
2766;Totaal;Grootegast;2e halfjaar 2022;;;
2767;Totaal;Grootegast;2022;;;
2768;Totaal;Grootegast;1e halfjaar 2023;;;
2769;Totaal;Grootegast;2e halfjaar 2023;;;
2770;Totaal;Grootegast;2023;;;
2771;Totaal;Grootegast;1e halfjaar 2024;;;
2772;Totaal;Gulpen-Wittem;1e halfjaar 2017;300.0;230.0;55.0
2773;Totaal;Gulpen-Wittem;2e halfjaar 2017;480.0;65.0;215.0
2774;Totaal;Gulpen-Wittem;2017;300.0;295.0;265.0
2775;Totaal;Gulpen-Wittem;1e halfjaar 2018;285.0;255.0;40.0
2776;Totaal;Gulpen-Wittem;2e halfjaar 2018;500.0;105.0;220.0
2777;Totaal;Gulpen-Wittem;2018;285.0;360.0;265.0
2778;Totaal;Gulpen-Wittem;1e halfjaar 2019;960.0;405.0;170.0
2779;Totaal;Gulpen-Wittem;2e halfjaar 2019;1185.0;175.0;215.0
2780;Totaal;Gulpen-Wittem;2019;960.0;580.0;385.0
2781;Totaal;Gulpen-Wittem;1e halfjaar 2020;1125.0;250.0;180.0
2782;Totaal;Gulpen-Wittem;2e halfjaar 2020;1195.0;165.0;230.0
2783;Totaal;Gulpen-Wittem;2020;1125.0;415.0;415.0
2784;Totaal;Gulpen-Wittem;1e halfjaar 2021;1240.0;285.0;160.0
2785;Totaal;Gulpen-Wittem;2e halfjaar 2021;1365.0;155.0;355.0
2786;Totaal;Gulpen-Wittem;2021;1240.0;435.0;515.0
2787;Totaal;Gulpen-Wittem;1e halfjaar 2022;1120.0;405.0;175.0
2788;Totaal;Gulpen-Wittem;2e halfjaar 2022;1350.0;185.0;255.0
2789;Totaal;Gulpen-Wittem;2022;1120.0;590.0;430.0
2790;Totaal;Gulpen-Wittem;1e halfjaar 2023;1230.0;245.0;135.0
2791;Totaal;Gulpen-Wittem;2e halfjaar 2023;1335.0;170.0;195.0
2792;Totaal;Gulpen-Wittem;2023;1230.0;420.0;330.0
2793;Totaal;Gulpen-Wittem;1e halfjaar 2024;1270.0;265.0;175.0
2794;Totaal;Haaksbergen;1e halfjaar 2017;2110.0;200.0;185.0
2795;Totaal;Haaksbergen;2e halfjaar 2017;2120.0;145.0;645.0
2796;Totaal;Haaksbergen;2017;2110.0;345.0;835.0
2797;Totaal;Haaksbergen;1e halfjaar 2018;1475.0;745.0;115.0
2798;Totaal;Haaksbergen;2e halfjaar 2018;2105.0;180.0;260.0
2799;Totaal;Haaksbergen;2018;1475.0;920.0;370.0
2800;Totaal;Haaksbergen;1e halfjaar 2019;2015.0;300.0;185.0
2801;Totaal;Haaksbergen;2e halfjaar 2019;2130.0;200.0;340.0
2802;Totaal;Haaksbergen;2019;2015.0;500.0;525.0
2803;Totaal;Haaksbergen;1e halfjaar 2020;1940.0;275.0;205.0
2804;Totaal;Haaksbergen;2e halfjaar 2020;2010.0;160.0;355.0
2805;Totaal;Haaksbergen;2020;1940.0;435.0;560.0
2806;Totaal;Haaksbergen;1e halfjaar 2021;1805.0;325.0;220.0
2807;Totaal;Haaksbergen;2e halfjaar 2021;1915.0;235.0;285.0
2808;Totaal;Haaksbergen;2021;1805.0;565.0;505.0
2809;Totaal;Haaksbergen;1e halfjaar 2022;1865.0;250.0;195.0
2810;Totaal;Haaksbergen;2e halfjaar 2022;1920.0;255.0;280.0
2811;Totaal;Haaksbergen;2022;1865.0;505.0;480.0
2812;Totaal;Haaksbergen;1e halfjaar 2023;1850.0;360.0;220.0
2813;Totaal;Haaksbergen;2e halfjaar 2023;1995.0;270.0;920.0
2814;Totaal;Haaksbergen;2023;1850.0;630.0;1140.0
2815;Totaal;Haaksbergen;1e halfjaar 2024;1325.0;960.0;315.0
2816;Totaal;Haaren;1e halfjaar 2017;590.0;155.0;85.0
2817;Totaal;Haaren;2e halfjaar 2017;660.0;85.0;85.0
2818;Totaal;Haaren;2017;590.0;240.0;170.0
2819;Totaal;Haaren;1e halfjaar 2018;735.0;100.0;75.0
