ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
23;Appingedam-Centrum;2015 december;Appingedam                              ;Buurt   ;BU00030000;1.0;60.0;90.0;180.0;710.0;3.0;4.0;9.0;34.0;2110.0;1400.0;710.0
24;Appingedam-West;2015 maart;Appingedam                              ;Buurt   ;BU00030001;1.0;80.0;60.0;120.0;570.0;3.0;2.0;5.0;22.0;2550.0;1980.0;570.0
25;Appingedam-West;2015 juni;Appingedam                              ;Buurt   ;BU00030001;1.0;70.0;70.0;120.0;570.0;3.0;3.0;5.0;22.0;2550.0;1990.0;570.0
26;Appingedam-West;2015 september;Appingedam                              ;Buurt   ;BU00030001;1.0;70.0;60.0;120.0;570.0;3.0;2.0;5.0;22.0;2560.0;1990.0;570.0
27;Appingedam-West;2015 december;Appingedam                              ;Buurt   ;BU00030001;1.0;90.0;60.0;130.0;570.0;3.0;2.0;5.0;22.0;2560.0;1990.0;570.0
28;Appingedam-Oost;2015 maart;Appingedam                              ;Buurt   ;BU00030002;1.0;180.0;320.0;370.0;1370.0;4.0;6.0;8.0;27.0;5020.0;3650.0;1370.0
29;Appingedam-Oost;2015 juni;Appingedam                              ;Buurt   ;BU00030002;1.0;190.0;330.0;370.0;1370.0;4.0;7.0;7.0;27.0;5010.0;3640.0;1380.0
30;Appingedam-Oost;2015 september;Appingedam                              ;Buurt   ;BU00030002;1.0;160.0;330.0;370.0;1400.0;3.0;7.0;7.0;28.0;5020.0;3630.0;1400.0
31;Appingedam-Oost;2015 december;Appingedam                              ;Buurt   ;BU00030002;1.0;170.0;340.0;370.0;1420.0;3.0;7.0;7.0;28.0;5030.0;3600.0;1430.0
32;Verspr.h. Damsterdiep en Eemskanaal;2015 maart;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;4.0;0.0;8.0;11.0;270.0;240.0;30.0
33;Verspr.h. Damsterdiep en Eemskanaal;2015 juni;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;3.0;0.0;8.0;11.0;270.0;240.0;30.0
34;Verspr.h. Damsterdiep en Eemskanaal;2015 september;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;2.0;0.0;9.0;11.0;270.0;240.0;30.0
35;Verspr.h. Damsterdiep en Eemskanaal;2015 december;Appingedam                              ;Buurt   ;BU00030007;1.0;10.0;0.0;20.0;30.0;2.0;0.0;8.0;11.0;270.0;240.0;30.0
36;Verspr.h. ten zuiden van Eemskanaal;2015 maart;Appingedam                              ;Buurt   ;BU00030008;1.0;0.0;0.0;10.0;20.0;4.0;2.0;6.0;19.0;90.0;70.0;20.0
37;Verspr.h. ten zuiden van Eemskanaal;2015 juni;Appingedam                              ;Buurt   ;BU00030008;1.0;0.0;0.0;10.0;20.0;2.0;1.0;6.0;18.0;80.0;70.0;20.0
38;Verspr.h. ten zuiden van Eemskanaal;2015 september;Appingedam                              ;Buurt   ;BU00030008;1.0;0.0;0.0;10.0;20.0;5.0;1.0;7.0;19.0;80.0;70.0;20.0
39;Verspr.h. ten zuiden van Eemskanaal;2015 december;Appingedam                              ;Buurt   ;BU00030008;1.0;10.0;0.0;10.0;20.0;6.0;1.0;8.0;19.0;90.0;70.0;20.0
40;Verspr.h. ten N. van het Damsterdiep;2015 maart;Appingedam                              ;Buurt   ;BU00030009;1.0;0.0;0.0;0.0;30.0;3.0;3.0;3.0;25.0;120.0;90.0;30.0
41;Verspr.h. ten N. van het Damsterdiep;2015 juni;Appingedam                              ;Buurt   ;BU00030009;1.0;10.0;0.0;0.0;30.0;4.0;2.0;3.0;24.0;130.0;100.0;30.0
42;Verspr.h. ten N. van het Damsterdiep;2015 september;Appingedam                              ;Buurt   ;BU00030009;1.0;10.0;0.0;0.0;30.0;6.0;2.0;3.0;23.0;130.0;100.0;30.0
43;Verspr.h. ten N. van het Damsterdiep;2015 december;Appingedam                              ;Buurt   ;BU00030009;1.0;10.0;0.0;0.0;30.0;6.0;2.0;3.0;24.0;130.0;100.0;30.0
44;Bedum;2015 maart;Bedum                                   ;Gemeente;GM0005    ;;220.0;150.0;580.0;2020.0;3.0;2.0;7.0;23.0;8690.0;6670.0;2020.0
45;Bedum;2015 juni;Bedum                                   ;Gemeente;GM0005    ;;230.0;140.0;580.0;2030.0;3.0;2.0;7.0;23.0;8690.0;6660.0;2030.0
46;Bedum;2015 september;Bedum                                   ;Gemeente;GM0005    ;;200.0;150.0;580.0;2060.0;2.0;2.0;7.0;24.0;8720.0;6650.0;2060.0
47;Bedum;2015 december;Bedum                                   ;Gemeente;GM0005    ;;240.0;170.0;580.0;2070.0;3.0;2.0;7.0;24.0;8690.0;6620.0;2070.0
48;Wijk 00;2015 maart;Bedum                                   ;Wijk    ;WK000500  ;1.0;220.0;150.0;580.0;2020.0;3.0;2.0;7.0;23.0;8690.0;6670.0;2020.0
49;Wijk 00;2015 juni;Bedum                                   ;Wijk    ;WK000500  ;1.0;230.0;140.0;580.0;2030.0;3.0;2.0;7.0;23.0;8690.0;6660.0;2030.0
50;Wijk 00;2015 september;Bedum                                   ;Wijk    ;WK000500  ;1.0;200.0;150.0;580.0;2060.0;2.0;2.0;7.0;24.0;8720.0;6650.0;2060.0
51;Wijk 00;2015 december;Bedum                                   ;Wijk    ;WK000500  ;1.0;240.0;170.0;580.0;2070.0;3.0;2.0;7.0;24.0;8690.0;6620.0;2070.0
52;Bedum;2015 maart;Bedum                                   ;Buurt   ;BU00050000;1.0;160.0;120.0;470.0;1610.0;2.0;2.0;7.0;25.0;6490.0;4880.0;1610.0
53;Bedum;2015 juni;Bedum                                   ;Buurt   ;BU00050000;1.0;170.0;110.0;480.0;1610.0;3.0;2.0;7.0;25.0;6490.0;4880.0;1610.0
54;Bedum;2015 september;Bedum                                   ;Buurt   ;BU00050000;1.0;160.0;120.0;480.0;1640.0;3.0;2.0;7.0;25.0;6510.0;4870.0;1640.0
55;Bedum;2015 december;Bedum                                   ;Buurt   ;BU00050000;1.0;190.0;130.0;480.0;1650.0;3.0;2.0;7.0;25.0;6480.0;4840.0;1650.0
56;Verspreide huizen Bedum;2015 maart;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;80.0;3.0;1.0;4.0;14.0;560.0;480.0;80.0
57;Verspreide huizen Bedum;2015 juni;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;80.0;2.0;1.0;4.0;14.0;570.0;480.0;80.0
58;Verspreide huizen Bedum;2015 september;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;80.0;1.0;1.0;4.0;14.0;580.0;500.0;80.0
59;Verspreide huizen Bedum;2015 december;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;10.0;20.0;80.0;2.0;1.0;4.0;15.0;580.0;500.0;80.0
60;Zuidwolde;2015 maart;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;20.0;40.0;180.0;2.0;2.0;5.0;22.0;790.0;620.0;180.0
61;Zuidwolde;2015 juni;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;20.0;40.0;180.0;2.0;2.0;5.0;23.0;780.0;600.0;180.0
62;Zuidwolde;2015 september;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;20.0;40.0;180.0;2.0;2.0;5.0;23.0;790.0;600.0;180.0
63;Zuidwolde;2015 december;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;20.0;40.0;180.0;3.0;2.0;5.0;23.0;780.0;600.0;180.0
64;Verspreide huizen Zuidwolde;2015 maart;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;1.0;1.0;1.0;19.0;100.0;80.0;20.0
65;Verspreide huizen Zuidwolde;2015 juni;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;0.0;1.0;1.0;19.0;110.0;90.0;20.0
66;Verspreide huizen Zuidwolde;2015 september;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;1.0;1.0;1.0;20.0;100.0;80.0;20.0
67;Verspreide huizen Zuidwolde;2015 december;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;2.0;1.0;1.0;21.0;100.0;80.0;20.0
68;Onderdendam;2015 maart;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;5.0;1.0;7.0;19.0;450.0;360.0;80.0
69;Onderdendam;2015 juni;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;4.0;1.0;7.0;18.0;440.0;360.0;80.0
70;Onderdendam;2015 september;Bedum                                   ;Buurt   ;BU00050004;1.0;10.0;10.0;30.0;80.0;3.0;3.0;6.0;18.0;440.0;360.0;80.0
71;Onderdendam;2015 december;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;4.0;2.0;6.0;19.0;430.0;350.0;80.0
72;Verspreide huizen Onderdendam;2015 maart;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;16.0;80.0;70.0;10.0
73;Verspreide huizen Onderdendam;2015 juni;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;16.0;80.0;70.0;10.0
74;Verspreide huizen Onderdendam;2015 september;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;0.0;3.0;15.0;80.0;70.0;10.0
75;Verspreide huizen Onderdendam;2015 december;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;1.0;3.0;14.0;80.0;70.0;10.0
76;Noordwolde;2015 maart;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;2.0;3.0;27.0;120.0;90.0;30.0
77;Noordwolde;2015 juni;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;2.0;3.0;28.0;120.0;90.0;30.0
78;Noordwolde;2015 september;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;2.0;1.0;3.0;27.0;120.0;90.0;30.0
79;Noordwolde;2015 december;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;1.0;3.0;27.0;120.0;90.0;30.0
80;Verspreide huizen Noordwolde;2015 maart;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;20.0;4.0;0.0;7.0;15.0;110.0;90.0;20.0
81;Verspreide huizen Noordwolde;2015 juni;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;20.0;3.0;0.0;6.0;14.0;110.0;100.0;20.0
82;Verspreide huizen Noordwolde;2015 september;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;2.0;1.0;6.0;13.0;110.0;100.0;10.0
83;Verspreide huizen Noordwolde;2015 december;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;0.0;1.0;5.0;13.0;110.0;100.0;10.0
84;Bellingwedde;2015 maart;Bellingwedde                            ;Gemeente;GM0007    ;;190.0;260.0;570.0;2260.0;2.0;3.0;7.0;29.0;7870.0;5610.0;2260.0
85;Bellingwedde;2015 juni;Bellingwedde                            ;Gemeente;GM0007    ;;180.0;250.0;570.0;2280.0;2.0;3.0;7.0;29.0;7870.0;5590.0;2280.0
86;Bellingwedde;2015 september;Bellingwedde                            ;Gemeente;GM0007    ;;170.0;240.0;550.0;2290.0;2.0;3.0;7.0;29.0;7810.0;5520.0;2290.0
87;Bellingwedde;2015 december;Bellingwedde                            ;Gemeente;GM0007    ;;220.0;240.0;550.0;2300.0;3.0;3.0;7.0;30.0;7780.0;5480.0;2300.0
88;Wijk 00 Bellingwolde;2015 maart;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;80.0;140.0;270.0;940.0;2.0;4.0;8.0;26.0;3580.0;2640.0;940.0
89;Wijk 00 Bellingwolde;2015 juni;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;80.0;140.0;280.0;950.0;2.0;4.0;8.0;27.0;3560.0;2610.0;950.0
90;Wijk 00 Bellingwolde;2015 september;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;80.0;130.0;270.0;950.0;2.0;4.0;8.0;27.0;3510.0;2560.0;950.0
91;Wijk 00 Bellingwolde;2015 december;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;100.0;130.0;270.0;970.0;3.0;4.0;8.0;28.0;3500.0;2530.0;970.0
92;Bellingwolde;2015 maart;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;100.0;120.0;530.0;2.0;5.0;6.0;27.0;2000.0;1470.0;530.0
93;Bellingwolde;2015 juni;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;100.0;120.0;540.0;2.0;5.0;6.0;27.0;1970.0;1430.0;540.0
94;Bellingwolde;2015 september;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;80.0;120.0;540.0;2.0;4.0;6.0;28.0;1930.0;1380.0;540.0
95;Bellingwolde;2015 december;Bellingwedde                            ;Buurt   ;BU00070000;1.0;50.0;80.0;120.0;550.0;2.0;4.0;6.0;29.0;1920.0;1370.0;550.0
96;Vriescheloo;2015 maart;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;1.0;3.0;15.0;25.0;240.0;180.0;60.0
97;Vriescheloo;2015 juni;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;1.0;2.0;15.0;25.0;240.0;180.0;60.0
98;Vriescheloo;2015 september;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;2.0;3.0;16.0;25.0;240.0;180.0;60.0
99;Vriescheloo;2015 december;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;1.0;3.0;16.0;25.0;240.0;180.0;60.0
100;Rhederweg-West;2015 maart;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;100.0;3.0;4.0;10.0;27.0;360.0;270.0;100.0
101;Rhederweg-West;2015 juni;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;100.0;3.0;5.0;10.0;27.0;360.0;260.0;100.0
102;Rhederweg-West;2015 september;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;100.0;2.0;5.0;10.0;26.0;360.0;270.0;100.0
103;Rhederweg-West;2015 december;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;20.0;40.0;100.0;3.0;7.0;11.0;27.0;360.0;270.0;100.0
104;Vriescheloo-Zuid;2015 maart;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;20.0;40.0;110.0;3.0;4.0;11.0;28.0;380.0;280.0;110.0
105;Vriescheloo-Zuid;2015 juni;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;20.0;40.0;110.0;3.0;4.0;12.0;28.0;380.0;270.0;110.0
106;Vriescheloo-Zuid;2015 september;Bellingwedde                            ;Buurt   ;BU00070004;1.0;20.0;10.0;40.0;110.0;4.0;4.0;11.0;29.0;380.0;270.0;110.0
107;Vriescheloo-Zuid;2015 december;Bellingwedde                            ;Buurt   ;BU00070004;1.0;20.0;10.0;40.0;110.0;5.0;4.0;11.0;30.0;370.0;260.0;110.0
108;Oudeschans;2015 maart;Bellingwedde                            ;Buurt   ;BU00070005;1.0;10.0;0.0;10.0;30.0;6.0;0.0;7.0;32.0;90.0;60.0;30.0
109;Oudeschans;2015 juni;Bellingwedde                            ;Buurt   ;BU00070005;1.0;10.0;0.0;10.0;30.0;6.0;0.0;7.0;32.0;90.0;60.0;30.0
110;Oudeschans;2015 september;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;5.0;0.0;7.0;32.0;90.0;60.0;30.0
111;Oudeschans;2015 december;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;5.0;0.0;7.0;33.0;90.0;60.0;30.0
112;Klein-Ulsda;2015 maart;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
113;Klein-Ulsda;2015 juni;Bellingwedde                            ;Buurt   ;BU00070006;1.0;0.0;0.0;10.0;10.0;0.0;5.0;14.0;14.0;40.0;40.0;10.0
114;Klein-Ulsda;2015 september;Bellingwedde                            ;Buurt   ;BU00070006;1.0;0.0;0.0;10.0;10.0;0.0;2.0;14.0;14.0;40.0;40.0;10.0
115;Klein-Ulsda;2015 december;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;40.0;10.0
116;Verspr.h. ten Z.O. van Bellingwolde;2015 maart;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;3.0;1.0;5.0;24.0;330.0;250.0;80.0
117;Verspr.h. ten Z.O. van Bellingwolde;2015 juni;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;2.0;1.0;5.0;25.0;330.0;250.0;80.0
118;Verspr.h. ten Z.O. van Bellingwolde;2015 september;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;2.0;1.0;5.0;24.0;340.0;250.0;80.0
119;Verspr.h. ten Z.O. van Bellingwolde;2015 december;Bellingwedde                            ;Buurt   ;BU00070007;1.0;0.0;0.0;20.0;80.0;1.0;1.0;5.0;25.0;340.0;260.0;80.0
120;Verspr.h. ten zuidoosten van Vriescheloo;2015 maart;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;7.0;1.0;14.0;17.0;90.0;70.0;20.0
121;Verspr.h. ten zuidoosten van Vriescheloo;2015 juni;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;6.0;1.0;14.0;17.0;90.0;70.0;20.0
122;Verspr.h. ten zuidoosten van Vriescheloo;2015 september;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;6.0;1.0;13.0;17.0;90.0;80.0;20.0
123;Verspr.h. ten zuidoosten van Vriescheloo;2015 december;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;7.0;2.0;11.0;17.0;90.0;70.0;20.0
124;Verspreide huizen Westerwoldse A;2015 maart;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;27.0;50.0;40.0;10.0
125;Verspreide huizen Westerwoldse A;2015 juni;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;20.0;2.0;0.0;0.0;27.0;60.0;40.0;20.0
126;Verspreide huizen Westerwoldse A;2015 september;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;28.0;50.0;40.0;10.0
127;Verspreide huizen Westerwoldse A;2015 december;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;20.0;2.0;0.0;0.0;30.0;50.0;40.0;20.0
128;Wijk 01 Oost;2015 maart;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;90.0;230.0;2.0;2.0;10.0;27.0;850.0;620.0;230.0
129;Wijk 01 Oost;2015 juni;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;90.0;230.0;2.0;2.0;10.0;28.0;850.0;610.0;230.0
130;Wijk 01 Oost;2015 september;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;10.0;80.0;240.0;2.0;2.0;10.0;28.0;850.0;620.0;240.0
131;Wijk 01 Oost;2015 december;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;30.0;20.0;80.0;230.0;3.0;2.0;10.0;27.0;850.0;620.0;230.0
132;Veelerveen;2015 maart;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;10.0;50.0;120.0;3.0;2.0;10.0;25.0;490.0;370.0;120.0
133;Veelerveen;2015 juni;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;10.0;50.0;120.0;3.0;2.0;10.0;25.0;490.0;370.0;120.0
134;Veelerveen;2015 september;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;10.0;50.0;120.0;2.0;2.0;10.0;25.0;490.0;370.0;120.0
135;Veelerveen;2015 december;Bellingwedde                            ;Buurt   ;BU00070100;1.0;20.0;10.0;50.0;120.0;3.0;2.0;10.0;24.0;490.0;370.0;120.0
136;Rhederbrug-Oost;2015 maart;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;3.0;1.0;14.0;33.0;120.0;80.0;40.0
137;Rhederbrug-Oost;2015 juni;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;0.0;0.0;16.0;33.0;120.0;80.0;40.0
138;Rhederbrug-Oost;2015 september;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;0.0;0.0;16.0;33.0;120.0;80.0;40.0
139;Rhederbrug-Oost;2015 december;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;2.0;0.0;16.0;34.0;120.0;80.0;40.0
140;Verspr.h. ten noordoosten van Rhederbrug;2015 maart;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;0.0;3.0;8.0;39.0;100.0;60.0;40.0
141;Verspr.h. ten noordoosten van Rhederbrug;2015 juni;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;0.0;2.0;8.0;41.0;100.0;60.0;40.0
142;Verspr.h. ten noordoosten van Rhederbrug;2015 september;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;0.0;2.0;8.0;41.0;100.0;60.0;40.0
143;Verspr.h. ten noordoosten van Rhederbrug;2015 december;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;2.0;2.0;8.0;39.0;100.0;60.0;40.0
144;Verspreide huizen Veelerveen;2015 maart;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;2.0;2.0;8.0;22.0;140.0;110.0;30.0
145;Verspreide huizen Veelerveen;2015 juni;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;3.0;2.0;8.0;23.0;140.0;110.0;30.0
146;Verspreide huizen Veelerveen;2015 september;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;3.0;2.0;6.0;23.0;140.0;110.0;30.0
147;Verspreide huizen Veelerveen;2015 december;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;3.0;3.0;7.0;22.0;140.0;110.0;30.0
148;Wijk 02 Blijham;2015 maart;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;90.0;100.0;210.0;1090.0;3.0;3.0;6.0;32.0;3440.0;2350.0;1090.0
149;Wijk 02 Blijham;2015 juni;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;80.0;100.0;210.0;1090.0;2.0;3.0;6.0;32.0;3460.0;2370.0;1090.0
150;Wijk 02 Blijham;2015 september;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;80.0;100.0;190.0;1100.0;2.0;3.0;6.0;32.0;3440.0;2340.0;1100.0
