ID;HerkomstgroeperingMoeder;Perioden;TotaalLevendgeborenen_1;GemiddeldKindertalPerVrouw_2
84;8;2048;149835;1.78
85;8;2049;150340;1.78
86;8;2050;150893;1.78
87;8;2051;151463;1.78
88;8;2052;152030;1.78
89;8;2053;152569;1.78
90;8;2054;153055;1.78
91;8;2055;153473;1.78
92;8;2056;153814;1.78
93;8;2057;154070;1.78
94;8;2058;154238;1.78
95;8;2059;154312;1.78
96;16;2012;32192;1.8
97;16;2013;31672;1.77
98;16;2014;31224;1.76
99;16;2015;30872;1.74
100;16;2016;30623;1.73
101;16;2017;30485;1.72
102;16;2018;30387;1.71
103;16;2019;30287;1.7
104;16;2020;30175;1.69
105;16;2021;30050;1.68
106;16;2022;29922;1.68
107;16;2023;29807;1.67
108;16;2024;29718;1.66
109;16;2025;29651;1.66
110;16;2026;29608;1.65
111;16;2027;29592;1.65
112;16;2028;29596;1.64
113;16;2029;29624;1.64
114;16;2030;29666;1.64
115;16;2031;29730;1.63
116;16;2032;29808;1.63
117;16;2033;29902;1.63
118;16;2034;30011;1.62
119;16;2035;30129;1.62
120;16;2036;30251;1.62
121;16;2037;30389;1.62
122;16;2038;30523;1.62
123;16;2039;30663;1.62
124;16;2040;30807;1.62
125;16;2041;30951;1.62
126;16;2042;31088;1.61
127;16;2043;31226;1.61
128;16;2044;31364;1.61
129;16;2045;31498;1.61
130;16;2046;31625;1.61
131;16;2047;31753;1.61
132;16;2048;31878;1.61
133;16;2049;32000;1.61
134;16;2050;32116;1.61
135;16;2051;32230;1.61
136;16;2052;32340;1.61
137;16;2053;32445;1.61
138;16;2054;32546;1.61
139;16;2055;32642;1.61
140;16;2056;32732;1.61
141;16;2057;32818;1.61
142;16;2058;32898;1.61
143;16;2059;32973;1.61
144;15;2012;10374;1.47
145;15;2013;10655;1.47
146;15;2014;10896;1.47
147;15;2015;11132;1.47
148;15;2016;11395;1.47
149;15;2017;11685;1.47
150;15;2018;11966;1.48
151;15;2019;12208;1.48
152;15;2020;12409;1.48
153;15;2021;12566;1.48
154;15;2022;12692;1.48
155;15;2023;12800;1.48
156;15;2024;12905;1.47
157;15;2025;13003;1.47
158;15;2026;13097;1.47
159;15;2027;13191;1.47
160;15;2028;13280;1.47
161;15;2029;13370;1.47
162;15;2030;13460;1.47
163;15;2031;13553;1.47
164;15;2032;13646;1.47
165;15;2033;13743;1.47
166;15;2034;13843;1.47
167;15;2035;13944;1.47
168;15;2036;14039;1.47
169;15;2037;14143;1.47
170;15;2038;14238;1.47
171;15;2039;14334;1.47
172;15;2040;14427;1.48
173;15;2041;14519;1.48
174;15;2042;14604;1.48
175;15;2043;14687;1.48
176;15;2044;14767;1.48
177;15;2045;14844;1.48
178;15;2046;14914;1.48
179;15;2047;14984;1.48
180;15;2048;15053;1.48
181;15;2049;15118;1.48
182;15;2050;15181;1.48
183;15;2051;15242;1.48
184;15;2052;15300;1.48
185;15;2053;15354;1.48
186;15;2054;15407;1.48
187;15;2055;15456;1.48
188;15;2056;15505;1.48
189;15;2057;15552;1.48
190;15;2058;15596;1.48
191;15;2059;15637;1.48
192;14;2012;21818;2.05
193;14;2013;21017;2.03
194;14;2014;20329;2.0
195;14;2015;19740;1.98
196;14;2016;19228;1.96
197;14;2017;18800;1.95
198;14;2018;18421;1.93
199;14;2019;18079;1.92
200;14;2020;17767;1.9
201;14;2021;17484;1.89
202;14;2022;17231;1.88
203;14;2023;17006;1.87
204;14;2024;16813;1.86
205;14;2025;16648;1.85
206;14;2026;16511;1.84
207;14;2027;16402;1.83
208;14;2028;16316;1.82
209;14;2029;16253;1.82
210;14;2030;16206;1.81
211;14;2031;16177;1.8
212;14;2032;16162;1.8
213;14;2033;16159;1.79
214;14;2034;16168;1.79
215;14;2035;16185;1.78
216;14;2036;16212;1.78
217;14;2037;16246;1.78
218;14;2038;16285;1.77
219;14;2039;16329;1.77
220;14;2040;16380;1.77
221;14;2041;16432;1.76
222;14;2042;16484;1.76
223;14;2043;16539;1.76
224;14;2044;16597;1.76
225;14;2045;16654;1.75
226;14;2046;16712;1.75
227;14;2047;16769;1.75
228;14;2048;16825;1.75
229;14;2049;16882;1.75
230;14;2050;16935;1.75
231;14;2051;16989;1.75
232;14;2052;17040;1.75
233;14;2053;17090;1.75
234;14;2054;17139;1.75
235;14;2055;17186;1.75
236;14;2056;17227;1.75
237;14;2057;17266;1.75
238;14;2058;17302;1.75
239;14;2059;17336;1.75
240;4;2012;7239;1.44
241;4;2013;7544;1.45
242;4;2014;7792;1.45
243;4;2015;8023;1.46
244;4;2016;8270;1.47
245;4;2017;8530;1.48
246;4;2018;8780;1.49
247;4;2019;8994;1.49
248;4;2020;9169;1.5
249;4;2021;9302;1.5
250;4;2022;9405;1.5
251;4;2023;9495;1.5
252;4;2024;9583;1.5
253;4;2025;9667;1.5
254;4;2026;9751;1.5
255;4;2027;9834;1.5
256;4;2028;9915;1.5
257;4;2029;9996;1.5
258;4;2030;10075;1.5
259;4;2031;10158;1.5
260;4;2032;10239;1.5
261;4;2033;10324;1.5
262;4;2034;10410;1.5
263;4;2035;10495;1.5
264;4;2036;10575;1.5
265;4;2037;10661;1.5
266;4;2038;10739;1.5
267;4;2039;10816;1.5
268;4;2040;10892;1.5
269;4;2041;10967;1.5
270;4;2042;11036;1.5
271;4;2043;11103;1.5
272;4;2044;11167;1.5
273;4;2045;11229;1.5
274;4;2046;11286;1.5
275;4;2047;11342;1.5
276;4;2048;11398;1.5
277;4;2049;11450;1.5
278;4;2050;11500;1.5
279;4;2051;11549;1.5
280;4;2052;11596;1.5
281;4;2053;11639;1.5
282;4;2054;11681;1.5
283;4;2055;11721;1.5
284;4;2056;11761;1.5
285;4;2057;11799;1.5
286;4;2058;11835;1.5
287;4;2059;11869;1.5
288;10;2012;2105;1.65
289;10;2013;2098;1.63
290;10;2014;2101;1.61
291;10;2015;2113;1.6
292;10;2016;2134;1.58
293;10;2017;2166;1.57
294;10;2018;2198;1.56
295;10;2019;2224;1.55
296;10;2020;2246;1.54
297;10;2021;2263;1.53
298;10;2022;2276;1.53
299;10;2023;2286;1.52
300;10;2024;2294;1.52
301;10;2025;2300;1.51
302;10;2026;2304;1.51
303;10;2027;2308;1.5
304;10;2028;2311;1.5
305;10;2029;2314;1.5
306;10;2030;2320;1.5
307;10;2031;2326;1.5
308;10;2032;2333;1.5
309;10;2033;2342;1.5
310;10;2034;2352;1.5
311;10;2035;2364;1.5
312;10;2036;2376;1.5
313;10;2037;2390;1.5
314;10;2038;2403;1.5
315;10;2039;2418;1.5
316;10;2040;2432;1.5
317;10;2041;2445;1.5
318;10;2042;2458;1.5
319;10;2043;2471;1.5
320;10;2044;2483;1.5
321;10;2045;2495;1.5
322;10;2046;2506;1.5
323;10;2047;2517;1.5
324;10;2048;2527;1.5
325;10;2049;2537;1.5
326;10;2050;2547;1.5
327;10;2051;2556;1.5
328;10;2052;2565;1.5
329;10;2053;2572;1.5
330;10;2054;2579;1.5
331;10;2055;2586;1.5
332;10;2056;2592;1.5
333;10;2057;2598;1.5
334;10;2058;2603;1.5
335;10;2059;2608;1.5
336;9;2012;598;1.34
337;9;2013;594;1.33
338;9;2014;592;1.32
339;9;2015;592;1.3
340;9;2016;592;1.27
341;9;2017;594;1.25
342;9;2018;596;1.23
343;9;2019;598;1.22
344;9;2020;602;1.2
345;9;2021;608;1.2
346;9;2022;616;1.2
347;9;2023;623;1.2
348;9;2024;630;1.2
349;9;2025;637;1.2
350;9;2026;643;1.2
351;9;2027;650;1.2
352;9;2028;656;1.2
353;9;2029;662;1.2
354;9;2030;668;1.2
355;9;2031;673;1.2
356;9;2032;678;1.2
357;9;2033;684;1.2
358;9;2034;689;1.2
359;9;2035;694;1.2
360;9;2036;699;1.2
361;9;2037;703;1.2
362;9;2038;708;1.2
363;9;2039;713;1.2
364;9;2040;717;1.2
365;9;2041;722;1.2
366;9;2042;726;1.2
367;9;2043;731;1.2
368;9;2044;735;1.2
369;9;2045;739;1.2
370;9;2046;743;1.2
371;9;2047;747;1.2
372;9;2048;751;1.2
373;9;2049;755;1.2
374;9;2050;759;1.2
375;9;2051;763;1.2
376;9;2052;767;1.2
377;9;2053;771;1.2
378;9;2054;774;1.2
379;9;2055;778;1.2
380;9;2056;781;1.2
381;9;2057;785;1.2
382;9;2058;788;1.2
383;9;2059;792;1.2
384;5;2012;432;1.4
385;5;2013;419;1.4
386;5;2014;410;1.4
387;5;2015;404;1.4
388;5;2016;399;1.4
389;5;2017;395;1.4
390;5;2018;393;1.4
391;5;2019;392;1.4
392;5;2020;392;1.4
393;5;2021;393;1.4
394;5;2022;395;1.4
395;5;2023;396;1.4
396;5;2024;397;1.4
397;5;2025;398;1.4
398;5;2026;399;1.4
399;5;2027;399;1.4
400;5;2028;399;1.4
401;5;2029;398;1.4
402;5;2030;397;1.4
403;5;2031;396;1.4
404;5;2032;395;1.4
405;5;2033;394;1.4
406;5;2034;392;1.4
407;5;2035;391;1.4
408;5;2036;390;1.4
409;5;2037;389;1.4
410;5;2038;388;1.4
411;5;2039;387;1.4
412;5;2040;386;1.4
413;5;2041;385;1.4
414;5;2042;383;1.4
415;5;2043;382;1.4
416;5;2044;381;1.4
417;5;2045;380;1.4
418;5;2046;379;1.4
419;5;2047;378;1.4
420;5;2048;377;1.4
421;5;2049;376;1.4
422;5;2050;375;1.4
423;5;2051;374;1.4
424;5;2052;373;1.4
425;5;2053;372;1.4
426;5;2054;372;1.4
427;5;2055;371;1.4
428;5;2056;370;1.4
429;5;2057;370;1.4
430;5;2058;369;1.4
431;5;2059;369;1.4
432;1;2012;3832;2.68
433;1;2013;3699;2.63
434;1;2014;3584;2.58
435;1;2015;3495;2.54
436;1;2016;3416;2.5
437;1;2017;3354;2.46
438;1;2018;3300;2.43
439;1;2019;3251;2.39
440;1;2020;3209;2.36
441;1;2021;3175;2.33
442;1;2022;3146;2.3
443;1;2023;3122;2.28
444;1;2024;3103;2.25
445;1;2025;3089;2.23
446;1;2026;3078;2.2
447;1;2027;3072;2.18
448;1;2028;3068;2.16
449;1;2029;3066;2.15
450;1;2030;3068;2.13
451;1;2031;3071;2.11
452;1;2032;3076;2.1
453;1;2033;3082;2.09
454;1;2034;3089;2.08
455;1;2035;3098;2.07
456;1;2036;3107;2.06
457;1;2037;3117;2.05
458;1;2038;3127;2.04
459;1;2039;3138;2.03
460;1;2040;3149;2.03
461;1;2041;3161;2.02
462;1;2042;3173;2.02
463;1;2043;3186;2.01
464;1;2044;3198;2.01
465;1;2045;3212;2.01
466;1;2046;3225;2.01
467;1;2047;3238;2.0
468;1;2048;3252;2.0
469;1;2049;3265;2.0
470;1;2050;3278;2.0
471;1;2051;3291;2.0
472;1;2052;3304;2.0
473;1;2053;3316;2.0
474;1;2054;3327;2.0
475;1;2055;3338;2.0
476;1;2056;3348;2.0
477;1;2057;3358;2.0
478;1;2058;3366;2.0
479;1;2059;3373;2.0
480;2;2012;1427;1.76
481;2;2013;1426;1.76
482;2;2014;1441;1.76
483;2;2015;1461;1.76
484;2;2016;1483;1.76
485;2;2017;1507;1.75
486;2;2018;1531;1.75
487;2;2019;1554;1.75
488;2;2020;1576;1.75
489;2;2021;1598;1.75
490;2;2022;1620;1.75
491;2;2023;1642;1.75
492;2;2024;1664;1.75
493;2;2025;1686;1.75
494;2;2026;1706;1.75
495;2;2027;1725;1.75
496;2;2028;1742;1.75
497;2;2029;1757;1.75
498;2;2030;1771;1.75
499;2;2031;1783;1.75
500;2;2032;1794;1.75
501;2;2033;1804;1.75
502;2;2034;1814;1.75
503;2;2035;1822;1.75
504;2;2036;1831;1.75
505;2;2037;1840;1.75
506;2;2038;1849;1.75
507;2;2039;1859;1.75
508;2;2040;1869;1.75
509;2;2041;1878;1.75
510;2;2042;1886;1.75
511;2;2043;1896;1.75
512;2;2044;1905;1.75
513;2;2045;1913;1.75
514;2;2046;1921;1.75
515;2;2047;1929;1.75
516;2;2048;1937;1.75
517;2;2049;1944;1.75
518;2;2050;1951;1.75
519;2;2051;1957;1.75
520;2;2052;1963;1.75
521;2;2053;1969;1.75
522;2;2054;1975;1.75
523;2;2055;1980;1.75
524;2;2056;1985;1.75
525;2;2057;1989;1.75
526;2;2058;1994;1.75
527;2;2059;1997;1.75
528;3;2012;5223;1.67
529;3;2013;5264;1.65
530;3;2014;5319;1.64
531;3;2015;5388;1.63
532;3;2016;5463;1.62
533;3;2017;5539;1.61
534;3;2018;5613;1.61
535;3;2019;5682;1.6
536;3;2020;5747;1.6
537;3;2021;5809;1.6
538;3;2022;5868;1.6
539;3;2023;5918;1.6
540;3;2024;5963;1.6
541;3;2025;6003;1.6
542;3;2026;6040;1.6
543;3;2027;6073;1.6
544;3;2028;6103;1.6
545;3;2029;6136;1.6
546;3;2030;6163;1.6
547;3;2031;6194;1.6
548;3;2032;6225;1.6
549;3;2033;6255;1.6
550;3;2034;6287;1.6
551;3;2035;6318;1.6
552;3;2036;6349;1.6
553;3;2037;6382;1.6
554;3;2038;6412;1.6
555;3;2039;6444;1.6
556;3;2040;6476;1.6
557;3;2041;6507;1.6
558;3;2042;6535;1.6
559;3;2043;6563;1.6
560;3;2044;6593;1.6
561;3;2045;6621;1.6
562;3;2046;6648;1.6
563;3;2047;6674;1.6
564;3;2048;6698;1.6
565;3;2049;6725;1.6
566;3;2050;6747;1.6
567;3;2051;6770;1.6
568;3;2052;6792;1.6
569;3;2053;6813;1.6
570;3;2054;6834;1.6
571;3;2055;6854;1.6
572;3;2056;6872;1.6
573;3;2057;6889;1.6
574;3;2058;6906;1.6
575;3;2059;6923;1.6
576;6;2012;1325;1.67
577;6;2013;1352;1.68
578;6;2014;1381;1.69
579;6;2015;1415;1.7
580;6;2016;1452;1.71
581;6;2017;1492;1.72
582;6;2018;1531;1.73
583;6;2019;1570;1.74
584;6;2020;1604;1.75
585;6;2021;1633;1.75
586;6;2022;1659;1.75
587;6;2023;1682;1.75
588;6;2024;1706;1.75
589;6;2025;1729;1.75
590;6;2026;1750;1.75
591;6;2027;1771;1.75
592;6;2028;1792;1.75
593;6;2029;1812;1.75
594;6;2030;1832;1.75
595;6;2031;1851;1.75
596;6;2032;1870;1.75
597;6;2033;1888;1.75
598;6;2034;1906;1.75
599;6;2035;1924;1.75
600;6;2036;1942;1.75
601;6;2037;1960;1.75
602;6;2038;1978;1.75
603;6;2039;1995;1.75
604;6;2040;2012;1.75
605;6;2041;2029;1.75
606;6;2042;2045;1.75
607;6;2043;2061;1.75
608;6;2044;2077;1.75
609;6;2045;2092;1.75
610;6;2046;2107;1.75
611;6;2047;2122;1.75
612;6;2048;2136;1.75
613;6;2049;2150;1.75
614;6;2050;2163;1.75
615;6;2051;2176;1.75
616;6;2052;2188;1.75
617;6;2053;2200;1.75
618;6;2054;2211;1.75
619;6;2055;2223;1.75
620;6;2056;2233;1.75
621;6;2057;2242;1.75
622;6;2058;2251;1.75
623;6;2059;2260;1.75
624;7;2012;5026;2.89
625;7;2013;4694;2.88
626;7;2014;4371;2.87
627;7;2015;4051;2.85
628;7;2016;3742;2.83
629;7;2017;3447;2.81
630;7;2018;3167;2.79
631;7;2019;2902;2.77
632;7;2020;2653;2.75
633;7;2021;2423;2.72
634;7;2022;2213;2.7
635;7;2023;2023;2.67
636;7;2024;1853;2.64
637;7;2025;1703;2.62
638;7;2026;1572;2.59
639;7;2027;1458;2.56
640;7;2028;1360;2.53
641;7;2029;1276;2.5
642;7;2030;1204;2.47
643;7;2031;1143;2.44
644;7;2032;1090;2.41
645;7;2033;1044;2.38
646;7;2034;1005;2.36
647;7;2035;970;2.33
648;7;2036;940;2.3
649;7;2037;914;2.27
650;7;2038;890;2.25
651;7;2039;869;2.22
652;7;2040;851;2.19
653;7;2041;835;2.17
654;7;2042;821;2.15
655;7;2043;808;2.13
656;7;2044;797;2.11
657;7;2045;787;2.09
658;7;2046;778;2.07
659;7;2047;770;2.05
660;7;2048;763;2.04
661;7;2049;757;2.03
662;7;2050;753;2.02
663;7;2051;749;2.01
664;7;2052;746;2.0
665;7;2053;744;2.0
666;7;2054;743;2.0
667;7;2055;742;2.0
668;7;2056;741;2.0
669;7;2057;741;2.0
670;7;2058;740;2.0
671;7;2059;739;2.0
672;11;2012;1873;1.75
673;11;2013;1731;1.75
674;11;2014;1611;1.75
675;11;2015;1510;1.75
676;11;2016;1424;1.75
677;11;2017;1351;1.75
678;11;2018;1288;1.75
679;11;2019;1230;1.75
680;11;2020;1176;1.75
681;11;2021;1123;1.75
682;11;2022;1074;1.75
683;11;2023;1028;1.75
684;11;2024;984;1.75
685;11;2025;944;1.75
686;11;2026;908;1.75
687;11;2027;876;1.75
688;11;2028;847;1.75
689;11;2029;821;1.75
690;11;2030;799;1.75
691;11;2031;780;1.75
692;11;2032;763;1.75
693;11;2033;750;1.75
694;11;2034;738;1.75
695;11;2035;729;1.75
696;11;2036;722;1.75
697;11;2037;716;1.75
698;11;2038;712;1.75
699;11;2039;709;1.75
700;11;2040;707;1.75
701;11;2041;705;1.75
702;11;2042;704;1.75
703;11;2043;703;1.75
704;11;2044;702;1.75
705;11;2045;702;1.75
706;11;2046;701;1.75
707;11;2047;700;1.75
708;11;2048;699;1.75
709;11;2049;698;1.75
710;11;2050;696;1.75
711;11;2051;695;1.75
712;11;2052;694;1.75
713;11;2053;692;1.75
714;11;2054;691;1.75
715;11;2055;690;1.75
716;11;2056;689;1.75
717;11;2057;688;1.75
718;11;2058;687;1.75
719;11;2059;685;1.75
720;12;2012;3112;2.01
721;12;2013;2851;2.0
722;12;2014;2621;2.0
723;12;2015;2420;1.99
724;12;2016;2249;1.98
725;12;2017;2109;1.97
726;12;2018;1991;1.96
727;12;2019;1890;1.95
728;12;2020;1801;1.95
729;12;2021;1723;1.94
730;12;2022;1652;1.93
731;12;2023;1591;1.93
732;12;2024;1539;1.92
733;12;2025;1494;1.92
734;12;2026;1457;1.91
735;12;2027;1427;1.9
736;12;2028;1403;1.9
737;12;2029;1384;1.9
738;12;2030;1369;1.89
739;12;2031;1356;1.89
740;12;2032;1345;1.88
741;12;2033;1336;1.88
742;12;2034;1329;1.88
743;12;2035;1323;1.87
744;12;2036;1320;1.87
745;12;2037;1317;1.87
746;12;2038;1316;1.86
747;12;2039;1316;1.86
748;12;2040;1316;1.86
749;12;2041;1317;1.86
750;12;2042;1319;1.86
751;12;2043;1322;1.86
752;12;2044;1325;1.85
753;12;2045;1328;1.85
754;12;2046;1332;1.85
755;12;2047;1336;1.85
756;12;2048;1339;1.85
757;12;2049;1343;1.85
758;12;2050;1347;1.85
759;12;2051;1350;1.85
760;12;2052;1353;1.85
761;12;2053;1356;1.85
762;12;2054;1357;1.85
763;12;2055;1359;1.85
764;12;2056;1359;1.85
765;12;2057;1359;1.85
766;12;2058;1359;1.85
767;12;2059;1358;1.85
