ID;LeeftijdReferentiepersoon;Perioden;ReferentiepersonenMetKinderen_1;JongsteKind02Jaar_2;JongsteKind35Jaar_3;JongsteKind611Jaar_4;JongsteKind1217Jaar_5;JongsteKind18JaarEnOuder_6
130;101;2037;497015;319897.0;114364.0;56464.0;6266.0;24.0
131;101;2038;492240;316994.0;113250.0;55795.0;6180.0;21.0
132;101;2039;487437;314212.0;112101.0;55038.0;6069.0;17.0
133;101;2040;483378;311931.0;111099.0;54377.0;5956.0;15.0
134;101;2041;480216;310220.0;110301.0;53824.0;5858.0;12.0
135;101;2042;478026;309102.0;109721.0;53417.0;5777.0;9.0
136;101;2043;476830;308572.0;109375.0;53158.0;5717.0;9.0
137;101;2044;476527;308551.0;109252.0;53044.0;5672.0;6.0
138;101;2045;477061;309007.0;109328.0;53070.0;5649.0;5.0
139;101;2046;478247;309823.0;109566.0;53203.0;5652.0;4.0
140;101;2047;479843;310849.0;109886.0;53439.0;5666.0;3.0
141;101;2048;481669;311971.0;110269.0;53736.0;5692.0;0.0
142;101;2049;483545;313074.0;110682.0;54058.0;5731.0;
143;101;2050;485405;314132.0;111107.0;54388.0;5780.0;
144;102;2003;1027881;155590.0;190635.0;400181.0;229203.0;52271.0
145;102;2004;1033503;160585.0;199748.0;396743.0;226450.0;49976.0
146;102;2005;1041010;167532.0;205994.0;397735.0;221276.0;48474.0
147;102;2006;1045763;171175.0;213301.0;398224.0;216264.0;46799.0
148;102;2007;1043356;171256.0;215898.0;401415.0;210372.0;44416.0
149;102;2008;1035597;169632.0;218452.0;403995.0;201454.0;42063.0
150;102;2009;1019980;165307.0;216326.0;407562.0;189621.0;41164.0
151;102;2010;999342;160604.0;211668.0;409134.0;178060.0;39876.0
152;102;2011;976472;155324.0;205819.0;405072.0;172390.0;37867.0
153;102;2012;953299;150654.0;199302.0;399797.0;167155.0;36392.0
154;102;2013;930401;146963.0;193358.0;388771.0;166237.0;35073.0
155;102;2014;907039;144409.0;188536.0;378474.0;163100.0;32519.0
156;102;2015;879016;142586.0;184990.0;364411.0;158020.0;29008.0
157;102;2016;856545;142502.0;183289.0;352108.0;152010.0;26636.0
158;102;2017;838866;142502.0;181759.0;342824.0;146391.0;25391.0
159;102;2018;823873;141886.0;180230.0;335634.0;141046.0;25079.0
160;102;2019;815265;141340.0;179249.0;332186.0;135658.0;26831.0
161;102;2020;811160;141647.0;179015.0;331449.0;131246.0;27804.0
162;102;2021;812328;142627.0;179446.0;332832.0;128828.0;28595.0
163;102;2022;817005;144381.0;180673.0;334800.0;128563.0;28589.0
164;102;2023;821783;145923.0;182087.0;336669.0;128814.0;28288.0
165;102;2024;825853;147250.0;183493.0;338064.0;129679.0;27367.0
166;102;2025;831089;148767.0;185119.0;340028.0;130498.0;26678.0
167;102;2026;836226;151023.0;187207.0;341952.0;130058.0;25986.0
168;102;2027;842647;152996.0;189358.0;344718.0;130317.0;25258.0
169;102;2028;850681;154193.0;191256.0;348580.0;131834.0;24816.0
170;102;2029;859199;154958.0;192842.0;352714.0;134288.0;24396.0
171;102;2030;866518;155602.0;194074.0;356253.0;136452.0;24137.0
172;102;2031;870697;155415.0;194486.0;358675.0;138170.0;23951.0
173;102;2032;872123;154974.0;194393.0;359903.0;139125.0;23728.0
174;102;2033;874776;155111.0;194550.0;361242.0;140174.0;23700.0
175;102;2034;879419;156073.0;195235.0;362876.0;141419.0;23818.0
176;102;2035;883584;157089.0;196049.0;364074.0;142444.0;23928.0
177;102;2036;887126;158704.0;197320.0;364692.0;142623.0;23789.0
178;102;2037;889048;159482.0;198250.0;365074.0;142599.0;23643.0
179;102;2038;891316;159825.0;198987.0;365946.0;142930.0;23628.0
180;102;2039;893450;159902.0;199461.0;367030.0;143378.0;23679.0
181;102;2040;894149;159479.0;199439.0;367840.0;143672.0;23719.0
182;102;2041;895312;158618.0;199063.0;369051.0;144594.0;23989.0
183;102;2042;895777;157416.0;198262.0;369959.0;145762.0;24378.0
184;102;2043;893708;155989.0;196999.0;369629.0;146412.0;24679.0
185;102;2044;888549;154487.0;195354.0;367822.0;146144.0;24743.0
186;102;2045;882096;153032.0;193590.0;365277.0;145496.0;24702.0
187;102;2046;873118;151725.0;191747.0;361521.0;143788.0;24337.0
188;102;2047;865430;150667.0;190161.0;358198.0;142364.0;24040.0
189;102;2048;858416;149863.0;188824.0;355040.0;140953.0;23734.0
190;102;2049;851970;149344.0;187766.0;352044.0;139444.0;23374.0
191;102;2050;846909;149092.0;187052.0;349581.0;138140.0;23044.0
192;103;2003;698910;1055.0;6484.0;82124.0;240151.0;369097.0
193;103;2004;712773;1152.0;7049.0;87457.0;255642.0;361472.0
194;103;2005;732146;1372.0;7654.0;92998.0;270542.0;359581.0
195;103;2006;752182;1466.0;8308.0;97302.0;284986.0;360120.0
196;103;2007;774915;1553.0;9038.0;102562.0;300723.0;361039.0
197;103;2008;796651;1603.0;9868.0;108547.0;314155.0;362477.0
198;103;2009;818573;1660.0;10420.0;115981.0;322775.0;367738.0
199;103;2010;839532;1713.0;10825.0;124561.0;330295.0;372139.0
200;103;2011;856367;1732.0;11026.0;131686.0;337693.0;374230.0
201;103;2012;868818;1723.0;11085.0;138091.0;343572.0;374347.0
202;103;2013;878694;1727.0;11185.0;142483.0;350328.0;372971.0
203;103;2014;887745;1741.0;11356.0;147685.0;360566.0;366397.0
204;103;2015;899253;1792.0;11725.0;152366.0;375586.0;357784.0
205;103;2016;907732;1792.0;11876.0;154572.0;390344.0;349148.0
206;103;2017;910265;1749.0;11761.0;154600.0;397235.0;344920.0
207;103;2018;907933;1680.0;11456.0;153180.0;401047.0;340571.0
208;103;2019;897958;1588.0;10974.0;149020.0;396223.0;340153.0
209;103;2020;883308;1507.0;10494.0;144544.0;390676.0;336087.0
210;103;2021;865373;1449.0;10129.0;139533.0;381463.0;332799.0
211;103;2022;846906;1415.0;9910.0;135443.0;370517.0;329622.0
212;103;2023;827855;1398.0;9814.0;132165.0;360159.0;324321.0
213;103;2024;808485;1401.0;9842.0;130318.0;350372.0;316554.0
214;103;2025;786532;1403.0;9872.0;129195.0;341572.0;304491.0
215;103;2026;769852;1423.0;10026.0;129561.0;337031.0;291811.0
216;103;2027;756607;1423.0;10116.0;129895.0;333888.0;281284.0
217;103;2028;744790;1401.0;10064.0;129474.0;331091.0;272759.0
218;103;2029;738244;1384.0;10014.0;129057.0;329188.0;268600.0
219;103;2030;735937;1395.0;10076.0;129431.0;328526.0;266508.0
220;103;2031;738116;1410.0;10217.0;130437.0;329197.0;266855.0
221;103;2032;743559;1434.0;10444.0;132215.0;331025.0;268442.0
222;103;2033;749141;1443.0;10600.0;133762.0;333106.0;270231.0
223;103;2034;754091;1442.0;10703.0;135072.0;335232.0;271641.0
224;103;2035;759966;1453.0;10826.0;136544.0;337917.0;273224.0
225;103;2036;766704;1481.0;11037.0;138729.0;341381.0;274078.0
226;103;2037;774229;1491.0;11191.0;140566.0;345125.0;275858.0
227;103;2038;782142;1486.0;11229.0;141591.0;348679.0;279158.0
228;103;2039;789791;1472.0;11237.0;142224.0;351793.0;283067.0
229;103;2040;796261;1463.0;11263.0;142751.0;354334.0;286453.0
230;103;2041;799608;1442.0;11188.0;142464.0;355525.0;288989.0
231;103;2042;800653;1428.0;11122.0;141955.0;355752.0;290396.0
232;103;2043;802835;1427.0;11165.0;142081.0;356221.0;291940.0
233;103;2044;806910;1445.0;11321.0;143049.0;357399.0;293695.0
234;103;2045;810598;1450.0;11446.0;144081.0;358653.0;294968.0
235;103;2046;814472;1467.0;11630.0;145726.0;360453.0;295196.0
236;103;2047;816620;1453.0;11658.0;146477.0;361830.0;295203.0
237;103;2048;818725;1439.0;11625.0;146763.0;363139.0;295759.0
238;103;2049;820551;1424.0;11583.0;146763.0;364210.0;296571.0
239;103;2050;820966;1406.0;11489.0;146239.0;364570.0;297260.0
240;104;2003;145879;;1.0;313.0;8721.0;136844.0
241;104;2004;151217;;;384.0;9542.0;141291.0
242;104;2005;155426;;;363.0;10286.0;144777.0
243;104;2006;160119;;4.0;330.0;11296.0;148488.0
244;104;2007;165144;;1.0;333.0;12460.0;152348.0
245;104;2008;172074;;;384.0;13560.0;158130.0
246;104;2009;179764;;;352.0;15137.0;164274.0
247;104;2010;188512;;;385.0;16414.0;171714.0
248;104;2011;198632;;;414.0;17347.0;180869.0
249;104;2012;208421;;;437.0;18218.0;189765.0
250;104;2013;219227;;;489.0;19653.0;199086.0
251;104;2014;230486;;;560.0;20898.0;209027.0
252;104;2015;242569;;;615.0;22666.0;219289.0
253;104;2016;253629;;;646.0;24333.0;228650.0
254;104;2017;265090;;;684.0;26374.0;238032.0
255;104;2018;275952;;;707.0;28403.0;246841.0
256;104;2019;287359;;;735.0;30477.0;256147.0
257;104;2020;299047;;;762.0;32994.0;265290.0
258;104;2021;309472;;;768.0;34398.0;274305.0
259;104;2022;318255;;;762.0;34832.0;282661.0
260;104;2023;326133;;;762.0;35202.0;290168.0
261;104;2024;333943;;;768.0;35740.0;297433.0
262;104;2025;343182;;;793.0;36823.0;305567.0
263;104;2026;349510;;;790.0;37344.0;311376.0
264;104;2027;351432;;;767.0;37168.0;313495.0
265;104;2028;350015;;;732.0;36509.0;312773.0
266;104;2029;343425;;;694.0;35059.0;307671.0
267;104;2030;335209;;;653.0;33655.0;300901.0
268;104;2031;325646;;;627.0;32411.0;292608.0
269;104;2032;316671;;;610.0;31577.0;284483.0
270;104;2033;308909;;;604.0;31119.0;277187.0
271;104;2034;302886;;;610.0;31061.0;271215.0
272;104;2035;297571;;;610.0;31096.0;265864.0
273;104;2036;295165;;;616.0;31498.0;263051.0
274;104;2037;293359;;;616.0;31739.0;261005.0
275;104;2038;290943;;;605.0;31609.0;258729.0
276;104;2039;289340;;;599.0;31473.0;257267.0
277;104;2040;289389;;;603.0;31637.0;257149.0
278;104;2041;290913;;;605.0;32024.0;258284.0
279;104;2042;293913;;;612.0;32652.0;260651.0
280;104;2043;296699;;;613.0;33116.0;262970.0
281;104;2044;299120;;;614.0;33445.0;265060.0
282;104;2045;301926;;;621.0;33824.0;267480.0
283;104;2046;305791;;;635.0;34453.0;270703.0
284;104;2047;309406;;;638.0;34930.0;273838.0
285;104;2048;312096;;;633.0;35102.0;276360.0
286;104;2049;314203;;;622.0;35165.0;278416.0
287;104;2050;315960;;;621.0;35241.0;280098.0
288;105;2003;28432;;;;20.0;28412.0
289;105;2004;28142;;;;19.0;28122.0
290;105;2005;27858;;;;21.0;27837.0
291;105;2006;27547;;;;21.0;27526.0
292;105;2007;27020;;;;22.0;26998.0
293;105;2008;26630;;;;22.0;26608.0
294;105;2009;26548;;;;18.0;26531.0
295;105;2010;26642;;;;20.0;26622.0
296;105;2011;26424;;;;20.0;26404.0
297;105;2012;27949;;;;19.0;27931.0
298;105;2013;29077;;;;16.0;29061.0
299;105;2014;29910;;;;19.0;29891.0
300;105;2015;30523;;;;22.0;30501.0
301;105;2016;31185;;;;24.0;31161.0
302;105;2017;31902;;;;16.0;31887.0
303;105;2018;32839;;;;11.0;32828.0
304;105;2019;33785;;;;15.0;33770.0
305;105;2020;34826;;;;15.0;34812.0
306;105;2021;36049;;;;15.0;36034.0
307;105;2022;37053;;;;15.0;37039.0
308;105;2023;38341;;;;15.0;38327.0
309;105;2024;39764;;;;15.0;39750.0
310;105;2025;41439;;;;17.0;41422.0
311;105;2026;43025;;;;18.0;43007.0
312;105;2027;44783;;;;22.0;44761.0
313;105;2028;46419;;;;23.0;46396.0
314;105;2029;48091;;;;23.0;48068.0
315;105;2030;49745;;;;23.0;49722.0
316;105;2031;51055;;;;23.0;51033.0
317;105;2032;51970;;;;23.0;51948.0
318;105;2033;52736;;;;23.0;52714.0
319;105;2034;53508;;;;23.0;53485.0
320;105;2035;54561;;;;23.0;54538.0
321;105;2036;55199;;;;23.0;55177.0
322;105;2037;55218;;;;20.0;55199.0
323;105;2038;54794;;;;17.0;54778.0
324;105;2039;53669;;;;14.0;53655.0
325;105;2040;52351;;;;13.0;52338.0
326;105;2041;50930;;;;13.0;50917.0
327;105;2042;49649;;;;13.0;49637.0
328;105;2043;48539;;;;13.0;48527.0
329;105;2044;47649;;;;14.0;47636.0
330;105;2045;46755;;;;14.0;46742.0
331;105;2046;46269;;;;14.0;46255.0
332;105;2047;45866;;;;14.0;45852.0
333;105;2048;45364;;;;12.0;45352.0
334;105;2049;45048;;;;12.0;45036.0
335;105;2050;45027;;;;11.0;45016.0
336;106;2003;7039;;;;;7039.0
337;106;2004;7039;;;;;7039.0
338;106;2005;7039;;;;;7039.0
339;106;2006;7039;;;;;7039.0
340;106;2007;7039;;;;;7039.0
341;106;2008;7039;;;;;7039.0
342;106;2009;7039;;;;;7039.0
343;106;2010;7039;;;;;7039.0
344;106;2011;7039;;;;;7039.0
345;106;2012;6998;;;;;6998.0
346;106;2013;6919;;;;;6919.0
347;106;2014;6841;;;;;6841.0
348;106;2015;6741;;;;;6741.0
349;106;2016;6613;;;;;6613.0
350;106;2017;6407;;;;;6407.0
351;106;2018;6215;;;;;6215.0
352;106;2019;6100;;;;;6100.0
353;106;2020;6027;;;;;6027.0
354;106;2021;5870;;;;;5870.0
355;106;2022;6183;;;;;6183.0
356;106;2023;6415;;;;;6415.0
357;106;2024;6573;;;;;6573.0
358;106;2025;6696;;;;;6696.0
359;106;2026;6842;;;;;6842.0
360;106;2027;7004;;;;;7004.0
361;106;2028;7242;;;;;7242.0
362;106;2029;7509;;;;;7509.0
363;106;2030;7818;;;;;7818.0
364;106;2031;8179;;;;;8179.0
365;106;2032;8549;;;;;8549.0
366;106;2033;8977;;;;;8977.0
367;106;2034;9433;;;;;9433.0
368;106;2035;9928;;;;;9928.0
369;106;2036;10392;;;;;10392.0
370;106;2037;10880;;;;;10880.0
371;106;2038;11331;;;;;11331.0
372;106;2039;11777;;;;;11777.0
373;106;2040;12214;;;;;12214.0
374;106;2041;12576;;;;;12576.0
375;106;2042;12861;;;;;12861.0
376;106;2043;13112;;;;;13112.0
377;106;2044;13373;;;;;13373.0
378;106;2045;13705;;;;;13705.0
379;106;2046;13945;;;;;13945.0
380;106;2047;14036;;;;;14036.0
381;106;2048;14008;;;;;14008.0
382;106;2049;13791;;;;;13791.0
383;106;2050;13501;;;;;13501.0
384;107;2003;570;;;;;570.0
385;107;2004;570;;;;;570.0
386;107;2005;570;;;;;570.0
387;107;2006;570;;;;;570.0
388;107;2007;570;;;;;570.0
389;107;2008;570;;;;;570.0
390;107;2009;570;;;;;570.0
391;107;2010;570;;;;;570.0
392;107;2011;570;;;;;570.0
393;107;2012;570;;;;;570.0
394;107;2013;570;;;;;570.0
395;107;2014;570;;;;;570.0
396;107;2015;570;;;;;570.0
397;107;2016;570;;;;;570.0
398;107;2017;570;;;;;570.0
399;107;2018;570;;;;;570.0
400;107;2019;570;;;;;570.0
401;107;2020;570;;;;;570.0
402;107;2021;570;;;;;570.0
403;107;2022;557;;;;;557.0
404;107;2023;535;;;;;535.0
405;107;2024;510;;;;;510.0
406;107;2025;483;;;;;483.0
407;107;2026;455;;;;;455.0
408;107;2027;422;;;;;422.0
409;107;2028;399;;;;;399.0
410;107;2029;391;;;;;391.0
411;107;2030;393;;;;;393.0
412;107;2031;392;;;;;392.0
413;107;2032;446;;;;;446.0
414;107;2033;487;;;;;487.0
415;107;2034;522;;;;;522.0
416;107;2035;551;;;;;551.0
417;107;2036;587;;;;;587.0
418;107;2037;624;;;;;624.0
419;107;2038;674;;;;;674.0
420;107;2039;729;;;;;729.0
421;107;2040;792;;;;;792.0
422;107;2041;857;;;;;857.0
423;107;2042;928;;;;;928.0
424;107;2043;1004;;;;;1004.0
425;107;2044;1078;;;;;1078.0
426;107;2045;1155;;;;;1155.0
427;107;2046;1223;;;;;1223.0
428;107;2047;1298;;;;;1298.0
429;107;2048;1370;;;;;1370.0
430;107;2049;1449;;;;;1449.0
431;107;2050;1530;;;;;1530.0
432;108;2003;6;;;;;6.0
433;108;2004;6;;;;;6.0
434;108;2005;6;;;;;6.0
435;108;2006;6;;;;;6.0
436;108;2007;6;;;;;6.0
437;108;2008;6;;;;;6.0
438;108;2009;6;;;;;6.0
439;108;2010;6;;;;;6.0
440;108;2011;6;;;;;6.0
441;108;2012;6;;;;;6.0
442;108;2013;6;;;;;6.0
443;108;2014;6;;;;;6.0
444;108;2015;6;;;;;6.0
445;108;2016;6;;;;;6.0
446;108;2017;6;;;;;6.0
447;108;2018;6;;;;;6.0
448;108;2019;6;;;;;6.0
449;108;2020;6;;;;;6.0
450;108;2021;6;;;;;6.0
451;108;2022;6;;;;;6.0
452;108;2023;6;;;;;6.0
453;108;2024;6;;;;;6.0
454;108;2025;6;;;;;6.0
455;108;2026;6;;;;;6.0
456;108;2027;6;;;;;6.0
457;108;2028;6;;;;;6.0
458;108;2029;6;;;;;6.0
459;108;2030;6;;;;;6.0
460;108;2031;6;;;;;6.0
461;108;2032;5;;;;;5.0
462;108;2033;5;;;;;5.0
463;108;2034;5;;;;;5.0
464;108;2035;5;;;;;5.0
465;108;2036;5;;;;;5.0
466;108;2037;5;;;;;5.0
467;108;2038;5;;;;;5.0
468;108;2039;5;;;;;5.0
469;108;2040;5;;;;;5.0
470;108;2041;5;;;;;5.0
471;108;2042;7;;;;;7.0
472;108;2043;7;;;;;7.0
473;108;2044;8;;;;;8.0
474;108;2045;9;;;;;9.0
475;108;2046;10;;;;;10.0
476;108;2047;11;;;;;11.0
477;108;2048;12;;;;;12.0
478;108;2049;12;;;;;12.0
479;108;2050;13;;;;;13.0
480;1;2003;5168;5007.0;161.0;;;
481;1;2004;5251;5067.0;184.0;;;
482;1;2005;5195;4989.0;206.0;;;
483;1;2006;5089;4884.0;204.0;;;
484;1;2007;4922;4727.0;195.0;;;
485;1;2008;4779;4593.0;186.0;;;
486;1;2009;4672;4492.0;180.0;;;
487;1;2010;4556;4379.0;176.0;;;
488;1;2011;4255;4088.0;167.0;;;
489;1;2012;4060;3905.0;155.0;;;
490;1;2013;3960;3816.0;144.0;;;
491;1;2014;3909;3788.0;121.0;;;
492;1;2015;3857;3747.0;111.0;;;
493;1;2016;3867;3758.0;109.0;;;
494;1;2017;3923;3816.0;107.0;;;
495;1;2018;3982;3876.0;106.0;;;
496;1;2019;4002;3897.0;105.0;;;
