ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_24EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
57;Prognose;1e Generatie;2016;1746834;1053920;99850;247182;55213;175757;81940;186370;207606;692910;387044;136048;104406;65412
58;Prognose;1e Generatie;2017;1767831;1060994;99207;250807;56298;176536;82744;186558;208835;706833;397022;138830;102406;68580
59;Prognose;1e Generatie;2018;1788620;1068383;98735;254580;57394;177292;83570;186754;210057;720238;406907;141536;100455;71346
60;Prognose;1e Generatie;2019;1809212;1076012;98424;258460;58495;178001;84433;186943;211260;733201;416763;144178;98535;73734
61;Prognose;1e Generatie;2020;1829602;1083809;98257;262417;59600;178681;85320;187116;212432;745786;426643;146745;96641;75764
62;Prognose;1e Generatie;2021;1849752;1091685;98228;266391;60717;179315;86215;187238;213575;758066;436596;149249;94748;77481
63;Prognose;1e Generatie;2022;1869628;1099540;98341;270365;61849;179903;87150;187299;214640;770076;446650;151676;92866;78877
64;Prognose;1e Generatie;2023;1889244;1107362;98572;274353;62988;180445;88105;187291;215616;781887;456862;154031;90996;80002
65;Prognose;1e Generatie;2024;1908688;1115153;98928;278347;64127;180928;89088;187220;216517;793528;467227;156303;89138;80860
66;Prognose;1e Generatie;2025;1927938;1122878;99384;282347;65284;181375;90094;187077;217326;805055;477795;158507;87287;81470
67;Prognose;1e Generatie;2026;1947055;1130552;99954;286362;66440;181768;91129;186856;218060;816502;488575;160626;85447;81862
68;Prognose;1e Generatie;2027;1966064;1138159;100627;290391;67600;182112;92183;186557;218695;827903;499580;162653;83619;82040
69;Prognose;1e Generatie;2028;1984990;1145683;101397;294433;68768;182415;93262;186177;219236;839298;510843;164606;81813;82049
70;Prognose;1e Generatie;2029;2003867;1153136;102263;298486;69941;182679;94365;185720;219693;850736;522366;166462;80019;81873
71;Prognose;1e Generatie;2030;2022717;1160480;103215;302552;71104;182896;95486;185170;220063;862225;534174;168234;78257;81565
72;Prognose;1e Generatie;2031;2041557;1167735;104232;306630;72273;183083;96642;184539;220340;873828;546274;169919;76509;81125
73;Prognose;1e Generatie;2032;2060420;1174870;105347;310716;73443;183221;97803;183809;220528;885543;558681;171515;74781;80571
74;Prognose;1e Generatie;2033;2079291;1181872;106530;314799;74607;183321;98986;183006;220626;897423;571397;173029;73079;79925
75;Prognose;1e Generatie;2034;2098201;1188725;107785;318897;75769;183380;100184;182109;220614;909477;584437;174448;71402;79197
76;Prognose;1e Generatie;2035;2117169;1195438;109113;322992;76930;183388;101396;181118;220510;921740;597793;175793;69744;78400
77;Prognose;1e Generatie;2036;2136181;1201976;110490;327078;78083;183346;102629;180040;220311;934210;611463;177048;68142;77560
78;Prognose;1e Generatie;2037;2155261;1208330;111945;331157;79221;183257;103867;178875;220002;946934;625452;178217;66587;76686
79;Prognose;1e Generatie;2038;2174382;1214452;113443;335223;80362;183103;105118;177627;219580;959918;639739;179313;65087;75777
80;Prognose;1e Generatie;2039;2193529;1220364;115002;339273;81488;182884;106374;176301;219036;973167;654300;180338;63662;74861
81;Prognose;1e Generatie;2040;2212703;1226034;116601;343305;82599;182600;107637;174900;218381;986672;669131;181283;62313;73935
82;Prognose;1e Generatie;2041;2231875;1231435;118236;347306;83704;182242;108902;173432;217611;1000446;684200;182168;61057;73024
83;Prognose;1e Generatie;2042;2251005;1236551;119905;351282;84796;181806;110160;171899;216717;1014459;699476;182982;59890;72119
84;Prognose;1e Generatie;2043;2270079;1241371;121601;355206;85874;181276;111427;170313;215675;1028710;714919;183724;58822;71237
85;Prognose;1e Generatie;2044;2289036;1245870;123320;359097;86920;180667;112675;168675;214517;1043159;730499;184423;57867;70382
86;Prognose;1e Generatie;2045;2307811;1250032;125034;362933;87966;179971;113918;167001;213215;1057780;746153;185052;57020;69562
87;Prognose;1e Generatie;2046;2326372;1253847;126753;366711;88987;179178;115152;165295;211780;1072525;761834;185642;56293;68775
88;Prognose;1e Generatie;2047;2344683;1257335;128473;370422;89981;178308;116364;163575;210218;1087349;777489;186171;55664;68032
89;Prognose;1e Generatie;2048;2362634;1260444;130175;374057;90950;177340;117553;161848;208532;1102191;793048;186659;55151;67341
90;Prognose;1e Generatie;2049;2380170;1263197;131854;377602;91896;176291;118720;160119;206706;1116981;808440;187096;54733;66708
91;Prognose;1e Generatie;2050;2397196;1265571;133499;381059;92811;175159;119871;158407;204772;1131632;823595;187493;54413;66128
92;Prognose;2e Generatie;2005;1517942;677347;69300;83793;24853;147120;48228;140905;163173;840602;518232;25252;264722;32390
93;Prognose;2e Generatie;2006;1549482;705420;72666;89249;26410;154338;49662;144314;168786;844063;519026;27728;264412;32902
94;Prognose;2e Generatie;2007;1580062;732644;75816;94749;28002;161386;51028;147494;174167;847412;519737;30217;264052;33408
95;Prognose;2e Generatie;2008;1609675;758984;78764;100305;29608;168203;52325;150470;179320;850683;520405;32698;263670;33925
96;Prognose;2e Generatie;2009;1638420;784489;81517;105880;31225;174776;53596;153255;184249;853934;521057;35183;263261;34433
97;Prognose;2e Generatie;2010;1666399;809190;84112;111479;32833;181091;54851;155850;188971;857212;521740;37665;262825;34982
98;Prognose;2e Generatie;2011;1693683;833094;86550;117104;34461;187106;56115;158285;193484;860589;522499;40150;262358;35588
99;Prognose;2e Generatie;2012;1720344;856228;88858;122739;36078;192808;57392;160561;197802;864115;523375;42637;261866;36245
100;Prognose;2e Generatie;2013;1746483;878667;91021;128388;37708;198205;58679;162705;201955;867824;524376;45120;261342;36984
101;Prognose;2e Generatie;2014;1772153;900416;93086;134036;39338;203300;59999;164719;205947;871735;525522;47611;260798;37812
102;Prognose;2e Generatie;2015;1797408;921551;95031;139681;40979;208083;61331;166646;209810;875861;526799;50102;260225;38736
103;Prognose;2e Generatie;2016;1822289;942124;96894;145320;42642;212568;62705;168464;213550;880158;528196;52591;259624;39752
104;Prognose;2e Generatie;2017;1846790;962176;98656;150951;44301;216758;64091;170213;217191;884618;529704;55089;258996;40835
105;Prognose;2e Generatie;2018;1870943;981745;100359;156564;45989;220683;65522;171897;220745;889197;531317;57578;258330;41972
106;Prognose;2e Generatie;2019;1894760;1000880;101987;162151;47678;224346;66972;173511;224230;893885;533030;60066;257629;43171
107;Prognose;2e Generatie;2020;1918259;1019598;103554;167719;49381;227766;68457;175081;227644;898661;534836;62553;256877;44395
108;Prognose;2e Generatie;2021;1941478;1037963;105053;173257;51091;230982;69978;176592;231011;903514;536749;65035;256078;45647
109;Prognose;2e Generatie;2022;1964442;1056017;106506;178773;52812;234000;71544;178069;234318;908422;538758;67525;255215;46922
110;Prognose;2e Generatie;2023;1987193;1073792;107925;184267;54543;236835;73133;179502;237577;913402;540901;70000;254300;48211
111;Prognose;2e Generatie;2024;2009785;1091348;109309;189751;56300;239519;74765;180898;240800;918435;543180;72465;253301;49500
112;Prognose;2e Generatie;2025;2032245;1108709;110684;195219;58053;242053;76439;182276;243992;923540;545605;74926;252211;50799
113;Prognose;2e Generatie;2026;2054619;1125929;112042;200674;59833;244467;78160;183608;247144;928685;548210;77381;251019;52091
114;Prognose;2e Generatie;2027;2076926;1143025;113413;206117;61632;246769;79904;184923;250265;933898;551010;79807;249706;53378
115;Prognose;2e Generatie;2028;2099233;1160059;114783;211572;63453;248987;81694;186215;253346;939182;554042;82226;248282;54638
116;Prognose;2e Generatie;2029;2121587;1177039;116186;217038;65290;251115;83515;187491;256397;944556;557311;84628;246715;55883
117;Prognose;2e Generatie;2030;2144034;1194010;117614;222525;67145;253178;85365;188761;259414;950022;560886;87020;245010;57112
118;Prognose;2e Generatie;2031;2166593;1210996;119091;228028;69021;255174;87264;190016;262407;955607;564757;89400;243141;58316
119;Prognose;2e Generatie;2032;2189314;1228004;120596;233560;70933;257117;89189;191256;265357;961309;568947;91768;241108;59489
120;Prognose;2e Generatie;2033;2212187;1245044;122160;239122;72856;259006;91147;192483;268269;967150;573495;94127;238895;60641
121;Prognose;2e Generatie;2034;2235277;1262133;123767;244723;74803;260840;93152;193691;271154;973152;578414;96472;236501;61763
122;Prognose;2e Generatie;2035;2258598;1279272;125425;250366;76769;262630;95192;194891;273997;979324;583725;98814;233917;62867
123;Prognose;2e Generatie;2036;2282131;1296454;127137;256048;78762;264379;97255;196082;276792;985674;589443;101154;231132;63941
124;Prognose;2e Generatie;2037;2305891;1313686;128898;261771;80768;266080;99363;197255;279553;992202;595575;103484;228149;64995
125;Prognose;2e Generatie;2038;2329871;1330966;130713;267538;82782;267758;101497;198398;282268;998911;602129;105815;224965;66013
126;Prognose;2e Generatie;2039;2354092;1348256;132587;273344;84820;269388;103666;199536;284927;1005839;609111;108133;221583;67006
127;Prognose;2e Generatie;2040;2378511;1365570;134497;279196;86872;270975;105863;200639;287524;1012946;616498;110461;218018;67965
128;Prognose;2e Generatie;2041;2403107;1382860;136463;285069;88938;272525;108093;201711;290072;1020241;624290;112786;214263;68892
129;Prognose;2e Generatie;2042;2427860;1400127;138468;290974;91015;274024;110345;202752;292546;1027743;632487;115118;210348;69791
130;Prognose;2e Generatie;2043;2452751;1417330;140505;296908;93099;275494;112620;203758;294959;1035429;641056;117438;206272;70652
131;Prognose;2e Generatie;2044;2477760;1434467;142583;302866;95190;276916;114905;204717;297287;1043291;649999;119762;202055;71479
132;Prognose;2e Generatie;2045;2502840;1451487;144680;308844;97298;278286;117206;205637;299539;1051349;659281;122086;197710;72276
133;Prognose;2e Generatie;2046;2527970;1468375;146805;314832;99410;279618;119525;206500;301689;1059590;668882;124399;193266;73047
134;Prognose;2e Generatie;2047;2553117;1485096;148946;320816;101523;280900;121844;207311;303760;1068028;678776;126711;188742;73789
135;Prognose;2e Generatie;2048;2578284;1501639;151108;326813;103634;282123;124173;208062;305736;1076648;688936;129023;184172;74514
136;Prognose;2e Generatie;2049;2603416;1517954;153289;332799;105744;283299;126494;208739;307592;1085457;699344;131331;179565;75217
137;Prognose;2e Generatie;2050;2628458;1534023;155457;338783;107850;284410;128817;209359;309340;1094435;709957;133629;174955;75895
138;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2005;3091488;1681714;189490;295807;66059;312338;127184;326609;355966;1410750;811217;130768;394338;67060
139;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2006;3091866;1690882;182935;295253;66702;317898;123758;327425;359377;1401208;801469;129500;390020;64966
140;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2007;3089622;1698625;177266;293273;66968;322945;120862;327777;362523;1391047;790681;127854;385432;63315
141;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2008;3091501;1708578;172306;291764;67311;327489;119061;327774;365373;1383914;782288;126122;381013;62000
142;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2009;3093001;1717346;166971;289222;67474;331491;117743;327330;368007;1378348;775895;124257;376581;61259
143;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2010;3094127;1722998;162949;286368;67672;334712;116221;326769;369773;1374873;769873;122168;371934;60961
144;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2011;3100950;1730551;158433;284285;67878;338073;115019;325981;371354;1373105;764085;120488;367264;61276
145;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2012;3107212;1738162;153996;280786;67546;340322;113755;324942;372310;1368616;757753;119357;362848;62348
146;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2013;3118055;1741528;150410;278046;67345;342103;112907;324380;373394;1369013;753990;117756;358275;63822
147;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2014;3116824;1740890;147383;276097;67230;343479;112234;322643;374330;1369787;751424;116413;353642;65136
148;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2015;3112218;1746641;144017;273544;67228;344920;111065;320387;374670;1370522;747885;115582;349029;67036
149;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2016;3126474;1748125;140002;271554;67399;345741;110346;319195;374833;1372297;744700;114335;344411;68957
150;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2017;3135640;1748943;137098;268757;67423;346936;110208;317363;375187;1376578;742826;112916;339636;70528
151;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2018;3144754;1757205;134928;266135;67002;346674;110665;315643;375084;1375263;740013;111391;334698;72222
152;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2019;3153481;1766550;132999;264547;66763;346647;110083;314174;374721;1374117;736704;109904;329974;73462
153;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2020;3159161;1775365;131534;263916;66886;346200;109329;312739;375367;1373267;734625;109063;325463;74209
154;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2021;3155254;1777161;129824;263028;66753;345311;108769;310988;375563;1374134;731453;108120;320843;75290
155;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2022;3156448;1781720;128151;260819;66853;344323;108125;308810;375564;1373905;728428;107311;316421;76071
156;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2023;3158465;1786724;126837;259392;66823;343365;108433;306285;374926;1376238;724512;106245;311804;75902
157;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2024;3160900;1790145;125427;257715;67027;342057;108092;303624;374148;1379924;722196;105070;306610;76252
158;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2025;3167337;1791468;123897;255704;67406;340581;108082;300799;373183;1380000;721267;103955;301421;76918
159;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2026;3167538;1797786;122479;253363;67779;339338;107624;297848;371372;1382204;720558;102937;295886;77110
160;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2027;3167175;1804691;120091;250873;67986;337695;108069;294654;369699;1387591;722169;102331;290547;77978
161;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2028;3176164;1806728;118182;249829;68194;335288;108752;291533;368850;1390689;723251;101681;285290;79334
162;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2029;3173896;1804454;116625;249343;68451;332539;109292;288555;368496;1394450;724462;100974;280113;78757
163;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2030;3175805;1808470;115468;248354;68704;330125;109656;285440;368273;1396302;726810;100662;274656;78458
164;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2031;3177218;1813433;114319;247391;68824;327634;109788;281960;367206;1394726;729193;100500;268747;79069
165;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2032;3183228;1813895;113140;245952;69210;325356;110059;278888;366182;1399468;732893;99739;262667;79396
166;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2033;3190085;1811608;111947;244400;69678;322629;110521;275180;364938;1399110;736032;98706;256106;79669
167;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2034;3200441;1808547;110652;243422;69516;319753;110556;272168;362940;1404045;738425;97787;249495;79138
168;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2035;3206289;1804851;109609;242771;69451;317388;110924;268730;360622;1405380;745164;97143;242899;78075
169;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2036;3213543;1808561;108811;242106;69786;314969;111071;265107;357928;1407015;749145;96274;236083;77235
170;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2037;3210808;1813014;107731;240132;70242;312048;111078;261204;355329;1410658;747971;95275;229451;75616
171;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2038;3211252;1819233;107431;238609;70633;308786;111535;257403;352380;1418609;746485;94389;221983;75772
172;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2039;3222240;1817465;107275;237866;71046;305475;112147;253369;349799;1422165;746825;93696;214806;75533
173;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2040;3226661;1812912;107189;237023;71480;302275;112818;248913;347276;1426719;749486;92930;208598;76964
174;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2041;3229867;1812554;106850;236135;71907;298982;113053;244208;344994;1434592;754805;92196;202809;77488
175;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2042;3224975;1814077;106369;234754;72239;295579;113752;239573;342416;1438850;761415;91198;196673;77861
176;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2043;3224131;1812685;105730;233515;72449;291646;114398;234697;339598;1441690;768614;90332;188809;77665
177;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2044;3225538;1806606;105519;231715;72728;287896;115095;230163;336148;1446894;775859;89651;180208;77612
178;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2045;3228346;1800566;105423;229658;73112;284269;115881;225906;332398;1454289;783627;89057;172801;76934
179;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2046;3228616;1799239;104947;227828;73444;280690;116380;221686;328064;1462095;789405;88176;165533;77075
180;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2047;3238671;1801063;104359;225907;73737;276812;116548;216747;323837;1469547;794609;87265;159391;77886
181;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2048;3247330;1800213;103627;223878;74106;272960;116754;211391;318893;1478469;800182;86712;153652;78467
182;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2049;3248677;1795862;102890;221886;74412;268681;116969;205919;314531;1485129;805838;86116;147302;79187
183;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2050;3251509;1790660;102185;220681;74560;264139;117316;200982;308901;1494486;812202;85717;141280;79283
184;Ondergrens 95%-prognose-interval;1e Generatie;2005;1575453;1005213;120231;212260;41314;165467;79034;185833;192847;570414;293428;105687;129723;34674
185;Ondergrens 95%-prognose-interval;1e Generatie;2006;1545939;988512;110804;206927;40531;164077;74357;183322;191052;558310;283255;102270;125767;32196
186;Ondergrens 95%-prognose-interval;1e Generatie;2007;1515254;971218;102826;200001;39329;162496;70320;180698;189423;545649;273096;98127;121807;30174
187;Ondergrens 95%-prognose-interval;1e Generatie;2008;1491448;957060;95612;193797;38396;160948;67254;178140;187599;537171;266414;94811;117917;28700
188;Ondergrens 95%-prognose-interval;1e Generatie;2009;1473155;944382;88656;187945;37571;159404;64826;175686;185855;531308;260126;91234;114161;27779
189;Ondergrens 95%-prognose-interval;1e Generatie;2010;1452794;928143;81873;180795;36261;157382;62769;173049;183953;526029;255446;88066;110291;27270
190;Ondergrens 95%-prognose-interval;1e Generatie;2011;1436176;914413;76537;174215;35005;155459;60825;169992;181906;522858;250909;84064;106667;27741
191;Ondergrens 95%-prognose-interval;1e Generatie;2012;1419870;903349;71446;167221;33862;153493;59010;167244;180418;524189;249527;81572;102922;28870
192;Ondergrens 95%-prognose-interval;1e Generatie;2013;1416688;894377;66940;161702;32837;151815;58048;164678;178517;526120;249451;79070;99334;30246
193;Ondergrens 95%-prognose-interval;1e Generatie;2014;1407922;883694;62763;155994;32326;149787;56259;162118;176847;528932;249587;77222;95952;31569
194;Ondergrens 95%-prognose-interval;1e Generatie;2015;1401626;874098;59204;150695;31306;147570;54844;159737;175143;531502;250276;75528;92369;33559
195;Ondergrens 95%-prognose-interval;1e Generatie;2016;1397790;867321;55873;145680;30691;145669;53552;157084;173435;534088;248673;73450;89165;35091
196;Ondergrens 95%-prognose-interval;1e Generatie;2017;1392411;857644;52762;142371;29755;143675;52732;154619;171766;534666;249194;71556;85832;36394
197;Ondergrens 95%-prognose-interval;1e Generatie;2018;1386923;849144;49949;137835;29231;141663;51772;151870;169849;535797;249982;69950;82476;37208
