ID;RegioS;Perioden;TotaalUitgesprokenFaillissementen_1;FaillissementenVanRechtspersonen_2;TotaalNatuurlijkePersonen_3;ZonderEenmanszaak_4;MetEenmanszaak_5
1365;West-Nederland (LD);2009 2e kwartaal;1219.0;847.0;372.0;266.0;106.0
1366;West-Nederland (LD);2009 juli;379.0;261.0;118.0;83.0;35.0
1367;West-Nederland (LD);2009 augustus;365.0;251.0;114.0;87.0;27.0
1368;West-Nederland (LD);2009 september;418.0;295.0;123.0;81.0;42.0
1369;West-Nederland (LD);2009 3e kwartaal;1162.0;807.0;355.0;251.0;104.0
1370;West-Nederland (LD);2009 oktober;406.0;264.0;142.0;106.0;36.0
1371;West-Nederland (LD);2009 november;344.0;243.0;101.0;72.0;29.0
1372;West-Nederland (LD);2009 december;378.0;274.0;104.0;63.0;41.0
1373;West-Nederland (LD);2009 4e kwartaal;1128.0;781.0;347.0;241.0;106.0
1374;West-Nederland (LD);2009;4663.0;3176.0;1487.0;1059.0;428.0
1375;West-Nederland (LD);2010 januari;388.0;244.0;144.0;95.0;49.0
1376;West-Nederland (LD);2010 februari;378.0;266.0;112.0;74.0;38.0
1377;West-Nederland (LD);2010 maart;453.0;302.0;151.0;109.0;42.0
1378;West-Nederland (LD);2010 1e kwartaal;1219.0;812.0;407.0;278.0;129.0
1379;West-Nederland (LD);2010 april;321.0;204.0;117.0;85.0;32.0
1380;West-Nederland (LD);2010 mei;254.0;172.0;82.0;53.0;29.0
1381;West-Nederland (LD);2010 juni;418.0;285.0;133.0;97.0;36.0
1382;West-Nederland (LD);2010 2e kwartaal;993.0;661.0;332.0;235.0;97.0
1383;West-Nederland (LD);2010 juli;325.0;227.0;98.0;79.0;19.0
1384;West-Nederland (LD);2010 augustus;375.0;246.0;129.0;85.0;44.0
1385;West-Nederland (LD);2010 september;313.0;204.0;109.0;74.0;35.0
1386;West-Nederland (LD);2010 3e kwartaal;1013.0;677.0;336.0;238.0;98.0
1387;West-Nederland (LD);2010 oktober;363.0;256.0;107.0;79.0;28.0
1388;West-Nederland (LD);2010 november;401.0;268.0;133.0;93.0;40.0
1389;West-Nederland (LD);2010 december;297.0;208.0;89.0;64.0;25.0
1390;West-Nederland (LD);2010 4e kwartaal;1061.0;732.0;329.0;236.0;93.0
1391;West-Nederland (LD);2010;4286.0;2882.0;1404.0;987.0;417.0
1392;West-Nederland (LD);2011 januari;327.0;207.0;120.0;93.0;27.0
1393;West-Nederland (LD);2011 februari;383.0;282.0;101.0;77.0;24.0
1394;West-Nederland (LD);2011 maart;353.0;238.0;115.0;76.0;39.0
1395;West-Nederland (LD);2011 1e kwartaal;1063.0;727.0;336.0;246.0;90.0
1396;West-Nederland (LD);2011 april;283.0;192.0;91.0;63.0;28.0
1397;West-Nederland (LD);2011 mei;422.0;270.0;152.0;117.0;35.0
1398;West-Nederland (LD);2011 juni;318.0;222.0;96.0;69.0;27.0
1399;West-Nederland (LD);2011 2e kwartaal;1023.0;684.0;339.0;249.0;90.0
1400;West-Nederland (LD);2011 juli;318.0;232.0;86.0;65.0;21.0
1401;West-Nederland (LD);2011 augustus;330.0;223.0;107.0;67.0;40.0
1402;West-Nederland (LD);2011 september;374.0;259.0;115.0;77.0;38.0
1403;West-Nederland (LD);2011 3e kwartaal;1022.0;714.0;308.0;209.0;99.0
1404;West-Nederland (LD);2011 oktober;355.0;249.0;106.0;75.0;31.0
1405;West-Nederland (LD);2011 november;441.0;282.0;159.0;110.0;49.0
1406;West-Nederland (LD);2011 december;306.0;227.0;79.0;48.0;31.0
1407;West-Nederland (LD);2011 4e kwartaal;1102.0;758.0;344.0;233.0;111.0
1408;West-Nederland (LD);2011;4210.0;2883.0;1327.0;937.0;390.0
1409;West-Nederland (LD);2012 januari;432.0;303.0;129.0;87.0;42.0
1410;West-Nederland (LD);2012 februari;376.0;251.0;125.0;84.0;41.0
1411;West-Nederland (LD);2012 maart;402.0;262.0;140.0;91.0;49.0
1412;West-Nederland (LD);2012 1e kwartaal;1210.0;816.0;394.0;262.0;132.0
1413;West-Nederland (LD);2012 april;344.0;230.0;114.0;63.0;51.0
1414;West-Nederland (LD);2012 mei;439.0;290.0;149.0;111.0;38.0
1415;West-Nederland (LD);2012 juni;351.0;246.0;105.0;68.0;37.0
1416;West-Nederland (LD);2012 2e kwartaal;1134.0;766.0;368.0;242.0;126.0
1417;West-Nederland (LD);2012 juli;458.0;309.0;149.0;106.0;43.0
1418;West-Nederland (LD);2012 augustus;350.0;222.0;128.0;88.0;40.0
1419;West-Nederland (LD);2012 september;383.0;228.0;155.0;101.0;54.0
1420;West-Nederland (LD);2012 3e kwartaal;1191.0;759.0;432.0;295.0;137.0
1421;West-Nederland (LD);2012 oktober;425.0;272.0;153.0;91.0;62.0
1422;West-Nederland (LD);2012 november;406.0;266.0;140.0;93.0;47.0
1423;West-Nederland (LD);2012 december;369.0;262.0;107.0;66.0;41.0
1424;West-Nederland (LD);2012 4e kwartaal;1200.0;800.0;400.0;250.0;150.0
1425;West-Nederland (LD);2012;4735.0;3141.0;1594.0;1049.0;545.0
1426;West-Nederland (LD);2013 januari;481.0;307.0;174.0;122.0;52.0
1427;West-Nederland (LD);2013 februari;442.0;327.0;115.0;85.0;30.0
1428;West-Nederland (LD);2013 maart;439.0;289.0;150.0;122.0;28.0
1429;West-Nederland (LD);2013 1e kwartaal;1362.0;923.0;439.0;329.0;110.0
1430;West-Nederland (LD);2013 april;440.0;295.0;145.0;97.0;48.0
1431;West-Nederland (LD);2013 mei;501.0;349.0;152.0;112.0;40.0
1432;West-Nederland (LD);2013 juni;415.0;275.0;140.0;103.0;37.0
1433;West-Nederland (LD);2013 2e kwartaal;1356.0;919.0;437.0;312.0;125.0
1434;West-Nederland (LD);2013 juli;517.0;369.0;148.0;98.0;50.0
1435;West-Nederland (LD);2013 augustus;405.0;295.0;110.0;74.0;36.0
1436;West-Nederland (LD);2013 september;352.0;256.0;96.0;60.0;36.0
1437;West-Nederland (LD);2013 3e kwartaal;1274.0;920.0;354.0;232.0;122.0
1438;West-Nederland (LD);2013 oktober;511.0;363.0;148.0;103.0;45.0
1439;West-Nederland (LD);2013 november;356.0;241.0;115.0;72.0;43.0
1440;West-Nederland (LD);2013 december;402.0;272.0;130.0;95.0;35.0
1441;West-Nederland (LD);2013 4e kwartaal;1269.0;876.0;393.0;270.0;123.0
1442;West-Nederland (LD);2013;5261.0;3638.0;1623.0;1143.0;480.0
1443;West-Nederland (LD);2014 januari;375.0;235.0;140.0;94.0;46.0
1444;West-Nederland (LD);2014 februari;377.0;275.0;102.0;75.0;27.0
1445;West-Nederland (LD);2014 maart;367.0;249.0;118.0;89.0;29.0
1446;West-Nederland (LD);2014 1e kwartaal;1119.0;759.0;360.0;258.0;102.0
1447;West-Nederland (LD);2014 april;442.0;322.0;120.0;67.0;53.0
1448;Zuid-Nederland (LD);1993 januari;104.0;49.0;55.0;14.0;41.0
1449;Zuid-Nederland (LD);1993 februari;94.0;52.0;42.0;17.0;25.0
1450;Zuid-Nederland (LD);1993 maart;157.0;92.0;65.0;16.0;49.0
1451;Zuid-Nederland (LD);1993 1e kwartaal;355.0;193.0;162.0;47.0;115.0
1452;Zuid-Nederland (LD);1993 april;85.0;47.0;38.0;7.0;31.0
1453;Zuid-Nederland (LD);1993 mei;120.0;61.0;59.0;28.0;31.0
1454;Zuid-Nederland (LD);1993 juni;106.0;53.0;53.0;20.0;33.0
1455;Zuid-Nederland (LD);1993 2e kwartaal;311.0;161.0;150.0;55.0;95.0
1456;Zuid-Nederland (LD);1993 juli;111.0;59.0;52.0;11.0;41.0
1457;Zuid-Nederland (LD);1993 augustus;104.0;49.0;55.0;8.0;47.0
1458;Zuid-Nederland (LD);1993 september;116.0;70.0;46.0;14.0;32.0
1459;Zuid-Nederland (LD);1993 3e kwartaal;331.0;178.0;153.0;33.0;120.0
1460;Zuid-Nederland (LD);1993 oktober;111.0;58.0;53.0;17.0;36.0
1461;Zuid-Nederland (LD);1993 november;110.0;57.0;53.0;14.0;39.0
1462;Zuid-Nederland (LD);1993 december;138.0;71.0;67.0;28.0;39.0
1463;Zuid-Nederland (LD);1993 4e kwartaal;359.0;186.0;173.0;59.0;114.0
1464;Zuid-Nederland (LD);1993;1356.0;718.0;638.0;194.0;444.0
1465;Zuid-Nederland (LD);1994 januari;122.0;68.0;54.0;18.0;36.0
1466;Zuid-Nederland (LD);1994 februari;110.0;58.0;52.0;24.0;28.0
1467;Zuid-Nederland (LD);1994 maart;142.0;70.0;72.0;32.0;40.0
1468;Zuid-Nederland (LD);1994 1e kwartaal;374.0;196.0;178.0;74.0;104.0
1469;Zuid-Nederland (LD);1994 april;114.0;57.0;57.0;21.0;36.0
1470;Zuid-Nederland (LD);1994 mei;78.0;33.0;45.0;11.0;34.0
1471;Zuid-Nederland (LD);1994 juni;133.0;60.0;73.0;25.0;48.0
1472;Zuid-Nederland (LD);1994 2e kwartaal;325.0;150.0;175.0;57.0;118.0
1473;Zuid-Nederland (LD);1994 juli;109.0;57.0;52.0;20.0;32.0
1474;Zuid-Nederland (LD);1994 augustus;124.0;44.0;80.0;30.0;50.0
1475;Zuid-Nederland (LD);1994 september;113.0;52.0;61.0;22.0;39.0
1476;Zuid-Nederland (LD);1994 3e kwartaal;346.0;153.0;193.0;72.0;121.0
1477;Zuid-Nederland (LD);1994 oktober;94.0;49.0;45.0;18.0;27.0
1478;Zuid-Nederland (LD);1994 november;106.0;46.0;60.0;20.0;40.0
1479;Zuid-Nederland (LD);1994 december;103.0;40.0;63.0;17.0;46.0
1480;Zuid-Nederland (LD);1994 4e kwartaal;303.0;135.0;168.0;55.0;113.0
1481;Zuid-Nederland (LD);1994;1348.0;634.0;714.0;258.0;456.0
1482;Zuid-Nederland (LD);1995 januari;78.0;36.0;42.0;11.0;31.0
1483;Zuid-Nederland (LD);1995 februari;74.0;32.0;42.0;11.0;31.0
1484;Zuid-Nederland (LD);1995 maart;133.0;65.0;68.0;30.0;38.0
1485;Zuid-Nederland (LD);1995 1e kwartaal;285.0;133.0;152.0;52.0;100.0
1486;Zuid-Nederland (LD);1995 april;94.0;45.0;49.0;22.0;27.0
1487;Zuid-Nederland (LD);1995 mei;82.0;46.0;36.0;12.0;24.0
1488;Zuid-Nederland (LD);1995 juni;110.0;63.0;47.0;9.0;38.0
1489;Zuid-Nederland (LD);1995 2e kwartaal;286.0;154.0;132.0;43.0;89.0
1490;Zuid-Nederland (LD);1995 juli;104.0;64.0;40.0;21.0;19.0
1491;Zuid-Nederland (LD);1995 augustus;99.0;43.0;56.0;20.0;36.0
1492;Zuid-Nederland (LD);1995 september;100.0;53.0;47.0;18.0;29.0
1493;Zuid-Nederland (LD);1995 3e kwartaal;303.0;160.0;143.0;59.0;84.0
1494;Zuid-Nederland (LD);1995 oktober;116.0;64.0;52.0;17.0;35.0
1495;Zuid-Nederland (LD);1995 november;109.0;53.0;56.0;17.0;39.0
1496;Zuid-Nederland (LD);1995 december;98.0;50.0;48.0;13.0;35.0
1497;Zuid-Nederland (LD);1995 4e kwartaal;323.0;167.0;156.0;47.0;109.0
1498;Zuid-Nederland (LD);1995;1197.0;614.0;583.0;201.0;382.0
1499;Zuid-Nederland (LD);1996 januari;93.0;42.0;51.0;14.0;37.0
1500;Zuid-Nederland (LD);1996 februari;76.0;39.0;37.0;7.0;30.0
1501;Zuid-Nederland (LD);1996 maart;90.0;45.0;45.0;11.0;34.0
1502;Zuid-Nederland (LD);1996 1e kwartaal;259.0;126.0;133.0;32.0;101.0
1503;Zuid-Nederland (LD);1996 april;98.0;54.0;44.0;11.0;33.0
1504;Zuid-Nederland (LD);1996 mei;119.0;56.0;63.0;21.0;42.0
1505;Zuid-Nederland (LD);1996 juni;100.0;44.0;56.0;23.0;33.0
1506;Zuid-Nederland (LD);1996 2e kwartaal;317.0;154.0;163.0;55.0;108.0
1507;Zuid-Nederland (LD);1996 juli;89.0;50.0;39.0;12.0;27.0
1508;Zuid-Nederland (LD);1996 augustus;95.0;50.0;45.0;8.0;37.0
1509;Zuid-Nederland (LD);1996 september;85.0;44.0;41.0;5.0;36.0
1510;Zuid-Nederland (LD);1996 3e kwartaal;269.0;144.0;125.0;25.0;100.0
1511;Zuid-Nederland (LD);1996 oktober;114.0;66.0;48.0;24.0;24.0
1512;Zuid-Nederland (LD);1996 november;99.0;51.0;48.0;22.0;26.0
1513;Zuid-Nederland (LD);1996 december;73.0;38.0;35.0;15.0;20.0
1514;Zuid-Nederland (LD);1996 4e kwartaal;286.0;155.0;131.0;61.0;70.0
1515;Zuid-Nederland (LD);1996;1131.0;579.0;552.0;173.0;379.0
1516;Zuid-Nederland (LD);1997 januari;103.0;55.0;48.0;19.0;29.0
1517;Zuid-Nederland (LD);1997 februari;94.0;50.0;44.0;21.0;23.0
1518;Zuid-Nederland (LD);1997 maart;78.0;36.0;42.0;16.0;26.0
1519;Zuid-Nederland (LD);1997 1e kwartaal;275.0;141.0;134.0;56.0;78.0
1520;Zuid-Nederland (LD);1997 april;90.0;43.0;47.0;20.0;27.0
1521;Zuid-Nederland (LD);1997 mei;100.0;58.0;42.0;18.0;24.0
1522;Zuid-Nederland (LD);1997 juni;78.0;40.0;38.0;19.0;19.0
1523;Zuid-Nederland (LD);1997 2e kwartaal;268.0;141.0;127.0;57.0;70.0
1524;Zuid-Nederland (LD);1997 juli;84.0;45.0;39.0;12.0;27.0
1525;Zuid-Nederland (LD);1997 augustus;71.0;35.0;36.0;13.0;23.0
1526;Zuid-Nederland (LD);1997 september;68.0;29.0;39.0;8.0;31.0
1527;Zuid-Nederland (LD);1997 3e kwartaal;223.0;109.0;114.0;33.0;81.0
1528;Zuid-Nederland (LD);1997 oktober;107.0;61.0;46.0;20.0;26.0
1529;Zuid-Nederland (LD);1997 november;86.0;46.0;40.0;12.0;28.0
1530;Zuid-Nederland (LD);1997 december;80.0;45.0;35.0;20.0;15.0
1531;Zuid-Nederland (LD);1997 4e kwartaal;273.0;152.0;121.0;52.0;69.0
1532;Zuid-Nederland (LD);1997;1039.0;543.0;496.0;198.0;298.0
1533;Zuid-Nederland (LD);1998 januari;107.0;54.0;53.0;19.0;34.0
1534;Zuid-Nederland (LD);1998 februari;61.0;39.0;22.0;7.0;15.0
1535;Zuid-Nederland (LD);1998 maart;83.0;42.0;41.0;14.0;27.0
1536;Zuid-Nederland (LD);1998 1e kwartaal;251.0;135.0;116.0;40.0;76.0
1537;Zuid-Nederland (LD);1998 april;102.0;55.0;47.0;12.0;35.0
1538;Zuid-Nederland (LD);1998 mei;79.0;42.0;37.0;13.0;24.0
1539;Zuid-Nederland (LD);1998 juni;89.0;44.0;45.0;22.0;23.0
1540;Zuid-Nederland (LD);1998 2e kwartaal;270.0;141.0;129.0;47.0;82.0
1541;Zuid-Nederland (LD);1998 juli;91.0;42.0;49.0;20.0;29.0
1542;Zuid-Nederland (LD);1998 augustus;55.0;32.0;23.0;2.0;21.0
1543;Zuid-Nederland (LD);1998 september;131.0;66.0;65.0;15.0;50.0
1544;Zuid-Nederland (LD);1998 3e kwartaal;277.0;140.0;137.0;37.0;100.0
1545;Zuid-Nederland (LD);1998 oktober;61.0;25.0;36.0;14.0;22.0
1546;Zuid-Nederland (LD);1998 november;90.0;50.0;40.0;20.0;20.0
1547;Zuid-Nederland (LD);1998 december;63.0;38.0;25.0;12.0;13.0
1548;Zuid-Nederland (LD);1998 4e kwartaal;214.0;113.0;101.0;46.0;55.0
1549;Zuid-Nederland (LD);1998;1012.0;529.0;483.0;170.0;313.0
1550;Zuid-Nederland (LD);1999 januari;64.0;43.0;21.0;6.0;15.0
1551;Zuid-Nederland (LD);1999 februari;69.0;45.0;24.0;6.0;18.0
1552;Zuid-Nederland (LD);1999 maart;75.0;48.0;27.0;8.0;19.0
1553;Zuid-Nederland (LD);1999 1e kwartaal;208.0;136.0;72.0;20.0;52.0
1554;Zuid-Nederland (LD);1999 april;67.0;41.0;26.0;10.0;16.0
1555;Zuid-Nederland (LD);1999 mei;76.0;58.0;18.0;6.0;12.0
1556;Zuid-Nederland (LD);1999 juni;69.0;47.0;22.0;8.0;14.0
1557;Zuid-Nederland (LD);1999 2e kwartaal;212.0;146.0;66.0;24.0;42.0
1558;Zuid-Nederland (LD);1999 juli;61.0;36.0;25.0;10.0;15.0
1559;Zuid-Nederland (LD);1999 augustus;50.0;35.0;15.0;3.0;12.0
1560;Zuid-Nederland (LD);1999 september;71.0;46.0;25.0;10.0;15.0
1561;Zuid-Nederland (LD);1999 3e kwartaal;182.0;117.0;65.0;23.0;42.0
1562;Zuid-Nederland (LD);1999 oktober;61.0;42.0;19.0;10.0;9.0
1563;Zuid-Nederland (LD);1999 november;88.0;56.0;32.0;18.0;14.0
1564;Zuid-Nederland (LD);1999 december;67.0;42.0;25.0;7.0;18.0
1565;Zuid-Nederland (LD);1999 4e kwartaal;216.0;140.0;76.0;35.0;41.0
1566;Zuid-Nederland (LD);1999;818.0;539.0;279.0;102.0;177.0
1567;Zuid-Nederland (LD);2000 januari;68.0;43.0;25.0;12.0;13.0
1568;Zuid-Nederland (LD);2000 februari;82.0;55.0;27.0;11.0;16.0
1569;Zuid-Nederland (LD);2000 maart;95.0;54.0;41.0;15.0;26.0
1570;Zuid-Nederland (LD);2000 1e kwartaal;245.0;152.0;93.0;38.0;55.0
1571;Zuid-Nederland (LD);2000 april;60.0;35.0;25.0;9.0;16.0
1572;Zuid-Nederland (LD);2000 mei;80.0;59.0;21.0;14.0;7.0
1573;Zuid-Nederland (LD);2000 juni;62.0;43.0;19.0;10.0;9.0
1574;Zuid-Nederland (LD);2000 2e kwartaal;202.0;137.0;65.0;33.0;32.0
1575;Zuid-Nederland (LD);2000 juli;73.0;49.0;24.0;10.0;14.0
1576;Zuid-Nederland (LD);2000 augustus;104.0;60.0;44.0;26.0;18.0
1577;Zuid-Nederland (LD);2000 september;74.0;46.0;28.0;12.0;16.0
1578;Zuid-Nederland (LD);2000 3e kwartaal;251.0;155.0;96.0;48.0;48.0
1579;Zuid-Nederland (LD);2000 oktober;97.0;60.0;37.0;18.0;19.0
1580;Zuid-Nederland (LD);2000 november;112.0;72.0;40.0;20.0;20.0
1581;Zuid-Nederland (LD);2000 december;59.0;28.0;31.0;19.0;12.0
1582;Zuid-Nederland (LD);2000 4e kwartaal;268.0;160.0;108.0;57.0;51.0
1583;Zuid-Nederland (LD);2000;966.0;604.0;362.0;176.0;186.0
1584;Zuid-Nederland (LD);2001 januari;76.0;40.0;36.0;22.0;14.0
1585;Zuid-Nederland (LD);2001 februari;101.0;62.0;39.0;26.0;13.0
1586;Zuid-Nederland (LD);2001 maart;89.0;44.0;45.0;25.0;20.0
1587;Zuid-Nederland (LD);2001 1e kwartaal;266.0;146.0;120.0;73.0;47.0
1588;Zuid-Nederland (LD);2001 april;96.0;50.0;46.0;23.0;23.0
1589;Zuid-Nederland (LD);2001 mei;125.0;72.0;53.0;31.0;22.0
1590;Zuid-Nederland (LD);2001 juni;88.0;54.0;34.0;20.0;14.0
1591;Zuid-Nederland (LD);2001 2e kwartaal;309.0;176.0;133.0;74.0;59.0
1592;Zuid-Nederland (LD);2001 juli;91.0;48.0;43.0;28.0;15.0
1593;Zuid-Nederland (LD);2001 augustus;111.0;73.0;38.0;24.0;14.0
1594;Zuid-Nederland (LD);2001 september;94.0;51.0;43.0;28.0;15.0
1595;Zuid-Nederland (LD);2001 3e kwartaal;296.0;172.0;124.0;80.0;44.0
1596;Zuid-Nederland (LD);2001 oktober;120.0;74.0;46.0;28.0;18.0
1597;Zuid-Nederland (LD);2001 november;118.0;72.0;46.0;31.0;15.0
1598;Zuid-Nederland (LD);2001 december;102.0;58.0;44.0;26.0;18.0
1599;Zuid-Nederland (LD);2001 4e kwartaal;340.0;204.0;136.0;85.0;51.0
1600;Zuid-Nederland (LD);2001;1211.0;698.0;513.0;312.0;201.0
1601;Zuid-Nederland (LD);2002 januari;111.0;65.0;46.0;25.0;21.0
1602;Zuid-Nederland (LD);2002 februari;117.0;67.0;50.0;31.0;19.0
1603;Zuid-Nederland (LD);2002 maart;137.0;80.0;57.0;36.0;21.0
1604;Zuid-Nederland (LD);2002 1e kwartaal;365.0;212.0;153.0;92.0;61.0
1605;Zuid-Nederland (LD);2002 april;97.0;55.0;42.0;25.0;17.0
1606;Zuid-Nederland (LD);2002 mei;114.0;71.0;43.0;27.0;16.0
1607;Zuid-Nederland (LD);2002 juni;106.0;63.0;43.0;28.0;15.0
1608;Zuid-Nederland (LD);2002 2e kwartaal;317.0;189.0;128.0;80.0;48.0
1609;Zuid-Nederland (LD);2002 juli;185.0;125.0;60.0;43.0;17.0
1610;Zuid-Nederland (LD);2002 augustus;83.0;46.0;37.0;18.0;19.0
1611;Zuid-Nederland (LD);2002 september;121.0;60.0;61.0;51.0;10.0
1612;Zuid-Nederland (LD);2002 3e kwartaal;389.0;231.0;158.0;112.0;46.0
1613;Zuid-Nederland (LD);2002 oktober;152.0;103.0;49.0;33.0;16.0
1614;Zuid-Nederland (LD);2002 november;109.0;68.0;41.0;27.0;14.0
1615;Zuid-Nederland (LD);2002 december;135.0;79.0;56.0;49.0;7.0
1616;Zuid-Nederland (LD);2002 4e kwartaal;396.0;250.0;146.0;109.0;37.0
1617;Zuid-Nederland (LD);2002;1467.0;882.0;585.0;393.0;192.0
1618;Zuid-Nederland (LD);2003 januari;135.0;67.0;68.0;45.0;23.0
1619;Zuid-Nederland (LD);2003 februari;156.0;103.0;53.0;40.0;13.0
1620;Zuid-Nederland (LD);2003 maart;119.0;84.0;35.0;17.0;18.0
1621;Zuid-Nederland (LD);2003 1e kwartaal;410.0;254.0;156.0;102.0;54.0
1622;Zuid-Nederland (LD);2003 april;150.0;93.0;57.0;44.0;13.0
1623;Zuid-Nederland (LD);2003 mei;154.0;124.0;30.0;14.0;16.0
1624;Zuid-Nederland (LD);2003 juni;155.0;104.0;51.0;42.0;9.0
1625;Zuid-Nederland (LD);2003 2e kwartaal;459.0;321.0;138.0;100.0;38.0
1626;Zuid-Nederland (LD);2003 juli;165.0;104.0;61.0;45.0;16.0
1627;Zuid-Nederland (LD);2003 augustus;116.0;66.0;50.0;34.0;16.0
1628;Zuid-Nederland (LD);2003 september;175.0;114.0;61.0;46.0;15.0
1629;Zuid-Nederland (LD);2003 3e kwartaal;456.0;284.0;172.0;125.0;47.0
1630;Zuid-Nederland (LD);2003 oktober;202.0;117.0;85.0;69.0;16.0
1631;Zuid-Nederland (LD);2003 november;154.0;91.0;63.0;51.0;12.0
1632;Zuid-Nederland (LD);2003 december;176.0;99.0;77.0;58.0;19.0
1633;Zuid-Nederland (LD);2003 4e kwartaal;532.0;307.0;225.0;178.0;47.0
1634;Zuid-Nederland (LD);2003;1857.0;1166.0;691.0;505.0;186.0
1635;Zuid-Nederland (LD);2004 januari;178.0;101.0;77.0;53.0;24.0
1636;Zuid-Nederland (LD);2004 februari;151.0;86.0;65.0;51.0;14.0
1637;Zuid-Nederland (LD);2004 maart;248.0;157.0;91.0;59.0;32.0
1638;Zuid-Nederland (LD);2004 1e kwartaal;577.0;344.0;233.0;163.0;70.0
1639;Zuid-Nederland (LD);2004 april;162.0;83.0;79.0;66.0;13.0
1640;Zuid-Nederland (LD);2004 mei;192.0;99.0;93.0;70.0;23.0
1641;Zuid-Nederland (LD);2004 juni;203.0;137.0;66.0;46.0;20.0
1642;Zuid-Nederland (LD);2004 2e kwartaal;557.0;319.0;238.0;182.0;56.0
1643;Zuid-Nederland (LD);2004 juli;150.0;91.0;59.0;41.0;18.0
1644;Zuid-Nederland (LD);2004 augustus;150.0;86.0;64.0;44.0;20.0
1645;Zuid-Nederland (LD);2004 september;194.0;102.0;92.0;70.0;22.0
1646;Zuid-Nederland (LD);2004 3e kwartaal;494.0;279.0;215.0;155.0;60.0
1647;Zuid-Nederland (LD);2004 oktober;149.0;77.0;72.0;60.0;12.0
1648;Zuid-Nederland (LD);2004 november;210.0;120.0;90.0;61.0;29.0
1649;Zuid-Nederland (LD);2004 december;184.0;95.0;89.0;68.0;21.0
1650;Zuid-Nederland (LD);2004 4e kwartaal;543.0;292.0;251.0;189.0;62.0
1651;Zuid-Nederland (LD);2004;2171.0;1234.0;937.0;689.0;248.0
1652;Zuid-Nederland (LD);2005 januari;172.0;91.0;81.0;52.0;29.0
1653;Zuid-Nederland (LD);2005 februari;198.0;112.0;86.0;62.0;24.0
1654;Zuid-Nederland (LD);2005 maart;223.0;120.0;103.0;71.0;32.0
1655;Zuid-Nederland (LD);2005 1e kwartaal;593.0;323.0;270.0;185.0;85.0
1656;Zuid-Nederland (LD);2005 april;201.0;104.0;97.0;79.0;18.0
1657;Zuid-Nederland (LD);2005 mei;184.0;74.0;110.0;81.0;29.0
1658;Zuid-Nederland (LD);2005 juni;217.0;97.0;120.0;80.0;40.0
1659;Zuid-Nederland (LD);2005 2e kwartaal;602.0;275.0;327.0;240.0;87.0
1660;Zuid-Nederland (LD);2005 juli;197.0;109.0;88.0;64.0;24.0
1661;Zuid-Nederland (LD);2005 augustus;175.0;90.0;85.0;51.0;34.0
1662;Zuid-Nederland (LD);2005 september;160.0;102.0;58.0;36.0;22.0
1663;Zuid-Nederland (LD);2005 3e kwartaal;532.0;301.0;231.0;151.0;80.0
1664;Zuid-Nederland (LD);2005 oktober;182.0;87.0;95.0;69.0;26.0
1665;Zuid-Nederland (LD);2005 november;216.0;116.0;100.0;66.0;34.0
1666;Zuid-Nederland (LD);2005 december;159.0;95.0;64.0;50.0;14.0
1667;Zuid-Nederland (LD);2005 4e kwartaal;557.0;298.0;259.0;185.0;74.0
1668;Zuid-Nederland (LD);2005;2284.0;1197.0;1087.0;761.0;326.0
1669;Zuid-Nederland (LD);2006 januari;192.0;111.0;81.0;50.0;31.0
1670;Zuid-Nederland (LD);2006 februari;164.0;80.0;84.0;46.0;38.0
1671;Zuid-Nederland (LD);2006 maart;206.0;99.0;107.0;72.0;35.0
1672;Zuid-Nederland (LD);2006 1e kwartaal;562.0;290.0;272.0;168.0;104.0
1673;Zuid-Nederland (LD);2006 april;163.0;77.0;86.0;62.0;24.0
1674;Zuid-Nederland (LD);2006 mei;188.0;84.0;104.0;72.0;32.0
1675;Zuid-Nederland (LD);2006 juni;167.0;94.0;73.0;53.0;20.0
1676;Zuid-Nederland (LD);2006 2e kwartaal;518.0;255.0;263.0;187.0;76.0
1677;Zuid-Nederland (LD);2006 juli;168.0;87.0;81.0;55.0;26.0
1678;Zuid-Nederland (LD);2006 augustus;144.0;66.0;78.0;50.0;28.0
1679;Zuid-Nederland (LD);2006 september;166.0;100.0;66.0;38.0;28.0
1680;Zuid-Nederland (LD);2006 3e kwartaal;478.0;253.0;225.0;143.0;82.0
1681;Zuid-Nederland (LD);2006 oktober;146.0;88.0;58.0;38.0;20.0
1682;Zuid-Nederland (LD);2006 november;159.0;78.0;81.0;55.0;26.0
1683;Zuid-Nederland (LD);2006 december;152.0;62.0;90.0;63.0;27.0
1684;Zuid-Nederland (LD);2006 4e kwartaal;457.0;228.0;229.0;156.0;73.0
1685;Zuid-Nederland (LD);2006;2015.0;1026.0;989.0;654.0;335.0
1686;Zuid-Nederland (LD);2007 januari;148.0;94.0;54.0;38.0;16.0
1687;Zuid-Nederland (LD);2007 februari;146.0;65.0;81.0;61.0;20.0
1688;Zuid-Nederland (LD);2007 maart;128.0;63.0;65.0;48.0;17.0
1689;Zuid-Nederland (LD);2007 1e kwartaal;422.0;222.0;200.0;147.0;53.0
1690;Zuid-Nederland (LD);2007 april;122.0;71.0;51.0;36.0;15.0
1691;Zuid-Nederland (LD);2007 mei;153.0;72.0;81.0;56.0;25.0
1692;Zuid-Nederland (LD);2007 juni;106.0;52.0;54.0;40.0;14.0
