ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenRelatief_2;GeregistreerdeDiefstallenPer1000Inw_3;TotaalOpgehelderdeDiefstallen_4;OpgehelderdeDiefstallenRelatief_5;RegistratiesVanVerdachten_6
2783;Alle diefstallen;Alle diefstallen;Heiloo;2018;295.0;100.0;12.7;30.0;10.2;30.0
2784;Alle diefstallen;Alle diefstallen;Heiloo;2019;260.0;100.0;11.1;25.0;10.0;30.0
2785;Alle diefstallen;Alle diefstallen;Heiloo;2020;240.0;100.0;10.0;35.0;15.1;50.0
2786;Alle diefstallen;Alle diefstallen;Heiloo;2021;220.0;100.0;9.1;40.0;17.3;45.0
2787;Alle diefstallen;Alle diefstallen;Heiloo;2022;240.0;100.0;9.9;15.0;6.2;15.0
2788;Alle diefstallen;Alle diefstallen;Heiloo;2023;320.0;100.0;13.2;40.0;12.2;45.0
2789;Alle diefstallen;Alle diefstallen;Heiloo;2024;255.0;100.0;10.5;35.0;13.7;45.0
2790;Alle diefstallen;Alle diefstallen;Den Helder;2010;2380.0;100.0;41.5;365.0;15.3;470.0
2791;Alle diefstallen;Alle diefstallen;Den Helder;2011;2125.0;100.0;37.1;335.0;15.7;420.0
2792;Alle diefstallen;Alle diefstallen;Den Helder;2012;1845.0;100.0;32.4;300.0;16.2;370.0
2793;Alle diefstallen;Alle diefstallen;Den Helder;2013;2115.0;100.0;37.2;340.0;16.0;420.0
2794;Alle diefstallen;Alle diefstallen;Den Helder;2014;1940.0;100.0;34.2;400.0;20.7;520.0
2795;Alle diefstallen;Alle diefstallen;Den Helder;2015;1660.0;100.0;29.4;295.0;17.7;375.0
2796;Alle diefstallen;Alle diefstallen;Den Helder;2016;1670.0;100.0;29.7;290.0;17.5;370.0
2797;Alle diefstallen;Alle diefstallen;Den Helder;2017;1265.0;100.0;22.5;200.0;15.9;245.0
2798;Alle diefstallen;Alle diefstallen;Den Helder;2018;845.0;100.0;15.2;240.0;28.5;285.0
2799;Alle diefstallen;Alle diefstallen;Den Helder;2019;1035.0;100.0;18.6;310.0;30.1;385.0
2800;Alle diefstallen;Alle diefstallen;Den Helder;2020;950.0;100.0;16.9;220.0;23.3;260.0
2801;Alle diefstallen;Alle diefstallen;Den Helder;2021;880.0;100.0;15.6;200.0;22.7;260.0
2802;Alle diefstallen;Alle diefstallen;Den Helder;2022;1185.0;100.0;21.0;290.0;24.4;355.0
2803;Alle diefstallen;Alle diefstallen;Den Helder;2023;1340.0;100.0;23.7;370.0;27.6;420.0
2804;Alle diefstallen;Alle diefstallen;Den Helder;2024;1515.0;100.0;26.8;310.0;20.6;375.0
2805;Alle diefstallen;Alle diefstallen;Hellendoorn;2010;555.0;100.0;15.5;55.0;10.1;70.0
2806;Alle diefstallen;Alle diefstallen;Hellendoorn;2011;570.0;100.0;16.0;80.0;13.8;120.0
2807;Alle diefstallen;Alle diefstallen;Hellendoorn;2012;520.0;100.0;14.6;55.0;10.5;75.0
2808;Alle diefstallen;Alle diefstallen;Hellendoorn;2013;490.0;100.0;13.7;80.0;15.9;95.0
2809;Alle diefstallen;Alle diefstallen;Hellendoorn;2014;370.0;100.0;10.3;45.0;12.2;85.0
2810;Alle diefstallen;Alle diefstallen;Hellendoorn;2015;345.0;100.0;9.7;35.0;10.1;40.0
2811;Alle diefstallen;Alle diefstallen;Hellendoorn;2016;320.0;100.0;9.0;40.0;13.1;50.0
2812;Alle diefstallen;Alle diefstallen;Hellendoorn;2017;270.0;100.0;7.6;55.0;21.0;80.0
2813;Alle diefstallen;Alle diefstallen;Hellendoorn;2018;260.0;100.0;7.2;35.0;13.9;40.0
2814;Alle diefstallen;Alle diefstallen;Hellendoorn;2019;220.0;100.0;6.1;30.0;14.2;40.0
2815;Alle diefstallen;Alle diefstallen;Hellendoorn;2020;200.0;100.0;5.6;35.0;18.0;35.0
2816;Alle diefstallen;Alle diefstallen;Hellendoorn;2021;180.0;100.0;5.0;25.0;13.5;30.0
2817;Alle diefstallen;Alle diefstallen;Hellendoorn;2022;270.0;100.0;7.5;40.0;15.5;65.0
2818;Alle diefstallen;Alle diefstallen;Hellendoorn;2023;250.0;100.0;6.9;50.0;20.7;65.0
2819;Alle diefstallen;Alle diefstallen;Hellendoorn;2024;255.0;100.0;7.1;25.0;9.0;40.0
2820;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2010;1015.0;100.0;25.6;125.0;12.3;150.0
2821;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2011;1030.0;100.0;26.0;120.0;11.7;165.0
2822;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2012;1010.0;100.0;25.6;170.0;17.1;220.0
2823;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2013;880.0;100.0;22.5;135.0;15.1;165.0
2824;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2014;850.0;100.0;21.9;140.0;16.4;175.0
2825;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2015;875.0;100.0;22.6;115.0;13.1;155.0
2826;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2016;775.0;100.0;20.0;90.0;11.8;115.0
2827;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2017;580.0;100.0;14.9;80.0;14.2;95.0
2828;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2018;495.0;100.0;12.3;80.0;16.0;115.0
2829;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2019;455.0;100.0;11.4;70.0;15.8;110.0
2830;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2020;480.0;100.0;11.9;70.0;15.0;95.0
2831;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2021;490.0;100.0;12.2;75.0;15.2;95.0
2832;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2022;455.0;100.0;11.2;75.0;16.3;90.0
2833;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2023;;;;;;
2834;Alle diefstallen;Alle diefstallen;Hellevoetsluis;2024;;;;;;
2835;Alle diefstallen;Alle diefstallen;Helmond;2010;4015.0;100.0;45.5;505.0;12.5;640.0
2836;Alle diefstallen;Alle diefstallen;Helmond;2011;4105.0;100.0;46.3;520.0;12.7;705.0
2837;Alle diefstallen;Alle diefstallen;Helmond;2012;4050.0;100.0;45.6;565.0;13.9;710.0
2838;Alle diefstallen;Alle diefstallen;Helmond;2013;4395.0;100.0;49.4;555.0;12.6;715.0
2839;Alle diefstallen;Alle diefstallen;Helmond;2014;3935.0;100.0;44.1;530.0;13.5;670.0
2840;Alle diefstallen;Alle diefstallen;Helmond;2015;3755.0;100.0;41.9;560.0;14.9;715.0
2841;Alle diefstallen;Alle diefstallen;Helmond;2016;3250.0;100.0;36.0;515.0;15.8;635.0
2842;Alle diefstallen;Alle diefstallen;Helmond;2017;2615.0;100.0;28.9;455.0;17.4;550.0
2843;Alle diefstallen;Alle diefstallen;Helmond;2018;2615.0;100.0;28.7;450.0;17.3;550.0
2844;Alle diefstallen;Alle diefstallen;Helmond;2019;2250.0;100.0;24.6;335.0;14.9;420.0
2845;Alle diefstallen;Alle diefstallen;Helmond;2020;1905.0;100.0;20.6;310.0;16.2;365.0
2846;Alle diefstallen;Alle diefstallen;Helmond;2021;2005.0;100.0;21.7;285.0;14.3;345.0
2847;Alle diefstallen;Alle diefstallen;Helmond;2022;2490.0;100.0;26.6;385.0;15.6;490.0
2848;Alle diefstallen;Alle diefstallen;Helmond;2023;2630.0;100.0;27.7;460.0;17.5;550.0
2849;Alle diefstallen;Alle diefstallen;Helmond;2024;1965.0;100.0;20.5;240.0;12.1;315.0
2850;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2010;525.0;100.0;19.6;55.0;10.4;80.0
2851;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2011;555.0;100.0;20.2;75.0;13.8;125.0
2852;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2012;535.0;100.0;18.9;95.0;18.1;135.0
2853;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2013;535.0;100.0;18.7;70.0;13.0;105.0
2854;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2014;480.0;100.0;16.6;65.0;13.2;95.0
2855;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2015;495.0;100.0;17.0;60.0;12.5;85.0
2856;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2016;565.0;100.0;19.3;65.0;11.6;105.0
2857;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2017;480.0;100.0;16.1;50.0;10.4;75.0
2858;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2018;555.0;100.0;18.1;50.0;9.0;65.0
2859;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2019;560.0;100.0;18.1;45.0;8.0;70.0
2860;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2020;465.0;100.0;14.8;20.0;4.1;30.0
2861;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2021;325.0;100.0;10.3;45.0;14.6;55.0
2862;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2022;420.0;100.0;13.3;35.0;8.3;45.0
2863;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2023;385.0;100.0;12.0;20.0;5.2;30.0
2864;Alle diefstallen;Alle diefstallen;Hendrik-Ido-Ambacht;2024;515.0;100.0;15.8;20.0;3.5;40.0
2865;Alle diefstallen;Alle diefstallen;Hengelo (O.);2010;2870.0;100.0;35.5;350.0;12.2;445.0
2866;Alle diefstallen;Alle diefstallen;Hengelo (O.);2011;3150.0;100.0;39.0;440.0;13.9;555.0
2867;Alle diefstallen;Alle diefstallen;Hengelo (O.);2012;3030.0;100.0;37.4;415.0;13.7;555.0
2868;Alle diefstallen;Alle diefstallen;Hengelo (O.);2013;3280.0;100.0;40.5;455.0;13.9;565.0
2869;Alle diefstallen;Alle diefstallen;Hengelo (O.);2014;2775.0;100.0;34.3;365.0;13.1;455.0
2870;Alle diefstallen;Alle diefstallen;Hengelo (O.);2015;2695.0;100.0;33.2;345.0;12.8;450.0
2871;Alle diefstallen;Alle diefstallen;Hengelo (O.);2016;2690.0;100.0;33.2;360.0;13.3;475.0
2872;Alle diefstallen;Alle diefstallen;Hengelo (O.);2017;2215.0;100.0;27.4;320.0;14.4;410.0
2873;Alle diefstallen;Alle diefstallen;Hengelo (O.);2018;2065.0;100.0;25.6;290.0;14.2;340.0
2874;Alle diefstallen;Alle diefstallen;Hengelo (O.);2019;1750.0;100.0;21.7;315.0;17.9;375.0
2875;Alle diefstallen;Alle diefstallen;Hengelo (O.);2020;1595.0;100.0;19.7;260.0;16.2;325.0
2876;Alle diefstallen;Alle diefstallen;Hengelo (O.);2021;1380.0;100.0;17.0;210.0;15.3;270.0
2877;Alle diefstallen;Alle diefstallen;Hengelo (O.);2022;1815.0;100.0;22.3;220.0;12.2;280.0
2878;Alle diefstallen;Alle diefstallen;Hengelo (O.);2023;1705.0;100.0;20.7;230.0;13.5;295.0
2879;Alle diefstallen;Alle diefstallen;Hengelo (O.);2024;1610.0;100.0;19.4;225.0;14.1;300.0
2880;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2010;8585.0;100.0;61.5;935.0;10.9;1200.0
2881;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2011;8410.0;100.0;59.7;1045.0;12.4;1345.0
2882;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2012;7630.0;100.0;53.8;945.0;12.4;1240.0
2883;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2013;7430.0;100.0;52.0;905.0;12.2;1165.0
2884;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2014;6465.0;100.0;45.0;775.0;12.0;1005.0
2885;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2015;6765.0;100.0;44.8;735.0;10.8;970.0
2886;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2016;5905.0;100.0;38.9;635.0;10.8;775.0
2887;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2017;5475.0;100.0;35.9;605.0;11.0;765.0
2888;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2018;4685.0;100.0;30.5;580.0;12.4;730.0
2889;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2019;4200.0;100.0;27.2;605.0;14.4;755.0
2890;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2020;3945.0;100.0;25.4;620.0;15.7;780.0
2891;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2021;3435.0;100.0;22.1;530.0;15.4;660.0
2892;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2022;3930.0;100.0;25.1;590.0;15.0;740.0
2893;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2023;4250.0;100.0;26.8;630.0;14.9;770.0
2894;Alle diefstallen;Alle diefstallen;'s-Hertogenbosch;2024;4010.0;100.0;24.9;450.0;11.2;630.0
2895;Alle diefstallen;Alle diefstallen;Heumen;2010;510.0;100.0;30.7;55.0;10.4;75.0
2896;Alle diefstallen;Alle diefstallen;Heumen;2011;475.0;100.0;28.9;45.0;9.5;60.0
2897;Alle diefstallen;Alle diefstallen;Heumen;2012;510.0;100.0;31.1;25.0;4.9;40.0
2898;Alle diefstallen;Alle diefstallen;Heumen;2013;510.0;100.0;31.1;50.0;9.4;70.0
2899;Alle diefstallen;Alle diefstallen;Heumen;2014;410.0;100.0;25.0;30.0;7.1;35.0
2900;Alle diefstallen;Alle diefstallen;Heumen;2015;465.0;100.0;28.3;20.0;4.8;35.0
2901;Alle diefstallen;Alle diefstallen;Heumen;2016;410.0;100.0;25.1;35.0;8.3;45.0
2902;Alle diefstallen;Alle diefstallen;Heumen;2017;345.0;100.0;20.8;20.0;6.1;30.0
2903;Alle diefstallen;Alle diefstallen;Heumen;2018;285.0;100.0;17.4;15.0;5.6;20.0
2904;Alle diefstallen;Alle diefstallen;Heumen;2019;300.0;100.0;18.1;20.0;7.4;25.0
2905;Alle diefstallen;Alle diefstallen;Heumen;2020;225.0;100.0;13.6;20.0;8.9;30.0
2906;Alle diefstallen;Alle diefstallen;Heumen;2021;190.0;100.0;11.5;20.0;10.0;25.0
2907;Alle diefstallen;Alle diefstallen;Heumen;2022;205.0;100.0;11.9;15.0;6.3;20.0
2908;Alle diefstallen;Alle diefstallen;Heumen;2023;180.0;100.0;10.7;25.0;12.8;25.0
2909;Alle diefstallen;Alle diefstallen;Heumen;2024;175.0;100.0;10.3;5.0;4.0;10.0
2910;Alle diefstallen;Alle diefstallen;Heusden;2010;1045.0;100.0;24.3;110.0;10.5;160.0
2911;Alle diefstallen;Alle diefstallen;Heusden;2011;1100.0;100.0;25.5;105.0;9.7;155.0
2912;Alle diefstallen;Alle diefstallen;Heusden;2012;1000.0;100.0;23.2;110.0;10.8;150.0
2913;Alle diefstallen;Alle diefstallen;Heusden;2013;1030.0;100.0;23.8;90.0;8.8;110.0
2914;Alle diefstallen;Alle diefstallen;Heusden;2014;870.0;100.0;20.2;95.0;10.8;120.0
2915;Alle diefstallen;Alle diefstallen;Heusden;2015;905.0;100.0;20.9;65.0;7.2;85.0
2916;Alle diefstallen;Alle diefstallen;Heusden;2016;695.0;100.0;16.1;75.0;11.1;95.0
2917;Alle diefstallen;Alle diefstallen;Heusden;2017;665.0;100.0;15.2;90.0;13.9;115.0
2918;Alle diefstallen;Alle diefstallen;Heusden;2018;505.0;100.0;11.6;60.0;12.1;75.0
2919;Alle diefstallen;Alle diefstallen;Heusden;2019;430.0;100.0;9.7;40.0;9.1;50.0
2920;Alle diefstallen;Alle diefstallen;Heusden;2020;385.0;100.0;8.6;65.0;16.6;80.0
2921;Alle diefstallen;Alle diefstallen;Heusden;2021;340.0;100.0;7.6;40.0;12.3;50.0
2922;Alle diefstallen;Alle diefstallen;Heusden;2022;415.0;100.0;9.1;75.0;17.5;80.0
2923;Alle diefstallen;Alle diefstallen;Heusden;2023;435.0;100.0;9.5;100.0;23.2;125.0
2924;Alle diefstallen;Alle diefstallen;Heusden;2024;425.0;100.0;9.3;60.0;13.6;85.0
2925;Alle diefstallen;Alle diefstallen;Hillegom;2010;640.0;100.0;31.2;45.0;6.7;55.0
2926;Alle diefstallen;Alle diefstallen;Hillegom;2011;725.0;100.0;35.1;60.0;8.4;85.0
2927;Alle diefstallen;Alle diefstallen;Hillegom;2012;750.0;100.0;36.1;75.0;9.9;115.0
2928;Alle diefstallen;Alle diefstallen;Hillegom;2013;590.0;100.0;28.2;55.0;9.4;70.0
2929;Alle diefstallen;Alle diefstallen;Hillegom;2014;425.0;100.0;20.2;55.0;13.2;70.0
2930;Alle diefstallen;Alle diefstallen;Hillegom;2015;425.0;100.0;20.2;45.0;11.0;60.0
2931;Alle diefstallen;Alle diefstallen;Hillegom;2016;315.0;100.0;15.0;40.0;13.0;55.0
2932;Alle diefstallen;Alle diefstallen;Hillegom;2017;360.0;100.0;16.8;35.0;10.0;50.0
2933;Alle diefstallen;Alle diefstallen;Hillegom;2018;310.0;100.0;14.2;40.0;12.9;50.0
2934;Alle diefstallen;Alle diefstallen;Hillegom;2019;260.0;100.0;11.9;35.0;14.2;50.0
2935;Alle diefstallen;Alle diefstallen;Hillegom;2020;230.0;100.0;10.4;30.0;12.1;35.0
2936;Alle diefstallen;Alle diefstallen;Hillegom;2021;205.0;100.0;9.3;20.0;10.1;30.0
2937;Alle diefstallen;Alle diefstallen;Hillegom;2022;235.0;100.0;10.6;20.0;9.3;35.0
2938;Alle diefstallen;Alle diefstallen;Hillegom;2023;270.0;100.0;12.1;20.0;7.4;25.0
2939;Alle diefstallen;Alle diefstallen;Hillegom;2024;235.0;100.0;10.2;20.0;7.7;25.0
2940;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2010;420.0;100.0;28.0;20.0;4.5;25.0
2941;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2011;460.0;100.0;30.5;25.0;5.7;35.0
2942;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2012;450.0;100.0;29.8;20.0;4.0;25.0
2943;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2013;490.0;100.0;32.5;25.0;4.9;35.0
2944;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2014;450.0;100.0;29.7;30.0;6.5;40.0
2945;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2015;470.0;100.0;31.2;25.0;4.9;25.0
2946;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2016;330.0;100.0;21.6;15.0;4.3;20.0
2947;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2017;175.0;100.0;11.6;10.0;5.6;15.0
2948;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2018;310.0;100.0;20.0;25.0;7.5;30.0
2949;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2019;255.0;100.0;16.6;20.0;7.1;20.0
2950;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2020;200.0;100.0;13.0;10.0;6.0;20.0
2951;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2021;180.0;100.0;11.6;10.0;6.6;15.0
2952;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2022;370.0;100.0;23.3;20.0;5.2;20.0
2953;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2023;235.0;100.0;14.6;15.0;6.9;20.0
2954;Alle diefstallen;Alle diefstallen;Hilvarenbeek;2024;200.0;100.0;12.5;10.0;5.5;15.0
2955;Alle diefstallen;Alle diefstallen;Hilversum;2010;5035.0;100.0;59.6;470.0;9.3;680.0
2956;Alle diefstallen;Alle diefstallen;Hilversum;2011;4405.0;100.0;51.9;445.0;10.1;615.0
2957;Alle diefstallen;Alle diefstallen;Hilversum;2012;4200.0;100.0;49.1;470.0;11.2;610.0
2958;Alle diefstallen;Alle diefstallen;Hilversum;2013;3795.0;100.0;44.1;515.0;13.5;725.0
2959;Alle diefstallen;Alle diefstallen;Hilversum;2014;3210.0;100.0;37.1;410.0;12.7;525.0
2960;Alle diefstallen;Alle diefstallen;Hilversum;2015;3020.0;100.0;34.7;310.0;10.2;420.0
2961;Alle diefstallen;Alle diefstallen;Hilversum;2016;2685.0;100.0;30.6;290.0;10.9;355.0
2962;Alle diefstallen;Alle diefstallen;Hilversum;2017;2585.0;100.0;29.1;340.0;13.1;435.0
2963;Alle diefstallen;Alle diefstallen;Hilversum;2018;2085.0;100.0;23.3;290.0;13.8;375.0
2964;Alle diefstallen;Alle diefstallen;Hilversum;2019;2260.0;100.0;25.0;340.0;15.0;465.0
2965;Alle diefstallen;Alle diefstallen;Hilversum;2020;1900.0;100.0;20.9;210.0;11.1;265.0
2966;Alle diefstallen;Alle diefstallen;Hilversum;2021;1600.0;100.0;17.5;145.0;9.2;185.0
2967;Alle diefstallen;Alle diefstallen;Hilversum;2022;1600.0;100.0;17.4;220.0;13.8;275.0
2968;Alle diefstallen;Alle diefstallen;Hilversum;2023;1670.0;100.0;17.9;275.0;16.4;325.0
2969;Alle diefstallen;Alle diefstallen;Hilversum;2024;1895.0;100.0;20.1;250.0;13.1;300.0
2970;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2010;;;;;;
2971;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2011;;;;;;
2972;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2012;;;;;;
2973;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2013;;;;;;
2974;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2014;;;;;;
2975;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2015;;;;;;
2976;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2016;;;;;;
2977;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2017;;;;;;
2978;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2018;;;;;;
2979;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2019;540.0;100.0;6.3;70.0;12.9;100.0
2980;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2020;570.0;100.0;6.5;50.0;8.9;70.0
2981;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2021;535.0;100.0;6.1;50.0;9.1;70.0
2982;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2022;510.0;100.0;5.7;75.0;15.2;85.0
2983;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2023;470.0;100.0;5.2;70.0;14.5;80.0
2984;Alle diefstallen;Alle diefstallen;Hoeksche Waard;2024;565.0;100.0;6.2;55.0;9.9;70.0
2985;Alle diefstallen;Alle diefstallen;Hof van Twente;2010;620.0;100.0;17.5;60.0;10.0;85.0
2986;Alle diefstallen;Alle diefstallen;Hof van Twente;2011;650.0;100.0;18.3;50.0;8.0;65.0
2987;Alle diefstallen;Alle diefstallen;Hof van Twente;2012;630.0;100.0;17.7;75.0;11.7;100.0
2988;Alle diefstallen;Alle diefstallen;Hof van Twente;2013;660.0;100.0;18.7;55.0;8.2;55.0
2989;Alle diefstallen;Alle diefstallen;Hof van Twente;2014;590.0;100.0;16.8;70.0;12.2;100.0
2990;Alle diefstallen;Alle diefstallen;Hof van Twente;2015;515.0;100.0;14.8;55.0;10.4;65.0
2991;Alle diefstallen;Alle diefstallen;Hof van Twente;2016;500.0;100.0;14.3;65.0;13.2;75.0
2992;Alle diefstallen;Alle diefstallen;Hof van Twente;2017;405.0;100.0;11.6;45.0;10.6;55.0
2993;Alle diefstallen;Alle diefstallen;Hof van Twente;2018;335.0;100.0;9.6;40.0;11.6;45.0
2994;Alle diefstallen;Alle diefstallen;Hof van Twente;2019;300.0;100.0;8.6;45.0;15.3;60.0
2995;Alle diefstallen;Alle diefstallen;Hof van Twente;2020;255.0;100.0;7.3;35.0;13.3;40.0
2996;Alle diefstallen;Alle diefstallen;Hof van Twente;2021;185.0;100.0;5.3;45.0;23.4;50.0
2997;Alle diefstallen;Alle diefstallen;Hof van Twente;2022;330.0;100.0;9.4;65.0;19.5;80.0
2998;Alle diefstallen;Alle diefstallen;Hof van Twente;2023;230.0;100.0;6.5;25.0;10.4;25.0
2999;Alle diefstallen;Alle diefstallen;Hof van Twente;2024;270.0;100.0;7.6;20.0;6.7;30.0
3000;Alle diefstallen;Alle diefstallen;Het Hogeland;2010;;;;;;
3001;Alle diefstallen;Alle diefstallen;Het Hogeland;2011;;;;;;
3002;Alle diefstallen;Alle diefstallen;Het Hogeland;2012;;;;;;
3003;Alle diefstallen;Alle diefstallen;Het Hogeland;2013;;;;;;
3004;Alle diefstallen;Alle diefstallen;Het Hogeland;2014;;;;;;
3005;Alle diefstallen;Alle diefstallen;Het Hogeland;2015;;;;;;
3006;Alle diefstallen;Alle diefstallen;Het Hogeland;2016;;;;;;
3007;Alle diefstallen;Alle diefstallen;Het Hogeland;2017;;;;;;
3008;Alle diefstallen;Alle diefstallen;Het Hogeland;2018;;;;;;
3009;Alle diefstallen;Alle diefstallen;Het Hogeland;2019;330.0;100.0;6.9;55.0;16.7;85.0
3010;Alle diefstallen;Alle diefstallen;Het Hogeland;2020;280.0;100.0;5.9;65.0;23.4;90.0
3011;Alle diefstallen;Alle diefstallen;Het Hogeland;2021;210.0;100.0;4.4;50.0;23.7;60.0
3012;Alle diefstallen;Alle diefstallen;Het Hogeland;2022;285.0;100.0;6.0;65.0;22.7;85.0
3013;Alle diefstallen;Alle diefstallen;Het Hogeland;2023;310.0;100.0;6.4;50.0;15.5;60.0
3014;Alle diefstallen;Alle diefstallen;Het Hogeland;2024;295.0;100.0;6.1;55.0;19.1;80.0
3015;Alle diefstallen;Alle diefstallen;Hollands Kroon;2010;;;;;;
3016;Alle diefstallen;Alle diefstallen;Hollands Kroon;2011;;;;;;
3017;Alle diefstallen;Alle diefstallen;Hollands Kroon;2012;770.0;100.0;16.1;60.0;7.8;95.0
3018;Alle diefstallen;Alle diefstallen;Hollands Kroon;2013;795.0;100.0;16.6;75.0;9.6;125.0
3019;Alle diefstallen;Alle diefstallen;Hollands Kroon;2014;640.0;100.0;13.5;65.0;10.0;90.0
3020;Alle diefstallen;Alle diefstallen;Hollands Kroon;2015;600.0;100.0;12.6;60.0;10.3;90.0
3021;Alle diefstallen;Alle diefstallen;Hollands Kroon;2016;475.0;100.0;10.0;55.0;11.1;80.0
3022;Alle diefstallen;Alle diefstallen;Hollands Kroon;2017;420.0;100.0;8.8;45.0;10.2;55.0
3023;Alle diefstallen;Alle diefstallen;Hollands Kroon;2018;325.0;100.0;6.8;55.0;16.6;75.0
3024;Alle diefstallen;Alle diefstallen;Hollands Kroon;2019;315.0;100.0;6.6;30.0;9.8;50.0
3025;Alle diefstallen;Alle diefstallen;Hollands Kroon;2020;365.0;100.0;7.6;55.0;15.3;70.0
3026;Alle diefstallen;Alle diefstallen;Hollands Kroon;2021;260.0;100.0;5.3;25.0;9.3;25.0
3027;Alle diefstallen;Alle diefstallen;Hollands Kroon;2022;355.0;100.0;7.3;45.0;12.9;50.0
3028;Alle diefstallen;Alle diefstallen;Hollands Kroon;2023;385.0;100.0;7.8;45.0;11.9;60.0
3029;Alle diefstallen;Alle diefstallen;Hollands Kroon;2024;345.0;100.0;7.0;35.0;10.1;55.0
3030;Alle diefstallen;Alle diefstallen;Hoogeveen;2010;1935.0;100.0;35.3;225.0;11.7;300.0
3031;Alle diefstallen;Alle diefstallen;Hoogeveen;2011;2115.0;100.0;38.6;260.0;12.3;330.0
3032;Alle diefstallen;Alle diefstallen;Hoogeveen;2012;1630.0;100.0;29.7;215.0;13.2;275.0
3033;Alle diefstallen;Alle diefstallen;Hoogeveen;2013;1525.0;100.0;27.8;205.0;13.5;260.0
