ID;Bronnen;Perioden;CO2_1;NMVOS_2;CH4_3;SO2_4;N2O_5;CO_6;NOx_7;NH3_8;PM10_9;PM25_10
238;17-18 Papier- en grafische industrie;2020;900;2.8;0.1;0.0;0.01;1.1;0.9;0.0;0.37;0.13
239;17-18 Papier- en grafische industrie;2021;1000;2.9;0.1;0.0;0.01;1.1;0.9;0.0;0.39;0.14
240;201 Basischemie;1990;21000;23.1;12.1;19.6;23.77;22.8;36.4;3.3;4.23;2.66
241;201 Basischemie;1995;15700;13.2;11.7;10.5;23.78;32.5;25.7;3.1;3.24;2.15
242;201 Basischemie;2000;14900;9.1;12.3;2.4;23.12;25.7;13.3;1.7;1.27;0.88
243;201 Basischemie;2001;14400;7.9;12.3;3.6;21.11;25.7;12.6;1.7;0.93;0.6
244;201 Basischemie;2002;14900;6.6;13.7;3.6;20.25;23.2;12.9;1.5;1.17;0.81
245;201 Basischemie;2003;15500;6.8;13.8;3.3;20.45;20.4;14.4;1.6;0.88;0.62
246;201 Basischemie;2004;15500;6.6;13.8;4.2;22.38;23.2;14.7;1.7;1.06;0.74
247;201 Basischemie;2005;15100;5.3;13.7;3.6;22.53;17.6;13.8;1.3;0.88;0.58
248;201 Basischemie;2006;15700;3.8;12.6;4.0;22.38;16.2;13.1;1.1;0.88;0.57
249;201 Basischemie;2007;16200;4.9;12.6;3.9;18.03;18.1;12.3;1.1;0.7;0.44
250;201 Basischemie;2008;16000;5.0;12.3;3.3;5.83;15.0;12.5;1.1;0.56;0.35
251;201 Basischemie;2009;15100;4.0;11.9;2.2;6.05;11.1;11.1;0.9;1.04;0.72
252;201 Basischemie;2010;17100;3.9;12.8;2.1;5.14;11.2;11.7;0.7;1.1;0.78
253;201 Basischemie;2011;16500;3.2;12.5;2.3;5.13;11.0;11.0;0.8;0.96;0.69
254;201 Basischemie;2012;16300;3.6;12.6;2.1;5.17;11.3;10.1;0.7;1.01;0.71
255;201 Basischemie;2013;16300;3.2;12.5;1.5;5.19;7.1;8.8;0.5;1.14;0.83
256;201 Basischemie;2014;15900;2.9;12.8;1.6;5.41;5.9;8.2;0.5;0.96;0.66
257;201 Basischemie;2015;15100;2.9;12.6;1.5;5.42;8.0;7.7;0.5;0.82;0.57
258;201 Basischemie;2016;16700;2.1;12.7;1.4;4.74;8.0;8.4;0.7;0.95;0.64
259;201 Basischemie;2017;17600;2.3;13.0;1.5;5.02;10.7;7.9;0.6;1.05;0.75
260;201 Basischemie;2018;17700;1.9;12.5;1.6;4.56;8.1;7.9;0.6;0.86;0.59
261;201 Basischemie;2019;17000;2.2;13.1;1.4;4.56;10.9;7.7;0.3;0.63;0.46
262;201 Basischemie;2020;18500;1.9;14.2;1.4;4.13;8.1;8.0;0.4;0.51;0.35
263;201 Basischemie;2021;18100;1.9;13.9;1.4;3.43;9.1;7.8;0.4;0.6;0.43
264;Overige chemie, farmaceutische industrie;1990;500;11.1;0.2;0.4;0.05;1.2;2.3;0.0;0.19;0.13
265;Overige chemie, farmaceutische industrie;1995;800;6.2;0.2;0.8;0.05;2.4;2.3;0.0;0.33;0.19
266;Overige chemie, farmaceutische industrie;2000;800;4.2;0.1;0.7;0.04;0.8;1.8;0.1;0.27;0.15
267;Overige chemie, farmaceutische industrie;2001;800;4.0;0.1;0.6;0.04;1.8;1.3;0.0;0.25;0.14
268;Overige chemie, farmaceutische industrie;2002;700;4.2;0.1;0.5;0.04;1.5;1.1;0.0;0.37;0.2
269;Overige chemie, farmaceutische industrie;2003;600;3.7;0.1;0.3;0.04;1.2;0.8;0.0;0.37;0.21
270;Overige chemie, farmaceutische industrie;2004;600;4.0;0.1;0.0;0.04;1.2;0.6;0.4;0.32;0.18
271;Overige chemie, farmaceutische industrie;2005;600;2.9;0.1;0.3;0.04;2.1;0.8;0.2;0.44;0.24
272;Overige chemie, farmaceutische industrie;2006;600;4.6;0.1;0.0;0.04;3.4;0.8;0.2;0.39;0.22
273;Overige chemie, farmaceutische industrie;2007;600;2.9;0.1;0.0;0.05;1.2;0.7;0.0;0.37;0.21
274;Overige chemie, farmaceutische industrie;2008;500;2.7;0.1;0.0;0.05;1.1;0.6;0.0;0.34;0.19
275;Overige chemie, farmaceutische industrie;2009;400;2.5;0.0;0.0;0.04;1.0;0.4;0.0;0.3;0.17
276;Overige chemie, farmaceutische industrie;2010;500;2.7;0.0;0.0;0.03;0.8;0.6;0.0;0.31;0.17
277;Overige chemie, farmaceutische industrie;2011;400;4.0;0.0;0.1;0.04;3.0;1.0;0.2;0.35;0.19
278;Overige chemie, farmaceutische industrie;2012;700;5.6;0.1;0.1;0.03;4.9;1.2;0.1;0.39;0.22
279;Overige chemie, farmaceutische industrie;2013;600;4.0;0.1;0.1;0.04;5.5;1.1;0.1;0.36;0.2
280;Overige chemie, farmaceutische industrie;2014;600;4.0;0.1;0.2;0.04;5.3;1.3;0.1;0.38;0.21
281;Overige chemie, farmaceutische industrie;2015;500;3.1;0.1;0.1;0.05;4.7;1.3;0.1;0.37;0.21
282;Overige chemie, farmaceutische industrie;2016;500;3.4;0.1;0.1;0.04;4.4;1.0;0.1;0.38;0.2
283;Overige chemie, farmaceutische industrie;2017;400;3.2;0.1;0.1;0.04;3.5;1.1;0.1;0.41;0.24
284;Overige chemie, farmaceutische industrie;2018;500;3.8;0.1;0.1;0.04;3.1;1.1;0.1;0.41;0.24
285;Overige chemie, farmaceutische industrie;2019;400;3.2;0.1;0.1;0.04;3.9;1.0;0.1;0.44;0.28
286;Overige chemie, farmaceutische industrie;2020;400;3.2;0.1;0.1;0.04;2.6;1.1;0.1;0.37;0.21
287;Overige chemie, farmaceutische industrie;2021;400;3.1;0.1;0.1;0.04;2.3;1.0;0.1;0.35;0.2
288;23 Bouwmaterialenindustrie;1990;3000;1.4;0.3;10.0;0.01;5.6;16.1;0.6;3.17;2.24
289;23 Bouwmaterialenindustrie;1995;2600;0.7;0.4;4.8;0.01;18.6;7.9;0.6;2.44;1.84
290;23 Bouwmaterialenindustrie;2000;2600;0.5;0.6;2.6;0.01;18.9;5.0;0.5;1.26;1.11
291;23 Bouwmaterialenindustrie;2001;2600;0.5;0.5;3.2;0.01;18.7;6.8;0.5;1.59;1.19
292;23 Bouwmaterialenindustrie;2002;2300;0.8;0.4;3.3;0.01;15.2;6.2;0.5;2.08;1.2
293;23 Bouwmaterialenindustrie;2003;2200;0.3;0.4;1.2;0.01;2.8;5.6;0.4;1.15;0.98
294;23 Bouwmaterialenindustrie;2004;2300;0.4;0.3;2.6;0.01;2.5;5.5;0.4;1.28;1.11
295;23 Bouwmaterialenindustrie;2005;2200;0.3;0.4;2.4;0.01;2.4;5.7;0.4;1.24;1.06
296;23 Bouwmaterialenindustrie;2006;2200;0.4;0.4;3.1;0.0;2.4;5.2;0.4;1.3;1.11
297;23 Bouwmaterialenindustrie;2007;2300;0.5;0.4;3.0;0.01;2.3;5.6;0.4;1.3;1.11
298;23 Bouwmaterialenindustrie;2008;2200;0.5;0.3;2.9;0.01;2.5;5.8;0.5;1.25;1.07
299;23 Bouwmaterialenindustrie;2009;2100;0.6;0.3;2.8;0.0;5.1;5.7;0.5;1.25;1.05
300;23 Bouwmaterialenindustrie;2010;2000;0.7;0.3;3.0;0.0;5.0;5.2;0.4;1.26;1.07
301;23 Bouwmaterialenindustrie;2011;1900;0.7;0.3;3.0;0.0;4.8;5.2;0.4;1.31;1.11
302;23 Bouwmaterialenindustrie;2012;1700;0.3;0.3;2.8;0.0;4.2;4.4;0.4;1.19;1.04
303;23 Bouwmaterialenindustrie;2013;1500;0.3;0.2;2.5;0.0;4.0;3.9;0.3;1.16;0.96
304;23 Bouwmaterialenindustrie;2014;1600;0.3;0.2;2.6;0.0;4.3;3.9;0.3;1.16;1.02
305;23 Bouwmaterialenindustrie;2015;1800;0.3;0.2;2.6;0.0;5.0;3.9;0.3;1.23;1.08
306;23 Bouwmaterialenindustrie;2016;1800;0.3;0.2;2.5;0.0;4.8;3.9;0.3;1.24;1.09
307;23 Bouwmaterialenindustrie;2017;1900;0.3;0.2;2.3;0.0;4.9;3.7;0.3;1.32;1.15
308;23 Bouwmaterialenindustrie;2018;1900;0.3;0.2;2.4;0.01;5.4;3.6;0.4;1.41;1.24
309;23 Bouwmaterialenindustrie;2019;1500;0.3;0.2;2.4;0.0;4.7;3.1;0.4;1.45;1.28
310;23 Bouwmaterialenindustrie;2020;1400;0.3;0.2;2.4;0.0;5.4;2.9;0.3;1.53;1.35
311;23 Bouwmaterialenindustrie;2021;1400;0.3;0.2;2.6;0.0;5.2;3.1;0.4;1.59;1.4
312;IJzer- en staalindustrie;1990;6900;2.3;0.4;9.5;0.02;181.5;7.4;0.0;9.32;6.04
313;IJzer- en staalindustrie;1995;7200;1.4;0.4;8.9;0.03;113.6;8.6;0.0;5.6;3.63
314;IJzer- en staalindustrie;2000;5700;0.9;0.3;3.4;0.02;62.9;6.1;0.0;2.09;1.36
315;IJzer- en staalindustrie;2001;5900;0.6;0.3;3.4;0.02;55.7;7.0;0.0;1.9;1.23
316;IJzer- en staalindustrie;2002;6100;0.8;0.3;3.7;0.02;55.5;6.8;0.0;1.74;1.12
317;IJzer- en staalindustrie;2003;6500;0.8;0.3;3.7;0.03;59.1;7.1;0.0;1.79;1.16
318;IJzer- en staalindustrie;2004;6500;0.5;0.3;4.0;0.03;61.3;7.1;0.0;1.81;1.18
319;IJzer- en staalindustrie;2005;6500;0.5;0.3;3.4;0.03;61.7;6.9;0.0;1.68;1.09
320;IJzer- en staalindustrie;2006;6400;0.5;0.3;3.3;0.02;74.9;6.3;0.0;1.69;1.1
321;IJzer- en staalindustrie;2007;6600;0.5;0.3;3.6;0.03;67.0;6.2;0.0;1.79;1.16
322;IJzer- en staalindustrie;2008;6600;0.4;0.3;3.1;0.03;67.5;6.0;0.0;1.55;1.01
323;IJzer- en staalindustrie;2009;5700;0.4;0.3;2.3;0.02;60.2;4.2;0.0;1.44;0.94
324;IJzer- en staalindustrie;2010;6400;0.6;0.3;3.8;0.02;78.3;5.8;0.0;1.53;1.0
325;IJzer- en staalindustrie;2011;6400;0.7;0.3;2.9;0.03;61.2;5.5;0.0;1.45;1.1
326;IJzer- en staalindustrie;2012;6100;0.6;0.3;3.0;0.03;59.1;6.0;0.0;1.39;0.76
327;IJzer- en staalindustrie;2013;6300;0.5;0.3;2.9;0.03;58.5;5.5;0.0;1.29;0.84
328;IJzer- en staalindustrie;2014;6100;0.4;0.3;3.3;0.03;58.5;5.3;0.0;1.26;0.82
329;IJzer- en staalindustrie;2015;6400;0.5;0.3;3.0;0.03;61.1;5.9;0.0;1.21;0.77
330;IJzer- en staalindustrie;2016;6400;0.5;0.3;2.8;0.03;60.4;5.7;0.0;1.23;0.8
331;IJzer- en staalindustrie;2017;7000;0.5;0.3;3.2;0.03;51.0;5.7;0.0;1.15;0.74
332;IJzer- en staalindustrie;2018;6700;0.5;0.3;3.1;0.03;52.8;5.7;0.0;1.12;0.73
333;IJzer- en staalindustrie;2019;6400;0.5;0.3;3.2;0.03;50.4;6.1;0.0;1.19;0.77
334;IJzer- en staalindustrie;2020;5800;0.4;0.3;3.0;0.02;46.2;5.2;0.0;1.09;0.63
335;IJzer- en staalindustrie;2021;6100;0.4;0.3;2.8;0.03;43.6;5.4;0.0;1.09;0.62
336;Non-ferrometaalindustrie;1990;600;2.9;0.0;5.0;0.0;43.8;0.4;0.1;1.17;0.94
337;Non-ferrometaalindustrie;1995;600;2.4;0.0;3.0;0.0;35.1;1.2;0.0;0.77;0.64
338;Non-ferrometaalindustrie;2000;700;1.3;0.0;3.6;0.0;43.2;0.5;0.0;0.79;0.67
339;Non-ferrometaalindustrie;2001;700;1.1;0.0;3.0;0.0;46.6;0.5;0.0;0.7;0.59
340;Non-ferrometaalindustrie;2002;600;1.1;0.0;2.8;0.0;39.8;0.5;0.0;0.72;0.56
341;Non-ferrometaalindustrie;2003;600;0.9;0.0;2.8;0.0;47.0;0.4;0.0;0.67;0.46
342;Non-ferrometaalindustrie;2004;700;0.6;0.0;3.3;0.0;63.8;0.8;0.0;0.66;0.54
343;Non-ferrometaalindustrie;2005;700;0.9;0.0;4.4;0.0;53.6;0.6;0.0;0.45;0.37
344;Non-ferrometaalindustrie;2006;600;1.0;0.0;3.7;0.0;50.2;0.7;0.0;0.42;0.34
345;Non-ferrometaalindustrie;2007;700;1.2;0.0;3.7;0.0;50.4;0.8;0.0;0.44;0.36
346;Non-ferrometaalindustrie;2008;700;1.2;0.0;4.0;0.0;54.5;0.7;0.0;0.41;0.34
347;Non-ferrometaalindustrie;2009;400;1.0;0.0;1.7;0.0;13.5;0.6;0.0;0.23;0.2
348;Non-ferrometaalindustrie;2010;500;0.9;0.0;2.3;0.0;17.0;0.8;0.0;0.31;0.26
349;Non-ferrometaalindustrie;2011;600;1.0;0.0;3.5;0.0;19.2;0.8;0.0;0.32;0.25
350;Non-ferrometaalindustrie;2012;300;1.0;0.0;1.4;0.0;16.6;0.4;0.0;0.09;0.07
351;Non-ferrometaalindustrie;2013;300;0.9;0.0;0.5;0.0;8.8;0.5;0.0;0.02;0.01
352;Non-ferrometaalindustrie;2014;100;0.9;0.0;0.4;0.0;9.1;0.5;0.0;0.02;0.01
353;Non-ferrometaalindustrie;2015;200;1.0;0.0;0.7;0.0;10.1;0.5;0.0;0.15;0.08
354;Non-ferrometaalindustrie;2016;200;1.1;0.0;0.8;0.0;8.2;0.6;0.0;0.15;0.09
355;Non-ferrometaalindustrie;2017;200;1.2;0.0;0.7;0.0;11.5;0.5;0.0;0.17;0.11
356;Non-ferrometaalindustrie;2018;200;1.2;0.0;0.8;0.0;13.9;0.4;0.0;0.16;0.1
357;Non-ferrometaalindustrie;2019;300;1.2;0.0;1.3;0.0;16.6;0.4;0.0;0.19;0.13
358;Non-ferrometaalindustrie;2020;200;1.0;0.0;1.2;0.0;14.4;0.3;0.0;0.12;0.08
359;Non-ferrometaalindustrie;2021;200;0.8;0.0;0.9;0.0;12.2;0.2;0.0;0.13;0.08
360;25-28 Metaalprod.- en machine-industrie;1990;1000;45.1;0.1;3.4;0.0;4.3;3.7;0.3;2.12;0.78
361;25-28 Metaalprod.- en machine-industrie;1995;1000;28.5;0.1;0.4;0.0;0.5;1.2;0.0;0.74;0.25
362;25-28 Metaalprod.- en machine-industrie;2000;1000;12.4;0.1;0.0;0.0;0.5;0.7;0.0;0.66;0.23
363;25-28 Metaalprod.- en machine-industrie;2001;1000;12.1;0.1;0.3;0.0;2.6;0.8;0.0;0.66;0.23
364;25-28 Metaalprod.- en machine-industrie;2002;1000;10.5;0.1;0.0;0.0;0.7;0.9;0.0;0.58;0.21
365;25-28 Metaalprod.- en machine-industrie;2003;900;8.6;0.1;0.0;0.0;0.6;0.5;0.0;0.56;0.2
366;25-28 Metaalprod.- en machine-industrie;2004;900;8.2;0.1;0.4;0.0;2.5;0.6;0.0;0.59;0.2
367;25-28 Metaalprod.- en machine-industrie;2005;900;8.2;0.1;0.3;0.0;3.2;0.6;0.0;0.54;0.19
368;25-28 Metaalprod.- en machine-industrie;2006;800;7.5;0.1;0.3;0.0;2.5;0.6;0.0;0.53;0.18
369;25-28 Metaalprod.- en machine-industrie;2007;800;8.0;0.1;0.3;0.0;2.1;0.6;0.0;0.53;0.18
370;25-28 Metaalprod.- en machine-industrie;2008;800;7.2;0.1;0.5;0.0;2.6;0.6;0.0;0.58;0.19
371;25-28 Metaalprod.- en machine-industrie;2009;800;6.5;0.1;0.4;0.0;2.5;0.7;0.0;0.51;0.23
372;25-28 Metaalprod.- en machine-industrie;2010;900;11.1;0.1;0.5;0.0;2.6;0.8;0.0;0.57;0.15
373;25-28 Metaalprod.- en machine-industrie;2011;700;9.6;0.1;0.6;0.0;2.4;1.1;0.0;0.55;0.24
374;25-28 Metaalprod.- en machine-industrie;2012;700;9.3;0.1;0.5;0.0;0.4;1.0;0.0;0.51;0.16
375;25-28 Metaalprod.- en machine-industrie;2013;700;8.3;0.1;0.8;0.0;0.3;0.9;0.0;0.51;0.16
376;25-28 Metaalprod.- en machine-industrie;2014;600;7.8;0.1;0.8;0.0;0.4;0.7;0.0;0.51;0.17
377;25-28 Metaalprod.- en machine-industrie;2015;600;7.8;0.1;0.8;0.0;0.3;0.8;0.0;0.53;0.18
378;25-28 Metaalprod.- en machine-industrie;2016;600;6.1;0.1;0.8;0.0;0.3;0.8;0.0;0.54;0.18
379;25-28 Metaalprod.- en machine-industrie;2017;700;7.3;0.1;0.8;0.0;0.3;0.8;0.0;0.55;0.19
380;25-28 Metaalprod.- en machine-industrie;2018;600;7.4;0.1;0.8;0.0;0.3;0.7;0.0;0.51;0.18
381;25-28 Metaalprod.- en machine-industrie;2019;600;7.4;0.1;0.7;0.0;0.3;0.8;0.0;0.49;0.17
382;25-28 Metaalprod.- en machine-industrie;2020;500;7.5;0.1;0.5;0.0;0.3;0.6;0.0;0.46;0.16
383;25-28 Metaalprod.- en machine-industrie;2021;600;7.5;0.1;0.4;0.0;0.3;0.5;0.0;0.5;0.18
384;29-30 Transportmiddelenindustrie;1990;200;7.6;0.0;0.0;0.05;0.9;0.5;0.0;0.59;0.27
385;29-30 Transportmiddelenindustrie;1995;200;4.9;0.0;0.0;0.04;0.7;0.4;0.0;0.01;0.0
386;29-30 Transportmiddelenindustrie;2000;200;5.3;0.0;0.0;0.06;0.2;0.2;0.0;0.0;0.0
387;29-30 Transportmiddelenindustrie;2001;200;3.6;0.0;0.0;0.05;0.2;0.2;0.0;0.0;0.0
388;29-30 Transportmiddelenindustrie;2002;200;4.5;0.0;0.0;0.03;0.2;0.2;0.0;0.0;0.0
389;29-30 Transportmiddelenindustrie;2003;200;5.1;0.0;0.0;0.04;0.2;0.1;0.0;0.0;0.0
390;29-30 Transportmiddelenindustrie;2004;200;4.8;0.0;0.0;0.04;0.2;0.1;0.0;0.0;0.0
391;29-30 Transportmiddelenindustrie;2005;100;4.5;0.0;0.0;0.04;0.2;0.1;0.0;0.0;0.0
392;29-30 Transportmiddelenindustrie;2006;100;4.0;0.0;0.0;0.04;0.1;0.1;0.0;0.01;0.0
393;29-30 Transportmiddelenindustrie;2007;100;4.2;0.0;0.0;0.04;0.1;0.1;0.0;0.02;0.01
394;29-30 Transportmiddelenindustrie;2008;100;5.1;0.0;0.0;0.05;0.1;0.1;0.0;0.0;0.0
395;29-30 Transportmiddelenindustrie;2009;100;3.6;0.0;0.0;0.05;0.1;0.1;0.0;0.01;0.01
396;29-30 Transportmiddelenindustrie;2010;200;5.7;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
397;29-30 Transportmiddelenindustrie;2011;100;5.8;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
398;29-30 Transportmiddelenindustrie;2012;100;4.6;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
399;29-30 Transportmiddelenindustrie;2013;100;4.2;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
400;29-30 Transportmiddelenindustrie;2014;100;5.4;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
401;29-30 Transportmiddelenindustrie;2015;100;5.0;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
402;29-30 Transportmiddelenindustrie;2016;100;3.7;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
403;29-30 Transportmiddelenindustrie;2017;100;3.9;0.0;0.0;0.04;0.2;0.1;0.0;0.0;0.0
404;29-30 Transportmiddelenindustrie;2018;100;3.9;0.0;0.0;0.04;0.2;0.1;0.0;0.0;0.0
405;29-30 Transportmiddelenindustrie;2019;100;4.2;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
406;29-30 Transportmiddelenindustrie;2020;100;4.1;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
407;29-30 Transportmiddelenindustrie;2021;100;4.0;0.0;0.0;0.04;0.1;0.1;0.0;0.0;0.0
408;22, 31-33 Overige industrie;1990;400;8.1;0.0;0.0;0.0;0.1;0.1;0.0;0.11;0.05
409;22, 31-33 Overige industrie;1995;500;4.8;0.1;0.1;0.0;0.4;0.5;0.0;0.08;0.03
410;22, 31-33 Overige industrie;2000;500;2.4;0.1;0.0;0.0;0.2;0.3;0.0;0.07;0.02
411;22, 31-33 Overige industrie;2001;500;2.0;0.1;0.0;0.0;0.2;0.3;0.0;0.07;0.02
412;22, 31-33 Overige industrie;2002;500;1.9;0.1;0.0;0.01;0.2;0.2;0.0;0.06;0.02
413;22, 31-33 Overige industrie;2003;500;2.1;0.1;0.0;0.01;0.2;0.2;0.0;0.06;0.02
414;22, 31-33 Overige industrie;2004;600;2.4;0.1;0.0;0.01;0.3;0.3;0.0;0.06;0.03
415;22, 31-33 Overige industrie;2005;700;2.8;0.1;0.0;0.01;0.3;0.3;0.0;0.06;0.02
416;22, 31-33 Overige industrie;2006;800;2.8;0.1;0.0;0.01;0.3;0.7;0.0;0.05;0.02
417;22, 31-33 Overige industrie;2007;800;2.9;0.1;0.0;0.02;0.2;0.2;0.0;0.05;0.02
418;22, 31-33 Overige industrie;2008;1500;2.5;0.3;0.0;0.04;0.2;0.2;0.0;0.05;0.02
419;22, 31-33 Overige industrie;2009;1500;2.2;0.4;0.0;0.05;0.2;0.2;0.0;0.04;0.02
420;22, 31-33 Overige industrie;2010;1400;2.3;0.3;0.0;0.04;0.2;0.2;0.0;0.04;0.02
421;22, 31-33 Overige industrie;2011;1400;2.1;0.3;0.0;0.04;0.2;0.2;0.0;0.04;0.02
422;22, 31-33 Overige industrie;2012;1500;2.1;0.3;0.0;0.04;0.2;0.2;0.0;0.03;0.02
423;22, 31-33 Overige industrie;2013;1400;3.9;0.3;0.0;0.04;0.2;0.2;0.0;0.04;0.02
424;22, 31-33 Overige industrie;2014;1400;1.7;0.3;0.0;0.04;0.2;0.2;0.0;0.03;0.02
425;22, 31-33 Overige industrie;2015;1700;1.7;0.4;0.0;0.05;0.2;0.2;0.0;0.04;0.02
426;22, 31-33 Overige industrie;2016;1800;1.8;0.4;0.0;0.05;0.2;0.2;0.0;0.04;0.02
427;22, 31-33 Overige industrie;2017;1900;1.9;0.4;0.0;0.06;0.2;0.2;0.0;0.04;0.02
428;22, 31-33 Overige industrie;2018;2100;1.9;0.5;0.0;0.06;0.2;0.2;0.0;0.04;0.02
429;22, 31-33 Overige industrie;2019;2000;1.9;0.5;0.0;0.06;0.2;0.2;0.0;0.04;0.02
430;22, 31-33 Overige industrie;2020;2000;1.9;0.5;0.0;0.06;0.2;0.2;0.0;0.04;0.01
431;22, 31-33 Overige industrie;2021;2200;2.0;0.5;0.0;0.07;0.2;0.2;0.0;0.04;0.02
432;F Bouwnijverheid;1990;500;21.9;0.0;0.6;0.0;0.1;0.5;0.2;1.01;0.35
433;F Bouwnijverheid;1995;700;17.2;0.0;0.5;0.0;0.2;0.5;0.1;1.08;0.38
434;F Bouwnijverheid;2000;700;15.0;0.1;0.7;0.0;0.6;1.2;0.0;1.4;0.54
435;F Bouwnijverheid;2001;800;12.3;0.1;0.4;0.0;0.6;1.1;0.0;1.44;0.56
436;F Bouwnijverheid;2002;800;12.0;0.1;0.6;0.0;0.3;0.9;0.0;1.36;0.52
437;F Bouwnijverheid;2003;900;9.4;0.1;0.1;0.0;0.4;0.9;0.0;1.41;0.61
438;F Bouwnijverheid;2004;800;7.4;0.1;0.2;0.0;0.9;0.8;0.0;1.17;0.42
439;F Bouwnijverheid;2005;800;9.1;0.1;0.1;0.0;0.9;0.9;0.0;1.19;0.42
440;F Bouwnijverheid;2006;800;8.7;0.1;0.2;0.0;0.8;0.8;0.0;1.24;0.44
441;F Bouwnijverheid;2007;800;8.9;0.1;0.1;0.0;1.4;0.9;0.0;1.35;0.49
442;F Bouwnijverheid;2008;800;5.8;0.1;0.1;0.0;1.0;0.8;0.0;1.4;0.5
443;F Bouwnijverheid;2009;700;7.7;0.1;0.1;0.0;0.2;0.5;0.0;1.29;0.45
444;F Bouwnijverheid;2010;800;8.0;0.1;0.1;0.0;0.7;0.7;0.0;1.15;0.41
445;F Bouwnijverheid;2011;800;7.0;0.1;0.1;0.0;0.7;0.7;0.0;1.12;0.4
446;F Bouwnijverheid;2012;800;6.4;0.1;0.1;0.0;0.6;0.7;0.0;1.05;0.37
447;F Bouwnijverheid;2013;800;5.9;0.1;0.1;0.0;0.4;0.6;0.0;1.06;0.37
448;F Bouwnijverheid;2014;700;6.8;0.1;0.1;0.0;0.4;0.6;0.0;1.08;0.38
449;F Bouwnijverheid;2015;600;5.9;0.1;0.1;0.0;0.6;0.6;0.0;1.14;0.4
450;F Bouwnijverheid;2016;600;4.8;0.1;0.1;0.0;0.6;0.5;0.0;1.13;0.4
451;F Bouwnijverheid;2017;700;4.8;0.1;0.1;0.0;0.6;0.5;0.0;1.13;0.4
452;F Bouwnijverheid;2018;700;4.7;0.1;0.0;0.0;0.8;0.4;0.0;1.16;0.41
453;F Bouwnijverheid;2019;600;4.6;0.1;0.0;0.0;0.7;0.5;0.0;1.22;0.44
454;F Bouwnijverheid;2020;500;4.8;0.1;0.0;0.0;0.5;0.3;0.0;1.22;0.43
455;F Bouwnijverheid;2021;500;5.2;0.1;0.0;0.0;0.7;0.4;0.0;1.28;0.45
456;Particulier huishouden;1990;22300;48.8;27.7;1.2;0.36;82.3;21.4;10.2;9.41;8.69
457;Particulier huishouden;1995;25100;50.4;29.0;0.8;0.55;91.9;24.2;7.4;10.25;9.32
458;Particulier huishouden;2000;22200;46.9;25.7;0.5;0.46;82.7;20.5;6.4;9.68;8.58
459;Particulier huishouden;2001;23600;47.2;26.5;0.5;0.53;86.8;21.7;7.6;9.53;8.58
460;Particulier huishouden;2002;22800;46.1;25.6;0.5;0.48;82.6;20.9;7.4;9.43;8.39
461;Particulier huishouden;2003;23400;46.3;26.0;0.5;0.49;86.8;20.8;7.3;9.97;8.77
462;Particulier huishouden;2004;22500;45.5;25.2;0.5;0.52;88.6;19.4;7.2;9.97;8.77
463;Particulier huishouden;2005;21700;45.7;24.6;0.4;0.55;88.1;17.9;7.6;9.82;8.63
464;Particulier huishouden;2006;21900;46.3;24.4;0.4;0.55;89.0;15.0;7.3;9.93;8.68
465;Particulier huishouden;2007;19700;47.3;22.4;0.4;0.5;84.4;13.0;7.0;9.36;8.26
466;Particulier huishouden;2008;22200;46.6;24.3;0.5;0.52;90.8;14.0;6.5;9.53;8.48
467;Particulier huishouden;2009;22100;46.9;24.2;0.5;0.58;91.8;13.7;6.6;9.59;8.46
468;Particulier huishouden;2010;25800;48.4;27.0;0.5;0.58;106.8;15.2;7.1;10.46;9.27
469;Particulier huishouden;2011;20200;45.1;22.6;0.5;0.56;86.2;11.5;7.3;9.09;7.96
470;Particulier huishouden;2012;21600;47.0;23.7;0.5;0.57;91.4;11.7;7.7;9.56;8.32
471;Particulier huishouden;2013;22900;47.4;24.7;0.5;0.61;95.3;11.8;8.1;9.85;8.49
472;Particulier huishouden;2014;17300;45.3;20.3;0.4;0.57;75.7;8.8;7.6;8.71;7.35
473;Particulier huishouden;2015;18500;45.6;21.1;0.4;0.59;81.7;8.9;7.5;8.91;7.58
474;Particulier huishouden;2016;19200;45.6;22.9;0.4;0.6;81.4;8.7;7.8;8.81;7.48
475;Particulier huishouden;2017;18600;45.1;22.1;0.4;0.55;76.5;7.7;7.5;8.58;7.2
476;Particulier huishouden;2018;18500;45.3;21.8;0.5;0.6;74.4;7.5;7.6;8.86;7.26
477;Particulier huishouden;2019;17900;45.6;21.1;0.4;0.58;71.0;7.1;7.6;8.42;6.89
478;Particulier huishouden;2020;17100;83.6;20.3;0.4;0.56;65.9;6.7;7.5;7.71;6.37
479;Particulier huishouden;2021;19500;93.9;21.9;0.4;0.53;71.2;7.5;7.4;6.25;5.71
