ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;NietOntvankelijkeVerdachte_11;SchorsingVanDeVervolging_12;Vrijspraak_13;OntslagRechtsvervolgingMetMaatregel_14;OntslagRechtsvervolgingZonderMaatr_15;SchuldigverklaringMetStraf_16;SchuldigverklaringZonderStraf_17;Onbekend_18;ContradictoirVonnis_19;Verstekvonnis_20;ZonderRechtsmiddel_21;HogerBeroep_22;Cassatie_23;RechtsmiddelOnbekend_24
0;Misdrijven, totaal;Totaal;Totaal leeftijd;1994;96510;9495;74895;75;6945;5100;0;0;30;565;0;0;3960;0;230;91210;520;0;60005;36510;87775;8720;15;0
1;Misdrijven, totaal;Totaal;Totaal leeftijd;1995;102310;10290;80125;65;6385;5445;0;0;30;680;0;0;4130;0;260;96545;660;0;65000;37310;93570;8720;20;0
2;Misdrijven, totaal;Totaal;Totaal leeftijd;1996;104615;11060;80175;120;6585;6680;0;0;40;605;0;5;4190;0;225;98845;715;0;69290;35325;95895;8710;15;0
3;Misdrijven, totaal;Totaal;Totaal leeftijd;1997;106370;11225;81160;100;7320;6565;0;0;25;755;0;5;4130;0;220;100515;720;0;70240;36135;95815;9950;605;0
4;Misdrijven, totaal;Totaal;Totaal leeftijd;1998;105030;11115;80590;80;6370;6875;0;0;45;480;0;0;4110;0;220;99540;640;0;69785;35245;93920;10860;250;0
5;Misdrijven, totaal;Totaal;Totaal leeftijd;1999;111310;11115;87195;75;5725;7200;0;0;50;520;0;15;4655;0;285;105155;630;0;75265;36045;100145;11110;55;0
6;Misdrijven, totaal;Totaal;Totaal leeftijd;2000;111030;11230;86460;85;5465;7785;0;0;45;650;0;10;4690;0;245;104760;630;0;73710;37325;101230;9790;15;0
7;Misdrijven, totaal;Totaal;Totaal leeftijd;2001;113335;12610;88135;5;4940;7640;0;0;55;1005;0;5;4825;0;305;106445;685;0;74595;38735;102030;11305;0;0
8;Misdrijven, totaal;Totaal;Totaal leeftijd;2002;118820;14040;90540;5;5245;8990;0;0;65;885;5;10;4785;0;300;112005;770;0;77835;40985;106455;12365;0;0
9;Misdrijven, totaal;Totaal;Totaal leeftijd;2003;137355;14540;106760;0;6200;9850;0;0;55;860;0;10;5895;0;355;129285;890;0;89710;47645;123035;14315;0;0
10;Misdrijven, totaal;Totaal;Totaal leeftijd;2004;136050;15055;103950;0;6250;10800;0;0;50;650;0;5;6155;0;420;127925;855;0;92960;43090;121565;14480;5;0
11;Misdrijven, totaal;Totaal;Totaal leeftijd;2005;136345;13645;104475;30;7100;11095;0;0;60;750;0;5;7305;0;405;126915;910;0;95785;40560;121870;14475;0;0
12;Misdrijven, totaal;Totaal;Totaal leeftijd;2006;137775;11895;107075;0;7195;11610;0;0;60;815;0;5;8805;0;505;126410;1175;0;97495;40280;123580;14195;0;0
13;Misdrijven, totaal;Totaal;Totaal leeftijd;2007;131125;12010;101545;0;5515;12055;0;0;70;765;0;15;8745;0;525;119885;1125;0;94655;36475;116905;14220;0;0
14;Misdrijven, totaal;Totaal;Totaal leeftijd;2008;131540;12650;100470;0;5640;12780;0;0;145;760;0;15;9935;0;640;118665;1380;0;95740;35795;116480;15055;0;0
15;Misdrijven, totaal;Totaal;Totaal leeftijd;2009;130980;12330;102325;0;5145;11180;0;0;95;785;0;5;9800;0;735;118120;1435;0;94145;36820;115325;15650;0;0
16;Misdrijven, totaal;Totaal;Totaal leeftijd;2010;113535;12410;87065;0;4710;9355;0;0;65;710;5;5;9660;0;695;100975;1415;0;81260;32225;98245;15290;0;0
17;Misdrijven, totaal;Totaal;Totaal leeftijd;2011;109450;12780;83575;0;4735;8360;0;0;50;825;5;5;9860;0;765;96230;1715;0;78680;30690;93700;15750;0;0
18;Misdrijven, totaal;Totaal;Totaal leeftijd;2012;104220;13580;80070;0;2975;7595;0;0;75;875;70;5;9715;0;720;90935;1830;0;77700;26400;87720;16495;0;0
19;Misdrijven, totaal;Totaal;Totaal leeftijd;2013;104610;13240;83125;0;2240;6005;0;0;110;915;130;5;9995;0;655;90740;2055;0;77175;27265;87690;16915;0;0
20;Misdrijven, totaal;Totaal;Totaal leeftijd;2014;102070;13450;80780;0;2625;5215;0;0;95;995;160;15;10475;0;655;87270;2410;0;76205;25655;85185;16885;0;0
21;Misdrijven, totaal;Totaal;Totaal leeftijd;2015;106375;12855;84760;0;4115;4645;0;0;95;1390;195;5;11820;0;675;88980;3215;0;79225;26935;89085;17285;0;0
22;Misdrijven, totaal;Totaal;Totaal leeftijd;2016;94350;12255;75125;0;2385;4580;0;0;60;970;145;5;10060;0;570;80245;2295;0;72040;22160;77750;16595;0;0
23;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;1994;32610;3415;23790;0;315;5090;0;0;15;210;0;0;1180;0;40;30960;215;0;21745;10870;30215;2400;0;0
24;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;1995;33640;3665;24120;5;420;5430;0;0;20;220;0;0;1160;0;50;31910;280;0;23080;10560;31265;2370;0;0
25;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;1996;33095;3925;22035;5;460;6670;0;0;25;190;0;0;1120;0;35;31480;250;0;23910;9185;30885;2205;5;0
26;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;1997;31420;3870;20645;5;355;6535;0;0;15;195;0;0;1060;0;55;29845;250;0;23000;8420;29185;2235;0;0
27;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;1998;31160;3910;20040;0;350;6865;0;0;20;125;0;0;1195;0;50;29560;210;0;23115;8045;28640;2520;0;0
28;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;1999;33205;3905;21725;5;380;7195;0;0;15;165;0;0;1435;0;55;31310;220;0;24690;8515;30400;2800;0;0
29;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2000;33525;3970;21345;5;425;7780;0;0;20;190;0;0;1555;0;55;31490;215;0;24655;8870;31110;2410;0;0
30;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2001;35050;4585;22415;0;415;7635;0;0;35;360;0;5;1550;0;75;32810;215;0;25475;9575;32155;2895;0;0
31;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2002;37705;4960;23310;0;460;8970;0;0;30;305;0;0;1645;0;75;35355;290;0;27360;10345;34490;3215;0;0
32;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2003;42650;5135;27095;0;595;9825;0;0;30;310;0;5;1900;0;90;40035;280;0;30820;11830;38840;3815;0;0
33;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2004;43600;5315;26890;0;625;10765;0;0;25;225;0;0;2015;0;95;40965;275;0;32555;11045;39780;3815;0;0
34;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2005;44465;5030;27675;5;690;11060;0;0;25;305;0;5;2430;0;85;41320;290;0;33985;10480;40470;3995;0;0
35;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2006;45525;4230;28860;0;855;11575;0;0;20;270;0;0;2965;0;135;41725;405;0;35120;10405;41645;3880;0;0
36;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2007;45360;4235;28470;0;650;12005;0;0;25;255;0;5;2985;0;120;41595;375;0;35780;9580;41305;4055;0;0
37;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2008;46915;4570;28870;0;730;12745;0;0;55;290;0;5;3740;0;195;42130;505;0;37060;9855;42330;4585;0;0
38;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2009;45225;4585;28730;0;755;11155;0;0;30;290;0;0;3515;0;200;40650;540;0;35360;9865;40450;4775;0;0
39;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2010;39685;4655;25050;0;650;9330;0;0;20;265;0;0;3640;0;190;35095;470;0;30620;9055;34920;4765;0;0
40;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2011;37905;4975;23840;0;755;8340;0;0;15;310;0;0;3640;0;230;33160;555;0;29245;8645;33005;4900;0;0
41;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2012;35460;5265;22300;0;315;7580;0;0;25;280;20;0;3530;0;195;30805;605;0;28235;7200;30220;5240;0;0
42;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2013;33620;4755;22585;0;290;5990;0;0;35;305;50;5;3505;0;185;28945;595;0;26275;7290;28500;5120;0;0
43;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2014;30730;4660;20565;0;295;5210;0;0;25;310;40;5;3470;0;190;25945;745;0;24315;6360;25935;4800;0;0
44;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2015;30125;4280;20610;0;590;4645;0;0;25;365;55;0;3685;0;170;24915;905;0;23745;6325;25350;4775;0;0
45;Misdrijven, totaal;Totaal;Jonger dan 25 jaar;2016;26685;4070;17815;0;220;4575;0;0;15;260;45;0;3205;0;160;22280;715;0;21355;5285;22150;4535;0;0
46;Misdrijven, totaal;Totaal;Minderjarigen;1994;6710;240;1385;0;5;5085;0;0;0;60;0;0;190;0;5;6325;125;0;6055;655;6475;240;0;0
47;Misdrijven, totaal;Totaal;Minderjarigen;1995;7000;400;1170;0;15;5420;0;0;10;80;0;0;200;0;15;6550;150;0;6425;575;6735;265;0;0
48;Misdrijven, totaal;Totaal;Minderjarigen;1996;7570;680;240;0;5;6645;0;0;10;45;0;0;255;0;10;7120;130;0;7245;320;7280;290;0;0
49;Misdrijven, totaal;Totaal;Minderjarigen;1997;7425;795;115;0;5;6505;0;0;10;35;0;0;265;0;10;6985;125;0;7115;310;7105;320;0;0
50;Misdrijven, totaal;Totaal;Minderjarigen;1998;7885;955;80;0;10;6840;0;0;10;40;0;0;300;0;10;7405;115;0;7555;330;7480;405;0;0
51;Misdrijven, totaal;Totaal;Minderjarigen;1999;8295;1045;80;0;10;7160;0;0;5;60;0;0;375;0;10;7740;105;0;8005;295;7840;455;0;0
52;Misdrijven, totaal;Totaal;Minderjarigen;2000;8985;1125;90;0;15;7750;0;0;10;70;0;0;450;0;15;8325;120;0;8620;365;8555;425;0;0
53;Misdrijven, totaal;Totaal;Minderjarigen;2001;9170;1450;115;0;5;7600;0;0;15;130;0;0;415;0;20;8480;115;0;8705;465;8595;580;0;0
54;Misdrijven, totaal;Totaal;Minderjarigen;2002;10460;1410;95;0;10;8945;0;0;15;135;0;0;545;0;15;9590;160;0;9970;490;9890;570;0;0
55;Misdrijven, totaal;Totaal;Minderjarigen;2003;11230;1325;115;0;10;9785;0;0;20;100;0;0;570;0;15;10375;150;0;10785;445;10500;735;0;0
56;Misdrijven, totaal;Totaal;Minderjarigen;2004;12405;1520;150;0;5;10735;0;0;10;85;0;0;665;0;25;11480;140;0;12000;405;11610;800;0;0
57;Misdrijven, totaal;Totaal;Minderjarigen;2005;12895;1605;260;0;5;11020;0;0;10;145;0;0;775;0;15;11785;165;0;12440;455;12035;860;0;0
58;Misdrijven, totaal;Totaal;Minderjarigen;2006;12970;1275;155;0;10;11535;0;0;10;90;0;0;930;0;25;11705;210;0;12590;380;12135;835;0;0
59;Misdrijven, totaal;Totaal;Minderjarigen;2007;13475;1365;135;0;15;11960;0;0;10;100;0;0;950;0;25;12175;215;0;13145;330;12575;900;0;0
60;Misdrijven, totaal;Totaal;Minderjarigen;2008;14175;1310;155;0;5;12705;0;0;15;135;0;0;1260;0;55;12415;300;0;13810;370;13195;985;0;0
61;Misdrijven, totaal;Totaal;Minderjarigen;2009;12510;1250;140;0;10;11110;0;0;10;125;0;0;1140;0;50;10895;285;0;12230;285;11530;980;0;0
62;Misdrijven, totaal;Totaal;Minderjarigen;2010;10730;1320;105;0;5;9295;0;0;10;120;0;0;1195;0;40;9140;230;0;10475;255;9710;1020;0;0
63;Misdrijven, totaal;Totaal;Minderjarigen;2011;9845;1430;90;0;10;8315;0;0;5;125;0;0;1090;0;60;8320;240;0;9640;200;8930;915;0;0
64;Misdrijven, totaal;Totaal;Minderjarigen;2012;9140;1505;85;0;0;7545;0;0;10;120;0;0;1005;0;40;7760;205;0;8970;170;8230;910;0;0
65;Misdrijven, totaal;Totaal;Minderjarigen;2013;7280;1240;75;0;0;5960;0;0;15;110;0;0;885;0;40;6035;195;0;7085;190;6445;830;0;0
66;Misdrijven, totaal;Totaal;Minderjarigen;2014;6440;1220;50;0;0;5170;0;0;5;75;0;0;825;0;30;5235;270;0;6240;200;5705;740;0;0
67;Misdrijven, totaal;Totaal;Minderjarigen;2015;5745;1100;40;0;0;4610;0;0;5;75;0;0;760;0;30;4625;260;0;5595;145;5080;665;0;0
68;Misdrijven, totaal;Totaal;Minderjarigen;2016;5640;1075;25;0;0;4540;0;0;5;50;0;0;735;0;35;4550;270;0;5510;120;4965;675;0;0
69;Misdrijven, totaal;Totaal;Meerderjarigen;1994;86220;9175;73325;40;3665;10;0;0;25;465;0;0;3540;0;190;81645;350;0;51770;34445;78060;8150;10;0
70;Misdrijven, totaal;Totaal;Meerderjarigen;1995;92205;9810;78625;40;3720;10;0;0;15;540;0;0;3710;0;210;87235;485;0;56605;35600;84020;8165;15;0
71;Misdrijven, totaal;Totaal;Meerderjarigen;1996;94405;10305;79815;60;4200;25;0;0;25;525;0;5;3725;0;180;89405;540;0;60255;34155;86285;8110;10;0
72;Misdrijven, totaal;Totaal;Meerderjarigen;1997;95865;10340;80665;60;4760;35;0;0;20;665;0;5;3640;0;200;90760;580;0;61150;34715;86320;9125;420;0
73;Misdrijven, totaal;Totaal;Meerderjarigen;1998;94220;10085;80320;40;3745;30;0;0;35;400;0;0;3640;0;180;89465;500;0;60495;33725;84220;9850;150;0
74;Misdrijven, totaal;Totaal;Meerderjarigen;1999;100640;10020;86945;40;3595;40;0;0;40;430;0;10;4115;0;245;95300;495;0;65650;34990;90245;10345;50;0
75;Misdrijven, totaal;Totaal;Meerderjarigen;2000;100030;10050;86275;55;3620;30;0;0;35;545;0;10;4105;0;210;94645;490;0;63680;36355;90890;9135;5;0
76;Misdrijven, totaal;Totaal;Meerderjarigen;2001;102215;11075;87790;5;3310;35;0;0;40;825;0;5;4255;0;270;96275;545;0;64600;37615;91760;10450;0;0
77;Misdrijven, totaal;Totaal;Meerderjarigen;2002;105965;12485;89965;5;3480;35;0;0;45;710;0;10;4035;0;260;100335;565;0;66205;39760;94500;11465;0;0
78;Misdrijven, totaal;Totaal;Meerderjarigen;2003;123180;12995;105785;0;4360;40;0;0;35;710;0;10;5150;0;315;116265;695;0;76965;46215;110000;13180;0;0
79;Misdrijven, totaal;Totaal;Meerderjarigen;2004;120715;13345;102775;0;4555;40;0;0;30;530;0;5;5265;0;355;113845;690;0;78860;41855;107515;13200;0;0
80;Misdrijven, totaal;Totaal;Meerderjarigen;2005;120375;11845;103270;30;5185;40;0;0;45;565;0;5;6295;0;375;112380;710;0;81195;39180;107115;13255;0;0
81;Misdrijven, totaal;Totaal;Meerderjarigen;2006;121920;10420;106070;0;5385;50;0;0;45;670;0;5;7605;0;460;112220;915;0;82925;38995;108920;13000;0;0
82;Misdrijven, totaal;Totaal;Meerderjarigen;2007;115170;10405;100680;0;4020;60;0;0;50;625;0;15;7545;0;475;105590;865;0;79730;35435;102195;12975;0;0
83;Misdrijven, totaal;Totaal;Meerderjarigen;2008;115115;11175;99600;0;4295;45;0;0;125;595;0;15;8430;0;570;104350;1030;0;80255;34860;101295;13820;0;0
84;Misdrijven, totaal;Totaal;Meerderjarigen;2009;116295;10885;101515;0;3850;45;0;0;85;615;0;5;8415;0;655;105405;1120;0;80310;35970;101930;14360;0;0
85;Misdrijven, totaal;Totaal;Meerderjarigen;2010;100995;10925;86540;0;3495;35;0;0;45;555;5;5;8255;0;640;90325;1165;0;69475;31470;86965;14030;0;0
86;Misdrijven, totaal;Totaal;Meerderjarigen;2011;98030;11180;83225;0;3600;25;0;0;35;665;5;5;8565;0;690;86625;1440;0;67825;30135;83385;14645;0;0
87;Misdrijven, totaal;Totaal;Meerderjarigen;2012;93790;11915;79790;0;2055;30;0;0;60;715;65;5;8560;0;665;82130;1590;0;67715;25965;78370;15420;0;0
88;Misdrijven, totaal;Totaal;Meerderjarigen;2013;96375;11810;82885;0;1645;30;0;0;95;775;120;5;9015;0;610;83915;1835;0;69295;26915;80445;15925;0;0
89;Misdrijven, totaal;Totaal;Meerderjarigen;2014;94455;12040;80570;0;1805;40;0;0;85;890;140;15;9550;0;605;81080;2090;0;68975;25275;78490;15965;0;0
90;Misdrijven, totaal;Totaal;Meerderjarigen;2015;99540;11595;84560;0;3350;35;0;0;90;1275;175;5;10965;0;640;83480;2905;0;72780;26560;83040;16500;0;0
91;Misdrijven, totaal;Totaal;Meerderjarigen;2016;87680;11030;74970;0;1640;40;0;0;55;910;125;5;9235;0;525;74840;1985;0;65685;21860;71950;15730;0;0
92;Misdrijven, totaal;Totaal;18 tot 25 jaar;1994;25900;3175;22405;0;310;5;0;0;15;145;0;0;990;0;30;24630;85;0;15685;10215;23740;2160;0;0
93;Misdrijven, totaal;Totaal;18 tot 25 jaar;1995;26635;3265;22955;5;405;10;0;0;5;140;0;0;960;0;35;25360;130;0;16650;9985;24530;2105;0;0
94;Misdrijven, totaal;Totaal;18 tot 25 jaar;1996;25530;3245;21795;5;455;25;0;0;15;145;0;0;865;0;25;24360;120;0;16665;8865;23610;1915;5;0
95;Misdrijven, totaal;Totaal;18 tot 25 jaar;1997;23995;3075;20530;5;350;30;0;0;10;160;0;0;795;0;45;22865;120;0;15880;8110;22080;1915;0;0
96;Misdrijven, totaal;Totaal;18 tot 25 jaar;1998;23275;2950;19955;0;340;25;0;0;15;85;0;0;890;0;35;22155;95;0;15560;7715;21160;2115;0;0
97;Misdrijven, totaal;Totaal;18 tot 25 jaar;1999;24910;2860;21640;5;370;35;0;0;10;110;0;0;1060;0;45;23570;115;0;16685;8225;22560;2345;0;0
98;Misdrijven, totaal;Totaal;18 tot 25 jaar;2000;24540;2845;21255;5;415;25;0;0;10;120;0;0;1105;0;40;23165;100;0;16035;8505;22555;1985;0;0
99;Misdrijven, totaal;Totaal;18 tot 25 jaar;2001;25875;3140;22300;0;405;35;0;0;20;230;0;5;1140;0;55;24330;95;0;16770;9105;23560;2315;0;0
100;Misdrijven, totaal;Totaal;18 tot 25 jaar;2002;27245;3550;23215;0;450;30;0;0;15;170;0;0;1095;0;65;25765;125;0;17390;9855;24600;2645;0;0
101;Misdrijven, totaal;Totaal;18 tot 25 jaar;2003;31420;3810;26980;0;590;40;0;0;15;205;0;5;1330;0;75;29660;135;0;20035;11385;28340;3080;0;0
102;Misdrijven, totaal;Totaal;18 tot 25 jaar;2004;31190;3795;26740;0;625;35;0;0;15;140;0;0;1350;0;70;29485;135;0;20555;10640;28175;3015;0;0
103;Misdrijven, totaal;Totaal;18 tot 25 jaar;2005;31570;3425;27415;5;685;40;0;0;15;160;0;5;1655;0;70;29535;130;0;21545;10025;28435;3130;0;0
104;Misdrijven, totaal;Totaal;18 tot 25 jaar;2006;32555;2955;28710;0;845;45;0;0;15;180;0;0;2035;0;110;30025;195;0;22530;10020;29510;3040;0;0
105;Misdrijven, totaal;Totaal;18 tot 25 jaar;2007;31885;2870;28335;0;635;45;0;0;15;155;0;5;2035;0;95;29420;160;0;22635;9250;28730;3155;0;0
106;Misdrijven, totaal;Totaal;18 tot 25 jaar;2008;32740;3255;28715;0;725;40;0;0;40;155;0;5;2475;0;140;29715;210;0;23250;9490;29135;3605;0;0
107;Misdrijven, totaal;Totaal;18 tot 25 jaar;2009;32715;3335;28590;0;745;45;0;0;20;160;0;0;2370;0;150;29755;255;0;23130;9580;28915;3795;0;0
108;Misdrijven, totaal;Totaal;18 tot 25 jaar;2010;28955;3335;24945;0;645;30;0;0;10;145;0;0;2445;0;155;25955;240;0;20145;8800;25210;3745;0;0
109;Misdrijven, totaal;Totaal;18 tot 25 jaar;2011;28060;3540;23750;0;745;25;0;0;5;180;0;0;2545;0;170;24840;320;0;19605;8445;24075;3985;0;0
110;Misdrijven, totaal;Totaal;18 tot 25 jaar;2012;26320;3760;22215;0;315;30;0;0;15;160;20;0;2525;0;155;23045;400;0;19265;7030;21990;4325;0;0
111;Misdrijven, totaal;Totaal;18 tot 25 jaar;2013;26340;3515;22510;0;285;30;0;0;25;195;50;5;2620;0;145;22910;395;0;19190;7100;22050;4290;0;0
112;Misdrijven, totaal;Totaal;18 tot 25 jaar;2014;24290;3440;20515;0;295;40;0;0;20;240;40;5;2645;0;160;20710;475;0;18075;6165;20230;4060;0;0
113;Misdrijven, totaal;Totaal;18 tot 25 jaar;2015;24380;3180;20570;0;590;35;0;0;25;290;55;0;2925;0;140;20290;650;0;18150;6180;20270;4110;0;0
114;Misdrijven, totaal;Totaal;18 tot 25 jaar;2016;21045;3000;17790;0;220;35;0;0;15;215;45;0;2475;0;125;17730;445;0;15850;5165;17185;3860;0;0
115;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;1994;1395;15;10;0;0;1370;0;0;0;10;0;0;40;0;0;1310;30;0;1330;65;1355;40;0;0
116;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;1995;1520;40;5;0;0;1470;0;0;0;25;0;0;50;0;0;1400;45;0;1450;75;1480;40;0;0
117;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;1996;1725;100;0;0;0;1620;0;0;0;10;0;0;55;0;0;1610;45;0;1665;55;1680;45;0;0
118;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;1997;1790;135;5;0;0;1645;0;0;0;10;0;0;45;0;0;1695;35;0;1745;45;1720;70;0;0
119;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;1998;1785;175;5;0;0;1600;0;0;0;15;0;0;65;0;5;1665;35;0;1715;70;1705;80;0;0
120;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;1999;1895;180;0;0;0;1710;0;0;0;15;0;0;80;0;0;1750;45;0;1845;50;1820;75;0;0
121;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2000;2105;220;5;0;0;1880;0;0;0;20;0;0;110;0;5;1935;30;0;2045;55;2020;80;0;0
122;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2001;2215;315;0;0;5;1895;0;0;0;30;0;0;80;0;5;2070;35;0;2145;70;2110;105;0;0
123;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2002;2505;270;0;0;5;2230;0;0;0;40;0;0;125;0;0;2295;45;0;2430;75;2420;85;0;0
124;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2003;2625;215;5;0;0;2405;0;0;0;20;0;0;135;0;0;2415;50;0;2560;65;2490;135;0;0
125;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2004;2990;330;5;0;0;2655;0;0;0;20;0;0;145;0;5;2780;40;0;2935;55;2830;160;0;0
126;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2005;3120;310;0;0;0;2805;0;0;0;20;0;0;170;0;0;2880;45;0;3070;50;2965;155;0;0
127;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2006;3235;250;5;0;0;2980;0;0;0;20;0;0;210;0;0;2940;60;0;3190;45;3040;195;0;0
128;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2007;3235;245;0;0;5;2980;0;0;0;20;0;0;220;0;5;2915;70;0;3180;50;3070;160;0;0
129;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2008;3470;225;5;0;0;3235;0;0;0;30;0;0;260;0;10;3065;95;0;3420;50;3285;185;0;0
130;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2009;2810;210;5;0;0;2590;0;0;0;25;0;0;270;0;10;2430;80;0;2770;40;2625;180;0;0
131;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2010;2170;195;5;0;0;1965;0;0;0;30;0;0;235;0;15;1825;65;0;2125;40;2010;155;0;0
132;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2011;1935;235;5;0;0;1690;0;0;0;30;0;0;220;0;15;1605;60;0;1910;25;1790;145;0;0
133;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2012;1825;245;5;0;0;1575;0;0;5;30;0;0;185;0;10;1540;60;0;1805;20;1680;145;0;0
134;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2013;1395;200;5;0;0;1190;0;0;0;30;0;0;170;0;5;1135;55;0;1370;25;1260;140;0;0
135;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2014;1235;210;0;0;0;1020;0;0;0;10;0;0;160;0;10;995;60;0;1210;25;1110;120;0;0
136;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2015;1050;185;0;0;0;865;0;0;0;10;0;0;130;0;0;855;50;0;1030;20;940;110;0;0
137;Misdrijven, totaal;Totaal;Jonger dan 15 jaar;2016;1005;150;0;0;0;855;0;0;0;10;0;0;115;0;0;805;70;0;990;10;905;95;0;0
138;Misdrijven, totaal;Totaal;15 tot 20 jaar;1994;11975;1085;7105;0;60;3720;0;0;10;85;0;0;400;0;10;11355;115;0;9120;2850;11260;715;0;0
139;Misdrijven, totaal;Totaal;15 tot 20 jaar;1995;12005;1245;6720;0;80;3960;0;0;15;80;0;0;385;0;20;11365;140;0;9390;2615;11320;685;0;0
140;Misdrijven, totaal;Totaal;15 tot 20 jaar;1996;12575;1490;5940;0;100;5050;0;0;15;70;0;0;425;0;15;11940;105;0;10355;2215;11885;685;0;0
141;Misdrijven, totaal;Totaal;15 tot 20 jaar;1997;12145;1540;5655;0;65;4885;0;0;10;60;0;0;405;0;20;11530;125;0;9990;2160;11435;710;0;0
142;Misdrijven, totaal;Totaal;15 tot 20 jaar;1998;12815;1695;5775;0;80;5265;0;0;10;50;0;0;500;0;15;12120;115;0;10625;2190;11975;840;0;0
143;Misdrijven, totaal;Totaal;15 tot 20 jaar;1999;13815;1715;6535;0;85;5480;0;0;5;80;0;0;630;0;20;12980;100;0;11440;2375;12805;1015;0;0
144;Misdrijven, totaal;Totaal;15 tot 20 jaar;2000;14310;1810;6510;0;100;5895;0;0;10;85;0;0;660;0;20;13415;115;0;11730;2585;13425;885;0;0
145;Misdrijven, totaal;Totaal;15 tot 20 jaar;2001;14695;2125;6745;0;90;5735;0;0;25;175;0;0;710;0;35;13635;115;0;11890;2805;13570;1125;0;0
146;Misdrijven, totaal;Totaal;15 tot 20 jaar;2002;16025;2210;6985;0;90;6740;0;0;25;155;0;0;755;0;30;14910;150;0;13015;3010;14835;1190;0;0
147;Misdrijven, totaal;Totaal;15 tot 20 jaar;2003;18095;2230;8310;0;140;7415;0;0;20;140;0;5;885;0;30;16880;130;0;14645;3450;16625;1470;0;0
148;Misdrijven, totaal;Totaal;15 tot 20 jaar;2004;18815;2405;8170;0;130;8110;0;0;10;100;0;0;945;0;35;17580;140;0;15700;3115;17280;1535;0;0
149;Misdrijven, totaal;Totaal;15 tot 20 jaar;2005;19215;2375;8405;5;175;8255;0;0;20;165;0;0;1135;0;25;17710;155;0;16230;2985;17590;1620;0;0
150;Misdrijven, totaal;Totaal;15 tot 20 jaar;2006;19320;2005;8540;0;190;8590;0;0;15;115;0;0;1340;0;50;17590;205;0;16455;2865;17805;1520;0;0
151;Misdrijven, totaal;Totaal;15 tot 20 jaar;2007;19675;2080;8410;0;170;9015;0;0;15;125;0;0;1405;0;40;17900;195;0;17060;2615;18025;1650;0;0
152;Misdrijven, totaal;Totaal;15 tot 20 jaar;2008;20390;2105;8590;0;190;9510;0;0;20;150;0;0;1775;0;80;18100;265;0;17630;2765;18560;1830;0;0
153;Misdrijven, totaal;Totaal;15 tot 20 jaar;2009;19470;2175;8500;0;235;8560;0;0;15;155;0;0;1615;0;75;17310;295;0;16745;2725;17570;1900;0;0
