ID;Afzet;BedrijfstakkenSBI2008;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4
158;Totaal;B Winning van delfstoffen;1993 maart;0;42.4;1.9;-5.3
159;Totaal;B Winning van delfstoffen;1993 april;0;42.6;0.4;-4.9
160;Totaal;B Winning van delfstoffen;1993 mei;0;43.7;2.6;-3.2
161;Totaal;B Winning van delfstoffen;1993 juni;0;44.7;2.3;-3.9
162;Totaal;B Winning van delfstoffen;1993 juli;0;45.6;2.2;-1.6
163;Totaal;B Winning van delfstoffen;1993 augustus;0;45.4;-0.6;-2.9
164;Totaal;B Winning van delfstoffen;1993 september;0;42.7;-5.8;-5.5
165;Totaal;B Winning van delfstoffen;1993 oktober;0;41.8;-2.3;-4.1
166;Totaal;B Winning van delfstoffen;1993 november;0;41.0;-1.9;-5.4
167;Totaal;B Winning van delfstoffen;1993 december;0;40.7;-0.7;-6.3
168;Totaal;B Winning van delfstoffen;1993;0;42.8;;-4.8
169;Totaal;B Winning van delfstoffen;1994 januari;0;40.6;-0.2;-2.1
170;Totaal;B Winning van delfstoffen;1994 februari;0;40.7;0.1;-2.2
171;Totaal;B Winning van delfstoffen;1994 maart;0;41.1;1.0;-3.1
172;Totaal;B Winning van delfstoffen;1994 april;0;41.3;0.5;-3.1
173;Totaal;B Winning van delfstoffen;1994 mei;0;42.7;3.5;-2.2
174;Totaal;B Winning van delfstoffen;1994 juni;0;43.8;2.7;-1.9
175;Totaal;B Winning van delfstoffen;1994 juli;0;44.8;2.2;-1.9
176;Totaal;B Winning van delfstoffen;1994 augustus;0;44.6;-0.4;-1.6
177;Totaal;B Winning van delfstoffen;1994 september;0;42.5;-4.7;-0.6
178;Totaal;B Winning van delfstoffen;1994 oktober;0;41.2;-3.1;-1.4
179;Totaal;B Winning van delfstoffen;1994 november;0;41.8;1.5;2.0
180;Totaal;B Winning van delfstoffen;1994 december;0;41.3;-1.3;1.4
181;Totaal;B Winning van delfstoffen;1994;0;42.2;;-1.4
182;Totaal;B Winning van delfstoffen;1995 januari;0;42.9;3.8;5.5
183;Totaal;B Winning van delfstoffen;1995 februari;0;43.5;1.4;6.9
184;Totaal;B Winning van delfstoffen;1995 maart;0;43.3;-0.4;5.4
185;Totaal;B Winning van delfstoffen;1995 april;0;44.7;3.3;8.4
186;Totaal;B Winning van delfstoffen;1995 mei;0;44.3;-0.8;3.9
187;Totaal;B Winning van delfstoffen;1995 juni;0;44.3;0.0;1.1
188;Totaal;B Winning van delfstoffen;1995 juli;0;46.4;4.7;3.6
189;Totaal;B Winning van delfstoffen;1995 augustus;0;45.5;-2.0;2.0
190;Totaal;B Winning van delfstoffen;1995 september;0;44.4;-2.4;4.5
191;Totaal;B Winning van delfstoffen;1995 oktober;0;41.9;-5.6;1.8
192;Totaal;B Winning van delfstoffen;1995 november;0;42.0;0.2;0.4
193;Totaal;B Winning van delfstoffen;1995 december;0;41.9;-0.3;1.5
194;Totaal;B Winning van delfstoffen;1995;0;43.8;;3.7
195;Totaal;B Winning van delfstoffen;1996 januari;0;42.8;2.2;-0.2
196;Totaal;B Winning van delfstoffen;1996 februari;0;42.8;0.0;-1.6
197;Totaal;B Winning van delfstoffen;1996 maart;0;43.4;1.5;0.3
198;Totaal;B Winning van delfstoffen;1996 april;0;45.6;5.0;1.9
199;Totaal;B Winning van delfstoffen;1996 mei;0;45.6;0.0;2.8
200;Totaal;B Winning van delfstoffen;1996 juni;0;46.0;1.0;3.8
201;Totaal;B Winning van delfstoffen;1996 juli;0;47.7;3.6;2.7
202;Totaal;B Winning van delfstoffen;1996 augustus;0;48.6;1.9;6.9
203;Totaal;B Winning van delfstoffen;1996 september;0;48.8;0.4;9.9
204;Totaal;B Winning van delfstoffen;1996 oktober;0;48.3;-1.0;15.2
205;Totaal;B Winning van delfstoffen;1996 november;0;48.4;0.3;15.3
206;Totaal;B Winning van delfstoffen;1996 december;0;49.0;1.2;17.1
207;Totaal;B Winning van delfstoffen;1996;0;46.4;;6.1
208;Totaal;B Winning van delfstoffen;1997 januari;0;51.0;3.9;19.1
209;Totaal;B Winning van delfstoffen;1997 februari;0;51.1;0.3;19.5
210;Totaal;B Winning van delfstoffen;1997 maart;0;51.0;-0.3;17.4
211;Totaal;B Winning van delfstoffen;1997 april;0;51.8;1.6;13.6
212;Totaal;B Winning van delfstoffen;1997 mei;0;52.1;0.6;14.3
213;Totaal;B Winning van delfstoffen;1997 juni;0;51.7;-0.7;12.3
214;Totaal;B Winning van delfstoffen;1997 juli;0;50.6;-2.2;6.0
215;Totaal;B Winning van delfstoffen;1997 augustus;0;50.4;-0.4;3.6
216;Totaal;B Winning van delfstoffen;1997 september;0;49.9;-0.9;2.4
217;Totaal;B Winning van delfstoffen;1997 oktober;0;49.9;-0.1;3.3
218;Totaal;B Winning van delfstoffen;1997 november;0;49.6;-0.5;2.5
219;Totaal;B Winning van delfstoffen;1997 december;0;49.2;-0.8;0.4
220;Totaal;B Winning van delfstoffen;1997;0;50.7;;9.2
221;Totaal;B Winning van delfstoffen;1998 januari;0;50.1;1.7;-1.7
222;Totaal;B Winning van delfstoffen;1998 februari;0;49.9;-0.4;-2.5
223;Totaal;B Winning van delfstoffen;1998 maart;0;49.6;-0.5;-2.7
224;Totaal;B Winning van delfstoffen;1998 april;0;48.2;-2.8;-6.9
225;Totaal;B Winning van delfstoffen;1998 mei;0;48.2;-0.1;-7.5
226;Totaal;B Winning van delfstoffen;1998 juni;0;47.2;-2.1;-8.8
227;Totaal;B Winning van delfstoffen;1998 juli;0;44.7;-5.2;-11.5
228;Totaal;B Winning van delfstoffen;1998 augustus;0;44.1;-1.4;-12.4
229;Totaal;B Winning van delfstoffen;1998 september;0;43.5;-1.4;-12.9
230;Totaal;B Winning van delfstoffen;1998 oktober;0;41.8;-3.9;-16.2
231;Totaal;B Winning van delfstoffen;1998 november;0;41.3;-1.3;-16.9
232;Totaal;B Winning van delfstoffen;1998 december;0;40.7;-1.3;-17.2
233;Totaal;B Winning van delfstoffen;1998;0;45.8;;-9.7
234;Totaal;B Winning van delfstoffen;1999 januari;0;39.5;-3.1;-21.2
235;Totaal;B Winning van delfstoffen;1999 februari;0;39.6;0.4;-20.5
236;Totaal;B Winning van delfstoffen;1999 maart;0;39.6;-0.2;-20.3
237;Totaal;B Winning van delfstoffen;1999 april;0;39.9;0.8;-17.3
238;Totaal;B Winning van delfstoffen;1999 mei;0;40.0;0.3;-17.0
239;Totaal;B Winning van delfstoffen;1999 juni;0;40.2;0.6;-14.7
240;Totaal;B Winning van delfstoffen;1999 juli;0;42.3;5.2;-5.3
241;Totaal;B Winning van delfstoffen;1999 augustus;0;43.0;1.6;-2.5
242;Totaal;B Winning van delfstoffen;1999 september;0;43.9;2.1;1.0
243;Totaal;B Winning van delfstoffen;1999 oktober;0;48.4;10.1;15.7
244;Totaal;B Winning van delfstoffen;1999 november;0;49.7;2.8;20.4
245;Totaal;B Winning van delfstoffen;1999 december;0;50.9;2.4;24.9
246;Totaal;B Winning van delfstoffen;1999;0;43.1;;-5.9
247;Totaal;B Winning van delfstoffen;2000 januari;16324;55.7;9.4;41.1
248;Totaal;B Winning van delfstoffen;2000 februari;16324;56.8;1.9;43.3
249;Totaal;B Winning van delfstoffen;2000 maart;16324;57.8;1.7;46.1
250;Totaal;B Winning van delfstoffen;2000 april;16324;64.5;11.6;61.7
251;Totaal;B Winning van delfstoffen;2000 mei;16324;67.2;4.2;68.0
252;Totaal;B Winning van delfstoffen;2000 juni;16324;67.9;1.1;68.7
253;Totaal;B Winning van delfstoffen;2000 juli;16324;73.0;7.5;72.4
254;Totaal;B Winning van delfstoffen;2000 augustus;16324;74.0;1.3;72.1
255;Totaal;B Winning van delfstoffen;2000 september;16324;74.9;1.3;70.5
256;Totaal;B Winning van delfstoffen;2000 oktober;16324;77.9;3.9;61.1
257;Totaal;B Winning van delfstoffen;2000 november;16324;78.3;0.6;57.5
258;Totaal;B Winning van delfstoffen;2000 december;16324;79.4;1.4;56.0
259;Totaal;B Winning van delfstoffen;2000;16324;69.0;;60.0
260;Totaal;B Winning van delfstoffen;2001 januari;16324;83.1;4.6;49.1
261;Totaal;B Winning van delfstoffen;2001 februari;16324;85.6;3.1;50.8
262;Totaal;B Winning van delfstoffen;2001 maart;16324;85.7;0.0;48.3
263;Totaal;B Winning van delfstoffen;2001 april;16324;81.9;-4.4;27.1
264;Totaal;B Winning van delfstoffen;2001 mei;16324;82.6;0.8;22.8
265;Totaal;B Winning van delfstoffen;2001 juni;16324;83.4;1.0;22.8
266;Totaal;B Winning van delfstoffen;2001 juli;16324;81.8;-1.9;12.0
267;Totaal;B Winning van delfstoffen;2001 augustus;16324;78.8;-3.6;6.6
268;Totaal;B Winning van delfstoffen;2001 september;16324;77.0;-2.4;2.7
269;Totaal;B Winning van delfstoffen;2001 oktober;16324;74.8;-2.9;-4.0
270;Totaal;B Winning van delfstoffen;2001 november;16324;73.4;-1.9;-6.3
271;Totaal;B Winning van delfstoffen;2001 december;16324;72.5;-1.2;-8.8
272;Totaal;B Winning van delfstoffen;2001;16324;80.0;;16.1
273;Totaal;B Winning van delfstoffen;2002 januari;16324;70.4;-2.8;-15.2
274;Totaal;B Winning van delfstoffen;2002 februari;16324;71.3;1.3;-16.7
275;Totaal;B Winning van delfstoffen;2002 maart;16324;70.6;-1.0;-17.6
276;Totaal;B Winning van delfstoffen;2002 april;16324;71.0;0.6;-13.3
277;Totaal;B Winning van delfstoffen;2002 mei;16324;70.6;-0.6;-14.5
278;Totaal;B Winning van delfstoffen;2002 juni;16324;69.0;-2.2;-17.2
279;Totaal;B Winning van delfstoffen;2002 juli;16324;71.9;4.2;-12.0
280;Totaal;B Winning van delfstoffen;2002 augustus;16324;71.7;-0.3;-9.0
281;Totaal;B Winning van delfstoffen;2002 september;16324;71.3;-0.6;-7.4
282;Totaal;B Winning van delfstoffen;2002 oktober;16324;74.4;4.4;-0.5
283;Totaal;B Winning van delfstoffen;2002 november;16324;75.4;1.4;2.8
284;Totaal;B Winning van delfstoffen;2002 december;16324;77.5;2.8;7.0
285;Totaal;B Winning van delfstoffen;2002;16324;72.1;;-9.9
286;Totaal;B Winning van delfstoffen;2003 januari;16324;80.1;3.4;13.8
287;Totaal;B Winning van delfstoffen;2003 februari;16324;80.4;0.3;12.7
288;Totaal;B Winning van delfstoffen;2003 maart;16324;79.9;-0.6;13.2
289;Totaal;B Winning van delfstoffen;2003 april;16324;81.0;1.3;14.0
290;Totaal;B Winning van delfstoffen;2003 mei;16324;82.1;1.4;16.4
291;Totaal;B Winning van delfstoffen;2003 juni;16324;82.4;0.4;19.4
292;Totaal;B Winning van delfstoffen;2003 juli;16324;74.2;-9.9;3.2
293;Totaal;B Winning van delfstoffen;2003 augustus;16324;73.5;-1.0;2.5
294;Totaal;B Winning van delfstoffen;2003 september;16324;72.3;-1.6;1.4
295;Totaal;B Winning van delfstoffen;2003 oktober;16324;72.6;0.3;-2.5
296;Totaal;B Winning van delfstoffen;2003 november;16324;73.2;0.8;-3.0
297;Totaal;B Winning van delfstoffen;2003 december;16324;75.7;3.5;-2.3
298;Totaal;B Winning van delfstoffen;2003;16324;77.3;;7.2
299;Totaal;B Winning van delfstoffen;2004 januari;16324;74.2;-2.0;-7.4
300;Totaal;B Winning van delfstoffen;2004 februari;16324;74.7;0.7;-7.1
301;Totaal;B Winning van delfstoffen;2004 maart;16324;74.3;-0.5;-7.0
302;Totaal;B Winning van delfstoffen;2004 april;16324;73.1;-1.6;-9.7
303;Totaal;B Winning van delfstoffen;2004 mei;16324;72.4;-1.0;-11.9
304;Totaal;B Winning van delfstoffen;2004 juni;16324;72.9;0.7;-11.5
305;Totaal;B Winning van delfstoffen;2004 juli;16324;74.2;1.8;0.0
306;Totaal;B Winning van delfstoffen;2004 augustus;16324;73.8;-0.5;0.4
307;Totaal;B Winning van delfstoffen;2004 september;16324;75.0;1.6;3.7
308;Totaal;B Winning van delfstoffen;2004 oktober;16324;80.8;7.7;11.4
309;Totaal;B Winning van delfstoffen;2004 november;16324;82.2;1.7;12.4
310;Totaal;B Winning van delfstoffen;2004 december;16324;82.6;0.5;9.1
311;Totaal;B Winning van delfstoffen;2004;16324;75.9;;-1.9
312;Totaal;B Winning van delfstoffen;2005 januari;16324;88.4;7.0;19.1
313;Totaal;B Winning van delfstoffen;2005 februari;16324;88.8;0.4;18.8
314;Totaal;B Winning van delfstoffen;2005 maart;16324;89.5;0.8;20.4
315;Totaal;B Winning van delfstoffen;2005 april;16324;93.5;4.5;27.9
316;Totaal;B Winning van delfstoffen;2005 mei;16324;93.1;-0.5;28.5
317;Totaal;B Winning van delfstoffen;2005 juni;16324;95.4;2.5;30.8
318;Totaal;B Winning van delfstoffen;2005 juli;16324;99.7;4.5;34.3
319;Totaal;B Winning van delfstoffen;2005 augustus;16324;102.7;3.0;39.1
320;Totaal;B Winning van delfstoffen;2005 september;16324;104.7;1.9;39.5
321;Totaal;B Winning van delfstoffen;2005 oktober;16324;112.4;7.4;39.1
322;Totaal;B Winning van delfstoffen;2005 november;16324;112.7;0.2;37.0
323;Totaal;B Winning van delfstoffen;2005 december;16324;119.3;5.9;44.4
324;Totaal;B Winning van delfstoffen;2005;16324;100.0;;31.8
325;Totaal;B Winning van delfstoffen;2006 januari;16324;124.4;4.2;40.7
326;Totaal;B Winning van delfstoffen;2006 februari;16324;124.4;0.0;40.1
327;Totaal;B Winning van delfstoffen;2006 maart;16324;125.9;1.2;40.7
328;Totaal;B Winning van delfstoffen;2006 april;16324;129.7;3.1;38.8
329;Totaal;B Winning van delfstoffen;2006 mei;16324;135.1;4.1;45.2
330;Totaal;B Winning van delfstoffen;2006 juni;16324;134.7;-0.3;41.2
331;Totaal;B Winning van delfstoffen;2006 juli;16324;134.0;-0.6;34.4
332;Totaal;B Winning van delfstoffen;2006 augustus;16324;133.9;-0.1;30.4
333;Totaal;B Winning van delfstoffen;2006 september;16324;134.9;0.7;28.9
334;Totaal;B Winning van delfstoffen;2006 oktober;16324;134.1;-0.6;19.3
335;Totaal;B Winning van delfstoffen;2006 november;16324;132.8;-0.9;17.9
336;Totaal;B Winning van delfstoffen;2006 december;16324;133.2;0.3;11.7
337;Totaal;B Winning van delfstoffen;2006;16324;131.4;;31.4
338;Totaal;B Winning van delfstoffen;2007 januari;16324;134.4;0.8;8.0
339;Totaal;B Winning van delfstoffen;2007 februari;16324;132.4;-1.5;6.4
340;Totaal;B Winning van delfstoffen;2007 maart;16324;133.2;0.6;5.8
341;Totaal;B Winning van delfstoffen;2007 april;16324;132.5;-0.5;2.1
342;Totaal;B Winning van delfstoffen;2007 mei;16324;130.6;-1.4;-3.3
343;Totaal;B Winning van delfstoffen;2007 juni;16324;128.4;-1.6;-4.7
344;Totaal;B Winning van delfstoffen;2007 juli;16324;134.6;4.8;0.4
345;Totaal;B Winning van delfstoffen;2007 augustus;16324;133.2;-1.0;-0.5
346;Totaal;B Winning van delfstoffen;2007 september;16324;131.0;-1.6;-2.8
347;Totaal;B Winning van delfstoffen;2007 oktober;16324;133.4;1.8;-0.5
348;Totaal;B Winning van delfstoffen;2007 november;16324;134.1;0.5;1.0
349;Totaal;B Winning van delfstoffen;2007 december;16324;135.4;1.0;1.6
350;Totaal;B Winning van delfstoffen;2007;16324;132.8;;1.0
