ID;Migratieachtergrond;Generatie;Perioden;Bevolkingsomvang_1;Levendgeborenen_2;Overledenen_3;Immigratie_4;EmigratieInclusiefCorrecties_5;MigratiesaldoInclusiefCorrecties_6
29;Totaal;Totaal;2043;5094317.0;47544.0;32452.0;165156.0;140648.0;24508.0
30;Totaal;Totaal;2044;5133918.0;47590.0;32941.0;165263.0;140840.0;24423.0
31;Totaal;Totaal;2045;5172989.0;47659.0;33426.0;165370.0;141022.0;24348.0
32;Totaal;Totaal;2046;5211569.0;47750.0;33912.0;165486.0;141197.0;24289.0
33;Totaal;Totaal;2047;5249697.0;47846.0;34405.0;165544.0;141366.0;24178.0
34;Totaal;Totaal;2048;5287316.0;47949.0;34910.0;165648.0;141535.0;24113.0
35;Totaal;Totaal;2049;5324468.0;48065.0;35432.0;165737.0;141705.0;24032.0
36;Totaal;Totaal;2050;5361132.0;48180.0;35968.0;165829.0;141878.0;23950.0
37;Totaal;Totaal;2051;5397295.0;48296.0;36515.0;165919.0;142053.0;23866.0
38;Totaal;Totaal;2052;5432941.0;48412.0;37070.0;165967.0;142228.0;23739.0
39;Totaal;Totaal;2053;5468023.0;48536.0;37626.0;166042.0;142399.0;23643.0
40;Totaal;Totaal;2054;5502578.0;48639.0;38177.0;166122.0;142566.0;23556.0
41;Totaal;Totaal;2055;5536596.0;48746.0;38715.0;166191.0;142731.0;23460.0
42;Totaal;Totaal;2056;5570087.0;48846.0;39236.0;166264.0;142892.0;23372.0
43;Totaal;Totaal;2057;5603070.0;48932.0;39734.0;166328.0;143048.0;23280.0
44;Totaal;Totaal;2058;5635547.0;49012.0;40209.0;166405.0;143199.0;23207.0
45;Totaal;Totaal;2059;5667558.0;49086.0;40655.0;166472.0;143344.0;23128.0
46;Totaal;Totaal;2060;5699118.0;;;;;
47;Totaal;1e generatie migratieachtergrond;2014;;;10158.0;148876.0;97806.0;51070.0
48;Totaal;1e generatie migratieachtergrond;2015;1859408.0;;10388.0;153623.0;100818.0;52805.0
49;Totaal;1e generatie migratieachtergrond;2016;1901825.0;;10683.0;158097.0;104164.0;53932.0
50;Totaal;1e generatie migratieachtergrond;2017;1945074.0;;10992.0;161750.0;107592.0;54158.0
51;Totaal;1e generatie migratieachtergrond;2018;1988239.0;;11312.0;159901.0;110596.0;49305.0
52;Totaal;1e generatie migratieachtergrond;2019;2026232.0;;11642.0;157863.0;112616.0;45247.0
53;Totaal;1e generatie migratieachtergrond;2020;2059839.0;;11979.0;154427.0;113411.0;41016.0
54;Totaal;1e generatie migratieachtergrond;2021;2088875.0;;12309.0;154183.0;113716.0;40466.0
55;Totaal;1e generatie migratieachtergrond;2022;2117033.0;;12651.0;153836.0;114128.0;39708.0
56;Totaal;1e generatie migratieachtergrond;2023;2144090.0;;13006.0;153749.0;114556.0;39193.0
57;Totaal;1e generatie migratieachtergrond;2024;2170277.0;;13374.0;153402.0;114961.0;38441.0
58;Totaal;1e generatie migratieachtergrond;2025;2195344.0;;13753.0;153437.0;115375.0;38062.0
59;Totaal;1e generatie migratieachtergrond;2026;2219654.0;;14141.0;153348.0;115752.0;37596.0
60;Totaal;1e generatie migratieachtergrond;2027;2243109.0;;14535.0;153350.0;116048.0;37302.0
61;Totaal;1e generatie migratieachtergrond;2028;2265876.0;;14931.0;153340.0;116288.0;37052.0
62;Totaal;1e generatie migratieachtergrond;2029;2287997.0;;15328.0;153330.0;116448.0;36882.0
63;Totaal;1e generatie migratieachtergrond;2030;2309552.0;;15722.0;153332.0;116812.0;36520.0
64;Totaal;1e generatie migratieachtergrond;2031;2330350.0;;16110.0;153362.0;117121.0;36241.0
65;Totaal;1e generatie migratieachtergrond;2032;2350481.0;;16492.0;153362.0;117391.0;35971.0
66;Totaal;1e generatie migratieachtergrond;2033;2369959.0;;16867.0;153370.0;117627.0;35743.0
67;Totaal;1e generatie migratieachtergrond;2034;2388835.0;;17235.0;153396.0;117841.0;35555.0
68;Totaal;1e generatie migratieachtergrond;2035;2407155.0;;17598.0;153413.0;118034.0;35379.0
69;Totaal;1e generatie migratieachtergrond;2036;2424937.0;;17960.0;153443.0;118196.0;35247.0
70;Totaal;1e generatie migratieachtergrond;2037;2442223.0;;18323.0;153478.0;118331.0;35147.0
71;Totaal;1e generatie migratieachtergrond;2038;2459048.0;;18689.0;153504.0;118441.0;35063.0
72;Totaal;1e generatie migratieachtergrond;2039;2475422.0;;19058.0;153537.0;118520.0;35017.0
73;Totaal;1e generatie migratieachtergrond;2040;2491382.0;;19430.0;153567.0;118590.0;34977.0
74;Totaal;1e generatie migratieachtergrond;2041;2506930.0;;19805.0;153589.0;118655.0;34934.0
75;Totaal;1e generatie migratieachtergrond;2042;2522058.0;;20183.0;153605.0;118715.0;34889.0
76;Totaal;1e generatie migratieachtergrond;2043;2536765.0;;20561.0;153619.0;118781.0;34838.0
77;Totaal;1e generatie migratieachtergrond;2044;2551043.0;;20935.0;153628.0;118838.0;34790.0
78;Totaal;1e generatie migratieachtergrond;2045;2564897.0;;21302.0;153640.0;118887.0;34753.0
79;Totaal;1e generatie migratieachtergrond;2046;2578349.0;;21663.0;153655.0;118932.0;34723.0
80;Totaal;1e generatie migratieachtergrond;2047;2591409.0;;22019.0;153664.0;118972.0;34692.0
81;Totaal;1e generatie migratieachtergrond;2048;2604082.0;;22373.0;153681.0;119012.0;34669.0
82;Totaal;1e generatie migratieachtergrond;2049;2616378.0;;22730.0;153701.0;119056.0;34645.0
83;Totaal;1e generatie migratieachtergrond;2050;2628293.0;;23088.0;153713.0;119102.0;34610.0
84;Totaal;1e generatie migratieachtergrond;2051;2639816.0;;23447.0;153722.0;119151.0;34571.0
85;Totaal;1e generatie migratieachtergrond;2052;2650939.0;;23802.0;153735.0;119198.0;34537.0
86;Totaal;1e generatie migratieachtergrond;2053;2661674.0;;24149.0;153741.0;119243.0;34498.0
87;Totaal;1e generatie migratieachtergrond;2054;2672025.0;;24483.0;153752.0;119285.0;34467.0
88;Totaal;1e generatie migratieachtergrond;2055;2682009.0;;24800.0;153765.0;119327.0;34438.0
89;Totaal;1e generatie migratieachtergrond;2056;2691647.0;;25097.0;153778.0;119369.0;34409.0
90;Totaal;1e generatie migratieachtergrond;2057;2700959.0;;25370.0;153787.0;119410.0;34377.0
91;Totaal;1e generatie migratieachtergrond;2058;2709966.0;;25617.0;153798.0;119448.0;34351.0
92;Totaal;1e generatie migratieachtergrond;2059;2718700.0;;25834.0;153805.0;119484.0;34321.0
93;Totaal;1e generatie migratieachtergrond;2060;2727188.0;;;;;
94;Totaal;2e generatie migratieachtergrond;2014;;43331.0;7090.0;8245.0;18290.0;-10045.0
95;Totaal;2e generatie migratieachtergrond;2015;1802443.0;43593.0;7288.0;8283.0;18366.0;-10083.0
96;Totaal;2e generatie migratieachtergrond;2016;1828666.0;44041.0;7521.0;8563.0;18482.0;-9919.0
97;Totaal;2e generatie migratieachtergrond;2017;1855266.0;44491.0;7756.0;9193.0;18592.0;-9399.0
98;Totaal;2e generatie migratieachtergrond;2018;1882603.0;44908.0;7991.0;9614.0;18680.0;-9066.0
99;Totaal;2e generatie migratieachtergrond;2019;1910453.0;45245.0;8225.0;9888.0;18739.0;-8851.0
100;Totaal;2e generatie migratieachtergrond;2020;1938622.0;45442.0;8456.0;10015.0;18819.0;-8804.0
101;Totaal;2e generatie migratieachtergrond;2021;1966805.0;45583.0;8671.0;10126.0;18919.0;-8793.0
102;Totaal;2e generatie migratieachtergrond;2022;1994925.0;45708.0;8883.0;10178.0;19026.0;-8848.0
103;Totaal;2e generatie migratieachtergrond;2023;2022902.0;45831.0;9093.0;10210.0;19122.0;-8912.0
104;Totaal;2e generatie migratieachtergrond;2024;2050728.0;45964.0;9298.0;10263.0;19204.0;-8941.0
105;Totaal;2e generatie migratieachtergrond;2025;2078452.0;46116.0;9498.0;10305.0;19337.0;-9032.0
106;Totaal;2e generatie migratieachtergrond;2026;2106038.0;46290.0;9690.0;10348.0;19463.0;-9115.0
107;Totaal;2e generatie migratieachtergrond;2027;2133524.0;46449.0;9873.0;10391.0;19580.0;-9189.0
108;Totaal;2e generatie migratieachtergrond;2028;2160910.0;46604.0;10047.0;10437.0;19692.0;-9255.0
109;Totaal;2e generatie migratieachtergrond;2029;2188213.0;46750.0;10210.0;10480.0;19796.0;-9316.0
110;Totaal;2e generatie migratieachtergrond;2030;2215437.0;46878.0;10365.0;10553.0;19961.0;-9408.0
111;Totaal;2e generatie migratieachtergrond;2031;2242542.0;47005.0;10510.0;10612.0;20117.0;-9505.0
112;Totaal;2e generatie migratieachtergrond;2032;2269532.0;47112.0;10645.0;10680.0;20271.0;-9591.0
113;Totaal;2e generatie migratieachtergrond;2033;2296408.0;47204.0;10770.0;10746.0;20427.0;-9681.0
114;Totaal;2e generatie migratieachtergrond;2034;2323161.0;47279.0;10889.0;10815.0;20579.0;-9764.0
115;Totaal;2e generatie migratieachtergrond;2035;2349787.0;47324.0;11004.0;10876.0;20729.0;-9853.0
116;Totaal;2e generatie migratieachtergrond;2036;2376254.0;47364.0;11116.0;10966.0;20876.0;-9910.0
117;Totaal;2e generatie migratieachtergrond;2037;2402591.0;47394.0;11227.0;11060.0;21022.0;-9962.0
118;Totaal;2e generatie migratieachtergrond;2038;2428798.0;47416.0;11336.0;11121.0;21167.0;-10046.0
119;Totaal;2e generatie migratieachtergrond;2039;2454831.0;47436.0;11445.0;11210.0;21310.0;-10100.0
120;Totaal;2e generatie migratieachtergrond;2040;2480723.0;47454.0;11555.0;11314.0;21449.0;-10135.0
121;Totaal;2e generatie migratieachtergrond;2041;2506487.0;47474.0;11666.0;11381.0;21588.0;-10207.0
122;Totaal;2e generatie migratieachtergrond;2042;2532088.0;47506.0;11777.0;11463.0;21728.0;-10264.0
123;Totaal;2e generatie migratieachtergrond;2043;2557552.0;47544.0;11891.0;11537.0;21867.0;-10330.0
124;Totaal;2e generatie migratieachtergrond;2044;2582875.0;47590.0;12006.0;11635.0;22002.0;-10367.0
125;Totaal;2e generatie migratieachtergrond;2045;2608092.0;47659.0;12124.0;11730.0;22135.0;-10405.0
126;Totaal;2e generatie migratieachtergrond;2046;2633220.0;47750.0;12249.0;11831.0;22265.0;-10434.0
127;Totaal;2e generatie migratieachtergrond;2047;2658288.0;47846.0;12386.0;11880.0;22394.0;-10514.0
128;Totaal;2e generatie migratieachtergrond;2048;2683234.0;47949.0;12537.0;11967.0;22523.0;-10556.0
129;Totaal;2e generatie migratieachtergrond;2049;2708090.0;48065.0;12702.0;12036.0;22649.0;-10613.0
130;Totaal;2e generatie migratieachtergrond;2050;2732839.0;48180.0;12880.0;12116.0;22776.0;-10660.0
131;Totaal;2e generatie migratieachtergrond;2051;2757479.0;48296.0;13068.0;12197.0;22902.0;-10705.0
132;Totaal;2e generatie migratieachtergrond;2052;2782002.0;48412.0;13268.0;12232.0;23030.0;-10798.0
133;Totaal;2e generatie migratieachtergrond;2053;2806349.0;48536.0;13477.0;12301.0;23156.0;-10855.0
134;Totaal;2e generatie migratieachtergrond;2054;2830553.0;48639.0;13694.0;12370.0;23281.0;-10911.0
135;Totaal;2e generatie migratieachtergrond;2055;2854587.0;48746.0;13915.0;12426.0;23404.0;-10978.0
136;Totaal;2e generatie migratieachtergrond;2056;2878440.0;48846.0;14139.0;12486.0;23523.0;-11037.0
137;Totaal;2e generatie migratieachtergrond;2057;2902111.0;48932.0;14364.0;12541.0;23638.0;-11097.0
138;Totaal;2e generatie migratieachtergrond;2058;2925581.0;49012.0;14592.0;12607.0;23751.0;-11144.0
139;Totaal;2e generatie migratieachtergrond;2059;2948858.0;49086.0;14821.0;12667.0;23860.0;-11193.0
140;Totaal;2e generatie migratieachtergrond;2060;2971930.0;;;;;
141;Westerse migratieachtergrond;Totaal;2014;;14467.0;12605.0;93965.0;67920.0;26044.0
142;Westerse migratieachtergrond;Totaal;2015;1625086.0;14937.0;12839.0;93916.0;70393.0;23524.0
143;Westerse migratieachtergrond;Totaal;2016;1650707.0;15403.0;13141.0;96363.0;72774.0;23589.0
144;Westerse migratieachtergrond;Totaal;2017;1676558.0;15871.0;13441.0;98169.0;75112.0;23057.0
145;Westerse migratieachtergrond;Totaal;2018;1702045.0;16326.0;13742.0;99474.0;77250.0;22225.0
146;Westerse migratieachtergrond;Totaal;2019;1726853.0;16760.0;14045.0;100366.0;79145.0;21221.0
147;Westerse migratieachtergrond;Totaal;2020;1750790.0;17142.0;14341.0;100563.0;80749.0;19813.0
148;Westerse migratieachtergrond;Totaal;2021;1773401.0;17481.0;14618.0;100706.0;82062.0;18646.0
149;Westerse migratieachtergrond;Totaal;2022;1794907.0;17766.0;14892.0;100654.0;83140.0;17514.0
150;Westerse migratieachtergrond;Totaal;2023;1815295.0;18003.0;15166.0;100557.0;84008.0;16549.0
151;Westerse migratieachtergrond;Totaal;2024;1834681.0;18204.0;15442.0;100258.0;84687.0;15571.0
152;Westerse migratieachtergrond;Totaal;2025;1853015.0;18384.0;15714.0;100352.0;85239.0;15113.0
153;Westerse migratieachtergrond;Totaal;2026;1870797.0;18548.0;15980.0;100372.0;85715.0;14658.0
154;Westerse migratieachtergrond;Totaal;2027;1888019.0;18686.0;16240.0;100510.0;86111.0;14398.0
155;Westerse migratieachtergrond;Totaal;2028;1904865.0;18815.0;16489.0;100611.0;86446.0;14164.0
156;Westerse migratieachtergrond;Totaal;2029;1921358.0;18933.0;16721.0;100690.0;86703.0;13987.0
157;Westerse migratieachtergrond;Totaal;2030;1937555.0;19035.0;16940.0;100779.0;87045.0;13734.0
158;Westerse migratieachtergrond;Totaal;2031;1953385.0;19136.0;17144.0;100855.0;87342.0;13512.0
159;Westerse migratieachtergrond;Totaal;2032;1968887.0;19221.0;17328.0;100891.0;87606.0;13285.0
160;Westerse migratieachtergrond;Totaal;2033;1984067.0;19304.0;17493.0;100917.0;87833.0;13084.0
161;Westerse migratieachtergrond;Totaal;2034;1998962.0;19385.0;17641.0;100940.0;88030.0;12911.0
162;Westerse migratieachtergrond;Totaal;2035;2013615.0;19454.0;17777.0;100977.0;88199.0;12779.0
163;Westerse migratieachtergrond;Totaal;2036;2028072.0;19521.0;17899.0;101015.0;88349.0;12667.0
164;Westerse migratieachtergrond;Totaal;2037;2042358.0;19589.0;18012.0;101053.0;88483.0;12571.0
165;Westerse migratieachtergrond;Totaal;2038;2056506.0;19660.0;18116.0;101081.0;88607.0;12474.0
166;Westerse migratieachtergrond;Totaal;2039;2070525.0;19730.0;18209.0;101125.0;88718.0;12407.0
167;Westerse migratieachtergrond;Totaal;2040;2084453.0;19804.0;18291.0;101170.0;88827.0;12343.0
168;Westerse migratieachtergrond;Totaal;2041;2098309.0;19880.0;18362.0;101197.0;88932.0;12265.0
169;Westerse migratieachtergrond;Totaal;2042;2112091.0;19962.0;18423.0;101222.0;89031.0;12191.0
170;Westerse migratieachtergrond;Totaal;2043;2125823.0;20051.0;18471.0;101255.0;89127.0;12128.0
171;Westerse migratieachtergrond;Totaal;2044;2139529.0;20141.0;18505.0;101288.0;89221.0;12066.0
172;Westerse migratieachtergrond;Totaal;2045;2153233.0;20228.0;18525.0;101332.0;89314.0;12018.0
173;Westerse migratieachtergrond;Totaal;2046;2166954.0;20326.0;18534.0;101365.0;89404.0;11961.0
174;Westerse migratieachtergrond;Totaal;2047;2180708.0;20421.0;18542.0;101385.0;89489.0;11896.0
175;Westerse migratieachtergrond;Totaal;2048;2194486.0;20521.0;18556.0;101426.0;89574.0;11852.0
176;Westerse migratieachtergrond;Totaal;2049;2208301.0;20618.0;18584.0;101461.0;89658.0;11803.0
177;Westerse migratieachtergrond;Totaal;2050;2222137.0;20708.0;18621.0;101500.0;89742.0;11758.0
178;Westerse migratieachtergrond;Totaal;2051;2235984.0;20800.0;18671.0;101534.0;89824.0;11710.0
179;Westerse migratieachtergrond;Totaal;2052;2249821.0;20884.0;18732.0;101562.0;89905.0;11657.0
180;Westerse migratieachtergrond;Totaal;2053;2263629.0;20971.0;18797.0;101594.0;89984.0;11611.0
181;Westerse migratieachtergrond;Totaal;2054;2277414.0;21044.0;18867.0;101633.0;90060.0;11573.0
182;Westerse migratieachtergrond;Totaal;2055;2291164.0;21117.0;18934.0;101669.0;90133.0;11536.0
183;Westerse migratieachtergrond;Totaal;2056;2304880.0;21181.0;18996.0;101693.0;90206.0;11487.0
184;Westerse migratieachtergrond;Totaal;2057;2318553.0;21239.0;19048.0;101719.0;90276.0;11443.0
185;Westerse migratieachtergrond;Totaal;2058;2332188.0;21290.0;19086.0;101743.0;90344.0;11399.0
186;Westerse migratieachtergrond;Totaal;2059;2345790.0;21339.0;19109.0;101762.0;90409.0;11352.0
187;Westerse migratieachtergrond;Totaal;2060;2359369.0;;;;;
188;Westerse migratieachtergrond;1e generatie migratieachtergrond;2014;;;5953.0;91222.0;61652.0;29569.0
189;Westerse migratieachtergrond;1e generatie migratieachtergrond;2015;746396.0;;5997.0;91258.0;64085.0;27173.0
190;Westerse migratieachtergrond;1e generatie migratieachtergrond;2016;767571.0;;6075.0;93711.0;66378.0;27333.0
191;Westerse migratieachtergrond;1e generatie migratieachtergrond;2017;788830.0;;6153.0;95383.0;68577.0;26806.0
192;Westerse migratieachtergrond;1e generatie migratieachtergrond;2018;809484.0;;6233.0;96617.0;70563.0;26054.0
193;Westerse migratieachtergrond;1e generatie migratieachtergrond;2019;829305.0;;6318.0;97477.0;72316.0;25161.0
194;Westerse migratieachtergrond;1e generatie migratieachtergrond;2020;848150.0;;6400.0;97620.0;73815.0;23804.0
195;Westerse migratieachtergrond;1e generatie migratieachtergrond;2021;865553.0;;6478.0;97715.0;75052.0;22664.0
196;Westerse migratieachtergrond;1e generatie migratieachtergrond;2022;881738.0;;6559.0;97604.0;76056.0;21548.0
197;Westerse migratieachtergrond;1e generatie migratieachtergrond;2023;896728.0;;6645.0;97444.0;76854.0;20590.0
198;Westerse migratieachtergrond;1e generatie migratieachtergrond;2024;910672.0;;6738.0;97074.0;77470.0;19604.0
199;Westerse migratieachtergrond;1e generatie migratieachtergrond;2025;923539.0;;6836.0;97115.0;77962.0;19153.0
200;Westerse migratieachtergrond;1e generatie migratieachtergrond;2026;935857.0;;6937.0;97092.0;78380.0;18712.0
201;Westerse migratieachtergrond;1e generatie migratieachtergrond;2027;947630.0;;7043.0;97200.0;78723.0;18477.0
202;Westerse migratieachtergrond;1e generatie migratieachtergrond;2028;959065.0;;7150.0;97272.0;79008.0;18264.0
203;Westerse migratieachtergrond;1e generatie migratieachtergrond;2029;970181.0;;7254.0;97328.0;79220.0;18108.0
204;Westerse migratieachtergrond;1e generatie migratieachtergrond;2030;981034.0;;7356.0;97377.0;79509.0;17868.0
205;Westerse migratieachtergrond;1e generatie migratieachtergrond;2031;991545.0;;7455.0;97424.0;79756.0;17667.0
206;Westerse migratieachtergrond;1e generatie migratieachtergrond;2032;1001755.0;;7548.0;97437.0;79970.0;17467.0
207;Westerse migratieachtergrond;1e generatie migratieachtergrond;2033;1011676.0;;7634.0;97447.0;80146.0;17301.0
208;Westerse migratieachtergrond;1e generatie migratieachtergrond;2034;1021342.0;;7713.0;97455.0;80293.0;17163.0
209;Westerse migratieachtergrond;1e generatie migratieachtergrond;2035;1030791.0;;7787.0;97470.0;80413.0;17058.0
210;Westerse migratieachtergrond;1e generatie migratieachtergrond;2036;1040062.0;;7855.0;97482.0;80512.0;16970.0
211;Westerse migratieachtergrond;1e generatie migratieachtergrond;2037;1049177.0;;7919.0;97498.0;80594.0;16905.0
212;Westerse migratieachtergrond;1e generatie migratieachtergrond;2038;1058162.0;;7978.0;97507.0;80662.0;16845.0
213;Westerse migratieachtergrond;1e generatie migratieachtergrond;2039;1067030.0;;8032.0;97518.0;80715.0;16803.0
214;Westerse migratieachtergrond;1e generatie migratieachtergrond;2040;1075802.0;;8079.0;97529.0;80763.0;16766.0
215;Westerse migratieachtergrond;1e generatie migratieachtergrond;2041;1084489.0;;8119.0;97535.0;80805.0;16730.0
216;Westerse migratieachtergrond;1e generatie migratieachtergrond;2042;1093099.0;;8154.0;97540.0;80839.0;16701.0
217;Westerse migratieachtergrond;1e generatie migratieachtergrond;2043;1101646.0;;8180.0;97548.0;80870.0;16678.0
218;Westerse migratieachtergrond;1e generatie migratieachtergrond;2044;1110143.0;;8197.0;97551.0;80898.0;16653.0
219;Westerse migratieachtergrond;1e generatie migratieachtergrond;2045;1118600.0;;8203.0;97552.0;80923.0;16629.0
220;Westerse migratieachtergrond;1e generatie migratieachtergrond;2046;1127026.0;;8201.0;97556.0;80946.0;16610.0
221;Westerse migratieachtergrond;1e generatie migratieachtergrond;2047;1135436.0;;8194.0;97557.0;80965.0;16592.0
222;Westerse migratieachtergrond;1e generatie migratieachtergrond;2048;1143835.0;;8189.0;97559.0;80984.0;16575.0
223;Westerse migratieachtergrond;1e generatie migratieachtergrond;2049;1152220.0;;8193.0;97563.0;81002.0;16561.0
224;Westerse migratieachtergrond;1e generatie migratieachtergrond;2050;1160586.0;;8206.0;97566.0;81021.0;16545.0
225;Westerse migratieachtergrond;1e generatie migratieachtergrond;2051;1168925.0;;8235.0;97568.0;81039.0;16529.0
226;Westerse migratieachtergrond;1e generatie migratieachtergrond;2052;1177219.0;;8276.0;97568.0;81056.0;16512.0
227;Westerse migratieachtergrond;1e generatie migratieachtergrond;2053;1185453.0;;8327.0;97569.0;81075.0;16495.0
228;Westerse migratieachtergrond;1e generatie migratieachtergrond;2054;1193622.0;;8390.0;97570.0;81090.0;16480.0
229;Westerse migratieachtergrond;1e generatie migratieachtergrond;2055;1201712.0;;8464.0;97571.0;81106.0;16465.0
230;Westerse migratieachtergrond;1e generatie migratieachtergrond;2056;1209710.0;;8550.0;97572.0;81122.0;16450.0
231;Westerse migratieachtergrond;1e generatie migratieachtergrond;2057;1217610.0;;8645.0;97572.0;81138.0;16434.0
232;Westerse migratieachtergrond;1e generatie migratieachtergrond;2058;1225399.0;;8747.0;97573.0;81153.0;16420.0
233;Westerse migratieachtergrond;1e generatie migratieachtergrond;2059;1233071.0;;8856.0;97573.0;81169.0;16404.0
234;Westerse migratieachtergrond;1e generatie migratieachtergrond;2060;1240618.0;;;;;
235;Westerse migratieachtergrond;2e generatie migratieachtergrond;2014;;14467.0;6652.0;2743.0;6268.0;-3525.0
236;Westerse migratieachtergrond;2e generatie migratieachtergrond;2015;878690.0;14937.0;6842.0;2658.0;6308.0;-3649.0
237;Westerse migratieachtergrond;2e generatie migratieachtergrond;2016;883136.0;15403.0;7066.0;2652.0;6396.0;-3744.0
238;Westerse migratieachtergrond;2e generatie migratieachtergrond;2017;887728.0;15871.0;7288.0;2786.0;6535.0;-3749.0
239;Westerse migratieachtergrond;2e generatie migratieachtergrond;2018;892561.0;16326.0;7509.0;2857.0;6687.0;-3829.0
240;Westerse migratieachtergrond;2e generatie migratieachtergrond;2019;897548.0;16760.0;7727.0;2889.0;6829.0;-3940.0
241;Westerse migratieachtergrond;2e generatie migratieachtergrond;2020;902640.0;17142.0;7941.0;2943.0;6934.0;-3991.0
242;Westerse migratieachtergrond;2e generatie migratieachtergrond;2021;907848.0;17481.0;8140.0;2991.0;7010.0;-4018.0
243;Westerse migratieachtergrond;2e generatie migratieachtergrond;2022;913169.0;17766.0;8333.0;3050.0;7084.0;-4034.0
244;Westerse migratieachtergrond;2e generatie migratieachtergrond;2023;918567.0;18003.0;8521.0;3113.0;7154.0;-4041.0
245;Westerse migratieachtergrond;2e generatie migratieachtergrond;2024;924009.0;18204.0;8704.0;3184.0;7217.0;-4033.0
246;Westerse migratieachtergrond;2e generatie migratieachtergrond;2025;929476.0;18384.0;8878.0;3237.0;7277.0;-4040.0
247;Westerse migratieachtergrond;2e generatie migratieachtergrond;2026;934940.0;18548.0;9043.0;3280.0;7335.0;-4054.0
248;Westerse migratieachtergrond;2e generatie migratieachtergrond;2027;940389.0;18686.0;9197.0;3310.0;7388.0;-4079.0
249;Westerse migratieachtergrond;2e generatie migratieachtergrond;2028;945800.0;18815.0;9339.0;3339.0;7438.0;-4100.0
250;Westerse migratieachtergrond;2e generatie migratieachtergrond;2029;951177.0;18933.0;9467.0;3362.0;7483.0;-4121.0
251;Westerse migratieachtergrond;2e generatie migratieachtergrond;2030;956521.0;19035.0;9584.0;3402.0;7536.0;-4134.0
252;Westerse migratieachtergrond;2e generatie migratieachtergrond;2031;961840.0;19136.0;9689.0;3431.0;7586.0;-4155.0
253;Westerse migratieachtergrond;2e generatie migratieachtergrond;2032;967132.0;19221.0;9780.0;3454.0;7636.0;-4182.0
254;Westerse migratieachtergrond;2e generatie migratieachtergrond;2033;972391.0;19304.0;9859.0;3470.0;7687.0;-4217.0
255;Westerse migratieachtergrond;2e generatie migratieachtergrond;2034;977620.0;19385.0;9928.0;3485.0;7737.0;-4252.0
256;Westerse migratieachtergrond;2e generatie migratieachtergrond;2035;982824.0;19454.0;9990.0;3507.0;7786.0;-4279.0
