ID;RegioS;SoortRijbanen;Perioden;Weglengte_1
91;Nederland;Gemeentelijke weg: ongescheiden rijbanen;2020;117490.0
92;Nederland;Gemeentelijke weg: ongescheiden rijbanen;2021;117353.0
93;Nederland;Gemeentelijke weg: ongescheiden rijbanen;2022;118094.0
94;Nederland;Gemeentelijke weg: ongescheiden rijbanen;2023;118682.0
95;Nederland;Gemeentelijke weg: ongescheiden rijbanen;2024;119407.0
96;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2001;2818.0
97;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2002;2845.0
98;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2003;2867.0
99;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2004;2922.0
100;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2005;2876.0
101;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2006;2927.0
102;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2007;2977.0
103;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2008;3047.0
104;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2009;3094.0
105;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2010;3152.0
106;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2011;3197.0
107;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2012;3236.0
108;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2013;3287.0
109;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2014;3372.0
110;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2015;3425.0
111;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2016;3507.0
112;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2017;3544.0
113;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2018;3615.0
114;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2019;3750.0
115;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2020;3729.0
116;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2021;3722.0
117;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2022;3729.0
118;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2023;3799.0
119;Nederland;Gemeentelijke wegen: gescheiden rijbanen;2024;4110.0
120;Nederland;Waterschapswegen: totaal;2001;
121;Nederland;Waterschapswegen: totaal;2002;
122;Nederland;Waterschapswegen: totaal;2003;
123;Nederland;Waterschapswegen: totaal;2004;
124;Nederland;Waterschapswegen: totaal;2005;6916.0
125;Nederland;Waterschapswegen: totaal;2006;6912.0
126;Nederland;Waterschapswegen: totaal;2007;7008.0
127;Nederland;Waterschapswegen: totaal;2008;7022.0
128;Nederland;Waterschapswegen: totaal;2009;7020.0
129;Nederland;Waterschapswegen: totaal;2010;7050.0
130;Nederland;Waterschapswegen: totaal;2011;7070.0
131;Nederland;Waterschapswegen: totaal;2012;7080.0
132;Nederland;Waterschapswegen: totaal;2013;7070.0
133;Nederland;Waterschapswegen: totaal;2014;7064.0
134;Nederland;Waterschapswegen: totaal;2015;7044.0
135;Nederland;Waterschapswegen: totaal;2016;7030.0
136;Nederland;Waterschapswegen: totaal;2017;6981.0
137;Nederland;Waterschapswegen: totaal;2018;6952.0
138;Nederland;Waterschapswegen: totaal;2019;6967.0
139;Nederland;Waterschapswegen: totaal;2020;6821.0
140;Nederland;Waterschapswegen: totaal;2021;6729.0
141;Nederland;Waterschapswegen: totaal;2022;6492.0
142;Nederland;Waterschapswegen: totaal;2023;5974.0
143;Nederland;Waterschapswegen: totaal;2024;5910.0
144;Nederland;Waterschapswegen: ongescheiden rijbanen;2001;
145;Nederland;Waterschapswegen: ongescheiden rijbanen;2002;
146;Nederland;Waterschapswegen: ongescheiden rijbanen;2003;
147;Nederland;Waterschapswegen: ongescheiden rijbanen;2004;
148;Nederland;Waterschapswegen: ongescheiden rijbanen;2005;6823.0
149;Nederland;Waterschapswegen: ongescheiden rijbanen;2006;6819.0
150;Nederland;Waterschapswegen: ongescheiden rijbanen;2007;6915.0
151;Nederland;Waterschapswegen: ongescheiden rijbanen;2008;6933.0
152;Nederland;Waterschapswegen: ongescheiden rijbanen;2009;6929.0
153;Nederland;Waterschapswegen: ongescheiden rijbanen;2010;6953.0
154;Nederland;Waterschapswegen: ongescheiden rijbanen;2011;6972.0
155;Nederland;Waterschapswegen: ongescheiden rijbanen;2012;6976.0
156;Nederland;Waterschapswegen: ongescheiden rijbanen;2013;6966.0
157;Nederland;Waterschapswegen: ongescheiden rijbanen;2014;6961.0
158;Nederland;Waterschapswegen: ongescheiden rijbanen;2015;6942.0
159;Nederland;Waterschapswegen: ongescheiden rijbanen;2016;6925.0
160;Nederland;Waterschapswegen: ongescheiden rijbanen;2017;6875.0
161;Nederland;Waterschapswegen: ongescheiden rijbanen;2018;6846.0
162;Nederland;Waterschapswegen: ongescheiden rijbanen;2019;6864.0
163;Nederland;Waterschapswegen: ongescheiden rijbanen;2020;6726.0
164;Nederland;Waterschapswegen: ongescheiden rijbanen;2021;6637.0
165;Nederland;Waterschapswegen: ongescheiden rijbanen;2022;6406.0
166;Nederland;Waterschapswegen: ongescheiden rijbanen;2023;5900.0
167;Nederland;Waterschapswegen: ongescheiden rijbanen;2024;5835.0
168;Nederland;Waterschapswegen: gescheiden rijbanen;2001;
169;Nederland;Waterschapswegen: gescheiden rijbanen;2002;
170;Nederland;Waterschapswegen: gescheiden rijbanen;2003;
171;Nederland;Waterschapswegen: gescheiden rijbanen;2004;
172;Nederland;Waterschapswegen: gescheiden rijbanen;2005;93.0
173;Nederland;Waterschapswegen: gescheiden rijbanen;2006;93.0
174;Nederland;Waterschapswegen: gescheiden rijbanen;2007;93.0
175;Nederland;Waterschapswegen: gescheiden rijbanen;2008;90.0
176;Nederland;Waterschapswegen: gescheiden rijbanen;2009;91.0
177;Nederland;Waterschapswegen: gescheiden rijbanen;2010;97.0
178;Nederland;Waterschapswegen: gescheiden rijbanen;2011;98.0
179;Nederland;Waterschapswegen: gescheiden rijbanen;2012;104.0
180;Nederland;Waterschapswegen: gescheiden rijbanen;2013;104.0
181;Nederland;Waterschapswegen: gescheiden rijbanen;2014;103.0
182;Nederland;Waterschapswegen: gescheiden rijbanen;2015;102.0
183;Nederland;Waterschapswegen: gescheiden rijbanen;2016;105.0
184;Nederland;Waterschapswegen: gescheiden rijbanen;2017;106.0
185;Nederland;Waterschapswegen: gescheiden rijbanen;2018;106.0
186;Nederland;Waterschapswegen: gescheiden rijbanen;2019;103.0
187;Nederland;Waterschapswegen: gescheiden rijbanen;2020;95.0
188;Nederland;Waterschapswegen: gescheiden rijbanen;2021;92.0
189;Nederland;Waterschapswegen: gescheiden rijbanen;2022;85.0
190;Nederland;Waterschapswegen: gescheiden rijbanen;2023;74.0
191;Nederland;Waterschapswegen: gescheiden rijbanen;2024;75.0
192;Nederland;Provinciale wegen: totaal;2001;7885.0
193;Nederland;Provinciale wegen: totaal;2002;7866.0
194;Nederland;Provinciale wegen: totaal;2003;7856.0
195;Nederland;Provinciale wegen: totaal;2004;7799.0
196;Nederland;Provinciale wegen: totaal;2005;7743.0
197;Nederland;Provinciale wegen: totaal;2006;7745.0
198;Nederland;Provinciale wegen: totaal;2007;7899.0
199;Nederland;Provinciale wegen: totaal;2008;7848.0
200;Nederland;Provinciale wegen: totaal;2009;7836.0
201;Nederland;Provinciale wegen: totaal;2010;7861.0
202;Nederland;Provinciale wegen: totaal;2011;7863.0
203;Nederland;Provinciale wegen: totaal;2012;7802.0
204;Nederland;Provinciale wegen: totaal;2013;7778.0
205;Nederland;Provinciale wegen: totaal;2014;7749.0
206;Nederland;Provinciale wegen: totaal;2015;7738.0
207;Nederland;Provinciale wegen: totaal;2016;7759.0
208;Nederland;Provinciale wegen: totaal;2017;7757.0
209;Nederland;Provinciale wegen: totaal;2018;7745.0
210;Nederland;Provinciale wegen: totaal;2019;7813.0
211;Nederland;Provinciale wegen: totaal;2020;7817.0
212;Nederland;Provinciale wegen: totaal;2021;7905.0
213;Nederland;Provinciale wegen: totaal;2022;7934.0
214;Nederland;Provinciale wegen: totaal;2023;8004.0
215;Nederland;Provinciale wegen: totaal;2024;8065.0
216;Nederland;Provinciale wegen: totaal hoofdrijbanen;2001;6855.0
217;Nederland;Provinciale wegen: totaal hoofdrijbanen;2002;6831.0
218;Nederland;Provinciale wegen: totaal hoofdrijbanen;2003;6803.0
219;Nederland;Provinciale wegen: totaal hoofdrijbanen;2004;6737.0
220;Nederland;Provinciale wegen: totaal hoofdrijbanen;2005;6574.0
221;Nederland;Provinciale wegen: totaal hoofdrijbanen;2006;6572.0
222;Nederland;Provinciale wegen: totaal hoofdrijbanen;2007;6684.0
223;Nederland;Provinciale wegen: totaal hoofdrijbanen;2008;6611.0
224;Nederland;Provinciale wegen: totaal hoofdrijbanen;2009;6593.0
225;Nederland;Provinciale wegen: totaal hoofdrijbanen;2010;6614.0
226;Nederland;Provinciale wegen: totaal hoofdrijbanen;2011;6617.0
227;Nederland;Provinciale wegen: totaal hoofdrijbanen;2012;6558.0
228;Nederland;Provinciale wegen: totaal hoofdrijbanen;2013;6559.0
229;Nederland;Provinciale wegen: totaal hoofdrijbanen;2014;6556.0
230;Nederland;Provinciale wegen: totaal hoofdrijbanen;2015;6542.0
231;Nederland;Provinciale wegen: totaal hoofdrijbanen;2016;6537.0
232;Nederland;Provinciale wegen: totaal hoofdrijbanen;2017;6533.0
233;Nederland;Provinciale wegen: totaal hoofdrijbanen;2018;6524.0
234;Nederland;Provinciale wegen: totaal hoofdrijbanen;2019;6530.0
235;Nederland;Provinciale wegen: totaal hoofdrijbanen;2020;6507.0
236;Nederland;Provinciale wegen: totaal hoofdrijbanen;2021;6511.0
237;Nederland;Provinciale wegen: totaal hoofdrijbanen;2022;6509.0
238;Nederland;Provinciale wegen: totaal hoofdrijbanen;2023;6519.0
239;Nederland;Provinciale wegen: totaal hoofdrijbanen;2024;6535.0
240;Nederland;Provinciale wegen: ongescheiden rijbanen;2001;6216.0
241;Nederland;Provinciale wegen: ongescheiden rijbanen;2002;6209.0
242;Nederland;Provinciale wegen: ongescheiden rijbanen;2003;6175.0
243;Nederland;Provinciale wegen: ongescheiden rijbanen;2004;6106.0
244;Nederland;Provinciale wegen: ongescheiden rijbanen;2005;5934.0
245;Nederland;Provinciale wegen: ongescheiden rijbanen;2006;5929.0
246;Nederland;Provinciale wegen: ongescheiden rijbanen;2007;5996.0
247;Nederland;Provinciale wegen: ongescheiden rijbanen;2008;5884.0
248;Nederland;Provinciale wegen: ongescheiden rijbanen;2009;5860.0
249;Nederland;Provinciale wegen: ongescheiden rijbanen;2010;5872.0
250;Nederland;Provinciale wegen: ongescheiden rijbanen;2011;5859.0
251;Nederland;Provinciale wegen: ongescheiden rijbanen;2012;5793.0
252;Nederland;Provinciale wegen: ongescheiden rijbanen;2013;5755.0
253;Nederland;Provinciale wegen: ongescheiden rijbanen;2014;5697.0
254;Nederland;Provinciale wegen: ongescheiden rijbanen;2015;5660.0
255;Nederland;Provinciale wegen: ongescheiden rijbanen;2016;5640.0
256;Nederland;Provinciale wegen: ongescheiden rijbanen;2017;5626.0
257;Nederland;Provinciale wegen: ongescheiden rijbanen;2018;5559.0
258;Nederland;Provinciale wegen: ongescheiden rijbanen;2019;5499.0
259;Nederland;Provinciale wegen: ongescheiden rijbanen;2020;5490.0
260;Nederland;Provinciale wegen: ongescheiden rijbanen;2021;5486.0
261;Nederland;Provinciale wegen: ongescheiden rijbanen;2022;5430.0
262;Nederland;Provinciale wegen: ongescheiden rijbanen;2023;5413.0
263;Nederland;Provinciale wegen: ongescheiden rijbanen;2024;5329.0
264;Nederland;Provinciale wegen: gescheiden rijbanen;2001;639.0
265;Nederland;Provinciale wegen: gescheiden rijbanen;2002;622.0
266;Nederland;Provinciale wegen: gescheiden rijbanen;2003;628.0
267;Nederland;Provinciale wegen: gescheiden rijbanen;2004;631.0
268;Nederland;Provinciale wegen: gescheiden rijbanen;2005;640.0
269;Nederland;Provinciale wegen: gescheiden rijbanen;2006;643.0
270;Nederland;Provinciale wegen: gescheiden rijbanen;2007;688.0
271;Nederland;Provinciale wegen: gescheiden rijbanen;2008;727.0
272;Nederland;Provinciale wegen: gescheiden rijbanen;2009;733.0
273;Nederland;Provinciale wegen: gescheiden rijbanen;2010;742.0
274;Nederland;Provinciale wegen: gescheiden rijbanen;2011;757.0
275;Nederland;Provinciale wegen: gescheiden rijbanen;2012;765.0
276;Nederland;Provinciale wegen: gescheiden rijbanen;2013;804.0
277;Nederland;Provinciale wegen: gescheiden rijbanen;2014;860.0
278;Nederland;Provinciale wegen: gescheiden rijbanen;2015;883.0
279;Nederland;Provinciale wegen: gescheiden rijbanen;2016;898.0
280;Nederland;Provinciale wegen: gescheiden rijbanen;2017;907.0
281;Nederland;Provinciale wegen: gescheiden rijbanen;2018;964.0
282;Nederland;Provinciale wegen: gescheiden rijbanen;2019;1030.0
283;Nederland;Provinciale wegen: gescheiden rijbanen;2020;1017.0
284;Nederland;Provinciale wegen: gescheiden rijbanen;2021;1025.0
285;Nederland;Provinciale wegen: gescheiden rijbanen;2022;1080.0
286;Nederland;Provinciale wegen: gescheiden rijbanen;2023;1106.0
287;Nederland;Provinciale wegen: gescheiden rijbanen;2024;1206.0
288;Nederland;Provinciale wegen: verbindingsbanen;2001;192.0
289;Nederland;Provinciale wegen: verbindingsbanen;2002;197.0
290;Nederland;Provinciale wegen: verbindingsbanen;2003;209.0
291;Nederland;Provinciale wegen: verbindingsbanen;2004;216.0
292;Nederland;Provinciale wegen: verbindingsbanen;2005;221.0
293;Nederland;Provinciale wegen: verbindingsbanen;2006;224.0
294;Nederland;Provinciale wegen: verbindingsbanen;2007;267.0
295;Nederland;Provinciale wegen: verbindingsbanen;2008;287.0
296;Nederland;Provinciale wegen: verbindingsbanen;2009;299.0
297;Nederland;Provinciale wegen: verbindingsbanen;2010;307.0
298;Nederland;Provinciale wegen: verbindingsbanen;2011;312.0
299;Nederland;Provinciale wegen: verbindingsbanen;2012;318.0
300;Nederland;Provinciale wegen: verbindingsbanen;2013;324.0
301;Nederland;Provinciale wegen: verbindingsbanen;2014;338.0
302;Nederland;Provinciale wegen: verbindingsbanen;2015;348.0
303;Nederland;Provinciale wegen: verbindingsbanen;2016;374.0
304;Nederland;Provinciale wegen: verbindingsbanen;2017;390.0
305;Nederland;Provinciale wegen: verbindingsbanen;2018;416.0
306;Nederland;Provinciale wegen: verbindingsbanen;2019;465.0
307;Nederland;Provinciale wegen: verbindingsbanen;2020;468.0
308;Nederland;Provinciale wegen: verbindingsbanen;2021;479.0
309;Nederland;Provinciale wegen: verbindingsbanen;2022;495.0
310;Nederland;Provinciale wegen: verbindingsbanen;2023;514.0
311;Nederland;Provinciale wegen: verbindingsbanen;2024;501.0
312;Nederland;Provinciale wegen: overige rijbanen;2001;838.0
313;Nederland;Provinciale wegen: overige rijbanen;2002;839.0
314;Nederland;Provinciale wegen: overige rijbanen;2003;843.0
315;Nederland;Provinciale wegen: overige rijbanen;2004;847.0
316;Nederland;Provinciale wegen: overige rijbanen;2005;948.0
317;Nederland;Provinciale wegen: overige rijbanen;2006;949.0
318;Nederland;Provinciale wegen: overige rijbanen;2007;949.0
319;Nederland;Provinciale wegen: overige rijbanen;2008;950.0
320;Nederland;Provinciale wegen: overige rijbanen;2009;944.0
321;Nederland;Provinciale wegen: overige rijbanen;2010;940.0
322;Nederland;Provinciale wegen: overige rijbanen;2011;934.0
323;Nederland;Provinciale wegen: overige rijbanen;2012;926.0
324;Nederland;Provinciale wegen: overige rijbanen;2013;894.0
325;Nederland;Provinciale wegen: overige rijbanen;2014;855.0
326;Nederland;Provinciale wegen: overige rijbanen;2015;848.0
327;Nederland;Provinciale wegen: overige rijbanen;2016;847.0
328;Nederland;Provinciale wegen: overige rijbanen;2017;834.0
329;Nederland;Provinciale wegen: overige rijbanen;2018;806.0
330;Nederland;Provinciale wegen: overige rijbanen;2019;819.0
331;Nederland;Provinciale wegen: overige rijbanen;2020;843.0
332;Nederland;Provinciale wegen: overige rijbanen;2021;915.0
333;Nederland;Provinciale wegen: overige rijbanen;2022;930.0
334;Nederland;Provinciale wegen: overige rijbanen;2023;970.0
335;Nederland;Provinciale wegen: overige rijbanen;2024;1029.0
336;Nederland;Rijkswegen: totaal;2001;4892.0
337;Nederland;Rijkswegen: totaal;2002;4997.0
338;Nederland;Rijkswegen: totaal;2003;5104.0
339;Nederland;Rijkswegen: totaal;2004;5136.0
340;Nederland;Rijkswegen: totaal;2005;5178.0
341;Nederland;Rijkswegen: totaal;2006;5204.0
342;Nederland;Rijkswegen: totaal;2007;5012.0
343;Nederland;Rijkswegen: totaal;2008;5050.0
344;Nederland;Rijkswegen: totaal;2009;5076.0
345;Nederland;Rijkswegen: totaal;2010;5109.0
346;Nederland;Rijkswegen: totaal;2011;5121.0
347;Nederland;Rijkswegen: totaal;2012;5120.0
348;Nederland;Rijkswegen: totaal;2013;5191.0
349;Nederland;Rijkswegen: totaal;2014;5242.0
350;Nederland;Rijkswegen: totaal;2015;5279.0
351;Nederland;Rijkswegen: totaal;2016;5340.0
352;Nederland;Rijkswegen: totaal;2017;5357.0
353;Nederland;Rijkswegen: totaal;2018;5384.0
354;Nederland;Rijkswegen: totaal;2019;5458.0
355;Nederland;Rijkswegen: totaal;2020;5504.0
356;Nederland;Rijkswegen: totaal;2021;5534.0
357;Nederland;Rijkswegen: totaal;2022;5571.0
358;Nederland;Rijkswegen: totaal;2023;5586.0
359;Nederland;Rijkswegen: totaal;2024;5594.0
360;Nederland;Rijkswegen: totaal hoofdrijbanen;2001;3227.0
361;Nederland;Rijkswegen: totaal hoofdrijbanen;2002;3230.0
362;Nederland;Rijkswegen: totaal hoofdrijbanen;2003;3263.0
363;Nederland;Rijkswegen: totaal hoofdrijbanen;2004;3259.0
364;Nederland;Rijkswegen: totaal hoofdrijbanen;2005;3269.0
365;Nederland;Rijkswegen: totaal hoofdrijbanen;2006;3267.0
366;Nederland;Rijkswegen: totaal hoofdrijbanen;2007;3098.0
367;Nederland;Rijkswegen: totaal hoofdrijbanen;2008;3112.0
368;Nederland;Rijkswegen: totaal hoofdrijbanen;2009;3104.0
369;Nederland;Rijkswegen: totaal hoofdrijbanen;2010;3082.0
370;Nederland;Rijkswegen: totaal hoofdrijbanen;2011;3070.0
371;Nederland;Rijkswegen: totaal hoofdrijbanen;2012;3052.0
372;Nederland;Rijkswegen: totaal hoofdrijbanen;2013;3051.0
373;Nederland;Rijkswegen: totaal hoofdrijbanen;2014;3058.0
374;Nederland;Rijkswegen: totaal hoofdrijbanen;2015;3057.0
375;Nederland;Rijkswegen: totaal hoofdrijbanen;2016;3051.0
376;Nederland;Rijkswegen: totaal hoofdrijbanen;2017;3055.0
377;Nederland;Rijkswegen: totaal hoofdrijbanen;2018;3047.0
378;Nederland;Rijkswegen: totaal hoofdrijbanen;2019;3067.0
379;Nederland;Rijkswegen: totaal hoofdrijbanen;2020;3084.0
380;Nederland;Rijkswegen: totaal hoofdrijbanen;2021;3092.0
381;Nederland;Rijkswegen: totaal hoofdrijbanen;2022;3100.0
382;Nederland;Rijkswegen: totaal hoofdrijbanen;2023;3105.0
383;Nederland;Rijkswegen: totaal hoofdrijbanen;2024;3114.0
384;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2001;728.0
385;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2002;714.0
386;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2003;722.0
387;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2004;674.0
388;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2005;669.0
389;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2006;663.0
390;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2007;516.0
391;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2008;475.0
392;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2009;473.0
393;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2010;435.0
394;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2011;419.0
395;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2012;394.0
396;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2013;386.0
397;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2014;380.0
398;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2015;327.0
399;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2016;295.0
400;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2017;296.0
401;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2018;291.0
402;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2019;278.0
403;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2020;295.0
404;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2021;302.0
405;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2022;307.0
406;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2023;312.0
407;Nederland;Rijkswegen: ongescheiden hoofdrijbanen;2024;308.0
408;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2001;2499.0
409;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2002;2516.0
410;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2003;2541.0
411;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2004;2585.0
412;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2005;2600.0
413;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2006;2604.0
414;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2007;2582.0
415;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2008;2637.0
416;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2009;2631.0
417;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2010;2646.0
418;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2011;2651.0
419;Nederland;Rijkswegen: gescheiden hoofdrijbanen;2012;2658.0
