ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
0;Totaal over alle leeftijden;2000;15863950;7846317;8017633
1;Totaal over alle leeftijden;2001;15981758;7906484;8075274
2;Totaal over alle leeftijden;2002;16097764;7965187;8132577
3;Totaal over alle leeftijden;2003;16211034;8022717;8188317
4;Totaal over alle leeftijden;2004;16320079;8078375;8241704
5;Totaal over alle leeftijden;2005;16424709;8132036;8292673
6;Totaal over alle leeftijden;2006;16523637;8182875;8340762
7;Totaal over alle leeftijden;2007;16616780;8230731;8386049
8;Totaal over alle leeftijden;2008;16704273;8275697;8428576
9;Totaal over alle leeftijden;2009;16786706;8318070;8468636
10;Totaal over alle leeftijden;2010;16864472;8358066;8506406
11;Totaal over alle leeftijden;2011;16938478;8396244;8542234
12;Totaal over alle leeftijden;2012;17009194;8432695;8576499
13;Totaal over alle leeftijden;2013;17076949;8467643;8609306
14;Totaal over alle leeftijden;2014;17142059;8501166;8640893
15;Totaal over alle leeftijden;2015;17204906;8533461;8671445
16;Totaal over alle leeftijden;2016;17265765;8564681;8701084
17;Totaal over alle leeftijden;2017;17324788;8594840;8729948
18;Totaal over alle leeftijden;2018;17382133;8623982;8758151
19;Totaal over alle leeftijden;2019;17437913;8652160;8785753
20;Totaal over alle leeftijden;2020;17492098;8679369;8812729
21;Totaal over alle leeftijden;2021;17544669;8705603;8839066
22;Totaal over alle leeftijden;2022;17595453;8730657;8864796
23;Totaal over alle leeftijden;2023;17644313;8754542;8889771
24;Totaal over alle leeftijden;2024;17691078;8777177;8913901
25;Totaal over alle leeftijden;2025;17735544;8798489;8937055
26;Totaal over alle leeftijden;2026;17777663;8818392;8959271
27;Totaal over alle leeftijden;2027;17817162;8836863;8980299
28;Totaal over alle leeftijden;2028;17853945;8853841;9000104
29;Totaal over alle leeftijden;2029;17887872;8869331;9018541
30;Totaal over alle leeftijden;2030;17918871;8883349;9035522
31;Totaal over alle leeftijden;2031;17946903;8895910;9050993
32;Totaal over alle leeftijden;2032;17971841;8907017;9064824
33;Totaal over alle leeftijden;2033;17993622;8916612;9077010
34;Totaal over alle leeftijden;2034;18012142;8924725;9087417
35;Totaal over alle leeftijden;2035;18027428;8931298;9096130
36;Totaal over alle leeftijden;2036;18039370;8936326;9103044
37;Totaal over alle leeftijden;2037;18048129;8939957;9108172
38;Totaal over alle leeftijden;2038;18054073;8942365;9111708
39;Totaal over alle leeftijden;2039;18057192;8943583;9113609
40;Totaal over alle leeftijden;2040;18058048;8943875;9114173
41;Totaal over alle leeftijden;2041;18056969;8943225;9113744
42;Totaal over alle leeftijden;2042;18054115;8941917;9112198
43;Totaal over alle leeftijden;2043;18049876;8939976;9109900
44;Totaal over alle leeftijden;2044;18044363;8937560;9106803
45;Totaal over alle leeftijden;2045;18038166;8934828;9103338
46;Totaal over alle leeftijden;2046;18031549;8932019;9099530
47;Totaal over alle leeftijden;2047;18024559;8929206;9095353
48;Totaal over alle leeftijden;2048;18017680;8926583;9091097
49;Totaal over alle leeftijden;2049;18011059;8924180;9086879
50;Totaal over alle leeftijden;2050;18004927;8922156;9082771
51;0;2000;201748;103549;98199
52;0;2001;206598;105779;100819
53;0;2002;206499;105725;100773
54;0;2003;205006;104964;100042
55;0;2004;202408;103636;98771
56;0;2005;199639;102221;97418
57;0;2006;196766;100751;96015
58;0;2007;194023;99347;94676
59;0;2008;191538;98074;93464
60;0;2009;189530;97046;92484
61;0;2010;187830;96178;91652
62;0;2011;186760;95630;91129
63;0;2012;186225;95357;90868
64;0;2013;186081;95283;90798
65;0;2014;186364;95429;90935
66;0;2015;186934;95722;91213
67;0;2016;187725;96129;91596
68;0;2017;188722;96639;92083
69;0;2018;189877;97231;92646
70;0;2019;191139;97877;93262
71;0;2020;192414;98529;93884
72;0;2021;193636;99157;94479
73;0;2022;194773;99740;95034
74;0;2023;195813;100274;95540
75;0;2024;196754;100755;95998
76;0;2025;197595;101187;96408
77;0;2026;198346;101571;96775
78;0;2027;198987;101901;97086
79;0;2028;199547;102188;97360
80;0;2029;200019;102430;97589
81;0;2030;200406;102627;97779
82;0;2031;200662;102759;97903
83;0;2032;200777;102819;97958
84;0;2033;200729;102794;97935
85;0;2034;200498;102676;97822
86;0;2035;200078;102461;97617
87;0;2036;199518;102174;97344
88;0;2037;198841;101828;97013
89;0;2038;198107;101452;96656
90;0;2039;197353;101064;96288
91;0;2040;196640;100700;95940
92;0;2041;195991;100367;95624
93;0;2042;195456;100094;95362
94;0;2043;195046;99883;95163
95;0;2044;194800;99757;95043
96;0;2045;194721;99717;95004
97;0;2046;194796;99755;95042
98;0;2047;195024;99873;95151
99;0;2048;195372;100050;95322
100;0;2049;195808;100273;95534
101;0;2050;196356;100555;95801
102;1;2000;201017;102854;98163
103;1;2001;202408;103855;98553
104;1;2002;207248;106076;101172
105;1;2003;207165;106031;101135
106;1;2004;205681;105275;100406
107;1;2005;203093;103951;99142
108;1;2006;200332;102540;97792
109;1;2007;197464;101072;96392
110;1;2008;194728;99671;95058
111;1;2009;192249;98402;93847
112;1;2010;190246;97378;92868
113;1;2011;188557;96516;92042
114;1;2012;187494;95973;91521
115;1;2013;186964;95700;91264
116;1;2014;186821;95627;91195
117;1;2015;187101;95771;91331
118;1;2016;187669;96061;91608
119;1;2017;188453;96464;91989
120;1;2018;189447;96973;92474
121;1;2019;190594;97560;93033
122;1;2020;191849;98201;93648
123;1;2021;193118;98851;94266
124;1;2022;194333;99476;94857
125;1;2023;195464;100056;95408
126;1;2024;196498;100587;95911
127;1;2025;197434;101068;96366
128;1;2026;198270;101495;96774
129;1;2027;199013;101875;97138
130;1;2028;199651;102204;97447
131;1;2029;200209;102489;97719
132;1;2030;200677;102729;97948
133;1;2031;201063;102927;98136
134;1;2032;201315;103056;98259
135;1;2033;201430;103116;98314
136;1;2034;201381;103092;98290
137;1;2035;201151;102974;98178
138;1;2036;200735;102761;97974
139;1;2037;200176;102475;97702
140;1;2038;199502;102131;97372
141;1;2039;198772;101756;97015
142;1;2040;198022;101371;96651
143;1;2041;197312;101008;96303
144;1;2042;196665;100676;95989
145;1;2043;196135;100406;95729
146;1;2044;195726;100196;95530
