ID;KenmerkenVanPersonen;Geslacht;Perioden;TotaalAantalPersonen_1;NietIngedeeldePersonen_2;TotaalAantalPersonenMetLaagInkomen_3;InVanPersonenInParticuliereHuish_4;TotaalAantalPersonen_5;InVanPersonenMetLaagInkomen_6;InVanPersonenInParticuliereHuish_7;TotaalAantalPersMetSociaalMinimum_8;InVanPersonenInParticuliereHuish_9;TotaalAantalPersonen_10;InVanPersonenMetSociaalMinimum_11;InVanPersonenInParticuliereHuish_12
15;0;1;1994;7450.0;302.0;831.0;11.6;285.0;34.3;4.0;554.0;7.8;161.0;29.1;2.3
16;0;1;1995;7507.0;295.0;795.0;11.0;292.0;36.7;4.0;532.0;7.4;165.0;31.0;2.3
17;0;1;1996;7540.0;294.0;806.0;11.1;294.0;36.5;4.1;544.0;7.5;157.0;28.8;2.2
18;0;1;1997;7588.0;261.0;786.0;10.7;286.0;36.4;3.9;531.0;7.3;155.0;29.2;2.1
19;0;1;1998;7642.0;246.0;723.0;9.8;260.0;35.9;3.5;512.0;6.9;153.0;29.9;2.1
20;0;1;1999;7678.0;283.0;687.0;9.3;240.0;34.9;3.2;499.0;6.7;142.0;28.5;1.9
21;0;1;2000;7762.0;303.0;670.0;9.0;227.0;33.8;3.0;491.0;6.6;135.0;27.4;1.8
22;0;2;1990;7372.0;310.0;973.0;13.8;;;;677.0;9.6;;;
23;0;2;1991;7434.0;306.0;1002.0;14.1;;;;702.0;9.8;;;
24;0;2;1992;7487.0;308.0;1000.0;13.9;430.0;43.0;6.0;714.0;9.9;255.0;35.7;3.6
25;0;2;1993;7533.0;325.0;1033.0;14.3;436.0;42.2;6.0;710.0;9.8;265.0;37.4;3.7
26;0;2;1994;7567.0;304.0;1099.0;15.1;451.0;41.0;6.2;728.0;10.0;268.0;36.8;3.7
27;0;2;1995;7618.0;303.0;1065.0;14.6;464.0;43.5;6.3;707.0;9.7;278.0;39.2;3.8
28;0;2;1996;7666.0;306.0;1069.0;14.5;471.0;44.1;6.4;711.0;9.7;262.0;36.9;3.6
29;0;2;1997;7715.0;271.0;1031.0;13.9;468.0;45.4;6.3;692.0;9.3;259.0;37.5;3.5
30;0;2;1998;7775.0;275.0;941.0;12.5;421.0;44.7;5.6;678.0;9.0;252.0;37.2;3.4
31;0;2;1999;7807.0;301.0;916.0;12.2;392.0;42.8;5.2;674.0;9.0;239.0;35.4;3.2
32;0;2;2000;7885.0;309.0;889.0;11.7;374.0;42.1;4.9;657.0;8.7;233.0;35.5;3.1
33;291;0;1990;1357.0;313.0;239.0;22.9;;;;187.0;17.9;;;
34;291;0;1991;1355.0;313.0;241.0;23.2;;;;189.0;18.1;;;
35;291;0;1992;1390.0;325.0;244.0;22.9;82.0;33.6;7.7;191.0;17.9;60.0;31.4;5.6
36;291;0;1993;1425.0;332.0;251.0;23.0;86.0;34.1;7.8;193.0;17.7;66.0;34.1;6.0
37;291;0;1994;1429.0;324.0;261.0;23.7;90.0;34.2;8.1;192.0;17.4;66.0;34.5;6.0
38;291;0;1995;1466.0;318.0;269.0;23.5;94.0;34.9;8.2;197.0;17.2;68.0;34.6;5.9
39;291;0;1996;1487.0;309.0;289.0;24.6;102.0;35.1;8.6;213.0;18.1;68.0;32.1;5.8
40;291;0;1997;1531.0;291.0;305.0;24.6;107.0;35.1;8.6;220.0;17.7;71.0;32.3;5.7
41;291;0;1998;1572.0;289.0;292.0;22.8;106.0;36.4;8.3;222.0;17.3;72.0;32.4;5.6
42;291;0;1999;1610.0;310.0;268.0;20.6;107.0;39.8;8.2;200.0;15.4;69.0;34.4;5.3
43;291;0;2000;1650.0;306.0;263.0;19.6;105.0;39.8;7.8;199.0;14.8;69.0;34.7;5.1
44;291;1;1990;728.0;161.0;112.0;19.8;;;;89.0;15.8;;;
45;291;1;1991;724.0;155.0;115.0;20.1;;;;91.0;16.1;;;
46;291;1;1992;752.0;165.0;117.0;20.0;34.0;29.1;5.8;93.0;15.9;26.0;28.0;4.5
47;291;1;1993;782.0;173.0;126.0;20.7;38.0;30.1;6.2;101.0;16.5;29.0;28.9;4.8
48;291;1;1994;789.0;167.0;132.0;21.3;41.0;31.0;6.6;102.0;16.4;29.0;28.5;4.7
49;291;1;1995;822.0;162.0;137.0;20.8;41.0;30.1;6.3;105.0;15.9;29.0;28.0;4.4
50;291;1;1996;839.0;158.0;151.0;22.2;46.0;30.7;6.8;115.0;17.0;30.0;26.2;4.4
51;291;1;1997;860.0;145.0;158.0;22.1;49.0;30.9;6.8;119.0;16.7;34.0;28.0;4.7
52;291;1;1998;889.0;140.0;152.0;20.2;49.0;32.6;6.6;116.0;15.5;35.0;29.8;4.6
53;291;1;1999;904.0;151.0;134.0;17.8;49.0;36.4;6.5;101.0;13.5;32.0;31.4;4.2
54;291;1;2000;939.0;156.0;132.0;16.8;48.0;36.1;6.1;101.0;12.9;30.0;30.1;3.9
55;291;2;1990;629.0;152.0;127.0;26.5;;;;98.0;20.5;;;
56;291;2;1991;631.0;158.0;127.0;26.8;;;;98.0;20.6;;;
57;291;2;1992;638.0;160.0;126.0;26.5;48.0;37.7;10.0;97.0;20.3;34.0;34.8;7.1
58;291;2;1993;642.0;159.0;125.0;25.8;48.0;38.2;9.9;93.0;19.2;37.0;39.8;7.6
59;291;2;1994;640.0;157.0;129.0;26.7;48.0;37.5;10.0;90.0;18.7;37.0;41.4;7.7
60;291;2;1995;644.0;156.0;132.0;27.0;53.0;39.8;10.8;92.0;18.9;39.0;42.0;8.0
61;291;2;1996;648.0;151.0;138.0;27.8;55.0;40.0;11.1;97.0;19.5;38.0;39.2;7.6
62;291;2;1997;671.0;146.0;147.0;28.0;58.0;39.7;11.1;100.0;19.1;37.0;37.4;7.1
63;291;2;1998;683.0;149.0;140.0;26.3;57.0;40.5;10.7;106.0;19.8;37.0;35.3;7.0
64;291;2;1999;706.0;159.0;134.0;24.5;58.0;43.2;10.6;99.0;18.1;37.0;37.4;6.8
65;291;2;2000;711.0;149.0;131.0;23.4;57.0;43.6;10.2;98.0;17.4;39.0;39.4;6.9
66;293;0;1990;617.0;7.0;197.0;32.3;;;;120.0;19.7;;;
67;293;0;1991;632.0;6.0;205.0;32.8;;;;123.0;19.7;;;
68;293;0;1992;654.0;6.0;206.0;31.8;143.0;69.5;22.1;120.0;18.6;78.0;64.6;12.0
69;293;0;1993;672.0;6.0;213.0;32.0;145.0;68.1;21.8;124.0;18.6;82.0;66.0;12.3
70;293;0;1994;684.0;4.0;229.0;33.6;151.0;65.8;22.1;120.0;17.7;82.0;68.2;12.1
71;293;0;1995;702.0;2.0;228.0;32.6;152.0;66.6;21.7;123.0;17.5;81.0;66.0;11.5
72;293;0;1996;716.0;4.0;228.0;32.0;154.0;67.5;21.6;123.0;17.2;76.0;62.2;10.7
73;293;0;1997;729.0;2.0;221.0;30.4;162.0;72.9;22.2;124.0;17.1;78.0;62.5;10.7
74;293;0;1998;737.0;3.0;181.0;24.7;137.0;75.8;18.7;120.0;16.4;79.0;65.8;10.8
75;293;0;1999;747.0;2.0;186.0;25.0;131.0;70.5;17.6;132.0;17.8;82.0;61.7;11.0
76;293;0;2000;757.0;2.0;167.0;22.1;121.0;72.8;16.1;122.0;16.2;80.0;65.4;10.6
77;293;1;1990;119.0;2.0;30.0;25.7;;;;18.0;15.1;;;
78;293;1;1991;127.0;1.0;32.0;25.1;;;;19.0;15.0;;;
79;293;1;1992;135.0;1.0;31.0;23.1;20.0;65.2;15.0;17.0;13.1;9.0;54.3;7.1
80;293;1;1993;141.0;1.0;32.0;22.7;20.0;61.0;13.9;17.0;12.4;10.0;59.0;7.3
81;293;1;1994;143.0;1.0;36.0;25.1;21.0;58.5;14.7;18.0;12.8;11.0;62.3;8.0
82;293;1;1995;148.0;1.0;34.0;23.3;20.0;59.4;13.9;17.0;11.8;10.0;59.5;7.0
83;293;1;1996;152.0;1.0;33.0;21.7;20.0;61.6;13.4;17.0;11.5;9.0;51.9;5.9
84;293;1;1997;158.0;0.0;35.0;22.0;22.0;63.6;14.0;19.0;12.1;10.0;50.3;6.1
85;293;1;1998;160.0;1.0;27.0;16.9;17.0;64.8;10.9;16.0;10.3;9.0;54.9;5.7
86;293;1;1999;165.0;1.0;26.0;15.8;15.0;58.8;9.3;18.0;11.0;10.0;54.4;6.0
87;293;1;2000;168.0;0.0;26.0;15.4;14.0;52.9;8.1;19.0;11.4;9.0;45.7;5.2
88;293;2;1990;498.0;5.0;167.0;33.8;;;;102.0;20.8;;;
89;293;2;1991;505.0;4.0;174.0;34.8;;;;105.0;20.9;;;
90;293;2;1992;519.0;5.0;175.0;34.1;123.0;70.2;23.9;103.0;20.0;68.0;66.4;13.3
91;293;2;1993;530.0;5.0;181.0;34.5;126.0;69.3;23.9;107.0;20.3;72.0;67.2;13.6
92;293;2;1994;541.0;3.0;193.0;35.8;130.0;67.2;24.1;102.0;18.9;71.0;69.3;13.1
93;293;2;1995;554.0;1.0;194.0;35.1;132.0;67.8;23.8;105.0;19.0;71.0;67.1;12.7
94;293;2;1996;564.0;3.0;195.0;34.8;134.0;68.5;23.8;105.0;18.8;67.0;63.9;12.0
95;293;2;1997;571.0;1.0;187.0;32.8;139.0;74.7;24.5;105.0;18.5;68.0;64.7;12.0
96;293;2;1998;577.0;2.0;154.0;26.8;120.0;77.8;20.9;104.0;18.0;70.0;67.6;12.2
97;293;2;1999;583.0;1.0;160.0;27.6;116.0;72.4;19.9;114.0;19.7;72.0;62.8;12.3
98;293;2;2000;589.0;2.0;141.0;24.0;108.0;76.4;18.3;103.0;17.6;71.0;69.1;12.1
99;205;0;1990;578.0;72.0;279.0;55.1;;;;245.0;48.5;;;
100;205;0;1991;579.0;57.0;301.0;57.6;;;;270.0;51.8;;;
101;205;0;1992;606.0;50.0;315.0;56.7;123.0;38.9;22.1;277.0;49.9;98.0;35.5;17.7
102;205;0;1993;626.0;61.0;322.0;56.9;127.0;39.6;22.5;282.0;49.8;98.0;34.9;17.4
103;205;0;1994;646.0;50.0;366.0;61.4;142.0;39.0;23.9;310.0;52.0;105.0;33.9;17.6
104;205;0;1995;675.0;63.0;381.0;62.1;163.0;42.8;26.6;332.0;54.1;126.0;38.0;20.6
105;205;0;1996;688.0;66.0;372.0;59.7;168.0;45.1;27.0;316.0;50.8;118.0;37.2;18.9
106;205;0;1997;711.0;58.0;365.0;55.8;161.0;44.2;24.7;320.0;49.0;118.0;36.8;18.0
107;205;0;1998;743.0;62.0;332.0;48.7;143.0;43.0;20.9;299.0;43.9;108.0;36.3;15.9
108;205;0;1999;769.0;61.0;333.0;47.0;134.0;40.3;19.0;302.0;42.5;100.0;33.1;14.1
109;205;0;2000;805.0;67.0;335.0;45.4;131.0;39.2;17.8;292.0;39.5;92.0;31.4;12.4
110;205;1;1990;225.0;24.0;95.0;47.6;;;;81.0;40.6;;;
111;205;1;1991;221.0;20.0;101.0;50.5;;;;90.0;44.7;;;
112;205;1;1992;234.0;18.0;108.0;49.9;41.0;38.2;19.1;95.0;43.8;32.0;33.8;14.8
113;205;1;1993;233.0;21.0;109.0;51.4;42.0;38.9;20.0;96.0;45.4;31.0;32.7;14.9
114;205;1;1994;233.0;18.0;123.0;57.0;48.0;39.4;22.5;101.0;47.1;35.0;34.5;16.2
115;205;1;1995;240.0;21.0;128.0;58.5;56.0;43.9;25.7;111.0;50.6;43.0;38.6;19.5
116;205;1;1996;250.0;23.0;124.0;54.8;57.0;45.9;25.1;104.0;45.9;39.0;37.7;17.3
117;205;1;1997;259.0;21.0;124.0;52.2;52.0;42.0;21.9;106.0;44.6;38.0;35.4;15.8
118;205;1;1998;270.0;21.0;113.0;45.5;46.0;40.5;18.4;100.0;40.4;36.0;36.0;14.6
119;205;1;1999;281.0;21.0;115.0;44.5;45.0;39.4;17.5;103.0;39.6;35.0;33.8;13.4
120;205;1;2000;293.0;25.0;112.0;41.8;43.0;38.0;15.9;99.0;36.9;30.0;30.1;11.1
121;205;2;1990;354.0;48.0;183.0;60.0;;;;164.0;53.7;;;
122;205;2;1991;358.0;37.0;199.0;62.1;;;;180.0;56.2;;;
123;205;2;1992;372.0;33.0;208.0;61.1;81.0;39.2;24.0;183.0;53.8;66.0;36.4;19.6
124;205;2;1993;393.0;40.0;213.0;60.3;85.0;39.9;24.1;186.0;52.5;67.0;36.1;18.9
125;205;2;1994;413.0;32.0;243.0;63.9;94.0;38.7;24.7;208.0;54.7;70.0;33.6;18.4
126;205;2;1995;435.0;42.0;252.0;64.1;106.0;42.2;27.1;221.0;56.1;83.0;37.7;21.2
127;205;2;1996;439.0;43.0;248.0;62.6;111.0;44.7;28.0;212.0;53.6;78.0;36.9;19.8
128;205;2;1997;452.0;36.0;241.0;57.9;109.0;45.3;26.2;214.0;51.5;80.0;37.5;19.3
129;205;2;1998;473.0;41.0;218.0;50.5;97.0;44.3;22.4;199.0;46.0;72.0;36.4;16.7
130;205;2;1999;489.0;39.0;218.0;48.5;89.0;40.8;19.8;199.0;44.3;65.0;32.7;14.5
131;205;2;2000;512.0;42.0;223.0;47.4;88.0;39.7;18.8;193.0;41.1;62.0;32.1;13.2
132;206;0;1990;6462.0;109.0;632.0;9.9;;;;326.0;5.1;;;
133;206;0;1991;6429.0;106.0;640.0;10.1;;;;342.0;5.4;;;
134;206;0;1992;6364.0;114.0;623.0;10.0;196.0;31.5;3.1;353.0;5.6;68.0;19.4;1.1
135;206;0;1993;6334.0;113.0;654.0;10.5;199.0;30.5;3.2;352.0;5.7;76.0;21.5;1.2
136;206;0;1994;6376.0;114.0;671.0;10.7;198.0;29.5;3.2;363.0;5.8;77.0;21.2;1.2
137;206;0;1995;6380.0;101.0;617.0;9.8;198.0;32.2;3.2;321.0;5.1;75.0;23.4;1.2
138;206;0;1996;6393.0;113.0;621.0;9.9;202.0;32.6;3.2;335.0;5.3;72.0;21.4;1.1
139;206;0;1997;6405.0;92.0;600.0;9.5;193.0;32.2;3.1;318.0;5.0;69.0;21.7;1.1
140;206;0;1998;6422.0;82.0;567.0;8.9;179.0;31.6;2.8;310.0;4.9;65.0;21.0;1.0
141;206;0;1999;6376.0;104.0;520.0;8.3;155.0;29.8;2.5;279.0;4.4;53.0;19.0;0.8
142;206;0;2000;6476.0;120.0;511.0;8.0;152.0;29.8;2.4;286.0;4.5;54.0;19.0;0.9
143;206;1;1990;3292.0;57.0;318.0;9.8;;;;166.0;5.1;;;
144;206;1;1991;3277.0;54.0;325.0;10.1;;;;174.0;5.4;;;
145;206;1;1992;3241.0;60.0;317.0;10.0;97.0;30.8;3.1;180.0;5.7;34.0;19.0;1.1
146;206;1;1993;3224.0;57.0;333.0;10.5;100.0;30.2;3.2;179.0;5.7;37.0;20.6;1.2
147;206;1;1994;3246.0;58.0;340.0;10.7;100.0;29.5;3.1;182.0;5.7;38.0;20.7;1.2
148;206;1;1995;3252.0;52.0;313.0;9.8;101.0;32.4;3.2;164.0;5.1;37.0;22.5;1.2
149;206;1;1996;3254.0;57.0;315.0;9.9;103.0;32.5;3.2;170.0;5.3;36.0;21.4;1.1
150;206;1;1997;3259.0;48.0;305.0;9.5;98.0;32.3;3.1;163.0;5.1;35.0;21.6;1.1
151;206;1;1998;3269.0;41.0;284.0;8.8;91.0;32.0;2.8;157.0;4.9;33.0;21.1;1.0
152;206;1;1999;3250.0;55.0;264.0;8.3;79.0;29.9;2.5;143.0;4.5;27.0;18.9;0.8
153;206;1;2000;3293.0;60.0;256.0;7.9;77.0;30.2;2.4;143.0;4.4;29.0;20.2;0.9
154;206;2;1990;3170.0;52.0;314.0;10.1;;;;160.0;5.1;;;
155;206;2;1991;3153.0;52.0;315.0;10.2;;;;168.0;5.4;;;
156;206;2;1992;3124.0;54.0;306.0;10.0;99.0;32.3;3.2;173.0;5.6;34.0;19.8;1.1
157;206;2;1993;3110.0;56.0;320.0;10.5;99.0;30.8;3.2;172.0;5.6;39.0;22.5;1.3
158;206;2;1994;3130.0;56.0;331.0;10.8;98.0;29.6;3.2;181.0;5.9;39.0;21.7;1.3
159;206;2;1995;3128.0;49.0;303.0;9.8;97.0;31.9;3.1;157.0;5.1;38.0;24.2;1.2
160;206;2;1996;3138.0;57.0;305.0;9.9;100.0;32.7;3.2;165.0;5.4;35.0;21.5;1.2
161;206;2;1997;3146.0;45.0;295.0;9.5;95.0;32.1;3.1;154.0;5.0;34.0;21.8;1.1
162;206;2;1998;3154.0;41.0;283.0;9.1;89.0;31.3;2.8;153.0;4.9;32.0;20.8;1.0
163;206;2;1999;3126.0;48.0;256.0;8.3;76.0;29.7;2.5;136.0;4.4;26.0;19.1;0.8
164;206;2;2000;3183.0;60.0;255.0;8.2;75.0;29.5;2.4;144.0;4.6;26.0;17.8;0.8
165;207;0;1990;5108.0;65.0;320.0;6.3;;;;254.0;5.0;;;
166;207;0;1991;5247.0;67.0;329.0;6.4;;;;255.0;4.9;;;
167;207;0;1992;5309.0;63.0;324.0;6.2;139.0;42.8;2.6;259.0;4.9;83.0;31.9;1.6
168;207;0;1993;5323.0;59.0;335.0;6.4;137.0;41.0;2.6;254.0;4.8;83.0;32.8;1.6
169;207;0;1994;5350.0;62.0;352.0;6.7;141.0;39.9;2.7;248.0;4.7;86.0;34.8;1.6
170;207;0;1995;5382.0;64.0;318.0;6.0;136.0;42.7;2.6;224.0;4.2;81.0;36.3;1.5
171;207;0;1996;5422.0;65.0;319.0;6.0;127.0;39.8;2.4;232.0;4.3;77.0;33.0;1.4
172;207;0;1997;5442.0;53.0;290.0;5.4;121.0;41.9;2.3;218.0;4.0;73.0;33.6;1.4
173;207;0;1998;5464.0;46.0;257.0;4.7;104.0;40.4;1.9;215.0;4.0;74.0;34.6;1.4
174;207;0;1999;5487.0;63.0;260.0;4.8;95.0;36.7;1.8;236.0;4.3;72.0;30.6;1.3
175;207;0;2000;5534.0;87.0;247.0;4.5;84.0;34.1;1.5;228.0;4.2;70.0;30.6;1.3
176;207;1;1990;2656.0;35.0;162.0;6.2;;;;130.0;5.0;;;
177;207;1;1991;2728.0;37.0;167.0;6.2;;;;130.0;4.8;;;
178;207;1;1992;2757.0;35.0;165.0;6.1;69.0;41.9;2.5;133.0;4.9;41.0;31.0;1.5
179;207;1;1993;2767.0;31.0;171.0;6.3;68.0;39.9;2.5;131.0;4.8;42.0;31.9;1.5
180;207;1;1994;2782.0;33.0;179.0;6.5;70.0;38.7;2.5;128.0;4.7;43.0;33.4;1.6
181;207;1;1995;2795.0;34.0;164.0;5.9;68.0;41.6;2.5;117.0;4.2;41.0;35.0;1.5
182;207;1;1996;2807.0;35.0;165.0;5.9;64.0;38.7;2.3;121.0;4.4;39.0;31.9;1.4
183;207;1;1997;2816.0;27.0;149.0;5.4;61.0;40.9;2.2;113.0;4.0;37.0;32.7;1.3
184;207;1;1998;2823.0;24.0;132.0;4.7;52.0;39.6;1.9;111.0;3.9;37.0;33.8;1.3
185;207;1;1999;2841.0;34.0;133.0;4.7;48.0;36.0;1.7;122.0;4.3;37.0;30.0;1.3
186;207;1;2000;2867.0;47.0;129.0;4.6;43.0;33.1;1.5;120.0;4.3;36.0;29.5;1.3
187;207;2;1990;2452.0;31.0;157.0;6.5;;;;124.0;5.1;;;
188;207;2;1991;2519.0;30.0;162.0;6.5;;;;124.0;5.0;;;
189;207;2;1992;2552.0;28.0;158.0;6.3;69.0;43.7;2.7;126.0;5.0;41.0;32.9;1.6
190;207;2;1993;2556.0;28.0;164.0;6.5;69.0;42.2;2.7;123.0;4.9;42.0;33.8;1.6
191;207;2;1994;2568.0;29.0;173.0;6.8;71.0;41.2;2.8;120.0;4.7;43.0;36.2;1.7
192;207;2;1995;2587.0;31.0;154.0;6.0;68.0;43.9;2.7;108.0;4.2;41.0;37.6;1.6
193;207;2;1996;2615.0;30.0;155.0;6.0;63.0;40.9;2.4;111.0;4.3;38.0;34.3;1.5
194;207;2;1997;2627.0;25.0;140.0;5.4;60.0;43.0;2.3;105.0;4.1;36.0;34.4;1.4
195;207;2;1998;2641.0;22.0;125.0;4.8;52.0;41.3;2.0;105.0;4.0;37.0;35.3;1.4
196;207;2;1999;2646.0;29.0;127.0;4.8;47.0;37.4;1.8;114.0;4.3;36.0;31.2;1.4
197;207;2;2000;2667.0;40.0;118.0;4.5;42.0;35.2;1.6;108.0;4.1;34.0;31.8;1.3
198;208;0;1990;4074.0;63.0;189.0;4.7;;;;176.0;4.4;;;
199;208;0;1991;4199.0;63.0;199.0;4.8;;;;179.0;4.3;;;
200;208;0;1992;4250.0;61.0;206.0;4.9;62.0;30.2;1.5;191.0;4.6;49.0;25.5;1.2
201;208;0;1993;4253.0;56.0;221.0;5.3;65.0;29.4;1.5;190.0;4.5;50.0;26.3;1.2
202;208;0;1994;4263.0;60.0;227.0;5.4;70.0;31.0;1.7;189.0;4.5;54.0;28.8;1.3
203;208;0;1995;4272.0;63.0;205.0;4.9;67.0;32.5;1.6;164.0;3.9;48.0;29.3;1.1
204;208;0;1996;4299.0;64.0;209.0;4.9;59.0;28.3;1.4;167.0;4.0;43.0;26.0;1.0
205;208;0;1997;4297.0;51.0;195.0;4.6;57.0;29.0;1.3;162.0;3.8;40.0;24.9;1.0
206;208;0;1998;4296.0;45.0;185.0;4.3;56.0;30.6;1.3;156.0;3.7;40.0;25.3;0.9
207;208;0;1999;4312.0;61.0;187.0;4.4;52.0;28.1;1.2;170.0;4.0;39.0;23.1;0.9
208;208;0;2000;4328.0;86.0;182.0;4.3;48.0;26.4;1.1;166.0;3.9;38.0;23.1;0.9
209;208;1;1990;2084.0;33.0;92.0;4.5;;;;87.0;4.3;;;
210;208;1;1991;2149.0;34.0;97.0;4.6;;;;89.0;4.2;;;
211;208;1;1992;2171.0;33.0;102.0;4.8;29.0;28.5;1.4;96.0;4.5;23.0;24.0;1.1
212;208;1;1993;2174.0;29.0;110.0;5.1;30.0;27.2;1.4;96.0;4.5;24.0;24.6;1.1
213;208;1;1994;2179.0;32.0;111.0;5.2;32.0;29.2;1.5;95.0;4.4;26.0;27.1;1.2
214;208;1;1995;2180.0;33.0;100.0;4.7;31.0;31.1;1.5;83.0;3.9;23.0;28.0;1.1
215;208;1;1996;2183.0;35.0;103.0;4.8;27.0;26.3;1.3;84.0;3.9;21.0;24.7;1.0
216;208;1;1997;2179.0;26.0;97.0;4.5;26.0;27.0;1.2;82.0;3.8;19.0;23.8;0.9
217;208;1;1998;2175.0;23.0;92.0;4.3;26.0;28.8;1.2;78.0;3.6;19.0;24.1;0.9
218;208;1;1999;2187.0;33.0;92.0;4.3;24.0;26.5;1.1;85.0;3.9;19.0;22.2;0.9
219;208;1;2000;2196.0;47.0;91.0;4.2;22.0;24.5;1.0;85.0;3.9;18.0;21.4;0.8
220;208;2;1990;1990.0;30.0;97.0;5.0;;;;89.0;4.5;;;
221;208;2;1991;2050.0;29.0;102.0;5.1;;;;89.0;4.4;;;
222;208;2;1992;2079.0;27.0;104.0;5.1;33.0;31.7;1.6;95.0;4.6;26.0;27.0;1.2
223;208;2;1993;2080.0;27.0;111.0;5.4;35.0;31.6;1.7;94.0;4.6;26.0;27.9;1.3
224;208;2;1994;2083.0;28.0;116.0;5.6;38.0;32.7;1.8;93.0;4.5;29.0;30.6;1.4
225;208;2;1995;2092.0;30.0;105.0;5.1;36.0;33.9;1.7;81.0;3.9;25.0;30.6;1.2
226;208;2;1996;2117.0;30.0;107.0;5.1;32.0;30.2;1.5;83.0;4.0;23.0;27.2;1.1
227;208;2;1997;2118.0;25.0;98.0;4.7;30.0;30.9;1.4;80.0;3.8;21.0;26.1;1.0
228;208;2;1998;2122.0;22.0;93.0;4.4;30.0;32.3;1.4;78.0;3.7;21.0;26.5;1.0
229;208;2;1999;2125.0;28.0;95.0;4.5;28.0;29.6;1.3;85.0;4.0;20.0;24.0;1.0
230;208;2;2000;2132.0;39.0;91.0;4.3;26.0;28.3;1.2;81.0;3.9;20.0;24.9;1.0
231;209;0;1990;1034.0;2.0;131.0;12.7;;;;78.0;7.6;;;
232;209;0;1991;1048.0;4.0;130.0;12.4;;;;76.0;7.3;;;
233;209;0;1992;1059.0;2.0;117.0;11.1;76.0;65.1;7.2;68.0;6.4;34.0;50.0;3.2
234;209;0;1993;1070.0;3.0;114.0;10.7;72.0;63.7;6.8;64.0;6.0;33.0;52.3;3.1
235;209;0;1994;1087.0;2.0;125.0;11.6;70.0;56.1;6.5;59.0;5.4;32.0;53.9;2.9
236;209;0;1995;1110.0;1.0;113.0;10.2;69.0;61.2;6.2;61.0;5.5;33.0;55.2;3.0
237;209;0;1996;1123.0;1.0;110.0;9.8;68.0;61.6;6.0;65.0;5.8;33.0;51.1;3.0
238;209;0;1997;1145.0;2.0;94.0;8.2;65.0;68.8;5.7;56.0;4.9;33.0;58.4;2.9
239;209;0;1998;1168.0;1.0;72.0;6.2;48.0;65.7;4.1;59.0;5.0;35.0;59.2;3.0
240;209;0;1999;1175.0;2.0;73.0;6.3;43.0;58.7;3.7;66.0;5.6;33.0;49.7;2.8
241;209;0;2000;1206.0;1.0;66.0;5.5;36.0;55.3;3.0;62.0;5.2;32.0;50.7;2.6
242;209;1;1990;571.0;2.0;71.0;12.4;;;;42.0;7.4;;;
243;209;1;1991;579.0;2.0;70.0;12.2;;;;41.0;7.2;;;
244;209;1;1992;586.0;1.0;63.0;10.8;40.0;63.5;6.9;37.0;6.3;18.0;49.2;3.1
245;209;1;1993;594.0;2.0;61.0;10.3;38.0;62.8;6.5;35.0;5.9;18.0;51.9;3.1
246;209;1;1994;602.0;1.0;69.0;11.5;37.0;54.1;6.2;33.0;5.4;17.0;51.9;2.8
247;209;1;1995;615.0;1.0;63.0;10.3;37.0;58.2;6.0;34.0;5.5;18.0;52.1;2.9
