ID;Regions;Periods;AveragePurchasePrice_1
115;West-Nederland (LD);2020;372321.0
116;West-Nederland (LD);2021;428808.0
117;West-Nederland (LD);2022;472910.0
118;West-Nederland (LD);2023;451259.0
119;West-Nederland (LD);2024;488736.0
120;Zuid-Nederland (LD);1995;98449.0
121;Zuid-Nederland (LD);1996;108736.0
122;Zuid-Nederland (LD);1997;120263.0
123;Zuid-Nederland (LD);1998;131659.0
124;Zuid-Nederland (LD);1999;151525.0
125;Zuid-Nederland (LD);2000;177334.0
126;Zuid-Nederland (LD);2001;194657.0
127;Zuid-Nederland (LD);2002;207466.0
128;Zuid-Nederland (LD);2003;212591.0
129;Zuid-Nederland (LD);2004;218459.0
130;Zuid-Nederland (LD);2005;227997.0
131;Zuid-Nederland (LD);2006;241691.0
132;Zuid-Nederland (LD);2007;252153.0
133;Zuid-Nederland (LD);2008;257694.0
134;Zuid-Nederland (LD);2009;239440.0
135;Zuid-Nederland (LD);2010;236634.0
136;Zuid-Nederland (LD);2011;235888.0
137;Zuid-Nederland (LD);2012;224385.0
138;Zuid-Nederland (LD);2013;208246.0
139;Zuid-Nederland (LD);2014;216276.0
140;Zuid-Nederland (LD);2015;223102.0
141;Zuid-Nederland (LD);2016;234546.0
142;Zuid-Nederland (LD);2017;252518.0
143;Zuid-Nederland (LD);2018;272998.0
144;Zuid-Nederland (LD);2019;290853.0
145;Zuid-Nederland (LD);2020;316642.0
146;Zuid-Nederland (LD);2021;360562.0
147;Zuid-Nederland (LD);2022;397814.0
148;Zuid-Nederland (LD);2023;393373.0
149;Zuid-Nederland (LD);2024;428252.0
150;Groningen (PV);1995;67913.0
151;Groningen (PV);1996;72509.0
152;Groningen (PV);1997;79297.0
153;Groningen (PV);1998;84559.0
154;Groningen (PV);1999;96075.0
155;Groningen (PV);2000;111768.0
156;Groningen (PV);2001;129222.0
157;Groningen (PV);2002;141432.0
158;Groningen (PV);2003;148159.0
159;Groningen (PV);2004;155116.0
160;Groningen (PV);2005;168081.0
161;Groningen (PV);2006;177983.0
162;Groningen (PV);2007;186935.0
163;Groningen (PV);2008;188062.0
164;Groningen (PV);2009;181358.0
165;Groningen (PV);2010;177940.0
166;Groningen (PV);2011;180603.0
167;Groningen (PV);2012;172575.0
168;Groningen (PV);2013;163505.0
169;Groningen (PV);2014;165832.0
170;Groningen (PV);2015;171679.0
171;Groningen (PV);2016;180595.0
172;Groningen (PV);2017;195057.0
173;Groningen (PV);2018;205000.0
174;Groningen (PV);2019;219283.0
175;Groningen (PV);2020;241080.0
176;Groningen (PV);2021;283578.0
177;Groningen (PV);2022;319184.0
178;Groningen (PV);2023;313679.0
179;Groningen (PV);2024;339874.0
180;Fryslân (PV);1995;67992.0
181;Fryslân (PV);1996;74361.0
182;Fryslân (PV);1997;82212.0
183;Fryslân (PV);1998;91036.0
184;Fryslân (PV);1999;106520.0
185;Fryslân (PV);2000;125834.0
186;Fryslân (PV);2001;140906.0
187;Fryslân (PV);2002;156299.0
188;Fryslân (PV);2003;161157.0
189;Fryslân (PV);2004;172671.0
190;Fryslân (PV);2005;178770.0
191;Fryslân (PV);2006;190517.0
192;Fryslân (PV);2007;197251.0
193;Fryslân (PV);2008;203889.0
194;Fryslân (PV);2009;193069.0
195;Fryslân (PV);2010;195349.0
196;Fryslân (PV);2011;191714.0
197;Fryslân (PV);2012;180784.0
198;Fryslân (PV);2013;169899.0
199;Fryslân (PV);2014;174240.0
200;Fryslân (PV);2015;180461.0
201;Fryslân (PV);2016;187950.0
202;Fryslân (PV);2017;201430.0
203;Fryslân (PV);2018;216116.0
204;Fryslân (PV);2019;230643.0
205;Fryslân (PV);2020;254223.0
206;Fryslân (PV);2021;290253.0
207;Fryslân (PV);2022;325113.0
208;Fryslân (PV);2023;323765.0
209;Fryslân (PV);2024;350624.0
210;Drenthe (PV);1995;84984.0
211;Drenthe (PV);1996;91422.0
212;Drenthe (PV);1997;95585.0
213;Drenthe (PV);1998;107476.0
214;Drenthe (PV);1999;124071.0
215;Drenthe (PV);2000;147524.0
216;Drenthe (PV);2001;162681.0
217;Drenthe (PV);2002;171613.0
218;Drenthe (PV);2003;176452.0
219;Drenthe (PV);2004;182054.0
220;Drenthe (PV);2005;192449.0
221;Drenthe (PV);2006;205685.0
222;Drenthe (PV);2007;215473.0
223;Drenthe (PV);2008;214763.0
224;Drenthe (PV);2009;199306.0
225;Drenthe (PV);2010;205264.0
226;Drenthe (PV);2011;203389.0
227;Drenthe (PV);2012;193844.0
228;Drenthe (PV);2013;181850.0
229;Drenthe (PV);2014;185239.0
230;Drenthe (PV);2015;194566.0
231;Drenthe (PV);2016;205504.0
232;Drenthe (PV);2017;213562.0
233;Drenthe (PV);2018;228433.0
234;Drenthe (PV);2019;241941.0
235;Drenthe (PV);2020;266616.0
236;Drenthe (PV);2021;316653.0
237;Drenthe (PV);2022;355510.0
238;Drenthe (PV);2023;349757.0
239;Drenthe (PV);2024;380809.0
240;Overijssel (PV);1995;83597.0
241;Overijssel (PV);1996;90786.0
242;Overijssel (PV);1997;102179.0
243;Overijssel (PV);1998;110332.0
244;Overijssel (PV);1999;128295.0
245;Overijssel (PV);2000;152617.0
246;Overijssel (PV);2001;170174.0
247;Overijssel (PV);2002;178482.0
248;Overijssel (PV);2003;185090.0
249;Overijssel (PV);2004;191927.0
250;Overijssel (PV);2005;198475.0
251;Overijssel (PV);2006;206909.0
252;Overijssel (PV);2007;215724.0
253;Overijssel (PV);2008;219612.0
254;Overijssel (PV);2009;212375.0
255;Overijssel (PV);2010;211088.0
256;Overijssel (PV);2011;208185.0
257;Overijssel (PV);2012;202549.0
258;Overijssel (PV);2013;189733.0
259;Overijssel (PV);2014;197070.0
260;Overijssel (PV);2015;198713.0
261;Overijssel (PV);2016;210683.0
262;Overijssel (PV);2017;227193.0
263;Overijssel (PV);2018;244270.0
264;Overijssel (PV);2019;260130.0
265;Overijssel (PV);2020;282983.0
266;Overijssel (PV);2021;325701.0
267;Overijssel (PV);2022;365460.0
268;Overijssel (PV);2023;365733.0
269;Overijssel (PV);2024;393428.0
270;Flevoland (PV);1995;91262.0
271;Flevoland (PV);1996;97970.0
272;Flevoland (PV);1997;99788.0
273;Flevoland (PV);1998;108375.0
274;Flevoland (PV);1999;123189.0
275;Flevoland (PV);2000;155987.0
276;Flevoland (PV);2001;161364.0
277;Flevoland (PV);2002;179349.0
278;Flevoland (PV);2003;188406.0
279;Flevoland (PV);2004;191995.0
280;Flevoland (PV);2005;196149.0
281;Flevoland (PV);2006;206641.0
282;Flevoland (PV);2007;212973.0
283;Flevoland (PV);2008;219260.0
284;Flevoland (PV);2009;205904.0
285;Flevoland (PV);2010;206530.0
286;Flevoland (PV);2011;199148.0
287;Flevoland (PV);2012;189322.0
288;Flevoland (PV);2013;178294.0
289;Flevoland (PV);2014;188445.0
290;Flevoland (PV);2015;194188.0
291;Flevoland (PV);2016;204317.0
292;Flevoland (PV);2017;226753.0
293;Flevoland (PV);2018;253875.0
294;Flevoland (PV);2019;269589.0
295;Flevoland (PV);2020;301754.0
296;Flevoland (PV);2021;351576.0
297;Flevoland (PV);2022;405900.0
298;Flevoland (PV);2023;394736.0
299;Flevoland (PV);2024;422630.0
300;Gelderland (PV);1995;101759.0
301;Gelderland (PV);1996;112124.0
302;Gelderland (PV);1997;123558.0
303;Gelderland (PV);1998;138226.0
304;Gelderland (PV);1999;161724.0
305;Gelderland (PV);2000;190676.0
306;Gelderland (PV);2001;208459.0
307;Gelderland (PV);2002;216950.0
308;Gelderland (PV);2003;221397.0
309;Gelderland (PV);2004;230637.0
310;Gelderland (PV);2005;236534.0
311;Gelderland (PV);2006;248968.0
312;Gelderland (PV);2007;261513.0
313;Gelderland (PV);2008;264983.0
314;Gelderland (PV);2009;247406.0
315;Gelderland (PV);2010;245990.0
316;Gelderland (PV);2011;245088.0
317;Gelderland (PV);2012;233365.0
318;Gelderland (PV);2013;215875.0
319;Gelderland (PV);2014;221921.0
320;Gelderland (PV);2015;227324.0
321;Gelderland (PV);2016;237769.0
322;Gelderland (PV);2017;255392.0
323;Gelderland (PV);2018;275915.0
324;Gelderland (PV);2019;296243.0
325;Gelderland (PV);2020;323723.0
326;Gelderland (PV);2021;379346.0
327;Gelderland (PV);2022;422110.0
328;Gelderland (PV);2023;413316.0
329;Gelderland (PV);2024;446181.0
330;Utrecht (PV);1995;109909.0
331;Utrecht (PV);1996;118383.0
332;Utrecht (PV);1997;135128.0
333;Utrecht (PV);1998;150746.0
334;Utrecht (PV);1999;179524.0
335;Utrecht (PV);2000;210598.0
336;Utrecht (PV);2001;225623.0
337;Utrecht (PV);2002;233166.0
338;Utrecht (PV);2003;237360.0
339;Utrecht (PV);2004;247971.0
340;Utrecht (PV);2005;257807.0
341;Utrecht (PV);2006;272931.0
342;Utrecht (PV);2007;290511.0
343;Utrecht (PV);2008;301065.0
344;Utrecht (PV);2009;280228.0
345;Utrecht (PV);2010;283922.0
346;Utrecht (PV);2011;282944.0
347;Utrecht (PV);2012;267112.0
348;Utrecht (PV);2013;249506.0
349;Utrecht (PV);2014;256282.0
350;Utrecht (PV);2015;264382.0
351;Utrecht (PV);2016;282981.0
352;Utrecht (PV);2017;316244.0
353;Utrecht (PV);2018;349404.0
354;Utrecht (PV);2019;371727.0
355;Utrecht (PV);2020;404811.0
356;Utrecht (PV);2021;460992.0
357;Utrecht (PV);2022;510098.0
358;Utrecht (PV);2023;476555.0
359;Utrecht (PV);2024;526771.0
360;Noord-Holland (PV);1995;101308.0
361;Noord-Holland (PV);1996;110897.0
362;Noord-Holland (PV);1997;122776.0
363;Noord-Holland (PV);1998;141255.0
364;Noord-Holland (PV);1999;168100.0
365;Noord-Holland (PV);2000;203428.0
366;Noord-Holland (PV);2001;220723.0
367;Noord-Holland (PV);2002;230964.0
368;Noord-Holland (PV);2003;229682.0
369;Noord-Holland (PV);2004;236614.0
370;Noord-Holland (PV);2005;247406.0
371;Noord-Holland (PV);2006;263306.0
372;Noord-Holland (PV);2007;285839.0
373;Noord-Holland (PV);2008;295730.0
374;Noord-Holland (PV);2009;273913.0
375;Noord-Holland (PV);2010;275914.0
376;Noord-Holland (PV);2011;279072.0
377;Noord-Holland (PV);2012;258872.0
378;Noord-Holland (PV);2013;243147.0
379;Noord-Holland (PV);2014;257128.0
380;Noord-Holland (PV);2015;273911.0
381;Noord-Holland (PV);2016;301899.0
382;Noord-Holland (PV);2017;333082.0
383;Noord-Holland (PV);2018;373688.0
384;Noord-Holland (PV);2019;396601.0
385;Noord-Holland (PV);2020;424553.0
386;Noord-Holland (PV);2021;490225.0
387;Noord-Holland (PV);2022;536786.0
388;Noord-Holland (PV);2023;507271.0
389;Noord-Holland (PV);2024;544917.0
390;Zuid-Holland (PV);1995;90469.0
391;Zuid-Holland (PV);1996;100002.0
392;Zuid-Holland (PV);1997;109367.0
393;Zuid-Holland (PV);1998;117790.0
394;Zuid-Holland (PV);1999;135551.0
395;Zuid-Holland (PV);2000;159392.0
396;Zuid-Holland (PV);2001;175719.0
397;Zuid-Holland (PV);2002;187461.0
398;Zuid-Holland (PV);2003;194716.0
399;Zuid-Holland (PV);2004;201760.0
400;Zuid-Holland (PV);2005;213568.0
401;Zuid-Holland (PV);2006;225806.0
402;Zuid-Holland (PV);2007;235504.0
403;Zuid-Holland (PV);2008;242050.0
404;Zuid-Holland (PV);2009;227133.0
405;Zuid-Holland (PV);2010;230543.0
406;Zuid-Holland (PV);2011;232987.0
407;Zuid-Holland (PV);2012;219399.0
408;Zuid-Holland (PV);2013;211626.0
409;Zuid-Holland (PV);2014;217573.0
410;Zuid-Holland (PV);2015;221441.0
411;Zuid-Holland (PV);2016;232144.0
412;Zuid-Holland (PV);2017;254146.0
413;Zuid-Holland (PV);2018;280460.0
414;Zuid-Holland (PV);2019;305261.0
415;Zuid-Holland (PV);2020;333763.0
416;Zuid-Holland (PV);2021;384214.0
417;Zuid-Holland (PV);2022;425469.0
418;Zuid-Holland (PV);2023;410408.0
419;Zuid-Holland (PV);2024;442913.0
420;Zeeland (PV);1995;75095.0
421;Zeeland (PV);1996;80457.0
422;Zeeland (PV);1997;86653.0
423;Zeeland (PV);1998;92769.0
424;Zeeland (PV);1999;103545.0
425;Zeeland (PV);2000;118726.0
426;Zeeland (PV);2001;135287.0
427;Zeeland (PV);2002;151333.0
428;Zeeland (PV);2003;167227.0
429;Zeeland (PV);2004;176675.0
430;Zeeland (PV);2005;189534.0
431;Zeeland (PV);2006;199519.0
432;Zeeland (PV);2007;203238.0
433;Zeeland (PV);2008;206965.0
434;Zeeland (PV);2009;196518.0
435;Zeeland (PV);2010;197788.0
436;Zeeland (PV);2011;197952.0
437;Zeeland (PV);2012;188728.0
438;Zeeland (PV);2013;183907.0
439;Zeeland (PV);2014;186748.0
440;Zeeland (PV);2015;193489.0
441;Zeeland (PV);2016;202262.0
442;Zeeland (PV);2017;213611.0
443;Zeeland (PV);2018;220889.0
444;Zeeland (PV);2019;242998.0
445;Zeeland (PV);2020;259014.0
446;Zeeland (PV);2021;294022.0
447;Zeeland (PV);2022;326521.0
448;Zeeland (PV);2023;328452.0
449;Zeeland (PV);2024;345402.0
450;Noord-Brabant (PV);1995;100121.0
451;Noord-Brabant (PV);1996;111137.0
452;Noord-Brabant (PV);1997;123208.0
453;Noord-Brabant (PV);1998;135731.0
454;Noord-Brabant (PV);1999;156914.0
455;Noord-Brabant (PV);2000;185790.0
456;Noord-Brabant (PV);2001;208137.0
457;Noord-Brabant (PV);2002;222348.0
458;Noord-Brabant (PV);2003;228582.0
459;Noord-Brabant (PV);2004;234885.0
460;Noord-Brabant (PV);2005;244063.0
461;Noord-Brabant (PV);2006;258691.0
462;Noord-Brabant (PV);2007;271394.0
463;Noord-Brabant (PV);2008;277906.0
464;Noord-Brabant (PV);2009;258962.0
465;Noord-Brabant (PV);2010;254941.0
466;Noord-Brabant (PV);2011;252551.0
467;Noord-Brabant (PV);2012;240127.0
468;Noord-Brabant (PV);2013;221039.0
469;Noord-Brabant (PV);2014;228412.0
470;Noord-Brabant (PV);2015;235669.0
471;Noord-Brabant (PV);2016;248763.0
472;Noord-Brabant (PV);2017;268514.0
473;Noord-Brabant (PV);2018;290569.0
474;Noord-Brabant (PV);2019;310254.0
475;Noord-Brabant (PV);2020;337960.0
476;Noord-Brabant (PV);2021;385036.0
477;Noord-Brabant (PV);2022;426539.0
478;Noord-Brabant (PV);2023;418547.0
479;Noord-Brabant (PV);2024;456420.0
480;Limburg (PV);1995;94311.0
481;Limburg (PV);1996;103070.0
482;Limburg (PV);1997;113429.0
483;Limburg (PV);1998;122198.0
484;Limburg (PV);1999;139342.0
485;Limburg (PV);2000;157384.0
486;Limburg (PV);2001;164674.0
487;Limburg (PV);2002;174831.0
488;Limburg (PV);2003;178283.0
489;Limburg (PV);2004;182746.0
490;Limburg (PV);2005;191026.0
491;Limburg (PV);2006;201145.0
492;Limburg (PV);2007;206883.0
493;Limburg (PV);2008;208894.0
494;Limburg (PV);2009;197055.0
495;Limburg (PV);2010;195206.0
496;Limburg (PV);2011;198167.0
497;Limburg (PV);2012;189845.0
498;Limburg (PV);2013;179427.0
499;Limburg (PV);2014;186408.0
500;Limburg (PV);2015;191829.0
501;Limburg (PV);2016;199165.0
502;Limburg (PV);2017;212920.0
503;Limburg (PV);2018;229286.0
504;Limburg (PV);2019;243850.0
505;Limburg (PV);2020;263910.0
506;Limburg (PV);2021;300777.0
507;Limburg (PV);2022;330567.0
508;Limburg (PV);2023;329001.0
509;Limburg (PV);2024;357532.0
510;Aa en Hunze;1995;
511;Aa en Hunze;1996;
512;Aa en Hunze;1997;
513;Aa en Hunze;1998;130136.0
514;Aa en Hunze;1999;159338.0
515;Aa en Hunze;2000;182830.0
516;Aa en Hunze;2001;216452.0
517;Aa en Hunze;2002;210945.0
518;Aa en Hunze;2003;205222.0
519;Aa en Hunze;2004;222208.0
520;Aa en Hunze;2005;231917.0
521;Aa en Hunze;2006;244657.0
522;Aa en Hunze;2007;265383.0
523;Aa en Hunze;2008;269367.0
524;Aa en Hunze;2009;227898.0
525;Aa en Hunze;2010;230392.0
526;Aa en Hunze;2011;236209.0
527;Aa en Hunze;2012;219111.0
528;Aa en Hunze;2013;213176.0
529;Aa en Hunze;2014;213509.0
530;Aa en Hunze;2015;241481.0
531;Aa en Hunze;2016;227275.0
532;Aa en Hunze;2017;241866.0
533;Aa en Hunze;2018;258980.0
534;Aa en Hunze;2019;284794.0
535;Aa en Hunze;2020;303789.0
536;Aa en Hunze;2021;393780.0
537;Aa en Hunze;2022;407982.0
538;Aa en Hunze;2023;411021.0
539;Aa en Hunze;2024;458471.0
540;Aalburg;1995;102023.0
541;Aalburg;1996;115362.0
542;Aalburg;1997;130831.0
543;Aalburg;1998;141027.0
544;Aalburg;1999;171212.0
545;Aalburg;2000;212336.0
546;Aalburg;2001;239708.0
547;Aalburg;2002;231182.0
548;Aalburg;2003;258579.0
549;Aalburg;2004;243096.0
550;Aalburg;2005;281099.0
551;Aalburg;2006;278193.0
552;Aalburg;2007;296221.0
553;Aalburg;2008;286518.0
554;Aalburg;2009;242576.0
555;Aalburg;2010;276192.0
556;Aalburg;2011;266466.0
557;Aalburg;2012;250662.0
558;Aalburg;2013;229378.0
559;Aalburg;2014;229823.0
560;Aalburg;2015;230525.0
561;Aalburg;2016;248188.0
562;Aalburg;2017;279988.0
563;Aalburg;2018;284120.0
564;Aalburg;2019;
565;Aalburg;2020;
566;Aalburg;2021;
567;Aalburg;2022;
568;Aalburg;2023;
569;Aalburg;2024;
570;Aalsmeer;1995;115081.0
571;Aalsmeer;1996;126116.0
572;Aalsmeer;1997;136515.0
573;Aalsmeer;1998;150441.0
574;Aalsmeer;1999;201630.0
575;Aalsmeer;2000;213742.0
576;Aalsmeer;2001;251666.0
577;Aalsmeer;2002;257608.0
578;Aalsmeer;2003;282494.0
579;Aalsmeer;2004;261497.0
580;Aalsmeer;2005;286247.0
581;Aalsmeer;2006;306764.0
582;Aalsmeer;2007;330582.0
583;Aalsmeer;2008;304057.0
584;Aalsmeer;2009;302299.0
585;Aalsmeer;2010;305355.0
586;Aalsmeer;2011;314737.0
587;Aalsmeer;2012;265452.0
588;Aalsmeer;2013;288004.0
589;Aalsmeer;2014;271638.0
590;Aalsmeer;2015;277057.0
591;Aalsmeer;2016;332572.0
592;Aalsmeer;2017;375983.0
593;Aalsmeer;2018;406960.0
594;Aalsmeer;2019;409304.0
595;Aalsmeer;2020;438060.0
596;Aalsmeer;2021;538786.0
597;Aalsmeer;2022;570707.0
598;Aalsmeer;2023;536574.0
599;Aalsmeer;2024;575924.0
600;Aalten;1995;90191.0
601;Aalten;1996;105185.0
602;Aalten;1997;96758.0
603;Aalten;1998;119551.0
604;Aalten;1999;114640.0
605;Aalten;2000;153334.0
606;Aalten;2001;147145.0
607;Aalten;2002;169135.0
608;Aalten;2003;167115.0
609;Aalten;2004;172198.0
610;Aalten;2005;187662.0
611;Aalten;2006;193997.0
612;Aalten;2007;200628.0
613;Aalten;2008;193222.0
614;Aalten;2009;193284.0
615;Aalten;2010;187353.0
616;Aalten;2011;189290.0
617;Aalten;2012;176637.0
618;Aalten;2013;159498.0
619;Aalten;2014;175272.0
620;Aalten;2015;168032.0
621;Aalten;2016;192007.0
622;Aalten;2017;206497.0
623;Aalten;2018;210100.0
624;Aalten;2019;226080.0
625;Aalten;2020;261776.0
626;Aalten;2021;306386.0
627;Aalten;2022;319641.0
628;Aalten;2023;318710.0
629;Aalten;2024;358565.0
630;Ter Aar;1995;128579.0
631;Ter Aar;1996;128587.0
632;Ter Aar;1997;155740.0
633;Ter Aar;1998;159988.0
634;Ter Aar;1999;219249.0
635;Ter Aar;2000;251576.0
636;Ter Aar;2001;266440.0
637;Ter Aar;2002;258324.0
638;Ter Aar;2003;239611.0
639;Ter Aar;2004;262765.0
640;Ter Aar;2005;254626.0
641;Ter Aar;2006;264752.0
642;Ter Aar;2007;
643;Ter Aar;2008;
644;Ter Aar;2009;
645;Ter Aar;2010;
646;Ter Aar;2011;
647;Ter Aar;2012;
648;Ter Aar;2013;
649;Ter Aar;2014;
650;Ter Aar;2015;
651;Ter Aar;2016;
652;Ter Aar;2017;
653;Ter Aar;2018;
654;Ter Aar;2019;
655;Ter Aar;2020;
656;Ter Aar;2021;
657;Ter Aar;2022;
658;Ter Aar;2023;
659;Ter Aar;2024;
660;Aarle-Rixtel;1995;118892.0
661;Aarle-Rixtel;1996;110107.0
662;Aarle-Rixtel;1997;
663;Aarle-Rixtel;1998;
664;Aarle-Rixtel;1999;
665;Aarle-Rixtel;2000;
666;Aarle-Rixtel;2001;
667;Aarle-Rixtel;2002;
668;Aarle-Rixtel;2003;
669;Aarle-Rixtel;2004;
670;Aarle-Rixtel;2005;
671;Aarle-Rixtel;2006;
672;Aarle-Rixtel;2007;
673;Aarle-Rixtel;2008;
674;Aarle-Rixtel;2009;
675;Aarle-Rixtel;2010;
676;Aarle-Rixtel;2011;
677;Aarle-Rixtel;2012;
678;Aarle-Rixtel;2013;
679;Aarle-Rixtel;2014;
680;Aarle-Rixtel;2015;
681;Aarle-Rixtel;2016;
682;Aarle-Rixtel;2017;
683;Aarle-Rixtel;2018;
684;Aarle-Rixtel;2019;
685;Aarle-Rixtel;2020;
686;Aarle-Rixtel;2021;
687;Aarle-Rixtel;2022;
688;Aarle-Rixtel;2023;
689;Aarle-Rixtel;2024;
690;Abcoude;1995;174475.0
691;Abcoude;1996;161604.0
692;Abcoude;1997;205076.0
693;Abcoude;1998;202595.0
694;Abcoude;1999;284734.0
695;Abcoude;2000;348015.0
696;Abcoude;2001;370588.0
697;Abcoude;2002;399958.0
698;Abcoude;2003;351704.0
699;Abcoude;2004;366841.0
700;Abcoude;2005;424482.0
701;Abcoude;2006;449208.0
702;Abcoude;2007;518993.0
703;Abcoude;2008;520749.0
704;Abcoude;2009;454085.0
705;Abcoude;2010;483105.0
706;Abcoude;2011;
707;Abcoude;2012;
708;Abcoude;2013;
709;Abcoude;2014;
710;Abcoude;2015;
711;Abcoude;2016;
712;Abcoude;2017;
713;Abcoude;2018;
714;Abcoude;2019;
715;Abcoude;2020;
716;Abcoude;2021;
717;Abcoude;2022;
718;Abcoude;2023;
719;Abcoude;2024;
720;Achtkarspelen;1995;61727.0
721;Achtkarspelen;1996;73472.0
722;Achtkarspelen;1997;80563.0
723;Achtkarspelen;1998;95810.0
724;Achtkarspelen;1999;109922.0
725;Achtkarspelen;2000;133915.0
726;Achtkarspelen;2001;153585.0
727;Achtkarspelen;2002;153570.0
728;Achtkarspelen;2003;159611.0
729;Achtkarspelen;2004;176705.0
730;Achtkarspelen;2005;182002.0
731;Achtkarspelen;2006;201098.0
732;Achtkarspelen;2007;199191.0
733;Achtkarspelen;2008;214001.0
734;Achtkarspelen;2009;183043.0
735;Achtkarspelen;2010;188733.0
736;Achtkarspelen;2011;188124.0
737;Achtkarspelen;2012;178073.0
738;Achtkarspelen;2013;152525.0
739;Achtkarspelen;2014;155891.0
740;Achtkarspelen;2015;174264.0
741;Achtkarspelen;2016;179055.0
