ID;Jaar;RegionaleIndelingen;FrezenBij2AssigeTrekkers_1;ZaaiPootEnPlantbedcombinaties_2;Grondontsmettingsmachines_3;Totaal_4;Precisiezaaimachines_5;OverigeZaaimachines_6;Aardappelpootmachines_7;Bloembollenpootmachines_8;Plantmachines_9;Totaal_10;CentrifugaalMetKantstrooier_11;CentrifugaalZonderKantstrooier_12;AndereKunstmeststrooiers_13;Stalmeststrooiers_14;Totaal_15;ZonderInjectie_16;MetInjectie_17;NietNaderGespecificeerd_18;Totaal_19;Volveldseggen_20;Borstelapparaten_21;Schoffelapparaten_22;Strokeneggen_23;NietNaderGespecificeerd_24;Totaal_25;MetLuchtondersteuning_26;MetKantdoppenEnOfAntidriftdoppen_27;MetLuchtVloeistofdoppenAirtec_28;MetDoseercomputer_29;ZonderDoseercomputer_30;NietNaderGespecificeerd_31;Totaal_32;ZonderInstelbareUitblaasrichting_33;MetInstelbareUitblaasrichting_34;NietNaderGespecificeerd_35;Totaal_36;MinderDan6MBreed_37;k_6MOfBreder_38;NietNaderGespecificeerd_39;Totaal_40;MinderDan30M3Uur_41;k_30M3UurOfMeer_42;NietNaderGespecificeerd_43;Totaal_44;MinderDan10M3Uur_45;k_10M3UurOfMeer_46;Maaidorsers_47;Aardappelloofklappers_48;Aardappellooftrekkers_49;Totaal_50;Bunkerrooiers_51;Wagenrooiers_52;Voorraadrooiers_53;NietNaderGespecificeerd_54;Bietenrooimachines_55;Bloembollenrooimachines_56;AardappelsorteermachinesMetLeesband_57;Fruitsorteermachines_58;Groentesorteermachines_59;Bloemensorteermachines_60;Bloembollensorteermachines_61;Totaal_62;MetKneuzer_63;ZonderKneuzer_64;NietNaderGespecificeerd_65;Weilandbloters_66;Totaal_67;Zelfrijdend_68;Aanbouw_69;NietNaderGespecificeerd_70;Trekkers_71;Totaal_72;MinderDan10Ton_73;k_10TonOfMeer_74;OpraapDoseerSnijWagens_75;Voermengwagens_76;HefmastenAanTrekkers_77;Heftrucks_78;Totaal_79;Krachtvoerdosering_80;Klimaatregeling_81;Substraatteelt_82;VoorAdministratieveToepassingen_83
10;1996;Noord-Brabant;;;;;;;;;;14294.0;4552.0;4572.0;5170.0;4257.0;4834.0;;;4834.0;4069.0;1622.0;93.0;2255.0;99.0;;2271.0;219.0;1798.0;254.0;;;;1058.0;613.0;445.0;;848.0;535.0;313.0;;8995.0;3738.0;5257.0;;8933.0;2418.0;6515.0;427;431.0;14.0;819.0;210.0;388.0;221.0;;137.0;;497.0;154.0;733.0;101.0;134.0;9064.0;;;9064.0;2605.0;465.0;222.0;243.0;;26677;5093.0;3513.0;1580.0;2781.0;957.0;2686.0;1806.0;12596.0;3688.0;8424.0;484.0;6403.0
11;1996;Limburg;;;;;;;;;;5714.0;1700.0;1768.0;2246.0;2343.0;1544.0;;;1544.0;2316.0;696.0;54.0;1530.0;36.0;;1483.0;124.0;1242.0;117.0;;;;763.0;401.0;362.0;;485.0;309.0;176.0;;3436.0;1572.0;1864.0;;3749.0;1128.0;2621.0;226;242.0;9.0;580.0;263.0;117.0;200.0;;127.0;;445.0;240.0;729.0;94.0;104.0;3016.0;;;3016.0;908.0;157.0;73.0;84.0;;12601;2500.0;2014.0;486.0;810.0;222.0;1731.0;1132.0;4146.0;808.0;3032.0;306.0;2511.0
12;1996;Noord-Nederland;;;;;;;;;;16575.0;4996.0;3989.0;7590.0;4152.0;4418.0;;;4418.0;5828.0;1786.0;90.0;3849.0;103.0;;2355.0;155.0;2065.0;135.0;;;;424.0;298.0;126.0;;1128.0;421.0;707.0;;3175.0;1105.0;2070.0;;2677.0;1188.0;1489.0;1478;1726.0;185.0;2695.0;1621.0;794.0;280.0;;341.0;;1623.0;26.0;156.0;90.0;182.0;12870.0;;;12870.0;2271.0;332.0;132.0;200.0;;35997;9281.0;7665.0;1616.0;5413.0;575.0;2553.0;2010.0;4796.0;3285.0;1389.0;122.0;4091.0
13;1996;Oost-Nederland;;;;;;;;;;29040.0;8750.0;8762.0;11528.0;10376.0;9489.0;;;9489.0;5680.0;2431.0;107.0;2962.0;180.0;;2788.0;278.0;2254.0;256.0;;;;2152.0;1073.0;1079.0;;1227.0;606.0;621.0;;10619.0;4169.0;6450.0;;10523.0;4464.0;6059.0;773;1193.0;135.0;2106.0;682.0;1042.0;382.0;;396.0;;1244.0;695.0;242.0;294.0;290.0;21896.0;;;21896.0;5292.0;710.0;350.0;360.0;;53946;8622.0;6636.0;1986.0;7936.0;1166.0;3781.0;2913.0;13743.0;5768.0;7683.0;292.0;8743.0
14;1996;West-Nederland;;;;;;;;;;19633.0;7125.0;5404.0;7104.0;5123.0;4269.0;;;4269.0;8358.0;3381.0;142.0;4618.0;217.0;;4588.0;291.0;4020.0;277.0;;;;2484.0;1225.0;1259.0;;1912.0;939.0;973.0;;7833.0;3397.0;4436.0;;4662.0;2072.0;2590.0;1495;1463.0;98.0;2833.0;567.0;1614.0;652.0;;456.0;;1597.0;762.0;1728.0;1682.0;2213.0;11642.0;;;11642.0;2629.0;387.0;140.0;247.0;;43375;11713.0;8219.0;3494.0;3604.0;480.0;4712.0;7147.0;11635.0;2068.0;7210.0;2357.0;8432.0
15;1996;Zuid-Nederland;;;;;;;;;;20008.0;6252.0;6340.0;7416.0;6600.0;6378.0;;;6378.0;6385.0;2318.0;147.0;3785.0;135.0;;3754.0;343.0;3040.0;371.0;;;;1821.0;1014.0;807.0;;1333.0;844.0;489.0;;12431.0;5310.0;7121.0;;12682.0;3546.0;9136.0;653;673.0;23.0;1399.0;473.0;505.0;421.0;;264.0;;942.0;394.0;1462.0;195.0;238.0;12080.0;;;12080.0;3513.0;622.0;295.0;327.0;;39278;7593.0;5527.0;2066.0;3591.0;1179.0;4417.0;2938.0;16742.0;4496.0;11456.0;790.0;8914.0
16;1996;Nederland;;;;;;;;;;85256.0;27123.0;24495.0;33638.0;26251.0;24554.0;;;24554.0;26251.0;9916.0;486.0;15214.0;635.0;;13485.0;1067.0;11379.0;1039.0;;;;6881.0;3610.0;3271.0;;5600.0;2810.0;2790.0;;34058.0;13981.0;20077.0;;30544.0;11270.0;19274.0;4399;5055.0;441.0;9033.0;3343.0;3955.0;1735.0;;1457.0;;5406.0;1877.0;3588.0;2261.0;2923.0;58488.0;;;58488.0;13705.0;2051.0;917.0;1134.0;;172596;37209.0;28047.0;9162.0;20544.0;3400.0;15463.0;15008.0;46916.0;15617.0;27738.0;3561.0;30180.0
17;1990;Groningen;428.0;1150.0;126.0;2037.0;322.0;1715.0;1390.0;11.0;84.0;4877.0;;;4877.0;1331.0;1837.0;1768.0;69.0;;2418.0;;;;;2418.0;1786.0;;;;215.0;1571.0;;78.0;;;78.0;550.0;;;550.0;225.0;;;225.0;;;;911;690.0;120.0;1097.0;;;;1097.0;121.0;16.0;688.0;5.0;17.0;28.0;7.0;3522.0;670.0;2852.0;;;80.0;11.0;69.0;;11311;3598.0;3208.0;390.0;1147.0;31.0;686.0;468.0;418.0;309.0;100.0;9.0;296.0
18;1990;Friesland;726.0;524.0;21.0;521.0;183.0;338.0;534.0;38.0;55.0;7466.0;;;7466.0;1695.0;4492.0;4425.0;67.0;;414.0;;;;;414.0;569.0;;;;67.0;502.0;;78.0;;;78.0;126.0;;;126.0;511.0;;;511.0;;;;101;219.0;54.0;502.0;;;;502.0;40.0;22.0;519.0;6.0;13.0;1.0;46.0;7994.0;2891.0;5103.0;;;29.0;14.0;15.0;;15852;2454.0;2274.0;180.0;4215.0;109.0;849.0;399.0;1117.0;1031.0;64.0;22.0;465.0
19;1990;Drenthe;248.0;755.0;106.0;1078.0;301.0;777.0;1406.0;8.0;23.0;5755.0;;;5755.0;1119.0;2499.0;2453.0;46.0;;2323.0;;;;;2323.0;1886.0;;;;203.0;1683.0;;145.0;;;145.0;346.0;;;346.0;315.0;;;315.0;;;;409;769.0;44.0;1151.0;;;;1151.0;173.0;15.0;607.0;0.0;52.0;22.0;3.0;4343.0;1310.0;3033.0;;;159.0;48.0;111.0;;11454;2799.0;2526.0;273.0;1885.0;79.0;555.0;329.0;674.0;477.0;143.0;54.0;466.0
20;1990;Overijssel;713.0;2007.0;17.0;707.0;353.0;354.0;342.0;1.0;19.0;12255.0;;;12255.0;4332.0;6696.0;6626.0;70.0;;624.0;;;;;624.0;1900.0;;;;143.0;1757.0;;417.0;;;417.0;213.0;;;213.0;995.0;;;995.0;;;;102;203.0;6.0;356.0;;;;356.0;34.0;0.0;151.0;9.0;26.0;2.0;0.0;10897.0;2962.0;7935.0;;;360.0;154.0;206.0;;22392;1567.0;1344.0;223.0;5104.0;235.0;466.0;136.0;1749.0;1338.0;407.0;4.0;643.0
21;1990;Flevoland;847.0;2040.0;78.0;2131.0;772.0;1359.0;1434.0;88.0;97.0;2428.0;;;2428.0;288.0;428.0;385.0;43.0;;1602.0;;;;;1602.0;1740.0;;;;182.0;1558.0;;247.0;;;247.0;618.0;;;618.0;796.0;;;796.0;;;;655;747.0;160.0;1197.0;;;;1197.0;356.0;46.0;909.0;111.0;49.0;30.0;86.0;1159.0;259.0;900.0;;;24.0;5.0;19.0;;7168;3426.0;2689.0;737.0;346.0;50.0;558.0;1097.0;373.0;185.0;177.0;11.0;501.0
22;1990;Gelderland;1501.0;2081.0;4.0;975.0;397.0;578.0;313.0;6.0;221.0;14754.0;;;14754.0;7192.0;8884.0;8628.0;256.0;;674.0;;;;;674.0;2117.0;;;;162.0;1955.0;;1863.0;;;1863.0;294.0;;;294.0;1522.0;;;1522.0;;;;147;130.0;15.0;387.0;;;;387.0;70.0;12.0;266.0;521.0;108.0;69.0;5.0;12831.0;3057.0;9774.0;;;270.0;110.0;160.0;;27768;1689.0;1469.0;220.0;4611.0;252.0;1102.0;537.0;2733.0;1459.0;1205.0;69.0;991.0
23;1990;Utrecht;184.0;74.0;4.0;96.0;40.0;56.0;23.0;0.0;24.0;3460.0;;;3460.0;1406.0;2579.0;2548.0;31.0;;47.0;;;;;47.0;323.0;;;;54.0;269.0;;619.0;;;619.0;48.0;;;48.0;291.0;;;291.0;;;;7;10.0;0.0;40.0;;;;40.0;2.0;0.0;21.0;197.0;59.0;51.0;3.0;3083.0;772.0;2311.0;;;46.0;17.0;29.0;;6488;659.0;631.0;28.0;1348.0;40.0;297.0;205.0;743.0;505.0;195.0;43.0;261.0
24;1990;Noord-Holland;1699.0;1213.0;64.0;1357.0;330.0;1027.0;889.0;808.0;688.0;5858.0;;;5858.0;1287.0;1801.0;1759.0;42.0;;1216.0;;;;;1216.0;2233.0;;;;218.0;2015.0;;543.0;;;543.0;574.0;;;574.0;753.0;;;753.0;;;;394;295.0;76.0;730.0;;;;730.0;102.0;766.0;873.0;128.0;54.0;601.0;1742.0;3344.0;747.0;2597.0;;;72.0;17.0;55.0;;15721;2730.0;2341.0;389.0;1445.0;62.0;1169.0;1990.0;1041.0;330.0;603.0;108.0;920.0
25;1990;Zuid-Holland;1631.0;1570.0;65.0;1434.0;411.0;1023.0;727.0;208.0;836.0;5599.0;;;5599.0;2005.0;2839.0;2799.0;40.0;;1192.0;;;;;1192.0;1689.0;;;;210.0;1479.0;;1229.0;;;1229.0;469.0;;;469.0;385.0;;;385.0;;;;379;409.0;5.0;631.0;;;;631.0;83.0;324.0;545.0;132.0;2144.0;950.0;718.0;3623.0;837.0;2786.0;;;63.0;14.0;49.0;;15204;3446.0;2535.0;911.0;1397.0;100.0;1487.0;2617.0;6265.0;275.0;4341.0;1649.0;1778.0
26;1990;Zeeland;709.0;1844.0;9.0;3002.0;822.0;2180.0;1074.0;29.0;91.0;3828.0;;;3828.0;728.0;458.0;451.0;7.0;;2284.0;;;;;2284.0;1732.0;;;;182.0;1550.0;;664.0;;;664.0;690.0;;;690.0;53.0;;;53.0;;;;868;553.0;1.0;980.0;;;;980.0;319.0;37.0;221.0;316.0;87.0;15.0;58.0;1441.0;244.0;1197.0;;;86.0;22.0;64.0;;9242;4088.0;2783.0;1305.0;182.0;14.0;767.0;424.0;162.0;57.0;93.0;12.0;301.0
27;1990;Noord-Brabant;3297.0;3674.0;24.0;2309.0;866.0;1443.0;506.0;36.0;1043.0;14210.0;;;14210.0;4704.0;7753.0;7672.0;81.0;;1803.0;;;;;1803.0;4154.0;;;;376.0;3778.0;;768.0;;;768.0;417.0;;;417.0;2666.0;;;2666.0;;;;333;242.0;8.0;524.0;;;;524.0;122.0;47.0;442.0;144.0;992.0;23.0;50.0;9344.0;1970.0;7374.0;;;451.0;175.0;276.0;;27253;3920.0;2637.0;1283.0;3311.0;537.0;1895.0;1029.0;5500.0;2238.0;2919.0;343.0;1951.0
28;1990;Limburg;1373.0;1266.0;11.0;1706.0;461.0;1245.0;388.0;24.0;365.0;6041.0;;;6041.0;3158.0;2522.0;2488.0;34.0;;1707.0;;;;;1707.0;3482.0;;;;191.0;3291.0;;656.0;;;656.0;386.0;;;386.0;1138.0;;;1138.0;;;;179;134.0;0.0;370.0;;;;370.0;132.0;79.0;482.0;277.0;1102.0;65.0;77.0;2894.0;546.0;2348.0;;;148.0;45.0;103.0;;12375;1914.0;1668.0;246.0;837.0;102.0;1410.0;632.0;2810.0;474.0;2092.0;244.0;682.0
29;1990;Noord-Nederland;1402.0;2429.0;253.0;3636.0;806.0;2830.0;3330.0;57.0;162.0;18098.0;;;18098.0;4145.0;8828.0;8646.0;182.0;;5155.0;;;;;5155.0;4241.0;;;;485.0;3756.0;;301.0;;;301.0;1022.0;;;1022.0;1051.0;;;1051.0;;;;1421;1678.0;218.0;2750.0;;;;2750.0;334.0;53.0;1814.0;11.0;82.0;51.0;56.0;15859.0;4871.0;10988.0;;;268.0;73.0;195.0;;38617;8851.0;8008.0;843.0;7247.0;219.0;2090.0;1196.0;2209.0;1817.0;307.0;85.0;1227.0
30;1990;Oost-Nederland;3061.0;6128.0;99.0;3813.0;1522.0;2291.0;2089.0;95.0;337.0;29437.0;;;29437.0;11812.0;16008.0;15639.0;369.0;;2900.0;;;;;2900.0;5757.0;;;;487.0;5270.0;;2527.0;;;2527.0;1125.0;;;1125.0;3313.0;;;3313.0;;;;904;1080.0;181.0;1940.0;;;;1940.0;460.0;58.0;1326.0;641.0;183.0;101.0;91.0;24887.0;6278.0;18609.0;;;654.0;269.0;385.0;;57328;6682.0;5502.0;1180.0;10061.0;537.0;2126.0;1770.0;4855.0;2982.0;1789.0;84.0;2135.0
31;1990;West-Nederland;4223.0;4701.0;142.0;5889.0;1603.0;4286.0;2713.0;1045.0;1639.0;18745.0;;;18745.0;5426.0;7677.0;7557.0;120.0;;4739.0;;;;;4739.0;5977.0;;;;664.0;5313.0;;3055.0;;;3055.0;1781.0;;;1781.0;1482.0;;;1482.0;;;;1648;1267.0;82.0;2381.0;;;;2381.0;506.0;1127.0;1660.0;773.0;2344.0;1617.0;2521.0;11491.0;2600.0;8891.0;;;267.0;70.0;197.0;;46655;10923.0;8290.0;2633.0;4372.0;216.0;3720.0;5236.0;8211.0;1167.0;5232.0;1812.0;3260.0
32;1990;Zuid-Nederland;4670.0;4940.0;35.0;4015.0;1327.0;2688.0;894.0;60.0;1408.0;20251.0;;;20251.0;7862.0;10275.0;10160.0;115.0;;3510.0;;;;;3510.0;7636.0;;;;567.0;7069.0;;1424.0;;;1424.0;803.0;;;803.0;3804.0;;;3804.0;;;;512;376.0;8.0;894.0;;;;894.0;254.0;126.0;924.0;421.0;2094.0;88.0;127.0;12238.0;2516.0;9722.0;;;599.0;220.0;379.0;;39628;5834.0;4305.0;1529.0;4148.0;639.0;3305.0;1661.0;8310.0;2712.0;5011.0;587.0;2633.0
33;1990;Nederland;13356.0;18198.0;529.0;17353.0;5258.0;12095.0;9026.0;1257.0;3546.0;86531.0;;;86531.0;29245.0;42788.0;42002.0;786.0;;16304.0;;;;;16304.0;23611.0;;;;2203.0;21408.0;;7307.0;;;7307.0;4731.0;;;4731.0;9650.0;;;9650.0;;;;4485;4401.0;489.0;7965.0;;;;7965.0;1554.0;1364.0;5724.0;1846.0;4703.0;1857.0;2795.0;64475.0;16265.0;48210.0;;;1788.0;632.0;1156.0;;182228;32290.0;26105.0;6185.0;25828.0;1611.0;11241.0;9863.0;23585.0;8678.0;12339.0;2568.0;9255.0
34;1985;Groningen;610.0;654.0;99.0;2424.0;399.0;2025.0;1599.0;2.0;;5502.0;;;5502.0;1628.0;1705.0;;;1705.0;1587.0;1587.0;;;;;2198.0;;;;;;2198.0;70.0;;;70.0;;;;;381.0;;;381.0;;;;1195;;206.0;1092.0;;;;1092.0;188.0;19.0;709.0;;;;;3705.0;347.0;3358.0;;;99.0;;;99.0;12419;3817.0;3536.0;281.0;1289.0;;;;;;;;
35;1985;Friesland;970.0;182.0;38.0;364.0;154.0;210.0;505.0;23.0;;7987.0;;;7987.0;2062.0;4153.0;;;4153.0;606.0;606.0;;;;;814.0;;;;;;814.0;261.0;;;261.0;;;;;1213.0;;;1213.0;;;;65;;65.0;532.0;;;;532.0;73.0;8.0;542.0;;;;;8157.0;2498.0;5659.0;;;48.0;;;48.0;15218;1565.0;1439.0;126.0;4469.0;;;;;;;;
36;1985;Drenthe;203.0;189.0;93.0;1099.0;287.0;812.0;1659.0;2.0;;6541.0;;;6541.0;1485.0;2290.0;;;2290.0;150.0;150.0;;;;;2191.0;;;;;;2191.0;244.0;;;244.0;;;;;336.0;;;336.0;;;;256;;54.0;1079.0;;;;1079.0;168.0;0.0;591.0;;;;;4792.0;1282.0;3510.0;;;142.0;;;142.0;11281;2217.0;2035.0;182.0;2196.0;;;;;;;;
37;1985;Overijssel;691.0;1559.0;11.0;734.0;272.0;462.0;334.0;0.0;;12472.0;;;12472.0;4700.0;6023.0;;;6023.0;228.0;228.0;;;;;2583.0;;;;;;2583.0;243.0;;;243.0;;;;;2900.0;;;2900.0;;;;99;;60.0;344.0;;;;344.0;72.0;0.0;165.0;;;;;11020.0;2033.0;8987.0;;;237.0;;;237.0;21867;1443.0;1125.0;318.0;6023.0;;;;;;;;
38;1985;Flevoland;917.0;601.0;74.0;1960.0;738.0;1222.0;1348.0;92.0;;15984.0;;;15984.0;8809.0;7447.0;;;7447.0;1353.0;1353.0;;;;;1773.0;;;;;;1773.0;256.0;;;256.0;;;;;698.0;;;698.0;;;;518;;163.0;1130.0;;;;1130.0;329.0;66.0;1053.0;;;;;996.0;280.0;716.0;;;81.0;;;81.0;6838;3287.0;2908.0;379.0;398.0;;;;;;;;
39;1985;Gelderland;1393.0;1093.0;9.0;774.0;261.0;513.0;210.0;0.0;;2500.0;;;2500.0;376.0;353.0;;;353.0;674.0;674.0;;;;;3377.0;;;;;;3377.0;2486.0;;;2486.0;;;;;6201.0;;;6201.0;;;;62;;37.0;258.0;;;;258.0;58.0;9.0;323.0;;;;;13176.0;2762.0;10414.0;;;238.0;;;238.0;27602;1361.0;1125.0;236.0;5048.0;;;;;;;;
40;1985;Utrecht;263.0;11.0;6.0;100.0;42.0;58.0;10.0;0.0;;3694.0;;;3694.0;1840.0;2427.0;;;2427.0;143.0;143.0;;;;;808.0;;;;;;808.0;700.0;;;700.0;;;;;1258.0;;;1258.0;;;;10;;16.0;24.0;;;;24.0;4.0;0.0;9.0;;;;;2879.0;295.0;2584.0;;;40.0;;;40.0;6516;374.0;347.0;27.0;1557.0;;;;;;;;
41;1985;Noord-Holland;2137.0;606.0;75.0;1249.0;499.0;750.0;966.0;731.0;;6270.0;;;6270.0;1407.0;1668.0;;;1668.0;1545.0;1545.0;;;;;2551.0;;;;;;2551.0;666.0;;;666.0;;;;;3644.0;;;3644.0;;;;389;;132.0;816.0;;;;816.0;167.0;758.0;1204.0;;;;;3627.0;940.0;2687.0;;;53.0;;;53.0;16828;2241.0;1943.0;298.0;1657.0;;;;;;;;
