ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
455;74;2009;108899;49588;59312
456;75;2004;101561;43428;58133
457;75;2005;101303;43794;57509
458;75;2006;105760;46332;59428
459;75;2007;104088;45901;58187
460;75;2008;106022;47102;58920
461;75;2009;103390;46264;57125
462;76;2004;94232;39574;54658
463;76;2005;97505;41217;56288
464;76;2006;97265;41582;55683
465;76;2007;101553;44012;57541
466;76;2008;99975;43634;56340
467;76;2009;101858;44804;57053
468;77;2004;90971;37341;53630
469;77;2005;90071;37351;52720
470;77;2006;93208;38920;54289
471;77;2007;92988;39282;53707
472;77;2008;97108;41609;55499
473;77;2009;95626;41282;54344
474;78;2004;85903;34025;51879
475;78;2005;86547;35036;51511
476;78;2006;85699;35063;50637
477;78;2007;88698;36555;52142
478;78;2008;88508;36924;51584
479;78;2009;92449;39140;53308
480;79;2004;82351;31428;50923
481;79;2005;81339;31720;49619
482;79;2006;81946;32681;49266
483;79;2007;81153;32723;48430
484;79;2008;84018;34146;49872
485;79;2009;83860;34520;49340
486;80;2004;78928;29676;49252
487;80;2005;77592;29102;48489
488;80;2006;76635;29390;47245
489;80;2007;77206;30296;46910
490;80;2008;76480;30365;46116
491;80;2009;79202;31713;47489
492;81;2004;71675;26124;45551
493;81;2005;73925;27272;46653
494;81;2006;72689;26762;45927
495;81;2007;71792;27042;44750
496;81;2008;72337;27905;44432
497;81;2009;71677;27995;43683
498;82;2004;66431;23222;43209
499;82;2005;66637;23788;42849
500;82;2006;68732;24849;43883
501;82;2007;67598;24398;43200
502;82;2008;66772;24679;42093
503;82;2009;67289;25492;41797
504;83;2004;61583;20981;40602
505;83;2005;61225;20927;40298
506;83;2006;61409;21449;39960
507;83;2007;63343;22418;40925
508;83;2008;62323;22035;40287
509;83;2009;61568;22312;39256
510;84;2004;47005;15318;31686
511;84;2005;56174;18685;37489
512;84;2006;55854;18647;37206
513;84;2007;56016;19122;36893
514;84;2008;57792;20008;37784
515;84;2009;56884;19687;37197
516;85;2004;40091;12337;27753
517;85;2005;42380;13464;28916
518;85;2006;50639;16430;34209
519;85;2007;50353;16404;33950
520;85;2008;50504;16840;33664
521;85;2009;52117;17638;34479
522;86;2004;36568;10861;25707
523;86;2005;35680;10683;24997
524;86;2006;37706;11664;26042
525;86;2007;45044;14238;30807
526;86;2008;44805;14230;30574
527;86;2009;44942;14624;30318
528;87;2004;31771;8948;22823
529;87;2005;32066;9254;22812
530;87;2006;31286;9105;22181
531;87;2007;33051;9943;23108
532;87;2008;39487;12151;27336
533;87;2009;39287;12157;27130
534;88;2004;26961;7304;19657
535;88;2005;27421;7495;19926
536;88;2006;27668;7753;19915
537;88;2007;26992;7628;19363
538;88;2008;28512;8339;20173
539;88;2009;34065;10201;23865
540;89;2004;23751;6143;17608
541;89;2005;22859;6004;16855
542;89;2006;23246;6162;17084
543;89;2007;23448;6373;17075
544;89;2008;22878;6277;16601
545;89;2009;24164;6868;17296
546;90;2004;19333;4760;14573
547;90;2005;19748;4950;14798
548;90;2006;19002;4838;14164
549;90;2007;19320;4963;14356
550;90;2008;19487;5139;14348
551;90;2009;19016;5065;13951
552;91;2004;15271;3537;11734
553;91;2005;15774;3755;12019
554;91;2006;16108;3904;12204
555;91;2007;15494;3814;11681
556;91;2008;15756;3917;11839
557;91;2009;15891;4059;11832
558;92;2004;11402;2523;8879
559;92;2005;12242;2729;9513
560;92;2006;12640;2897;9743
561;92;2007;12903;3010;9893
562;92;2008;12412;2943;9468
563;92;2009;12622;3026;9597
564;93;2004;8878;1854;7025
565;93;2005;8976;1900;7076
566;93;2006;9635;2054;7581
567;93;2007;9943;2180;7764
568;93;2008;10151;2268;7883
569;93;2009;9764;2220;7545
570;94;2004;6766;1275;5491
571;94;2005;6858;1359;5499
572;94;2006;6931;1393;5538
573;94;2007;7439;1505;5933
574;94;2008;7676;1599;6077
575;94;2009;7837;1666;6171
576;95;2004;4831;891;3940
577;95;2005;5118;912;4206
578;95;2006;5184;972;4211
579;95;2007;5237;996;4242
580;95;2008;5622;1078;4544
581;95;2009;5801;1146;4655
582;96;2004;3357;563;2794
583;96;2005;3557;620;2937
584;96;2006;3770;635;3135
585;96;2007;3815;676;3139
586;96;2008;3855;694;3161
587;96;2009;4139;752;3387
588;97;2004;2315;399;1915
589;97;2005;2390;380;2010
590;97;2006;2532;419;2113
591;97;2007;2684;428;2255
592;97;2008;2715;457;2258
593;97;2009;2744;470;2274
594;98;2004;1421;222;1199
595;98;2005;1579;262;1318
596;98;2006;1632;249;1383
597;98;2007;1728;274;1453
598;98;2008;1832;281;1551
599;98;2009;1854;300;1554
600;99;2004;2306;373;1932
601;99;2005;2402;377;2025
602;99;2006;2566;404;2162
603;99;2007;2705;413;2292
604;99;2008;2858;435;2422
605;99;2009;3025;454;2570
606;0 tot 5 jaar;2004;1024056;523868;500189
607;0 tot 5 jaar;2005;1017486;520397;497091
608;0 tot 5 jaar;2006;1002282;512978;489303
609;0 tot 5 jaar;2007;987444;505559;481883
610;0 tot 5 jaar;2008;971909;497584;474326
611;0 tot 5 jaar;2009;953239;488094;465144
612;5 tot 10 jaar;2004;986820;504689;482130
613;5 tot 10 jaar;2005;990948;506814;484134
614;5 tot 10 jaar;2006;1005138;513754;491383
615;5 tot 10 jaar;2007;1016968;519112;497856
616;5 tot 10 jaar;2008;1025960;524166;501794
617;5 tot 10 jaar;2009;1030199;526389;503811
618;10 tot 15 jaar;2004;1008281;515724;492555
619;10 tot 15 jaar;2005;1012368;517926;494442
620;10 tot 15 jaar;2006;1003212;512735;490477
621;10 tot 15 jaar;2007;994280;508618;485664
622;10 tot 15 jaar;2008;990015;505759;484256
623;10 tot 15 jaar;2009;994323;507957;486366
624;15 tot 20 jaar;2004;973842;499309;474532
625;15 tot 20 jaar;2005;983806;503740;480066
626;15 tot 20 jaar;2006;998892;511695;487195
627;15 tot 20 jaar;2007;1009210;517140;492069
628;15 tot 20 jaar;2008;1016252;520480;495773
629;15 tot 20 jaar;2009;1022792;523590;499203
630;20 tot 25 jaar;2004;967892;489640;478252
631;20 tot 25 jaar;2005;968568;490638;477929
632;20 tot 25 jaar;2006;966188;489532;476655
633;20 tot 25 jaar;2007;972649;492904;479744
634;20 tot 25 jaar;2008;986732;500145;486589
635;20 tot 25 jaar;2009;1002108;507730;494378
636;25 tot 30 jaar;2004;1008257;506655;501599
637;25 tot 30 jaar;2005;992478;498561;493916
638;25 tot 30 jaar;2006;992650;498671;493980
639;25 tot 30 jaar;2007;993860;498414;495445
640;25 tot 30 jaar;2008;994078;498940;495138
641;25 tot 30 jaar;2009;992504;498459;494047
642;30 tot 35 jaar;2004;1252694;632321;620373
643;30 tot 35 jaar;2005;1191532;599488;592044
644;30 tot 35 jaar;2006;1128244;566226;562017
645;30 tot 35 jaar;2007;1076326;539631;536696
646;30 tot 35 jaar;2008;1035942;519290;516651
647;30 tot 35 jaar;2009;1017421;510184;507238
648;35 tot 40 jaar;2004;1315492;669346;646146
649;35 tot 40 jaar;2005;1313118;666981;646138
650;35 tot 40 jaar;2006;1309015;663112;645903
651;35 tot 40 jaar;2007;1299322;656596;642726
652;35 tot 40 jaar;2008;1280632;645027;635605
653;35 tot 40 jaar;2009;1242972;624448;618525
654;40 tot 45 jaar;2004;1292730;654654;638078
655;40 tot 45 jaar;2005;1306128;661711;644417
656;40 tot 45 jaar;2006;1313108;665329;647779
657;40 tot 45 jaar;2007;1309829;663698;646130
658;40 tot 45 jaar;2008;1303935;660595;643340
659;40 tot 45 jaar;2009;1296345;655757;640589
660;45 tot 50 jaar;2004;1182957;596745;586213
661;45 tot 50 jaar;2005;1200842;605116;595727
662;45 tot 50 jaar;2006;1217341;613799;603541
663;45 tot 50 jaar;2007;1235163;622327;612835
664;45 tot 50 jaar;2008;1252013;630798;621213
665;45 tot 50 jaar;2009;1269544;640167;629377
666;50 tot 55 jaar;2004;1113542;563463;550080
667;50 tot 55 jaar;2005;1113600;562596;551003
668;50 tot 55 jaar;2006;1119737;564447;555289
669;50 tot 55 jaar;2007;1132870;570480;562391
670;50 tot 55 jaar;2008;1142566;574694;567872
671;50 tot 55 jaar;2009;1157438;581753;575685
672;55 tot 60 jaar;2004;1084627;548931;535697
673;55 tot 60 jaar;2005;1113889;563480;550411
674;55 tot 60 jaar;2006;1147627;579946;567679
675;55 tot 60 jaar;2007;1111496;560800;550695
676;55 tot 60 jaar;2008;1090873;550087;540785
677;55 tot 60 jaar;2009;1081998;544739;537259
678;60 tot 65 jaar;2004;795247;398013;397235
679;60 tot 65 jaar;2005;823860;413012;410847
680;60 tot 65 jaar;2006;838147;420459;417689
681;60 tot 65 jaar;2007;924290;464019;460268
682;60 tot 65 jaar;2008;994666;498778;495888
683;60 tot 65 jaar;2009;1039527;521243;518285
684;65 tot 70 jaar;2004;662524;319999;342524
685;65 tot 70 jaar;2005;676090;327741;348349
686;65 tot 70 jaar;2006;693832;337518;356313
687;65 tot 70 jaar;2007;704571;343938;360632
688;65 tot 70 jaar;2008;721566;353577;367988
689;65 tot 70 jaar;2009;743355;365212;378141
690;70 tot 75 jaar;2004;573074;259643;313431
691;70 tot 75 jaar;2005;576747;263265;313482
692;70 tot 75 jaar;2006;576668;265057;311610
693;70 tot 75 jaar;2007;580505;268685;311819
694;70 tot 75 jaar;2008;582749;271308;311441
695;70 tot 75 jaar;2009;594918;278756;316163
696;75 tot 80 jaar;2004;455018;185796;269223
697;75 tot 80 jaar;2005;456765;189118;267647
698;75 tot 80 jaar;2006;463878;194578;269303
699;75 tot 80 jaar;2007;468480;198473;270007
700;75 tot 80 jaar;2008;475631;203415;272215
701;75 tot 80 jaar;2009;477183;206010;271170
702;80 tot 85 jaar;2004;325622;115321;210300
703;80 tot 85 jaar;2005;335553;119774;215778
704;80 tot 85 jaar;2006;335319;121097;214221
705;80 tot 85 jaar;2007;335955;123276;212678
706;80 tot 85 jaar;2008;335704;124992;210712
707;80 tot 85 jaar;2009;336620;127199;209422
708;85 tot 90 jaar;2004;159142;45593;113548
709;85 tot 90 jaar;2005;160406;46900;113506
710;85 tot 90 jaar;2006;170545;51114;119431
711;85 tot 90 jaar;2007;178888;54586;124303
712;85 tot 90 jaar;2008;186186;57837;128348
713;85 tot 90 jaar;2009;194575;61488;133088
714;90 tot 95 jaar;2004;61650;13949;47702
715;90 tot 95 jaar;2005;63598;14693;48905
716;90 tot 95 jaar;2006;64316;15086;49230
717;90 tot 95 jaar;2007;65099;15472;49627
718;90 tot 95 jaar;2008;65482;15866;49615
719;90 tot 95 jaar;2009;65130;16036;49096
720;95 jaar of ouder;2004;14230;2448;11780
721;95 jaar of ouder;2005;15046;2551;12496
722;95 jaar of ouder;2006;15684;2679;13004
723;95 jaar of ouder;2007;16169;2787;13381
724;95 jaar of ouder;2008;16882;2945;13936
725;95 jaar of ouder;2009;17563;3122;14440
726;0 tot 10 jaar;2004;2010876;1028557;982319
727;0 tot 10 jaar;2005;2008434;1027211;981225
728;0 tot 10 jaar;2006;2007420;1026732;980686
729;0 tot 10 jaar;2007;2004412;1024671;979739
730;0 tot 10 jaar;2008;1997869;1021750;976120
731;0 tot 10 jaar;2009;1983438;1014483;968955
732;10 tot 20 jaar;2004;1982123;1015033;967087
733;10 tot 20 jaar;2005;1996174;1021666;974508
734;10 tot 20 jaar;2006;2002104;1024430;977672
735;10 tot 20 jaar;2007;2003490;1025758;977733
736;10 tot 20 jaar;2008;2006267;1026239;980029
737;10 tot 20 jaar;2009;2017115;1031547;985569
738;20 tot 30 jaar;2004;1976149;996295;979851
739;20 tot 30 jaar;2005;1961046;989199;971845
740;20 tot 30 jaar;2006;1958838;988203;970635
741;20 tot 30 jaar;2007;1966509;991318;975189
742;20 tot 30 jaar;2008;1980810;999085;981727
743;20 tot 30 jaar;2009;1994612;1006189;988425
744;30 tot 40 jaar;2004;2568186;1301667;1266519
745;30 tot 40 jaar;2005;2504650;1266469;1238182
746;30 tot 40 jaar;2006;2437259;1229338;1207920
747;30 tot 40 jaar;2007;2375648;1196227;1179422
748;30 tot 40 jaar;2008;2316574;1164317;1152256
749;30 tot 40 jaar;2009;2260393;1134632;1125763
750;40 tot 50 jaar;2004;2475687;1251399;1224291
751;40 tot 50 jaar;2005;2506970;1266827;1240144
752;40 tot 50 jaar;2006;2530449;1279128;1251320
753;40 tot 50 jaar;2007;2544992;1286025;1258965
754;40 tot 50 jaar;2008;2555948;1291393;1264553
755;40 tot 50 jaar;2009;2565889;1295924;1269966
756;50 tot 60 jaar;2004;2198169;1112394;1085777
757;50 tot 60 jaar;2005;2227489;1126076;1101414
758;50 tot 60 jaar;2006;2267364;1144393;1122968
759;50 tot 60 jaar;2007;2244366;1131280;1113086
760;50 tot 60 jaar;2008;2233439;1124781;1108657
761;50 tot 60 jaar;2009;2239436;1126492;1112944
762;60 tot 70 jaar;2004;1457771;718012;739759
763;60 tot 70 jaar;2005;1499950;740753;759196
764;60 tot 70 jaar;2006;1531979;757977;774002
765;60 tot 70 jaar;2007;1628861;807957;820900
766;60 tot 70 jaar;2008;1716232;852355;863876
