ID;Sectoren;TypeNietFinancieleActiva;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndexcijfers2000100_7
63;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2003;247694.0;11346.0;2627.0;0.0;0.0;261667.0;103.69
64;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2004;261667.0;2048.0;1736.0;0.0;0.0;265451.0;104.41
65;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2005;265451.0;2673.0;2512.0;0.0;0.0;270636.0;105.38
66;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2006;270636.0;7907.0;2787.0;0.0;0.0;281330.0;106.43
67;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2007;281330.0;9886.0;2829.0;0.0;0.0;294045.0;107.4
68;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2008;294045.0;13711.0;3296.0;0.0;0.0;311052.0;108.6
69;Totaal sectoren;Grond-, weg- en waterbouwkundige werken;2009;311052.0;-3045.0;3773.0;0.0;0.0;311780.0;109.92
70;Totaal sectoren;Totaal vervoermiddelen;1996;;;;;;34886.0;87.72
71;Totaal sectoren;Totaal vervoermiddelen;1997;34886.0;20.0;794.0;0.0;21.0;35721.0;89.8
72;Totaal sectoren;Totaal vervoermiddelen;1998;35721.0;773.0;1358.0;0.0;-28.0;37825.0;93.1
73;Totaal sectoren;Totaal vervoermiddelen;1999;37825.0;362.0;1503.0;0.0;18.0;39708.0;96.81
74;Totaal sectoren;Totaal vervoermiddelen;2000;39708.0;640.0;1311.0;0.0;22.0;41681.0;100.0
75;Totaal sectoren;Totaal vervoermiddelen;2001;41681.0;243.0;620.0;0.0;0.0;42544.0;101.43
76;Totaal sectoren;Totaal vervoermiddelen;2002;42544.0;842.0;-718.0;0.0;0.0;42668.0;99.73
77;Totaal sectoren;Totaal vervoermiddelen;2003;42668.0;415.0;389.0;0.0;0.0;43472.0;100.7
78;Totaal sectoren;Totaal vervoermiddelen;2004;43472.0;404.0;94.0;0.0;0.0;43969.0;100.75
79;Totaal sectoren;Totaal vervoermiddelen;2005;43969.0;829.0;-369.0;0.0;0.0;44429.0;100.0
80;Totaal sectoren;Totaal vervoermiddelen;2006;44429.0;542.0;682.0;0.0;0.0;45652.0;101.5
81;Totaal sectoren;Totaal vervoermiddelen;2007;45652.0;713.0;608.0;0.0;0.0;46973.0;102.9
82;Totaal sectoren;Totaal vervoermiddelen;2008;46973.0;730.0;862.0;0.0;0.0;48564.0;104.7
83;Totaal sectoren;Totaal vervoermiddelen;2009;48564.0;753.0;-1859.0;0.0;0.0;47459.0;100.7
84;Totaal sectoren;Personenauto's en overige wegvervoermid.;1996;;;;;;17244.0;76.0
85;Totaal sectoren;Personenauto's en overige wegvervoermid.;1997;17244.0;-5.0;1028.0;0.0;-18.0;18249.0;80.5
86;Totaal sectoren;Personenauto's en overige wegvervoermid.;1998;18249.0;79.0;1496.0;0.0;-73.0;19751.0;86.7
87;Totaal sectoren;Personenauto's en overige wegvervoermid.;1999;19751.0;-1.0;1974.0;0.0;-16.0;21707.0;95.25
88;Totaal sectoren;Personenauto's en overige wegvervoermid.;2000;21707.0;531.0;1129.0;0.0;-20.0;23347.0;100.0
89;Totaal sectoren;Personenauto's en overige wegvervoermid.;2001;23347.0;384.0;1042.0;0.0;-63.0;24711.0;104.12
90;Totaal sectoren;Personenauto's en overige wegvervoermid.;2002;24711.0;149.0;-302.0;0.0;-71.0;24488.0;102.55
91;Totaal sectoren;Personenauto's en overige wegvervoermid.;2003;24488.0;104.0;-266.0;0.0;0.0;24326.0;101.44
92;Totaal sectoren;Personenauto's en overige wegvervoermid.;2004;24326.0;143.0;293.0;0.0;0.0;24762.0;102.7
93;Totaal sectoren;Personenauto's en overige wegvervoermid.;2005;24762.0;354.0;24.0;0.0;0.0;25140.0;102.8
94;Totaal sectoren;Personenauto's en overige wegvervoermid.;2006;25140.0;253.0;519.0;0.0;0.0;25912.0;104.79
95;Totaal sectoren;Personenauto's en overige wegvervoermid.;2007;25912.0;333.0;953.0;0.0;0.0;27198.0;108.7
96;Totaal sectoren;Personenauto's en overige wegvervoermid.;2008;27198.0;169.0;333.0;0.0;0.0;27700.0;110.0
97;Totaal sectoren;Personenauto's en overige wegvervoermid.;2009;27700.0;155.0;-2403.0;0.0;0.0;25452.0;100.5
98;Totaal sectoren;Treinen en trams;1996;;;;;;2935.0;103.0
99;Totaal sectoren;Treinen en trams;1997;2935.0;-24.0;1.0;0.0;36.0;2948.0;104.3
100;Totaal sectoren;Treinen en trams;1998;2948.0;59.0;-33.0;0.0;25.0;2998.0;104.02
101;Totaal sectoren;Treinen en trams;1999;2998.0;43.0;-133.0;0.0;13.0;2921.0;99.9
102;Totaal sectoren;Treinen en trams;2000;2921.0;15.0;-38.0;0.0;41.0;2939.0;100.0
103;Totaal sectoren;Treinen en trams;2001;2939.0;80.0;-58.0;0.0;62.0;3023.0;100.16
104;Totaal sectoren;Treinen en trams;2002;3023.0;133.0;-5.0;0.0;71.0;3222.0;102.3
105;Totaal sectoren;Treinen en trams;2003;3222.0;78.0;311.0;0.0;0.0;3611.0;111.86
106;Totaal sectoren;Treinen en trams;2004;3611.0;261.0;230.0;0.0;0.0;4102.0;118.48
107;Totaal sectoren;Treinen en trams;2005;4102.0;57.0;161.0;0.0;0.0;4320.0;123.1
108;Totaal sectoren;Treinen en trams;2006;4320.0;23.0;111.0;0.0;0.0;4454.0;126.3
109;Totaal sectoren;Treinen en trams;2007;4454.0;49.0;18.0;0.0;0.0;4521.0;126.8
110;Totaal sectoren;Treinen en trams;2008;4521.0;59.0;84.0;0.0;0.0;4664.0;129.2
111;Totaal sectoren;Treinen en trams;2009;4664.0;195.0;132.0;0.0;0.0;4991.0;132.7
112;Totaal sectoren;Schepen;1996;;;;;;8482.0;100.3
113;Totaal sectoren;Schepen;1997;8482.0;-41.0;-32.0;0.0;3.0;8411.0;100.01
114;Totaal sectoren;Schepen;1998;8411.0;556.0;73.0;0.0;1.0;9041.0;100.82
115;Totaal sectoren;Schepen;1999;9041.0;243.0;3.0;0.0;0.0;9287.0;100.8
116;Totaal sectoren;Schepen;2000;9287.0;0.0;-79.0;0.0;0.0;9209.0;100.0
117;Totaal sectoren;Schepen;2001;9209.0;-268.0;-182.0;0.0;0.0;8759.0;97.94
118;Totaal sectoren;Schepen;2002;8759.0;492.0;-125.0;0.0;0.0;9126.0;96.6
119;Totaal sectoren;Schepen;2003;9126.0;329.0;-96.0;0.0;0.0;9359.0;95.62
120;Totaal sectoren;Schepen;2004;9359.0;-29.0;-183.0;0.0;0.0;9147.0;93.8
121;Totaal sectoren;Schepen;2005;9147.0;163.0;-180.0;0.0;0.0;9130.0;91.86
122;Totaal sectoren;Schepen;2006;9130.0;181.0;154.0;0.0;0.0;9465.0;93.5
123;Totaal sectoren;Schepen;2007;9465.0;202.0;275.0;0.0;0.0;9941.0;96.1
124;Totaal sectoren;Schepen;2008;9941.0;166.0;274.0;0.0;0.0;10380.0;98.7
125;Totaal sectoren;Schepen;2009;10380.0;-81.0;169.0;0.0;0.0;10469.0;100.4
126;Totaal sectoren;Vliegtuigen;1996;;;;;;6225.0;106.43
127;Totaal sectoren;Vliegtuigen;1997;6225.0;90.0;-202.0;0.0;0.0;6113.0;103.02
128;Totaal sectoren;Vliegtuigen;1998;6113.0;79.0;-177.0;0.0;19.0;6035.0;100.4
129;Totaal sectoren;Vliegtuigen;1999;6035.0;77.0;-341.0;0.0;23.0;5793.0;95.17
130;Totaal sectoren;Vliegtuigen;2000;5793.0;94.0;299.0;0.0;0.0;6186.0;100.0
131;Totaal sectoren;Vliegtuigen;2001;6186.0;47.0;-182.0;0.0;0.0;6051.0;97.08
132;Totaal sectoren;Vliegtuigen;2002;6051.0;68.0;-287.0;0.0;0.0;5832.0;92.52
133;Totaal sectoren;Vliegtuigen;2003;5832.0;-96.0;440.0;0.0;0.0;6176.0;99.61
134;Totaal sectoren;Vliegtuigen;2004;6176.0;29.0;-247.0;0.0;0.0;5958.0;95.65
135;Totaal sectoren;Vliegtuigen;2005;5958.0;255.0;-374.0;0.0;0.0;5839.0;89.88
136;Totaal sectoren;Vliegtuigen;2006;5839.0;85.0;-103.0;0.0;0.0;5821.0;88.32
137;Totaal sectoren;Vliegtuigen;2007;5821.0;130.0;-638.0;0.0;0.0;5313.0;78.86
138;Totaal sectoren;Vliegtuigen;2008;5313.0;335.0;172.0;0.0;0.0;5820.0;81.3
139;Totaal sectoren;Vliegtuigen;2009;5820.0;485.0;242.0;0.0;0.0;6547.0;84.4
140;Totaal sectoren;Machines en installaties;1996;;;;;;117698.0;88.96
141;Totaal sectoren;Machines en installaties;1997;117698.0;1217.0;4631.0;0.0;-31.0;123515.0;92.41
142;Totaal sectoren;Machines en installaties;1998;123515.0;1776.0;3518.0;0.0;-17.0;128793.0;95.0
143;Totaal sectoren;Machines en installaties;1999;128793.0;1540.0;4322.0;0.0;-4.0;134650.0;98.15
144;Totaal sectoren;Machines en installaties;2000;134650.0;2263.0;2582.0;0.0;2.0;139497.0;100.0
145;Totaal sectoren;Machines en installaties;2001;139497.0;4034.0;1268.0;0.0;0.0;144799.0;100.88
146;Totaal sectoren;Machines en installaties;2002;144799.0;2152.0;306.0;0.0;0.0;147257.0;101.1
147;Totaal sectoren;Machines en installaties;2003;147257.0;-998.0;-411.0;0.0;0.0;145848.0;100.84
148;Totaal sectoren;Machines en installaties;2004;145848.0;768.0;-1182.0;0.0;0.0;145434.0;100.0
149;Totaal sectoren;Machines en installaties;2005;145434.0;1453.0;-731.0;0.0;0.0;146156.0;99.5
150;Totaal sectoren;Machines en installaties;2006;146156.0;1255.0;807.0;0.0;0.0;148218.0;100.1
151;Totaal sectoren;Machines en installaties;2007;148218.0;2317.0;1872.0;0.0;0.0;152406.0;101.3
152;Totaal sectoren;Machines en installaties;2008;152406.0;2455.0;2214.0;0.0;0.0;157075.0;102.8
153;Totaal sectoren;Machines en installaties;2009;157075.0;1744.0;-739.0;0.0;0.0;158079.0;102.3
154;Totaal sectoren;Computers;1996;;;;;;6764.0;27.75
155;Totaal sectoren;Computers;1997;6764.0;-1549.0;1991.0;0.0;0.0;7206.0;38.35
156;Totaal sectoren;Computers;1998;7206.0;-1852.0;2178.0;0.0;1.0;7532.0;53.9
157;Totaal sectoren;Computers;1999;7532.0;-1680.0;2515.0;0.0;2.0;8369.0;77.15
158;Totaal sectoren;Computers;2000;8369.0;-1071.0;2159.0;0.0;2.0;9459.0;100.0
159;Totaal sectoren;Computers;2001;9459.0;-1684.0;2115.0;0.0;0.0;9890.0;127.2
160;Totaal sectoren;Computers;2002;9890.0;-1395.0;1603.0;0.0;0.0;10098.0;151.2
161;Totaal sectoren;Computers;2003;10098.0;-1200.0;1682.0;0.0;0.0;10580.0;179.78
162;Totaal sectoren;Computers;2004;10580.0;-764.0;1434.0;0.0;0.0;11250.0;206.03
163;Totaal sectoren;Computers;2005;11250.0;-1211.0;1382.0;0.0;0.0;11421.0;234.4
164;Totaal sectoren;Computers;2006;11421.0;-1132.0;1479.0;0.0;0.0;11768.0;268.1
165;Totaal sectoren;Computers;2007;11768.0;-726.0;1586.0;0.0;0.0;12628.0;306.62
166;Totaal sectoren;Computers;2008;12628.0;-1610.0;1572.0;0.0;0.0;12590.0;350.36
167;Totaal sectoren;Computers;2009;12590.0;-767.0;859.0;0.0;0.0;12682.0;375.78
168;Totaal sectoren;Overige materiële vaste activa;1996;;;;;;15419.0;79.31
169;Totaal sectoren;Overige materiële vaste activa;1997;15419.0;218.0;895.0;0.0;-4.0;16528.0;83.83
170;Totaal sectoren;Overige materiële vaste activa;1998;16528.0;264.0;1178.0;0.0;-22.0;17948.0;89.61
171;Totaal sectoren;Overige materiële vaste activa;1999;17948.0;89.0;1170.0;0.0;-16.0;19191.0;95.35
172;Totaal sectoren;Overige materiële vaste activa;2000;19191.0;338.0;958.0;0.0;-4.0;20482.0;100.0
173;Totaal sectoren;Overige materiële vaste activa;2001;20482.0;489.0;970.0;0.0;0.0;21941.0;104.62
174;Totaal sectoren;Overige materiële vaste activa;2002;21941.0;535.0;362.0;0.0;0.0;22838.0;106.32
175;Totaal sectoren;Overige materiële vaste activa;2003;22838.0;38.0;295.0;0.0;0.0;23171.0;107.71
176;Totaal sectoren;Overige materiële vaste activa;2004;23171.0;369.0;174.0;0.0;0.0;23714.0;108.51
177;Totaal sectoren;Overige materiële vaste activa;2005;23714.0;205.0;236.0;0.0;0.0;24155.0;109.58
178;Totaal sectoren;Overige materiële vaste activa;2006;24155.0;340.0;400.0;0.0;0.0;24895.0;111.3
179;Totaal sectoren;Overige materiële vaste activa;2007;24895.0;448.0;1074.0;0.0;0.0;26416.0;116.1
180;Totaal sectoren;Overige materiële vaste activa;2008;26416.0;540.0;1050.0;0.0;0.0;28005.0;120.6
181;Totaal sectoren;Overige materiële vaste activa;2009;28005.0;539.0;-393.0;0.0;0.0;28151.0;118.8
182;Totaal sectoren;Software;1996;;;;;;4555.0;44.53
183;Totaal sectoren;Software;1997;4555.0;-118.0;991.0;0.0;3.0;5430.0;54.5
184;Totaal sectoren;Software;1998;5430.0;-119.0;1712.0;0.0;-1.0;7022.0;72.07
185;Totaal sectoren;Software;1999;7022.0;126.0;1573.0;0.0;4.0;8725.0;87.96
186;Totaal sectoren;Software;2000;8725.0;297.0;1229.0;0.0;6.0;10256.0;100.0
187;Totaal sectoren;Software;2001;10256.0;278.0;868.0;0.0;0.0;11402.0;108.24
188;Totaal sectoren;Software;2002;11402.0;154.0;112.0;0.0;0.0;11668.0;109.29
189;Totaal sectoren;Software;2003;11668.0;175.0;-225.0;0.0;0.0;11618.0;107.2
190;Totaal sectoren;Software;2004;11618.0;130.0;15.0;0.0;0.0;11763.0;107.33
191;Totaal sectoren;Software;2005;11763.0;219.0;395.0;0.0;0.0;12377.0;110.87
192;Totaal sectoren;Software;2006;12377.0;296.0;721.0;0.0;0.0;13394.0;117.18
193;Totaal sectoren;Software;2007;13394.0;525.0;730.0;0.0;0.0;14649.0;123.32
194;Totaal sectoren;Software;2008;14649.0;340.0;1151.0;0.0;0.0;16139.0;132.79
195;Totaal sectoren;Software;2009;16139.0;80.0;-139.0;0.0;0.0;16080.0;131.66
196;Totaal sectoren;Overige immateriële vaste activa;1996;;;;;;13230.0;83.24
197;Totaal sectoren;Overige immateriële vaste activa;1997;13230.0;556.0;879.0;0.0;0.0;14665.0;88.55
198;Totaal sectoren;Overige immateriële vaste activa;1998;14665.0;434.0;1273.0;0.0;0.0;16372.0;96.1
199;Totaal sectoren;Overige immateriële vaste activa;1999;16372.0;463.0;1115.0;0.0;0.0;17950.0;102.42
200;Totaal sectoren;Overige immateriële vaste activa;2000;17950.0;373.0;-433.0;0.0;0.0;17890.0;100.0
201;Totaal sectoren;Overige immateriële vaste activa;2001;17890.0;707.0;-1047.0;0.0;0.0;17550.0;94.36
202;Totaal sectoren;Overige immateriële vaste activa;2002;17550.0;503.0;-259.0;0.0;0.0;17794.0;92.97
203;Totaal sectoren;Overige immateriële vaste activa;2003;17794.0;121.0;-301.0;0.0;0.0;17614.0;91.4
204;Totaal sectoren;Overige immateriële vaste activa;2004;17614.0;191.0;-576.0;0.0;0.0;17229.0;88.5
205;Totaal sectoren;Overige immateriële vaste activa;2005;17229.0;337.0;-535.0;0.0;0.0;17031.0;85.8
206;Totaal sectoren;Overige immateriële vaste activa;2006;17031.0;632.0;118.0;0.0;0.0;17781.0;86.37
207;Totaal sectoren;Overige immateriële vaste activa;2007;17781.0;261.0;-996.0;0.0;0.0;17046.0;81.6
208;Totaal sectoren;Overige immateriële vaste activa;2008;17046.0;634.0;-398.0;0.0;0.0;17282.0;79.7
209;Totaal sectoren;Overige immateriële vaste activa;2009;17282.0;357.0;-933.0;0.0;0.0;16705.0;75.5
210;Totaal sectoren;In cultuur gebrachte activa;1996;;;;;;2773.0;94.0
211;Totaal sectoren;In cultuur gebrachte activa;1997;2773.0;64.0;102.0;0.0;-69.0;2870.0;95.1
212;Totaal sectoren;In cultuur gebrachte activa;1998;2870.0;-146.0;18.0;0.0;-1.0;2741.0;95.8
213;Totaal sectoren;In cultuur gebrachte activa;1999;2741.0;-122.0;90.0;0.0;0.0;2709.0;98.73
214;Totaal sectoren;In cultuur gebrachte activa;2000;2709.0;221.0;33.0;0.0;5.0;2967.0;100.0
215;Totaal sectoren;In cultuur gebrachte activa;2001;2967.0;6.0;-4.0;0.0;22.0;2990.0;100.32
216;Totaal sectoren;In cultuur gebrachte activa;2002;2990.0;70.0;51.0;0.0;0.0;3111.0;102.0
217;Totaal sectoren;In cultuur gebrachte activa;2003;3111.0;97.0;10.0;0.0;0.0;3218.0;102.3
218;Totaal sectoren;In cultuur gebrachte activa;2004;3218.0;-162.0;15.0;0.0;0.0;3072.0;102.9
219;Totaal sectoren;In cultuur gebrachte activa;2005;3072.0;138.0;-27.0;0.0;0.0;3183.0;102.0
220;Totaal sectoren;In cultuur gebrachte activa;2006;3183.0;-173.0;-44.0;0.0;0.0;2966.0;100.4
221;Totaal sectoren;In cultuur gebrachte activa;2007;2966.0;109.0;30.0;0.0;0.0;3105.0;101.4
222;Totaal sectoren;In cultuur gebrachte activa;2008;3105.0;29.0;-19.0;0.0;0.0;3115.0;100.8
223;Totaal sectoren;In cultuur gebrachte activa;2009;3115.0;-22.0;-38.0;0.0;0.0;3055.0;99.6
224;Totaal sectoren;Overdrachtskosten op grond;1996;;;;;;0.0;
225;Totaal sectoren;Overdrachtskosten op grond;1997;0.0;0.0;0.0;0.0;0.0;0.0;
226;Totaal sectoren;Overdrachtskosten op grond;1998;0.0;0.0;0.0;0.0;0.0;0.0;
227;Totaal sectoren;Overdrachtskosten op grond;1999;0.0;0.0;0.0;0.0;0.0;0.0;
228;Totaal sectoren;Overdrachtskosten op grond;2000;0.0;0.0;0.0;0.0;0.0;0.0;
229;Totaal sectoren;Overdrachtskosten op grond;2001;0.0;0.0;0.0;0.0;0.0;0.0;
230;Totaal sectoren;Overdrachtskosten op grond;2002;0.0;0.0;0.0;0.0;0.0;0.0;
231;Totaal sectoren;Overdrachtskosten op grond;2003;0.0;0.0;0.0;0.0;0.0;0.0;
232;Totaal sectoren;Overdrachtskosten op grond;2004;0.0;0.0;0.0;0.0;0.0;0.0;
233;Totaal sectoren;Overdrachtskosten op grond;2005;0.0;0.0;0.0;0.0;0.0;0.0;
234;Totaal sectoren;Overdrachtskosten op grond;2006;0.0;0.0;0.0;0.0;0.0;0.0;
235;Totaal sectoren;Overdrachtskosten op grond;2007;0.0;0.0;0.0;0.0;0.0;0.0;
236;Totaal sectoren;Overdrachtskosten op grond;2008;0.0;0.0;0.0;0.0;0.0;0.0;
237;Totaal sectoren;Overdrachtskosten op grond;2009;0.0;0.0;0.0;0.0;0.0;0.0;
238;Totaal sectoren;Voorraden;1996;;;;;;55038.0;85.06
239;Totaal sectoren;Voorraden;1997;55038.0;1090.0;3277.0;-927.0;-291.0;58187.0;88.25
240;Totaal sectoren;Voorraden;1998;58187.0;-58.0;3423.0;0.0;-665.0;60888.0;92.63
241;Totaal sectoren;Voorraden;1999;60888.0;-255.0;2001.0;69.0;507.0;63209.0;96.66
242;Totaal sectoren;Voorraden;2000;63209.0;3049.0;809.0;21.0;1034.0;68122.0;100.0
243;Totaal sectoren;Voorraden;2001;68122.0;1240.0;1859.0;-4.0;-887.0;70329.0;101.68
244;Totaal sectoren;Voorraden;2002;70329.0;262.0;780.0;-14.0;484.0;71841.0;103.69
245;Totaal sectoren;Voorraden;2003;71841.0;-590.0;418.0;5.0;-443.0;71231.0;103.7
246;Totaal sectoren;Voorraden;2004;71231.0;873.0;853.0;0.0;-2963.0;69995.0;101.03
247;Totaal sectoren;Voorraden;2005;69995.0;1292.0;184.0;12.0;1489.0;72972.0;103.46
248;Totaal sectoren;Voorraden;2006;72972.0;1787.0;1597.0;8.0;24.0;76387.0;105.75
249;Totaal sectoren;Voorraden;2007;76387.0;1879.0;2456.0;24.0;5800.0;86547.0;117.0
250;Totaal sectoren;Voorraden;2008;86547.0;3068.0;1924.0;1.0;-74.0;91466.0;119.36
251;Totaal sectoren;Voorraden;2009;91466.0;-3244.0;-3526.0;17.0;0.0;84712.0;114.41
252;Totaal sectoren;Totaal grond;1996;;;;;;264064.0;96.43
