ID;Geslacht;Leeftijd;SoortDelict;Perioden;TotaalBeeindigdeZaken_1
314;0;7;2;2007;475
315;0;7;3;2001;3098
316;0;7;3;2002;2170
317;0;7;3;2003;1993
318;0;7;3;2004;1805
319;0;7;3;2005;1537
320;0;7;3;2006;1441
321;0;7;3;2007;1312
322;0;7;4;2001;2625
323;0;7;4;2002;1985
324;0;7;4;2003;2259
325;0;7;4;2004;2295
326;0;7;4;2005;1619
327;0;7;4;2006;1100
328;0;7;4;2007;789
329;0;7;5;2001;2567
330;0;7;5;2002;1809
331;0;7;5;2003;1509
332;0;7;5;2004;1830
333;0;7;5;2005;1919
334;0;7;5;2006;1692
335;0;7;5;2007;1623
336;1;0;0;2001;39814
337;1;0;0;2002;40583
338;1;0;0;2003;40102
339;1;0;0;2004;39007
340;1;0;0;2005;40574
341;1;0;0;2006;37746
342;1;0;0;2007;45882
343;1;0;1;2001;13501
344;1;0;1;2002;15070
345;1;0;1;2003;15105
346;1;0;1;2004;16094
347;1;0;1;2005;17933
348;1;0;1;2006;17260
349;1;0;1;2007;21420
350;1;0;2;2001;642
351;1;0;2;2002;611
352;1;0;2;2003;610
353;1;0;2;2004;576
354;1;0;2;2005;565
355;1;0;2;2006;591
356;1;0;2;2007;749
357;1;0;3;2001;11470
358;1;0;3;2002;11474
359;1;0;3;2003;11585
360;1;0;3;2004;10677
361;1;0;3;2005;10539
362;1;0;3;2006;9439
363;1;0;3;2007;11165
364;1;0;4;2001;11411
365;1;0;4;2002;10419
366;1;0;4;2003;9918
367;1;0;4;2004;8797
368;1;0;4;2005;8650
369;1;0;4;2006;8062
370;1;0;4;2007;9151
371;1;0;5;2001;2790
372;1;0;5;2002;3009
373;1;0;5;2003;2884
374;1;0;5;2004;2863
375;1;0;5;2005;2887
376;1;0;5;2006;2394
377;1;0;5;2007;3397
378;1;1;0;2001;3577
379;1;1;0;2002;4755
380;1;1;0;2003;5650
381;1;1;0;2004;5393
382;1;1;0;2005;6091
383;1;1;0;2006;6617
384;1;1;0;2007;8860
385;1;1;1;2001;1852
386;1;1;1;2002;2584
387;1;1;1;2003;3076
388;1;1;1;2004;3223
389;1;1;1;2005;3868
390;1;1;1;2006;4339
391;1;1;1;2007;5791
392;1;1;2;2001;127
393;1;1;2;2002;142
394;1;1;2;2003;172
395;1;1;2;2004;156
396;1;1;2;2005;151
397;1;1;2;2006;182
398;1;1;2;2007;285
399;1;1;3;2001;1231
400;1;1;3;2002;1642
401;1;1;3;2003;1862
402;1;1;3;2004;1616
403;1;1;3;2005;1644
404;1;1;3;2006;1669
405;1;1;3;2007;2097
406;1;1;4;2001;270
407;1;1;4;2002;235
408;1;1;4;2003;321
409;1;1;4;2004;240
410;1;1;4;2005;224
411;1;1;4;2006;236
412;1;1;4;2007;313
413;1;1;5;2001;97
414;1;1;5;2002;152
415;1;1;5;2003;219
416;1;1;5;2004;158
417;1;1;5;2005;204
418;1;1;5;2006;191
419;1;1;5;2007;374
420;1;2;0;2001;7035
421;1;2;0;2002;7184
422;1;2;0;2003;6756
423;1;2;0;2004;6633
424;1;2;0;2005;7550
425;1;2;0;2006;6667
426;1;2;0;2007;8275
427;1;2;1;2001;3260
428;1;2;1;2002;3523
429;1;2;1;2003;3174
430;1;2;1;2004;3460
431;1;2;1;2005;4308
432;1;2;1;2006;3777
433;1;2;1;2007;4672
434;1;2;2;2001;93
435;1;2;2;2002;97
436;1;2;2;2003;88
437;1;2;2;2004;84
438;1;2;2;2005;103
439;1;2;2;2006;99
440;1;2;2;2007;90
441;1;2;3;2001;2232
442;1;2;3;2002;2173
443;1;2;3;2003;2079
444;1;2;3;2004;1935
445;1;2;3;2005;1917
446;1;2;3;2006;1601
447;1;2;3;2007;1889
448;1;2;4;2001;1192
449;1;2;4;2002;1105
450;1;2;4;2003;1100
451;1;2;4;2004;856
452;1;2;4;2005;935
453;1;2;4;2006;932
454;1;2;4;2007;1163
455;1;2;5;2001;258
456;1;2;5;2002;286
457;1;2;5;2003;315
458;1;2;5;2004;298
459;1;2;5;2005;287
460;1;2;5;2006;258
461;1;2;5;2007;461
462;1;3;0;2001;6449
463;1;3;0;2002;6783
464;1;3;0;2003;6968
465;1;3;0;2004;6328
466;1;3;0;2005;6486
467;1;3;0;2006;5846
468;1;3;0;2007;7149
469;1;3;1;2001;2211
470;1;3;1;2002;2532
471;1;3;1;2003;2652
472;1;3;1;2004;2631
473;1;3;1;2005;2684
474;1;3;1;2006;2540
475;1;3;1;2007;3180
476;1;3;2;2001;65
477;1;3;2;2002;96
478;1;3;2;2003;100
479;1;3;2;2004;71
480;1;3;2;2005;75
481;1;3;2;2006;74
482;1;3;2;2007;89
483;1;3;3;2001;1930
484;1;3;3;2002;1901
485;1;3;3;2003;1939
486;1;3;3;2004;1672
487;1;3;3;2005;1741
488;1;3;3;2006;1455
489;1;3;3;2007;1662
490;1;3;4;2001;1917
491;1;3;4;2002;1829
492;1;3;4;2003;1775
493;1;3;4;2004;1566
494;1;3;4;2005;1579
495;1;3;4;2006;1428
496;1;3;4;2007;1673
497;1;3;5;2001;326
498;1;3;5;2002;425
499;1;3;5;2003;502
500;1;3;5;2004;388
501;1;3;5;2005;407
502;1;3;5;2006;349
503;1;3;5;2007;545
504;1;4;0;2001;6149
505;1;4;0;2002;6520
506;1;4;0;2003;6716
507;1;4;0;2004;6587
508;1;4;0;2005;6720
509;1;4;0;2006;6316
510;1;4;0;2007;7662
511;1;4;1;2001;1945
512;1;4;1;2002;2261
513;1;4;1;2003;2351
514;1;4;1;2004;2477
515;1;4;1;2005;2685
516;1;4;1;2006;2620
517;1;4;1;2007;3189
518;1;4;2;2001;81
519;1;4;2;2002;73
520;1;4;2;2003;100
521;1;4;2;2004;91
522;1;4;2;2005;83
523;1;4;2;2006;91
524;1;4;2;2007;131
525;1;4;3;2001;1650
526;1;4;3;2002;1711
527;1;4;3;2003;1727
528;1;4;3;2004;1710
529;1;4;3;2005;1690
530;1;4;3;2006;1511
531;1;4;3;2007;1858
532;1;4;4;2001;2063
533;1;4;4;2002;2026
534;1;4;4;2003;2007
535;1;4;4;2004;1784
536;1;4;4;2005;1767
537;1;4;4;2006;1708
538;1;4;4;2007;1880
539;1;4;5;2001;410
540;1;4;5;2002;449
541;1;4;5;2003;531
542;1;4;5;2004;525
543;1;4;5;2005;495
544;1;4;5;2006;386
545;1;4;5;2007;604
546;1;5;0;2001;6581
547;1;5;0;2002;6907
548;1;5;0;2003;6747
549;1;5;0;2004;6534
550;1;5;0;2005;6734
551;1;5;0;2006;6290
552;1;5;0;2007;7643
553;1;5;1;2001;1712
554;1;5;1;2002;2063
555;1;5;1;2003;2044
556;1;5;1;2004;2236
557;1;5;1;2005;2426
558;1;5;1;2006;2240
559;1;5;1;2007;2774
560;1;5;2;2001;31
561;1;5;2;2002;51
562;1;5;2;2003;33
563;1;5;2;2004;47
564;1;5;2;2005;48
565;1;5;2;2006;33
566;1;5;2;2007;48
567;1;5;3;2001;1678
568;1;5;3;2002;1836
569;1;5;3;2003;1816
570;1;5;3;2004;1715
571;1;5;3;2005;1692
572;1;5;3;2006;1522
573;1;5;3;2007;1940
574;1;5;4;2001;2764
575;1;5;4;2002;2483
576;1;5;4;2003;2377
577;1;5;4;2004;2035
578;1;5;4;2005;2086
579;1;5;4;2006;2112
580;1;5;4;2007;2303
581;1;5;5;2001;396
582;1;5;5;2002;474
583;1;5;5;2003;477
584;1;5;5;2004;501
585;1;5;5;2005;482
586;1;5;5;2006;383
587;1;5;5;2007;578
588;1;6;0;2001;3876
589;1;6;0;2002;3627
590;1;6;0;2003;3453
591;1;6;0;2004;3582
592;1;6;0;2005;3497
593;1;6;0;2006;3001
594;1;6;0;2007;3586
595;1;6;1;2001;559
596;1;6;1;2002;598
597;1;6;1;2003;612
598;1;6;1;2004;687
599;1;6;1;2005;729
600;1;6;1;2006;644
601;1;6;1;2007;756
602;1;6;2;2001;11
603;1;6;2;2002;7
604;1;6;2;2003;4
605;1;6;2;2004;3
606;1;6;2;2005;8
607;1;6;2;2006;11
608;1;6;2;2007;10
609;1;6;3;2001;1134
610;1;6;3;2002;1082
611;1;6;3;2003;1131
612;1;6;3;2004;1111
613;1;6;3;2005;1094
614;1;6;3;2006;985
615;1;6;3;2007;1109
616;1;6;4;2001;1986
617;1;6;4;2002;1718
618;1;6;4;2003;1502
619;1;6;4;2004;1555
620;1;6;4;2005;1476
621;1;6;4;2006;1203
622;1;6;4;2007;1493
623;1;6;5;2001;186
624;1;6;5;2002;222
625;1;6;5;2003;204
626;1;6;5;2004;226
627;1;6;5;2005;190
628;1;6;5;2006;158
629;1;6;5;2007;218
630;1;7;0;2001;6147
631;1;7;0;2002;4807
632;1;7;0;2003;3812
633;1;7;0;2004;3950
634;1;7;0;2005;3496
635;1;7;0;2006;3009
636;1;7;0;2007;2707
637;1;7;1;2001;1962
638;1;7;1;2002;1509
639;1;7;1;2003;1196
640;1;7;1;2004;1380
641;1;7;1;2005;1233
642;1;7;1;2006;1100
643;1;7;1;2007;1058
644;1;7;2;2001;234
645;1;7;2;2002;145
646;1;7;2;2003;113
647;1;7;2;2004;124
648;1;7;2;2005;97
649;1;7;2;2006;101
650;1;7;2;2007;96
651;1;7;3;2001;1615
652;1;7;3;2002;1129
653;1;7;3;2003;1031
654;1;7;3;2004;918
655;1;7;3;2005;761
656;1;7;3;2006;696
657;1;7;3;2007;610
658;1;7;4;2001;1219
659;1;7;4;2002;1023
660;1;7;4;2003;836
661;1;7;4;2004;761
662;1;7;4;2005;583
663;1;7;4;2006;443
664;1;7;4;2007;326
665;1;7;5;2001;1117
666;1;7;5;2002;1001
667;1;7;5;2003;636
668;1;7;5;2004;767
669;1;7;5;2005;822
670;1;7;5;2006;669
671;1;7;5;2007;617
672;2;0;0;2001;40754
673;2;0;0;2002;41992
674;2;0;0;2003;44739
675;2;0;0;2004;46392
676;2;0;0;2005;46574
677;2;0;0;2006;43293
678;2;0;0;2007;50489
679;2;0;1;2001;13132
680;2;0;1;2002;15259
681;2;0;1;2003;16971
682;2;0;1;2004;19290
683;2;0;1;2005;20497
684;2;0;1;2006;19272
685;2;0;1;2007;22603
686;2;0;2;2001;3965
687;2;0;2;2002;3964
688;2;0;2;2003;3782
689;2;0;2;2004;4063
690;2;0;2;2005;4145
691;2;0;2;2006;4085
692;2;0;2;2007;4638
693;2;0;3;2001;8806
694;2;0;3;2002;8762
695;2;0;3;2003;9026
696;2;0;3;2004;8907
697;2;0;3;2005;8539
698;2;0;3;2006;7998
699;2;0;3;2007;9246
700;2;0;4;2001;11486
701;2;0;4;2002;10821
702;2;0;4;2003;11334
703;2;0;4;2004;10211
704;2;0;4;2005;9351
705;2;0;4;2006;8166
706;2;0;4;2007;9077
707;2;0;5;2001;3365
708;2;0;5;2002;3186
709;2;0;5;2003;3626
710;2;0;5;2004;3921
711;2;0;5;2005;4042
712;2;0;5;2006;3772
713;2;0;5;2007;4925
714;2;1;0;2001;3162
715;2;1;0;2002;4357
716;2;1;0;2003;5437
717;2;1;0;2004;5149
718;2;1;0;2005;5787
719;2;1;0;2006;6543
720;2;1;0;2007;8473
721;2;1;1;2001;1064
722;2;1;1;2002;1614
723;2;1;1;2003;2170
724;2;1;1;2004;2088
725;2;1;1;2005;2595
726;2;1;1;2006;2996
727;2;1;1;2007;3942
728;2;1;2;2001;921
729;2;1;2;2002;1112
730;2;1;2;2003;1248
731;2;1;2;2004;1258
732;2;1;2;2005;1392
733;2;1;2;2006;1571
734;2;1;2;2007;1940
735;2;1;3;2001;888
736;2;1;3;2002;1241
737;2;1;3;2003;1506
738;2;1;3;2004;1384
739;2;1;3;2005;1332
740;2;1;3;2006;1449
741;2;1;3;2007;1777
742;2;1;4;2001;187
743;2;1;4;2002;200
744;2;1;4;2003;249
745;2;1;4;2004;161
746;2;1;4;2005;190
747;2;1;4;2006;242
748;2;1;4;2007;304
749;2;1;5;2001;102
750;2;1;5;2002;190
751;2;1;5;2003;264
752;2;1;5;2004;258
753;2;1;5;2005;278
754;2;1;5;2006;285
755;2;1;5;2007;510
756;2;2;0;2001;6457
757;2;2;0;2002;6987
758;2;2;0;2003;7373
759;2;2;0;2004;7823
760;2;2;0;2005;8326
761;2;2;0;2006;7699
762;2;2;0;2007;9376
763;2;2;1;2001;2602
764;2;2;1;2002;3093
765;2;2;1;2003;3378
766;2;2;1;2004;3879
767;2;2;1;2005;4348
768;2;2;1;2006;4053
769;2;2;1;2007;4891
770;2;2;2;2001;896
771;2;2;2;2002;876
772;2;2;2;2003;782
773;2;2;2;2004;931
774;2;2;2;2005;979
775;2;2;2;2006;819
776;2;2;2;2007;895
777;2;2;3;2001;1561
778;2;2;3;2002;1550
779;2;2;3;2003;1503
780;2;2;3;2004;1554
781;2;2;3;2005;1468
782;2;2;3;2006;1262
783;2;2;3;2007;1528
784;2;2;4;2001;1091
785;2;2;4;2002;1082
786;2;2;4;2003;1215
787;2;2;4;2004;976
788;2;2;4;2005;1032
789;2;2;4;2006;1036
790;2;2;4;2007;1236
791;2;2;5;2001;307
792;2;2;5;2002;386
793;2;2;5;2003;495
794;2;2;5;2004;483
795;2;2;5;2005;499
796;2;2;5;2006;529
797;2;2;5;2007;826
798;2;3;0;2001;6588
799;2;3;0;2002;7447
800;2;3;0;2003;7934
801;2;3;0;2004;8065
802;2;3;0;2005;8228
803;2;3;0;2006;7839
804;2;3;0;2007;8933
805;2;3;1;2001;2509
806;2;3;1;2002;3127
807;2;3;1;2003;3600
808;2;3;1;2004;4045
809;2;3;1;2005;4337
810;2;3;1;2006;4154
811;2;3;1;2007;4624
812;2;3;2;2001;537
813;2;3;2;2002;609
814;2;3;2;2003;565
815;2;3;2;2004;571
816;2;3;2;2005;542
817;2;3;2;2006;570
818;2;3;2;2007;635
819;2;3;3;2001;1414
820;2;3;3;2002;1455
821;2;3;3;2003;1412
822;2;3;3;2004;1396
823;2;3;3;2005;1284
824;2;3;3;2006;1178
825;2;3;3;2007;1323
826;2;3;4;2001;1678
827;2;3;4;2002;1683
828;2;3;4;2003;1734
829;2;3;4;2004;1418
830;2;3;4;2005;1374
831;2;3;4;2006;1281
832;2;3;4;2007;1488
833;2;3;5;2001;450
834;2;3;5;2002;573
835;2;3;5;2003;623
836;2;3;5;2004;635
837;2;3;5;2005;691
838;2;3;5;2006;656
839;2;3;5;2007;863
840;2;4;0;2001;5940
841;2;4;0;2002;6673
842;2;4;0;2003;7102
843;2;4;0;2004;7610
844;2;4;0;2005;7721
845;2;4;0;2006;7387
846;2;4;0;2007;8789
847;2;4;1;2001;2090
848;2;4;1;2002;2668
849;2;4;1;2003;3037
850;2;4;1;2004;3591
851;2;4;1;2005;3731
852;2;4;1;2006;3598
853;2;4;1;2007;4278
854;2;4;2;2001;410
855;2;4;2;2002;456
856;2;4;2;2003;446
857;2;4;2;2004;471
858;2;4;2;2005;465
859;2;4;2;2006;461
860;2;4;2;2007;542
861;2;4;3;2001;1225
862;2;4;3;2002;1338
863;2;4;3;2003;1320
864;2;4;3;2004;1346
865;2;4;3;2005;1341
866;2;4;3;2006;1252
867;2;4;3;2007;1486
868;2;4;4;2001;1753
869;2;4;4;2002;1670
870;2;4;4;2003;1677
871;2;4;4;2004;1531
872;2;4;4;2005;1465
873;2;4;4;2006;1462
874;2;4;4;2007;1615
875;2;4;5;2001;462
876;2;4;5;2002;541
877;2;4;5;2003;622
878;2;4;5;2004;671
879;2;4;5;2005;719
880;2;4;5;2006;614
881;2;4;5;2007;868
882;2;5;0;2001;5502
883;2;5;0;2002;5785
884;2;5;0;2003;5995
885;2;5;0;2004;6181
886;2;5;0;2005;6267
887;2;5;0;2006;5617
888;2;5;0;2007;6524
889;2;5;1;2001;1488
890;2;5;1;2002;1898
891;2;5;1;2003;1987
892;2;5;1;2004;2365
893;2;5;1;2005;2452
894;2;5;1;2006;2161
895;2;5;1;2007;2591
896;2;5;2;2001;166
897;2;5;2;2002;194
898;2;5;2;2003;171
899;2;5;2;2004;197
900;2;5;2;2005;202
901;2;5;2;2006;176
902;2;5;2;2007;187
903;2;5;3;2001;1249
904;2;5;3;2002;1217
905;2;5;3;2003;1358
906;2;5;3;2004;1325
907;2;5;3;2005;1344
908;2;5;3;2006;1250
909;2;5;3;2007;1402
910;2;5;4;2001;2232
911;2;5;4;2002;2034
912;2;5;4;2003;1992
913;2;5;4;2004;1782
914;2;5;4;2005;1782
915;2;5;4;2006;1567
916;2;5;4;2007;1742
917;2;5;5;2001;367
918;2;5;5;2002;442
919;2;5;5;2003;487
920;2;5;5;2004;512
921;2;5;5;2005;487
922;2;5;5;2006;463
923;2;5;5;2007;602
924;2;6;0;2001;5289
925;2;6;0;2002;5541
926;2;6;0;2003;5376
927;2;6;0;2004;5394
928;2;6;0;2005;4951
929;2;6;0;2006;3905
930;2;6;0;2007;4523
931;2;6;1;2001;888
932;2;6;1;2002;1124
933;2;6;1;2003;1039
934;2;6;1;2004;1216
935;2;6;1;2005;1146
936;2;6;1;2006;863
937;2;6;1;2007;956
938;2;6;2;2001;49
939;2;6;2;2002;61
940;2;6;2;2003;66
941;2;6;2;2004;55
942;2;6;2;2005;68
943;2;6;2;2006;57
944;2;6;2;2007;60
945;2;6;3;2001;986
946;2;6;3;2002;920
947;2;6;3;2003;965
948;2;6;3;2004;1015
949;2;6;3;2005;994
950;2;6;3;2006;862
951;2;6;3;2007;1028
952;2;6;4;2001;3139
953;2;6;4;2002;3190
954;2;6;4;2003;3044
955;2;6;4;2004;2809
956;2;6;4;2005;2472
957;2;6;4;2006;1921
958;2;6;4;2007;2229
959;2;6;5;2001;227
960;2;6;5;2002;246
961;2;6;5;2003;262
962;2;6;5;2004;299
963;2;6;5;2005;271
964;2;6;5;2006;202
965;2;6;5;2007;250
966;2;7;0;2001;7816
967;2;7;0;2002;5202
968;2;7;0;2003;5522
969;2;7;0;2004;6170
970;2;7;0;2005;5294
971;2;7;0;2006;4303
972;2;7;0;2007;3871
973;2;7;1;2001;2491
974;2;7;1;2002;1735
975;2;7;1;2003;1760
976;2;7;1;2004;2106
977;2;7;1;2005;1888
978;2;7;1;2006;1447
979;2;7;1;2007;1321
980;2;7;2;2001;986
981;2;7;2;2002;656
982;2;7;2;2003;504
983;2;7;2;2004;580
984;2;7;2;2005;497
985;2;7;2;2006;431
986;2;7;2;2007;379
987;2;7;3;2001;1483
988;2;7;3;2002;1041
989;2;7;3;2003;962
990;2;7;3;2004;887
991;2;7;3;2005;776
992;2;7;3;2006;745
993;2;7;3;2007;702
994;2;7;4;2001;1406
995;2;7;4;2002;962
996;2;7;4;2003;1423
997;2;7;4;2004;1534
998;2;7;4;2005;1036
999;2;7;4;2006;657
1000;2;7;4;2007;463
1001;2;7;5;2001;1450
1002;2;7;5;2002;808
1003;2;7;5;2003;873
1004;2;7;5;2004;1063
1005;2;7;5;2005;1097
1006;2;7;5;2006;1023
1007;2;7;5;2007;1006
