ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
44;Totaal over alle leeftijden;Totaal referentiepersonen;2044;8322427.0;3426134.0;4429136.0;416284.0;50873.0
45;Totaal over alle leeftijden;Totaal referentiepersonen;2045;8316822.0;3422315.0;4427825.0;415822.0;50860.0
46;Totaal over alle leeftijden;Totaal referentiepersonen;2046;8310819.0;3417609.0;4427103.0;415287.0;50820.0
47;Totaal over alle leeftijden;Totaal referentiepersonen;2047;8304348.0;3411911.0;4426965.0;414679.0;50793.0
48;Totaal over alle leeftijden;Totaal referentiepersonen;2048;8297841.0;3405562.0;4427500.0;414015.0;50764.0
49;Totaal over alle leeftijden;Totaal referentiepersonen;2049;8291243.0;3398557.0;4428617.0;413324.0;50745.0
50;Totaal over alle leeftijden;Totaal referentiepersonen;2050;8284704.0;3391010.0;4430375.0;412606.0;50713.0
51;Totaal over alle leeftijden;Ongehuwd;2000;1802692.0;1185761.0;502787.0;75748.0;38396.0
52;Totaal over alle leeftijden;Ongehuwd;2001;1850453.0;1211026.0;525267.0;75661.0;38499.0
53;Totaal over alle leeftijden;Ongehuwd;2002;1896356.0;1235211.0;547033.0;75504.0;38608.0
54;Totaal over alle leeftijden;Ongehuwd;2003;1941121.0;1259096.0;567957.0;75305.0;38763.0
55;Totaal over alle leeftijden;Ongehuwd;2004;1985215.0;1282948.0;588265.0;75050.0;38952.0
56;Totaal over alle leeftijden;Ongehuwd;2005;2029294.0;1307134.0;608202.0;74764.0;39194.0
57;Totaal over alle leeftijden;Ongehuwd;2006;2074015.0;1331965.0;628133.0;74443.0;39474.0
58;Totaal over alle leeftijden;Ongehuwd;2007;2119153.0;1357195.0;648059.0;74104.0;39795.0
59;Totaal over alle leeftijden;Ongehuwd;2008;2164694.0;1382842.0;667961.0;73746.0;40145.0
60;Totaal over alle leeftijden;Ongehuwd;2009;2210912.0;1409060.0;687950.0;73395.0;40507.0
61;Totaal over alle leeftijden;Ongehuwd;2010;2257624.0;1435678.0;708003.0;73051.0;40892.0
62;Totaal over alle leeftijden;Ongehuwd;2011;2304644.0;1462346.0;728304.0;72718.0;41276.0
63;Totaal over alle leeftijden;Ongehuwd;2012;2351633.0;1488875.0;748734.0;72394.0;41630.0
64;Totaal over alle leeftijden;Ongehuwd;2013;2398413.0;1515023.0;769334.0;72101.0;41955.0
65;Totaal over alle leeftijden;Ongehuwd;2014;2444681.0;1540576.0;790027.0;71821.0;42257.0
66;Totaal over alle leeftijden;Ongehuwd;2015;2490256.0;1565443.0;810701.0;71580.0;42532.0
67;Totaal over alle leeftijden;Ongehuwd;2016;2535142.0;1589749.0;831229.0;71371.0;42793.0
68;Totaal over alle leeftijden;Ongehuwd;2017;2579325.0;1613538.0;851526.0;71208.0;43053.0
69;Totaal over alle leeftijden;Ongehuwd;2018;2622977.0;1637048.0;871531.0;71092.0;43306.0
70;Totaal over alle leeftijden;Ongehuwd;2019;2665735.0;1659943.0;891207.0;71022.0;43563.0
71;Totaal over alle leeftijden;Ongehuwd;2020;2708132.0;1682760.0;910555.0;71012.0;43805.0
72;Totaal over alle leeftijden;Ongehuwd;2021;2750309.0;1705543.0;929677.0;71054.0;44035.0
73;Totaal over alle leeftijden;Ongehuwd;2022;2791158.0;1727156.0;948618.0;71151.0;44233.0
74;Totaal over alle leeftijden;Ongehuwd;2023;2831191.0;1748076.0;967441.0;71277.0;44397.0
75;Totaal over alle leeftijden;Ongehuwd;2024;2869930.0;1767857.0;986125.0;71441.0;44507.0
76;Totaal over alle leeftijden;Ongehuwd;2025;2907447.0;1786615.0;1004643.0;71608.0;44581.0
77;Totaal over alle leeftijden;Ongehuwd;2026;2943260.0;1804057.0;1022825.0;71785.0;44593.0
78;Totaal over alle leeftijden;Ongehuwd;2027;2977230.0;1820107.0;1040571.0;71960.0;44592.0
79;Totaal over alle leeftijden;Ongehuwd;2028;3009218.0;1834819.0;1057732.0;72121.0;44546.0
80;Totaal over alle leeftijden;Ongehuwd;2029;3039260.0;1848306.0;1074207.0;72260.0;44487.0
81;Totaal over alle leeftijden;Ongehuwd;2030;3066852.0;1860151.0;1089923.0;72380.0;44398.0
82;Totaal over alle leeftijden;Ongehuwd;2031;3093241.0;1871526.0;1104922.0;72481.0;44312.0
83;Totaal over alle leeftijden;Ongehuwd;2032;3117791.0;1881836.0;1119180.0;72562.0;44213.0
84;Totaal over alle leeftijden;Ongehuwd;2033;3141372.0;1891827.0;1132785.0;72630.0;44130.0
85;Totaal over alle leeftijden;Ongehuwd;2034;3163864.0;1901348.0;1145790.0;72668.0;44058.0
86;Totaal over alle leeftijden;Ongehuwd;2035;3185418.0;1910479.0;1158260.0;72694.0;43985.0
87;Totaal over alle leeftijden;Ongehuwd;2036;3206188.0;1919328.0;1170236.0;72699.0;43925.0
88;Totaal over alle leeftijden;Ongehuwd;2037;3226221.0;1927872.0;1181787.0;72691.0;43871.0
89;Totaal over alle leeftijden;Ongehuwd;2038;3245620.0;1936200.0;1192926.0;72663.0;43831.0
90;Totaal over alle leeftijden;Ongehuwd;2039;3264916.0;1944781.0;1203683.0;72640.0;43812.0
91;Totaal over alle leeftijden;Ongehuwd;2040;3283363.0;1952931.0;1214042.0;72604.0;43786.0
92;Totaal over alle leeftijden;Ongehuwd;2041;3300847.0;1960500.0;1224015.0;72564.0;43768.0
93;Totaal over alle leeftijden;Ongehuwd;2042;3317656.0;1967785.0;1233594.0;72531.0;43746.0
94;Totaal over alle leeftijden;Ongehuwd;2043;3333915.0;1974958.0;1242743.0;72489.0;43725.0
95;Totaal over alle leeftijden;Ongehuwd;2044;3349354.0;1981732.0;1251445.0;72458.0;43719.0
96;Totaal over alle leeftijden;Ongehuwd;2045;3364689.0;1988820.0;1259707.0;72437.0;43725.0
97;Totaal over alle leeftijden;Ongehuwd;2046;3378939.0;1995314.0;1267490.0;72416.0;43719.0
98;Totaal over alle leeftijden;Ongehuwd;2047;3391276.0;2000378.0;1274772.0;72410.0;43716.0
99;Totaal over alle leeftijden;Ongehuwd;2048;3402813.0;2005170.0;1281527.0;72418.0;43698.0
100;Totaal over alle leeftijden;Ongehuwd;2049;3413143.0;2009282.0;1287734.0;72428.0;43699.0
101;Totaal over alle leeftijden;Ongehuwd;2050;3422462.0;2012936.0;1293385.0;72462.0;43679.0
102;Totaal over alle leeftijden;Gehuwd;2000;3563015.0;73161.0;3453208.0;34215.0;2431.0
103;Totaal over alle leeftijden;Gehuwd;2001;3549615.0;74214.0;3438392.0;34448.0;2561.0
104;Totaal over alle leeftijden;Gehuwd;2002;3542468.0;74971.0;3430283.0;34644.0;2570.0
105;Totaal over alle leeftijden;Gehuwd;2003;3536635.0;75775.0;3423475.0;34802.0;2583.0
106;Totaal over alle leeftijden;Gehuwd;2004;3532187.0;76625.0;3418047.0;34923.0;2592.0
107;Totaal over alle leeftijden;Gehuwd;2005;3528932.0;77516.0;3413777.0;35030.0;2609.0
108;Totaal over alle leeftijden;Gehuwd;2006;3525723.0;78391.0;3409612.0;35086.0;2634.0
109;Totaal over alle leeftijden;Gehuwd;2007;3522169.0;79216.0;3405181.0;35119.0;2653.0
110;Totaal over alle leeftijden;Gehuwd;2008;3518253.0;80019.0;3400437.0;35125.0;2672.0
111;Totaal over alle leeftijden;Gehuwd;2009;3514015.0;80803.0;3395417.0;35110.0;2685.0
112;Totaal over alle leeftijden;Gehuwd;2010;3509511.0;81573.0;3390167.0;35067.0;2704.0
113;Totaal over alle leeftijden;Gehuwd;2011;3504702.0;82325.0;3384647.0;35007.0;2723.0
114;Totaal over alle leeftijden;Gehuwd;2012;3499575.0;83086.0;3378823.0;34918.0;2748.0
115;Totaal over alle leeftijden;Gehuwd;2013;3494108.0;83831.0;3372677.0;34825.0;2775.0
116;Totaal over alle leeftijden;Gehuwd;2014;3488199.0;84580.0;3366113.0;34707.0;2799.0
117;Totaal over alle leeftijden;Gehuwd;2015;3481873.0;85326.0;3359127.0;34590.0;2830.0
118;Totaal over alle leeftijden;Gehuwd;2016;3475148.0;86070.0;3351750.0;34465.0;2863.0
119;Totaal over alle leeftijden;Gehuwd;2017;3468207.0;87025.0;3343944.0;34342.0;2896.0
120;Totaal over alle leeftijden;Gehuwd;2018;3460805.0;87988.0;3335661.0;34215.0;2941.0
121;Totaal over alle leeftijden;Gehuwd;2019;3453398.0;89361.0;3326953.0;34097.0;2987.0
122;Totaal over alle leeftijden;Gehuwd;2020;3445366.0;90577.0;3317780.0;33983.0;3026.0
123;Totaal over alle leeftijden;Gehuwd;2021;3436495.0;91348.0;3308205.0;33881.0;3061.0
124;Totaal over alle leeftijden;Gehuwd;2022;3427627.0;92528.0;3298220.0;33784.0;3095.0
125;Totaal over alle leeftijden;Gehuwd;2023;3418117.0;93459.0;3287825.0;33698.0;3135.0
126;Totaal over alle leeftijden;Gehuwd;2024;3408091.0;94354.0;3276946.0;33625.0;3166.0
127;Totaal over alle leeftijden;Gehuwd;2025;3397372.0;95061.0;3265542.0;33568.0;3201.0
128;Totaal over alle leeftijden;Gehuwd;2026;3386119.0;95761.0;3253593.0;33537.0;3228.0
129;Totaal over alle leeftijden;Gehuwd;2027;3374334.0;96438.0;3241112.0;33520.0;3264.0
130;Totaal over alle leeftijden;Gehuwd;2028;3361985.0;97090.0;3228078.0;33512.0;3305.0
131;Totaal over alle leeftijden;Gehuwd;2029;3349140.0;97707.0;3214561.0;33531.0;3341.0
132;Totaal over alle leeftijden;Gehuwd;2030;3336323.0;98794.0;3200595.0;33552.0;3382.0
133;Totaal over alle leeftijden;Gehuwd;2031;3322596.0;99343.0;3186250.0;33579.0;3424.0
134;Totaal over alle leeftijden;Gehuwd;2032;3308752.0;100112.0;3171578.0;33613.0;3449.0
135;Totaal over alle leeftijden;Gehuwd;2033;3294344.0;100575.0;3156640.0;33646.0;3483.0
136;Totaal over alle leeftijden;Gehuwd;2034;3279712.0;100987.0;3141547.0;33677.0;3501.0
137;Totaal over alle leeftijden;Gehuwd;2035;3265026.0;101359.0;3126431.0;33716.0;3520.0
138;Totaal over alle leeftijden;Gehuwd;2036;3250318.0;101685.0;3111358.0;33741.0;3534.0
139;Totaal over alle leeftijden;Gehuwd;2037;3235810.0;101966.0;3096531.0;33765.0;3548.0
140;Totaal over alle leeftijden;Gehuwd;2038;3221716.0;102222.0;3082144.0;33790.0;3560.0
141;Totaal over alle leeftijden;Gehuwd;2039;3207532.0;101932.0;3068240.0;33813.0;3547.0
142;Totaal over alle leeftijden;Gehuwd;2040;3194298.0;101895.0;3055016.0;33830.0;3557.0
143;Totaal over alle leeftijden;Gehuwd;2041;3182013.0;102080.0;3042535.0;33845.0;3553.0
144;Totaal over alle leeftijden;Gehuwd;2042;3170542.0;102257.0;3030867.0;33863.0;3555.0
145;Totaal over alle leeftijden;Gehuwd;2043;3159670.0;102168.0;3020094.0;33865.0;3543.0
146;Totaal over alle leeftijden;Gehuwd;2044;3149717.0;102094.0;3010216.0;33869.0;3538.0
147;Totaal over alle leeftijden;Gehuwd;2045;3140109.0;101401.0;3001307.0;33870.0;3531.0
148;Totaal over alle leeftijden;Gehuwd;2046;3131561.0;100763.0;2993412.0;33872.0;3514.0
149;Totaal over alle leeftijden;Gehuwd;2047;3124947.0;101008.0;2986558.0;33870.0;3511.0
150;Totaal over alle leeftijden;Gehuwd;2048;3119289.0;101069.0;2980846.0;33863.0;3511.0
151;Totaal over alle leeftijden;Gehuwd;2049;3114920.0;101309.0;2976229.0;33869.0;3513.0
152;Totaal over alle leeftijden;Gehuwd;2050;3111636.0;101521.0;2972741.0;33868.0;3506.0
153;Totaal over alle leeftijden;Verweduwd;2000;732894.0;624385.0;17370.0;89951.0;1188.0
154;Totaal over alle leeftijden;Verweduwd;2001;740586.0;630331.0;17607.0;91425.0;1223.0
155;Totaal over alle leeftijden;Verweduwd;2002;746319.0;634473.0;17799.0;92799.0;1248.0
156;Totaal over alle leeftijden;Verweduwd;2003;751346.0;637928.0;17958.0;94182.0;1278.0
157;Totaal over alle leeftijden;Verweduwd;2004;755719.0;640743.0;18092.0;95584.0;1300.0
158;Totaal over alle leeftijden;Verweduwd;2005;759602.0;643084.0;18203.0;96985.0;1330.0
159;Totaal over alle leeftijden;Verweduwd;2006;763172.0;645147.0;18295.0;98378.0;1352.0
160;Totaal over alle leeftijden;Verweduwd;2007;766648.0;647136.0;18366.0;99765.0;1381.0
161;Totaal over alle leeftijden;Verweduwd;2008;770064.0;649111.0;18428.0;101116.0;1409.0
162;Totaal over alle leeftijden;Verweduwd;2009;773381.0;651086.0;18486.0;102381.0;1428.0
163;Totaal over alle leeftijden;Verweduwd;2010;776617.0;653044.0;18526.0;103595.0;1452.0
164;Totaal over alle leeftijden;Verweduwd;2011;779878.0;655083.0;18548.0;104768.0;1479.0
165;Totaal over alle leeftijden;Verweduwd;2012;783150.0;657200.0;18568.0;105876.0;1506.0
166;Totaal over alle leeftijden;Verweduwd;2013;786456.0;659418.0;18573.0;106938.0;1527.0
167;Totaal over alle leeftijden;Verweduwd;2014;789795.0;661730.0;18581.0;107937.0;1547.0
168;Totaal over alle leeftijden;Verweduwd;2015;793158.0;664197.0;18572.0;108825.0;1564.0
169;Totaal over alle leeftijden;Verweduwd;2016;796622.0;666842.0;18553.0;109639.0;1588.0
170;Totaal over alle leeftijden;Verweduwd;2017;800122.0;669625.0;18525.0;110368.0;1604.0
171;Totaal over alle leeftijden;Verweduwd;2018;803725.0;672589.0;18486.0;111035.0;1615.0
172;Totaal over alle leeftijden;Verweduwd;2019;807328.0;675650.0;18431.0;111611.0;1636.0
173;Totaal over alle leeftijden;Verweduwd;2020;810902.0;678766.0;18375.0;112112.0;1649.0
174;Totaal over alle leeftijden;Verweduwd;2021;814540.0;682029.0;18303.0;112544.0;1664.0
175;Totaal over alle leeftijden;Verweduwd;2022;818435.0;685617.0;18210.0;112923.0;1685.0
176;Totaal over alle leeftijden;Verweduwd;2023;822450.0;689360.0;18119.0;113270.0;1701.0
177;Totaal over alle leeftijden;Verweduwd;2024;826506.0;693199.0;18008.0;113582.0;1717.0
178;Totaal over alle leeftijden;Verweduwd;2025;830490.0;697024.0;17871.0;113858.0;1737.0
179;Totaal over alle leeftijden;Verweduwd;2026;834401.0;700824.0;17707.0;114107.0;1763.0
180;Totaal over alle leeftijden;Verweduwd;2027;838017.0;704376.0;17520.0;114344.0;1777.0
181;Totaal over alle leeftijden;Verweduwd;2028;841284.0;707624.0;17316.0;114543.0;1801.0
182;Totaal over alle leeftijden;Verweduwd;2029;844001.0;710374.0;17085.0;114722.0;1820.0
183;Totaal over alle leeftijden;Verweduwd;2030;846086.0;712526.0;16836.0;114880.0;1844.0
184;Totaal over alle leeftijden;Verweduwd;2031;847432.0;713998.0;16566.0;115005.0;1863.0
185;Totaal over alle leeftijden;Verweduwd;2032;847957.0;714725.0;16272.0;115069.0;1891.0
186;Totaal over alle leeftijden;Verweduwd;2033;847615.0;714647.0;15960.0;115099.0;1909.0
187;Totaal over alle leeftijden;Verweduwd;2034;846349.0;713706.0;15641.0;115075.0;1927.0
188;Totaal over alle leeftijden;Verweduwd;2035;844125.0;711853.0;15304.0;115019.0;1949.0
189;Totaal over alle leeftijden;Verweduwd;2036;840879.0;709038.0;14962.0;114916.0;1963.0
190;Totaal over alle leeftijden;Verweduwd;2037;836597.0;705253.0;14608.0;114754.0;1982.0
191;Totaal over alle leeftijden;Verweduwd;2038;831235.0;700463.0;14253.0;114531.0;1988.0
192;Totaal over alle leeftijden;Verweduwd;2039;824963.0;694827.0;13894.0;114240.0;2002.0
193;Totaal over alle leeftijden;Verweduwd;2040;817886.0;688441.0;13536.0;113899.0;2010.0
194;Totaal over alle leeftijden;Verweduwd;2041;810196.0;681504.0;13173.0;113512.0;2007.0
195;Totaal over alle leeftijden;Verweduwd;2042;801857.0;673956.0;12813.0;113082.0;2006.0
196;Totaal over alle leeftijden;Verweduwd;2043;793044.0;665974.0;12457.0;112608.0;2005.0
197;Totaal over alle leeftijden;Verweduwd;2044;783726.0;657527.0;12097.0;112103.0;1999.0
198;Totaal over alle leeftijden;Verweduwd;2045;774037.0;648731.0;11749.0;111559.0;1998.0
199;Totaal over alle leeftijden;Verweduwd;2046;763962.0;639571.0;11413.0;110991.0;1987.0
200;Totaal over alle leeftijden;Verweduwd;2047;753480.0;630032.0;11085.0;110386.0;1977.0
201;Totaal over alle leeftijden;Verweduwd;2048;742694.0;620174.0;10774.0;109771.0;1975.0
202;Totaal over alle leeftijden;Verweduwd;2049;731655.0;610082.0;10458.0;109148.0;1967.0
203;Totaal over alle leeftijden;Verweduwd;2050;720428.0;599803.0;10155.0;108512.0;1958.0
204;Totaal over alle leeftijden;Gescheiden;2000;724672.0;415855.0;120507.0;185935.0;2375.0
205;Totaal over alle leeftijden;Gescheiden;2001;749812.0;434276.0;124948.0;188193.0;2395.0
206;Totaal over alle leeftijden;Gescheiden;2002;773144.0;451491.0;128978.0;190267.0;2408.0
207;Totaal over alle leeftijden;Gescheiden;2003;795171.0;467907.0;132623.0;192225.0;2416.0
208;Totaal over alle leeftijden;Gescheiden;2004;815428.0;483264.0;135778.0;193982.0;2404.0
209;Totaal over alle leeftijden;Gescheiden;2005;834035.0;497629.0;138467.0;195549.0;2390.0
210;Totaal over alle leeftijden;Gescheiden;2006;851171.0;511113.0;140789.0;196894.0;2375.0
211;Totaal over alle leeftijden;Gescheiden;2007;867254.0;524013.0;142857.0;198029.0;2355.0
212;Totaal over alle leeftijden;Gescheiden;2008;882431.0;536460.0;144722.0;198918.0;2331.0
213;Totaal over alle leeftijden;Gescheiden;2009;896807.0;548499.0;146428.0;199570.0;2310.0
214;Totaal over alle leeftijden;Gescheiden;2010;910383.0;560123.0;147982.0;199990.0;2288.0
215;Totaal over alle leeftijden;Gescheiden;2011;923207.0;571387.0;149380.0;200182.0;2258.0
216;Totaal over alle leeftijden;Gescheiden;2012;935316.0;582277.0;150660.0;200133.0;2246.0
217;Totaal over alle leeftijden;Gescheiden;2013;946697.0;592768.0;151816.0;199895.0;2218.0
218;Totaal over alle leeftijden;Gescheiden;2014;957382.0;602861.0;152848.0;199471.0;2202.0
219;Totaal over alle leeftijden;Gescheiden;2015;967374.0;612533.0;153786.0;198878.0;2177.0
220;Totaal over alle leeftijden;Gescheiden;2016;976716.0;621746.0;154631.0;198181.0;2158.0
221;Totaal over alle leeftijden;Gescheiden;2017;985408.0;630529.0;155402.0;197343.0;2134.0
222;Totaal over alle leeftijden;Gescheiden;2018;993486.0;638863.0;156097.0;196407.0;2119.0
223;Totaal over alle leeftijden;Gescheiden;2019;1000945.0;646643.0;156723.0;195477.0;2102.0
224;Totaal over alle leeftijden;Gescheiden;2020;1007817.0;653920.0;157278.0;194541.0;2078.0
225;Totaal over alle leeftijden;Gescheiden;2021;1014189.0;660701.0;157779.0;193652.0;2057.0
226;Totaal over alle leeftijden;Gescheiden;2022;1019942.0;666857.0;158195.0;192851.0;2039.0
227;Totaal over alle leeftijden;Gescheiden;2023;1025160.0;672445.0;158551.0;192142.0;2022.0
228;Totaal over alle leeftijden;Gescheiden;2024;1029845.0;677407.0;158853.0;191591.0;1994.0
229;Totaal over alle leeftijden;Gescheiden;2025;1033988.0;681755.0;159077.0;191185.0;1971.0
230;Totaal over alle leeftijden;Gescheiden;2026;1037631.0;685506.0;159211.0;190963.0;1951.0
231;Totaal over alle leeftijden;Gescheiden;2027;1040796.0;688660.0;159293.0;190915.0;1928.0
232;Totaal over alle leeftijden;Gescheiden;2028;1043478.0;691224.0;159305.0;191041.0;1908.0
233;Totaal over alle leeftijden;Gescheiden;2029;1045722.0;693283.0;159261.0;191291.0;1887.0
234;Totaal over alle leeftijden;Gescheiden;2030;1047492.0;694788.0;159195.0;191649.0;1860.0
235;Totaal over alle leeftijden;Gescheiden;2031;1048880.0;695869.0;159085.0;192084.0;1842.0
236;Totaal over alle leeftijden;Gescheiden;2032;1049851.0;696487.0;158949.0;192594.0;1821.0
237;Totaal over alle leeftijden;Gescheiden;2033;1050510.0;696789.0;158772.0;193145.0;1804.0
238;Totaal over alle leeftijden;Gescheiden;2034;1050795.0;696718.0;158573.0;193720.0;1784.0
239;Totaal over alle leeftijden;Gescheiden;2035;1050745.0;696338.0;158341.0;194293.0;1773.0
240;Totaal over alle leeftijden;Gescheiden;2036;1050355.0;695652.0;158077.0;194877.0;1749.0
241;Totaal over alle leeftijden;Gescheiden;2037;1049654.0;694709.0;157779.0;195433.0;1733.0
242;Totaal over alle leeftijden;Gescheiden;2038;1048693.0;693572.0;157461.0;195945.0;1715.0
243;Totaal over alle leeftijden;Gescheiden;2039;1047526.0;692279.0;157128.0;196427.0;1692.0
244;Totaal over alle leeftijden;Gescheiden;2040;1046190.0;690897.0;156787.0;196831.0;1675.0
245;Totaal over alle leeftijden;Gescheiden;2041;1044675.0;689408.0;156424.0;197186.0;1657.0
246;Totaal over alle leeftijden;Gescheiden;2042;1043048.0;687875.0;156066.0;197460.0;1647.0
247;Totaal over alle leeftijden;Gescheiden;2043;1041389.0;686343.0;155715.0;197696.0;1635.0
248;Totaal over alle leeftijden;Gescheiden;2044;1039630.0;684781.0;155378.0;197854.0;1617.0
249;Totaal over alle leeftijden;Gescheiden;2045;1037987.0;683363.0;155062.0;197956.0;1606.0
250;Totaal over alle leeftijden;Gescheiden;2046;1036357.0;681961.0;154788.0;198008.0;1600.0
251;Totaal over alle leeftijden;Gescheiden;2047;1034645.0;680493.0;154550.0;198013.0;1589.0
252;Totaal over alle leeftijden;Gescheiden;2048;1033045.0;679149.0;154353.0;197963.0;1580.0
253;Totaal over alle leeftijden;Gescheiden;2049;1031525.0;677884.0;154196.0;197879.0;1566.0
254;Totaal over alle leeftijden;Gescheiden;2050;1030178.0;676750.0;154094.0;197764.0;1570.0
255;15;Totaal referentiepersonen;2000;1812.0;1562.0;186.0;;64.0
256;15;Totaal referentiepersonen;2001;1852.0;1598.0;189.0;;65.0
257;15;Totaal referentiepersonen;2002;1913.0;1651.0;195.0;;67.0
258;15;Totaal referentiepersonen;2003;1939.0;1671.0;199.0;;69.0
259;15;Totaal referentiepersonen;2004;1936.0;1670.0;198.0;;68.0
260;15;Totaal referentiepersonen;2005;1961.0;1692.0;200.0;;69.0
261;15;Totaal referentiepersonen;2006;2050.0;1768.0;210.0;;72.0
262;15;Totaal referentiepersonen;2007;2053.0;1771.0;210.0;;72.0
