ID;Lozingsbron;RegioS;Perioden;TotaleLozing_1;TotaleLozingBijWaterbeheerders_2;ViaRioolNaarRioolwaterzuivering_3;ViaRioolOpZoetRijkswater_4;ViaRioolOpZoutRijkswater_5;RegionaalOppervlaktewater_6;Bodem_7;TotaleLozingBijRijkswaterstaat_8;ZoetRijkswater_9;ZoutRijkswater_10;TotaleBelastingOppervlaktewater_11;RegionaalOppervlaktewater_12;ZoetRijkswater_13;ZoutRijkswater_14
163;Totaal alle bronnen;Limburg (PV);1998;1743.1;1724.3;1710.7;0.9;0.0;12.7;;18.8;18.8;0.0;234.6;168.2;66.4;0.0
164;Totaal alle bronnen;Limburg (PV);1999;1744.7;1727.7;1696.4;0.9;0.0;21.6;8.8;16.9;16.9;0.0;238.5;163.3;75.2;0.0
165;Totaal alle bronnen;Limburg (PV);2000;1736.8;1719.9;1688.9;0.9;0.0;21.3;8.9;16.8;16.8;0.0;213.5;150.1;63.4;0.0
166;Totaal alle bronnen;Limburg (PV);2002;1704.5;1690.6;1662.1;1.4;0.0;18.2;8.8;13.9;13.9;0.0;217.0;147.2;69.8;0.0
167;Totaal alle bronnen;Limburg (PV);2004;1672.6;1655.7;1630.5;1.1;0.0;16.4;7.7;16.9;16.9;0.0;207.7;136.8;70.9;0.0
168;Totaal alle bronnen;Limburg (PV);2006;1663.6;1648.6;1622.3;1.2;0.0;17.4;7.6;15.0;15.0;0.0;197.0;125.5;71.5;0.0
169;Totaal alle bronnen;Limburg (PV);2008;1661.0;1645.8;1614.3;0.7;0.0;23.2;7.6;15.2;15.2;0.0;209.2;140.8;68.5;0.0
170;Totaal alle bronnen;Eems;1995;864.7;840.0;803.6;0.0;0.0;36.5;;24.7;0.0;24.7;313.1;288.4;0.0;24.7
171;Totaal alle bronnen;Eems;1996;845.7;822.8;789.4;0.0;5.7;28.6;;23.0;0.0;23.0;287.4;258.7;0.0;28.7
172;Totaal alle bronnen;Eems;1997;861.5;825.6;794.6;0.0;5.7;26.5;;35.9;0.0;35.9;275.5;233.9;0.0;41.7
173;Totaal alle bronnen;Eems;1998;837.8;820.0;791.5;0.0;5.5;24.2;;17.8;0.0;17.8;252.4;229.1;0.0;23.3
174;Totaal alle bronnen;Eems;1999;826.9;809.8;777.7;0.2;4.3;22.7;5.8;17.1;0.0;17.1;196.5;174.9;0.2;21.3
175;Totaal alle bronnen;Eems;2000;841.8;823.0;790.2;0.2;4.1;23.2;5.9;18.8;0.0;18.8;199.9;176.8;0.2;22.9
176;Totaal alle bronnen;Eems;2002;829.8;824.4;802.7;0.2;0.0;20.2;1.3;5.4;0.0;5.4;214.0;208.4;0.2;5.4
177;Totaal alle bronnen;Eems;2004;758.3;743.0;724.8;0.0;0.0;17.1;1.1;15.4;0.0;15.4;155.2;139.8;0.0;15.4
178;Totaal alle bronnen;Eems;2006;774.3;760.1;748.7;0.2;0.0;10.3;0.9;14.3;0.0;14.3;133.1;118.6;0.2;14.3
179;Totaal alle bronnen;Eems;2008;783.6;750.4;739.0;0.2;2.3;9.2;0.5;33.2;0.0;33.2;182.9;147.2;0.2;35.5
180;Totaal alle bronnen;Rijn;1995;15739.1;15288.6;14853.3;108.9;13.5;312.9;;450.5;377.6;72.9;3247.9;1521.4;1205.3;521.2
181;Totaal alle bronnen;Rijn;1996;15824.4;15311.0;14871.6;110.9;13.5;313.9;;513.4;432.9;80.6;3348.4;1485.0;1290.9;572.5
182;Totaal alle bronnen;Rijn;1997;16082.0;15696.7;15261.9;77.4;13.6;342.6;;385.3;304.5;80.8;3060.5;1361.2;1079.7;619.7
183;Totaal alle bronnen;Rijn;1998;16126.7;15735.7;15334.7;51.2;13.3;335.4;;390.9;309.3;81.6;3225.0;1445.4;1200.4;579.2
184;Totaal alle bronnen;Rijn;1999;16154.4;15783.5;15402.6;18.6;12.3;334.1;15.1;370.9;296.0;74.9;3062.6;1375.8;1095.4;591.3
185;Totaal alle bronnen;Rijn;2000;16070.1;15758.5;15380.7;17.5;11.6;333.1;15.0;311.6;248.8;62.9;2805.4;1257.2;1010.7;537.5
186;Totaal alle bronnen;Rijn;2002;16214.5;15911.5;15591.6;10.8;10.5;284.0;14.4;303.0;248.1;54.9;2771.8;1187.5;987.4;596.9
187;Totaal alle bronnen;Rijn;2004;16245.0;16011.5;15687.6;12.6;12.3;283.5;15.6;233.5;197.2;36.3;2451.5;1103.8;847.8;500.0
188;Totaal alle bronnen;Rijn;2006;16328.3;16100.0;15787.4;13.3;12.8;259.0;27.6;228.2;179.9;48.3;1010.0;650.0;299.0;61.0
189;Totaal alle bronnen;Rijn;2008;16719.7;16448.5;16111.7;106.6;18.1;187.6;23.8;271.2;204.9;66.3;2098.1;970.6;928.5;199.0
190;Totaal alle bronnen;Maas;1995;5234.9;5200.6;5128.0;11.8;0.3;60.5;;34.3;34.3;0.0;892.0;711.4;180.2;0.3
191;Totaal alle bronnen;Maas;1996;5210.1;5167.5;5089.5;11.9;0.4;65.7;;42.6;42.6;0.0;894.0;716.7;176.9;0.4
192;Totaal alle bronnen;Maas;1997;5144.4;5096.5;5036.4;2.0;0.4;57.7;;47.9;47.9;0.0;757.7;601.0;156.3;0.4
193;Totaal alle bronnen;Maas;1998;5160.7;5136.8;5083.2;1.7;0.3;51.5;;24.0;24.0;0.0;798.8;663.2;135.3;0.3
194;Totaal alle bronnen;Maas;1999;5230.4;5207.7;5130.0;1.4;0.3;55.0;21.0;22.8;22.8;0.0;810.3;670.2;139.8;0.3
195;Totaal alle bronnen;Maas;2000;5352.0;5317.1;5238.3;1.3;0.3;55.7;21.5;34.9;34.9;0.0;756.8;613.1;143.4;0.3
196;Totaal alle bronnen;Maas;2002;5245.1;5224.0;5145.3;1.8;0.4;50.7;25.7;21.1;21.1;0.0;691.9;554.8;136.7;0.4
197;Totaal alle bronnen;Maas;2004;5146.4;5122.7;5063.8;1.5;0.5;40.4;16.6;23.6;23.6;0.0;655.0;519.2;135.4;0.5
198;Totaal alle bronnen;Maas;2006;5002.8;4982.0;4916.3;1.5;0.3;47.2;16.8;20.8;20.8;0.0;1834.1;790.3;644.8;399.0
199;Totaal alle bronnen;Maas;2008;4994.0;4974.0;4888.1;2.5;0.3;62.3;20.7;20.0;20.0;0.0;569.9;445.4;124.2;0.3
200;Totaal alle bronnen;Schelde;1995;1032.4;992.9;968.0;0.0;0.0;24.9;;39.6;1.8;37.7;230.6;116.3;1.8;112.5
201;Totaal alle bronnen;Schelde;1996;1072.4;1026.9;1000.1;0.0;0.0;26.8;;45.5;2.2;43.3;221.4;109.8;2.2;109.4
202;Totaal alle bronnen;Schelde;1997;1063.1;1028.2;1004.2;0.0;0.0;24.0;;34.9;1.7;33.2;214.8;112.4;1.7;100.6
203;Totaal alle bronnen;Schelde;1998;1028.7;984.9;962.6;0.0;0.0;22.2;;43.9;1.9;42.0;245.0;118.7;1.9;124.4
204;Totaal alle bronnen;Schelde;1999;1048.1;1009.0;981.1;0.0;3.4;17.9;6.7;39.1;1.7;37.4;240.7;119.9;1.7;119.1
205;Totaal alle bronnen;Schelde;2000;934.3;903.9;878.4;0.0;2.5;16.5;6.4;30.4;1.7;28.7;210.6;100.3;1.7;108.6
206;Totaal alle bronnen;Schelde;2002;977.9;944.4;918.9;0.0;1.8;16.8;7.0;33.5;2.1;31.4;245.3;120.1;2.1;123.2
207;Totaal alle bronnen;Schelde;2004;1011.5;982.3;962.2;0.0;3.1;15.5;1.5;29.3;3.2;26.1;209.4;101.2;3.2;105.1
208;Totaal alle bronnen;Schelde;2006;1066.5;1037.7;1010.0;0.0;4.6;21.1;1.9;28.9;3.2;25.7;190.0;80.2;4.5;105.3
209;Totaal alle bronnen;Schelde;2008;1052.3;1019.0;991.8;0.0;4.8;20.4;2.1;33.2;2.5;30.7;179.3;70.1;4.0;105.1
210;Huishoudens;Nederland;1995;15459.0;15451.8;15056.8;95.8;0.0;299.1;;7.2;7.2;0.0;402.2;299.1;103.0;0.0
211;Huishoudens;Nederland;1996;15530.5;15523.6;15131.4;96.2;0.0;296.0;;6.9;6.9;0.0;399.1;296.0;103.1;0.0
212;Huishoudens;Nederland;1997;15610.6;15610.6;15287.2;48.4;0.0;275.1;;;;;323.4;275.1;48.4;0.0
213;Huishoudens;Nederland;1998;15707.2;15707.2;15407.6;29.7;0.0;269.9;;;;;299.6;269.9;29.7;0.0
214;Huishoudens;Nederland;1999;15812.1;15812.1;15493.0;9.7;0.3;264.8;44.3;;;;274.8;264.8;9.7;0.3
215;Huishoudens;Nederland;2000;15925.5;15925.5;15605.1;8.7;0.3;266.9;44.5;;;;275.9;266.9;8.7;0.3
216;Huishoudens;Nederland;2002;16148.9;16143.0;15859.0;7.1;0.0;233.8;43.1;5.9;5.9;0.1;246.8;233.8;13.0;0.1
217;Huishoudens;Nederland;2004;16281.8;16276.6;16011.0;6.3;0.0;230.5;28.7;5.2;5.2;0.0;242.0;230.5;11.5;0.0
218;Huishoudens;Nederland;2006;16346.1;16341.3;16084.8;7.2;0.0;210.4;38.9;4.8;4.7;0.0;222.4;210.4;12.0;0.0
219;Huishoudens;Nederland;2008;16445.6;16441.4;16153.3;75.8;0.0;174.8;37.4;4.2;4.2;0.0;254.8;174.8;80.0;0.0
220;Huishoudens;Noord-Nederland (LD);1995;1624.9;1624.9;1557.3;0.0;0.0;67.6;;0.1;0.1;0.0;67.6;67.6;0.1;0.0
221;Huishoudens;Noord-Nederland (LD);1996;1630.7;1630.7;1567.5;0.0;0.0;63.2;;0.0;0.0;0.0;63.2;63.2;0.0;0.0
222;Huishoudens;Noord-Nederland (LD);1997;1637.4;1637.4;1576.8;0.0;0.0;60.6;;;;;60.6;60.6;0.0;0.0
223;Huishoudens;Noord-Nederland (LD);1998;1644.6;1644.6;1586.6;0.0;0.0;58.0;;;;;58.0;58.0;0.0;0.0
224;Huishoudens;Noord-Nederland (LD);1999;1652.6;1652.6;1590.3;0.3;0.3;52.1;9.7;;;;52.6;52.1;0.3;0.3
225;Huishoudens;Noord-Nederland (LD);2000;1664.2;1664.2;1601.5;0.3;0.3;52.4;9.8;;;;53.0;52.4;0.3;0.3
226;Huishoudens;Noord-Nederland (LD);2002;1689.8;1689.7;1636.5;0.0;0.0;50.0;3.3;0.0;0.0;0.0;50.0;50.0;0.0;0.0
227;Huishoudens;Noord-Nederland (LD);2004;1700.1;1700.1;1647.4;0.0;0.0;49.4;3.4;0.0;0.0;0.0;49.4;49.4;0.0;0.0
228;Huishoudens;Noord-Nederland (LD);2006;1701.4;1701.4;1660.8;0.0;0.0;37.5;3.0;0.0;0.0;0.0;37.5;37.5;0.0;0.0
229;Huishoudens;Noord-Nederland (LD);2008;1706.8;1706.8;1674.9;0.0;0.0;30.6;1.3;0.0;0.0;0.0;30.6;30.6;0.0;0.0
230;Huishoudens;Oost-Nederland (LD);1995;3190.3;3188.7;3055.9;50.8;0.0;82.0;;1.6;1.6;0.0;134.4;82.0;52.4;0.0
231;Huishoudens;Oost-Nederland (LD);1996;3214.3;3212.8;3078.9;50.9;0.0;83.0;;1.5;1.5;0.0;135.4;83.0;52.4;0.0
232;Huishoudens;Oost-Nederland (LD);1997;3239.2;3239.2;3138.1;31.9;0.0;69.2;;;;;101.1;69.2;31.9;0.0
233;Huishoudens;Oost-Nederland (LD);1998;3268.1;3268.1;3188.3;13.0;0.0;66.7;;;;;79.7;66.7;13.0;0.0
234;Huishoudens;Oost-Nederland (LD);1999;3298.8;3298.8;3215.2;0.0;0.0;75.4;8.3;;;;75.4;75.4;0.0;0.0
235;Huishoudens;Oost-Nederland (LD);2000;3331.8;3331.8;3247.4;0.0;0.0;76.0;8.3;;;;76.0;76.0;0.0;0.0
236;Huishoudens;Oost-Nederland (LD);2002;3398.9;3397.4;3334.3;0.0;0.0;53.2;9.8;1.5;1.5;0.0;54.7;53.2;1.5;0.0
237;Huishoudens;Oost-Nederland (LD);2004;3439.8;3438.5;3362.8;0.0;0.0;65.5;10.2;1.3;1.3;0.0;66.9;65.5;1.3;0.0
238;Huishoudens;Oost-Nederland (LD);2006;3464.9;3463.8;3380.7;0.0;0.0;66.0;17.1;1.1;1.1;0.0;67.1;66.0;1.1;0.0
239;Huishoudens;Oost-Nederland (LD);2008;3491.2;3490.4;3423.3;0.0;0.0;53.0;14.1;0.9;0.9;0.0;53.8;53.0;0.9;0.0
240;Huishoudens;West-Nederland (LD);1995;7228.6;7223.9;7073.6;37.1;0.0;113.3;;4.7;4.6;0.0;155.0;113.3;41.7;0.0
241;Huishoudens;West-Nederland (LD);1996;7253.3;7248.8;7098.0;37.4;0.0;113.4;;4.5;4.5;0.0;155.2;113.4;41.8;0.0
242;Huishoudens;West-Nederland (LD);1997;7285.3;7285.3;7152.7;15.9;0.0;116.6;;;;;132.6;116.6;15.9;0.0
243;Huishoudens;West-Nederland (LD);1998;7327.5;7327.5;7195.0;16.2;0.0;116.3;;;;;132.4;116.3;16.2;0.0
244;Huishoudens;West-Nederland (LD);1999;7373.5;7373.5;7244.8;8.9;0.0;114.3;5.5;;;;123.2;114.3;8.9;0.0
245;Huishoudens;West-Nederland (LD);2000;7422.0;7422.0;7293.3;7.8;0.0;115.3;5.6;;;;123.1;115.3;7.8;0.0
246;Huishoudens;West-Nederland (LD);2002;7522.0;7518.3;7399.0;6.6;0.0;107.2;5.5;3.8;3.7;0.1;117.5;107.2;10.3;0.1
247;Huishoudens;West-Nederland (LD);2004;7594.6;7591.4;7485.2;5.8;0.0;100.1;0.3;3.2;3.2;0.0;109.1;100.1;9.0;0.0
248;Huishoudens;West-Nederland (LD);2006;7632.5;7629.3;7535.8;6.7;0.0;83.1;3.7;3.1;3.1;0.0;92.9;83.1;9.8;0.0
249;Huishoudens;West-Nederland (LD);2008;7694.7;7691.8;7547.8;75.2;0.0;66.2;2.5;2.9;2.8;0.0;144.4;66.2;78.1;0.0
250;Huishoudens;Zuid-Nederland (LD);1995;3415.2;3414.3;3370.1;7.9;0.0;36.3;;0.9;0.9;0.0;45.1;36.3;8.8;0.0
251;Huishoudens;Zuid-Nederland (LD);1996;3432.2;3431.4;3387.0;7.9;0.0;36.5;;0.8;0.8;0.0;45.2;36.5;8.8;0.0
252;Huishoudens;Zuid-Nederland (LD);1997;3448.7;3448.7;3419.5;0.6;0.0;28.6;;;;;29.2;28.6;0.6;0.0
253;Huishoudens;Zuid-Nederland (LD);1998;3467.1;3467.1;3437.7;0.6;0.0;28.8;;;;;29.4;28.8;0.6;0.0
254;Huishoudens;Zuid-Nederland (LD);1999;3487.1;3487.1;3442.8;0.6;0.0;23.0;20.7;;;;23.6;23.0;0.6;0.0
255;Huishoudens;Zuid-Nederland (LD);2000;3507.5;3507.5;3462.9;0.6;0.0;23.2;20.8;;;;23.8;23.2;0.6;0.0
256;Huishoudens;Zuid-Nederland (LD);2002;3538.3;3537.6;3489.2;0.6;0.0;23.4;24.5;0.6;0.6;0.0;24.6;23.4;1.2;0.0
257;Huishoudens;Zuid-Nederland (LD);2004;3547.2;3546.6;3515.7;0.6;0.0;15.5;14.8;0.6;0.6;0.0;16.7;15.5;1.2;0.0
258;Huishoudens;Zuid-Nederland (LD);2006;3547.4;3546.9;3507.4;0.6;0.0;23.8;15.1;0.5;0.5;0.0;24.8;23.8;1.1;0.0
259;Huishoudens;Zuid-Nederland (LD);2008;3552.8;3552.4;3507.4;0.6;0.0;25.0;19.5;0.5;0.5;0.0;26.0;25.0;1.0;0.0
260;Huishoudens;Groningen (PV);1995;558.1;558.0;530.1;0.0;0.0;27.9;;0.0;0.0;0.0;27.9;27.9;0.0;0.0
261;Huishoudens;Groningen (PV);1996;558.1;558.1;530.2;0.0;0.0;27.9;;0.0;0.0;0.0;27.9;27.9;0.0;0.0
262;Huishoudens;Groningen (PV);1997;558.0;558.0;532.9;0.0;0.0;25.1;;;;;25.1;25.1;0.0;0.0
263;Huishoudens;Groningen (PV);1998;559.0;559.0;536.6;0.0;0.0;22.4;;;;;22.4;22.4;0.0;0.0
264;Huishoudens;Groningen (PV);1999;561.3;561.3;533.3;0.3;0.3;22.5;5.1;;;;23.0;22.5;0.3;0.3
265;Huishoudens;Groningen (PV);2000;564.6;564.6;536.3;0.3;0.3;22.6;5.1;;;;23.1;22.6;0.3;0.3
266;Huishoudens;Groningen (PV);2002;571.7;571.7;553.5;0.0;0.0;18.0;0.3;0.0;0.0;0.0;18.0;18.0;0.0;0.0
267;Huishoudens;Groningen (PV);2004;574.7;574.7;557.1;0.0;0.0;17.4;0.3;0.0;0.0;0.0;17.4;17.4;0.0;0.0
268;Huishoudens;Groningen (PV);2006;573.8;573.8;566.5;0.0;0.0;7.3;0.0;0.0;0.0;0.0;7.3;7.3;0.0;0.0
269;Huishoudens;Groningen (PV);2008;573.8;573.8;568.9;0.0;0.0;4.9;0.0;0.0;0.0;0.0;4.9;4.9;0.0;0.0
270;Huishoudens;Friesland (PV);1995;610.8;610.7;580.2;0.0;0.0;30.5;;0.1;0.1;0.0;30.6;30.5;0.1;0.0
271;Huishoudens;Friesland (PV);1996;613.5;613.5;582.8;0.0;0.0;30.7;;0.0;0.0;0.0;30.7;30.7;0.0;0.0
272;Huishoudens;Friesland (PV);1997;616.6;616.6;585.7;0.0;0.0;30.8;;;;;30.8;30.8;0.0;0.0
273;Huishoudens;Friesland (PV);1998;619.7;619.7;588.7;0.0;0.0;31.0;;;;;31.0;31.0;0.0;0.0
274;Huishoudens;Friesland (PV);1999;622.9;622.9;597.9;0.0;0.0;24.9;0.0;;;;24.9;24.9;0.0;0.0
275;Huishoudens;Friesland (PV);2000;627.5;627.5;602.4;0.0;0.0;25.1;0.0;;;;25.1;25.1;0.0;0.0
276;Huishoudens;Friesland (PV);2002;638.0;638.0;612.4;0.0;0.0;25.5;0.0;0.0;0.0;0.0;25.6;25.5;0.0;0.0
277;Huishoudens;Friesland (PV);2004;642.5;642.5;616.8;0.0;0.0;25.7;0.0;0.0;0.0;0.0;25.7;25.7;0.0;0.0
278;Huishoudens;Friesland (PV);2006;642.2;642.2;616.5;0.0;0.0;25.7;0.0;0.0;0.0;0.0;25.7;25.7;0.0;0.0
279;Huishoudens;Friesland (PV);2008;644.0;644.0;624.6;0.0;0.0;19.3;0.0;0.0;0.0;0.0;19.4;19.3;0.0;0.0
280;Huishoudens;Drenthe (PV);1995;456.1;456.1;447.0;0.0;0.0;9.1;;0.0;0.0;0.0;9.1;9.1;0.0;0.0
281;Huishoudens;Drenthe (PV);1996;459.1;459.1;454.5;0.0;0.0;4.6;;0.0;0.0;0.0;4.6;4.6;0.0;0.0
282;Huishoudens;Drenthe (PV);1997;462.8;462.8;458.2;0.0;0.0;4.6;;;;;4.6;4.6;0.0;0.0
283;Huishoudens;Drenthe (PV);1998;465.9;465.9;461.2;0.0;0.0;4.7;;;;;4.7;4.7;0.0;0.0
284;Huishoudens;Drenthe (PV);1999;468.5;468.5;459.1;0.0;0.0;4.7;4.7;;;;4.7;4.7;0.0;0.0
285;Huishoudens;Drenthe (PV);2000;472.2;472.2;462.7;0.0;0.0;4.7;4.7;;;;4.7;4.7;0.0;0.0
286;Huishoudens;Drenthe (PV);2002;480.0;480.0;470.5;0.0;0.0;6.5;3.0;0.0;0.0;0.0;6.5;6.5;0.0;0.0
287;Huishoudens;Drenthe (PV);2004;482.9;482.9;473.5;0.0;0.0;6.3;3.1;0.0;0.0;0.0;6.3;6.3;0.0;0.0
288;Huishoudens;Drenthe (PV);2006;485.3;485.3;477.8;0.0;0.0;4.5;3.0;0.0;0.0;0.0;4.5;4.5;0.0;0.0
289;Huishoudens;Drenthe (PV);2008;489.0;489.0;481.4;0.0;0.0;6.3;1.3;0.0;0.0;0.0;6.3;6.3;0.0;0.0
290;Huishoudens;Overijssel (PV);1995;1052.2;1051.8;1019.1;0.0;0.0;32.7;;0.4;0.4;0.0;33.1;32.7;0.4;0.0
291;Huishoudens;Overijssel (PV);1996;1056.0;1055.6;1022.7;0.0;0.0;32.9;;0.4;0.4;0.0;33.2;32.9;0.4;0.0
292;Huishoudens;Overijssel (PV);1997;1060.7;1060.7;1027.7;0.0;0.0;33.0;;;;;33.0;33.0;0.0;0.0
293;Huishoudens;Overijssel (PV);1998;1067.0;1067.0;1033.8;0.0;0.0;33.2;;;;;33.2;33.2;0.0;0.0
294;Huishoudens;Overijssel (PV);1999;1074.0;1074.0;1041.8;0.0;0.0;32.2;0.0;;;;32.2;32.2;0.0;0.0
295;Huishoudens;Overijssel (PV);2000;1082.0;1082.0;1049.5;0.0;0.0;32.5;0.0;;;;32.5;32.5;0.0;0.0
296;Huishoudens;Overijssel (PV);2002;1097.4;1097.1;1061.5;0.0;0.0;29.1;6.6;0.3;0.3;0.0;29.3;29.1;0.3;0.0
297;Huishoudens;Overijssel (PV);2004;1107.5;1107.2;1063.8;0.0;0.0;36.8;6.7;0.2;0.2;0.0;37.0;36.8;0.2;0.0
298;Huishoudens;Overijssel (PV);2006;1115.0;1114.8;1071.1;0.0;0.0;37.0;6.7;0.2;0.2;0.0;37.1;37.0;0.2;0.0
299;Huishoudens;Overijssel (PV);2008;1122.7;1122.6;1082.4;0.0;0.0;39.5;0.7;0.2;0.2;0.0;39.7;39.5;0.2;0.0
300;Huishoudens;Flevoland (PV);1995;267.6;267.6;261.7;0.0;0.0;5.9;;0.0;0.0;0.0;5.9;5.9;0.0;0.0
301;Huishoudens;Flevoland (PV);1996;277.2;277.2;271.1;0.0;0.0;6.1;;0.0;0.0;0.0;6.1;6.1;0.0;0.0
302;Huishoudens;Flevoland (PV);1997;287.4;287.4;281.6;0.0;0.0;5.7;;;;;5.7;5.7;0.0;0.0
303;Huishoudens;Flevoland (PV);1998;299.9;299.9;293.9;0.0;0.0;6.0;;;;;6.0;6.0;0.0;0.0
304;Huishoudens;Flevoland (PV);1999;311.8;311.8;305.6;0.0;0.0;6.2;0.0;;;;6.2;6.2;0.0;0.0
305;Huishoudens;Flevoland (PV);2000;323.1;323.1;316.6;0.0;0.0;6.5;0.0;;;;6.5;6.5;0.0;0.0
306;Huishoudens;Flevoland (PV);2002;346.7;346.7;339.8;0.0;0.0;6.9;0.0;0.0;0.0;0.0;6.9;6.9;0.0;0.0
307;Huishoudens;Flevoland (PV);2004;362.9;362.9;355.6;0.0;0.0;7.3;0.0;0.0;0.0;0.0;7.3;7.3;0.0;0.0
308;Huishoudens;Flevoland (PV);2006;372.5;372.5;365.1;0.0;0.0;7.5;0.0;0.0;0.0;0.0;7.5;7.5;0.0;0.0
309;Huishoudens;Flevoland (PV);2008;381.1;381.1;373.4;0.0;0.0;3.8;3.8;0.0;0.0;0.0;3.8;3.8;0.0;0.0
310;Huishoudens;Gelderland (PV);1995;1870.5;1869.3;1775.1;50.8;0.0;43.4;;1.2;1.2;0.0;95.4;43.4;52.0;0.0
311;Huishoudens;Gelderland (PV);1996;1881.2;1880.0;1785.1;50.9;0.0;44.0;;1.2;1.2;0.0;96.1;44.0;52.1;0.0
312;Huishoudens;Gelderland (PV);1997;1891.1;1891.1;1828.8;31.9;0.0;30.5;;;;;62.3;30.5;31.9;0.0
313;Huishoudens;Gelderland (PV);1998;1901.2;1901.2;1860.7;13.0;0.0;27.5;;;;;40.5;27.5;13.0;0.0
314;Huishoudens;Gelderland (PV);1999;1913.0;1913.0;1867.7;0.0;0.0;36.9;8.3;;;;36.9;36.9;0.0;0.0
315;Huishoudens;Gelderland (PV);2000;1926.7;1926.7;1881.3;0.0;0.0;37.1;8.3;;;;37.1;37.1;0.0;0.0
316;Huishoudens;Gelderland (PV);2002;1954.8;1953.6;1933.1;0.0;0.0;17.2;3.3;1.2;1.2;0.0;18.5;17.2;1.2;0.0
317;Huishoudens;Gelderland (PV);2004;1969.5;1968.4;1943.4;0.0;0.0;21.5;3.5;1.1;1.1;0.0;22.6;21.5;1.1;0.0
318;Huishoudens;Gelderland (PV);2006;1977.4;1976.5;1944.6;0.0;0.0;21.6;10.3;0.9;0.9;0.0;22.5;21.6;0.9;0.0
319;Huishoudens;Gelderland (PV);2008;1987.5;1986.8;1967.5;0.0;0.0;9.6;9.6;0.7;0.7;0.0;10.3;9.6;0.7;0.0
320;Huishoudens;Utrecht (PV);1995;1067.0;1066.8;1036.8;0.0;0.0;30.1;;0.2;0.2;0.0;30.3;30.1;0.2;0.0
321;Huishoudens;Utrecht (PV);1996;1075.0;1074.8;1044.5;0.0;0.0;30.3;;0.2;0.2;0.0;30.5;30.3;0.2;0.0
322;Huishoudens;Utrecht (PV);1997;1083.8;1083.8;1058.5;0.0;0.0;25.3;;;;;25.3;25.3;0.0;0.0
323;Huishoudens;Utrecht (PV);1998;1093.7;1093.7;1069.0;0.0;0.0;24.7;;;;;24.7;24.7;0.0;0.0
324;Huishoudens;Utrecht (PV);1999;1103.3;1103.3;1078.7;0.0;0.0;24.6;0.0;;;;24.6;24.6;0.0;0.0
325;Huishoudens;Utrecht (PV);2000;1112.9;1112.9;1088.2;0.0;0.0;24.7;0.0;;;;24.7;24.7;0.0;0.0
326;Huishoudens;Utrecht (PV);2002;1146.1;1145.9;1120.5;0.0;0.0;25.3;0.0;0.2;0.2;0.0;25.5;25.3;0.2;0.0
327;Huishoudens;Utrecht (PV);2004;1166.8;1166.6;1133.6;0.0;0.0;33.0;0.0;0.2;0.2;0.0;33.2;33.0;0.2;0.0
328;Huishoudens;Utrecht (PV);2006;1185.3;1185.2;1158.7;0.0;0.0;26.5;0.0;0.1;0.1;0.0;26.7;26.5;0.1;0.0
329;Huishoudens;Utrecht (PV);2008;1206.1;1206.0;1183.9;0.0;0.0;22.2;0.0;0.1;0.1;0.0;22.2;22.2;0.1;0.0
330;Huishoudens;Noord-Holland (PV);1995;2466.0;2463.7;2425.4;1.4;0.0;36.9;;2.3;2.3;0.0;40.7;36.9;3.8;0.0
331;Huishoudens;Noord-Holland (PV);1996;2471.6;2469.4;2430.8;1.4;0.0;37.2;;2.2;2.2;0.0;40.8;37.2;3.6;0.0
332;Huishoudens;Noord-Holland (PV);1997;2480.4;2480.4;2442.2;0.0;0.0;38.3;;;;;38.3;38.3;0.0;0.0
333;Huishoudens;Noord-Holland (PV);1998;2494.6;2494.6;2456.2;0.0;0.0;38.4;;;;;38.4;38.4;0.0;0.0
334;Huishoudens;Noord-Holland (PV);1999;2510.8;2510.8;2471.3;0.0;0.0;39.5;0.0;;;;39.5;39.5;0.0;0.0
335;Huishoudens;Noord-Holland (PV);2000;2526.5;2526.5;2486.6;0.0;0.0;39.9;0.0;;;;39.9;39.9;0.0;0.0
336;Huishoudens;Noord-Holland (PV);2002;2566.3;2563.9;2523.6;0.0;0.0;40.3;0.0;2.4;2.4;0.0;42.7;40.3;2.4;0.0
337;Huishoudens;Noord-Holland (PV);2004;2593.2;2590.9;2560.9;0.0;0.0;30.0;0.0;2.2;2.2;0.0;32.3;30.0;2.2;0.0
338;Huishoudens;Noord-Holland (PV);2006;2609.8;2607.5;2581.4;0.0;0.0;26.1;0.0;2.3;2.3;0.0;28.4;26.1;2.3;0.0
339;Huishoudens;Noord-Holland (PV);2008;2636.3;2634.0;2598.1;17.2;0.0;18.7;0.0;2.3;2.3;0.0;38.2;18.7;19.5;0.0
340;Huishoudens;Zuid-Holland (PV);1995;3329.0;3326.9;3260.8;35.6;0.0;30.5;;2.1;2.1;0.0;68.2;30.5;37.7;0.0
341;Huishoudens;Zuid-Holland (PV);1996;3338.8;3336.8;3270.8;36.0;0.0;30.0;;2.0;2.0;0.0;68.0;30.0;38.0;0.0
342;Huishoudens;Zuid-Holland (PV);1997;3351.9;3351.9;3296.2;15.9;0.0;39.7;;;;;55.7;39.7;15.9;0.0
343;Huishoudens;Zuid-Holland (PV);1998;3368.9;3368.9;3312.9;16.2;0.0;39.8;;;;;56.0;39.8;16.2;0.0
