ID;Pensioenuitvoerders;PensioenregelingenOvereenkomsten;StatusPensioenaanspraken;Perioden;AansprakenOpVerzekerdPartnerpensioen_1;PartnerOntvangtTotAOWDatum_2;PartnerOntvangtVanafAOWDatum_3;PartnerOntvangtTotAOWDatum_4;PartnerOntvangtVanafAOWDatum_5
43;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2018;8147320;8505561.0;8558251.0;8861573.0;9443707.0
44;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2019;8246820;9167537.0;9032916.0;9287116.0;9819209.0
45;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2020;8311680;9194408.0;9060230.0;9466836.0;9981775.0
46;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2021;8420450;9537150.0;9408674.0;10161586.0;10432859.0
47;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2022;7947450;9248678.0;9114560.0;10361226.0;10394337.0
48;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2023;7995530;10085671.0;9955588.0;11146253.0;11379002.0
49;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2017;0;0.0;0.0;0.0;0.0
50;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2018;0;0.0;0.0;0.0;0.0
51;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2019;0;0.0;0.0;0.0;0.0
52;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2020;0;0.0;0.0;0.0;0.0
53;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2021;0;0.0;0.0;0.0;0.0
54;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2022;0;0.0;0.0;0.0;0.0
55;Totaal pensioenuitvoerders;Uitkeringsovereenkomst;Onbekend;2023;0;0.0;0.0;0.0;0.0
56;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2017;3612590;2184494.0;2081987.0;3119280.0;3998681.0
57;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2018;3709850;2796045.0;2456888.0;4160368.0;4713919.0
58;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2019;3613340;3768317.0;2959060.0;5501071.0;5990269.0
59;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2020;3758220;3450336.0;2479860.0;6455950.0;6907271.0
60;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2021;3884970;4066247.0;2904272.0;7004959.0;7668515.0
61;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2022;4076010;4828566.0;3425790.0;11430605.0;12445596.0
62;Totaal pensioenuitvoerders;Premieovereenkomst;Totaal;2023;3985700;2397599.0;1889390.0;9985841.0;11858100.0
63;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2017;1061380;1898859.0;1793192.0;2615799.0;3189740.0
64;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2018;1013260;2557723.0;2218430.0;3265155.0;3625901.0
65;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2019;1052020;3395674.0;2587547.0;4564760.0;4908699.0
66;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2020;1001520;3089420.0;2119740.0;5258965.0;5632037.0
67;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2021;1141210;3691757.0;2531137.0;5599958.0;6218391.0
68;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2022;1316110;4432772.0;3031155.0;9305842.0;10303371.0
69;Totaal pensioenuitvoerders;Premieovereenkomst;Actieve pensioenaanspraken;2023;1185870;1885340.0;1377315.0;8065921.0;9909859.0
70;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2017;2551220;285635.0;288796.0;503480.0;808941.0
71;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2018;2696600;238322.0;238458.0;895213.0;1088017.0
72;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2019;2561320;372643.0;371514.0;936310.0;1081570.0
73;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2020;2756700;360916.0;360120.0;1196985.0;1275234.0
74;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2021;2743760;374490.0;373135.0;1405001.0;1450125.0
75;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2022;2759900;395794.0;394635.0;2124763.0;2142226.0
76;Totaal pensioenuitvoerders;Premieovereenkomst;Niet-actieve pensioenaanspraken;2023;2799820;512258.0;512074.0;1919920.0;1948240.0
77;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2017;0;0.0;0.0;0.0;0.0
78;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2018;0;0.0;0.0;0.0;0.0
79;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2019;0;0.0;0.0;0.0;0.0
80;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2020;0;0.0;0.0;0.0;0.0
81;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2021;0;0.0;0.0;0.0;0.0
82;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2022;0;0.0;0.0;0.0;0.0
83;Totaal pensioenuitvoerders;Premieovereenkomst;Onbekend;2023;0;0.0;0.0;0.0;0.0
84;Totaal pensioenuitvoerders;Onbekend;Totaal;2017;4280;38696.0;38696.0;38094.0;38094.0
85;Totaal pensioenuitvoerders;Onbekend;Totaal;2018;4680;28558.0;28558.0;28566.0;28566.0
86;Totaal pensioenuitvoerders;Onbekend;Totaal;2019;0;0.0;0.0;0.0;0.0
87;Totaal pensioenuitvoerders;Onbekend;Totaal;2020;0;0.0;0.0;0.0;0.0
88;Totaal pensioenuitvoerders;Onbekend;Totaal;2021;0;0.0;0.0;0.0;0.0
89;Totaal pensioenuitvoerders;Onbekend;Totaal;2022;0;0.0;0.0;0.0;0.0
90;Totaal pensioenuitvoerders;Onbekend;Totaal;2023;0;0.0;0.0;0.0;0.0
91;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2017;760;8918.0;8918.0;8549.0;8549.0
92;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2018;460;8147.0;8147.0;7374.0;7374.0
93;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2019;0;0.0;0.0;0.0;0.0
94;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2020;0;0.0;0.0;0.0;0.0
95;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2021;0;0.0;0.0;0.0;0.0
96;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2022;0;0.0;0.0;0.0;0.0
97;Totaal pensioenuitvoerders;Onbekend;Actieve pensioenaanspraken;2023;0;0.0;0.0;0.0;0.0
98;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2017;1480;9568.0;9568.0;9676.0;9676.0
99;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2018;4210;20410.0;20410.0;21192.0;21192.0
100;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2019;0;0.0;0.0;0.0;0.0
101;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2020;0;0.0;0.0;0.0;0.0
102;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2021;0;0.0;0.0;0.0;0.0
103;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2022;0;0.0;0.0;0.0;0.0
104;Totaal pensioenuitvoerders;Onbekend;Niet-actieve pensioenaanspraken;2023;0;0.0;0.0;0.0;0.0
105;Totaal pensioenuitvoerders;Onbekend;Onbekend;2017;2040;20210.0;20210.0;19870.0;19870.0
106;Totaal pensioenuitvoerders;Onbekend;Onbekend;2018;0;0.0;0.0;0.0;0.0
107;Totaal pensioenuitvoerders;Onbekend;Onbekend;2019;0;0.0;0.0;0.0;0.0
108;Totaal pensioenuitvoerders;Onbekend;Onbekend;2020;0;0.0;0.0;0.0;0.0
109;Totaal pensioenuitvoerders;Onbekend;Onbekend;2021;0;0.0;0.0;0.0;0.0
110;Totaal pensioenuitvoerders;Onbekend;Onbekend;2022;0;0.0;0.0;0.0;0.0
111;Totaal pensioenuitvoerders;Onbekend;Onbekend;2023;0;0.0;0.0;0.0;0.0
112;Bedrijfstakpensioenfonds;Totaal;Totaal;2017;11624730;49370220.0;44562015.0;29165559.0;39986678.0
113;Bedrijfstakpensioenfonds;Totaal;Totaal;2018;11944170;51081195.0;47275948.0;30333712.0;42400495.0
114;Bedrijfstakpensioenfonds;Totaal;Totaal;2019;12009940;55504361.0;50063525.0;32940972.0;45259424.0
115;Bedrijfstakpensioenfonds;Totaal;Totaal;2020;11860220;57140347.0;51589589.0;33114895.0;46137262.0
116;Bedrijfstakpensioenfonds;Totaal;Totaal;2021;11827450;58773205.0;52881341.0;43232782.0;47733388.0
117;Bedrijfstakpensioenfonds;Totaal;Totaal;2022;11585010;61133861.0;54777793.0;46714147.0;50510110.0
118;Bedrijfstakpensioenfonds;Totaal;Totaal;2023;11290730;64671081.0;57619321.0;48488623.0;52501639.0
119;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2017;5030390;44938546.0;40400839.0;24685082.0;35257451.0
120;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2018;5122790;46472850.0;42683815.0;25598237.0;37144647.0
121;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2019;5294390;50632931.0;45241317.0;28068079.0;39830990.0
122;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2020;5245900;52261367.0;46753935.0;28247087.0;40725287.0
123;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2021;5397100;53704758.0;47846248.0;37863991.0;42057738.0
124;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2022;5498070;56165268.0;49854999.0;41285075.0;44976068.0
125;Bedrijfstakpensioenfonds;Totaal;Actieve pensioenaanspraken;2023;5529200;59411790.0;52401810.0;42695624.0;46603587.0
126;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2017;6594340;4431674.0;4161177.0;4480478.0;4729226.0
127;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2018;6821390;4608345.0;4592133.0;4735475.0;5255848.0
128;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2019;6715550;4871430.0;4822207.0;4872892.0;5428435.0
129;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2020;6614320;4878980.0;4835655.0;4867808.0;5411975.0
130;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2021;6430350;5068447.0;5035093.0;5368791.0;5675650.0
131;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2022;6086950;4968593.0;4922794.0;5429071.0;5534043.0
132;Bedrijfstakpensioenfonds;Totaal;Niet-actieve pensioenaanspraken;2023;5761520;5259291.0;5217512.0;5792999.0;5898052.0
133;Bedrijfstakpensioenfonds;Totaal;Onbekend;2017;0;0.0;0.0;0.0;0.0
134;Bedrijfstakpensioenfonds;Totaal;Onbekend;2018;0;0.0;0.0;0.0;0.0
135;Bedrijfstakpensioenfonds;Totaal;Onbekend;2019;0;0.0;0.0;0.0;0.0
136;Bedrijfstakpensioenfonds;Totaal;Onbekend;2020;0;0.0;0.0;0.0;0.0
137;Bedrijfstakpensioenfonds;Totaal;Onbekend;2021;0;0.0;0.0;0.0;0.0
138;Bedrijfstakpensioenfonds;Totaal;Onbekend;2022;0;0.0;0.0;0.0;0.0
139;Bedrijfstakpensioenfonds;Totaal;Onbekend;2023;0;0.0;0.0;0.0;0.0
140;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2017;10288850;49283033.0;44474828.0;29155257.0;39976375.0
141;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2018;10600630;50996425.0;47191178.0;30211819.0;42278602.0
142;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2019;10762640;54716367.0;49275531.0;32112123.0;44430576.0
143;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2020;10656650;56330462.0;50779704.0;32331617.0;45353984.0
144;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2021;10720480;58599186.0;52707323.0;42233465.0;46719073.0
145;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2022;10401940;60942379.0;54586315.0;45102904.0;48776475.0
146;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Totaal;2023;10068840;64383721.0;57338354.0;46663133.0;50548300.0
147;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2017;4623560;44876080.0;40338372.0;24675506.0;35247876.0
148;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2018;4732960;46413342.0;42624307.0;25541725.0;37088135.0
149;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2019;4886640;49910509.0;44518895.0;27307073.0;39069983.0
150;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2020;4887780;51520000.0;46012567.0;27536071.0;40014270.0
151;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2021;4968640;53559677.0;47701167.0;36940143.0;41118907.0
152;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2022;4977090;56010103.0;49699834.0;39758425.0;43327319.0
153;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Actieve pensioenaanspraken;2023;5058580;59174581.0;52170990.0;40987657.0;44769045.0
154;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2017;5665290;4406953.0;4136456.0;4479751.0;4728499.0
155;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2018;5867680;4583083.0;4566871.0;4670094.0;5190467.0
156;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2019;5875990;4805859.0;4756635.0;4805051.0;5360593.0
157;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2020;5768870;4810462.0;4767136.0;4795546.0;5339713.0
158;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2021;5751840;5039508.0;5006156.0;5293322.0;5600166.0
159;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2022;5424850;4932276.0;4886481.0;5344479.0;5449155.0
160;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Niet-actieve pensioenaanspraken;2023;5010260;5209140.0;5167364.0;5675476.0;5779255.0
161;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2017;0;0.0;0.0;0.0;0.0
162;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2018;0;0.0;0.0;0.0;0.0
163;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2019;0;0.0;0.0;0.0;0.0
164;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2020;0;0.0;0.0;0.0;0.0
165;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2021;0;0.0;0.0;0.0;0.0
166;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2022;0;0.0;0.0;0.0;0.0
167;Bedrijfstakpensioenfonds;Uitkeringsovereenkomst;Onbekend;2023;0;0.0;0.0;0.0;0.0
168;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2017;1335890;87187.0;87187.0;10302.0;10302.0
169;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2018;1343540;84770.0;84770.0;121893.0;121893.0
170;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2019;1247310;787994.0;787994.0;828848.0;828848.0
171;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2020;1203570;809885.0;809885.0;783278.0;783278.0
172;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2021;1106970;174019.0;174018.0;999318.0;1014315.0
173;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2022;1183070;191482.0;191478.0;1611243.0;1733636.0
174;Bedrijfstakpensioenfonds;Premieovereenkomst;Totaal;2023;1221890;287360.0;280967.0;1825490.0;1953339.0
175;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2017;406840;62466.0;62466.0;9575.0;9575.0
176;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2018;389830;59508.0;59508.0;56513.0;56512.0
177;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2019;407750;722422.0;722422.0;761007.0;761007.0
178;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2020;358120;741367.0;741367.0;711017.0;711017.0
179;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2021;428460;145081.0;145081.0;923848.0;938831.0
180;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2022;520980;155165.0;155165.0;1526651.0;1648748.0
181;Bedrijfstakpensioenfonds;Premieovereenkomst;Actieve pensioenaanspraken;2023;470630;237209.0;230820.0;1707967.0;1834542.0
182;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2017;929050;24721.0;24721.0;727.0;727.0
183;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2018;953710;25262.0;25262.0;65380.0;65380.0
184;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2019;839560;65572.0;65572.0;67841.0;67841.0
185;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2020;845460;68518.0;68518.0;72262.0;72262.0
186;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2021;678510;28938.0;28937.0;75469.0;75484.0
187;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2022;662100;36316.0;36313.0;84592.0;84887.0
188;Bedrijfstakpensioenfonds;Premieovereenkomst;Niet-actieve pensioenaanspraken;2023;751260;50151.0;50147.0;117524.0;118797.0
189;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2017;0;0.0;0.0;0.0;0.0
190;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2018;0;0.0;0.0;0.0;0.0
191;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2019;0;0.0;0.0;0.0;0.0
192;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2020;0;0.0;0.0;0.0;0.0
193;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2021;0;0.0;0.0;0.0;0.0
194;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2022;0;0.0;0.0;0.0;0.0
195;Bedrijfstakpensioenfonds;Premieovereenkomst;Onbekend;2023;0;0.0;0.0;0.0;0.0
196;Bedrijfstakpensioenfonds;Onbekend;Totaal;2017;0;0.0;0.0;0.0;0.0
197;Bedrijfstakpensioenfonds;Onbekend;Totaal;2018;0;0.0;0.0;0.0;0.0
198;Bedrijfstakpensioenfonds;Onbekend;Totaal;2019;0;0.0;0.0;0.0;0.0
199;Bedrijfstakpensioenfonds;Onbekend;Totaal;2020;0;0.0;0.0;0.0;0.0
200;Bedrijfstakpensioenfonds;Onbekend;Totaal;2021;0;0.0;0.0;0.0;0.0
201;Bedrijfstakpensioenfonds;Onbekend;Totaal;2022;0;0.0;0.0;0.0;0.0
202;Bedrijfstakpensioenfonds;Onbekend;Totaal;2023;0;0.0;0.0;0.0;0.0
203;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2017;0;0.0;0.0;0.0;0.0
204;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2018;0;0.0;0.0;0.0;0.0
205;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2019;0;0.0;0.0;0.0;0.0
206;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2020;0;0.0;0.0;0.0;0.0
207;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2021;0;0.0;0.0;0.0;0.0
208;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2022;0;0.0;0.0;0.0;0.0
209;Bedrijfstakpensioenfonds;Onbekend;Actieve pensioenaanspraken;2023;0;0.0;0.0;0.0;0.0
210;Bedrijfstakpensioenfonds;Onbekend;Niet-actieve pensioenaanspraken;2017;0;0.0;0.0;0.0;0.0
211;Bedrijfstakpensioenfonds;Onbekend;Niet-actieve pensioenaanspraken;2018;0;0.0;0.0;0.0;0.0
212;Bedrijfstakpensioenfonds;Onbekend;Niet-actieve pensioenaanspraken;2019;0;0.0;0.0;0.0;0.0
213;Bedrijfstakpensioenfonds;Onbekend;Niet-actieve pensioenaanspraken;2020;0;0.0;0.0;0.0;0.0
214;Bedrijfstakpensioenfonds;Onbekend;Niet-actieve pensioenaanspraken;2021;0;0.0;0.0;0.0;0.0
