ID;Inkomensbegrippen;Inkomensklassen;KenmerkenVanHetHuishouden;Perioden;ParticuliereHuishoudens_1;PersonenInParticuliereHuishoudens_2;PersonenPerHuishouden_3;PersonenMetInkomenPerHuishouden_4
44;15;1;23;2014;1311.0;1311.0;1.0;1.0
45;15;1;24;2000;851.0;851.0;1.0;1.0
46;15;1;24;2001;868.0;868.0;1.0;1.0
47;15;1;24;2002;886.0;886.0;1.0;1.0
48;15;1;24;2003;896.0;896.0;1.0;1.0
49;15;1;24;2004;900.0;900.0;1.0;1.0
50;15;1;24;2005;925.0;925.0;1.0;1.0
51;15;1;24;2006;941.0;941.0;1.0;1.0
52;15;1;24;2007;958.0;958.0;1.0;1.0
53;15;1;24;2008;985.0;985.0;1.0;1.0
54;15;1;24;2009;994.0;994.0;1.0;1.0
55;15;1;24;2010;1007.0;1007.0;1.0;1.0
56;15;1;24;2011;1033.0;1033.0;1.0;1.0
57;15;1;24;2012;1044.0;1044.0;1.0;1.0
58;15;1;24;2013;1040.0;1040.0;1.0;1.0
59;15;1;24;2014;1056.0;1056.0;1.0;1.0
60;15;1;25;2000;157.0;157.0;1.0;1.0
61;15;1;25;2001;160.0;160.0;1.0;1.0
62;15;1;25;2002;164.0;164.0;1.0;1.0
63;15;1;25;2003;167.0;167.0;1.0;1.0
64;15;1;25;2004;172.0;172.0;1.0;1.0
65;15;1;25;2005;179.0;179.0;1.0;1.0
66;15;1;25;2006;185.0;185.0;1.0;1.0
67;15;1;25;2007;191.0;191.0;1.0;1.0
68;15;1;25;2008;198.0;198.0;1.0;1.0
69;15;1;25;2009;209.0;209.0;1.0;1.0
70;15;1;25;2010;210.0;210.0;1.0;1.0
71;15;1;25;2011;221.0;221.0;1.0;1.0
72;15;1;25;2012;235.0;235.0;1.0;1.0
73;15;1;25;2013;243.0;243.0;1.0;1.0
74;15;1;25;2014;255.0;255.0;1.0;1.0
75;15;1;26;2000;1241.0;1241.0;1.0;1.0
76;15;1;26;2001;1260.0;1260.0;1.0;1.0
77;15;1;26;2002;1276.0;1276.0;1.0;1.0
78;15;1;26;2003;1279.0;1279.0;1.0;1.0
79;15;1;26;2004;1296.0;1296.0;1.0;1.0
80;15;1;26;2005;1331.0;1331.0;1.0;1.0
81;15;1;26;2006;1347.0;1347.0;1.0;1.0
82;15;1;26;2007;1362.0;1362.0;1.0;1.0
83;15;1;26;2008;1378.0;1378.0;1.0;1.0
84;15;1;26;2009;1395.0;1395.0;1.0;1.0
85;15;1;26;2010;1399.0;1399.0;1.0;1.0
86;15;1;26;2011;1425.0;1425.0;1.0;1.0
87;15;1;26;2012;1439.0;1439.0;1.0;1.0
88;15;1;26;2013;1432.0;1432.0;1.0;1.0
89;15;1;26;2014;1463.0;1463.0;1.0;1.0
90;15;1;27;2000;681.0;681.0;1.0;1.0
91;15;1;27;2001;696.0;696.0;1.0;1.0
92;15;1;27;2002;707.0;707.0;1.0;1.0
93;15;1;27;2003;708.0;708.0;1.0;1.0
94;15;1;27;2004;720.0;720.0;1.0;1.0
95;15;1;27;2005;746.0;746.0;1.0;1.0
96;15;1;27;2006;758.0;758.0;1.0;1.0
97;15;1;27;2007;768.0;768.0;1.0;1.0
98;15;1;27;2008;778.0;778.0;1.0;1.0
99;15;1;27;2009;786.0;786.0;1.0;1.0
100;15;1;27;2010;792.0;792.0;1.0;1.0
101;15;1;27;2011;801.0;801.0;1.0;1.0
102;15;1;27;2012;800.0;800.0;1.0;1.0
103;15;1;27;2013;796.0;796.0;1.0;1.0
104;15;1;27;2014;813.0;813.0;1.0;1.0
105;15;1;28;2000;560.0;560.0;1.0;1.0
106;15;1;28;2001;564.0;564.0;1.0;1.0
107;15;1;28;2002;569.0;569.0;1.0;1.0
108;15;1;28;2003;571.0;571.0;1.0;1.0
109;15;1;28;2004;576.0;576.0;1.0;1.0
110;15;1;28;2005;585.0;585.0;1.0;1.0
111;15;1;28;2006;589.0;589.0;1.0;1.0
112;15;1;28;2007;594.0;594.0;1.0;1.0
113;15;1;28;2008;599.0;599.0;1.0;1.0
114;15;1;28;2009;609.0;609.0;1.0;1.0
115;15;1;28;2010;607.0;607.0;1.0;1.0
116;15;1;28;2011;624.0;624.0;1.0;1.0
117;15;1;28;2012;639.0;639.0;1.0;1.0
118;15;1;28;2013;636.0;636.0;1.0;1.0
119;15;1;28;2014;651.0;651.0;1.0;1.0
120;15;1;29;2000;4542.0;13401.0;3.0;2.1
121;15;1;29;2001;4574.0;13497.0;3.0;2.1
122;15;1;29;2002;4594.0;13538.0;2.9;2.1
123;15;1;29;2003;4607.0;13564.0;2.9;2.1
124;15;1;29;2004;4622.0;13586.0;2.9;2.1
125;15;1;29;2005;4626.0;13569.0;2.9;2.1
126;15;1;29;2006;4636.0;13561.0;2.9;2.1
127;15;1;29;2007;4655.0;13579.0;2.9;2.1
128;15;1;29;2008;4681.0;13625.0;2.9;2.1
129;15;1;29;2009;4704.0;13659.0;2.9;2.1
130;15;1;29;2010;4721.0;13687.0;2.9;2.1
131;15;1;29;2011;4737.0;13713.0;2.9;2.1
132;15;1;29;2012;4753.0;13725.0;2.9;2.1
133;15;1;29;2013;4772.0;13736.0;2.9;2.1
134;15;1;29;2014;4783.0;13749.0;2.9;2.1
135;15;1;30;2000;3952.0;11671.0;3.0;2.1
136;15;1;30;2001;3968.0;11711.0;3.0;2.1
137;15;1;30;2002;3966.0;11691.0;2.9;2.1
138;15;1;30;2003;3962.0;11663.0;2.9;2.1
139;15;1;30;2004;3970.0;11673.0;2.9;2.1
140;15;1;30;2005;3969.0;11634.0;2.9;2.1
141;15;1;30;2006;3969.0;11596.0;2.9;2.1
142;15;1;30;2007;3983.0;11602.0;2.9;2.1
143;15;1;30;2008;3998.0;11629.0;2.9;2.1
144;15;1;30;2009;4002.0;11613.0;2.9;2.1
145;15;1;30;2010;4107.0;11950.0;2.9;2.1
146;15;1;30;2011;4106.0;11942.0;2.9;2.1
147;15;1;30;2012;4115.0;11941.0;2.9;2.1
148;15;1;30;2013;4127.0;11942.0;2.9;2.2
149;15;1;30;2014;4123.0;11916.0;2.9;2.2
150;15;1;31;2000;1970.0;3940.0;2.0;1.8
151;15;1;31;2001;1983.0;3965.0;2.0;1.8
152;15;1;31;2002;1984.0;3968.0;2.0;1.8
153;15;1;31;2003;1990.0;3980.0;2.0;1.8
154;15;1;31;2004;2001.0;4002.0;2.0;1.8
155;15;1;31;2005;2019.0;4038.0;2.0;1.8
156;15;1;31;2006;2034.0;4069.0;2.0;1.8
157;15;1;31;2007;2057.0;4113.0;2.0;1.8
158;15;1;31;2008;2070.0;4139.0;2.0;1.9
159;15;1;31;2009;2083.0;4165.0;2.0;1.9
160;15;1;31;2010;2114.0;4229.0;2.0;1.9
161;15;1;31;2011;2116.0;4231.0;2.0;1.9
162;15;1;31;2012;2125.0;4249.0;2.0;1.9
163;15;1;31;2013;2143.0;4286.0;2.0;1.9
164;15;1;31;2014;2147.0;4294.0;2.0;1.9
165;15;1;32;2000;1366.0;2731.0;2.0;1.8
166;15;1;32;2001;1366.0;2731.0;2.0;1.8
167;15;1;32;2002;1359.0;2718.0;2.0;1.8
168;15;1;32;2003;1352.0;2703.0;2.0;1.8
169;15;1;32;2004;1346.0;2693.0;2.0;1.8
170;15;1;32;2005;1347.0;2694.0;2.0;1.8
171;15;1;32;2006;1346.0;2692.0;2.0;1.8
172;15;1;32;2007;1350.0;2699.0;2.0;1.8
173;15;1;32;2008;1339.0;2678.0;2.0;1.8
174;15;1;32;2009;1327.0;2654.0;2.0;1.8
175;15;1;32;2010;1333.0;2666.0;2.0;1.9
176;15;1;32;2011;1290.0;2579.0;2.0;1.9
177;15;1;32;2012;1263.0;2527.0;2.0;1.9
178;15;1;32;2013;1256.0;2512.0;2.0;1.9
179;15;1;32;2014;1235.0;2469.0;2.0;1.9
180;15;1;33;2000;604.0;1209.0;2.0;1.9
181;15;1;33;2001;617.0;1234.0;2.0;1.9
182;15;1;33;2002;625.0;1249.0;2.0;1.9
183;15;1;33;2003;638.0;1276.0;2.0;1.9
184;15;1;33;2004;654.0;1309.0;2.0;1.9
185;15;1;33;2005;672.0;1344.0;2.0;1.9
186;15;1;33;2006;688.0;1377.0;2.0;1.9
187;15;1;33;2007;707.0;1414.0;2.0;1.9
188;15;1;33;2008;731.0;1462.0;2.0;1.9
189;15;1;33;2009;755.0;1511.0;2.0;1.9
190;15;1;33;2010;781.0;1563.0;2.0;1.9
191;15;1;33;2011;826.0;1652.0;2.0;1.9
192;15;1;33;2012;861.0;1722.0;2.0;1.9
193;15;1;33;2013;887.0;1774.0;2.0;1.9
194;15;1;33;2014;913.0;1825.0;2.0;1.9
195;15;1;34;2000;1331.0;5262.0;4.0;1.9
196;15;1;34;2001;1340.0;5293.0;3.9;1.9
197;15;1;34;2002;1347.0;5316.0;3.9;2.0
198;15;1;34;2003;1347.0;5304.0;3.9;2.0
199;15;1;34;2004;1346.0;5302.0;3.9;1.9
200;15;1;34;2005;1343.0;5287.0;3.9;2.0
201;15;1;34;2006;1333.0;5240.0;3.9;2.0
202;15;1;34;2007;1333.0;5227.0;3.9;2.0
203;15;1;34;2008;1326.0;5197.0;3.9;2.0
204;15;1;34;2009;1321.0;5172.0;3.9;2.0
205;15;1;34;2010;1345.0;5263.0;3.9;2.0
206;15;1;34;2011;1341.0;5247.0;3.9;2.0
207;15;1;34;2012;1331.0;5203.0;3.9;2.0
208;15;1;34;2013;1322.0;5158.0;3.9;2.0
209;15;1;34;2014;1306.0;5092.0;3.9;2.0
210;15;1;35;2000;652.0;2468.0;3.8;3.2
211;15;1;35;2001;645.0;2453.0;3.8;3.2
212;15;1;35;2002;635.0;2407.0;3.8;3.2
213;15;1;35;2003;625.0;2380.0;3.8;3.2
214;15;1;35;2004;623.0;2370.0;3.8;3.2
215;15;1;35;2005;607.0;2309.0;3.8;3.2
216;15;1;35;2006;601.0;2287.0;3.8;3.2
217;15;1;35;2007;594.0;2261.0;3.8;3.3
218;15;1;35;2008;602.0;2293.0;3.8;3.3
219;15;1;35;2009;598.0;2277.0;3.8;3.3
220;15;1;35;2010;648.0;2458.0;3.8;3.3
221;15;1;35;2011;649.0;2463.0;3.8;3.3
222;15;1;35;2012;659.0;2489.0;3.8;3.3
223;15;1;35;2013;662.0;2498.0;3.8;3.3
224;15;1;35;2014;670.0;2530.0;3.8;3.3
225;15;1;36;2000;402.0;1018.0;2.5;1.7
226;15;1;36;2001;409.0;1038.0;2.5;1.7
227;15;1;36;2002;425.0;1075.0;2.5;1.7
228;15;1;36;2003;437.0;1106.0;2.5;1.7
229;15;1;36;2004;439.0;1108.0;2.5;1.6
230;15;1;36;2005;437.0;1108.0;2.5;1.7
231;15;1;36;2006;445.0;1129.0;2.5;1.6
232;15;1;36;2007;449.0;1140.0;2.5;1.7
233;15;1;36;2008;463.0;1167.0;2.5;1.7
234;15;1;36;2009;475.0;1198.0;2.5;1.7
235;15;1;36;2010;475.0;1195.0;2.5;1.7
236;15;1;36;2011;494.0;1237.0;2.5;1.7
237;15;1;36;2012;502.0;1254.0;2.5;1.7
238;15;1;36;2013;515.0;1285.0;2.5;1.7
239;15;1;36;2014;526.0;1310.0;2.5;1.7
240;15;1;37;2000;227.0;590.0;2.6;1.3
241;15;1;37;2001;230.0;602.0;2.6;1.3
242;15;1;37;2002;238.0;617.0;2.6;1.2
243;15;1;37;2003;242.0;629.0;2.6;1.2
244;15;1;37;2004;246.0;636.0;2.6;1.2
245;15;1;37;2005;247.0;640.0;2.6;1.2
246;15;1;37;2006;249.0;647.0;2.6;1.2
247;15;1;37;2007;255.0;658.0;2.6;1.2
248;15;1;37;2008;261.0;668.0;2.6;1.2
249;15;1;37;2009;267.0;680.0;2.5;1.2
250;15;1;37;2010;259.0;661.0;2.6;1.2
251;15;1;37;2011;269.0;684.0;2.5;1.2
252;15;1;37;2012;276.0;697.0;2.5;1.2
253;15;1;37;2013;280.0;708.0;2.5;1.2
254;15;1;37;2014;283.0;716.0;2.5;1.2
255;15;1;38;2000;175.0;429.0;2.5;2.3
256;15;1;38;2001;178.0;436.0;2.4;2.3
257;15;1;38;2002;187.0;458.0;2.4;2.2
258;15;1;38;2003;195.0;477.0;2.4;2.2
259;15;1;38;2004;193.0;472.0;2.5;2.2
260;15;1;38;2005;190.0;468.0;2.5;2.2
261;15;1;38;2006;195.0;481.0;2.5;2.2
262;15;1;38;2007;195.0;481.0;2.5;2.2
263;15;1;38;2008;202.0;498.0;2.5;2.2
264;15;1;38;2009;208.0;518.0;2.5;2.2
265;15;1;38;2010;216.0;534.0;2.5;2.2
266;15;1;38;2011;224.0;553.0;2.5;2.2
267;15;1;38;2012;225.0;557.0;2.5;2.2
268;15;1;38;2013;234.0;577.0;2.5;2.2
269;15;1;38;2014;242.0;594.0;2.5;2.2
270;15;1;39;2000;187.0;712.0;3.8;2.7
271;15;1;39;2001;198.0;749.0;3.8;2.7
272;15;1;39;2002;203.0;772.0;3.8;2.7
273;15;1;39;2003;207.0;795.0;3.8;2.7
274;15;1;39;2004;213.0;805.0;3.8;2.6
275;15;1;39;2005;219.0;826.0;3.8;2.7
276;15;1;39;2006;222.0;836.0;3.8;2.7
277;15;1;39;2007;222.0;837.0;3.8;2.7
278;15;1;39;2008;221.0;829.0;3.8;2.7
279;15;1;39;2009;227.0;848.0;3.7;2.7
280;15;1;39;2010;139.0;542.0;3.9;2.9
281;15;1;39;2011;137.0;534.0;3.9;2.9
282;15;1;39;2012;136.0;530.0;3.9;2.9
283;15;1;39;2013;130.0;509.0;3.9;2.9
284;15;1;39;2014;134.0;523.0;3.9;2.9
285;15;1;42;2000;1509.0;2469.0;1.6;1.5
286;15;1;42;2001;1530.0;2498.0;1.6;1.5
287;15;1;42;2002;1547.0;2527.0;1.6;1.5
288;15;1;42;2003;1567.0;2559.0;1.6;1.5
289;15;1;42;2004;1595.0;2608.0;1.6;1.5
290;15;1;42;2005;1628.0;2659.0;1.6;1.5
291;15;1;42;2006;1656.0;2707.0;1.6;1.5
292;15;1;42;2007;1689.0;2756.0;1.6;1.5
293;15;1;42;2008;1728.0;2831.0;1.6;1.5
294;15;1;42;2009;1775.0;2902.0;1.6;1.5
295;15;1;42;2010;1807.0;2980.0;1.6;1.6
296;15;1;42;2011;1891.0;3127.0;1.7;1.6
297;15;1;42;2012;1962.0;3239.0;1.7;1.6
298;15;1;42;2013;1997.0;3301.0;1.7;1.6
299;15;1;42;2014;2053.0;3391.0;1.7;1.6
300;15;1;43;2000;717.0;717.0;1.0;1.0
301;15;1;43;2001;724.0;724.0;1.0;1.0
302;15;1;43;2002;733.0;733.0;1.0;1.0
303;15;1;43;2003;738.0;738.0;1.0;1.0
304;15;1;43;2004;748.0;748.0;1.0;1.0
305;15;1;43;2005;764.0;764.0;1.0;1.0
306;15;1;43;2006;774.0;774.0;1.0;1.0
307;15;1;43;2007;786.0;786.0;1.0;1.0
308;15;1;43;2008;798.0;798.0;1.0;1.0
309;15;1;43;2009;818.0;818.0;1.0;1.0
310;15;1;43;2010;818.0;818.0;1.0;1.0
311;15;1;43;2011;845.0;845.0;1.0;1.0
312;15;1;43;2012;874.0;874.0;1.0;1.0
313;15;1;43;2013;880.0;880.0;1.0;1.0
314;15;1;43;2014;906.0;906.0;1.0;1.0
315;15;1;44;2000;157.0;157.0;1.0;1.0
316;15;1;44;2001;160.0;160.0;1.0;1.0
317;15;1;44;2002;164.0;164.0;1.0;1.0
318;15;1;44;2003;167.0;167.0;1.0;1.0
319;15;1;44;2004;172.0;172.0;1.0;1.0
320;15;1;44;2005;179.0;179.0;1.0;1.0
321;15;1;44;2006;185.0;185.0;1.0;1.0
322;15;1;44;2007;191.0;191.0;1.0;1.0
323;15;1;44;2008;198.0;198.0;1.0;1.0
324;15;1;44;2009;209.0;209.0;1.0;1.0
325;15;1;44;2010;210.0;210.0;1.0;1.0
326;15;1;44;2011;221.0;221.0;1.0;1.0
327;15;1;44;2012;235.0;235.0;1.0;1.0
328;15;1;44;2013;243.0;243.0;1.0;1.0
329;15;1;44;2014;255.0;255.0;1.0;1.0
330;15;1;45;2000;560.0;560.0;1.0;1.0
331;15;1;45;2001;564.0;564.0;1.0;1.0
332;15;1;45;2002;569.0;569.0;1.0;1.0
333;15;1;45;2003;571.0;571.0;1.0;1.0
334;15;1;45;2004;576.0;576.0;1.0;1.0
335;15;1;45;2005;585.0;585.0;1.0;1.0
336;15;1;45;2006;589.0;589.0;1.0;1.0
337;15;1;45;2007;594.0;594.0;1.0;1.0
338;15;1;45;2008;599.0;599.0;1.0;1.0
339;15;1;45;2009;609.0;609.0;1.0;1.0
340;15;1;45;2010;607.0;607.0;1.0;1.0
341;15;1;45;2011;624.0;624.0;1.0;1.0
342;15;1;45;2012;639.0;639.0;1.0;1.0
343;15;1;45;2013;636.0;636.0;1.0;1.0
344;15;1;45;2014;651.0;651.0;1.0;1.0
345;15;1;46;2000;637.0;1275.0;2.0;1.9
346;15;1;46;2001;655.0;1309.0;2.0;1.9
347;15;1;46;2002;663.0;1325.0;2.0;1.9
348;15;1;46;2003;679.0;1358.0;2.0;1.9
349;15;1;46;2004;697.0;1394.0;2.0;1.9
350;15;1;46;2005;718.0;1436.0;2.0;1.9
351;15;1;46;2006;735.0;1470.0;2.0;1.9
352;15;1;46;2007;757.0;1515.0;2.0;1.9
353;15;1;46;2008;780.0;1560.0;2.0;1.9
354;15;1;46;2009;808.0;1616.0;2.0;1.9
355;15;1;46;2010;836.0;1672.0;2.0;1.9
356;15;1;46;2011;887.0;1774.0;2.0;1.9
357;15;1;46;2012;927.0;1855.0;2.0;1.9
358;15;1;46;2013;957.0;1913.0;2.0;1.9
359;15;1;46;2014;983.0;1967.0;2.0;1.9
360;15;1;47;2000;470.0;940.0;2.0;2.0
361;15;1;47;2001;480.0;960.0;2.0;2.0
362;15;1;47;2002;488.0;976.0;2.0;2.0
363;15;1;47;2003;498.0;997.0;2.0;2.0
364;15;1;47;2004;511.0;1023.0;2.0;2.0
365;15;1;47;2005;524.0;1049.0;2.0;2.0
366;15;1;47;2006;538.0;1077.0;2.0;2.0
367;15;1;47;2007;554.0;1107.0;2.0;2.0
368;15;1;47;2008;573.0;1146.0;2.0;2.0
369;15;1;47;2009;592.0;1184.0;2.0;2.0
370;15;1;47;2010;614.0;1228.0;2.0;2.0
371;15;1;47;2011;652.0;1303.0;2.0;2.0
372;15;1;47;2012;689.0;1379.0;2.0;2.0
373;15;1;47;2013;715.0;1429.0;2.0;2.0
374;15;1;47;2014;741.0;1482.0;2.0;2.0
375;15;1;48;2000;167.0;334.0;2.0;1.5
376;15;1;48;2001;175.0;350.0;2.0;1.5
377;15;1;48;2002;175.0;349.0;2.0;1.5
378;15;1;48;2003;181.0;362.0;2.0;1.5
379;15;1;48;2004;186.0;371.0;2.0;1.6
380;15;1;48;2005;194.0;387.0;2.0;1.6
381;15;1;48;2006;197.0;393.0;2.0;1.6
382;15;1;48;2007;204.0;407.0;2.0;1.6
383;15;1;48;2008;207.0;413.0;2.0;1.6
384;15;1;48;2009;216.0;431.0;2.0;1.6
385;15;1;48;2010;222.0;444.0;2.0;1.6
386;15;1;48;2011;235.0;471.0;2.0;1.7
387;15;1;48;2012;238.0;476.0;2.0;1.7
388;15;1;48;2013;242.0;484.0;2.0;1.7
389;15;1;48;2014;242.0;485.0;2.0;1.7
390;15;1;49;2000;154.0;477.0;3.1;2.7
391;15;1;49;2001;151.0;465.0;3.1;2.6
392;15;1;49;2002;151.0;468.0;3.1;2.6
393;15;1;49;2003;150.0;463.0;3.1;2.6
394;15;1;49;2004;150.0;466.0;3.1;2.6
395;15;1;49;2005;147.0;459.0;3.1;2.7
396;15;1;49;2006;148.0;463.0;3.1;2.7
397;15;1;49;2007;146.0;456.0;3.1;2.7
398;15;1;49;2008;151.0;474.0;3.1;2.7
399;15;1;49;2009;149.0;468.0;3.1;2.7
400;15;1;49;2010;154.0;490.0;3.2;2.7
401;15;1;49;2011;160.0;508.0;3.2;2.7
402;15;1;49;2012;162.0;511.0;3.2;2.7
403;15;1;49;2013;161.0;508.0;3.2;2.7
404;15;1;49;2014;164.0;518.0;3.2;2.7
405;15;1;50;2000;5282.0;13181.0;2.5;1.8
406;15;1;50;2001;5332.0;13287.0;2.5;1.8
407;15;1;50;2002;5372.0;13337.0;2.5;1.8
408;15;1;50;2003;5381.0;13346.0;2.5;1.8
409;15;1;50;2004;5395.0;13347.0;2.5;1.8
410;15;1;50;2005;5432.0;13345.0;2.5;1.8
411;15;1;50;2006;5453.0;13327.0;2.4;1.7
412;15;1;50;2007;5477.0;13333.0;2.4;1.8
413;15;1;50;2008;5514.0;13355.0;2.4;1.8
414;15;1;50;2009;5528.0;13357.0;2.4;1.8
415;15;1;50;2010;5530.0;13323.0;2.4;1.8
416;15;1;50;2011;5525.0;13265.0;2.4;1.8
417;15;1;50;2012;5508.0;13203.0;2.4;1.8
418;15;1;50;2013;5491.0;13151.0;2.4;1.8
419;15;1;50;2014;5504.0;13133.0;2.4;1.8
420;15;1;81;2000;322.0;433.0;1.3;1.2
421;15;1;81;2001;313.0;426.0;1.4;1.2
422;15;1;81;2002;320.0;430.0;1.3;1.2
423;15;1;81;2003;333.0;443.0;1.3;1.2
424;15;1;81;2004;336.0;446.0;1.3;1.2
425;15;1;81;2005;341.0;459.0;1.3;1.2
426;15;1;81;2006;347.0;466.0;1.3;1.2
427;15;1;81;2007;352.0;464.0;1.3;1.2
428;15;1;81;2008;362.0;469.0;1.3;1.2
429;15;1;81;2009;364.0;477.0;1.3;1.2
430;15;1;81;2010;370.0;484.0;1.3;1.2
431;15;1;81;2011;381.0;496.0;1.3;1.2
432;15;1;81;2012;378.0;489.0;1.3;1.2
433;15;1;81;2013;376.0;489.0;1.3;1.2
434;15;1;81;2014;383.0;487.0;1.3;1.2
435;15;1;82;2000;2737.0;7261.0;2.7;1.7
436;15;1;82;2001;2745.0;7275.0;2.6;1.7
437;15;1;82;2002;2726.0;7200.0;2.6;1.7
438;15;1;82;2003;2685.0;7101.0;2.6;1.6
439;15;1;82;2004;2648.0;6988.0;2.6;1.6
440;15;1;82;2005;2625.0;6883.0;2.6;1.6
441;15;1;82;2006;2594.0;6776.0;2.6;1.6
442;15;1;82;2007;2567.0;6670.0;2.6;1.6
443;15;1;82;2008;2549.0;6593.0;2.6;1.7
444;15;1;82;2009;2517.0;6475.0;2.6;1.6
445;15;1;82;2010;2469.0;6324.0;2.6;1.6
446;15;1;82;2011;2450.0;6227.0;2.5;1.6
447;15;1;82;2012;2424.0;6136.0;2.5;1.6
448;15;1;82;2013;2389.0;6039.0;2.5;1.6
449;15;1;82;2014;2361.0;5931.0;2.5;1.6
450;15;1;83;2000;2293.0;5706.0;2.5;2.0
451;15;1;83;2001;2355.0;5834.0;2.5;2.0
452;15;1;83;2002;2406.0;5951.0;2.5;2.0
453;15;1;83;2003;2446.0;6052.0;2.5;2.0
454;15;1;83;2004;2495.0;6164.0;2.5;2.0
455;15;1;83;2005;2553.0;6263.0;2.5;2.0
456;15;1;83;2006;2601.0;6355.0;2.4;2.0
457;15;1;83;2007;2652.0;6478.0;2.4;2.0
458;15;1;83;2008;2696.0;6572.0;2.4;2.0
459;15;1;83;2009;2745.0;6696.0;2.4;2.0
460;15;1;83;2010;2787.0;6806.0;2.4;2.0
461;15;1;83;2011;2797.0;6848.0;2.4;2.0
462;15;1;83;2012;2812.0;6882.0;2.4;2.0
463;15;1;83;2013;2824.0;6914.0;2.4;2.0
464;15;1;83;2014;2852.0;6997.0;2.5;2.0
465;15;1;84;2000;1439.0;2251.0;1.6;1.5
466;15;1;84;2001;1449.0;2249.0;1.6;1.5
467;15;1;84;2002;1468.0;2283.0;1.6;1.5
468;15;1;84;2003;1485.0;2309.0;1.6;1.5
469;15;1;84;2004;1511.0;2356.0;1.6;1.5
470;15;1;84;2005;1542.0;2399.0;1.6;1.5
471;15;1;84;2006;1567.0;2437.0;1.6;1.5
472;15;1;84;2007;1595.0;2478.0;1.6;1.5
473;15;1;84;2008;1635.0;2552.0;1.6;1.5
474;15;1;84;2009;1676.0;2610.0;1.6;1.5
475;15;1;84;2010;1711.0;2689.0;1.6;1.5
476;15;1;84;2011;1788.0;2822.0;1.6;1.5
477;15;1;84;2012;1857.0;2935.0;1.6;1.5
478;15;1;84;2013;1899.0;3010.0;1.6;1.5
479;15;1;84;2014;1961.0;3108.0;1.6;1.5
480;15;1;101;2000;322.0;433.0;1.3;1.2
481;15;1;101;2001;313.0;426.0;1.4;1.2
482;15;1;101;2002;320.0;430.0;1.3;1.2
483;15;1;101;2003;333.0;443.0;1.3;1.2
484;15;1;101;2004;336.0;446.0;1.3;1.2
485;15;1;101;2005;341.0;459.0;1.3;1.2
486;15;1;101;2006;347.0;466.0;1.3;1.2
487;15;1;101;2007;352.0;464.0;1.3;1.2
488;15;1;101;2008;362.0;469.0;1.3;1.2
489;15;1;101;2009;364.0;477.0;1.3;1.2
490;15;1;101;2010;370.0;484.0;1.3;1.2
