ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
42;Totaal alle leeftijden;Prognose;2057;18033912;8881200;9152711
43;Totaal alle leeftijden;Prognose;2058;18040554;8884029;9156524
44;Totaal alle leeftijden;Prognose;2059;18048318;8887656;9160661
45;Totaal alle leeftijden;Prognose;2060;18057326;8892120;9165205
46;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2015;16861768;8352558;8509500
47;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2016;16895336;8370831;8523815
48;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2017;16920520;8384797;8536463
49;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2018;16941320;8394317;8547051
50;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2019;16948304;8398874;8550105
51;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2020;16961120;8402162;8557185
52;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2021;16960250;8401145;8555124
53;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2022;16943574;8392425;8551335
54;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2023;16948926;8394072;8553399
55;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2024;16948714;8392500;8555328
56;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2025;16929612;8376539;8552712
57;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2026;16910698;8363987;8543747
58;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2027;16873694;8347332;8529605
59;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2028;16865092;8340219;8521486
60;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2029;16826856;8329547;8510846
61;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2030;16833432;8324271;8507825
62;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2031;16825424;8319657;8505810
63;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2032;16812622;8304739;8499968
64;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2033;16796750;8295825;8498299
65;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2034;16770045;8288467;8492255
66;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2035;16767374;8283340;8484647
67;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2036;16765590;8273380;8484975
68;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2037;16732899;8265452;8467632
69;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2038;16691747;8243692;8448134
70;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2039;16651120;8224880;8429130
71;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2040;16612539;8198639;8414977
72;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2041;16568038;8172438;8390628
73;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2042;16518586;8145617;8372877
74;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2043;16478809;8122998;8358995
75;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2044;16443738;8096127;8344040
76;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2045;16410541;8078393;8322386
77;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2046;16371626;8056641;8311580
78;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2047;16291598;8016704;8271680
79;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2048;16208014;7977473;8233535
80;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2049;16140228;7937561;8206215
81;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2050;16062478;7903416;8166792
82;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2051;16022531;7871794;8136776
83;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2052;15954147;7836967;8116486
84;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2053;15890711;7814377;8073604
85;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2054;15861516;7800179;8054265
86;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2055;15836725;7777739;8040552
87;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2056;15785848;7751963;8033622
88;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2057;15738862;7724981;8010998
89;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2058;15665545;7693724;7982586
90;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2059;15604491;7666389;7950125
91;Totaal alle leeftijden;Ondergrens 95%-prognose-interval;2060;15562876;7639554;7924009
92;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2015;16933802;8389208;8544514
93;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2016;17047378;8448215;8598709
94;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2017;17168802;8510158;8657991
95;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2018;17290750;8574085;8716915
96;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2019;17415562;8636371;8777992
97;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2020;17534010;8695769;8838132
98;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2021;17652884;8755854;8895426
99;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2022;17773502;8817192;8957578
100;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2023;17889388;8875730;9015903
101;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2024;18003444;8929401;9074663
102;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2025;18115724;8989122;9127686
103;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2026;18231650;9041317;9187198
104;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2027;18354024;9100592;9248431
105;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2028;18470046;9158139;9309765
106;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2029;18553292;9205230;9360098
107;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2030;18657556;9253262;9407560
108;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2031;18727060;9287056;9442321
109;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2032;18840624;9334114;9501384
110;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2033;18954768;9400837;9555202
111;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2034;19053794;9447895;9602846
112;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2035;19145590;9493091;9648329
113;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2036;19234502;9533016;9700693
114;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2037;19313014;9575004;9739637
115;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2038;19402398;9611936;9788779
116;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2039;19465584;9646594;9825934
117;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2040;19565200;9689611;9869103
118;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2041;19660170;9728551;9925104
119;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2042;19697148;9750679;9949361
120;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2043;19755162;9777974;9983427
121;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2044;19813482;9806913;10017190
122;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2045;19900676;9849647;10059232
123;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2046;19937694;9867365;10070021
124;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2047;20012908;9905427;10117455
125;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2048;20086798;9926495;10157748
126;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2049;20169646;9970826;10198671
127;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2050;20227178;9997067;10236556
128;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2051;20289596;10020984;10269270
129;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2052;20372558;10057565;10314867
130;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2053;20434482;10092246;10342134
131;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2054;20536258;10141323;10394918
132;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2055;20583048;10159114;10420715
133;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2056;20609826;10172056;10437404
134;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2057;20666346;10206249;10475325
135;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2058;20765556;10246663;10520389
136;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2059;20836482;10282067;10558422
137;Totaal alle leeftijden;Bovengrens 95%-prognose-interval;2060;20903124;10307062;10594333
138;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2015;16881084;8362533;8518554
139;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2016;16931050;8389380;8541788
140;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2017;16979684;8414850;8565014
141;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2018;17027984;8439856;8587276
142;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2019;17068450;8459424;8608096
143;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2020;17104924;8476637;8627540
144;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2021;17133804;8490624;8645297
145;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2022;17164336;8506039;8658234
146;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2023;17190220;8517322;8672470
147;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2024;17223084;8534367;8691142
148;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2025;17244980;8543052;8703455
149;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2026;17263144;8548796;8712552
150;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2027;17274920;8555726;8722746
151;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2028;17285090;8559198;8728152
152;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2029;17304324;8567916;8736592
153;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2030;17315664;8570390;8744766
154;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2031;17327920;8574882;8751579
155;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2032;17326130;8573030;8752268
156;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2033;17317896;8564612;8751865
157;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2034;17309836;8561280;8752356
158;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2035;17324144;8565828;8755253
159;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2036;17303996;8553261;8751894
160;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2037;17288510;8546414;8744792
161;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2038;17281644;8536870;8739997
162;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2039;17261604;8522741;8734144
163;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2040;17250690;8518400;8731000
164;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2041;17225136;8504904;8727828
165;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2042;17214870;8490717;8716204
166;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2043;17197910;8481216;8710294
167;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2044;17160320;8463146;8696658
168;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2045;17141430;8446342;8683950
169;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2046;17096364;8424322;8669406
170;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2047;17072300;8409169;8658454
171;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2048;17038720;8391500;8643252
172;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2049;16996230;8368314;8623965
173;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2050;16973340;8350904;8619441
174;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2051;16958684;8348166;8609838
175;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2052;16941010;8329963;8602102
176;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2053;16899710;8318064;8591802
177;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2054;16874880;8305382;8571489
178;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2055;16851756;8288616;8558880
179;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2056;16822264;8272671;8543894
180;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2057;16789940;8257931;8534820
181;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2058;16771300;8238379;8526905
182;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2059;16735465;8228376;8502785
183;Totaal alle leeftijden;Ondergrens 67%-prognose-interval;2060;16726865;8229487;8498360
184;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2015;16916464;8380592;8536000
185;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2016;17009436;8429220;8580248
186;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2017;17105404;8478909;8625890
187;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2018;17198370;8526678;8672250
188;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2019;17287904;8572250;8716054
189;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2020;17376550;8616862;8760852
190;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2021;17463580;8661038;8803060
191;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2022;17549290;8703706;8847321
192;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2023;17634830;8746440;8890522
193;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2024;17717996;8784710;8932388
194;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2025;17801140;8826061;8976546
195;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2026;17886556;8867194;9017718
196;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2027;17960836;8902619;9056844
197;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2028;18035544;8935571;9096399
198;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2029;18111710;8973570;9132903
199;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2030;18175710;9008554;9169468
200;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2031;18251720;9044418;9209325
201;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2032;18324020;9077268;9241390
202;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2033;18385500;9111498;9279430
203;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2034;18440880;9135777;9308479
204;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2035;18506240;9167116;9343144
205;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2036;18558764;9187872;9369755
206;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2037;18621720;9218206;9403854
207;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2038;18675196;9241340;9429779
208;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2039;18711936;9259274;9452474
209;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2040;18755784;9281470;9476454
210;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2041;18799900;9297298;9497126
211;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2042;18838810;9315270;9520782
212;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2043;18845360;9318904;9529562
213;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2044;18873360;9322564;9549072
214;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2045;18899276;9334862;9559120
215;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2046;18911170;9341205;9574010
216;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2047;18940180;9344532;9597834
217;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2048;18971860;9366152;9605310
218;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2049;18996356;9371517;9621600
219;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2050;19025610;9390144;9640071
220;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2051;19077364;9408707;9667268
221;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2052;19115036;9425414;9681546
222;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2053;19159264;9452332;9706934
223;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2054;19196650;9459862;9732348
224;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2055;19207416;9468968;9735524
225;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2056;19239336;9486332;9753794
226;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2057;19267664;9495872;9764066
227;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2058;19278344;9500746;9784096
228;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2059;19322900;9523154;9790448
229;Totaal alle leeftijden;Bovengrens 67%-prognose-interval;2060;19355200;9539237;9809021
230;0 tot 5 jaar;Prognose;2015;888432;455101;433331
231;0 tot 5 jaar;Prognose;2016;883053;452711;430342
232;0 tot 5 jaar;Prognose;2017;885011;453606;431404
233;0 tot 5 jaar;Prognose;2018;892981;457669;435312
234;0 tot 5 jaar;Prognose;2019;906997;464670;442327
235;0 tot 5 jaar;Prognose;2020;918568;470581;447987
236;0 tot 5 jaar;Prognose;2021;928184;475491;452692
237;0 tot 5 jaar;Prognose;2022;936344;479664;456680
238;0 tot 5 jaar;Prognose;2023;943583;483370;460214
239;0 tot 5 jaar;Prognose;2024;949945;486631;463314
240;0 tot 5 jaar;Prognose;2025;955237;489348;465889
241;0 tot 5 jaar;Prognose;2026;959938;491765;468173
242;0 tot 5 jaar;Prognose;2027;963922;493812;470110
243;0 tot 5 jaar;Prognose;2028;967140;495472;471668
244;0 tot 5 jaar;Prognose;2029;969630;496756;472874
245;0 tot 5 jaar;Prognose;2030;971542;497743;473800
246;0 tot 5 jaar;Prognose;2031;972880;498432;474449
247;0 tot 5 jaar;Prognose;2032;973489;498750;474739
248;0 tot 5 jaar;Prognose;2033;973239;498629;474610
249;0 tot 5 jaar;Prognose;2034;971999;498001;473998
250;0 tot 5 jaar;Prognose;2035;969699;496831;472869
251;0 tot 5 jaar;Prognose;2036;966345;495121;471225
252;0 tot 5 jaar;Prognose;2037;962039;492923;469116
253;0 tot 5 jaar;Prognose;2038;956978;490342;466635
254;0 tot 5 jaar;Prognose;2039;951429;487512;463918
255;0 tot 5 jaar;Prognose;2040;945684;484577;461106
256;0 tot 5 jaar;Prognose;2041;940052;481699;458353
257;0 tot 5 jaar;Prognose;2042;934798;479012;455786
258;0 tot 5 jaar;Prognose;2043;930171;476650;453521
259;0 tot 5 jaar;Prognose;2044;926369;474710;451659
260;0 tot 5 jaar;Prognose;2045;923598;473300;450298
261;0 tot 5 jaar;Prognose;2046;922005;472493;449513
262;0 tot 5 jaar;Prognose;2047;921689;472337;449352
263;0 tot 5 jaar;Prognose;2048;922641;472831;449811
264;0 tot 5 jaar;Prognose;2049;924781;473933;450848
265;0 tot 5 jaar;Prognose;2050;927945;475560;452384
266;0 tot 5 jaar;Prognose;2051;931896;477590;454306
267;0 tot 5 jaar;Prognose;2052;936390;479899;456491
268;0 tot 5 jaar;Prognose;2053;941183;482361;458822
269;0 tot 5 jaar;Prognose;2054;946052;484862;461190
270;0 tot 5 jaar;Prognose;2055;950803;487301;463502
271;0 tot 5 jaar;Prognose;2056;955289;489605;465684
272;0 tot 5 jaar;Prognose;2057;959380;491705;467674
273;0 tot 5 jaar;Prognose;2058;962980;493557;469423
274;0 tot 5 jaar;Prognose;2059;966019;495122;470897
275;0 tot 5 jaar;Prognose;2060;968452;496373;472079
276;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2015;880279;450921;429359
277;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2016;865362;443654;421708
278;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2017;855737;438589;417148
279;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2018;848140;434689;413451
280;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2019;842643;431709;410935
281;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2020;842483;431625;410858
282;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2021;841528;431114;410414
283;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2022;836690;428569;408122
284;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2023;834654;427519;407135
285;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2024;837916;429270;408646
286;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2025;834230;427379;406851
287;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2026;829376;424907;404438
288;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2027;824725;422470;402254
289;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2028;822493;421341;401152
290;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2029;815735;417918;397817
291;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2030;811228;415596;395632
292;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2031;803076;411414;391662
293;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2032;793941;406709;387213
294;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2033;790596;405053;385542
295;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2034;785659;402563;383095
296;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2035;772538;395814;376724
297;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2036;769982;394568;375414
298;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2037;764044;391522;372522
299;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2038;754700;386721;367979
300;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2039;741232;379768;361464
301;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2040;732351;375282;357068
302;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2041;723247;370640;352607
303;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2042;713117;365475;347642
304;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2043;704870;361241;343629
305;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2044;692317;354806;337511
306;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2045;679668;348290;331378
307;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2046;669528;343154;326375
308;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2047;660392;338489;321903
309;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2048;656794;336611;320184
310;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2049;656512;336525;319987
311;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2050;653639;335043;318596
312;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2051;651688;333981;317707
313;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2052;652967;334672;318294
314;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2053;665381;341048;324333
315;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2054;664732;340744;323988
316;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2055;661587;339089;322498
317;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2056;657952;337227;320725
318;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2057;653471;334959;318511
319;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2058;643409;329813;313595
320;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2059;636618;326375;310243
321;0 tot 5 jaar;Ondergrens 95%-prognose-interval;2060;630242;323127;307115
322;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2015;895949;458955;436994
323;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2016;899206;461002;438216
324;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2017;914511;468693;445818
325;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2018;935582;479494;456131
326;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2019;965439;494629;470810
327;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2020;989066;506755;482311
328;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2021;1008929;516832;492097
329;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2022;1026358;525731;500627
330;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2023;1046100;535872;510228
331;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2024;1065265;545719;519546
332;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2025;1074476;550450;524034
333;0 tot 5 jaar;Bovengrens 95%-prognose-interval;2026;1090632;558678;531954
