ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAardolie_3;ProductieUitAndereBronnen_4;Invoer_5;Uitvoer_6;Voorraadmutatie_7;TotaalVerbruik_8;Verwerking_9;FinaalVerbruik_10;Beginvoorraad_11;Eindvoorraad_12;Voorraadmutatie_13
414;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2001 november;5250.0;140.0;;;4891.0;1.0;220.0;5250.0;5250.0;;3684.0;3465.0;220.0
415;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2001 december;5020.0;453.0;;;5371.0;192.0;-612.0;5020.0;5020.0;;3465.0;4076.0;-612.0
416;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2001 4e kwartaal;15430.0;721.0;;;14608.0;199.0;300.0;15430.0;15430.0;;4377.0;4076.0;300.0
417;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2001;62135.0;2264.0;;;60810.0;355.0;-584.0;62135.0;62135.0;;3492.0;4076.0;-584.0
418;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 januari;5090.0;275.0;;;4507.0;84.0;392.0;5090.0;5090.0;;4076.0;3684.0;392.0
419;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 februari;5013.0;256.0;;;5070.0;114.0;-199.0;5013.0;5013.0;;3684.0;3883.0;-199.0
420;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 maart;5441.0;279.0;;;5320.0;57.0;-101.0;5441.0;5441.0;;3883.0;3985.0;-101.0
421;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 1e kwartaal;15544.0;810.0;;;14896.0;255.0;92.0;15544.0;15544.0;;4076.0;3985.0;92.0
422;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 april;4232.0;269.0;;;3792.0;105.0;276.0;4232.0;4232.0;;3985.0;3709.0;276.0
423;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 mei;4650.0;273.0;;;4913.0;93.0;-443.0;4650.0;4650.0;;3709.0;4151.0;-443.0
424;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 juni;4564.0;237.0;;;4427.0;33.0;-67.0;4564.0;4564.0;;4151.0;4218.0;-67.0
425;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 2e kwartaal;13445.0;779.0;;;13131.0;231.0;-234.0;13445.0;13445.0;;3985.0;4218.0;-234.0
426;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 juli;4564.0;203.0;;;3934.0;33.0;459.0;4564.0;4564.0;;4218.0;3759.0;459.0
427;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 augustus;4759.0;232.0;;;5194.0;114.0;-553.0;4759.0;4759.0;;3759.0;4312.0;-553.0
428;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 september;4749.0;269.0;;;4277.0;52.0;254.0;4749.0;4749.0;;4312.0;4058.0;254.0
429;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 3e kwartaal;14071.0;704.0;;;13405.0;198.0;160.0;14071.0;14071.0;;4218.0;4058.0;160.0
430;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 oktober;4663.0;273.0;;;4316.0;106.0;180.0;4663.0;4663.0;;4058.0;3878.0;180.0
431;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 november;4746.0;266.0;;;4444.0;32.0;68.0;4746.0;4746.0;;3878.0;3810.0;68.0
432;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 december;5046.0;242.0;;;5045.0;71.0;-170.0;5046.0;5046.0;;3810.0;3980.0;-170.0
433;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002 4e kwartaal;14454.0;781.0;;;13804.0;209.0;78.0;14454.0;14454.0;;4058.0;3980.0;78.0
434;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2002;57514.0;3074.0;;;55237.0;893.0;96.0;57514.0;57514.0;;4076.0;3980.0;96.0
435;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 januari;4949.0;297.0;;;4454.0;95.0;293.0;4949.0;4949.0;;3980.0;3687.0;293.0
436;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 februari;4671.0;252.0;;;4364.0;109.0;163.0;4671.0;4671.0;;3687.0;3524.0;163.0
437;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 maart;4656.0;278.0;;;4900.0;166.0;-357.0;4656.0;4656.0;;3524.0;3881.0;-357.0
438;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 1e kwartaal;14275.0;828.0;;;13719.0;370.0;99.0;14275.0;14275.0;;3980.0;3881.0;99.0
439;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 april;4822.0;273.0;;;5219.0;170.0;-501.0;4822.0;4822.0;;3881.0;4381.0;-501.0
440;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 mei;5303.0;240.0;;;4214.0;60.0;910.0;5303.0;5303.0;;4381.0;3471.0;910.0
441;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 juni;4987.0;217.0;;;5295.0;78.0;-448.0;4987.0;4987.0;;3471.0;3919.0;-448.0
442;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 2e kwartaal;15112.0;731.0;;;14728.0;308.0;-38.0;15112.0;15112.0;;3881.0;3919.0;-38.0
443;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 juli;5367.0;237.0;;;5034.0;133.0;230.0;5367.0;5367.0;;3919.0;3689.0;230.0
444;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 augustus;5284.0;243.0;;;5635.0;150.0;-443.0;5284.0;5284.0;;3689.0;4132.0;-443.0
445;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 september;5162.0;191.0;;;4791.0;79.0;259.0;5162.0;5162.0;;4132.0;3873.0;259.0
446;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 3e kwartaal;15813.0;671.0;;;15459.0;362.0;46.0;15813.0;15813.0;;3919.0;3873.0;46.0
447;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 oktober;4805.0;260.0;;;5003.0;95.0;-363.0;4805.0;4805.0;;3873.0;4237.0;-363.0
448;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 november;4590.0;280.0;;;4131.0;107.0;286.0;4590.0;4590.0;;4237.0;3951.0;286.0
449;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 december;5350.0;307.0;;;4462.0;99.0;680.0;5350.0;5350.0;;3951.0;3271.0;680.0
450;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003 4e kwartaal;14745.0;847.0;;;13596.0;301.0;602.0;14745.0;14745.0;;3873.0;3271.0;602.0
451;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2003;59945.0;3076.0;;;57502.0;1342.0;709.0;59945.0;59945.0;;3980.0;3271.0;709.0
452;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 januari;5665.0;291.0;;;5982.0;162.0;-446.0;5665.0;5665.0;;3271.0;3717.0;-446.0
453;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 februari;5306.0;275.0;;;5234.0;104.0;-99.0;5306.0;5306.0;;3717.0;3816.0;-99.0
454;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 maart;5410.0;291.0;;;5487.0;176.0;-191.0;5410.0;5410.0;;3816.0;4007.0;-191.0
455;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 1e kwartaal;16381.0;857.0;;;16703.0;443.0;-736.0;16381.0;16381.0;;3271.0;4007.0;-736.0
456;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 april;5259.0;240.0;;;4744.0;16.0;292.0;5259.0;5259.0;;4007.0;3715.0;292.0
457;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 mei;5598.0;221.0;;;5594.0;125.0;-92.0;5598.0;5598.0;;3715.0;3807.0;-92.0
458;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 juni;5368.0;268.0;;;5286.0;50.0;-136.0;5368.0;5368.0;;3807.0;3943.0;-136.0
459;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 2e kwartaal;16226.0;729.0;;;15624.0;191.0;64.0;16226.0;16226.0;;4007.0;3943.0;64.0
460;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 juli;5547.0;243.0;;;5387.0;124.0;41.0;5547.0;5547.0;;3943.0;3902.0;41.0
461;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 augustus;5422.0;237.0;;;5382.0;73.0;-123.0;5422.0;5422.0;;3902.0;4024.0;-123.0
462;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 september;4580.0;236.0;;;4390.0;117.0;69.0;4580.0;4580.0;;4024.0;3955.0;69.0
463;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 3e kwartaal;15549.0;716.0;;;15159.0;314.0;-12.0;15549.0;15549.0;;3943.0;3955.0;-12.0
464;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 oktober;4177.0;238.0;;;4235.0;49.0;-247.0;4177.0;4177.0;;3955.0;4202.0;-247.0
465;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 november;4372.0;169.0;;;4559.0;119.0;-237.0;4372.0;4372.0;;4202.0;4438.0;-237.0
466;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 december;5357.0;182.0;;;4257.0;90.0;1008.0;5357.0;5357.0;;4438.0;3431.0;1008.0
467;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004 4e kwartaal;13906.0;589.0;;;13051.0;258.0;524.0;13906.0;13906.0;;3955.0;3431.0;524.0
468;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2004;62062.0;2891.0;;;60537.0;1207.0;-160.0;62062.0;62062.0;;3271.0;3431.0;-160.0
469;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 januari;5448.0;263.0;;;5488.0;144.0;-160.0;5448.0;5448.0;;3431.0;3591.0;-160.0
470;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 februari;4806.0;214.0;;;4936.0;100.0;-244.0;4806.0;4806.0;;3591.0;3835.0;-244.0
471;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 maart;4911.0;243.0;;;4947.0;50.0;-229.0;4911.0;4911.0;;3835.0;4065.0;-229.0
472;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 1e kwartaal;15165.0;720.0;;;15371.0;293.0;-634.0;15165.0;15165.0;;3431.0;4065.0;-634.0
473;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 april;5364.0;200.0;;;5010.0;98.0;253.0;5364.0;5364.0;;4065.0;3812.0;253.0
474;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 mei;5698.0;229.0;;;5788.0;89.0;-230.0;5698.0;5698.0;;3812.0;4042.0;-230.0
475;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 juni;5199.0;196.0;;;5301.0;156.0;-141.0;5199.0;5199.0;;4042.0;4183.0;-141.0
476;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 2e kwartaal;16261.0;624.0;;;16099.0;344.0;-118.0;16261.0;16261.0;;4065.0;4183.0;-118.0
477;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 juli;4792.0;227.0;;;4875.0;111.0;-199.0;4792.0;4792.0;;4183.0;4382.0;-199.0
478;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 augustus;5011.0;183.0;;;5102.0;182.0;-92.0;5011.0;5011.0;;4382.0;4474.0;-92.0
479;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 september;5106.0;161.0;;;4525.0;64.0;485.0;5106.0;5106.0;;4474.0;3989.0;485.0
480;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 3e kwartaal;14910.0;572.0;;;14502.0;357.0;194.0;14910.0;14910.0;;4183.0;3989.0;194.0
481;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 oktober;5306.0;143.0;;;5334.0;64.0;-107.0;5306.0;5306.0;;3989.0;4096.0;-107.0
482;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 november;5451.0;124.0;;;4831.0;41.0;536.0;5451.0;5451.0;;4096.0;3559.0;536.0
483;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 december;5529.0;86.0;;;5595.0;39.0;-114.0;5529.0;5529.0;;3559.0;3673.0;-114.0
484;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005 4e kwartaal;16286.0;353.0;;;15760.0;143.0;316.0;16286.0;16286.0;;3989.0;3673.0;316.0
485;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2005;62621.0;2269.0;;;61732.0;1138.0;-242.0;62621.0;62621.0;;3431.0;3673.0;-242.0
486;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 januari;4889.0;228.0;;;5513.0;103.0;-749.0;4889.0;4889.0;;3673.0;4422.0;-749.0
487;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 februari;4976.0;190.0;;;4601.0;58.0;243.0;4976.0;4976.0;;4422.0;4179.0;243.0
488;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 maart;5407.0;190.0;;;5478.0;59.0;-203.0;5407.0;5407.0;;4179.0;4382.0;-203.0
489;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 1e kwartaal;15272.0;608.0;;;15592.0;220.0;-709.0;15272.0;15272.0;;3673.0;4382.0;-709.0
490;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 april;4601.0;168.0;;;3829.0;77.0;681.0;4601.0;4601.0;;4382.0;3701.0;681.0
491;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 mei;4881.0;176.0;;;4764.0;44.0;-15.0;4881.0;4881.0;;3701.0;3716.0;-15.0
492;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 juni;4976.0;165.0;;;4930.0;63.0;-56.0;4976.0;4976.0;;3716.0;3772.0;-56.0
493;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 2e kwartaal;14457.0;509.0;;;13522.0;184.0;610.0;14457.0;14457.0;;4382.0;3772.0;610.0
494;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 juli;5002.0;139.0;;;4810.0;46.0;99.0;5002.0;5002.0;;3772.0;3673.0;99.0
495;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 augustus;5141.0;116.0;;;5033.0;37.0;29.0;5141.0;5141.0;;3673.0;3644.0;29.0
496;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 september;5100.0;109.0;;;5134.0;36.0;-107.0;5100.0;5100.0;;3644.0;3751.0;-107.0
497;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 3e kwartaal;15244.0;364.0;;;14977.0;118.0;21.0;15244.0;15244.0;;3772.0;3751.0;21.0
498;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 oktober;5383.0;116.0;;;5361.0;38.0;-57.0;5383.0;5383.0;;3751.0;3808.0;-57.0
499;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 november;5321.0;179.0;;;5204.0;39.0;-23.0;5321.0;5321.0;;3808.0;3831.0;-23.0
500;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 december;5357.0;246.0;;;4702.0;72.0;482.0;5357.0;5357.0;;3831.0;3350.0;482.0
501;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006 4e kwartaal;16061.0;541.0;;;15267.0;149.0;401.0;16061.0;16061.0;;3751.0;3350.0;401.0
502;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2006;61034.0;2022.0;;;59359.0;671.0;323.0;61034.0;61034.0;;3673.0;3350.0;323.0
503;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 januari;5385.0;253.0;41.0;39.0;5029.0;379.0;401.0;5385.0;5104.0;281.0;3701.0;3300.0;401.0
504;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 februari;4530.0;223.0;28.0;40.0;5157.0;327.0;-592.0;4530.0;4372.0;158.0;3300.0;3892.0;-592.0
505;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 maart;4615.0;238.0;31.0;47.0;4818.0;438.0;-81.0;4615.0;4390.0;225.0;3892.0;3973.0;-81.0
506;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 1e kwartaal;14530.0;714.0;100.0;126.0;15004.0;1144.0;-272.0;14530.0;13866.0;664.0;3701.0;3973.0;-272.0
507;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 april;5016.0;234.0;40.0;29.0;5264.0;408.0;-144.0;5016.0;4866.0;150.0;3973.0;4117.0;-144.0
508;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 mei;5093.0;218.0;41.0;28.0;5345.0;195.0;-344.0;5093.0;5004.0;89.0;4117.0;4461.0;-344.0
509;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 juni;4721.0;222.0;34.0;40.0;4396.0;388.0;416.0;4721.0;4500.0;221.0;4461.0;4045.0;416.0
510;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 2e kwartaal;14830.0;674.0;115.0;97.0;15005.0;991.0;-72.0;14830.0;14370.0;460.0;3973.0;4045.0;-72.0
511;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 juli;5245.0;191.0;43.0;38.0;5149.0;381.0;204.0;5245.0;5081.0;164.0;4045.0;3840.0;204.0
512;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 augustus;5483.0;202.0;39.0;25.0;5492.0;350.0;75.0;5483.0;5280.0;203.0;3840.0;3765.0;75.0
513;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 september;5366.0;180.0;35.0;59.0;5612.0;327.0;-193.0;5366.0;5202.0;164.0;3765.0;3958.0;-193.0
514;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 3e kwartaal;16094.0;573.0;117.0;122.0;16253.0;1058.0;86.0;16094.0;15563.0;531.0;4045.0;3958.0;86.0
515;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 oktober;5214.0;203.0;37.0;32.0;4581.0;320.0;682.0;5214.0;4955.0;258.0;3958.0;3276.0;682.0
516;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 november;4737.0;205.0;48.0;37.0;5584.0;388.0;-748.0;4737.0;4498.0;240.0;3276.0;4024.0;-748.0
517;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 december;5440.0;208.0;46.0;50.0;5542.0;390.0;-18.0;5440.0;5276.0;164.0;4024.0;4043.0;-18.0
518;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007 4e kwartaal;15391.0;616.0;131.0;119.0;15707.0;1098.0;-84.0;15391.0;14729.0;662.0;3958.0;4043.0;-84.0
519;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2007;60844.0;2576.0;464.0;464.0;61972.0;4291.0;-341.0;60844.0;58528.0;2316.0;3701.0;4042.0;-341.0
520;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 januari;5608.0;218.0;37.0;37.0;5315.0;373.0;374.0;5608.0;5261.0;346.0;4043.0;3669.0;374.0
521;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 februari;4878.0;210.0;22.0;25.0;5010.0;407.0;17.0;4878.0;4685.0;193.0;3669.0;3651.0;17.0
522;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 maart;5254.0;219.0;29.0;29.0;5807.0;319.0;-511.0;5254.0;5064.0;190.0;3651.0;4162.0;-511.0
523;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 1e kwartaal;15740.0;647.0;88.0;91.0;16132.0;1099.0;-120.0;15740.0;15010.0;729.0;4043.0;4162.0;-120.0
524;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 april;5281.0;173.0;27.0;25.0;4906.0;375.0;525.0;5281.0;4995.0;286.0;4162.0;3637.0;525.0
525;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 mei;5346.0;212.0;31.0;51.0;5423.0;412.0;42.0;5346.0;5159.0;187.0;3637.0;3596.0;42.0
526;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 juni;5002.0;120.0;33.0;65.0;5462.0;298.0;-380.0;5002.0;4828.0;174.0;3596.0;3975.0;-380.0
527;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 2e kwartaal;15629.0;505.0;91.0;141.0;15791.0;1085.0;187.0;15629.0;14982.0;647.0;4162.0;3975.0;187.0
528;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 juli;5220.0;179.0;27.0;39.0;5022.0;392.0;345.0;5220.0;5009.0;211.0;3975.0;3630.0;345.0
529;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 augustus;5252.0;171.0;25.0;30.0;5553.0;424.0;-103.0;5252.0;5043.0;209.0;3630.0;3732.0;-103.0
530;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 september;5205.0;174.0;38.0;110.0;5798.0;300.0;-617.0;5205.0;5046.0;158.0;3732.0;4350.0;-617.0
531;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 3e kwartaal;15677.0;524.0;90.0;179.0;16373.0;1116.0;-375.0;15677.0;15098.0;578.0;3975.0;4350.0;-375.0
532;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 oktober;4237.0;155.0;36.0;14.0;4112.0;365.0;284.0;4237.0;4003.0;234.0;4350.0;4066.0;284.0
533;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 november;4261.0;160.0;28.0;107.0;4442.0;254.0;-222.0;4261.0;4035.0;226.0;4066.0;4288.0;-222.0
534;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 december;4874.0;172.0;25.0;57.0;4418.0;260.0;462.0;4874.0;4814.0;60.0;4288.0;3826.0;462.0
535;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008 4e kwartaal;13372.0;487.0;89.0;178.0;12972.0;879.0;524.0;13372.0;12852.0;520.0;4350.0;3826.0;524.0
536;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2008;60418.0;2163.0;357.0;589.0;61267.0;4176.0;216.0;60418.0;57942.0;2475.0;4042.0;3826.0;216.0
537;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 januari;5064.0;165.0;23.0;62.0;5850.0;257.0;-779.0;5064.0;4919.0;145.0;3826.0;4605.0;-779.0
538;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 februari;4743.0;150.0;40.0;74.0;5284.0;376.0;-428.0;4743.0;4590.0;154.0;4605.0;5033.0;-428.0
539;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 maart;5002.0;155.0;38.0;88.0;5227.0;264.0;-242.0;5002.0;4790.0;212.0;5033.0;5275.0;-242.0
540;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 1e kwartaal;14809.0;470.0;101.0;224.0;16361.0;897.0;-1449.0;14809.0;14299.0;511.0;3826.0;5275.0;-1449.0
541;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 april;4917.0;152.0;32.0;-15.0;5055.0;360.0;52.0;4917.0;4774.0;143.0;5275.0;5223.0;52.0
542;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 mei;5140.0;147.0;43.0;60.0;4879.0;338.0;349.0;5140.0;4992.0;148.0;5223.0;4874.0;349.0
543;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 juni;4231.0;121.0;36.0;10.0;4656.0;321.0;-272.0;4231.0;4107.0;124.0;4874.0;5146.0;-272.0
544;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 2e kwartaal;14288.0;420.0;111.0;55.0;14590.0;1019.0;129.0;14288.0;13873.0;415.0;5275.0;5146.0;129.0
545;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 juli;4856.0;139.0;44.0;48.0;4568.0;303.0;359.0;4856.0;4593.0;263.0;5146.0;4786.0;359.0
546;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 augustus;4931.0;129.0;38.0;67.0;4913.0;287.0;70.0;4931.0;4780.0;152.0;4786.0;4716.0;70.0
547;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 september;5362.0;131.0;72.0;57.0;5494.0;328.0;-65.0;5362.0;5182.0;180.0;4716.0;4781.0;-65.0
548;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 3e kwartaal;15149.0;401.0;155.0;172.0;14975.0;918.0;364.0;15149.0;14555.0;594.0;5146.0;4781.0;364.0
549;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 oktober;4941.0;150.0;43.0;7.0;4828.0;307.0;220.0;4941.0;4728.0;212.0;4781.0;4561.0;220.0
550;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 november;4734.0;129.0;26.0;35.0;4861.0;290.0;-26.0;4734.0;4467.0;267.0;4561.0;4587.0;-26.0
551;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 december;5249.0;135.0;29.0;49.0;5234.0;271.0;73.0;5249.0;4982.0;267.0;4587.0;4514.0;73.0
552;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009 4e kwartaal;14924.0;413.0;98.0;92.0;14923.0;868.0;267.0;14924.0;14177.0;747.0;4781.0;4514.0;267.0
553;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2009;59170.0;1704.0;465.0;544.0;60848.0;3702.0;-688.0;59170.0;56904.0;2266.0;3826.0;4514.0;-688.0
554;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 januari;5287.0;142.0;27.0;62.0;5400.0;252.0;-92.0;5287.0;5048.0;239.0;4514.0;4607.0;-92.0
555;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 februari;4907.0;120.0;27.0;21.0;4983.0;293.0;46.0;4905.0;4699.0;206.0;4607.0;4561.0;46.0
556;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 maart;5468.0;127.0;27.0;72.0;5677.0;427.0;-8.0;5468.0;5248.0;220.0;4561.0;4569.0;-8.0
557;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 1e kwartaal;15660.0;389.0;82.0;155.0;16060.0;971.0;-54.0;15660.0;14994.0;666.0;4514.0;4569.0;-54.0
