ID;Scholier;Startkwalificatie;Leeftijd;PersoonsEnArbeidskenmerken;Perioden;TotaalPersonen15Tot65Jaar_1
208;3;3;10;Arbeidsrelatie: onbekend/n.v.t.;2005;3159.0
209;3;3;10;Arbeidsrelatie: onbekend/n.v.t.;2006;3028.0
210;3;3;10;Arbeidsduur: 0 tot 12 uur per week;2001;808.0
211;3;3;10;Arbeidsduur: 0 tot 12 uur per week;2002;832.0
212;3;3;10;Arbeidsduur: 0 tot 12 uur per week;2003;829.0
213;3;3;10;Arbeidsduur: 0 tot 12 uur per week;2004;863.0
214;3;3;10;Arbeidsduur: 0 tot 12 uur per week;2005;866.0
215;3;3;10;Arbeidsduur: 0 tot 12 uur per week;2006;863.0
216;3;3;10;Arbeidsduur: 12 tot 20 uur per week;2001;603.0
217;3;3;10;Arbeidsduur: 12 tot 20 uur per week;2002;638.0
218;3;3;10;Arbeidsduur: 12 tot 20 uur per week;2003;636.0
219;3;3;10;Arbeidsduur: 12 tot 20 uur per week;2004;642.0
220;3;3;10;Arbeidsduur: 12 tot 20 uur per week;2005;662.0
221;3;3;10;Arbeidsduur: 12 tot 20 uur per week;2006;674.0
222;3;3;10;Arbeidsduur: 20 tot 35 uur per week;2001;1691.0
223;3;3;10;Arbeidsduur: 20 tot 35 uur per week;2002;1800.0
224;3;3;10;Arbeidsduur: 20 tot 35 uur per week;2003;1858.0
225;3;3;10;Arbeidsduur: 20 tot 35 uur per week;2004;1853.0
226;3;3;10;Arbeidsduur: 20 tot 35 uur per week;2005;1898.0
227;3;3;10;Arbeidsduur: 20 tot 35 uur per week;2006;1950.0
228;3;3;10;Arbeidsduur: 35 uur of meer per week;2001;4727.0
229;3;3;10;Arbeidsduur: 35 uur of meer per week;2002;4597.0
230;3;3;10;Arbeidsduur: 35 uur of meer per week;2003;4507.0
231;3;3;10;Arbeidsduur: 35 uur of meer per week;2004;4424.0
232;3;3;10;Arbeidsduur: 35 uur of meer per week;2005;4359.0
233;3;3;10;Arbeidsduur: 35 uur of meer per week;2006;4450.0
234;3;3;10;Arbeidsduur: onbekend;2001;2972.0
235;3;3;10;Arbeidsduur: onbekend;2002;2996.0
236;3;3;10;Arbeidsduur: onbekend;2003;3073.0
237;3;3;10;Arbeidsduur: onbekend;2004;3143.0
238;3;3;10;Arbeidsduur: onbekend;2005;3159.0
239;3;3;10;Arbeidsduur: onbekend;2006;3028.0
240;3;3;10;Arbeidsgehandicapt;2001;1524.0
241;3;3;10;Arbeidsgehandicapt;2002;1755.0
242;3;3;10;Arbeidsgehandicapt;2003;1762.0
243;3;3;10;Arbeidsgehandicapt;2004;1786.0
244;3;3;10;Arbeidsgehandicapt;2005;1775.0
245;3;3;10;Arbeidsgehandicapt;2006;1729.0
246;3;3;10;Niet arbeidsgehandicapt;2001;9277.0
247;3;3;10;Niet arbeidsgehandicapt;2002;9108.0
248;3;3;10;Niet arbeidsgehandicapt;2003;9142.0
249;3;3;10;Niet arbeidsgehandicapt;2004;9139.0
250;3;3;10;Niet arbeidsgehandicapt;2005;9168.0
251;3;3;10;Niet arbeidsgehandicapt;2006;9235.0
252;3;3;10;Sinds 15e levensjaar nooit werkloos;2001;7626.0
253;3;3;10;Sinds 15e levensjaar nooit werkloos;2002;7553.0
254;3;3;10;Sinds 15e levensjaar nooit werkloos;2003;7428.0
255;3;3;10;Sinds 15e levensjaar nooit werkloos;2004;7287.0
256;3;3;10;Sinds 15e levensjaar nooit werkloos;2005;7244.0
257;3;3;10;Sinds 15e levensjaar nooit werkloos;2006;7187.0
258;3;3;10;>0 en <1 jaar werkloos geweest;2001;1539.0
259;3;3;10;>0 en <1 jaar werkloos geweest;2002;1628.0
260;3;3;10;>0 en <1 jaar werkloos geweest;2003;1713.0
261;3;3;10;>0 en <1 jaar werkloos geweest;2004;1784.0
262;3;3;10;>0 en <1 jaar werkloos geweest;2005;1817.0
263;3;3;10;>0 en <1 jaar werkloos geweest;2006;1830.0
264;3;3;10;1 tot 5 jaar werkloos geweest;2001;725.0
265;3;3;10;1 tot 5 jaar werkloos geweest;2002;720.0
266;3;3;10;1 tot 5 jaar werkloos geweest;2003;776.0
267;3;3;10;1 tot 5 jaar werkloos geweest;2004;848.0
268;3;3;10;1 tot 5 jaar werkloos geweest;2005;875.0
269;3;3;10;1 tot 5 jaar werkloos geweest;2006;897.0
270;3;3;10;5 tot 10 jaar werkloos geweest;2001;168.0
271;3;3;10;5 tot 10 jaar werkloos geweest;2002;179.0
272;3;3;10;5 tot 10 jaar werkloos geweest;2003;186.0
273;3;3;10;5 tot 10 jaar werkloos geweest;2004;195.0
274;3;3;10;5 tot 10 jaar werkloos geweest;2005;192.0
275;3;3;10;5 tot 10 jaar werkloos geweest;2006;206.0
276;3;3;10;10 jaar of meer werkloos geweest;2001;88.0
277;3;3;10;10 jaar of meer werkloos geweest;2002;95.0
278;3;3;10;10 jaar of meer werkloos geweest;2003;101.0
279;3;3;10;10 jaar of meer werkloos geweest;2004;112.0
280;3;3;10;10 jaar of meer werkloos geweest;2005;109.0
281;3;3;10;10 jaar of meer werkloos geweest;2006;121.0
282;3;3;10;Werkloosheidsduur onbekend;2001;655.0
283;3;3;10;Werkloosheidsduur onbekend;2002;688.0
284;3;3;10;Werkloosheidsduur onbekend;2003;699.0
285;3;3;10;Werkloosheidsduur onbekend;2004;699.0
286;3;3;10;Werkloosheidsduur onbekend;2005;705.0
287;3;3;10;Werkloosheidsduur onbekend;2006;724.0
288;3;3;10;Nooit arbeidsongeschikt geweest;2001;7677.0
289;3;3;10;Nooit arbeidsongeschikt geweest;2002;7594.0
290;3;3;10;Nooit arbeidsongeschikt geweest;2003;7538.0
291;3;3;10;Nooit arbeidsongeschikt geweest;2004;7529.0
292;3;3;10;Nooit arbeidsongeschikt geweest;2005;7485.0
293;3;3;10;Nooit arbeidsongeschikt geweest;2006;7515.0
294;3;3;10;>0 en < 1 jaar arbeidsongeschikt geweest;2001;241.0
295;3;3;10;>0 en < 1 jaar arbeidsongeschikt geweest;2002;266.0
296;3;3;10;>0 en < 1 jaar arbeidsongeschikt geweest;2003;291.0
297;3;3;10;>0 en < 1 jaar arbeidsongeschikt geweest;2004;293.0
298;3;3;10;>0 en < 1 jaar arbeidsongeschikt geweest;2005;324.0
299;3;3;10;>0 en < 1 jaar arbeidsongeschikt geweest;2006;294.0
300;3;3;10;1 tot 5 jaar arbeidsongeschikt geweest;2001;383.0
301;3;3;10;1 tot 5 jaar arbeidsongeschikt geweest;2002;443.0
302;3;3;10;1 tot 5 jaar arbeidsongeschikt geweest;2003;458.0
303;3;3;10;1 tot 5 jaar arbeidsongeschikt geweest;2004;456.0
304;3;3;10;1 tot 5 jaar arbeidsongeschikt geweest;2005;452.0
305;3;3;10;1 tot 5 jaar arbeidsongeschikt geweest;2006;448.0
306;3;3;10;5 tot 10 jaar arbeidsongeschikt geweest;2001;206.0
307;3;3;10;5 tot 10 jaar arbeidsongeschikt geweest;2002;217.0
308;3;3;10;5 tot 10 jaar arbeidsongeschikt geweest;2003;237.0
309;3;3;10;5 tot 10 jaar arbeidsongeschikt geweest;2004;259.0
310;3;3;10;5 tot 10 jaar arbeidsongeschikt geweest;2005;281.0
311;3;3;10;5 tot 10 jaar arbeidsongeschikt geweest;2006;281.0
312;3;3;10;10 jaar of meer arb. ongeschikt geweest;2001;319.0
313;3;3;10;10 jaar of meer arb. ongeschikt geweest;2002;338.0
314;3;3;10;10 jaar of meer arb. ongeschikt geweest;2003;352.0
315;3;3;10;10 jaar of meer arb. ongeschikt geweest;2004;357.0
316;3;3;10;10 jaar of meer arb. ongeschikt geweest;2005;363.0
317;3;3;10;10 jaar of meer arb. ongeschikt geweest;2006;376.0
318;3;3;10;Arbeidsongeschikt: onbekend;2001;1975.0
319;3;3;10;Arbeidsongeschikt: onbekend;2002;2006.0
320;3;3;10;Arbeidsongeschikt: onbekend;2003;2028.0
321;3;3;10;Arbeidsongeschikt: onbekend;2004;2031.0
322;3;3;10;Arbeidsongeschikt: onbekend;2005;2038.0
323;3;3;10;Arbeidsongeschikt: onbekend;2006;2051.0
324;3;3;10;Persoonlijk inkomen 0 tot 10000 euro;2001;
325;3;3;10;Persoonlijk inkomen 0 tot 10000 euro;2002;3364.0
326;3;3;10;Persoonlijk inkomen 0 tot 10000 euro;2003;3347.0
327;3;3;10;Persoonlijk inkomen 0 tot 10000 euro;2004;3034.0
328;3;3;10;Persoonlijk inkomen 0 tot 10000 euro;2005;
329;3;3;10;Persoonlijk inkomen 0 tot 10000 euro;2006;
330;3;3;10;Persoonlijk inkomen 10000 tot 20000 euro;2001;
331;3;3;10;Persoonlijk inkomen 10000 tot 20000 euro;2002;2221.0
332;3;3;10;Persoonlijk inkomen 10000 tot 20000 euro;2003;2164.0
333;3;3;10;Persoonlijk inkomen 10000 tot 20000 euro;2004;2185.0
334;3;3;10;Persoonlijk inkomen 10000 tot 20000 euro;2005;
335;3;3;10;Persoonlijk inkomen 10000 tot 20000 euro;2006;
336;3;3;10;Persoonlijk inkomen 20000 tot 30000 euro;2001;
337;3;3;10;Persoonlijk inkomen 20000 tot 30000 euro;2002;2247.0
338;3;3;10;Persoonlijk inkomen 20000 tot 30000 euro;2003;2232.0
339;3;3;10;Persoonlijk inkomen 20000 tot 30000 euro;2004;2166.0
340;3;3;10;Persoonlijk inkomen 20000 tot 30000 euro;2005;
341;3;3;10;Persoonlijk inkomen 20000 tot 30000 euro;2006;
342;3;3;10;Persoonlijk inkomen 30000 euro en meer;2001;
343;3;3;10;Persoonlijk inkomen 30000 euro en meer;2002;3031.0
344;3;3;10;Persoonlijk inkomen 30000 euro en meer;2003;3160.0
345;3;3;10;Persoonlijk inkomen 30000 euro en meer;2004;3195.0
346;3;3;10;Persoonlijk inkomen 30000 euro en meer;2005;
347;3;3;10;Persoonlijk inkomen 30000 euro en meer;2006;
348;3;3;10;Persoonlijk inkomen: onbekend;2001;
349;3;3;10;Persoonlijk inkomen: onbekend;2002;
350;3;3;10;Persoonlijk inkomen: onbekend;2003;
351;3;3;10;Persoonlijk inkomen: onbekend;2004;345.0
352;3;3;10;Persoonlijk inkomen: onbekend;2005;
353;3;3;10;Persoonlijk inkomen: onbekend;2006;
354;3;3;10;Besteedbaar hh inkomen - tot 10000 euro;2001;
355;3;3;10;Besteedbaar hh inkomen - tot 10000 euro;2002;1140.0
356;3;3;10;Besteedbaar hh inkomen - tot 10000 euro;2003;1082.0
357;3;3;10;Besteedbaar hh inkomen - tot 10000 euro;2004;919.0
358;3;3;10;Besteedbaar hh inkomen - tot 10000 euro;2005;
359;3;3;10;Besteedbaar hh inkomen - tot 10000 euro;2006;
360;3;3;10;Besteedb hh inkomen 10000 tot 20000 euro;2001;
361;3;3;10;Besteedb hh inkomen 10000 tot 20000 euro;2002;4410.0
362;3;3;10;Besteedb hh inkomen 10000 tot 20000 euro;2003;4483.0
363;3;3;10;Besteedb hh inkomen 10000 tot 20000 euro;2004;4486.0
364;3;3;10;Besteedb hh inkomen 10000 tot 20000 euro;2005;
365;3;3;10;Besteedb hh inkomen 10000 tot 20000 euro;2006;
366;3;3;10;Besteedb hh inkomen 20000 tot 30000 euro;2001;
367;3;3;10;Besteedb hh inkomen 20000 tot 30000 euro;2002;3673.0
368;3;3;10;Besteedb hh inkomen 20000 tot 30000 euro;2003;3716.0
369;3;3;10;Besteedb hh inkomen 20000 tot 30000 euro;2004;3603.0
370;3;3;10;Besteedb hh inkomen 20000 tot 30000 euro;2005;
371;3;3;10;Besteedb hh inkomen 20000 tot 30000 euro;2006;
372;3;3;10;Besteedb hh inkomen 30000 euro en meer;2001;
373;3;3;10;Besteedb hh inkomen 30000 euro en meer;2002;1640.0
374;3;3;10;Besteedb hh inkomen 30000 euro en meer;2003;1622.0
375;3;3;10;Besteedb hh inkomen 30000 euro en meer;2004;1572.0
376;3;3;10;Besteedb hh inkomen 30000 euro en meer;2005;
377;3;3;10;Besteedb hh inkomen 30000 euro en meer;2006;
378;3;3;10;Besteedbaar hh inkomen: onbekend;2001;
379;3;3;10;Besteedbaar hh inkomen: onbekend;2002;
380;3;3;10;Besteedbaar hh inkomen: onbekend;2003;
381;3;3;10;Besteedbaar hh inkomen: onbekend;2004;345.0
382;3;3;10;Besteedbaar hh inkomen: onbekend;2005;
383;3;3;10;Besteedbaar hh inkomen: onbekend;2006;
384;3;3;10;Werkloosheidsuitkering;2001;
385;3;3;10;Werkloosheidsuitkering;2002;450.0
386;3;3;10;Werkloosheidsuitkering;2003;549.0
387;3;3;10;Werkloosheidsuitkering;2004;622.0
388;3;3;10;Werkloosheidsuitkering;2005;
389;3;3;10;Werkloosheidsuitkering;2006;
390;3;3;10;Geen werkloosheidsuitkering/onbekend;2001;
391;3;3;10;Geen werkloosheidsuitkering/onbekend;2002;10413.0
392;3;3;10;Geen werkloosheidsuitkering/onbekend;2003;10354.0
393;3;3;10;Geen werkloosheidsuitkering/onbekend;2004;10303.0
394;3;3;10;Geen werkloosheidsuitkering/onbekend;2005;
395;3;3;10;Geen werkloosheidsuitkering/onbekend;2006;
396;3;3;10;Bijstandsuitkering;2001;
397;3;3;10;Bijstandsuitkering;2002;387.0
398;3;3;10;Bijstandsuitkering;2003;414.0
399;3;3;10;Bijstandsuitkering;2004;427.0
400;3;3;10;Bijstandsuitkering;2005;
401;3;3;10;Bijstandsuitkering;2006;
402;3;3;10;Geen bijstandsuitkering/onbekend;2001;
403;3;3;10;Geen bijstandsuitkering/onbekend;2002;10476.0
404;3;3;10;Geen bijstandsuitkering/onbekend;2003;10489.0
405;3;3;10;Geen bijstandsuitkering/onbekend;2004;10498.0
406;3;3;10;Geen bijstandsuitkering/onbekend;2005;
407;3;3;10;Geen bijstandsuitkering/onbekend;2006;
408;3;3;10;Arbeidsongeschiktheidsuitkering;2001;
409;3;3;10;Arbeidsongeschiktheidsuitkering;2002;868.0
410;3;3;10;Arbeidsongeschiktheidsuitkering;2003;873.0
411;3;3;10;Arbeidsongeschiktheidsuitkering;2004;870.0
412;3;3;10;Arbeidsongeschiktheidsuitkering;2005;
413;3;3;10;Arbeidsongeschiktheidsuitkering;2006;
414;3;3;10;Geen arbeidsongeschiktheidsuitkering/onb;2001;
415;3;3;10;Geen arbeidsongeschiktheidsuitkering/onb;2002;9995.0
416;3;3;10;Geen arbeidsongeschiktheidsuitkering/onb;2003;10030.0
417;3;3;10;Geen arbeidsongeschiktheidsuitkering/onb;2004;10055.0
418;3;3;10;Geen arbeidsongeschiktheidsuitkering/onb;2005;
419;3;3;10;Geen arbeidsongeschiktheidsuitkering/onb;2006;
420;3;3;10;Werkloosheidsduur: < 12 maanden;2001;163.0
421;3;3;10;Werkloosheidsduur: < 12 maanden;2002;214.0
422;3;3;10;Werkloosheidsduur: < 12 maanden;2003;274.0
423;3;3;10;Werkloosheidsduur: < 12 maanden;2004;301.0
424;3;3;10;Werkloosheidsduur: < 12 maanden;2005;280.0
425;3;3;10;Werkloosheidsduur: < 12 maanden;2006;229.0
426;3;3;10;Werkloosheidsduur >= 12 maanden;2001;88.0
427;3;3;10;Werkloosheidsduur >= 12 maanden;2002;88.0
428;3;3;10;Werkloosheidsduur >= 12 maanden;2003;125.0
429;3;3;10;Werkloosheidsduur >= 12 maanden;2004;179.0
430;3;3;10;Werkloosheidsduur >= 12 maanden;2005;203.0
431;3;3;10;Werkloosheidsduur >= 12 maanden;2006;184.0
432;3;3;10;Werkloosheidsduur: nvt/onbekend;2001;10550.0
433;3;3;10;Werkloosheidsduur: nvt/onbekend;2002;10561.0
434;3;3;10;Werkloosheidsduur: nvt/onbekend;2003;10504.0
435;3;3;10;Werkloosheidsduur: nvt/onbekend;2004;10446.0
436;3;3;10;Werkloosheidsduur: nvt/onbekend;2005;10460.0
437;3;3;10;Werkloosheidsduur: nvt/onbekend;2006;10552.0
438;3;3;10;Baanzoekduur baanvinder: < 12 maanden;2001;620.0
439;3;3;10;Baanzoekduur baanvinder: < 12 maanden;2002;593.0
440;3;3;10;Baanzoekduur baanvinder: < 12 maanden;2003;493.0
441;3;3;10;Baanzoekduur baanvinder: < 12 maanden;2004;426.0
