ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
52;19;2017;71565;61144;7742;2202;477;11024;8662;2066;296
53;19;2018;72179;61727;7724;2244;484;10990;8621;2081;288
54;19;2019;72359;61902;7691;2277;489;10991;8602;2097;292
55;19;2020;72156;61694;7679;2291;492;10981;8618;2068;295
56;19;2021;72661;62137;7713;2317;494;11037;8657;2080;300
57;19;2022;73243;62626;7767;2351;499;11139;8718;2117;304
58;19;2023;74070;63351;7821;2394;504;11216;8746;2164;306
59;19;2024;74043;63288;7832;2417;506;11220;8727;2185;308
60;19;2025;73638;62884;7812;2435;507;11187;8679;2201;307
61;19;2026;72411;61729;7744;2433;505;11036;8546;2188;302
62;19;2027;71174;60586;7663;2421;504;10890;8437;2155;298
63;19;2028;69734;59264;7556;2413;501;10740;8318;2130;292
64;19;2029;67988;57651;7449;2392;496;10564;8193;2084;287
65;19;2030;66848;56610;7375;2370;493;10440;8123;2033;284
66;19;2031;66243;56066;7327;2359;491;10379;8088;2008;283
67;19;2032;65790;55651;7296;2352;491;10350;8069;1998;283
68;19;2033;65900;55779;7274;2356;491;10343;8057;2003;283
69;19;2034;65377;55312;7223;2353;489;10292;8005;2006;281
70;19;2035;64786;54785;7173;2341;487;10228;7952;1999;277
71;19;2036;64256;54308;7141;2322;485;10154;7908;1971;275
72;19;2037;64134;54204;7136;2310;484;10149;7916;1958;275
73;19;2038;64544;54591;7160;2310;483;10197;7961;1960;276
74;19;2039;65102;55110;7196;2314;482;10260;8015;1967;278
75;19;2040;65764;55716;7243;2322;483;10330;8073;1977;280
76;19;2041;66412;56312;7289;2327;484;10397;8126;1988;283
77;19;2042;67064;56912;7336;2333;483;10465;8178;2002;285
78;19;2043;67628;57428;7379;2338;483;10520;8219;2014;287
79;19;2044;68167;57922;7419;2343;483;10569;8255;2026;288
80;19;2045;68656;58368;7457;2348;483;10613;8286;2037;290
81;19;2046;69096;58771;7490;2352;483;10653;8315;2047;291
82;19;2047;69473;59115;7519;2356;483;10685;8338;2055;292
83;19;2048;69829;59442;7545;2360;482;10717;8361;2063;293
84;19;2049;70144;59730;7566;2365;483;10739;8377;2069;293
85;19;2050;70392;59955;7585;2369;483;10754;8387;2073;294
86;19;2051;70594;60140;7599;2372;483;10767;8396;2077;294
87;19;2052;70753;60288;7608;2374;483;10776;8401;2080;295
88;19;2053;70866;60394;7614;2376;482;10776;8399;2082;295
89;19;2054;70913;60439;7614;2377;483;10768;8391;2082;295
90;19;2055;70882;60414;7609;2376;483;10750;8376;2080;294
91;19;2056;70777;60322;7599;2374;482;10725;8356;2076;293
92;19;2057;70592;60158;7582;2370;482;10693;8331;2070;292
93;19;2058;70351;59947;7560;2363;481;10654;8302;2061;291
94;19;2059;70064;59692;7537;2355;480;10611;8272;2049;290
95;19;2060;69752;59417;7512;2345;478;10562;8238;2035;289
96;20;2013;529094;268526;131561;101466;27541;65103;36989;20807;7307
97;20;2014;529757;267647;132291;102179;27640;66025;37503;21145;7377
98;20;2015;534631;269856;133937;103198;27640;66514;37850;21330;7334
99;20;2016;542219;274623;135448;104475;27673;66426;37866;21347;7213
100;20;2017;551603;280305;136837;106434;28027;66516;37789;21500;7227
101;20;2018;562645;286794;138334;109012;28505;66829;37785;21772;7272
102;20;2019;573044;292838;139600;111732;28874;67253;37847;22122;7284
103;20;2020;581089;297033;140576;114378;29102;67541;37854;22445;7242
104;20;2021;587029;299836;141268;116682;29243;67725;37824;22717;7184
105;20;2022;590973;301297;141574;118656;29446;67632;37626;22875;7131
106;20;2023;593343;301846;141510;120316;29671;67635;37476;23038;7121
107;20;2024;596533;303525;141486;121748;29774;67782;37451;23225;7106
108;20;2025;599121;304967;141801;122695;29658;67868;37497;23332;7039
109;20;2026;599302;304336;142037;123400;29529;67811;37480;23366;6965
110;20;2027;599114;303365;142101;124110;29538;67723;37398;23392;6933
111;20;2028;599083;302434;142332;124760;29557;67771;37431;23429;6911
112;20;2029;599522;301910;142541;125508;29563;67877;37486;23501;6890
113;20;2030;598654;300300;142229;126454;29671;67895;37414;23585;6896
114;20;2031;598382;299536;141600;127372;29874;67995;37313;23720;6962
115;20;2032;597300;298573;140811;127957;29959;68118;37273;23855;6990
116;20;2033;595278;297373;139678;128328;29899;68032;37121;23945;6966
117;20;2034;591386;295107;138445;128094;29740;67705;36880;23903;6922
118;20;2035;586651;292534;137385;127282;29450;67294;36680;23772;6842
119;20;2036;580473;288873;136091;126323;29186;66585;36288;23548;6749
120;20;2037;574584;285464;135028;125151;28941;65899;35930;23285;6684
121;20;2038;568597;281769;134230;123992;28606;65196;35619;22996;6581
122;20;2039;562829;278011;133434;123016;28368;64490;35263;22721;6506
123;20;2040;559300;275974;132866;122212;28248;63994;35006;22504;6484
124;20;2041;557613;275371;132485;121596;28161;63754;34866;22399;6489
125;20;2042;556698;275289;132208;121128;28073;63624;34772;22356;6496
126;20;2043;557430;276506;132218;120780;27926;63611;34776;22351;6484
127;20;2044;557187;276609;132469;120372;27737;63535;34793;22301;6441
128;20;2045;557509;276904;132891;120090;27624;63467;34817;22245;6405
129;20;2046;558628;277562;133432;119995;27639;63443;34846;22191;6406
130;20;2047;561082;279120;134079;120160;27723;63637;34977;22222;6438
131;20;2048;564799;281603;134807;120561;27828;63997;35182;22327;6488
132;20;2049;568668;284124;135525;121070;27949;64375;35390;22448;6537
133;20;2050;572549;286635;136209;121625;28080;64755;35591;22579;6585
134;20;2051;576116;288894;136816;122182;28224;65122;35782;22712;6628
135;20;2052;579410;290970;137350;122728;28362;65443;35947;22834;6662
136;20;2053;582264;292732;137802;123249;28481;65731;36094;22946;6691
137;20;2054;584840;294327;138178;123743;28592;65981;36219;23046;6716
138;20;2055;587058;295699;138487;124182;28690;66205;36331;23137;6737
139;20;2056;588930;296858;138721;124571;28780;66394;36424;23216;6754
140;20;2057;590409;297770;138877;124904;28858;66544;36495;23280;6769
141;20;2058;591549;298488;138956;125181;28924;66662;36547;23333;6782
142;20;2059;592299;298965;138963;125396;28975;66743;36580;23374;6789
143;20;2060;592583;299141;138898;125533;29011;66785;36590;23400;6795
144;21;2013;835465;145842;164214;367155;158254;146986;70655;55302;21029
145;21;2014;808216;139761;159327;355765;153363;144931;69705;54538;20688
146;21;2015;779279;133547;154550;342984;148198;140673;67532;52942;20199
147;21;2016;757392;129598;150550;332668;144576;136197;65123;51200;19874
148;21;2017;739254;125510;146914;325263;141567;132195;63014;49669;19512
149;21;2018;725510;121108;143996;320634;139772;128606;61085;48260;19261
150;21;2019;718193;117224;142163;319500;139306;126572;59888;47488;19196
151;21;2020;715816;115240;141483;320021;139072;125485;59181;47124;19180
152;21;2021;717698;113761;141553;322663;139721;125233;58896;47118;19219
153;21;2022;721578;113002;141675;326334;140567;125646;58944;47444;19258
154;21;2023;727542;112972;141882;331105;141583;126133;59027;47858;19248
155;21;2024;732531;112179;142091;335851;142410;126603;59074;48264;19265
156;21;2025;738282;111729;142578;340810;143165;127333;59243;48773;19317
157;21;2026;744775;112629;142884;345474;143788;127930;59355;49215;19360
158;21;2027;752366;114316;143186;350104;144760;128817;59616;49737;19464
159;21;2028;760900;116739;143808;354536;145817;130113;60081;50426;19606
160;21;2029;768979;119157;144458;358899;146465;131519;60611;51210;19698
161;21;2030;775457;120688;144936;363107;146726;132670;61051;51906;19713
162;21;2031;779463;120552;144993;367040;146878;133405;61315;52448;19642
163;21;2032;782118;119691;144930;370229;147268;133626;61330;52724;19572
164;21;2033;783715;118280;144782;372821;147832;133932;61376;52963;19593
165;21;2034;787657;119229;144786;375460;148182;134475;61552;53301;19622
166;21;2035;791493;120637;144811;377696;148349;134914;61686;53625;19603
167;21;2036;793692;121396;144507;379341;148448;135137;61699;53864;19574
168;21;2037;795098;122073;144181;380376;148468;135193;61634;53992;19567
169;21;2038;796415;123250;144013;380808;148344;135382;61642;54129;19611
170;21;2039;797912;125231;143703;380953;148025;135615;61695;54311;19609
171;21;2040;796883;125650;143181;380582;147470;135561;61620;54373;19568
172;21;2041;795656;126390;142337;379918;147011;135573;61590;54426;19557
173;21;2042;793576;126950;141412;378844;146370;135580;61579;54508;19493
174;21;2043;790124;126760;140641;377307;145416;135252;61419;54459;19374
175;21;2044;785863;126417;140005;375050;144391;134590;61090;54254;19246
176;21;2045;780835;125611;139393;372516;143315;133822;60717;54015;19090
177;21;2046;774347;123567;138766;369865;142149;132623;60144;53588;18891
178;21;2047;767774;121075;138121;367393;141185;131395;59540;53112;18743
179;21;2048;760813;117691;137643;365297;140182;130114;58932;52613;18569
180;21;2049;754373;114119;137239;363562;139453;128847;58325;52089;18433
181;21;2050;750425;111891;136982;362386;139166;127983;57906;51694;18383
182;21;2051;748610;110796;136950;361731;139133;127571;57716;51496;18359
183;21;2052;747791;110021;137036;361503;139231;127371;57622;51399;18350
184;21;2053;748873;110353;137292;361828;139400;127411;57636;51420;18355
185;21;2054;749134;109665;137563;362319;139587;127332;57592;51405;18335
186;21;2055;750089;109179;137850;363090;139970;127292;57553;51393;18346
187;21;2056;751877;109052;138181;364067;140577;127325;57548;51375;18402
188;21;2057;754969;109758;138604;365342;141265;127744;57739;51503;18502
189;21;2058;759195;111274;139078;366864;141979;128410;58050;51740;18620
190;21;2059;763469;112864;139537;368411;142657;129110;58377;51999;18734
191;21;2060;767689;114518;139947;369937;143287;129821;58709;52274;18838
192;22;2013;956064;224988;220329;359970;150777;184442;107893;60156;16393
193;22;2014;954821;224774;220328;360407;149312;189927;110840;62232;16855
194;22;2015;956343;225868;220495;361380;148600;194837;113499;64123;17215
195;22;2016;954886;226840;219518;361191;147337;198307;115228;65744;17335
196;22;2017;947442;225266;217440;359200;145536;200815;116357;67054;17404
197;22;2018;934668;222005;214321;355390;142952;202130;116829;68003;17298
198;22;2019;914109;216328;210157;348467;139157;201254;116134;68082;17038
199;22;2020;890071;209198;205432;340057;135384;198791;114545;67503;16743
200;22;2021;865044;202210;200174;330846;131814;195445;112459;66559;16427
201;22;2022;841937;195958;195382;322278;128319;191763;110335;65332;16096
202;22;2023;819214;189672;190181;314055;125306;187705;108029;63917;15759
203;22;2024;797284;183307;184298;306645;123034;183278;105387;62434;15457
204;22;2025;772223;174643;177408;299195;120977;177908;102071;60661;15176
205;22;2026;752273;167349;170875;294126;119923;173403;99051;59320;15032
206;22;2027;735307;160169;165696;290722;118720;169429;96396;58239;14794
207;22;2028;721927;153352;161579;289084;117912;165909;93960;57353;14596
208;22;2029;714511;148305;158956;289264;117986;163758;92411;56808;14539
209;22;2030;711660;145374;157474;290362;118450;162725;91551;56600;14574
210;22;2031;712819;143661;157020;292806;119332;162771;91423;56695;14653
211;22;2032;715953;142778;157047;295899;120229;163587;91702;57139;14746
212;22;2033;721139;142816;157550;299557;121216;164702;92177;57708;14817
213;22;2034;725383;142100;158259;302977;122047;165729;92654;58166;14909
214;22;2035;730415;141815;159319;306400;122881;167091;93385;58641;15065
215;22;2036;736286;142469;160406;309824;123587;168572;94106;59234;15232
216;22;2037;743279;144007;161659;313230;124383;170315;94996;59968;15351
217;22;2038;751264;146542;163168;316325;125229;172296;96083;60758;15455
218;22;2039;759001;149382;164838;319017;125764;174225;97236;61460;15529
219;22;2040;765375;151562;166465;321336;126012;175758;98199;62020;15539
220;22;2041;769476;152474;167804;323152;126046;176581;98764;62335;15482
221;22;2042;772362;152802;168743;324577;126240;176781;98903;62411;15467
222;22;2043;774277;152662;169355;325611;126649;177092;99062;62494;15536
223;22;2044;778493;154638;170137;326811;126907;177802;99471;62721;15610
224;22;2045;782553;156941;170790;327808;127014;178430;99840;62924;15666
225;22;2046;784971;158339;171075;328507;127050;178992;100081;63181;15730
226;22;2047;786531;159533;171189;328947;126862;179307;100163;63389;15755
227;22;2048;787947;161103;171244;328974;126626;179653;100291;63562;15800
228;22;2049;789475;163261;171394;328628;126192;179995;100470;63743;15782
229;22;2050;788529;163920;171383;327791;125435;179865;100369;63794;15702
230;22;2051;787402;164881;171276;326657;124588;179565;100253;63710;15602
231;22;2052;785518;165586;171042;325133;123757;179115;100074;63550;15491
232;22;2053;782323;165533;170643;323231;122916;178268;99708;63189;15371
233;22;2054;778381;165005;169875;321210;122291;177183;99166;62744;15273
234;22;2055;773676;163868;168764;319241;121803;176031;98523;62334;15174
235;22;2056;767518;161408;167529;317340;121241;174550;97654;61856;15040
236;22;2057;761266;158567;166215;315672;120812;173001;96728;61353;14920
237;22;2058;754603;154940;165047;314189;120427;171397;95774;60818;14805
238;22;2059;748439;151146;164022;313065;120206;169917;94887;60312;14718
239;22;2060;744669;148697;163165;312520;120287;168914;94243;59982;14689
240;23;2013;851151;566348;176949;84326;23528;68234;53264;12885;2085
241;23;2014;846211;553588;181472;87237;23914;71704;55548;13959;2197
242;23;2015;846866;547467;185528;89676;24195;75075;57821;14937;2317
243;23;2016;850768;546085;188853;91538;24292;77968;59798;15738;2432
244;23;2017;857528;546707;192701;93560;24560;81074;61981;16534;2559
245;23;2018;863025;546442;196172;95585;24826;84182;64099;17385;2698
246;23;2019;871068;548136;199900;97848;25184;87463;66303;18323;2837
247;23;2020;879577;550234;203818;100071;25454;91001;68697;19334;2970
248;23;2021;885860;551190;207244;101961;25465;94359;70960;20325;3074
249;23;2022;888447;550011;209928;103115;25393;97054;72793;21083;3178
250;23;2023;889518;548016;212394;103906;25202;99644;74562;21812;3270
251;23;2024;889602;545343;214724;104446;25089;102111;76221;22523;3367
252;23;2025;891525;542947;218051;105330;25197;105091;78332;23317;3442
253;23;2026;890058;539569;219809;105519;25161;107302;79888;23962;3452
254;23;2027;882945;533105;219870;104963;25007;108511;80833;24244;3434
255;23;2028;870700;524371;217927;103698;24704;108608;81013;24230;3365
256;23;2029;851217;511579;213861;101543;24234;107174;80042;23865;3267
257;23;2030;828541;496508;208941;99230;23862;104948;78525;23255;3168
258;23;2031;804900;481167;203248;96970;23515;102281;76509;22667;3105
259;23;2032;783069;466754;197940;95204;23171;99700;74633;22024;3043
260;23;2033;761590;452199;192793;93721;22877;97184;72769;21420;2995
261;23;2034;741023;437214;188299;92677;22833;95027;71134;20922;2971
262;23;2035;717767;418890;184183;91831;22863;92803;69420;20426;2957
263;23;2036;699344;403396;181137;91786;23025;91377;68236;20185;2956
264;23;2037;683653;389546;179051;91992;23064;90166;67209;20038;2919
265;23;2038;671233;378100;177644;92393;23096;89097;66298;19917;2882
266;23;2039;664234;370920;177198;92875;23241;88420;65726;19798;2896
267;23;2040;661490;367045;177424;93539;23482;88387;65618;19829;2940
268;23;2041;662471;366190;178220;94386;23675;88834;65850;19997;2987
269;23;2042;665405;366940;179283;95383;23799;89702;66373;20310;3019
270;23;2043;670302;369427;180675;96297;23903;90572;66949;20590;3033
271;23;2044;674329;371298;182106;96915;24010;91257;67498;20697;3062
272;23;2045;679120;373988;183536;97493;24103;91984;68051;20818;3115
273;23;2046;684841;377496;185065;98108;24172;92894;68721;21017;3156
274;23;2047;691694;382322;186527;98619;24226;93751;69327;21265;3159
275;23;2048;699495;388421;187807;98952;24315;94441;69842;21444;3155
276;23;2049;707086;394656;188902;99163;24365;94991;70323;21506;3162
277;23;2050;713415;399831;189831;99367;24386;95413;70732;21526;3155
278;23;2051;717590;403280;190493;99472;24345;95441;70809;21491;3141
279;23;2052;720632;405687;190969;99658;24318;95267;70700;21421;3146
280;23;2053;722731;407206;191388;99790;24347;95250;70680;21398;3172
281;23;2054;727040;410601;192082;100008;24349;95595;70920;21476;3199
282;23;2055;731233;413969;192774;100186;24304;95961;71157;21576;3228
283;23;2056;733901;415954;193372;100311;24264;96478;71504;21729;3245
284;23;2057;735750;417548;193839;100191;24172;96758;71689;21833;3236
285;23;2058;737485;419378;194037;99937;24133;96910;71807;21866;3237
286;23;2059;739325;421630;194015;99593;24087;96994;71896;21881;3217
287;23;2060;738782;422120;193541;99132;23989;96675;71687;21810;3178
288;24;2013;634783;583439;41377;7547;2420;21482;19297;1905;280
289;24;2014;659251;606035;42857;7888;2471;21590;19387;1925;278
290;24;2015;678395;624031;43713;8168;2483;21744;19482;1970;292
291;24;2016;692860;637779;44240;8362;2479;21851;19535;2032;284
292;24;2017;707037;651245;44831;8489;2472;22093;19740;2056;297
293;24;2018;720387;663585;45602;8705;2495;22438;19978;2158;302
294;24;2019;728332;670482;46430;8898;2522;22827;20282;2220;325
295;24;2020;733932;674922;47364;9108;2538;23266;20681;2275;310
296;24;2021;742145;681727;48483;9363;2572;23808;21145;2341;322
297;24;2022;731736;670255;49337;9556;2588;23855;21176;2376;303
298;24;2023;725287;662425;50417;9812;2633;24045;21332;2406;307
299;24;2024;724117;659724;51687;10039;2667;24401;21635;2450;316
300;24;2025;727334;661121;53222;10285;2706;24945;22067;2530;348
301;24;2026;732808;664855;54670;10519;2764;25538;22541;2610;387
302;24;2027;740519;670788;56199;10728;2804;26200;23076;2705;419
303;24;2028;746990;675616;57585;10918;2871;26846;23602;2791;453
304;24;2029;755377;682412;58933;11108;2924;27527;24163;2888;476
305;24;2030;763897;689450;60191;11279;2977;28207;24722;2986;499
306;24;2031;770226;694619;61155;11413;3039;28771;25193;3051;527
307;24;2032;773058;696835;61714;11464;3045;28975;25392;3062;521
308;24;2033;774324;697622;62129;11503;3070;29122;25518;3077;527
309;24;2034;774545;697354;62568;11514;3109;29301;25699;3083;519
310;24;2035;776391;698534;63126;11565;3166;29609;25980;3110;519
311;24;2036;775179;696861;63457;11622;3239;29956;26284;3146;526
312;24;2037;769004;691070;63075;11609;3250;29881;26240;3119;522
313;24;2038;758291;681168;62278;11586;3259;29503;25926;3060;517
314;24;2039;741258;665428;61104;11484;3242;28873;25397;2976;500
315;24;2040;721570;647066;59860;11411;3233;28119;24740;2891;488
316;24;2041;701012;627881;58575;11333;3223;27305;24029;2802;474
317;24;2042;682071;610052;57523;11300;3196;26587;23385;2737;465
318;24;2043;663485;592449;56598;11264;3174;25917;22777;2685;455
319;24;2044;645948;575622;55867;11278;3181;25344;22203;2693;448
320;24;2045;626349;556608;55263;11296;3182;24741;21619;2683;439
321;24;2046;611141;541685;54900;11369;3187;24336;21190;2710;436
322;24;2047;598205;528959;54669;11406;3171;23974;20843;2701;430
323;24;2048;588020;518925;54515;11421;3159;23611;20508;2676;427
324;24;2049;582456;513361;54498;11439;3158;23361;20278;2658;425
325;24;2050;580708;511451;54623;11466;3168;23268;20184;2659;425
326;24;2051;582223;512667;54885;11501;3170;23290;20214;2651;425
327;24;2052;585566;515617;55247;11536;3166;23412;20320;2665;427
328;24;2053;590705;520304;55671;11561;3169;23536;20436;2670;430
329;24;2054;595076;524260;56056;11584;3176;23610;20509;2668;433
330;24;2055;600170;528928;56440;11621;3181;23709;20603;2672;434
331;24;2056;606296;534577;56876;11658;3185;23878;20747;2694;437
332;24;2057;613425;541288;57263;11682;3192;24034;20895;2701;438
333;24;2058;621340;548848;57583;11700;3209;24172;21022;2709;441
334;24;2059;629006;556211;57862;11718;3215;24281;21123;2715;443
335;24;2060;635530;562444;58131;11738;3217;24359;21197;2720;442
336;25;2013;277485;265545;10512;1124;304;17267;15639;1464;164
337;25;2014;287198;275030;10738;1121;309;16779;15197;1423;159
338;25;2015;297054;284671;10972;1115;296;16250;14719;1377;154
339;25;2016;307479;294840;11230;1121;288;15704;14224;1331;149
340;25;2017;316028;303201;11402;1133;292;15211;13778;1289;144
341;25;2018;325896;312790;11689;1126;291;14843;13443;1259;141
342;25;2019;339206;325772;11992;1143;299;14636;13256;1241;139
343;25;2020;353781;340050;12259;1166;306;14535;13164;1233;138
344;25;2021;364684;350638;12533;1197;316;14407;13048;1223;136
345;25;2022;394347;379775;12983;1254;335;14759;13366;1254;139
346;25;2023;419352;404293;13444;1273;342;15159;13726;1289;144
347;25;2024;438034;422584;13796;1306;348;15427;13968;1313;146
348;25;2025;452481;436670;14123;1345;343;15684;14200;1335;149
349;25;2026;463464;447327;14383;1390;364;15911;14405;1355;151
350;25;2027;473488;457028;14667;1428;365;16199;14668;1377;154
351;25;2028;483169;466365;14960;1472;372;16502;14946;1400;156
352;25;2029;489581;472438;15256;1502;385;16754;15175;1420;159
353;25;2030;494786;477294;15541;1541;410;16971;15372;1438;161
354;25;2031;501099;483242;15857;1573;427;17263;15637;1462;164
355;25;2032;498742;480587;16114;1608;433;17098;15487;1449;162
356;25;2033;498901;480436;16392;1634;439;17005;15402;1442;161
357;25;2034;502359;483574;16679;1647;459;17026;15420;1444;162
358;25;2035;508576;489454;17015;1657;450;17137;15520;1454;163
359;25;2036;515989;496502;17346;1673;468;17317;15683;1470;164
360;25;2037;524941;505133;17655;1687;466;17523;15870;1487;166
361;25;2038;533100;512997;17924;1706;473;17707;16036;1503;168
362;25;2039;542429;522049;18189;1717;474;17911;16221;1521;169
363;25;2040;551713;531082;18436;1729;466;18136;16425;1539;172
364;25;2041;558987;538162;18617;1735;473;18290;16565;1552;173
365;25;2042;563518;542551;18752;1743;472;18372;16639;1559;174
366;25;2043;566668;545598;18842;1754;474;18415;16680;1561;174
367;25;2044;569013;547876;18896;1762;479;18445;16708;1563;174
368;25;2045;572888;551682;18955;1775;476;18495;16753;1567;175
369;25;2046;574235;553036;18945;1780;474;18491;16749;1566;176
370;25;2047;571705;550607;18848;1779;471;18355;16626;1555;174
371;25;2048;565434;544507;18680;1777;470;18102;16398;1533;171
372;25;2049;554179;533500;18450;1769;460;17714;16047;1499;168
373;25;2050;540992;520575;18198;1764;455;17242;15622;1457;163
374;25;2051;526907;506755;17938;1760;454;16746;15174;1414;158
375;25;2052;514020;494083;17745;1749;443;16286;14758;1374;154
376;25;2053;501446;481703;17566;1738;439;15834;14349;1335;150
377;25;2054;490071;470477;17419;1737;438;15384;13941;1297;146
378;25;2055;477825;458356;17296;1735;438;14874;13477;1256;141
379;25;2056;469196;449783;17239;1739;435;14446;13088;1221;137
380;25;2057;462106;442710;17230;1732;434;14077;12752;1191;134
381;25;2058;456755;437339;17254;1727;435;13750;12455;1165;130
382;25;2059;454531;435049;17318;1728;436;13531;12257;1146;128
383;25;2060;455255;435659;17425;1732;439;13407;12144;1136;127
384;26;2013;47756;46001;1569;151;35;8319;7640;607;72
385;26;2014;50588;48713;1678;160;37;8448;7758;616;74
386;26;2015;53377;51430;1742;166;39;8517;7822;621;74
387;26;2016;56515;54468;1834;173;40;8649;7944;630;75
388;26;2017;59657;57530;1912;175;40;8681;7972;633;76
389;26;2018;62879;60662;1995;180;42;8745;8031;637;77
390;26;2019;65710;63417;2066;183;44;8726;8014;636;76
391;26;2020;68797;66423;2144;186;44;8713;8002;635;76
392;26;2021;71829;69372;2222;190;45;8708;7998;634;76
393;26;2022;75163;72615;2304;197;47;8711;8001;635;75
394;26;2023;78355;75721;2386;201;47;8687;7979;633;75
395;26;2024;82535;79786;2493;208;48;8735;8023;636;76
396;26;2025;86722;83853;2608;213;48;8773;8058;639;76
397;26;2026;91348;88340;2737;222;49;8845;8124;644;77
398;26;2027;95059;91913;2862;232;52;8885;8161;647;77
399;26;2028;99408;96111;3014;232;51;8986;8254;654;78
400;26;2029;105179;101721;3165;241;52;9178;8430;668;80
401;26;2030;111501;107885;3308;254;54;9416;8649;685;82
402;26;2031;115901;112128;3451;266;56;9591;8810;698;83
403;26;2032;129504;125540;3631;277;56;10215;9381;745;89
404;26;2033;140192;136055;3792;288;57;10775;9896;785;94
405;26;2034;147800;143512;3935;295;58;11192;10278;816;98
406;26;2035;153200;148776;4063;302;59;11541;10599;841;101
407;26;2036;157163;152614;4178;310;61;11824;10860;861;103
408;26;2037;160509;155844;4287;317;61;12078;11094;879;105
409;26;2038;164298;159508;4402;325;63;12336;11332;897;107
410;26;2039;167359;162446;4519;331;63;12528;11508;911;109
