ID;Vakantiekenmerken;Perioden;TotaalAantalVakantiesBuitenland_1;GemiddeldeVakantieduurBuitenland_2;TotaalUitgavenVakantiesBuitenland_3;GemiddeldeUitgavenBuitenland_4;GemiddeldeUitgavenMetEigenVervoer_5;GemiddeldeUitgavenMetOverigVervoer_6
170;Duitsland;2007;1738.0;9.5;613.0;353.0;329.0;491.0
171;Duitsland;2008;1878.0;9.4;687.0;366.0;338.0;556.0
172;Duitsland;2009;2060.0;9.2;738.0;358.0;339.0;479.0
173;Duitsland;2010;2101.0;9.5;743.0;354.0;334.0;492.0
174;Duitsland;2011;2074.0;9.2;751.0;362.0;326.0;550.0
175;Duitsland;2012;2082.0;9.3;730.0;350.0;321.0;567.0
176;Duitsland;2013;1903.0;10.1;719.0;378.0;352.0;575.0
177;Duitsland;2014;2106.0;9.5;773.0;367.0;339.0;566.0
178;Duitsland;2015;1963.0;9.6;759.0;387.0;353.0;618.0
179;Duitsland;2016;2075.0;9.4;763.0;367.0;351.0;518.0
180;Italië;2002;765.0;15.2;562.0;735.0;652.0;
181;Italië;2003;715.0;14.8;526.0;735.0;669.0;863.0
182;Italië;2004;697.0;15.8;539.0;774.0;745.0;829.0
183;Italië;2005;698.0;14.8;513.0;736.0;696.0;823.0
184;Italië;2006;824.0;15.1;594.0;721.0;682.0;810.0
185;Italië;2007;884.0;14.3;670.0;757.0;665.0;900.0
186;Italië;2008;947.0;14.4;715.0;755.0;707.0;828.0
187;Italië;2009;919.0;14.5;730.0;794.0;736.0;898.0
188;Italië;2010;914.0;13.6;740.0;810.0;786.0;845.0
189;Italië;2011;910.0;14.4;732.0;805.0;790.0;830.0
190;Italië;2012;936.0;14.0;742.0;793.0;769.0;823.0
191;Italië;2013;1035.0;14.1;865.0;836.0;789.0;906.0
192;Italië;2014;981.0;13.5;798.0;813.0;814.0;812.0
193;Italië;2015;958.0;13.3;818.0;854.0;812.0;901.0
194;Italië;2016;1069.0;14.2;856.0;800.0;727.0;913.0
195;Griekenland;2002;561.0;13.5;488.0;870.0;;871.0
196;Griekenland;2003;526.0;13.1;496.0;942.0;;939.0
197;Griekenland;2004;518.0;13.0;482.0;931.0;;929.0
198;Griekenland;2005;543.0;13.3;503.0;927.0;;923.0
199;Griekenland;2006;642.0;12.2;571.0;889.0;;884.0
200;Griekenland;2007;731.0;12.9;668.0;913.0;;912.0
201;Griekenland;2008;729.0;12.5;690.0;946.0;;939.0
202;Griekenland;2009;625.0;12.1;615.0;984.0;1338.0;977.0
203;Griekenland;2010;613.0;12.6;597.0;974.0;1149.0;971.0
204;Griekenland;2011;588.0;12.7;580.0;987.0;1120.0;984.0
205;Griekenland;2012;637.0;12.5;595.0;934.0;;931.0
206;Griekenland;2013;580.0;12.3;578.0;997.0;;996.0
207;Griekenland;2014;719.0;12.1;693.0;964.0;;969.0
208;Griekenland;2015;691.0;11.9;661.0;957.0;;953.0
209;Griekenland;2016;507.0;11.7;506.0;999.0;;998.0
210;Hongarije;2002;87.0;;;;;
211;Hongarije;2003;93.0;;;;;
212;Hongarije;2004;125.0;;;;;
213;Hongarije;2005;107.0;;;;;
214;Hongarije;2006;116.0;;;;;
215;Hongarije;2007;111.0;;;;;
216;Hongarije;2008;115.0;;;;;
217;Hongarije;2009;100.0;;;;;
218;Hongarije;2010;131.0;;;;;
219;Hongarije;2011;139.0;13.5;88.0;631.0;627.0;633.0
220;Hongarije;2012;134.0;15.6;85.0;632.0;;
221;Hongarije;2013;;;;;;
222;Hongarije;2014;;;;;;
223;Hongarije;2015;;;;;;
224;Hongarije;2016;;;;;;
225;Tsjechië;2002;288.0;12.3;120.0;415.0;;
226;Tsjechië;2003;295.0;12.0;117.0;397.0;392.0;
227;Tsjechië;2004;376.0;13.6;158.0;421.0;388.0;
228;Tsjechië;2005;371.0;12.6;157.0;424.0;411.0;
229;Tsjechië;2006;321.0;11.6;138.0;429.0;399.0;
230;Tsjechië;2007;313.0;12.8;129.0;414.0;400.0;
231;Tsjechië;2008;383.0;12.1;163.0;427.0;421.0;
232;Tsjechië;2009;285.0;11.9;128.0;450.0;432.0;495.0
233;Tsjechië;2010;218.0;11.7;110.0;504.0;466.0;640.0
234;Tsjechië;2011;180.0;10.2;76.0;420.0;396.0;470.0
235;Tsjechië;2012;168.0;;;;;
236;Tsjechië;2013;;;;;;
237;Tsjechië;2014;;;;;;
238;Tsjechië;2015;;;;;;
239;Tsjechië;2016;;;;;;
240;Turkije;2002;613.0;12.3;501.0;817.0;;817.0
241;Turkije;2003;707.0;11.8;536.0;759.0;;757.0
242;Turkije;2004;819.0;11.2;577.0;704.0;;705.0
243;Turkije;2005;965.0;11.9;686.0;711.0;;712.0
244;Turkije;2006;634.0;11.7;463.0;729.0;;730.0
245;Turkije;2007;640.0;12.1;518.0;809.0;;805.0
246;Turkije;2008;759.0;12.7;615.0;810.0;;803.0
247;Turkije;2009;670.0;12.1;546.0;815.0;655.0;816.0
248;Turkije;2010;800.0;11.9;629.0;786.0;563.0;790.0
249;Turkije;2011;806.0;11.7;659.0;818.0;;818.0
250;Turkije;2012;791.0;12.4;636.0;804.0;;793.0
251;Turkije;2013;819.0;11.4;666.0;813.0;;814.0
252;Turkije;2014;761.0;10.8;598.0;785.0;;785.0
253;Turkije;2015;689.0;10.6;541.0;785.0;;786.0
254;Turkije;2016;483.0;11.1;342.0;709.0;;712.0
255;Egypte;2002;76.0;;;;;
256;Egypte;2003;134.0;;;;;
257;Egypte;2004;190.0;12.4;183.0;960.0;;960.0
258;Egypte;2005;211.0;11.6;203.0;966.0;;961.0
259;Egypte;2006;203.0;;;;;
260;Egypte;2007;198.0;;;;;
261;Egypte;2008;259.0;12.4;262.0;1010.0;;1010.0
262;Egypte;2009;215.0;11.7;226.0;1051.0;;1051.0
263;Egypte;2010;265.0;12.2;265.0;1000.0;350.0;1011.0
264;Egypte;2011;209.0;11.3;207.0;991.0;;991.0
265;Egypte;2012;244.0;11.5;218.0;895.0;;895.0
266;Egypte;2013;;;;;;
267;Egypte;2014;;;;;;
268;Egypte;2015;;;;;;
269;Egypte;2016;;;;;;
270;Verre Oosten;2002;138.0;;;;;
271;Verre Oosten;2003;180.0;21.4;313.0;1743.0;;1743.0
272;Verre Oosten;2004;196.0;23.0;405.0;2070.0;;2070.0
273;Verre Oosten;2005;241.0;21.9;498.0;2064.0;;2064.0
274;Verre Oosten;2006;240.0;21.0;461.0;1918.0;;1918.0
275;Verre Oosten;2007;286.0;21.2;639.0;2237.0;;2237.0
276;Verre Oosten;2008;278.0;20.3;651.0;2341.0;;2112.0
277;Verre Oosten;2009;301.0;22.8;674.0;2243.0;;2243.0
278;Verre Oosten;2010;379.0;21.4;759.0;2004.0;1262.0;2021.0
279;Verre Oosten;2011;332.0;21.8;712.0;2147.0;;2147.0
280;Verre Oosten;2012;303.0;22.8;733.0;2416.0;;2416.0
281;Verre Oosten;2013;263.0;21.3;613.0;2328.0;;2328.0
282;Verre Oosten;2014;296.0;22.7;656.0;2214.0;;2214.0
283;Verre Oosten;2015;327.0;21.7;683.0;2091.0;;2103.0
284;Verre Oosten;2016;328.0;22.5;743.0;2266.0;;2266.0
285;Verenigde Staten;2002;229.0;;;;;
286;Verenigde Staten;2003;236.0;19.6;407.0;1724.0;;1720.0
287;Verenigde Staten;2004;273.0;15.9;432.0;1584.0;;1585.0
288;Verenigde Staten;2005;287.0;17.9;463.0;1613.0;;1623.0
289;Verenigde Staten;2006;327.0;17.5;627.0;1916.0;;1950.0
290;Verenigde Staten;2007;309.0;16.4;552.0;1784.0;;1778.0
291;Verenigde Staten;2008;376.0;17.1;692.0;1842.0;;1840.0
292;Verenigde Staten;2009;400.0;16.4;806.0;2016.0;1000.0;2022.0
293;Verenigde Staten;2010;431.0;17.4;794.0;1844.0;;1844.0
294;Verenigde Staten;2011;370.0;16.0;725.0;1961.0;;1961.0
295;Verenigde Staten;2012;463.0;17.5;1003.0;2168.0;;2180.0
296;Verenigde Staten;2013;386.0;18.0;805.0;2086.0;;2087.0
297;Verenigde Staten;2014;378.0;19.0;770.0;2037.0;;2036.0
298;Verenigde Staten;2015;386.0;16.8;874.0;2265.0;;2277.0
299;Verenigde Staten;2016;413.0;19.1;991.0;2396.0;;2405.0
300;Caribisch gebied;2002;73.0;;;;;
301;Caribisch gebied;2003;112.0;;;;;
302;Caribisch gebied;2004;147.0;;;;;
303;Caribisch gebied;2005;183.0;;;;;
304;Caribisch gebied;2006;217.0;13.5;317.0;1457.0;;
305;Caribisch gebied;2007;199.0;;;;;
306;Caribisch gebied;2008;157.0;;;;;
307;Caribisch gebied;2009;232.0;15.3;401.0;1726.0;;1726.0
308;Caribisch gebied;2010;174.0;;;;;
309;Caribisch gebied;2011;54.0;15.4;97.0;1801.0;;1801.0
310;Caribisch gebied;2012;82.0;;;;;
311;Caribisch gebied;2013;;;;;;
312;Caribisch gebied;2014;;;;;;
313;Caribisch gebied;2015;;;;;;
314;Caribisch gebied;2016;;;;;;
315;Overige landen;2002;839.0;15.8;1119.0;1334.0;;1530.0
316;Overige landen;2003;905.0;17.4;1285.0;1420.0;;1612.0
317;Overige landen;2004;1042.0;17.4;1466.0;1407.0;;1566.0
318;Overige landen;2005;1193.0;16.6;1491.0;1250.0;640.0;1401.0
319;Overige landen;2006;1179.0;16.1;1597.0;1342.0;759.0;1449.0
320;Overige landen;2007;1205.0;17.4;1698.0;1409.0;;1517.0
321;Overige landen;2008;1463.0;16.9;2217.0;1516.0;749.0;1646.0
322;Overige landen;2009;1213.0;16.4;1794.0;1479.0;678.0;1651.0
323;Overige landen;2010;1326.0;16.8;1976.0;1490.0;776.0;1625.0
324;Overige landen;2011;1486.0;15.7;2199.0;1480.0;775.0;1567.0
325;Overige landen;2012;1390.0;15.7;2142.0;1541.0;746.0;1695.0
326;Overige landen;2013;1397.0;16.1;2163.0;1548.0;740.0;1717.0
327;Overige landen;2014;1498.0;15.5;2317.0;1547.0;;1652.0
328;Overige landen;2015;1533.0;15.6;2278.0;1486.0;;1582.0
329;Overige landen;2016;1385.0;15.0;2020.0;1458.0;;1590.0
330;40;2002;600.0;14.5;279.0;465.0;428.0;
331;40;2003;466.0;14.9;197.0;423.0;355.0;
332;40;2004;435.0;13.4;134.0;309.0;279.0;
333;40;2005;454.0;14.4;136.0;299.0;265.0;
334;40;2006;562.0;14.1;203.0;361.0;333.0;
335;40;2007;601.0;14.5;199.0;332.0;296.0;
336;40;2008;696.0;15.4;271.0;389.0;331.0;
337;40;2009;825.0;14.8;288.0;349.0;322.0;508.0
338;40;2010;786.0;13.5;275.0;350.0;325.0;466.0
339;40;2011;757.0;14.1;245.0;324.0;298.0;544.0
340;40;2012;802.0;15.3;282.0;352.0;291.0;
341;40;2013;816.0;15.1;297.0;364.0;329.0;
342;40;2014;763.0;15.4;286.0;374.0;314.0;
343;40;2015;705.0;16.5;311.0;441.0;379.0;
344;40;2016;804.0;17.1;343.0;426.0;361.0;
345;42;2002;432.0;14.1;211.0;487.0;;
346;42;2003;325.0;13.4;147.0;450.0;353.0;
347;42;2004;304.0;13.2;99.0;327.0;;
348;42;2005;302.0;14.7;98.0;326.0;282.0;523.0
349;42;2006;393.0;13.0;141.0;360.0;317.0;
350;42;2007;471.0;13.6;150.0;318.0;268.0;
351;42;2008;528.0;15.4;213.0;404.0;326.0;
352;42;2009;618.0;14.0;212.0;342.0;304.0;508.0
353;42;2010;614.0;13.0;204.0;332.0;292.0;483.0
354;42;2011;588.0;13.9;185.0;314.0;283.0;547.0
355;42;2012;650.0;15.4;231.0;356.0;279.0;727.0
356;42;2013;626.0;14.6;217.0;346.0;290.0;
357;42;2014;570.0;15.0;209.0;367.0;276.0;
358;42;2015;514.0;16.4;238.0;463.0;381.0;
359;42;2016;576.0;16.9;269.0;467.0;375.0;
360;43;2002;158.0;;;;;
361;43;2003;119.0;18.1;39.0;327.0;;
362;43;2004;121.0;;;;;
363;43;2005;136.0;13.0;34.0;248.0;241.0;750.0
364;43;2006;140.0;14.8;39.0;281.0;279.0;
365;43;2007;105.0;;;;;
366;43;2008;142.0;16.5;49.0;345.0;348.0;
367;43;2009;163.0;17.5;60.0;366.0;364.0;500.0
368;43;2010;124.0;;;;;
369;43;2011;146.0;15.3;49.0;333.0;341.0;128.0
370;43;2012;142.0;14.5;47.0;332.0;;
371;43;2013;173.0;15.5;60.0;346.0;;
372;43;2014;171.0;15.8;62.0;361.0;;
373;43;2015;180.0;16.4;66.0;367.0;362.0;
374;43;2016;197.0;17.0;63.0;318.0;323.0;
375;44;2002;;;;;;
376;44;2003;2.0;;;;1250.0;
377;44;2004;5.0;;;;;
378;44;2005;4.0;;;;;
379;44;2006;9.0;;;;;
380;44;2007;13.0;;;;;
381;44;2008;7.0;;;;;
382;44;2009;5.0;;;;;
383;44;2010;41.0;;;;;
384;44;2011;0.0;;;;;
385;44;2012;0.0;;;;;
386;44;2013;;;;;;
387;44;2014;;;;;;
388;44;2015;;;;;;
389;44;2016;;;;;;
390;45;2002;10.0;;;;;
391;45;2003;20.0;;;;;
392;45;2004;5.0;;;;;
393;45;2005;12.0;;;;;
394;45;2006;20.0;;;;;
395;45;2007;11.0;;;;;
396;45;2008;19.0;;;;;
397;45;2009;38.0;;;;;
398;45;2010;8.0;;;;;
399;45;2011;22.0;12.6;12.0;533.0;414.0;1000.0
400;45;2012;10.0;;;;;
401;45;2013;;;;;;
402;45;2014;;;;;;
403;45;2015;;;;;;
404;45;2016;;;;;;
405;41;2002;12573.0;12.9;8586.0;683.0;474.0;951.0
406;41;2003;12541.0;12.9;8829.0;704.0;484.0;960.0
407;41;2004;13175.0;13.0;9231.0;701.0;482.0;949.0
408;41;2005;13341.0;12.9;9437.0;707.0;481.0;948.0
409;41;2006;12961.0;12.7;9525.0;735.0;492.0;1000.0
410;41;2007;13293.0;12.8;10118.0;761.0;492.0;1031.0
411;41;2008;14398.0;12.8;11512.0;800.0;525.0;1062.0
412;41;2009;13767.0;12.8;11131.0;809.0;526.0;1104.0
413;41;2010;14020.0;12.8;11100.0;792.0;506.0;1086.0
414;41;2011;14102.0;12.8;11370.0;806.0;522.0;1069.0
415;41;2012;14041.0;12.8;11700.0;833.0;537.0;1119.0
416;41;2013;13631.0;12.9;11403.0;837.0;548.0;1122.0
417;41;2014;13660.0;12.7;11457.0;839.0;549.0;1097.0
418;41;2015;13687.0;12.8;11773.0;860.0;565.0;1123.0
419;41;2016;13531.0;12.7;11401.0;843.0;544.0;1135.0
420;46;2002;1275.0;12.6;729.0;572.0;320.0;837.0
421;46;2003;1086.0;12.8;624.0;574.0;296.0;820.0
422;46;2004;1209.0;12.4;593.0;490.0;278.0;667.0
423;46;2005;1219.0;12.3;608.0;499.0;273.0;669.0
424;46;2006;1112.0;12.9;606.0;545.0;297.0;710.0
425;46;2007;1162.0;12.9;666.0;573.0;290.0;760.0
426;46;2008;1272.0;13.3;715.0;562.0;302.0;746.0
427;46;2009;1113.0;12.3;660.0;593.0;286.0;798.0
428;46;2010;1228.0;13.1;715.0;583.0;300.0;750.0
429;46;2011;1078.0;13.1;605.0;561.0;321.0;674.0
430;46;2012;1011.0;13.2;608.0;601.0;360.0;761.0
431;46;2013;935.0;12.9;523.0;559.0;291.0;724.0
432;46;2014;832.0;13.0;456.0;548.0;260.0;712.0
433;46;2015;913.0;13.2;518.0;568.0;301.0;709.0
434;46;2016;996.0;12.4;499.0;501.0;274.0;667.0
435;47;2002;550.0;12.9;315.0;573.0;454.0;
436;47;2003;601.0;12.5;304.0;507.0;430.0;760.0
437;47;2004;513.0;12.8;258.0;504.0;467.0;
438;47;2005;626.0;11.5;309.0;493.0;390.0;
439;47;2006;611.0;12.6;329.0;539.0;435.0;
440;47;2007;635.0;12.9;363.0;571.0;460.0;
441;47;2008;738.0;11.8;396.0;537.0;469.0;
442;47;2009;719.0;12.7;452.0;629.0;497.0;1047.0
443;47;2010;767.0;12.3;431.0;563.0;433.0;995.0
444;47;2011;673.0;12.3;402.0;597.0;467.0;924.0
445;47;2012;828.0;12.5;488.0;589.0;461.0;
446;47;2013;890.0;12.4;505.0;567.0;476.0;
447;47;2014;936.0;12.3;585.0;625.0;481.0;913.0
448;47;2015;993.0;12.9;618.0;623.0;530.0;836.0
449;47;2016;1035.0;12.5;678.0;655.0;482.0;1009.0
450;48;2002;3590.0;10.9;3278.0;913.0;613.0;1021.0
451;48;2003;3903.0;11.1;3616.0;926.0;620.0;1031.0
