ID;Huishoudensgrootte;LeeftijdReferentiepersoon;Perioden;ParticuliereHuishoudens_1
173;Totaal;25 tot 30 jaar;2054;551662
174;Totaal;25 tot 30 jaar;2055;553370
175;Totaal;25 tot 30 jaar;2056;554623
176;Totaal;25 tot 30 jaar;2057;555413
177;Totaal;25 tot 30 jaar;2058;555744
178;Totaal;25 tot 30 jaar;2059;555563
179;Totaal;25 tot 30 jaar;2060;554830
180;Totaal;30 tot 35 jaar;2016;578766
181;Totaal;30 tot 35 jaar;2017;588064
182;Totaal;30 tot 35 jaar;2018;599925
183;Totaal;30 tot 35 jaar;2019;610208
184;Totaal;30 tot 35 jaar;2020;617470
185;Totaal;30 tot 35 jaar;2021;627554
186;Totaal;30 tot 35 jaar;2022;634597
187;Totaal;30 tot 35 jaar;2023;639236
188;Totaal;30 tot 35 jaar;2024;643110
189;Totaal;30 tot 35 jaar;2025;646347
190;Totaal;30 tot 35 jaar;2026;641890
191;Totaal;30 tot 35 jaar;2027;637320
192;Totaal;30 tot 35 jaar;2028;633616
193;Totaal;30 tot 35 jaar;2029;634599
194;Totaal;30 tot 35 jaar;2030;636017
195;Totaal;30 tot 35 jaar;2031;642918
196;Totaal;30 tot 35 jaar;2032;648368
197;Totaal;30 tot 35 jaar;2033;652861
198;Totaal;30 tot 35 jaar;2034;653217
199;Totaal;30 tot 35 jaar;2035;648764
200;Totaal;30 tot 35 jaar;2036;638764
201;Totaal;30 tot 35 jaar;2037;629513
202;Totaal;30 tot 35 jaar;2038;618996
203;Totaal;30 tot 35 jaar;2039;611047
204;Totaal;30 tot 35 jaar;2040;606932
205;Totaal;30 tot 35 jaar;2041;605309
206;Totaal;30 tot 35 jaar;2042;602412
207;Totaal;30 tot 35 jaar;2043;599490
208;Totaal;30 tot 35 jaar;2044;592210
209;Totaal;30 tot 35 jaar;2045;586823
210;Totaal;30 tot 35 jaar;2046;581206
211;Totaal;30 tot 35 jaar;2047;579246
212;Totaal;30 tot 35 jaar;2048;581155
213;Totaal;30 tot 35 jaar;2049;586674
214;Totaal;30 tot 35 jaar;2050;591920
215;Totaal;30 tot 35 jaar;2051;598936
216;Totaal;30 tot 35 jaar;2052;605419
217;Totaal;30 tot 35 jaar;2053;611352
218;Totaal;30 tot 35 jaar;2054;616793
219;Totaal;30 tot 35 jaar;2055;621482
220;Totaal;30 tot 35 jaar;2056;625702
221;Totaal;30 tot 35 jaar;2057;629392
222;Totaal;30 tot 35 jaar;2058;632436
223;Totaal;30 tot 35 jaar;2059;634848
224;Totaal;30 tot 35 jaar;2060;636673
225;Totaal;35 tot 40 jaar;2016;580798
226;Totaal;35 tot 40 jaar;2017;585879
227;Totaal;35 tot 40 jaar;2018;590376
228;Totaal;35 tot 40 jaar;2019;591007
229;Totaal;35 tot 40 jaar;2020;594288
230;Totaal;35 tot 40 jaar;2021;595093
231;Totaal;35 tot 40 jaar;2022;600369
232;Totaal;35 tot 40 jaar;2023;608745
233;Totaal;35 tot 40 jaar;2024;617064
234;Totaal;35 tot 40 jaar;2025;623431
235;Totaal;35 tot 40 jaar;2026;632817
236;Totaal;35 tot 40 jaar;2027;639172
237;Totaal;35 tot 40 jaar;2028;643271
238;Totaal;35 tot 40 jaar;2029;646936
239;Totaal;35 tot 40 jaar;2030;650258
240;Totaal;35 tot 40 jaar;2031;646017
241;Totaal;35 tot 40 jaar;2032;641823
242;Totaal;35 tot 40 jaar;2033;638974
243;Totaal;35 tot 40 jaar;2034;640824
244;Totaal;35 tot 40 jaar;2035;642988
245;Totaal;35 tot 40 jaar;2036;650508
246;Totaal;35 tot 40 jaar;2037;656472
247;Totaal;35 tot 40 jaar;2038;661273
248;Totaal;35 tot 40 jaar;2039;661803
249;Totaal;35 tot 40 jaar;2040;657336
250;Totaal;35 tot 40 jaar;2041;647293
251;Totaal;35 tot 40 jaar;2042;637967
252;Totaal;35 tot 40 jaar;2043;627289
253;Totaal;35 tot 40 jaar;2044;619305
254;Totaal;35 tot 40 jaar;2045;615137
255;Totaal;35 tot 40 jaar;2046;613427
256;Totaal;35 tot 40 jaar;2047;610454
257;Totaal;35 tot 40 jaar;2048;607433
258;Totaal;35 tot 40 jaar;2049;600021
259;Totaal;35 tot 40 jaar;2050;594567
260;Totaal;35 tot 40 jaar;2051;589089
261;Totaal;35 tot 40 jaar;2052;587311
262;Totaal;35 tot 40 jaar;2053;589374
263;Totaal;35 tot 40 jaar;2054;595010
264;Totaal;35 tot 40 jaar;2055;600320
265;Totaal;35 tot 40 jaar;2056;607199
266;Totaal;35 tot 40 jaar;2057;613508
267;Totaal;35 tot 40 jaar;2058;619293
268;Totaal;35 tot 40 jaar;2059;624596
269;Totaal;35 tot 40 jaar;2060;629172
270;Totaal;40 tot 45 jaar;2016;656133
271;Totaal;40 tot 45 jaar;2017;629880
272;Totaal;40 tot 45 jaar;2018;609494
273;Totaal;40 tot 45 jaar;2019;600351
274;Totaal;40 tot 45 jaar;2020;594648
275;Totaal;40 tot 45 jaar;2021;597870
276;Totaal;40 tot 45 jaar;2022;599619
277;Totaal;40 tot 45 jaar;2023;600555
278;Totaal;40 tot 45 jaar;2024;598885
279;Totaal;40 tot 45 jaar;2025;600606
280;Totaal;40 tot 45 jaar;2026;600152
281;Totaal;40 tot 45 jaar;2027;604475
282;Totaal;40 tot 45 jaar;2028;612410
283;Totaal;40 tot 45 jaar;2029;620498
284;Totaal;40 tot 45 jaar;2030;626787
285;Totaal;40 tot 45 jaar;2031;636206
286;Totaal;40 tot 45 jaar;2032;642688
287;Totaal;40 tot 45 jaar;2033;646976
288;Totaal;40 tot 45 jaar;2034;650952
289;Totaal;40 tot 45 jaar;2035;654572
290;Totaal;40 tot 45 jaar;2036;650590
291;Totaal;40 tot 45 jaar;2037;646652
292;Totaal;40 tot 45 jaar;2038;644136
293;Totaal;40 tot 45 jaar;2039;646273
294;Totaal;40 tot 45 jaar;2040;648710
295;Totaal;40 tot 45 jaar;2041;656470
296;Totaal;40 tot 45 jaar;2042;662653
297;Totaal;40 tot 45 jaar;2043;667549
298;Totaal;40 tot 45 jaar;2044;668110
299;Totaal;40 tot 45 jaar;2045;663607
300;Totaal;40 tot 45 jaar;2046;653433
301;Totaal;40 tot 45 jaar;2047;643964
302;Totaal;40 tot 45 jaar;2048;633129
303;Totaal;40 tot 45 jaar;2049;624996
304;Totaal;40 tot 45 jaar;2050;620729
305;Totaal;40 tot 45 jaar;2051;618943
306;Totaal;40 tot 45 jaar;2052;615891
307;Totaal;40 tot 45 jaar;2053;612804
308;Totaal;40 tot 45 jaar;2054;605280
309;Totaal;40 tot 45 jaar;2055;599738
310;Totaal;40 tot 45 jaar;2056;594333
311;Totaal;40 tot 45 jaar;2057;592660
312;Totaal;40 tot 45 jaar;2058;594824
313;Totaal;40 tot 45 jaar;2059;600570
314;Totaal;40 tot 45 jaar;2060;605912
315;Totaal;45 tot 50 jaar;2016;768965
316;Totaal;45 tot 50 jaar;2017;767227
317;Totaal;45 tot 50 jaar;2018;758584
318;Totaal;45 tot 50 jaar;2019;737580
319;Totaal;45 tot 50 jaar;2020;704738
320;Totaal;45 tot 50 jaar;2021;670351
321;Totaal;45 tot 50 jaar;2022;641670
322;Totaal;45 tot 50 jaar;2023;618791
323;Totaal;45 tot 50 jaar;2024;608184
324;Totaal;45 tot 50 jaar;2025;601535
325;Totaal;45 tot 50 jaar;2026;603917
326;Totaal;45 tot 50 jaar;2027;604884
327;Totaal;45 tot 50 jaar;2028;605005
328;Totaal;45 tot 50 jaar;2029;602687
329;Totaal;45 tot 50 jaar;2030;603921
330;Totaal;45 tot 50 jaar;2031;603199
331;Totaal;45 tot 50 jaar;2032;607457
332;Totaal;45 tot 50 jaar;2033;615615
333;Totaal;45 tot 50 jaar;2034;623969
334;Totaal;45 tot 50 jaar;2035;630584
335;Totaal;45 tot 50 jaar;2036;640361
336;Totaal;45 tot 50 jaar;2037;647232
337;Totaal;45 tot 50 jaar;2038;651800
338;Totaal;45 tot 50 jaar;2039;656049
339;Totaal;45 tot 50 jaar;2040;659850
340;Totaal;45 tot 50 jaar;2041;655957
341;Totaal;45 tot 50 jaar;2042;652005
342;Totaal;45 tot 50 jaar;2043;649546
343;Totaal;45 tot 50 jaar;2044;651807
344;Totaal;45 tot 50 jaar;2045;654379
345;Totaal;45 tot 50 jaar;2046;662310
346;Totaal;45 tot 50 jaar;2047;668656
347;Totaal;45 tot 50 jaar;2048;673638
348;Totaal;45 tot 50 jaar;2049;674205
349;Totaal;45 tot 50 jaar;2050;669626
350;Totaal;45 tot 50 jaar;2051;659306
351;Totaal;45 tot 50 jaar;2052;649689
352;Totaal;45 tot 50 jaar;2053;638689
353;Totaal;45 tot 50 jaar;2054;630431
354;Totaal;45 tot 50 jaar;2055;626073
355;Totaal;45 tot 50 jaar;2056;624249
356;Totaal;45 tot 50 jaar;2057;621133
357;Totaal;45 tot 50 jaar;2058;617964
358;Totaal;45 tot 50 jaar;2059;610303
359;Totaal;45 tot 50 jaar;2060;604684
360;Totaal;50 tot 55 jaar;2016;774539
361;Totaal;50 tot 55 jaar;2017;776689
362;Totaal;50 tot 55 jaar;2018;776331
363;Totaal;50 tot 55 jaar;2019;773783
364;Totaal;50 tot 55 jaar;2020;774999
365;Totaal;50 tot 55 jaar;2021;774879
366;Totaal;50 tot 55 jaar;2022;771480
367;Totaal;50 tot 55 jaar;2023;761108
368;Totaal;50 tot 55 jaar;2024;739095
369;Totaal;50 tot 55 jaar;2025;705757
370;Totaal;50 tot 55 jaar;2026;670993
371;Totaal;50 tot 55 jaar;2027;642010
372;Totaal;50 tot 55 jaar;2028;618874
373;Totaal;50 tot 55 jaar;2029;608055
374;Totaal;50 tot 55 jaar;2030;601242
375;Totaal;50 tot 55 jaar;2031;603487
376;Totaal;50 tot 55 jaar;2032;604305
377;Totaal;50 tot 55 jaar;2033;604217
378;Totaal;50 tot 55 jaar;2034;601760
379;Totaal;50 tot 55 jaar;2035;602903
380;Totaal;50 tot 55 jaar;2036;602170
381;Totaal;50 tot 55 jaar;2037;606518
382;Totaal;50 tot 55 jaar;2038;614841
383;Totaal;50 tot 55 jaar;2039;623351
384;Totaal;50 tot 55 jaar;2040;630148
385;Totaal;50 tot 55 jaar;2041;640103
386;Totaal;50 tot 55 jaar;2042;647071
387;Totaal;50 tot 55 jaar;2043;651691
388;Totaal;50 tot 55 jaar;2044;655977
389;Totaal;50 tot 55 jaar;2045;659839
390;Totaal;50 tot 55 jaar;2046;655951
391;Totaal;50 tot 55 jaar;2047;652021
392;Totaal;50 tot 55 jaar;2048;649630
393;Totaal;50 tot 55 jaar;2049;651985
394;Totaal;50 tot 55 jaar;2050;654642
395;Totaal;50 tot 55 jaar;2051;662672
396;Totaal;50 tot 55 jaar;2052;669101
397;Totaal;50 tot 55 jaar;2053;674101
398;Totaal;50 tot 55 jaar;2054;674675
399;Totaal;50 tot 55 jaar;2055;670084
400;Totaal;50 tot 55 jaar;2056;659712
401;Totaal;50 tot 55 jaar;2057;650021
402;Totaal;50 tot 55 jaar;2058;638970
403;Totaal;50 tot 55 jaar;2059;630692
404;Totaal;50 tot 55 jaar;2060;626308
405;Totaal;55 tot 60 jaar;2016;709564
406;Totaal;55 tot 60 jaar;2017;723361
407;Totaal;55 tot 60 jaar;2018;736817
408;Totaal;55 tot 60 jaar;2019;749941
409;Totaal;55 tot 60 jaar;2020;761948
410;Totaal;55 tot 60 jaar;2021;769846
411;Totaal;55 tot 60 jaar;2022;770806
412;Totaal;55 tot 60 jaar;2023;769557
413;Totaal;55 tot 60 jaar;2024;766492
414;Totaal;55 tot 60 jaar;2025;767640
415;Totaal;55 tot 60 jaar;2026;767531
416;Totaal;55 tot 60 jaar;2027;764088
417;Totaal;55 tot 60 jaar;2028;753732
418;Totaal;55 tot 60 jaar;2029;731916
419;Totaal;55 tot 60 jaar;2030;698883
420;Totaal;55 tot 60 jaar;2031;664426
421;Totaal;55 tot 60 jaar;2032;635720
422;Totaal;55 tot 60 jaar;2033;612796
423;Totaal;55 tot 60 jaar;2034;602120
424;Totaal;55 tot 60 jaar;2035;595415
425;Totaal;55 tot 60 jaar;2036;597710
426;Totaal;55 tot 60 jaar;2037;598591
427;Totaal;55 tot 60 jaar;2038;598517
428;Totaal;55 tot 60 jaar;2039;596102
429;Totaal;55 tot 60 jaar;2040;597280
430;Totaal;55 tot 60 jaar;2041;596608
431;Totaal;55 tot 60 jaar;2042;600984
432;Totaal;55 tot 60 jaar;2043;609364
433;Totaal;55 tot 60 jaar;2044;617925
434;Totaal;55 tot 60 jaar;2045;624811
435;Totaal;55 tot 60 jaar;2046;634860
436;Totaal;55 tot 60 jaar;2047;641886
437;Totaal;55 tot 60 jaar;2048;646562
438;Totaal;55 tot 60 jaar;2049;650937
439;Totaal;55 tot 60 jaar;2050;654840
440;Totaal;55 tot 60 jaar;2051;651047
441;Totaal;55 tot 60 jaar;2052;647161
442;Totaal;55 tot 60 jaar;2053;644845
443;Totaal;55 tot 60 jaar;2054;647262
444;Totaal;55 tot 60 jaar;2055;649980
445;Totaal;55 tot 60 jaar;2056;658078
446;Totaal;55 tot 60 jaar;2057;664587
447;Totaal;55 tot 60 jaar;2058;669638
448;Totaal;55 tot 60 jaar;2059;670256
449;Totaal;55 tot 60 jaar;2060;665699
450;Totaal;60 tot 65 jaar;2016;644826
451;Totaal;60 tot 65 jaar;2017;654961
452;Totaal;60 tot 65 jaar;2018;663163
453;Totaal;60 tot 65 jaar;2019;674535
454;Totaal;60 tot 65 jaar;2020;687554
455;Totaal;60 tot 65 jaar;2021;700618
456;Totaal;60 tot 65 jaar;2022;713762
457;Totaal;60 tot 65 jaar;2023;726414
458;Totaal;60 tot 65 jaar;2024;739028
459;Totaal;60 tot 65 jaar;2025;750629
460;Totaal;60 tot 65 jaar;2026;758394
461;Totaal;60 tot 65 jaar;2027;759319
462;Totaal;60 tot 65 jaar;2028;758306
463;Totaal;60 tot 65 jaar;2029;755473
464;Totaal;60 tot 65 jaar;2030;756967
465;Totaal;60 tot 65 jaar;2031;757277
466;Totaal;60 tot 65 jaar;2032;754212
467;Totaal;60 tot 65 jaar;2033;744308
468;Totaal;60 tot 65 jaar;2034;722996
469;Totaal;60 tot 65 jaar;2035;690518
470;Totaal;60 tot 65 jaar;2036;656583
471;Totaal;60 tot 65 jaar;2037;628346
472;Totaal;60 tot 65 jaar;2038;605804
473;Totaal;60 tot 65 jaar;2039;595451
474;Totaal;60 tot 65 jaar;2040;589032
475;Totaal;60 tot 65 jaar;2041;591524
476;Totaal;60 tot 65 jaar;2042;592611
477;Totaal;60 tot 65 jaar;2043;592687
478;Totaal;60 tot 65 jaar;2044;590412
479;Totaal;60 tot 65 jaar;2045;591689
480;Totaal;60 tot 65 jaar;2046;591117
481;Totaal;60 tot 65 jaar;2047;595579
482;Totaal;60 tot 65 jaar;2048;604082
483;Totaal;60 tot 65 jaar;2049;612798
484;Totaal;60 tot 65 jaar;2050;619869
485;Totaal;60 tot 65 jaar;2051;630073
486;Totaal;60 tot 65 jaar;2052;637260
487;Totaal;60 tot 65 jaar;2053;642095
488;Totaal;60 tot 65 jaar;2054;646606
489;Totaal;60 tot 65 jaar;2055;650635
490;Totaal;60 tot 65 jaar;2056;646958
491;Totaal;60 tot 65 jaar;2057;643125
492;Totaal;60 tot 65 jaar;2058;640886
493;Totaal;60 tot 65 jaar;2059;643360
494;Totaal;60 tot 65 jaar;2060;646130
495;Totaal;65 tot 70 jaar;2016;656953
496;Totaal;65 tot 70 jaar;2017;638316
497;Totaal;65 tot 70 jaar;2018;628244
498;Totaal;65 tot 70 jaar;2019;624680
499;Totaal;65 tot 70 jaar;2020;626838
500;Totaal;65 tot 70 jaar;2021;632074
501;Totaal;65 tot 70 jaar;2022;641813
502;Totaal;65 tot 70 jaar;2023;649667
503;Totaal;65 tot 70 jaar;2024;660867
504;Totaal;65 tot 70 jaar;2025;673858
505;Totaal;65 tot 70 jaar;2026;686708
506;Totaal;65 tot 70 jaar;2027;699922
507;Totaal;65 tot 70 jaar;2028;712541
508;Totaal;65 tot 70 jaar;2029;725212
509;Totaal;65 tot 70 jaar;2030;736893
510;Totaal;65 tot 70 jaar;2031;744901
511;Totaal;65 tot 70 jaar;2032;746182
512;Totaal;65 tot 70 jaar;2033;745683
513;Totaal;65 tot 70 jaar;2034;743385
514;Totaal;65 tot 70 jaar;2035;745490
515;Totaal;65 tot 70 jaar;2036;746480
516;Totaal;65 tot 70 jaar;2037;744036
517;Totaal;65 tot 70 jaar;2038;734778
518;Totaal;65 tot 70 jaar;2039;714172
519;Totaal;65 tot 70 jaar;2040;682477
520;Totaal;65 tot 70 jaar;2041;649287
521;Totaal;65 tot 70 jaar;2042;621715
522;Totaal;65 tot 70 jaar;2043;599698
523;Totaal;65 tot 70 jaar;2044;589782
524;Totaal;65 tot 70 jaar;2045;583730
525;Totaal;65 tot 70 jaar;2046;586492
526;Totaal;65 tot 70 jaar;2047;587876
527;Totaal;65 tot 70 jaar;2048;588185
528;Totaal;65 tot 70 jaar;2049;586129
529;Totaal;65 tot 70 jaar;2050;587596
530;Totaal;65 tot 70 jaar;2051;587252
531;Totaal;65 tot 70 jaar;2052;591927
532;Totaal;65 tot 70 jaar;2053;600700
533;Totaal;65 tot 70 jaar;2054;609676
534;Totaal;65 tot 70 jaar;2055;617032
535;Totaal;65 tot 70 jaar;2056;627490
536;Totaal;65 tot 70 jaar;2057;634910
537;Totaal;65 tot 70 jaar;2058;639965
538;Totaal;65 tot 70 jaar;2059;644671
539;Totaal;65 tot 70 jaar;2060;648868
540;Totaal;70 tot 75 jaar;2016;477765
541;Totaal;70 tot 75 jaar;2017;527184
542;Totaal;70 tot 75 jaar;2018;568021
543;Totaal;70 tot 75 jaar;2019;594481
544;Totaal;70 tot 75 jaar;2020;612181
545;Totaal;70 tot 75 jaar;2021;632607
546;Totaal;70 tot 75 jaar;2022;614859
547;Totaal;70 tot 75 jaar;2023;605466
548;Totaal;70 tot 75 jaar;2024;602452
549;Totaal;70 tot 75 jaar;2025;605015
550;Totaal;70 tot 75 jaar;2026;610622
551;Totaal;70 tot 75 jaar;2027;620467
552;Totaal;70 tot 75 jaar;2028;628566
553;Totaal;70 tot 75 jaar;2029;639917
554;Totaal;70 tot 75 jaar;2030;653044
555;Totaal;70 tot 75 jaar;2031;665877
556;Totaal;70 tot 75 jaar;2032;679304
557;Totaal;70 tot 75 jaar;2033;692062
558;Totaal;70 tot 75 jaar;2034;704901
559;Totaal;70 tot 75 jaar;2035;716772
560;Totaal;70 tot 75 jaar;2036;725095
561;Totaal;70 tot 75 jaar;2037;726844
562;Totaal;70 tot 75 jaar;2038;726944
563;Totaal;70 tot 75 jaar;2039;725323
564;Totaal;70 tot 75 jaar;2040;728133
565;Totaal;70 tot 75 jaar;2041;729837
566;Totaal;70 tot 75 jaar;2042;728021
567;Totaal;70 tot 75 jaar;2043;719490
568;Totaal;70 tot 75 jaar;2044;699707
569;Totaal;70 tot 75 jaar;2045;669036
570;Totaal;70 tot 75 jaar;2046;636895
571;Totaal;70 tot 75 jaar;2047;610266
572;Totaal;70 tot 75 jaar;2048;589057
573;Totaal;70 tot 75 jaar;2049;579775
574;Totaal;70 tot 75 jaar;2050;574272
575;Totaal;70 tot 75 jaar;2051;577453
576;Totaal;70 tot 75 jaar;2052;579270
577;Totaal;70 tot 75 jaar;2053;579913
578;Totaal;70 tot 75 jaar;2054;578196
579;Totaal;70 tot 75 jaar;2055;579982
580;Totaal;70 tot 75 jaar;2056;579986
581;Totaal;70 tot 75 jaar;2057;584984
582;Totaal;70 tot 75 jaar;2058;594043
583;Totaal;70 tot 75 jaar;2059;603288
584;Totaal;70 tot 75 jaar;2060;610945
585;Totaal;75 tot 80 jaar;2016;388909
586;Totaal;75 tot 80 jaar;2017;396975
587;Totaal;75 tot 80 jaar;2018;408223
