ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
191;30;2011;202266;100699;101567
192;31;2006;211707;105875;105832
193;31;2007;201385;100408;100977
194;31;2008;198845;99555;99290
195;31;2009;196090;97537;98553
196;31;2010;197903;98347;99556
197;31;2011;196736;97666;99070
198;32;2006;220438;110109;110329
199;32;2007;211272;105431;105841
200;32;2008;201223;100119;101104
201;32;2009;198841;99353;99489
202;32;2010;196216;97419;98797
203;32;2011;198105;98267;99837
204;33;2006;239456;119468;119988
205;33;2007;219905;109604;110301
206;33;2008;210975;105070;105905
207;33;2009;201122;99876;101246
208;33;2010;198890;99189;99701
209;33;2011;196367;97323;99044
210;34;2006;251780;126689;125092
211;34;2007;238730;118861;119870
212;34;2008;219513;109197;110316
213;34;2009;210747;104772;105975
214;34;2010;201078;99686;101392
215;34;2011;198967;99062;99905
216;35;2006;263616;132977;130639
217;35;2007;250965;126005;124960
218;35;2008;238130;118322;119808
219;35;2009;219171;108822;110349
220;35;2010;210552;104493;106059
221;35;2011;201039;99502;101538
222;36;2006;270187;136714;133473
223;36;2007;262611;132180;130431
224;36;2008;250277;125419;124857
225;36;2009;237594;117850;119743
226;36;2010;218867;108494;110373
227;36;2011;210379;104251;106128
228;37;2006;258934;130824;128111
229;37;2007;269122;135883;133239
230;37;2008;261698;131452;130245
231;37;2009;249606;124864;124742
232;37;2010;237064;117398;119666
233;37;2011;218546;108175;110371
234;38;2006;257023;130285;126737
235;38;2007;257945;130077;127868
236;38;2008;268222;135190;133031
237;38;2009;260893;130836;130057
238;38;2010;249013;124392;124621
239;38;2011;236587;117015;119573
240;39;2006;258671;131276;127395
241;39;2007;256064;129560;126504
242;39;2008;257080;129413;127667
243;39;2009;267390;134552;132838
244;39;2010;260148;130267;129880
245;39;2011;248449;123949;124499
246;40;2006;263548;133971;129577
247;40;2007;257645;130496;127149
248;40;2008;255159;128874;126284
249;40;2009;256219;128763;127456
250;40;2010;266559;133925;132634
251;40;2011;259393;129701;129691
252;41;2006;268330;136151;132179
253;41;2007;262478;133193;129285
254;41;2008;256742;129819;126924
255;41;2009;254329;128260;126069
256;41;2010;255429;128181;127248
257;41;2011;265784;133355;132429
258;42;2006;264399;134148;130251
259;42;2007;267238;135374;131864
260;42;2008;261506;132486;129020
261;42;2009;255889;129187;126702
262;42;2010;253546;127691;125855
263;42;2011;254674;127634;127040
264;43;2006;260006;131324;128681
265;43;2007;263336;133405;129931
266;43;2008;266209;134651;131558
267;43;2009;260554;131812;128742
268;43;2010;255050;128583;126467
269;43;2011;252766;127140;125626
270;44;2006;257886;130127;127758
271;44;2007;258955;130606;128349
272;44;2008;262335;132712;129623
273;44;2009;265212;133964;131248
274;44;2010;259635;131174;128461
275;44;2011;254225;128006;126219
276;45;2006;251526;127123;124403
277;45;2007;256857;129452;127405
278;45;2008;257946;129940;128006
279;45;2009;261350;132060;129291
280;45;2010;264231;133319;130912
281;45;2011;258722;130570;128152
282;46;2006;249772;125813;123959
283;46;2007;250424;126420;124004
284;46;2008;255844;128801;127043
285;46;2009;256930;129289;127641
286;46;2010;260352;131422;128931
287;46;2011;263237;132686;130551
288;47;2006;243237;122556;120681
289;47;2007;248711;125148;123564
290;47;2008;249357;125743;123613
291;47;2009;254839;128165;126673
292;47;2010;255918;128649;127269
293;47;2011;259355;130791;128564
294;48;2006;238654;120091;118563
295;48;2007;242197;121916;120280
296;48;2008;247692;124518;123175
297;48;2009;248309;125093;123216
298;48;2010;253847;127553;126294
299;48;2011;254922;128032;126890
300;49;2006;234977;118584;116393
301;49;2007;237605;119461;118144
302;49;2008;241160;121290;119870
303;49;2009;246646;123884;122762
304;49;2010;247244;124443;122801
305;49;2011;252822;126933;125890
306;50;2006;229702;115239;114463
307;50;2007;233877;117926;115951
308;50;2008;236542;118831;117710
309;50;2009;240089;120652;119437
310;50;2010;245567;123241;122326
311;50;2011;246140;123780;122359
312;51;2006;226587;114225;112362
313;51;2007;228578;114577;114001
314;51;2008;232756;117256;115500
315;51;2009;235437;118179;117259
316;51;2010;238972;119990;118982
317;51;2011;244440;122574;121867
318;52;2006;223331;112552;110779
319;52;2007;225431;113521;111910
320;52;2008;227448;113892;113556
321;52;2009;231605;116553;115052
322;52;2010;234302;117488;116814
323;52;2011;237821;119291;118530
324;53;2006;223865;113006;110860
325;53;2007;222120;111848;110273
326;53;2008;224233;112825;111408
327;53;2009;226258;113205;113053
328;53;2010;230395;115848;114548
329;53;2011;233109;116798;116310
330;54;2006;216243;109268;106975
331;54;2007;222585;112256;110329
332;54;2008;220891;111128;109762
333;54;2009;222997;112107;110891
334;54;2010;225030;112496;112534
335;54;2011;229144;115120;114024
336;55;2006;217381;109795;107586
337;55;2007;214938;108505;106434
338;55;2008;221254;111483;109771
339;55;2009;219596;110382;109214
340;55;2010;221699;111362;110337
341;55;2011;223732;111756;111976
342;56;2006;220179;111321;108858
343;56;2007;215923;108927;106996
344;56;2008;213563;107692;105872
345;56;2009;219836;110653;109183
346;56;2010;218213;109576;108637
347;56;2011;220303;110551;109752
348;57;2006;226665;114750;111915
349;57;2007;218615;110401;108214
350;57;2008;214412;108045;106367
351;57;2009;212119;106855;105263
352;57;2010;218348;109798;108549
353;57;2011;216760;108746;108014
354;58;2006;238255;120034;118221
355;58;2007;224931;113717;111214
356;58;2008;216992;109441;107551
357;58;2009;212828;107116;105712
358;58;2010;210601;105971;104630
359;58;2011;216782;108891;107891
360;59;2006;244984;123893;121092
361;59;2007;236277;118846;117431
362;59;2008;223105;112623;110481
363;59;2009;215264;108416;106848
364;59;2010;211143;106124;105019
365;59;2011;208975;105018;103956
366;60;2006;175436;88348;87088
367;60;2007;242781;122576;120205
368;60;2008;234192;117617;116575
369;60;2009;221152;111477;109675
370;60;2010;213411;107336;106075
371;60;2011;209330;105072;104258
372;61;2006;182521;91736;90785
373;61;2007;173749;87346;86403
374;61;2008;240514;121231;119283
375;61;2009;232032;116354;115678
376;61;2010;219131;110298;108833
377;61;2011;211488;106222;105266
378;62;2006;172306;86621;85685
379;62;2007;180626;90578;90048
380;62;2008;171969;86263;85705
381;62;2009;238106;119767;118339
382;62;2010;229737;114975;114761
383;62;2011;216978;109008;107970
384;63;2006;158080;79309;78771
385;63;2007;170363;85467;84896
386;63;2008;178618;89398;89220
387;63;2009;170074;85159;84915
388;63;2010;235537;118265;117272
389;63;2011;227280;113556;113724
390;64;2006;149657;74736;74921
391;64;2007;156159;78145;78015
392;64;2008;168347;84248;84100
393;64;2009;176519;88145;88374
394;64;2010;168097;83981;84116
395;64;2011;232849;116660;116189
396;65;2006;152383;75434;76949
397;65;2007;147692;73520;74171
398;65;2008;154148;76905;77243
399;65;2009;166221;82943;83278
400;65;2010;174307;86798;87508
401;65;2011;166004;82708;83295
402;66;2006;145075;71063;74011
403;66;2007;150186;74093;76093
404;66;2008;145627;72262;73365
405;66;2009;152020;75615;76405
406;66;2010;163964;81576;82388
407;66;2011;171957;85385;86572
408;67;2006;140227;68490;71738
409;67;2007;142730;69656;73074
410;67;2008;147796;72657;75140
411;67;2009;143365;70903;72462
412;67;2010;149686;74215;75471
413;67;2011;161487;80089;81398
414;68;2006;130266;62846;67419
415;68;2007;137834;67042;70792
416;68;2008;140341;68218;72124
417;68;2009;145347;71177;74169
418;68;2010;141040;69496;71544
419;68;2011;147281;72761;74520
420;69;2006;127696;61165;66531
421;69;2007;127835;61348;66487
422;69;2008;135300;65475;69825
423;69;2009;137796;66650;71146
424;69;2010;142737;69562;73175
425;69;2011;138553;67954;70600
426;70;2006;122815;58166;64649
427;70;2007;125095;59575;65520
428;70;2008;125276;59785;65491
429;70;2009;132621;63836;68785
430;70;2010;135100;65004;70096
431;70;2011;139966;67860;72106
432;71;2006;119117;55574;63543
433;71;2007;120045;56524;63521
434;71;2008;122316;57925;64391
435;71;2009;122526;58156;64370
436;71;2010;129737;62116;67621
437;71;2011;132196;63274;68922
438;72;2006;114468;52658;61810
439;72;2007;116195;53815;62379
440;72;2008;117138;54769;62369
441;72;2009;119391;56157;63234
442;72;2010;119627;56401;63225
443;72;2011;126692;60263;66429
444;73;2006;113901;51578;62323
445;73;2007;111226;50722;60504
446;73;2008;112954;51879;61075
447;73;2009;113907;52833;61074
448;73;2010;116137;54197;61940
449;73;2011;116400;54455;61945
450;74;2006;108399;48179;60220
451;74;2007;110317;49470;60846
452;74;2008;107775;48691;59085
453;74;2009;109494;49839;59654
454;74;2010;110451;50784;59668
455;74;2011;112649;52120;60529
456;75;2006;106250;46347;59903
457;75;2007;104662;45974;58688
458;75;2008;106563;47249;59313
459;75;2009;104154;46546;57609
460;75;2010;105855;47674;58181
461;75;2011;106812;48604;58208
462;76;2006;98074;41841;56233
463;76;2007;102188;44014;58174
464;76;2008;100719;43707;57013
465;76;2009;102593;44962;57631
466;76;2010;100317;44323;55994
467;76;2011;101993;45427;56567
468;77;2006;94116;39192;54924
469;77;2007;93870;39478;54392
470;77;2008;97865;41577;56287
471;77;2009;96512;41333;55180
472;77;2010;98351;42554;55797
473;77;2011;96208;41979;54230
474;78;2006;86487;35193;51294
475;78;2007;89601;36697;52904
476;78;2008;89425;37014;52411
477;78;2009;93282;39028;54254
478;78;2010;92042;38834;53208
479;78;2011;93834;40013;53821
480;79;2006;82476;32688;49788
481;79;2007;81773;32676;49097
482;79;2008;84776;34119;50656
483;79;2009;84661;34459;50203
484;79;2010;88360;36370;51990
485;79;2011;87234;36223;51011
486;80;2006;77000;29326;47673
487;80;2007;77603;30109;47495
488;80;2008;77003;30144;46859
489;80;2009;79886;31519;48367
490;80;2010;79825;31866;47959
491;80;2011;83353;33664;49689
492;81;2006;72651;26475;46176
493;81;2007;71750;26664;45086
494;81;2008;72361;27419;44942
495;81;2009;71853;27493;44360
496;81;2010;74593;28778;45815
497;81;2011;74577;29127;45450
498;82;2006;68703;24569;44134
499;82;2007;67334;23930;43404
500;82;2008;66539;24138;42402
501;82;2009;67139;24854;42285
502;82;2010;66710;24947;41762
503;82;2011;69293;26138;43154
504;83;2006;61379;21159;40220
505;83;2007;63122;21925;41197
506;83;2008;61922;21384;40538
507;83;2009;61214;21597;39617
508;83;2010;61791;22260;39531
509;83;2011;61430;22365;39065
510;84;2006;55559;18348;37211
511;84;2007;55666;18570;37095
512;84;2008;57285;19268;38016
513;84;2009;56237;18816;37421
514;84;2010;55614;19019;36595
515;84;2011;56158;19622;36536
516;85;2006;50496;16128;34368
517;85;2007;49770;15848;33921
518;85;2008;49888;16058;33830
519;85;2009;51360;16679;34681
520;85;2010;50460;16301;34159
521;85;2011;49912;16490;33422
522;86;2006;37854;11502;26352
523;86;2007;44846;13817;31029
524;86;2008;44226;13587;30638
525;86;2009;44340;13778;30562
526;86;2010;45666;14317;31349
527;86;2011;44890;13999;30891
528;87;2006;31329;8921;22408
529;87;2007;33138;9631;23507
530;87;2008;39261;11576;27685
531;87;2009;38729;11389;27340
532;87;2010;38834;11550;27285
533;87;2011;40005;12006;27999
534;88;2006;27924;7635;20289
535;88;2007;27092;7383;19708
536;88;2008;28652;7973;20679
537;88;2009;33942;9584;24358
538;88;2010;33496;9429;24067
539;88;2011;33592;9563;24030
540;89;2006;23423;5997;17426
541;89;2007;23757;6185;17572
542;89;2008;23054;5980;17075
543;89;2009;24374;6457;17917
544;89;2010;28874;7760;21114
545;89;2011;28505;7633;20873
546;90;2006;19297;4731;14566
547;90;2007;19595;4771;14823
548;90;2008;19869;4919;14951
549;90;2009;19281;4754;14526
550;90;2010;20381;5130;15251
551;90;2011;24145;6163;17982
552;91;2006;16350;3848;12502
553;91;2007;15811;3660;12151
554;91;2008;16056;3689;12367
555;91;2009;16270;3800;12471
556;91;2010;15791;3669;12122
557;91;2011;16688;3956;12732
558;92;2006;12828;2838;9990
559;92;2007;13164;2941;10223
560;92;2008;12727;2794;9933
561;92;2009;12916;2813;10103
562;92;2010;13086;2894;10191
563;92;2011;12698;2790;9908
564;93;2006;9665;2029;7636
565;93;2007;10084;2105;7979
566;93;2008;10335;2177;8159
567;93;2009;9986;2066;7920
568;93;2010;10131;2076;8055
569;93;2011;10257;2132;8125
570;94;2006;6917;1394;5523
571;94;2007;7419;1472;5948
572;94;2008;7731;1524;6207
573;94;2009;7909;1572;6338
574;94;2010;7635;1487;6148
575;94;2011;7743;1492;6251
576;95;2006;5046;943;4104
577;95;2007;5170;977;4193
578;95;2008;5534;1027;4507
579;95;2009;5756;1062;4694
580;95;2010;5882;1092;4790
581;95;2011;5674;1030;4644
582;96;2006;3666;618;3048
583;96;2007;3670;640;3030
584;96;2008;3748;660;3088
585;96;2009;4004;692;3312
586;96;2010;4159;712;3447
587;96;2011;4243;730;3513
588;97;2006;2427;400;2027
589;97;2007;2579;406;2173
590;97;2008;2573;419;2154
591;97;2009;2620;430;2190
592;97;2010;2796;450;2346
593;97;2011;2898;461;2437
594;98;2006;1557;233;1323
595;98;2007;1656;256;1400
596;98;2008;1756;259;1496
597;98;2009;1745;266;1479
598;98;2010;1773;272;1501
599;98;2011;1889;283;1606
600;99;2006;2539;378;2160
601;99;2007;2696;377;2319
602;99;2008;2857;389;2468
603;99;2009;3016;396;2620
604;99;2010;3105;402;2704
605;99;2011;3176;407;2769
606;0 tot 5 jaar;2006;991180;507210;483972
607;0 tot 5 jaar;2007;973951;498500;475451
608;0 tot 5 jaar;2008;957226;489829;467396
609;0 tot 5 jaar;2009;940244;481025;459218
610;0 tot 5 jaar;2010;928818;475364;453456
611;0 tot 5 jaar;2011;920190;470978;449213
612;5 tot 10 jaar;2006;999582;511388;488195
613;5 tot 10 jaar;2007;1008621;515332;493289
614;5 tot 10 jaar;2008;1014656;518896;495760
615;5 tot 10 jaar;2009;1013459;518361;495097
616;5 tot 10 jaar;2010;1004320;513322;490997
617;5 tot 10 jaar;2011;987046;504787;482260
618;10 tot 15 jaar;2006;998738;510765;487975
619;10 tot 15 jaar;2007;987731;505759;481972
620;10 tot 15 jaar;2008;981082;501822;479260
621;10 tot 15 jaar;2009;982804;502848;479956
622;10 tot 15 jaar;2010;985529;504471;481056
623;10 tot 15 jaar;2011;998474;510837;487636
624;15 tot 20 jaar;2006;992032;507048;484984
625;15 tot 20 jaar;2007;1000571;511604;488967
626;15 tot 20 jaar;2008;1006433;514394;492038
627;15 tot 20 jaar;2009;1011394;516779;494616
628;15 tot 20 jaar;2010;1014986;518843;496144
629;15 tot 20 jaar;2011;1005431;513656;491776
630;20 tot 25 jaar;2006;964527;487636;476890
631;20 tot 25 jaar;2007;967929;489594;478334
632;20 tot 25 jaar;2008;978631;495343;483288
633;20 tot 25 jaar;2009;990961;501693;489268
634;20 tot 25 jaar;2010;1001598;506534;495062
635;20 tot 25 jaar;2011;1017677;515102;502575
636;25 tot 30 jaar;2006;991053;496600;494453
637;25 tot 30 jaar;2007;989996;494827;495169
638;25 tot 30 jaar;2008;987195;493310;493884
639;25 tot 30 jaar;2009;981712;490477;491234
640;25 tot 30 jaar;2010;982948;491516;491432
641;25 tot 30 jaar;2011;982215;491072;491144
642;30 tot 35 jaar;2006;1125122;562938;562185
643;30 tot 35 jaar;2007;1070264;534127;536138
644;30 tot 35 jaar;2008;1026634;511655;514979
645;30 tot 35 jaar;2009;1004589;500008;504582
646;30 tot 35 jaar;2010;990585;492355;498230
647;30 tot 35 jaar;2011;992441;493017;499423
648;35 tot 40 jaar;2006;1308431;662076;646355
649;35 tot 40 jaar;2007;1296707;653705;643002
650;35 tot 40 jaar;2008;1275407;639796;635608
651;35 tot 40 jaar;2009;1234654;616924;617729
652;35 tot 40 jaar;2010;1175644;585044;590599
653;35 tot 40 jaar;2011;1115000;552892;562109
654;40 tot 45 jaar;2006;1314169;665721;648446
655;40 tot 45 jaar;2007;1309652;663074;646578
656;40 tot 45 jaar;2008;1301951;658542;643409
657;40 tot 45 jaar;2009;1292203;651986;640217
658;40 tot 45 jaar;2010;1290219;649554;640665
659;40 tot 45 jaar;2011;1286842;645836;641005
660;45 tot 50 jaar;2006;1218166;614167;603999
661;45 tot 50 jaar;2007;1235794;622397;613397
662;45 tot 50 jaar;2008;1251999;630292;621707
663;45 tot 50 jaar;2009;1268074;638491;629583
664;45 tot 50 jaar;2010;1281592;645386;636207
665;45 tot 50 jaar;2011;1289058;649012;640047
666;50 tot 55 jaar;2006;1119728;564290;555439
667;50 tot 55 jaar;2007;1132591;570128;562464
668;50 tot 55 jaar;2008;1141870;573932;567936
669;50 tot 55 jaar;2009;1156386;580696;575692
670;50 tot 55 jaar;2010;1174266;589063;585204
671;50 tot 55 jaar;2011;1190654;597563;593090
672;55 tot 60 jaar;2006;1147464;579793;567672
673;55 tot 60 jaar;2007;1110684;560396;550289
674;55 tot 60 jaar;2008;1089326;549284;540042
675;55 tot 60 jaar;2009;1079643;543422;536220
676;55 tot 60 jaar;2010;1080004;542831;537172
677;55 tot 60 jaar;2011;1086552;544962;541589
678;60 tot 65 jaar;2006;838000;420750;417250
679;60 tot 65 jaar;2007;923678;464112;459567
680;60 tot 65 jaar;2008;993640;498757;494883
681;60 tot 65 jaar;2009;1037883;520902;516981
682;60 tot 65 jaar;2010;1065913;534855;531057
683;60 tot 65 jaar;2011;1097925;550518;547407
684;65 tot 70 jaar;2006;695647;338998;356648
685;65 tot 70 jaar;2007;706277;345659;360617
686;65 tot 70 jaar;2008;723212;355517;367697
687;65 tot 70 jaar;2009;744749;367288;377460
688;65 tot 70 jaar;2010;771734;381647;390086
689;65 tot 70 jaar;2011;785282;388897;396385
690;70 tot 75 jaar;2006;578700;266155;312545
691;70 tot 75 jaar;2007;582878;270106;312770
692;70 tot 75 jaar;2008;585459;273049;312411
693;70 tot 75 jaar;2009;597939;280821;317117
694;70 tot 75 jaar;2010;611052;288502;322550
695;70 tot 75 jaar;2011;627903;297972;329931
696;75 tot 80 jaar;2006;467403;195261;272142
697;75 tot 80 jaar;2007;472094;198839;273255
698;75 tot 80 jaar;2008;479348;203666;275680
699;75 tot 80 jaar;2009;481202;206328;274877
700;75 tot 80 jaar;2010;484925;209755;275170
701;75 tot 80 jaar;2011;486081;212246;273837
702;80 tot 85 jaar;2006;335292;119877;215414
703;80 tot 85 jaar;2007;335475;121198;214277
704;80 tot 85 jaar;2008;335110;122353;212757
705;80 tot 85 jaar;2009;336329;124279;212050
706;80 tot 85 jaar;2010;338533;126870;211662
707;80 tot 85 jaar;2011;344811;130916;213894
708;85 tot 90 jaar;2006;171026;50183;120843
709;85 tot 90 jaar;2007;178603;52864;125737
710;85 tot 90 jaar;2008;185081;55174;129907
711;85 tot 90 jaar;2009;192745;57887;134858
712;85 tot 90 jaar;2010;197330;59357;137974
713;85 tot 90 jaar;2011;196904;59691;137215
714;90 tot 95 jaar;2006;65057;14840;50217
715;90 tot 95 jaar;2007;66073;14949;51124
716;90 tot 95 jaar;2008;66718;15103;51617
717;90 tot 95 jaar;2009;66362;15005;51358
718;90 tot 95 jaar;2010;67024;15256;51767
719;90 tot 95 jaar;2011;71531;16533;54998
720;95 jaar of ouder;2006;15235;2572;12662
721;95 jaar of ouder;2007;15771;2656;13115
722;95 jaar of ouder;2008;16468;2754;13713
723;95 jaar of ouder;2009;17141;2846;14295
724;95 jaar of ouder;2010;17715;2928;14788
725;95 jaar of ouder;2011;17880;2911;14969
726;0 tot 10 jaar;2006;1990762;1018598;972167
727;0 tot 10 jaar;2007;1982572;1013832;968740
728;0 tot 10 jaar;2008;1971882;1008725;963156
729;0 tot 10 jaar;2009;1953703;999386;954315
730;0 tot 10 jaar;2010;1933138;988686;944453
731;0 tot 10 jaar;2011;1907236;975765;931473
732;10 tot 20 jaar;2006;1990770;1017813;972959
733;10 tot 20 jaar;2007;1988302;1017363;970939
734;10 tot 20 jaar;2008;1987515;1016216;971298
735;10 tot 20 jaar;2009;1994198;1019627;974572
736;10 tot 20 jaar;2010;2000515;1023314;977200
737;10 tot 20 jaar;2011;2003905;1024493;979412
738;20 tot 30 jaar;2006;1955580;984236;971343
739;20 tot 30 jaar;2007;1957925;984421;973503
740;20 tot 30 jaar;2008;1965826;988653;977172
741;20 tot 30 jaar;2009;1972673;992170;980502
742;20 tot 30 jaar;2010;1984546;998050;986494
743;20 tot 30 jaar;2011;1999892;1006174;993719
744;30 tot 40 jaar;2006;2433553;1225014;1208540
745;30 tot 40 jaar;2007;2366971;1187832;1179140
746;30 tot 40 jaar;2008;2302041;1151451;1150587
747;30 tot 40 jaar;2009;2239243;1116932;1122311
748;30 tot 40 jaar;2010;2166229;1077399;1088829
749;30 tot 40 jaar;2011;2107441;1045909;1061532
750;40 tot 50 jaar;2006;2532335;1279888;1252445
751;40 tot 50 jaar;2007;2545446;1285471;1259975
752;40 tot 50 jaar;2008;2553950;1288834;1265116
753;40 tot 50 jaar;2009;2560277;1290477;1269800
754;40 tot 50 jaar;2010;2571811;1294940;1276872
755;40 tot 50 jaar;2011;2575900;1294848;1281052
756;50 tot 60 jaar;2006;2267192;1144083;1123111
757;50 tot 60 jaar;2007;2243275;1130524;1112753
758;50 tot 60 jaar;2008;2231196;1123216;1107978
759;50 tot 60 jaar;2009;2236029;1124118;1111912
760;50 tot 60 jaar;2010;2254270;1131894;1122376
761;50 tot 60 jaar;2011;2277206;1142525;1134679
762;60 tot 70 jaar;2006;1533647;759748;773898
763;60 tot 70 jaar;2007;1629955;809771;820184
764;60 tot 70 jaar;2008;1716852;854274;862580
765;60 tot 70 jaar;2009;1782632;888190;894441
766;60 tot 70 jaar;2010;1837647;916502;921143
