ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
49;0 jaar;2049;79.51;82.6;0.00425;0.00369
50;0,5 jaar;2000;75.29;80.33;0.00103;0.00089
51;0,5 jaar;2001;75.4;80.58;0.00106;0.00086
52;0,5 jaar;2002;75.65;80.69;0.00099;0.00083
53;0,5 jaar;2003;75.89;80.79;0.00097;0.00081
54;0,5 jaar;2004;76.13;80.9;0.00096;0.0008
55;0,5 jaar;2005;76.29;80.98;0.00095;0.00079
56;0,5 jaar;2006;76.43;81.04;0.00095;0.00079
57;0,5 jaar;2007;76.55;81.08;0.00094;0.00079
58;0,5 jaar;2008;76.68;81.12;0.00093;0.00081
59;0,5 jaar;2009;76.79;81.16;0.00092;0.00082
60;0,5 jaar;2010;76.91;81.21;0.00091;0.00081
61;0,5 jaar;2011;77.02;81.24;0.00091;0.00082
62;0,5 jaar;2012;77.12;81.27;0.0009;0.00082
63;0,5 jaar;2013;77.22;81.31;0.00089;0.00081
64;0,5 jaar;2014;77.31;81.34;0.0009;0.00081
65;0,5 jaar;2015;77.41;81.37;0.00089;0.00079
66;0,5 jaar;2016;77.5;81.4;0.0009;0.00079
67;0,5 jaar;2017;77.59;81.43;0.00089;0.00079
68;0,5 jaar;2018;77.67;81.46;0.00088;0.00079
69;0,5 jaar;2019;77.75;81.49;0.00088;0.00077
70;0,5 jaar;2020;77.82;81.52;0.00088;0.00077
71;0,5 jaar;2021;77.9;81.54;0.00086;0.00077
72;0,5 jaar;2022;77.97;81.57;0.00085;0.00078
73;0,5 jaar;2023;78.04;81.6;0.00085;0.00077
74;0,5 jaar;2024;78.11;81.63;0.00083;0.00078
75;0,5 jaar;2025;78.17;81.66;0.00084;0.00076
76;0,5 jaar;2026;78.24;81.69;0.00085;0.00078
77;0,5 jaar;2027;78.3;81.72;0.00085;0.00078
78;0,5 jaar;2028;78.36;81.75;0.00084;0.00077
79;0,5 jaar;2029;78.42;81.78;0.00084;0.00076
80;0,5 jaar;2030;78.47;81.81;0.00082;0.00076
81;0,5 jaar;2031;78.53;81.84;0.00084;0.00077
82;0,5 jaar;2032;78.58;81.87;0.00083;0.00076
83;0,5 jaar;2033;78.64;81.9;0.00082;0.00077
84;0,5 jaar;2034;78.69;81.93;0.00082;0.00076
85;0,5 jaar;2035;78.74;81.96;0.0008;0.00075
86;0,5 jaar;2036;78.79;81.99;0.00082;0.00075
87;0,5 jaar;2037;78.84;82.02;0.00081;0.00076
88;0,5 jaar;2038;78.89;82.05;0.00081;0.00077
89;0,5 jaar;2039;78.93;82.09;0.0008;0.00076
90;0,5 jaar;2040;78.98;82.12;0.0008;0.00077
91;0,5 jaar;2041;79.02;82.15;0.00081;0.00076
92;0,5 jaar;2042;79.07;82.18;0.00079;0.00076
93;0,5 jaar;2043;79.11;82.21;0.00079;0.00076
94;0,5 jaar;2044;79.15;82.25;0.00081;0.00076
95;0,5 jaar;2045;79.19;82.28;0.00081;0.00076
96;0,5 jaar;2046;79.23;82.31;0.00081;0.00076
97;0,5 jaar;2047;79.27;82.34;0.00079;0.00075
98;0,5 jaar;2048;79.31;82.37;0.0008;0.00074
99;0,5 jaar;2049;79.35;82.4;0.0008;0.00076
100;1,5 jaar;2000;74.37;79.4;0.00047;0.00037
101;1,5 jaar;2001;74.48;79.65;0.00046;0.00036
102;1,5 jaar;2002;74.72;79.76;0.00045;0.00034
103;1,5 jaar;2003;74.96;79.86;0.00045;0.00036
104;1,5 jaar;2004;75.21;79.96;0.00046;0.00038
105;1,5 jaar;2005;75.37;80.04;0.00045;0.00035
106;1,5 jaar;2006;75.5;80.11;0.00044;0.00037
107;1,5 jaar;2007;75.62;80.15;0.00044;0.00036
108;1,5 jaar;2008;75.75;80.19;0.00043;0.00036
109;1,5 jaar;2009;75.86;80.23;0.00042;0.00035
110;1,5 jaar;2010;75.98;80.27;0.00042;0.00034
111;1,5 jaar;2011;76.09;80.31;0.0004;0.00035
112;1,5 jaar;2012;76.19;80.34;0.00041;0.00034
113;1,5 jaar;2013;76.29;80.37;0.0004;0.00034
114;1,5 jaar;2014;76.38;80.4;0.00039;0.00034
115;1,5 jaar;2015;76.48;80.43;0.00039;0.00033
116;1,5 jaar;2016;76.57;80.46;0.00041;0.00032
117;1,5 jaar;2017;76.65;80.49;0.0004;0.00032
118;1,5 jaar;2018;76.74;80.52;0.00043;0.00033
119;1,5 jaar;2019;76.82;80.55;0.0004;0.00033
120;1,5 jaar;2020;76.89;80.58;0.0004;0.00034
121;1,5 jaar;2021;76.97;80.61;0.0004;0.00032
122;1,5 jaar;2022;77.04;80.64;0.00041;0.00035
123;1,5 jaar;2023;77.11;80.66;0.00041;0.00033
124;1,5 jaar;2024;77.17;80.69;0.0004;0.00034
125;1,5 jaar;2025;77.24;80.72;0.00038;0.00033
126;1,5 jaar;2026;77.3;80.75;0.00038;0.00032
127;1,5 jaar;2027;77.36;80.78;0.00038;0.00032
128;1,5 jaar;2028;77.42;80.81;0.00036;0.00032
129;1,5 jaar;2029;77.48;80.84;0.00038;0.00031
130;1,5 jaar;2030;77.54;80.87;0.00038;0.00033
131;1,5 jaar;2031;77.59;80.9;0.00039;0.00032
132;1,5 jaar;2032;77.65;80.93;0.00039;0.00033
133;1,5 jaar;2033;77.7;80.96;0.00038;0.00033
134;1,5 jaar;2034;77.75;80.99;0.00038;0.00033
135;1,5 jaar;2035;77.8;81.02;0.00037;0.00032
136;1,5 jaar;2036;77.85;81.05;0.00036;0.00032
137;1,5 jaar;2037;77.9;81.09;0.00038;0.00032
138;1,5 jaar;2038;77.95;81.12;0.00036;0.00031
139;1,5 jaar;2039;77.99;81.15;0.00037;0.0003
140;1,5 jaar;2040;78.04;81.18;0.00037;0.00032
141;1,5 jaar;2041;78.09;81.21;0.00036;0.00032
142;1,5 jaar;2042;78.13;81.25;0.00037;0.00033
143;1,5 jaar;2043;78.17;81.28;0.00038;0.00032
144;1,5 jaar;2044;78.21;81.31;0.00036;0.00032
145;1,5 jaar;2045;78.26;81.34;0.00037;0.00031
146;1,5 jaar;2046;78.29;81.37;0.00037;0.00031
147;1,5 jaar;2047;78.33;81.4;0.00036;0.00031
148;1,5 jaar;2048;78.37;81.43;0.00036;0.00031
149;1,5 jaar;2049;78.41;81.46;0.00036;0.0003
150;2,5 jaar;2000;73.41;78.43;0.00035;0.00022
151;2,5 jaar;2001;73.51;78.68;0.00036;0.00021
152;2,5 jaar;2002;73.75;78.78;0.00034;0.00022
153;2,5 jaar;2003;74.0;78.88;0.00033;0.00023
154;2,5 jaar;2004;74.24;78.99;0.00035;0.00022
155;2,5 jaar;2005;74.4;79.07;0.00032;0.00022
156;2,5 jaar;2006;74.54;79.14;0.00032;0.00022
157;2,5 jaar;2007;74.66;79.18;0.00032;0.00023
158;2,5 jaar;2008;74.78;79.22;0.00031;0.00021
159;2,5 jaar;2009;74.9;79.26;0.00031;0.0002
160;2,5 jaar;2010;75.01;79.3;0.00031;0.0002
161;2,5 jaar;2011;75.12;79.34;0.00028;0.00019
162;2,5 jaar;2012;75.22;79.37;0.0003;0.00017
163;2,5 jaar;2013;75.32;79.4;0.0003;0.0002
164;2,5 jaar;2014;75.41;79.43;0.00029;0.00021
165;2,5 jaar;2015;75.51;79.46;0.00029;0.00022
166;2,5 jaar;2016;75.6;79.49;0.00028;0.00023
167;2,5 jaar;2017;75.68;79.52;0.0003;0.00021
168;2,5 jaar;2018;75.77;79.55;0.00031;0.00019
169;2,5 jaar;2019;75.85;79.58;0.00029;0.00019
170;2,5 jaar;2020;75.92;79.61;0.00029;0.00019
171;2,5 jaar;2021;76.0;79.63;0.00029;0.00019
172;2,5 jaar;2022;76.07;79.66;0.00029;0.00019
173;2,5 jaar;2023;76.14;79.69;0.00027;0.00019
174;2,5 jaar;2024;76.2;79.72;0.00028;0.00019
175;2,5 jaar;2025;76.27;79.75;0.00027;0.0002
176;2,5 jaar;2026;76.33;79.78;0.00028;0.00018
177;2,5 jaar;2027;76.39;79.81;0.00027;0.00018
178;2,5 jaar;2028;76.45;79.84;0.00026;0.00018
179;2,5 jaar;2029;76.51;79.86;0.00027;0.00018
180;2,5 jaar;2030;76.57;79.9;0.00027;0.00018
181;2,5 jaar;2031;76.62;79.93;0.00026;0.00017
182;2,5 jaar;2032;76.68;79.96;0.00029;0.00017
183;2,5 jaar;2033;76.73;79.99;0.00029;0.00019
184;2,5 jaar;2034;76.78;80.02;0.00028;0.00019
185;2,5 jaar;2035;76.83;80.05;0.00026;0.00019
186;2,5 jaar;2036;76.88;80.08;0.00025;0.00019
187;2,5 jaar;2037;76.93;80.11;0.00026;0.00019
188;2,5 jaar;2038;76.98;80.14;0.00026;0.00018
189;2,5 jaar;2039;77.02;80.17;0.00027;0.00016
190;2,5 jaar;2040;77.07;80.21;0.00026;0.00019
191;2,5 jaar;2041;77.11;80.24;0.00026;0.00018
192;2,5 jaar;2042;77.16;80.27;0.00026;0.00017
193;2,5 jaar;2043;77.2;80.3;0.00026;0.00017
194;2,5 jaar;2044;77.24;80.33;0.00025;0.00017
195;2,5 jaar;2045;77.28;80.36;0.00026;0.00016
196;2,5 jaar;2046;77.32;80.4;0.00025;0.00017
197;2,5 jaar;2047;77.36;80.43;0.00025;0.00017
198;2,5 jaar;2048;77.4;80.46;0.00027;0.00018
199;2,5 jaar;2049;77.44;80.49;0.00027;0.00019
200;3,5 jaar;2000;72.43;77.44;0.00026;0.00018
201;3,5 jaar;2001;72.54;77.69;0.00025;0.00016
202;3,5 jaar;2002;72.78;77.8;0.00026;0.00016
203;3,5 jaar;2003;73.02;77.9;0.00025;0.00017
204;3,5 jaar;2004;73.27;78.01;0.00024;0.00015
205;3,5 jaar;2005;73.42;78.09;0.00025;0.00014
206;3,5 jaar;2006;73.56;78.15;0.00024;0.00016
207;3,5 jaar;2007;73.68;78.19;0.00025;0.00017
208;3,5 jaar;2008;73.8;78.23;0.00025;0.00016
209;3,5 jaar;2009;73.92;78.27;0.00025;0.00016
210;3,5 jaar;2010;74.03;78.31;0.00024;0.00017
211;3,5 jaar;2011;74.14;78.35;0.00026;0.00017
212;3,5 jaar;2012;74.24;78.38;0.00024;0.00017
213;3,5 jaar;2013;74.34;78.42;0.00022;0.00018
214;3,5 jaar;2014;74.43;78.45;0.00023;0.00016
215;3,5 jaar;2015;74.53;78.48;0.00022;0.00016
216;3,5 jaar;2016;74.62;78.51;0.00021;0.00016
217;3,5 jaar;2017;74.71;78.54;0.00021;0.00017
218;3,5 jaar;2018;74.79;78.56;0.00023;0.00017
219;3,5 jaar;2019;74.87;78.59;0.00023;0.00016
220;3,5 jaar;2020;74.94;78.62;0.00023;0.00016
221;3,5 jaar;2021;75.02;78.65;0.00022;0.00017
222;3,5 jaar;2022;75.09;78.68;0.00021;0.00016
223;3,5 jaar;2023;75.16;78.71;0.00019;0.00017
224;3,5 jaar;2024;75.22;78.74;0.0002;0.00017
225;3,5 jaar;2025;75.29;78.76;0.00018;0.00016
226;3,5 jaar;2026;75.35;78.79;0.00021;0.00014
227;3,5 jaar;2027;75.41;78.82;0.00021;0.00014
228;3,5 jaar;2028;75.47;78.85;0.00019;0.00015
229;3,5 jaar;2029;75.53;78.88;0.00021;0.00014
230;3,5 jaar;2030;75.59;78.91;0.00021;0.00013
231;3,5 jaar;2031;75.64;78.94;0.0002;0.00013
232;3,5 jaar;2032;75.7;78.97;0.0002;0.00015
233;3,5 jaar;2033;75.75;79.01;0.0002;0.00014
234;3,5 jaar;2034;75.8;79.04;0.00018;0.00014
235;3,5 jaar;2035;75.85;79.06;0.0002;0.00015
236;3,5 jaar;2036;75.9;79.1;0.0002;0.00014
237;3,5 jaar;2037;75.95;79.13;0.00021;0.00013
238;3,5 jaar;2038;76.0;79.16;0.00019;0.00014
239;3,5 jaar;2039;76.04;79.19;0.00019;0.00016
240;3,5 jaar;2040;76.09;79.22;0.00019;0.00016
241;3,5 jaar;2041;76.13;79.25;0.00019;0.00015
242;3,5 jaar;2042;76.18;79.29;0.0002;0.00013
243;3,5 jaar;2043;76.22;79.32;0.0002;0.00014
244;3,5 jaar;2044;76.26;79.35;0.0002;0.00014
245;3,5 jaar;2045;76.3;79.38;0.00019;0.00014
246;3,5 jaar;2046;76.34;79.41;0.00018;0.00014
247;3,5 jaar;2047;76.38;79.44;0.00018;0.00015
248;3,5 jaar;2048;76.42;79.47;0.00018;0.00016
249;3,5 jaar;2049;76.46;79.5;0.00016;0.00016
250;4,5 jaar;2000;71.45;76.46;0.00022;0.00015
251;4,5 jaar;2001;71.56;76.71;0.00021;0.00014
252;4,5 jaar;2002;71.8;76.81;0.00019;0.00014
253;4,5 jaar;2003;72.04;76.92;0.00019;0.00013
254;4,5 jaar;2004;72.29;77.02;0.00017;0.00013
255;4,5 jaar;2005;72.44;77.1;0.00018;0.00012
256;4,5 jaar;2006;72.58;77.17;0.0002;0.00013
257;4,5 jaar;2007;72.7;77.21;0.00019;0.00014
258;4,5 jaar;2008;72.82;77.25;0.00019;0.00015
259;4,5 jaar;2009;72.94;77.29;0.00016;0.00013
260;4,5 jaar;2010;73.05;77.33;0.00017;0.00014
261;4,5 jaar;2011;73.16;77.36;0.00017;0.00015
262;4,5 jaar;2012;73.26;77.39;0.00019;0.00016
263;4,5 jaar;2013;73.36;77.43;0.00017;0.00016
264;4,5 jaar;2014;73.45;77.46;0.00018;0.00015
265;4,5 jaar;2015;73.55;77.49;0.00017;0.00014
266;4,5 jaar;2016;73.64;77.52;0.00017;0.00013
267;4,5 jaar;2017;73.72;77.55;0.0002;0.00013
268;4,5 jaar;2018;73.81;77.58;0.00017;0.00014
269;4,5 jaar;2019;73.89;77.6;0.00018;0.00015
270;4,5 jaar;2020;73.96;77.63;0.00018;0.00014
271;4,5 jaar;2021;74.03;77.66;0.00017;0.00013
272;4,5 jaar;2022;74.1;77.69;0.00016;0.00014
273;4,5 jaar;2023;74.17;77.72;0.00017;0.00014
274;4,5 jaar;2024;74.24;77.75;0.00018;0.00014
275;4,5 jaar;2025;74.3;77.78;0.00017;0.00014
276;4,5 jaar;2026;74.37;77.8;0.00016;0.00015
277;4,5 jaar;2027;74.43;77.83;0.00015;0.00014
278;4,5 jaar;2028;74.49;77.86;0.00015;0.00013
279;4,5 jaar;2029;74.55;77.89;0.00015;0.00013
280;4,5 jaar;2030;74.6;77.92;0.00015;0.00014
281;4,5 jaar;2031;74.66;77.95;0.00014;0.00013
282;4,5 jaar;2032;74.72;77.98;0.00016;0.00014
283;4,5 jaar;2033;74.77;78.02;0.00017;0.00013
284;4,5 jaar;2034;74.82;78.05;0.00016;0.00012
285;4,5 jaar;2035;74.87;78.08;0.00015;0.00013
286;4,5 jaar;2036;74.91;78.11;0.00016;0.00014
287;4,5 jaar;2037;74.97;78.14;0.00014;0.00012
288;4,5 jaar;2038;75.01;78.17;0.00015;0.00012
289;4,5 jaar;2039;75.06;78.2;0.00016;0.00012
290;4,5 jaar;2040;75.1;78.24;0.00017;0.00011
291;4,5 jaar;2041;75.15;78.26;0.00017;0.00011
292;4,5 jaar;2042;75.19;78.3;0.00016;0.00012
293;4,5 jaar;2043;75.24;78.33;0.00016;0.00014
294;4,5 jaar;2044;75.28;78.36;0.00016;0.00012
295;4,5 jaar;2045;75.32;78.39;0.00016;0.00011
296;4,5 jaar;2046;75.36;78.42;0.00016;0.00011
297;4,5 jaar;2047;75.39;78.45;0.00016;0.00012
298;4,5 jaar;2048;75.44;78.48;0.00016;0.00011
299;4,5 jaar;2049;75.47;78.52;0.00016;0.00011
300;5,5 jaar;2000;70.47;75.47;0.00019;0.00012
301;5,5 jaar;2001;70.57;75.72;0.00019;0.00012
302;5,5 jaar;2002;70.81;75.82;0.00019;0.00015
303;5,5 jaar;2003;71.05;75.93;0.00018;0.00013
304;5,5 jaar;2004;71.3;76.03;0.00016;0.00011
305;5,5 jaar;2005;71.45;76.1;0.00017;0.00011
306;5,5 jaar;2006;71.59;76.18;0.00016;0.0001
307;5,5 jaar;2007;71.71;76.22;0.00017;0.0001
308;5,5 jaar;2008;71.83;76.26;0.00017;0.0001
309;5,5 jaar;2009;71.95;76.3;0.00016;0.00011
310;5,5 jaar;2010;72.06;76.34;0.00018;0.00014
311;5,5 jaar;2011;72.17;76.38;0.00016;0.00013
312;5,5 jaar;2012;72.27;76.41;0.00016;0.00011
313;5,5 jaar;2013;72.37;76.44;0.00015;0.00012
314;5,5 jaar;2014;72.46;76.47;0.00016;0.00012
315;5,5 jaar;2015;72.56;76.5;0.00016;0.00011
316;5,5 jaar;2016;72.65;76.53;0.00016;0.00012
317;5,5 jaar;2017;72.74;76.56;0.00017;0.00012
318;5,5 jaar;2018;72.82;76.59;0.00015;0.00014
319;5,5 jaar;2019;72.9;76.62;0.00015;0.00012
320;5,5 jaar;2020;72.97;76.64;0.00015;0.00014
321;5,5 jaar;2021;73.05;76.67;0.00014;0.00011
322;5,5 jaar;2022;73.12;76.7;0.00015;0.00011
323;5,5 jaar;2023;73.18;76.73;0.00015;0.00012
324;5,5 jaar;2024;73.25;76.76;0.00015;0.00012
325;5,5 jaar;2025;73.31;76.79;0.00016;0.00013
326;5,5 jaar;2026;73.38;76.82;0.00016;0.00012
327;5,5 jaar;2027;73.44;76.84;0.00014;0.00011
328;5,5 jaar;2028;73.5;76.87;0.00013;9e-05
329;5,5 jaar;2029;73.56;76.9;0.00014;0.0001
330;5,5 jaar;2030;73.62;76.93;0.00014;0.00011
331;5,5 jaar;2031;73.67;76.96;0.00014;0.00011
332;5,5 jaar;2032;73.73;76.99;0.00014;0.00011
333;5,5 jaar;2033;73.78;77.03;0.00013;9e-05
334;5,5 jaar;2034;73.83;77.06;0.00013;9e-05
335;5,5 jaar;2035;73.88;77.09;0.00013;0.00013
336;5,5 jaar;2036;73.93;77.12;0.00013;0.00012
337;5,5 jaar;2037;73.98;77.15;0.00014;0.00011
338;5,5 jaar;2038;74.02;77.18;0.00013;0.00011
339;5,5 jaar;2039;74.07;77.21;0.00014;0.0001
340;5,5 jaar;2040;74.12;77.24;0.00014;0.00011
341;5,5 jaar;2041;74.16;77.27;0.00013;0.00011
342;5,5 jaar;2042;74.2;77.31;0.00011;0.00011
343;5,5 jaar;2043;74.25;77.34;0.00012;0.00011
344;5,5 jaar;2044;74.29;77.37;0.00014;0.00011
345;5,5 jaar;2045;74.33;77.4;0.00015;0.00012
346;5,5 jaar;2046;74.37;77.43;0.00016;0.00011
347;5,5 jaar;2047;74.41;77.46;0.00016;0.00011
348;5,5 jaar;2048;74.45;77.49;0.00016;0.0001
349;5,5 jaar;2049;74.48;77.52;0.00015;0.00012
350;6,5 jaar;2000;69.48;74.48;0.00016;0.00011
351;6,5 jaar;2001;69.59;74.73;0.00016;0.00012
352;6,5 jaar;2002;69.82;74.83;0.00017;8e-05
353;6,5 jaar;2003;70.06;74.93;0.00018;9e-05
354;6,5 jaar;2004;70.31;75.04;0.00014;0.0001
355;6,5 jaar;2005;70.47;75.11;0.00015;0.0001
356;6,5 jaar;2006;70.6;75.18;0.00014;0.00011
357;6,5 jaar;2007;70.72;75.23;0.00013;0.00011
358;6,5 jaar;2008;70.85;75.27;0.00014;9e-05
359;6,5 jaar;2009;70.96;75.3;0.00013;8e-05
360;6,5 jaar;2010;71.08;75.35;0.00013;0.0001
361;6,5 jaar;2011;71.18;75.39;0.00013;0.00011
362;6,5 jaar;2012;71.29;75.41;0.00013;0.00011
363;6,5 jaar;2013;71.38;75.45;0.00014;9e-05
364;6,5 jaar;2014;71.47;75.48;0.00014;0.00012
365;6,5 jaar;2015;71.57;75.51;0.00015;0.00013
366;6,5 jaar;2016;71.66;75.54;0.00016;0.00012
367;6,5 jaar;2017;71.75;75.57;0.00016;0.0001
368;6,5 jaar;2018;71.83;75.6;0.00014;0.00011
369;6,5 jaar;2019;71.91;75.62;0.00013;0.00011
370;6,5 jaar;2020;71.98;75.65;0.00014;0.00014
371;6,5 jaar;2021;72.06;75.68;0.00015;0.00011
372;6,5 jaar;2022;72.13;75.71;0.00015;0.00012
373;6,5 jaar;2023;72.19;75.74;0.00014;0.00011
374;6,5 jaar;2024;72.26;75.77;0.00014;0.00011
375;6,5 jaar;2025;72.33;75.8;0.00013;0.00011
376;6,5 jaar;2026;72.39;75.82;0.00013;9e-05
377;6,5 jaar;2027;72.45;75.85;0.00013;9e-05
378;6,5 jaar;2028;72.51;75.88;0.00012;0.0001
379;6,5 jaar;2029;72.57;75.91;0.00014;0.0001
380;6,5 jaar;2030;72.63;75.94;0.00012;8e-05
381;6,5 jaar;2031;72.68;75.97;0.00013;9e-05
382;6,5 jaar;2032;72.74;76.0;0.00013;8e-05
383;6,5 jaar;2033;72.79;76.03;0.00013;9e-05
384;6,5 jaar;2034;72.84;76.06;0.00011;9e-05
385;6,5 jaar;2035;72.89;76.1;0.00011;9e-05
386;6,5 jaar;2036;72.94;76.13;0.00012;9e-05
387;6,5 jaar;2037;72.99;76.16;0.0001;9e-05
388;6,5 jaar;2038;73.03;76.19;0.00012;8e-05
389;6,5 jaar;2039;73.08;76.22;0.00012;8e-05
390;6,5 jaar;2040;73.13;76.25;0.00011;8e-05
391;6,5 jaar;2041;73.17;76.28;0.00011;7e-05
392;6,5 jaar;2042;73.21;76.31;0.00011;9e-05
393;6,5 jaar;2043;73.26;76.35;0.00012;9e-05
394;6,5 jaar;2044;73.3;76.38;0.00012;0.0001
395;6,5 jaar;2045;73.34;76.41;0.0001;0.0001
396;6,5 jaar;2046;73.38;76.44;0.00012;0.0001
397;6,5 jaar;2047;73.42;76.47;0.00012;0.0001
398;6,5 jaar;2048;73.46;76.5;0.0001;9e-05
399;6,5 jaar;2049;73.49;76.53;0.00012;9e-05
400;7,5 jaar;2000;68.49;73.48;0.00016;0.0001
401;7,5 jaar;2001;68.6;73.73;0.00017;0.00011
402;7,5 jaar;2002;68.84;73.84;0.00014;0.00011
403;7,5 jaar;2003;69.08;73.94;0.00016;9e-05
404;7,5 jaar;2004;69.32;74.05;0.00013;0.0001
405;7,5 jaar;2005;69.48;74.12;0.00015;0.00011
406;7,5 jaar;2006;69.61;74.19;0.00014;0.0001
407;7,5 jaar;2007;69.73;74.23;0.00012;9e-05
408;7,5 jaar;2008;69.86;74.27;0.00012;0.0001
409;7,5 jaar;2009;69.97;74.31;0.00013;8e-05
410;7,5 jaar;2010;70.09;74.36;0.00013;0.00012
411;7,5 jaar;2011;70.19;74.39;0.00011;9e-05
412;7,5 jaar;2012;70.29;74.42;0.00012;9e-05
413;7,5 jaar;2013;70.39;74.46;0.00011;9e-05
414;7,5 jaar;2014;70.48;74.49;0.0001;9e-05
415;7,5 jaar;2015;70.58;74.52;0.0001;9e-05
416;7,5 jaar;2016;70.67;74.55;0.00011;9e-05
417;7,5 jaar;2017;70.76;74.57;0.00013;0.00011
418;7,5 jaar;2018;70.84;74.61;0.00013;0.00012
419;7,5 jaar;2019;70.92;74.63;0.00013;0.00012
420;7,5 jaar;2020;70.99;74.66;0.00012;0.00012
421;7,5 jaar;2021;71.07;74.69;0.00012;0.00011
422;7,5 jaar;2022;71.14;74.72;0.00011;0.00011
423;7,5 jaar;2023;71.2;74.75;0.00011;0.00011
424;7,5 jaar;2024;71.27;74.78;0.00012;0.0001
425;7,5 jaar;2025;71.34;74.8;0.00011;0.00011
426;7,5 jaar;2026;71.4;74.83;9e-05;0.00012
427;7,5 jaar;2027;71.46;74.86;0.0001;0.00012
428;7,5 jaar;2028;71.52;74.89;0.0001;0.00012
429;7,5 jaar;2029;71.58;74.92;0.0001;0.00012
430;7,5 jaar;2030;71.64;74.95;0.0001;8e-05
431;7,5 jaar;2031;71.69;74.98;0.00012;8e-05
432;7,5 jaar;2032;71.75;75.01;0.00012;7e-05
433;7,5 jaar;2033;71.8;75.04;0.00011;8e-05
434;7,5 jaar;2034;71.85;75.07;0.0001;9e-05
435;7,5 jaar;2035;71.9;75.1;0.00011;8e-05
436;7,5 jaar;2036;71.95;75.13;0.0001;7e-05
437;7,5 jaar;2037;72.0;75.16;9e-05;7e-05
438;7,5 jaar;2038;72.04;75.19;0.0001;7e-05
439;7,5 jaar;2039;72.09;75.22;9e-05;7e-05
440;7,5 jaar;2040;72.13;75.26;0.00011;6e-05
441;7,5 jaar;2041;72.18;75.29;0.0001;7e-05
442;7,5 jaar;2042;72.22;75.32;0.0001;7e-05
443;7,5 jaar;2043;72.26;75.35;0.0001;7e-05
444;7,5 jaar;2044;72.31;75.38;8e-05;7e-05
445;7,5 jaar;2045;72.35;75.41;9e-05;9e-05
446;7,5 jaar;2046;72.39;75.45;0.0001;9e-05
447;7,5 jaar;2047;72.43;75.48;0.00013;9e-05
448;7,5 jaar;2048;72.47;75.51;0.00012;0.0001
449;7,5 jaar;2049;72.5;75.54;0.00012;9e-05
450;8,5 jaar;2000;67.5;72.49;0.00014;0.0001
