ID;Goederensoorten;Landen;Perioden;Invoerwaarde_1;Invoerhoeveelheid_2;Uitvoerwaarde_3;Uitvoerhoeveelheid_4;Eenheid_5
85;Totaal goederen;1;2007 maart;1120820.0;;2143601.0;;                    
86;Totaal goederen;1;2007 april;985304.0;;1996855.0;;                    
87;Totaal goederen;1;2007 mei;1092649.0;;2065934.0;;                    
88;Totaal goederen;1;2007 juni;1085173.0;;2165844.0;;                    
89;Totaal goederen;1;2007 juli;1145984.0;;2126595.0;;                    
90;Totaal goederen;1;2007 augustus;915092.0;;1887242.0;;                    
91;Totaal goederen;1;2007 september;1022592.0;;2212955.0;;                    
92;Totaal goederen;1;2007 oktober;1173554.0;;2438580.0;;                    
93;Totaal goederen;1;2007 november;1162348.0;;2455134.0;;                    
94;Totaal goederen;1;2007 december;1030942.0;;1989517.0;;                    
95;Totaal goederen;1;2007;12817350.0;;25508746.0;;                    
96;Totaal goederen;2;1996;13047970.0;;17455857.0;;                    
97;Totaal goederen;2;1997;13603428.0;;18681812.0;;                    
98;Totaal goederen;2;1998;14479778.0;;18673603.0;;                    
99;Totaal goederen;2;1999;14365782.0;;18787834.0;;                    
100;Totaal goederen;2;2000;;;;;                    
101;Totaal goederen;2;2001;;;;;                    
102;Totaal goederen;2;2002;;;;;                    
103;Totaal goederen;2;2003;;;;;                    
104;Totaal goederen;2;2004;;;;;                    
105;Totaal goederen;2;2005 januari;;;;;                    
106;Totaal goederen;2;2005 februari;;;;;                    
107;Totaal goederen;2;2005 maart;;;;;                    
108;Totaal goederen;2;2005 april;;;;;                    
109;Totaal goederen;2;2005 mei;;;;;                    
110;Totaal goederen;2;2005 juni;;;;;                    
111;Totaal goederen;2;2005 juli;;;;;                    
112;Totaal goederen;2;2005 augustus;;;;;                    
113;Totaal goederen;2;2005 september;;;;;                    
114;Totaal goederen;2;2005 oktober;;;;;                    
115;Totaal goederen;2;2005 november;;;;;                    
116;Totaal goederen;2;2005 december;;;;;                    
117;Totaal goederen;2;2005;;;;;                    
118;Totaal goederen;2;2006 januari;;;;;                    
119;Totaal goederen;2;2006 februari;;;;;                    
120;Totaal goederen;2;2006 maart;;;;;                    
121;Totaal goederen;2;2006 april;;;;;                    
122;Totaal goederen;2;2006 mei;;;;;                    
123;Totaal goederen;2;2006 juni;;;;;                    
124;Totaal goederen;2;2006 juli;;;;;                    
125;Totaal goederen;2;2006 augustus;;;;;                    
126;Totaal goederen;2;2006 september;;;;;                    
127;Totaal goederen;2;2006 oktober;;;;;                    
128;Totaal goederen;2;2006 november;;;;;                    
129;Totaal goederen;2;2006 december;;;;;                    
130;Totaal goederen;2;2006;;;;;                    
131;Totaal goederen;2;2007 januari;;;;;                    
132;Totaal goederen;2;2007 februari;;;;;                    
133;Totaal goederen;2;2007 maart;;;;;                    
134;Totaal goederen;2;2007 april;;;;;                    
135;Totaal goederen;2;2007 mei;;;;;                    
136;Totaal goederen;2;2007 juni;;;;;                    
137;Totaal goederen;2;2007 juli;;;;;                    
138;Totaal goederen;2;2007 augustus;;;;;                    
139;Totaal goederen;2;2007 september;;;;;                    
140;Totaal goederen;2;2007 oktober;;;;;                    
141;Totaal goederen;2;2007 november;;;;;                    
142;Totaal goederen;2;2007 december;;;;;                    
143;Totaal goederen;2;2007;;;;;                    
144;Totaal goederen;4;1996;26145997.0;;37745477.0;;                    
145;Totaal goederen;4;1997;26517490.0;;40450905.0;;                    
146;Totaal goederen;4;1998;27145621.0;;41604144.0;;                    
147;Totaal goederen;4;1999;27266557.0;;42528652.0;;                    
148;Totaal goederen;4;2000;29667727.0;;51038270.0;;                    
149;Totaal goederen;4;2001;30905179.0;;52197485.0;;                    
150;Totaal goederen;4;2002;31333831.0;;48275394.0;;                    
151;Totaal goederen;4;2003;34052947.0;;50022773.0;;                    
152;Totaal goederen;4;2004;37652424.0;;54406931.0;;                    
153;Totaal goederen;4;2005 januari;3156149.0;;4640055.0;;                    
154;Totaal goederen;4;2005 februari;3174043.0;;4618668.0;;                    
155;Totaal goederen;4;2005 maart;3665393.0;;5214547.0;;                    
156;Totaal goederen;4;2005 april;3445295.0;;4815382.0;;                    
157;Totaal goederen;4;2005 mei;3159484.0;;4494245.0;;                    
158;Totaal goederen;4;2005 juni;3456302.0;;4874507.0;;                    
159;Totaal goederen;4;2005 juli;3092139.0;;4515018.0;;                    
160;Totaal goederen;4;2005 augustus;3144524.0;;4821324.0;;                    
161;Totaal goederen;4;2005 september;3582659.0;;5499443.0;;                    
162;Totaal goederen;4;2005 oktober;3385587.0;;5388749.0;;                    
163;Totaal goederen;4;2005 november;3597273.0;;5569298.0;;                    
164;Totaal goederen;4;2005 december;3210581.0;;5356365.0;;                    
165;Totaal goederen;4;2005;40069429.0;;59807601.0;;                    
166;Totaal goederen;4;2006 januari;3703292.0;;5842756.0;;                    
167;Totaal goederen;4;2006 februari;3765112.0;;5722842.0;;                    
168;Totaal goederen;4;2006 maart;4366746.0;;6811697.0;;                    
169;Totaal goederen;4;2006 april;3797470.0;;5701496.0;;                    
170;Totaal goederen;4;2006 mei;4160443.0;;5912570.0;;                    
171;Totaal goederen;4;2006 juni;4077837.0;;5982464.0;;                    
172;Totaal goederen;4;2006 juli;3807881.0;;5352152.0;;                    
173;Totaal goederen;4;2006 augustus;3848010.0;;5837414.0;;                    
174;Totaal goederen;4;2006 september;3898554.0;;5851765.0;;                    
175;Totaal goederen;4;2006 oktober;4107785.0;;6134615.0;;                    
176;Totaal goederen;4;2006 november;4404980.0;;6553780.0;;                    
177;Totaal goederen;4;2006 december;3913899.0;;5693954.0;;                    
178;Totaal goederen;4;2006;47852009.0;;71397505.0;;                    
179;Totaal goederen;4;2007 januari;3908184.0;;5880372.0;;                    
180;Totaal goederen;4;2007 februari;3876636.0;;5682299.0;;                    
181;Totaal goederen;4;2007 maart;4347217.0;;6192124.0;;                    
182;Totaal goederen;4;2007 april;4066303.0;;5693968.0;;                    
183;Totaal goederen;4;2007 mei;4248171.0;;5906484.0;;                    
184;Totaal goederen;4;2007 juni;4225668.0;;5594907.0;;                    
185;Totaal goederen;4;2007 juli;4143958.0;;5793585.0;;                    
186;Totaal goederen;4;2007 augustus;4158122.0;;5858414.0;;                    
187;Totaal goederen;4;2007 september;4403155.0;;6150962.0;;                    
188;Totaal goederen;4;2007 oktober;4828238.0;;6731193.0;;                    
189;Totaal goederen;4;2007 november;4727911.0;;6824871.0;;                    
190;Totaal goederen;4;2007 december;3886901.0;;5999536.0;;                    
191;Totaal goederen;4;2007;50820464.0;;72308715.0;;                    
192;Totaal goederen;5;1996;4108279.0;;7797245.0;;                    
193;Totaal goederen;5;1997;4252531.0;;8858627.0;;                    
194;Totaal goederen;5;1998;4317223.0;;9581680.0;;                    
195;Totaal goederen;5;1999;4115038.0;;10177425.0;;                    
196;Totaal goederen;5;2000;4361487.0;;12259718.0;;                    
197;Totaal goederen;5;2001;4290890.0;;13493629.0;;                    
198;Totaal goederen;5;2002;4540334.0;;12858547.0;;                    
199;Totaal goederen;5;2003;4413278.0;;13042642.0;;                    
200;Totaal goederen;5;2004;4654726.0;;14617141.0;;                    
201;Totaal goederen;5;2005 januari;361577.0;;1197709.0;;                    
202;Totaal goederen;5;2005 februari;419674.0;;1258995.0;;                    
203;Totaal goederen;5;2005 maart;486773.0;;1379716.0;;                    
204;Totaal goederen;5;2005 april;442647.0;;1160966.0;;                    
205;Totaal goederen;5;2005 mei;446516.0;;1153460.0;;                    
206;Totaal goederen;5;2005 juni;452170.0;;1279213.0;;                    
207;Totaal goederen;5;2005 juli;461995.0;;1189115.0;;                    
208;Totaal goederen;5;2005 augustus;351420.0;;904083.0;;                    
209;Totaal goederen;5;2005 september;443515.0;;1359649.0;;                    
210;Totaal goederen;5;2005 oktober;406758.0;;1322137.0;;                    
211;Totaal goederen;5;2005 november;419943.0;;1360844.0;;                    
212;Totaal goederen;5;2005 december;397834.0;;1269806.0;;                    
213;Totaal goederen;5;2005;5090822.0;;14835693.0;;                    
214;Totaal goederen;5;2006 januari;400978.0;;1261845.0;;                    
215;Totaal goederen;5;2006 februari;468115.0;;1211539.0;;                    
216;Totaal goederen;5;2006 maart;549336.0;;1391584.0;;                    
217;Totaal goederen;5;2006 april;420337.0;;1153651.0;;                    
218;Totaal goederen;5;2006 mei;490838.0;;1271310.0;;                    
219;Totaal goederen;5;2006 juni;481940.0;;1384703.0;;                    
220;Totaal goederen;5;2006 juli;491682.0;;1152600.0;;                    
221;Totaal goederen;5;2006 augustus;399173.0;;947444.0;;                    
222;Totaal goederen;5;2006 september;454581.0;;1310076.0;;                    
223;Totaal goederen;5;2006 oktober;505360.0;;1361260.0;;                    
224;Totaal goederen;5;2006 november;495021.0;;1341483.0;;                    
225;Totaal goederen;5;2006 december;448174.0;;1138812.0;;                    
226;Totaal goederen;5;2006;5605535.0;;14926307.0;;                    
227;Totaal goederen;5;2007 januari;436976.0;;1358579.0;;                    
228;Totaal goederen;5;2007 februari;449599.0;;1263895.0;;                    
229;Totaal goederen;5;2007 maart;488928.0;;1451240.0;;                    
230;Totaal goederen;5;2007 april;475719.0;;1220439.0;;                    
231;Totaal goederen;5;2007 mei;497715.0;;1301830.0;;                    
232;Totaal goederen;5;2007 juni;481053.0;;1358617.0;;                    
233;Totaal goederen;5;2007 juli;547377.0;;1279989.0;;                    
234;Totaal goederen;5;2007 augustus;429401.0;;1015621.0;;                    
235;Totaal goederen;5;2007 september;461725.0;;1308963.0;;                    
236;Totaal goederen;5;2007 oktober;532449.0;;1425891.0;;                    
237;Totaal goederen;5;2007 november;524677.0;;1557985.0;;                    
238;Totaal goederen;5;2007 december;405167.0;;1116843.0;;                    
239;Totaal goederen;5;2007;5730786.0;;15659892.0;;                    
240;Totaal goederen;6;1996;11663756.0;;12722404.0;;                    
241;Totaal goederen;6;1997;14515678.0;;15241535.0;;                    
242;Totaal goederen;6;1998;14671812.0;;16402786.0;;                    
243;Totaal goederen;6;1999;15326240.0;;17782207.0;;                    
244;Totaal goederen;6;2000;18342553.0;;21809999.0;;                    
245;Totaal goederen;6;2001;17050358.0;;23068300.0;;                    
246;Totaal goederen;6;2002;14282271.0;;22002307.0;;                    
247;Totaal goederen;6;2003;13091890.0;;21110410.0;;                    
248;Totaal goederen;6;2004;12966177.0;;23269381.0;;                    
249;Totaal goederen;6;2005 januari;975386.0;;1700141.0;;                    
250;Totaal goederen;6;2005 februari;1015793.0;;1803506.0;;                    
251;Totaal goederen;6;2005 maart;1193100.0;;2051280.0;;                    
252;Totaal goederen;6;2005 april;1116915.0;;1942451.0;;                    
253;Totaal goederen;6;2005 mei;1163566.0;;1844301.0;;                    
254;Totaal goederen;6;2005 juni;1135862.0;;2105338.0;;                    
255;Totaal goederen;6;2005 juli;1196821.0;;1840286.0;;                    
256;Totaal goederen;6;2005 augustus;1039945.0;;1912204.0;;                    
257;Totaal goederen;6;2005 september;1161632.0;;2156875.0;;                    
258;Totaal goederen;6;2005 oktober;1250793.0;;2025129.0;;                    
259;Totaal goederen;6;2005 november;1204868.0;;2039725.0;;                    
260;Totaal goederen;6;2005 december;1157858.0;;1732853.0;;                    
261;Totaal goederen;6;2005;13612539.0;;23154089.0;;                    
262;Totaal goederen;6;2006 januari;1274871.0;;1891303.0;;                    
263;Totaal goederen;6;2006 februari;1166437.0;;2007202.0;;                    
264;Totaal goederen;6;2006 maart;1565794.0;;2527717.0;;                    
265;Totaal goederen;6;2006 april;1326633.0;;2028702.0;;                    
266;Totaal goederen;6;2006 mei;1595649.0;;2037732.0;;                    
267;Totaal goederen;6;2006 juni;1355901.0;;2114733.0;;                    
268;Totaal goederen;6;2006 juli;1504256.0;;1926835.0;;                    
269;Totaal goederen;6;2006 augustus;1309130.0;;2071761.0;;                    
270;Totaal goederen;6;2006 september;1305448.0;;2172744.0;;                    
271;Totaal goederen;6;2006 oktober;1301254.0;;2242948.0;;                    
272;Totaal goederen;6;2006 november;1365247.0;;2289856.0;;                    
273;Totaal goederen;6;2006 december;1207544.0;;2060243.0;;                    
274;Totaal goederen;6;2006;16278164.0;;25371776.0;;                    
275;Totaal goederen;6;2007 januari;1196073.0;;2190140.0;;                    
276;Totaal goederen;6;2007 februari;1187042.0;;2063133.0;;                    
277;Totaal goederen;6;2007 maart;1492315.0;;2397200.0;;                    
278;Totaal goederen;6;2007 april;1335775.0;;2197805.0;;                    
279;Totaal goederen;6;2007 mei;1497550.0;;2137032.0;;                    
280;Totaal goederen;6;2007 juni;1423868.0;;2195290.0;;                    
281;Totaal goederen;6;2007 juli;1477435.0;;2425012.0;;                    
282;Totaal goederen;6;2007 augustus;1560559.0;;2318654.0;;                    
283;Totaal goederen;6;2007 september;1453260.0;;2299465.0;;                    
284;Totaal goederen;6;2007 oktober;1461112.0;;2712815.0;;                    
285;Totaal goederen;6;2007 november;1697079.0;;2713607.0;;                    
286;Totaal goederen;6;2007 december;1330652.0;;2369328.0;;                    
287;Totaal goederen;6;2007;17112720.0;;28019481.0;;                    
288;Totaal goederen;7;1996;1398900.0;;907668.0;;                    
289;Totaal goederen;7;1997;1871515.0;;1175284.0;;                    
290;Totaal goederen;7;1998;2379022.0;;1248360.0;;                    
291;Totaal goederen;7;1999;3054293.0;;1237374.0;;                    
292;Totaal goederen;7;2000;3288054.0;;1524521.0;;                    
293;Totaal goederen;7;2001;3359923.0;;1952171.0;;                    
294;Totaal goederen;7;2002;3277951.0;;2075136.0;;                    
295;Totaal goederen;7;2003;3489239.0;;2460276.0;;                    
296;Totaal goederen;7;2004;3087933.0;;2366488.0;;                    
297;Totaal goederen;7;2005 januari;292196.0;;199192.0;;                    
298;Totaal goederen;7;2005 februari;317118.0;;173544.0;;                    
299;Totaal goederen;7;2005 maart;337686.0;;216868.0;;                    
300;Totaal goederen;7;2005 april;346607.0;;222250.0;;                    
301;Totaal goederen;7;2005 mei;253573.0;;169441.0;;                    
302;Totaal goederen;7;2005 juni;278022.0;;173668.0;;                    
303;Totaal goederen;7;2005 juli;289862.0;;227277.0;;                    
304;Totaal goederen;7;2005 augustus;259457.0;;186573.0;;                    
305;Totaal goederen;7;2005 september;261756.0;;223168.0;;                    
306;Totaal goederen;7;2005 oktober;256148.0;;253004.0;;                    
307;Totaal goederen;7;2005 november;267835.0;;227068.0;;                    
308;Totaal goederen;7;2005 december;265025.0;;192500.0;;                    
309;Totaal goederen;7;2005;3425285.0;;2464553.0;;                    
310;Totaal goederen;7;2006 januari;306261.0;;194894.0;;                    
311;Totaal goederen;7;2006 februari;248983.0;;246255.0;;                    
312;Totaal goederen;7;2006 maart;281520.0;;239662.0;;                    
313;Totaal goederen;7;2006 april;271933.0;;208968.0;;                    
314;Totaal goederen;7;2006 mei;267434.0;;269804.0;;                    
315;Totaal goederen;7;2006 juni;270833.0;;225627.0;;                    
316;Totaal goederen;7;2006 juli;260207.0;;214890.0;;                    
317;Totaal goederen;7;2006 augustus;247385.0;;241939.0;;                    
318;Totaal goederen;7;2006 september;281907.0;;206121.0;;                    
319;Totaal goederen;7;2006 oktober;292404.0;;237823.0;;                    
320;Totaal goederen;7;2006 november;299673.0;;281235.0;;                    
321;Totaal goederen;7;2006 december;272053.0;;216233.0;;                    
322;Totaal goederen;7;2006;3300593.0;;2783451.0;;                    
323;Totaal goederen;7;2007 januari;284657.0;;216330.0;;                    
324;Totaal goederen;7;2007 februari;272432.0;;237442.0;;                    
325;Totaal goederen;7;2007 maart;288735.0;;252630.0;;                    
326;Totaal goederen;7;2007 april;251576.0;;259550.0;;                    
327;Totaal goederen;7;2007 mei;226720.0;;246785.0;;                    
328;Totaal goederen;7;2007 juni;253150.0;;245669.0;;                    
329;Totaal goederen;7;2007 juli;267137.0;;227392.0;;                    
330;Totaal goederen;7;2007 augustus;231381.0;;227705.0;;                    
331;Totaal goederen;7;2007 september;283649.0;;294851.0;;                    
332;Totaal goederen;7;2007 oktober;308383.0;;360604.0;;                    
333;Totaal goederen;7;2007 november;274761.0;;305788.0;;                    
334;Totaal goederen;7;2007 december;235929.0;;187614.0;;                    
335;Totaal goederen;7;2007;3178510.0;;3062360.0;;                    
336;Totaal goederen;8;1996;1271408.0;;2201586.0;;                    
337;Totaal goederen;8;1997;1392550.0;;2419806.0;;                    
338;Totaal goederen;8;1998;1431763.0;;2637189.0;;                    
339;Totaal goederen;8;1999;1499212.0;;2575951.0;;                    
340;Totaal goederen;8;2000;1716200.0;;2931877.0;;                    
341;Totaal goederen;8;2001;1612041.0;;2779619.0;;                    
342;Totaal goederen;8;2002;1626659.0;;2776671.0;;                    
343;Totaal goederen;8;2003;1646866.0;;2766693.0;;                    
344;Totaal goederen;8;2004;2049311.0;;3161008.0;;                    
345;Totaal goederen;8;2005 januari;230200.0;;274334.0;;                    
346;Totaal goederen;8;2005 februari;159359.0;;283880.0;;                    
347;Totaal goederen;8;2005 maart;210533.0;;306418.0;;                    
348;Totaal goederen;8;2005 april;180882.0;;389437.0;;                    
349;Totaal goederen;8;2005 mei;173868.0;;292136.0;;                    
350;Totaal goederen;8;2005 juni;174400.0;;305403.0;;                    
351;Totaal goederen;8;2005 juli;155402.0;;266609.0;;                    
352;Totaal goederen;8;2005 augustus;177307.0;;319550.0;;                    
353;Totaal goederen;8;2005 september;185463.0;;346602.0;;                    
354;Totaal goederen;8;2005 oktober;183364.0;;335173.0;;                    
355;Totaal goederen;8;2005 november;172862.0;;339573.0;;                    
356;Totaal goederen;8;2005 december;227970.0;;275374.0;;                    
357;Totaal goederen;8;2005;2231610.0;;3734489.0;;                    
358;Totaal goederen;8;2006 januari;234225.0;;324639.0;;                    
359;Totaal goederen;8;2006 februari;227596.0;;305770.0;;                    
360;Totaal goederen;8;2006 maart;246443.0;;364190.0;;                    
361;Totaal goederen;8;2006 april;289514.0;;302488.0;;                    
362;Totaal goederen;8;2006 mei;306237.0;;319962.0;;                    
363;Totaal goederen;8;2006 juni;201345.0;;323074.0;;                    
364;Totaal goederen;8;2006 juli;230367.0;;261146.0;;                    
365;Totaal goederen;8;2006 augustus;244993.0;;284534.0;;                    
366;Totaal goederen;8;2006 september;181330.0;;304751.0;;                    
367;Totaal goederen;8;2006 oktober;213992.0;;321362.0;;                    
368;Totaal goederen;8;2006 november;228413.0;;320055.0;;                    
369;Totaal goederen;8;2006 december;186973.0;;294765.0;;                    
370;Totaal goederen;8;2006;2791428.0;;3726736.0;;                    
371;Totaal goederen;8;2007 januari;198113.0;;337219.0;;                    
372;Totaal goederen;8;2007 februari;216748.0;;297226.0;;                    
373;Totaal goederen;8;2007 maart;224331.0;;352307.0;;                    
374;Totaal goederen;8;2007 april;204454.0;;302236.0;;                    
375;Totaal goederen;8;2007 mei;204743.0;;334356.0;;                    
376;Totaal goederen;8;2007 juni;214610.0;;313339.0;;                    
377;Totaal goederen;8;2007 juli;187666.0;;300450.0;;                    
378;Totaal goederen;8;2007 augustus;178455.0;;321641.0;;                    
379;Totaal goederen;8;2007 september;206895.0;;315553.0;;                    
380;Totaal goederen;8;2007 oktober;241007.0;;386062.0;;                    
381;Totaal goederen;8;2007 november;244464.0;;378635.0;;                    
382;Totaal goederen;8;2007 december;223670.0;;288341.0;;                    
383;Totaal goederen;8;2007;2545156.0;;3927365.0;;                    
384;Totaal goederen;9;1996;189652.0;;1116845.0;;                    
385;Totaal goederen;9;1997;191492.0;;1146602.0;;                    
386;Totaal goederen;9;1998;215033.0;;1253816.0;;                    
387;Totaal goederen;9;1999;176892.0;;1403584.0;;                    
388;Totaal goederen;9;2000;239398.0;;1788058.0;;                    
389;Totaal goederen;9;2001;264415.0;;1657576.0;;                    
390;Totaal goederen;9;2002;277694.0;;1687803.0;;                    
391;Totaal goederen;9;2003;281419.0;;1825444.0;;                    
392;Totaal goederen;9;2004;302796.0;;2030481.0;;                    
393;Totaal goederen;9;2005 januari;20019.0;;165259.0;;                    
394;Totaal goederen;9;2005 februari;20283.0;;165047.0;;                    
395;Totaal goederen;9;2005 maart;19966.0;;195818.0;;                    
396;Totaal goederen;9;2005 april;22965.0;;163597.0;;                    
397;Totaal goederen;9;2005 mei;20768.0;;155908.0;;                    
398;Totaal goederen;9;2005 juni;27962.0;;178796.0;;                    
399;Totaal goederen;9;2005 juli;24898.0;;164727.0;;                    
400;Totaal goederen;9;2005 augustus;25526.0;;159348.0;;                    
401;Totaal goederen;9;2005 september;30920.0;;213510.0;;                    
402;Totaal goederen;9;2005 oktober;22000.0;;188049.0;;                    
403;Totaal goederen;9;2005 november;22814.0;;179999.0;;                    
404;Totaal goederen;9;2005 december;19120.0;;198906.0;;                    
405;Totaal goederen;9;2005;277241.0;;2128964.0;;                    
406;Totaal goederen;9;2006 januari;23921.0;;172341.0;;                    
407;Totaal goederen;9;2006 februari;21974.0;;187605.0;;                    
408;Totaal goederen;9;2006 maart;27274.0;;196812.0;;                    
409;Totaal goederen;9;2006 april;25241.0;;166088.0;;                    
410;Totaal goederen;9;2006 mei;23994.0;;225973.0;;                    
411;Totaal goederen;9;2006 juni;26051.0;;220170.0;;                    
412;Totaal goederen;9;2006 juli;25482.0;;178615.0;;                    
413;Totaal goederen;9;2006 augustus;23389.0;;159646.0;;                    
414;Totaal goederen;9;2006 september;21399.0;;189606.0;;                    
415;Totaal goederen;9;2006 oktober;23842.0;;197722.0;;                    
416;Totaal goederen;9;2006 november;21856.0;;206883.0;;                    
417;Totaal goederen;9;2006 december;17638.0;;195899.0;;                    
418;Totaal goederen;9;2006;282061.0;;2297360.0;;                    
