ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
146;17 Vervaardiging van textiel;2002;1060.0;19.9;18.1;18.4;16.7;2990.0;2978.0;12.0;2841.0;1618.0;616.0;98.0;510.0;97.0;49.0;47.0;317.0;149.0;-28.0;-10.0;-2.0;110.0
147;17 Vervaardiging van textiel;2003;1305.0;18.2;16.0;16.8;14.7;2755.0;2740.0;16.0;2600.0;1480.0;561.0;86.0;474.0;95.0;45.0;52.0;282.0;155.0;-25.0;-11.0;-13.0;106.0
148;17 Vervaardiging van textiel;2004;1450.0;16.0;13.5;14.7;12.6;2639.0;2602.0;37.0;2515.0;1451.0;515.0;75.0;474.0;87.0;44.0;75.0;268.0;124.0;-16.0;-5.0;-5.0;98.0
149;17 Vervaardiging van textiel;2005;1305.0;15.5;13.0;14.2;12.0;2567.0;2568.0;-1.0;2399.0;1397.0;513.0;72.0;417.0;87.0;45.0;40.0;245.0;168.0;-56.0;-6.0;-2.0;104.0
150;"18 Vervaardiging van kleding; bereiden..";2000;1560.0;8.2;6.7;7.4;5.9;836.0;827.0;9.0;801.0;492.0;171.0;21.0;116.0;26.0;6.0;13.0;71.0;34.0;-7.0;0.0;2.0;29.0
151;"18 Vervaardiging van kleding; bereiden..";2001;1435.0;6.8;5.7;6.2;5.1;748.0;747.0;1.0;702.0;441.0;139.0;15.0;108.0;24.0;5.0;10.0;69.0;46.0;-8.0;-1.0;1.0;38.0
152;"18 Vervaardiging van kleding; bereiden..";2002;1605.0;6.2;5.2;5.3;4.4;753.0;750.0;4.0;705.0;456.0;131.0;16.0;103.0;22.0;5.0;9.0;67.0;48.0;-10.0;-2.0;1.0;36.0
153;"18 Vervaardiging van kleding; bereiden..";2003;1125.0;5.5;4.3;4.7;3.8;620.0;613.0;7.0;582.0;353.0;115.0;13.0;99.0;22.0;4.0;13.0;60.0;38.0;-7.0;-3.0;-4.0;24.0
154;"18 Vervaardiging van kleding; bereiden..";2004;1290.0;5.1;3.9;4.4;3.3;544.0;544.0;0.0;514.0;315.0;101.0;11.0;87.0;22.0;4.0;7.0;54.0;30.0;-4.0;-5.0;9.0;29.0
155;"18 Vervaardiging van kleding; bereiden..";2005;1520.0;4.5;3.3;4.0;2.8;573.0;571.0;2.0;547.0;346.0;100.0;13.0;88.0;19.0;4.0;8.0;57.0;26.0;-2.0;-3.0;1.0;23.0
156;DC Vervaardiging van leer en..;2000;450.0;3.4;2.8;3.2;2.6;438.0;436.0;2.0;413.0;261.0;81.0;10.0;60.0;17.0;4.0;7.0;32.0;25.0;-5.0;1.0;0.0;22.0
157;DC Vervaardiging van leer en..;2001;345.0;2.9;2.6;2.6;2.3;423.0;417.0;7.0;392.0;246.0;73.0;10.0;63.0;17.0;4.0;7.0;35.0;32.0;-4.0;0.0;-2.0;25.0
158;DC Vervaardiging van leer en..;2002;440.0;2.7;2.4;2.4;2.1;392.0;388.0;5.0;366.0;224.0;71.0;10.0;61.0;18.0;4.0;6.0;33.0;26.0;-4.0;0.0;-1.0;22.0
159;DC Vervaardiging van leer en..;2003;435.0;2.7;2.2;2.4;2.0;323.0;323.0;0.0;300.0;170.0;68.0;8.0;52.0;17.0;3.0;6.0;26.0;24.0;-3.0;-1.0;-1.0;19.0
160;DC Vervaardiging van leer en..;2004;305.0;2.3;2.1;2.1;1.9;328.0;331.0;-3.0;311.0;181.0;65.0;8.0;56.0;13.0;3.0;6.0;34.0;17.0;-4.0;-1.0;-1.0;12.0
161;DC Vervaardiging van leer en..;2005;310.0;2.2;1.9;2.0;1.7;332.0;331.0;1.0;307.0;181.0;63.0;8.0;55.0;12.0;4.0;6.0;33.0;25.0;-4.0;-1.0;1.0;21.0
162;DD Houtindustrie en vervaardiging van..;2000;1915.0;22.5;20.8;20.2;18.8;2857.0;2824.0;32.0;2641.0;1511.0;614.0;103.0;412.0;35.0;31.0;37.0;309.0;215.0;-20.0;2.0;3.0;200.0
163;DD Houtindustrie en vervaardiging van..;2001;2015.0;21.6;20.2;19.1;17.9;2785.0;2773.0;13.0;2586.0;1480.0;619.0;95.0;391.0;35.0;32.0;37.0;287.0;199.0;-22.0;2.0;-9.0;171.0
164;DD Houtindustrie en vervaardiging van..;2002;2345.0;21.4;19.8;19.0;17.7;2638.0;2619.0;19.0;2486.0;1350.0;636.0;92.0;407.0;37.0;30.0;42.0;298.0;153.0;-23.0;-1.0;6.0;134.0
165;DD Houtindustrie en vervaardiging van..;2003;2340.0;20.3;18.7;18.1;16.7;2576.0;2566.0;10.0;2452.0;1316.0;618.0;95.0;422.0;39.0;34.0;34.0;315.0;124.0;-27.0;0.0;-5.0;93.0
166;DD Houtindustrie en vervaardiging van..;2004;2010.0;20.3;18.7;17.7;16.1;2759.0;2737.0;22.0;2602.0;1460.0;630.0;94.0;417.0;39.0;29.0;35.0;314.0;157.0;-21.0;1.0;0.0;136.0
167;DD Houtindustrie en vervaardiging van..;2005;1980.0;20.4;19.0;18.0;16.7;2860.0;2830.0;30.0;2673.0;1490.0;639.0;97.0;446.0;39.0;30.0;37.0;340.0;187.0;-21.0;0.0;2.0;168.0
168;DE Vervaardiging van papier, karton en..;2000;7420.0;123.3;112.4;114.1;104.2;19441.0;19256.0;185.0;17447.0;8729.0;4307.0;975.0;3437.0;589.0;270.0;334.0;2244.0;1994.0;-90.0;-32.0;-13.0;1858.0
169;DE Vervaardiging van papier, karton en..;2001;7075.0;122.2;111.6;113.3;103.0;19475.0;19349.0;126.0;17644.0;8718.0;4360.0;971.0;3594.0;642.0;292.0;346.0;2314.0;1831.0;-140.0;-50.0;-114.0;1527.0
170;DE Vervaardiging van papier, karton en..;2002;7360.0;114.3;103.8;105.6;96.2;18768.0;18674.0;94.0;17066.0;8332.0;4279.0;947.0;3508.0;548.0;271.0;388.0;2301.0;1702.0;-182.0;-63.0;-28.0;1430.0
171;DE Vervaardiging van papier, karton en..;2003;6990.0;109.5;98.9;102.0;91.6;17905.0;17835.0;70.0;16391.0;7913.0;4205.0;943.0;3327.0;512.0;285.0;408.0;2122.0;1515.0;-69.0;-83.0;-37.0;1325.0
172;DE Vervaardiging van papier, karton en..;2004;7105.0;106.4;95.3;99.0;88.4;18300.0;18086.0;214.0;16888.0;8309.0;4171.0;837.0;3572.0;496.0;271.0;402.0;2403.0;1412.0;-85.0;-67.0;-48.0;1213.0
173;DE Vervaardiging van papier, karton en..;2005;6860.0;104.8;93.4;97.4;86.5;18780.0;18568.0;211.0;17316.0;8769.0;4174.0;771.0;3602.0;553.0;317.0;419.0;2313.0;1463.0;-87.0;-82.0;-104.0;1190.0
174;21 Vervaardiging van papier, karton en..;2000;385.0;27.9;26.6;25.9;24.8;5902.0;5808.0;94.0;5575.0;3234.0;1004.0;309.0;1026.0;106.0;187.0;117.0;616.0;327.0;-40.0;-4.0;-5.0;279.0
175;21 Vervaardiging van papier, karton en..;2001;400.0;27.3;26.2;25.5;24.4;5899.0;5854.0;45.0;5536.0;3173.0;1041.0;297.0;1026.0;105.0;208.0;101.0;612.0;363.0;-55.0;-14.0;-8.0;286.0
176;21 Vervaardiging van papier, karton en..;2002;450.0;25.9;24.8;24.3;23.3;5849.0;5772.0;77.0;5488.0;3090.0;1058.0;309.0;1030.0;99.0;194.0;114.0;623.0;361.0;-48.0;-8.0;-10.0;294.0
177;21 Vervaardiging van papier, karton en..;2003;445.0;25.5;24.4;24.1;22.8;5763.0;5715.0;49.0;5472.0;3052.0;1053.0;331.0;1036.0;88.0;207.0;120.0;621.0;291.0;-34.0;-11.0;-16.0;230.0
178;21 Vervaardiging van papier, karton en..;2004;440.0;24.9;23.7;23.4;22.3;5952.0;5836.0;116.0;5635.0;3224.0;1060.0;328.0;1021.0;87.0;195.0;121.0;618.0;318.0;-35.0;-5.0;-24.0;254.0
179;21 Vervaardiging van papier, karton en..;2005;435.0;24.5;23.1;22.8;21.5;5963.0;5874.0;89.0;5717.0;3279.0;1050.0;313.0;1076.0;83.0;236.0;122.0;635.0;246.0;-31.0;-27.0;-15.0;172.0
180;22 Uitgeverijen, drukkerijen en..;2000;7030.0;95.3;85.7;88.1;79.4;13539.0;13448.0;92.0;11872.0;5495.0;3303.0;666.0;2409.0;482.0;83.0;217.0;1627.0;1667.0;-51.0;-29.0;-8.0;1579.0
181;22 Uitgeverijen, drukkerijen en..;2001;6675.0;94.9;85.4;87.8;78.6;13575.0;13495.0;81.0;12107.0;5546.0;3320.0;674.0;2566.0;537.0;84.0;245.0;1700.0;1468.0;-85.0;-36.0;-106.0;1242.0
182;22 Uitgeverijen, drukkerijen en..;2002;6910.0;88.4;79.0;81.3;72.9;12919.0;12902.0;17.0;11577.0;5242.0;3221.0;638.0;2477.0;449.0;77.0;274.0;1677.0;1342.0;-134.0;-55.0;-17.0;1136.0
183;22 Uitgeverijen, drukkerijen en..;2003;6540.0;84.0;74.5;77.9;68.8;12142.0;12120.0;21.0;10918.0;4861.0;3152.0;612.0;2294.0;424.0;79.0;288.0;1503.0;1224.0;-34.0;-73.0;-22.0;1095.0
184;22 Uitgeverijen, drukkerijen en..;2004;6665.0;81.5;71.6;75.6;66.1;12348.0;12250.0;98.0;11254.0;5085.0;3111.0;510.0;2548.0;409.0;76.0;281.0;1782.0;1095.0;-50.0;-61.0;-24.0;960.0
185;22 Uitgeverijen, drukkerijen en..;2005;6425.0;80.3;70.4;74.6;65.0;12817.0;12694.0;123.0;11599.0;5490.0;3123.0;458.0;2528.0;470.0;81.0;298.0;1679.0;1218.0;-56.0;-55.0;-89.0;1018.0
186;DF Aardolie- en steenkoolverwerkende..;2000;35.0;7.8;7.6;7.1;7.0;21780.0;21451.0;329.0;20637.0;17622.0;453.0;597.0;1966.0;409.0;652.0;119.0;786.0;1142.0;-55.0;11.0;-138.0;960.0
187;DF Aardolie- en steenkoolverwerkende..;2001;35.0;9.0;8.6;7.7;7.4;18965.0;18965.0;0.0;18332.0;15264.0;429.0;408.0;2231.0;72.0;675.0;68.0;1416.0;633.0;-23.0;1.0;-114.0;497.0
188;DF Aardolie- en steenkoolverwerkende..;2002;45.0;9.7;9.5;7.8;7.6;18347.0;17886.0;461.0;18001.0;14657.0;572.0;368.0;2402.0;73.0;658.0;81.0;1590.0;346.0;26.0;-9.0;-52.0;311.0
189;DF Aardolie- en steenkoolverwerkende..;2003;40.0;9.2;8.9;8.1;7.8;18087.0;18060.0;26.0;17772.0;14627.0;531.0;402.0;2211.0;65.0;654.0;98.0;1394.0;315.0;2.0;-7.0;68.0;377.0
190;DF Aardolie- en steenkoolverwerkende..;2004;40.0;9.0;8.7;7.3;7.1;20460.0;20422.0;39.0;20115.0;16807.0;470.0;309.0;2529.0;39.0;780.0;105.0;1605.0;345.0;192.0;-7.0;14.0;545.0
191;DF Aardolie- en steenkoolverwerkende..;2005;30.0;6.8;6.7;5.9;5.8;30204.0;30052.0;152.0;30673.0;27149.0;496.0;394.0;2633.0;44.0;686.0;145.0;1758.0;-469.0;144.0;-38.0;-53.0;-417.0
192;DG Vervaardiging van chemische producten;2000;760.0;75.1;71.4;69.7;66.6;39432.0;38429.0;1003.0;36506.0;24770.0;3483.0;1409.0;6844.0;1317.0;1400.0;725.0;3402.0;2926.0;-278.0;-54.0;38.0;2633.0
193;DG Vervaardiging van chemische producten;2001;760.0;76.3;71.4;69.0;65.7;38623.0;37849.0;773.0;36291.0;24231.0;3522.0;1231.0;7307.0;1222.0;1440.0;894.0;3751.0;2332.0;-447.0;32.0;-246.0;1672.0
194;DG Vervaardiging van chemische producten;2002;900.0;78.4;73.1;71.5;67.8;40243.0;39251.0;992.0;37512.0;24398.0;3968.0;1408.0;7738.0;1261.0;1452.0;982.0;4043.0;2731.0;-1259.0;-40.0;-436.0;995.0
195;DG Vervaardiging van chemische producten;2003;800.0;74.6;69.2;67.6;64.0;40163.0;39816.0;347.0;37241.0;24575.0;3888.0;1525.0;7251.0;1048.0;1553.0;812.0;3838.0;2922.0;-986.0;-24.0;-40.0;1873.0
196;DG Vervaardiging van chemische producten;2004;900.0;73.0;68.3;66.1;62.4;46845.0;45906.0;939.0;43096.0;29655.0;3866.0;1523.0;8053.0;1195.0;1763.0;876.0;4219.0;3749.0;-1455.0;-44.0;-161.0;2090.0
197;DG Vervaardiging van chemische producten;2005;735.0;71.3;67.2;65.6;61.1;50056.0;48112.0;1950.0;45225.0;30403.0;3958.0;1753.0;9112.0;1184.0;2127.0;1255.0;4546.0;4831.0;-1324.0;19.0;185.0;3711.0
198;DH Vervaardiging van producten van..;2000;1190.0;39.3;36.6;35.6;33.3;6328.0;6250.0;78.0;5959.0;3265.0;1213.0;328.0;1152.0;134.0;141.0;98.0;779.0;369.0;-66.0;-10.0;3.0;296.0
199;DH Vervaardiging van producten van..;2001;1085.0;38.8;36.5;35.5;33.5;6151.0;6098.0;53.0;5751.0;3069.0;1260.0;327.0;1094.0;148.0;125.0;90.0;731.0;395.0;-64.0;-16.0;-15.0;300.0
200;DH Vervaardiging van producten van..;2002;1105.0;38.3;36.1;35.0;32.9;6440.0;6370.0;70.0;6041.0;3257.0;1314.0;321.0;1149.0;144.0;121.0;103.0;781.0;399.0;-62.0;-18.0;8.0;327.0
201;DH Vervaardiging van producten van..;2003;1165.0;37.8;35.2;34.0;31.7;6364.0;6315.0;50.0;6014.0;3195.0;1320.0;310.0;1188.0;134.0;124.0;112.0;818.0;351.0;-53.0;-6.0;29.0;320.0
202;DH Vervaardiging van producten van..;2004;1290.0;37.3;34.8;33.6;31.3;6479.0;6430.0;50.0;6156.0;3359.0;1301.0;329.0;1167.0;145.0;127.0;109.0;786.0;324.0;-45.0;-16.0;9.0;272.0
203;DH Vervaardiging van producten van..;2005;1180.0;37.3;34.7;33.5;31.0;6873.0;6847.0;26.0;6489.0;3646.0;1300.0;305.0;1239.0;189.0;140.0;101.0;809.0;385.0;-43.0;-4.0;5.0;342.0
204;DI Vervaardiging van glas, aardewerk,..;2000;1760.0;38.1;35.9;34.3;32.5;6633.0;6567.0;65.0;5913.0;2962.0;1286.0;361.0;1305.0;122.0;232.0;107.0;844.0;719.0;-56.0;-24.0;24.0;663.0
205;DI Vervaardiging van glas, aardewerk,..;2001;1870.0;37.5;35.7;33.2;31.6;6566.0;6510.0;56.0;5919.0;2946.0;1313.0;367.0;1293.0;129.0;236.0;109.0;819.0;648.0;-67.0;-32.0;-12.0;536.0
206;DI Vervaardiging van glas, aardewerk,..;2002;1790.0;36.2;34.3;32.0;30.4;6436.0;6385.0;51.0;5880.0;2903.0;1310.0;375.0;1292.0;141.0;216.0;115.0;820.0;557.0;-64.0;-28.0;36.0;501.0
207;DI Vervaardiging van glas, aardewerk,..;2003;2025.0;33.3;31.6;30.1;28.7;5981.0;5965.0;16.0;5527.0;2634.0;1292.0;368.0;1233.0;132.0;201.0;112.0;788.0;454.0;-46.0;-10.0;-37.0;361.0
208;DI Vervaardiging van glas, aardewerk,..;2004;1580.0;33.5;31.8;29.7;28.0;6036.0;6006.0;31.0;5626.0;2667.0;1326.0;362.0;1269.0;126.0;220.0;114.0;809.0;411.0;-44.0;24.0;17.0;408.0
209;DI Vervaardiging van glas, aardewerk,..;2005;1615.0;32.4;30.7;28.4;26.7;6025.0;5959.0;66.0;5638.0;2744.0;1257.0;322.0;1314.0;129.0;253.0;108.0;824.0;387.0;-56.0;-6.0;42.0;367.0
210;DJ Vervaardiging van metalen in..;2000;7085.0;141.6;133.0;129.2;121.6;20544.0;20444.0;100.0;19125.0;10009.0;4582.0;829.0;3705.0;348.0;619.0;267.0;2471.0;1419.0;-147.0;2.0;-2.0;1272.0
211;DJ Vervaardiging van metalen in..;2001;7555.0;141.0;133.2;128.5;121.5;20808.0;20482.0;325.0;19670.0;10632.0;4617.0;814.0;3606.0;305.0;614.0;283.0;2404.0;1134.0;-182.0;-34.0;-35.0;883.0
212;DJ Vervaardiging van metalen in..;2002;7530.0;137.3;130.2;124.3;118.0;20577.0;20388.0;189.0;19540.0;10175.0;4705.0;788.0;3872.0;321.0;651.0;286.0;2614.0;1033.0;-144.0;-33.0;-39.0;817.0
213;DJ Vervaardiging van metalen in..;2003;7730.0;131.3;124.0;119.9;113.1;20254.0;19995.0;259.0;19163.0;9924.0;4668.0;789.0;3781.0;289.0;662.0;292.0;2538.0;1087.0;-137.0;-19.0;23.0;954.0
214;DJ Vervaardiging van metalen in..;2004;7915.0;129.7;121.9;117.5;109.9;22071.0;21651.0;420.0;20470.0;10747.0;4805.0;801.0;4115.0;333.0;660.0;324.0;2798.0;1598.0;-119.0;-30.0;34.0;1484.0
215;DJ Vervaardiging van metalen in..;2005;7385.0;125.6;117.8;112.8;105.3;23545.0;23254.0;291.0;21711.0;11833.0;4785.0;749.0;4345.0;285.0;801.0;342.0;2917.0;1830.0;-127.0;-18.0;7.0;1693.0
216;27 Vervaardiging van metalen in..;2000;245.0;28.0;27.1;26.4;25.4;5944.0;5869.0;75.0;5535.0;2571.0;1197.0;282.0;1486.0;115.0;481.0;83.0;807.0;409.0;-44.0;17.0;-9.0;375.0
217;27 Vervaardiging van metalen in..;2001;270.0;27.2;26.3;25.8;24.9;5736.0;5691.0;45.0;5539.0;2897.0;1081.0;271.0;1290.0;92.0;466.0;91.0;641.0;197.0;-53.0;-3.0;-45.0;97.0
218;27 Vervaardiging van metalen in..;2002;265.0;24.8;24.1;23.6;22.9;5420.0;5363.0;57.0;5273.0;2484.0;1090.0;255.0;1445.0;112.0;505.0;86.0;742.0;147.0;-52.0;-1.0;5.0;99.0
219;27 Vervaardiging van metalen in..;2003;265.0;23.2;22.7;22.0;21.6;5494.0;5404.0;91.0;5236.0;2450.0;1086.0;264.0;1436.0;85.0;510.0;85.0;756.0;259.0;-31.0;20.0;23.0;271.0
220;27 Vervaardiging van metalen in..;2004;270.0;23.3;22.6;21.7;21.1;6715.0;6632.0;82.0;6052.0;2929.0;1150.0;290.0;1683.0;114.0;504.0;114.0;951.0;663.0;-27.0;-8.0;12.0;639.0
221;27 Vervaardiging van metalen in..;2005;260.0;23.1;22.4;21.5;20.9;7305.0;7234.0;71.0;6480.0;3291.0;1140.0;244.0;1805.0;73.0;631.0;126.0;975.0;825.0;-41.0;-4.0;-9.0;772.0
222;28 Vervaardiging van producten van..;2000;6840.0;113.6;105.9;102.8;96.1;14600.0;14575.0;25.0;13590.0;7438.0;3385.0;546.0;2220.0;233.0;137.0;184.0;1666.0;1010.0;-104.0;-15.0;7.0;897.0
223;28 Vervaardiging van producten van..;2001;7285.0;113.8;106.9;102.7;96.6;15072.0;14791.0;280.0;14131.0;7736.0;3536.0;543.0;2316.0;213.0;148.0;191.0;1764.0;936.0;-128.0;-31.0;10.0;786.0
224;28 Vervaardiging van producten van..;2002;7270.0;112.5;106.2;100.7;95.1;15156.0;15024.0;132.0;14267.0;7692.0;3615.0;534.0;2426.0;210.0;146.0;199.0;1871.0;886.0;-92.0;-32.0;-45.0;717.0
225;28 Vervaardiging van producten van..;2003;7465.0;108.1;101.3;97.9;91.5;14760.0;14591.0;169.0;13928.0;7475.0;3582.0;525.0;2346.0;204.0;153.0;206.0;1783.0;829.0;-107.0;-39.0;0.0;683.0
226;28 Vervaardiging van producten van..;2004;7645.0;106.5;99.3;95.8;88.8;15357.0;15019.0;338.0;14418.0;7819.0;3655.0;511.0;2432.0;219.0;156.0;211.0;1846.0;935.0;-91.0;-22.0;23.0;845.0
227;28 Vervaardiging van producten van..;2005;7120.0;102.5;95.3;91.3;84.4;16239.0;16020.0;219.0;15231.0;8542.0;3645.0;505.0;2540.0;212.0;171.0;215.0;1942.0;1005.0;-85.0;-14.0;16.0;921.0
228;DK Vervaardiging van machines en..;2000;4390.0;101.9;96.5;92.6;87.6;16798.0;16268.0;530.0;15262.0;8450.0;3427.0;440.0;2944.0;840.0;80.0;191.0;1833.0;1536.0;-90.0;-59.0;-22.0;1364.0
229;DK Vervaardiging van machines en..;2001;5225.0;101.2;95.8;92.2;87.3;16720.0;16431.0;289.0;15817.0;8870.0;3621.0;457.0;2869.0;698.0;87.0;206.0;1878.0;903.0;-96.0;-62.0;-68.0;677.0
230;DK Vervaardiging van machines en..;2002;4195.0;99.1;94.0;90.6;86.1;16519.0;16366.0;153.0;15766.0;8514.0;3639.0;471.0;3142.0;698.0;87.0;255.0;2102.0;753.0;-94.0;-77.0;-1.0;581.0
231;DK Vervaardiging van machines en..;2003;4175.0;95.7;90.7;87.9;83.3;15835.0;15756.0;79.0;15214.0;8170.0;3654.0;458.0;2931.0;624.0;88.0;226.0;1993.0;621.0;-88.0;-47.0;-72.0;414.0
232;DK Vervaardiging van machines en..;2004;4255.0;95.5;90.2;87.8;82.7;17606.0;17305.0;300.0;16462.0;9271.0;3788.0;448.0;2954.0;660.0;92.0;234.0;1968.0;1144.0;-66.0;-50.0;3.0;1031.0
233;DK Vervaardiging van machines en..;2005;4435.0;96.7;91.4;87.6;82.2;18697.0;18313.0;383.0;17374.0;9840.0;3942.0;471.0;3122.0;697.0;101.0;259.0;2065.0;1323.0;-70.0;-38.0;-8.0;1207.0
234;DL Vervaardiging van elektrische en..;2000;3610.0;108.2;102.7;96.5;91.5;28979.0;24957.0;4023.0;27232.0;15395.0;3845.0;760.0;7232.0;2266.0;117.0;922.0;3927.0;1747.0;-114.0;-155.0;1498.0;2976.0
235;DL Vervaardiging van elektrische en..;2001;3840.0;100.8;94.8;91.4;86.2;25577.0;22513.0;3064.0;25388.0;14030.0;3894.0;856.0;6606.0;2363.0;108.0;764.0;3371.0;189.0;-174.0;-103.0;-700.0;-788.0
236;DL Vervaardiging van elektrische en..;2002;3820.0;97.0;91.0;88.6;83.1;24521.0;20430.0;4091.0;23864.0;13634.0;3908.0;750.0;5570.0;2093.0;102.0;772.0;2603.0;657.0;-197.0;80.0;-69.0;470.0
237;DL Vervaardiging van elektrische en..;2003;3855.0;89.4;84.1;81.1;75.8;20713.0;17645.0;3068.0;20051.0;10261.0;3875.0;733.0;5184.0;1918.0;103.0;615.0;2548.0;662.0;-22.0;-42.0;-7.0;590.0
238;DL Vervaardiging van elektrische en..;2004;3740.0;89.5;83.5;80.6;74.9;20832.0;19274.0;1558.0;19819.0;11499.0;3898.0;688.0;3732.0;938.0;103.0;634.0;2057.0;1013.0;-136.0;9.0;-61.0;826.0
239;DL Vervaardiging van elektrische en..;2005;3740.0;86.3;80.1;78.1;72.3;22400.0;20422.0;1978.0;21349.0;12308.0;3794.0;655.0;4591.0;1252.0;122.0;610.0;2607.0;1051.0;147.0;134.0;184.0;1517.0
240;30 Vervaardiging van kantoormachines..;2000;330.0;11.0;10.6;9.6;9.3;3279.0;3222.0;57.0;3115.0;2097.0;390.0;72.0;557.0;148.0;9.0;99.0;301.0;164.0;-11.0;-22.0;-18.0;113.0
241;30 Vervaardiging van kantoormachines..;2001;240.0;10.1;9.7;8.8;8.4;2215.0;2200.0;15.0;2155.0;1400.0;355.0;64.0;335.0;51.0;8.0;69.0;207.0;60.0;-7.0;-8.0;-31.0;14.0
242;30 Vervaardiging van kantoormachines..;2002;385.0;7.5;7.1;6.0;5.7;1776.0;1782.0;-6.0;1789.0;1250.0;272.0;43.0;224.0;27.0;5.0;42.0;150.0;-13.0;7.0;-10.0;-4.0;-20.0
243;30 Vervaardiging van kantoormachines..;2003;285.0;7.3;6.9;6.1;5.7;1389.0;1386.0;4.0;1433.0;850.0;285.0;52.0;246.0;26.0;6.0;39.0;175.0;-44.0;38.0;-2.0;12.0;5.0
244;30 Vervaardiging van kantoormachines..;2004;180.0;6.9;6.6;5.6;5.3;1602.0;1562.0;40.0;1632.0;1072.0;285.0;51.0;225.0;31.0;6.0;54.0;134.0;-30.0;26.0;2.0;15.0;13.0
245;30 Vervaardiging van kantoormachines..;2005;200.0;6.2;5.8;5.2;4.9;1474.0;1447.0;27.0;1467.0;917.0;275.0;64.0;211.0;34.0;7.0;42.0;128.0;7.0;19.0;-14.0;18.0;30.0
246;31 Vervaardiging van overige..;2000;800.0;25.2;23.9;22.2;20.9;4381.0;4313.0;67.0;4067.0;2499.0;824.0;135.0;608.0;87.0;31.0;44.0;446.0;314.0;-29.0;-19.0;-25.0;240.0
247;31 Vervaardiging van overige..;2001;1030.0;24.4;22.9;21.4;20.2;4372.0;4354.0;18.0;4125.0;2552.0;819.0;131.0;622.0;84.0;31.0;57.0;450.0;247.0;-40.0;-57.0;-34.0;117.0
248;31 Vervaardiging van overige..;2002;895.0;22.4;21.1;20.3;19.0;3835.0;3833.0;1.0;3602.0;2133.0;809.0;108.0;553.0;73.0;30.0;54.0;396.0;233.0;-32.0;-2.0;-38.0;161.0
249;31 Vervaardiging van overige..;2003;990.0;21.0;19.9;18.9;17.7;3513.0;3493.0;20.0;3231.0;1855.0;765.0;111.0;501.0;68.0;31.0;58.0;344.0;282.0;-20.0;2.0;-12.0;252.0
250;31 Vervaardiging van overige..;2004;930.0;20.7;19.4;18.4;17.1;3761.0;3720.0;41.0;3540.0;2077.0;800.0;126.0;539.0;76.0;31.0;61.0;371.0;220.0;-13.0;-7.0;-11.0;189.0
251;31 Vervaardiging van overige..;2005;1035.0;19.3;18.1;17.3;16.0;3825.0;3737.0;88.0;3576.0;2138.0;768.0;101.0;570.0;100.0;42.0;60.0;368.0;249.0;146.0;-10.0;-9.0;376.0
252;32 Vervaardiging van audio-, video- en..;2000;375.0;;;;;;;;;;;;;;;;;;;;;
253;32 Vervaardiging van audio-, video- en..;2001;305.0;;;;;;;;;;;;;;;;;;;;;
254;32 Vervaardiging van audio-, video- en..;2002;505.0;;;;;;;;;;;;;;;;;;;;;
255;32 Vervaardiging van audio-, video- en..;2003;405.0;;;;;;;;;;;;;;;;;;;;;
256;32 Vervaardiging van audio-, video- en..;2004;285.0;;;;;;;;;;;;;;;;;;;;;
257;32 Vervaardiging van audio-, video- en..;2005;380.0;;;;;;;;;;;;;;;;;;;;;
258;33 Vervaardiging van medische..;2000;2100.0;;;;;;;;;;;;;;;;;;;;;
259;33 Vervaardiging van medische..;2001;2270.0;;;;;;;;;;;;;;;;;;;;;
260;33 Vervaardiging van medische..;2002;2035.0;;;;;;;;;;;;;;;;;;;;;
261;33 Vervaardiging van medische..;2003;2170.0;;;;;;;;;;;;;;;;;;;;;
262;33 Vervaardiging van medische..;2004;2345.0;;;;;;;;;;;;;;;;;;;;;
263;33 Vervaardiging van medische..;2005;2120.0;;;;;;;;;;;;;;;;;;;;;
264;DM Vervaardiging van transportmiddelen;2000;2265.0;60.3;57.2;52.1;49.6;12884.0;12448.0;436.0;12367.0;8530.0;1886.0;534.0;1417.0;171.0;70.0;137.0;1039.0;517.0;-36.0;-10.0;-22.0;449.0
265;DM Vervaardiging van transportmiddelen;2001;2460.0;60.2;57.0;51.9;49.4;12929.0;12755.0;174.0;12387.0;8374.0;1970.0;598.0;1447.0;156.0;76.0;156.0;1059.0;541.0;-47.0;-62.0;10.0;443.0
266;DM Vervaardiging van transportmiddelen;2002;2370.0;57.4;54.4;50.5;47.9;12721.0;12365.0;356.0;12301.0;8379.0;1984.0;601.0;1338.0;152.0;70.0;151.0;965.0;420.0;-37.0;-76.0;155.0;462.0
