ID;RegioS;Perioden;AlleLanden_1;Nederland_2;BuitenlandTotaal_3;EuropaExclusiefNederland_4;Duitsland_5;Belgie_6;GrootBrittannie_7;Frankrijk_8;Zwitserland_9;Italie_10;Spanje_11;Denemarken_12;Zweden_13;OverigeLandenEurozone_14;OverigEuropa_15;Amerika_16;Azie_17;AustralieEnOceanie_18;Afrika_19;AlleLanden_20;Nederland_21;BuitenlandTotaal_22;EuropaExclusiefNederland_23;Duitsland_24;Belgie_25;GrootBrittannie_26;Frankrijk_27;Zwitserland_28;Italie_29;Spanje_30;Denemarken_31;Zweden_32;OverigeLandenEurozone_33;OverigEuropa_34;Amerika_35;Azie_36;AustralieEnOceanie_37;Afrika_38
282;Noord-Nederland (LD);1999 september;160.8;138.9;21.9;21.9;18.6;2.0;;;;;;;;;;;;;;711.8;608.4;103.4;103.2;92.0;7.5;;;;;;;;;;;;;
283;Noord-Nederland (LD);1999 3e kwartaal;729.1;612.4;116.8;116.4;97.0;7.2;1.1;1.6;1.2;2.1;;3.4;;;2.4;;;;;4927.3;4132.7;794.6;792.8;724.4;35.3;3.0;3.7;5.8;3.2;;10.0;;;6.8;;;;
284;Noord-Nederland (LD);1999 oktober;107.0;90.8;16.2;16.1;15.7;;;;;;;;;;;;;;;505.2;415.5;89.7;89.7;88.2;;;;;;;;;;;;;;
285;Noord-Nederland (LD);1999 november;61.8;50.9;11.0;11.0;10.2;;;;;;;;;;;;;;;246.0;199.4;46.5;46.7;42.6;;;;;;;;;;;;;;
286;Noord-Nederland (LD);1999 december;56.0;50.4;5.6;5.6;5.2;;;;;;;;;;;;;;;216.5;195.6;20.9;21.2;20.1;;;;;;;;;;;;;;
287;Noord-Nederland (LD);1999 4e kwartaal;224.8;192.1;32.7;32.7;31.1;1.1;;;;;;;;;;;;;;967.7;810.5;157.2;157.6;150.9;6.4;;;;;;;;;;;;;
288;Noord-Nederland (LD);1999;1666.1;1410.3;255.8;255.1;226.6;12.2;1.7;2.1;1.6;2.3;;4.9;;;3.1;;;;;9044.3;7610.3;1434.0;1431.6;1323.2;63.5;4.8;5.0;7.8;3.5;;14.4;;;8.5;;;;
289;Noord-Nederland (LD);2000 januari;51.1;42.7;8.5;8.5;;;;;;;;;;;;;;;;230.9;190.4;40.3;40.2;;;;;;;;;;;;;;;
290;Noord-Nederland (LD);2000 februari;43.4;39.1;;;;;;;;;;;;;;;;;;161.8;141.7;;;;;;;;;;;;;;;;;
291;Noord-Nederland (LD);2000 maart;72.6;64.1;;;;;;;;;;;;;;;;;;283.4;249.3;;;;;;;;;;;;;;;;;
292;Noord-Nederland (LD);2000 1e kwartaal;167.2;145.8;21.4;21.3;20.2;;;;;;;;;;;;;;;676.1;581.5;94.6;94.5;87.7;;;;;;;;;;;;;;
293;Noord-Nederland (LD);2000 april;161.1;127.7;33.3;33.1;29.1;;;;;;;;;;;;;;;626.2;474.1;152.1;151.3;136.5;;;;;;;;;;;;;;
294;Noord-Nederland (LD);2000 mei;186.5;160.4;26.1;26.1;22.1;;;;;;;;;;;;;;;717.6;614.7;102.9;102.2;90.4;;;;;;;;;;;;;;
295;Noord-Nederland (LD);2000 juni;283.0;237.1;45.9;45.6;41.5;;;;;;;;;;;;;;;1183.2;1005.9;177.4;176.4;162.0;;;;;;;;;;;;;;
296;Noord-Nederland (LD);2000 2e kwartaal;630.5;525.3;105.3;104.8;92.7;;;;;;;;;;;;;;;2527.0;2094.8;432.3;430.1;388.9;;;;;;;;;;;;;;
297;Noord-Nederland (LD);2000 juli;266.7;218.2;48.5;48.1;37.9;;;;;;;;;;;;;;;1782.2;1448.6;333.4;331.2;297.3;;;;;;;;;;;;;;
298;Noord-Nederland (LD);2000 augustus;309.2;260.8;48.5;48.2;32.4;;;;;;;;;;;;;;;2239.0;1929.9;309.1;307.7;230.5;;;;;;;;;;;;;;
299;Noord-Nederland (LD);2000 september;164.9;141.1;23.9;23.8;20.0;;;;;;;;;;;;;;;818.7;692.3;126.4;125.7;106.0;;;;;;;;;;;;;;
300;Noord-Nederland (LD);2000 3e kwartaal;740.9;620.0;120.9;120.1;90.4;8.2;;;;;;;;;;;;;;4839.8;4070.9;768.9;764.7;633.7;45.9;;;;;;;;;;;;;
301;Noord-Nederland (LD);2000 oktober;120.6;99.7;20.9;20.9;19.5;;;;;;;;;;;;;;;544.0;445.4;98.7;98.6;92.6;;;;;;;;;;;;;;
302;Noord-Nederland (LD);2000 november;58.9;48.5;;;;;;;;;;;;;;;;;;231.9;184.4;;;;;;;;;;;;;;;;;
303;Noord-Nederland (LD);2000 december;63.9;58.4;;;;;;;;;;;;;;;;;;278.8;257.4;;;;;;;;;;;;;;;;;
304;Noord-Nederland (LD);2000 4e kwartaal;243.3;206.5;36.8;36.7;33.8;;;;;;;;;;;;;;;1054.7;887.1;167.7;167.3;152.0;;;;;;;;;;;;;;
305;Noord-Nederland (LD);2000;1781.8;1497.5;284.2;282.8;237.2;15.7;6.9;5.7;;;;5.4;;;;;;;;9097.8;7634.3;1463.5;1456.6;1262.2;76.1;25.8;27.4;;;;16.2;;;;;;;
306;Noord-Nederland (LD);2001 januari;56.8;47.1;9.7;9.6;9.4;;;;;;;;;;;;;;;233.2;191.9;41.1;41.1;39.6;;;;;;;;;;;;;;
307;Noord-Nederland (LD);2001 februari;58.7;50.4;;;;;;;;;;;;;;;;;;220.7;188.3;;;;;;;;;;;;;;;;;
308;Noord-Nederland (LD);2001 maart;84.8;73.7;;;;;;;;;;;;;;;;;;323.0;287.4;;;;;;;;;;;;;;;;;
309;Noord-Nederland (LD);2001 1e kwartaal;200.4;171.1;29.4;29.2;27.3;;;;;;;;;;;;;;;776.9;667.7;109.3;109.0;100.7;;;;;;;;;;;;;;
310;Noord-Nederland (LD);2001 april;148.4;107.4;41.0;41.0;38.0;;;;;;;;;;;;;;;580.6;392.2;188.4;188.2;174.4;;;;;;;;;;;;;;
311;Noord-Nederland (LD);2001 mei;226.0;198.0;27.9;27.8;25.6;;;;;;;;;;;;;;;900.6;789.3;111.4;111.2;102.2;;;;;;;;;;;;;;
312;Noord-Nederland (LD);2001 juni;250.5;212.6;38.0;37.8;35.2;;;;;;;;;;;;;;;1088.3;927.0;161.3;160.9;150.0;;;;;;;;;;;;;;
313;Noord-Nederland (LD);2001 2e kwartaal;624.8;518.0;106.9;106.8;98.8;;;;;;;;;;;;;;;2569.5;2108.5;461.1;460.6;426.8;;;;;;;;;;;;;;
314;Noord-Nederland (LD);2001 juli;282.5;232.7;49.8;49.7;41.3;;;;;;;;;;;;;;;1851.5;1523.3;328.2;327.6;290.5;;;;;;;;;;;;;;
315;Noord-Nederland (LD);2001 augustus;313.7;272.1;41.7;41.5;33.3;;;;;;;;;;;;;;;2240.5;1960.4;280.2;279.1;234.2;;;;;;;;;;;;;;
316;Noord-Nederland (LD);2001 september;154.8;130.0;24.9;24.8;22.5;;;;;;;;;;;;;;;718.5;602.7;115.8;115.7;108.3;;;;;;;;;;;;;;
317;Noord-Nederland (LD);2001 3e kwartaal;751.0;634.7;116.2;116.0;97.2;7.4;;;;;;;;;;;;;;4810.6;4086.4;724.3;722.4;633.1;46.4;;;;;;;;;;;;;
318;Noord-Nederland (LD);2001 oktober;129.9;101.5;28.4;28.4;26.1;;;;;;;;;;;;;;;581.0;440.0;141.1;141.0;129.7;;;;;;;;;;;;;;
319;Noord-Nederland (LD);2001 november;79.7;71.3;8.2;8.2;;;;;;;;;;;;;;;;282.4;254.6;27.8;27.6;;;;;;;;;;;;;;;
320;Noord-Nederland (LD);2001 december;60.3;55.9;;;;;;;;;;;;;;;;;;262.8;242.1;;;;;;;;;;;;;;;;;
321;Noord-Nederland (LD);2001 4e kwartaal;269.8;228.7;41.1;41.1;36.6;;;;;;;;;;;;;;;1126.4;936.6;189.8;189.5;168.7;;;;;;;;;;;;;;
322;Noord-Nederland (LD);2001;1846.1;1552.6;293.4;293.0;259.8;15.2;;;;;;;;;;;;;;9283.4;7799.1;1484.3;1481.4;1329.3;77.5;;;;;;;;;;;;;
323;Noord-Nederland (LD);2002 januari;55.0;46.3;8.7;8.7;8.2;;;;;;;;;;;;;;;246.8;206.3;40.5;40.5;38.1;;;;;;;;;;;;;;
324;Noord-Nederland (LD);2002 februari;67.3;58.4;;;;;;;;;;;;;;;;;;285.9;250.8;;;;;;;;;;;;;;;;;
325;Noord-Nederland (LD);2002 maart;80.1;66.3;13.8;13.7;12.9;;;;;;;;;;;;;;;325.1;262.4;62.7;62.4;58.4;;;;;;;;;;;;;;
326;Noord-Nederland (LD);2002 1e kwartaal;202.4;171.0;31.3;31.3;28.6;;;;;;;;;;;;;;;857.8;719.5;138.3;137.8;126.3;;;;;;;;;;;;;;
327;Noord-Nederland (LD);2002 april;145.2;113.4;31.8;31.8;28.2;;;;;;;;;;;;;;;566.1;430.4;135.7;135.6;123.2;;;;;;;;;;;;;;
328;Noord-Nederland (LD);2002 mei;261.6;225.3;36.2;36.1;32.9;;;;;;;;;;;;;;;1124.1;968.4;155.6;155.3;144.6;;;;;;;;;;;;;;
329;Noord-Nederland (LD);2002 juni;192.5;162.9;29.6;29.5;24.8;;;;;;;;;;;;;;;937.3;776.4;161.0;160.6;138.0;;;;;;;;;;;;;;
330;Noord-Nederland (LD);2002 2e kwartaal;599.4;501.7;97.7;97.4;85.9;;;;;;;;;;;;;;;2627.5;2175.2;452.4;451.5;405.9;;;;;;;;;;;;;;
331;Noord-Nederland (LD);2002 juli;250.9;206.4;44.6;44.3;34.9;;;;;;;;;;;;;;;1812.1;1499.9;312.2;311.5;276.3;;;;;;;;;;;;;;
332;Noord-Nederland (LD);2002 augustus;310.6;256.4;54.2;53.9;42.8;;;;;;;;;;;;;;;2456.1;2043.6;412.4;411.9;372.5;;;;;;;;;;;;;;
333;Noord-Nederland (LD);2002 september;149.5;123.7;25.9;25.7;24.0;;;;;;;;;;;;;;;716.1;588.8;127.3;127.3;119.6;;;;;;;;;;;;;;
334;Noord-Nederland (LD);2002 3e kwartaal;710.9;586.4;124.6;124.1;101.6;;;;;;;;;;;;;;;4984.3;4132.2;852.1;850.5;768.4;;;;;;;;;;;;;;
335;Noord-Nederland (LD);2002 oktober;115.6;91.3;24.4;24.4;23.1;;;;;;;;;;;;;;;569.4;437.5;131.9;131.8;127.0;;;;;;;;;;;;;;
336;Noord-Nederland (LD);2002 november;72.1;66.1;;;;;;;;;;;;;;;;;;272.5;244.1;;;;;;;;;;;;;;;;;
337;Noord-Nederland (LD);2002 december;61.1;57.2;;;;;;;;;;;;;;;;;;262.1;242.3;;;;;;;;;;;;;;;;;
338;Noord-Nederland (LD);2002 4e kwartaal;249.0;214.5;34.3;34.3;31.0;;;;;;;;;;;;;;;1104.0;923.9;180.1;179.9;164.7;;;;;;;;;;;;;;
339;Noord-Nederland (LD);2002;1761.6;1473.6;287.9;287.0;247.2;16.8;;;;;;;;;;;;;;9573.5;7950.8;1622.6;1619.7;1465.3;86.0;;;;;;;;;;;;;
340;Noord-Nederland (LD);2003 januari;49.8;42.3;7.5;7.5;7.0;;;;;;;;;;;;;;;219.1;181.4;37.7;37.7;34.8;;;;;;;;;;;;;;
341;Noord-Nederland (LD);2003 februari;55.9;49.3;6.5;6.5;6.3;;;;;;;;;;;;;;;209.4;185.6;23.8;23.9;22.0;;;;;;;;;;;;;;
342;Noord-Nederland (LD);2003 maart;71.6;63.4;8.2;8.1;7.2;;;;;;;;;;;;;;;277.9;246.6;31.3;31.2;27.2;;;;;;;;;;;;;;
343;Noord-Nederland (LD);2003 1e kwartaal;177.2;155.0;22.2;22.2;20.5;;;;;;;;;;;;;;;706.5;613.6;92.8;92.8;83.9;;;;;;;;;;;;;;
344;Noord-Nederland (LD);2003 april;148.8;117.2;31.6;31.5;28.3;1.3;;;;;;;;;;;;;;587.6;440.6;146.9;146.8;135.2;5.9;;;;;;;;;;;;;
345;Noord-Nederland (LD);2003 mei;209.5;184.1;25.4;25.1;21.6;1.6;;;;;;;;;;;;;;816.4;719.8;96.5;96.2;86.3;4.6;;;;;;;;;;;;;
346;Noord-Nederland (LD);2003 juni;289.5;247.5;42.0;42.0;38.5;;;;;;;;;;;;;;;1251.9;1090.9;161.1;160.9;149.5;;;;;;;;;;;;;;
347;Noord-Nederland (LD);2003 2e kwartaal;647.8;548.9;98.9;98.6;88.4;4.0;;;;;;1.3;;;1.6;;;;;2655.9;2251.4;404.6;404.0;371.0;14.5;;;;;;2.2;;;7.3;;;;
348;Noord-Nederland (LD);2003 juli;265.4;230.6;34.8;34.7;27.8;1.8;;;;;;1.2;;;;;;;;1812.5;1620.8;191.7;191.3;162.7;10.4;;;;;;5.0;;;;;;;
349;Noord-Nederland (LD);2003 augustus;349.0;286.7;62.3;62.2;50.4;4.1;1.0;1.8;;2.1;;;;1.4;;;;;;2386.5;1984.9;401.6;401.4;360.0;20.8;4.5;4.3;;3.6;;;;2.4;;;;;
350;Noord-Nederland (LD);2003 september;166.5;140.7;25.8;25.7;23.7;;;;;;;;;;;;;;;744.8;586.5;158.3;158.2;150.3;;;;;;;;;;;;;;
351;Noord-Nederland (LD);2003 3e kwartaal;780.9;658.0;122.9;122.6;101.9;6.5;2.4;2.4;1.0;2.6;;1.6;;1.8;1.1;;;;;4943.8;4192.2;751.6;750.8;673.0;33.7;11.2;5.6;3.7;4.3;;6.3;;3.9;6.7;;;;
352;Noord-Nederland (LD);2003 oktober;120.4;97.5;22.9;22.9;21.2;1.1;;;;;;;;;;;;;;554.3;431.4;123.0;123.0;113.9;5.2;;;;;;;;;;;;;
353;Noord-Nederland (LD);2003 november;65.7;60.7;5.0;5.0;4.5;;;;;;;;;;;;;;;249.8;225.6;24.2;24.2;21.7;;;;;;;;;;;;;;
354;Noord-Nederland (LD);2003 december;61.5;57.8;3.7;3.7;3.7;;;;;;;;;;;;;;;291.8;277.5;14.2;14.3;12.8;;;;;;;;;;;;;;
355;Noord-Nederland (LD);2003 4e kwartaal;247.5;215.9;31.6;31.6;29.4;1.2;;;;;;;;;;;;;;1095.9;934.5;161.4;161.5;148.3;6.2;;;;;;;;;;;;;
356;Noord-Nederland (LD);2003;1853.4;1577.9;275.6;274.9;240.2;12.6;3.7;3.3;1.4;3.0;;3.1;1.5;2.5;3.0;;;;;9402.1;7991.7;1410.4;1409.1;1276.2;58.4;16.3;8.7;5.5;4.9;;8.8;2.7;8.9;17.2;;;;
357;Noord-Nederland (LD);2004 januari;52.5;42.2;10.3;10.3;7.9;;;;;;1.8;;;;;;;;;208.5;163.7;44.8;44.7;34.1;;;;;;7.6;;;;;;;;
358;Noord-Nederland (LD);2004 februari;68.9;61.2;7.7;7.7;6.7;;;;;;;;;;;;;;;256.6;224.3;32.4;32.3;27.2;;;;;;;;;;;;;;
359;Noord-Nederland (LD);2004 maart;72.3;65.0;7.3;7.3;6.4;;;;;;;;;;;;;;;276.2;243.2;33.0;32.1;28.7;;;;;;;;;;;;;;
360;Noord-Nederland (LD);2004 1e kwartaal;193.7;168.4;25.3;25.2;21.0;1.4;;;;;1.8;;;;;;;;;741.3;631.2;110.2;109.1;89.9;5.6;;;;;7.7;;;;;;;;
361;Noord-Nederland (LD);2004 april;130.0;97.6;32.4;32.4;29.0;2.1;;;;;;;;;;;;;;507.3;350.2;157.1;156.9;142.8;8.7;;;;;;;;;;;;;
362;Noord-Nederland (LD);2004 mei;247.8;213.1;34.7;34.7;32.9;;;;;;;;;;;;;;;994.1;864.0;130.1;130.1;123.0;;;;;;;;;;;;;;
363;Noord-Nederland (LD);2004 juni;210.1;180.2;29.9;29.8;27.6;;;;;;;;;;;;;;;953.8;794.5;159.3;158.9;147.2;;;;;;;;;;;;;;
364;Noord-Nederland (LD);2004 2e kwartaal;587.9;490.9;97.0;96.9;89.5;3.7;1.1;;;;;;;;;;;;;2455.3;2008.8;446.5;445.9;413.0;15.7;4.6;;;;;;;;;;;;
365;Noord-Nederland (LD);2004 juli;232.8;200.7;32.1;32.0;26.9;2.0;;;;;;;;;;;;;;1648.2;1438.5;209.7;209.4;186.9;11.4;;;;;;;;;;;;;
366;Noord-Nederland (LD);2004 augustus;285.9;239.0;46.9;46.8;41.2;2.7;;;;;;;;;;;;;;2094.3;1748.3;346.0;345.6;318.8;16.6;;;;;;;;;;;;;
367;Noord-Nederland (LD);2004 september;139.1;118.6;20.6;20.5;18.5;1.3;;;;;;;;;;;;;;609.1;490.3;118.8;118.6;109.2;6.4;;;;;;;;;;;;;
368;Noord-Nederland (LD);2004 3e kwartaal;657.8;558.2;99.6;99.3;86.6;6.0;1.5;1.4;;;;;;;;;;;;4351.6;3677.1;674.5;673.6;614.9;34.4;8.1;3.4;;;;;;;;;;;
369;Noord-Nederland (LD);2004 oktober;120.5;101.1;19.4;19.4;17.5;1.4;;;;;;;;;;;;;;535.5;430.6;104.9;104.8;96.5;6.1;;;;;;;;;;;;;
370;Noord-Nederland (LD);2004 november;73.5;64.6;8.8;8.8;6.5;1.9;;;;;;;;;;;;;;272.8;228.6;44.2;44.2;32.0;9.0;;;;;;;;1.0;1.4;;;;
371;Noord-Nederland (LD);2004 december;59.1;52.9;6.2;6.2;4.9;;;;;;;;;;;;;;;231.4;203.2;28.2;28.1;19.7;4.7;;;;;;;;;2.1;;;;
372;Noord-Nederland (LD);2004 4e kwartaal;253.0;218.6;34.5;34.4;28.9;4.2;;;;;;;;;;;;;;1039.7;862.4;177.3;177.1;148.2;19.8;1.6;;;;;;;1.8;3.7;;;;
373;Noord-Nederland (LD);2004;1692.5;1436.1;256.4;255.9;226.0;15.3;3.2;2.3;1.0;1.1;2.1;1.4;;;1.7;;;;;8588.0;7179.5;1408.5;1405.8;1266.0;75.6;15.0;8.2;4.2;2.1;8.2;4.7;;;14.1;;;;
374;Noord-Nederland (LD);2005 januari;41.8;36.4;5.4;5.4;5.2;;;;;;;;;;;;;;;178.6;150.0;28.7;28.6;26.9;;;;;;;;;;;;;;
375;Noord-Nederland (LD);2005 februari;57.5;52.1;5.3;5.3;4.6;;;;;;;;;;;;;;;211.8;189.1;22.7;22.5;19.8;;;;;;;;;;;;;;
376;Noord-Nederland (LD);2005 maart;65.7;52.4;13.3;13.3;12.8;;;;;;;;;;;;;;;254.2;194.1;60.2;60.2;58.3;;;;;;;;;;;;;;
377;Noord-Nederland (LD);2005 1e kwartaal;165.0;140.8;24.1;24.1;22.6;;;;;;;;;;;;;;;644.6;533.1;111.5;111.3;105.0;;;;;;;;;;;;;;
378;Noord-Nederland (LD);2005 april;83.0;69.6;13.4;13.4;12.1;;;;;;;;;;;;;;;288.9;230.2;58.7;58.7;54.1;;;;;;;;;;;;;;
379;Noord-Nederland (LD);2005 mei;229.4;193.8;35.6;35.5;33.1;1.2;;;;;;;;;;;;;;986.1;841.6;144.5;144.3;134.7;5.2;;;;;;;;;;;;;
380;Noord-Nederland (LD);2005 juni;203.5;182.1;21.3;20.6;18.3;;;;;;;;;;;;;;;960.0;866.3;93.8;90.2;83.0;;;;;;;;;;;;;;
381;Noord-Nederland (LD);2005 2e kwartaal;515.9;445.5;70.4;69.4;63.5;2.5;;;;;;;;;;;;;;2235.1;1938.1;297.0;293.2;271.8;11.2;;;;;;;;;;;;;
382;Noord-Nederland (LD);2005 juli;242.1;199.9;42.2;42.1;35.0;2.3;;;;;;;;;;;;;;1561.6;1296.5;265.0;264.6;238.3;14.5;;;;;;;;;;;;;
383;Noord-Nederland (LD);2005 augustus;276.2;232.1;44.0;44.0;35.0;4.2;;;;1.5;;;;;;;;;;2052.4;1756.4;295.9;295.8;258.4;28.0;;;;1.7;;;;;;;;;
384;Noord-Nederland (LD);2005 september;146.6;126.9;19.7;19.6;18.1;;;;;;;;;;;;;;;641.1;550.4;90.7;90.7;85.3;;;;;;;;;;;;;;
385;Noord-Nederland (LD);2005 3e kwartaal;664.8;558.9;106.0;105.7;88.2;6.7;1.4;1.6;1.3;2.0;;1.3;;;1.2;;;;;4255.0;3603.3;651.7;651.0;582.0;43.7;4.7;3.4;3.9;2.4;;3.8;;;2.6;;;;
386;Noord-Nederland (LD);2005 oktober;102.3;79.1;23.2;23.2;22.8;;;;;;;;;;;;;;;478.7;363.0;115.7;115.6;113.0;;;;;;;;;;;;;;
387;Noord-Nederland (LD);2005 november;60.3;54.3;6.0;5.9;4.9;;;;;;;;;;;;;;;223.1;196.9;26.2;26.0;20.8;;;;;;;;;;;;;;
388;Noord-Nederland (LD);2005 december;51.1;46.3;4.8;4.8;4.2;;;;;;;;;;;;;;;212.1;188.9;23.2;22.9;19.9;;;;;;;;;;;;;;
389;Noord-Nederland (LD);2005 4e kwartaal;213.6;179.6;34.0;33.9;31.9;1.0;;;;;;;;;;;;;;913.9;748.8;165.1;164.5;153.7;5.4;;;;;;;;;;;;;
390;Noord-Nederland (LD);2005;1559.3;1324.9;234.4;233.1;206.1;11.1;2.5;2.3;1.7;2.4;;2.1;;1.5;1.9;;;;;8048.6;6823.3;1225.3;1220.1;1112.5;63.7;9.6;5.3;4.7;3.2;;7.0;;4.6;6.7;;;;
391;Noord-Nederland (LD);2006 januari;56.3;49.1;7.3;7.2;7.0;;;;;;;;;;;;;;;213.6;183.9;29.7;29.4;27.6;;;;;;;;;;;;;;
392;Noord-Nederland (LD);2006 februari;65.1;60.3;4.8;4.8;3.8;;;;;;;;;;;;;;;235.7;218.9;16.8;16.8;13.5;;;;;;;;;;;;;;
393;Noord-Nederland (LD);2006 maart;66.6;60.8;5.8;5.7;4.6;;;;;;;;;;;;;;;251.0;225.7;25.3;25.1;20.6;;;;;;;;;;;;;;
394;Noord-Nederland (LD);2006 1e kwartaal;188.0;170.1;17.8;17.8;15.4;1.1;;;;;;;;;;;;;;700.3;628.5;71.8;71.3;61.7;4.6;;;;;;;;;;;;;
395;Noord-Nederland (LD);2006 april;117.5;89.8;27.6;27.6;24.1;1.4;;;;;;;;;;;;;;470.1;346.8;123.4;123.0;111.2;5.3;;;;;;;;;;;;;
396;Noord-Nederland (LD);2006 mei;207.8;183.8;24.1;24.0;20.0;2.4;;;;;;;;;;;;;;798.3;718.7;79.6;79.6;67.2;7.9;;;;;;;;;;;;;
397;Noord-Nederland (LD);2006 juni;264.7;221.9;42.8;42.6;38.6;;;;;;;;;;;;;;;1198.4;1025.6;172.8;172.4;160.8;;;;;;;;;;;;;;
398;Noord-Nederland (LD);2006 2e kwartaal;590.0;495.5;94.4;94.2;82.7;4.7;1.1;;;;;1.1;1.3;;;;;;;2466.9;2091.1;375.8;375.0;339.2;16.6;3.1;;;;;3.2;3.4;;;;;;
399;Noord-Nederland (LD);2006 juli;259.9;211.7;48.2;47.9;37.6;2.8;;1.1;;;;1.3;;1.5;;;;;;1463.0;1181.6;281.4;280.7;246.0;14.6;;1.9;;;;5.7;;4.0;;;;;
400;Noord-Nederland (LD);2006 augustus;284.1;234.8;49.3;49.2;39.9;2.8;;;;2.5;;;;;;;;;;2044.1;1751.8;292.3;291.9;257.2;16.1;;;;4.1;;;;;;;;;
401;Noord-Nederland (LD);2006 september;186.6;158.9;27.7;27.6;25.0;1.0;;;;;;;;;;;;;;837.2;717.6;119.6;119.3;108.8;5.0;;;;;;;;;;;;;
402;Noord-Nederland (LD);2006 3e kwartaal;730.6;605.4;125.2;124.7;102.4;6.6;1.9;2.1;1.0;3.3;;2.0;1.0;2.2;1.4;;;;;4344.4;3651.0;693.3;692.0;612.0;35.7;9.1;4.2;3.1;5.6;;7.8;2.1;7.2;3.7;;;;
403;Noord-Nederland (LD);2006 oktober;139.8;115.0;24.8;24.8;23.0;;;;;;;;;;;;;;;663.9;536.4;127.5;127.4;119.9;;;;;;;;;;;;;;
404;Noord-Nederland (LD);2006 november;74.2;67.5;6.7;6.7;4.3;1.7;;;;;;;;;;;;;;274.8;245.1;29.8;29.7;19.1;7.1;;;;;;;;;;;;;
405;Noord-Nederland (LD);2006 december;66.3;61.7;4.6;4.5;3.5;;;;;;;;;;;;;;;286.8;266.4;20.3;20.1;15.8;;;;;;;;;;;;;;
406;Noord-Nederland (LD);2006 4e kwartaal;280.4;244.3;36.1;36.0;30.9;3.2;;;;;;;;;;;;;;1225.5;1047.9;177.6;177.1;154.8;12.7;;;;;;;;;;;;;
407;Noord-Nederland (LD);2006;1788.9;1515.4;273.5;272.7;231.4;15.6;3.3;3.6;1.5;3.8;;3.9;2.4;3.4;2.9;;;;;8737.0;7418.5;1318.4;1315.4;1167.8;69.7;13.6;9.2;4.9;6.4;;14.2;5.6;12.2;9.8;;;;
408;Noord-Nederland (LD);2007 januari;65.5;58.5;7.0;7.0;6.3;;;;;;;;;;;;;;;254.1;223.5;30.6;30.6;27.7;;;;;;;;;;;;;;
409;Noord-Nederland (LD);2007 februari;71.0;66.2;4.8;4.8;3.9;;;;;;;;;;;;;;;271.5;252.2;19.3;19.3;15.0;;;;;;;;;;;;;;
410;Noord-Nederland (LD);2007 maart;72.3;64.7;7.6;7.7;6.9;;;;;;;;;;;;;;;271.7;240.4;31.3;31.3;28.9;;;;;;;;;;;;;;
411;Noord-Nederland (LD);2007 1e kwartaal;208.9;189.3;19.5;19.5;17.1;1.3;;;;;;;;;;;;;;797.4;716.1;81.3;81.2;71.6;5.8;;;;;;;;;;;;;
412;Noord-Nederland (LD);2007 april;130.6;112.1;18.5;18.4;16.4;1.6;;;;;;;;;;;;;;480.3;391.7;88.6;88.2;78.5;7.4;;;;;;;;;;;;;
413;Noord-Nederland (LD);2007 mei;242.5;221.2;21.2;21.2;19.7;;;;;;;;;;;;;;;1037.0;953.6;83.4;83.1;77.1;;;;;;;;;;;;;;
414;Noord-Nederland (LD);2007 juni;211.2;188.0;23.1;23.0;20.2;1.5;;;;;;;;;;;;;;919.0;806.5;112.5;112.0;100.3;5.9;;;;;;;;;;;;;
415;Noord-Nederland (LD);2007 2e kwartaal;584.2;521.3;62.9;62.7;56.2;4.0;;;;;;;;;;;;;;2436.4;2151.8;284.6;283.3;255.9;16.9;;;;;;;;;;;;;
416;Noord-Nederland (LD);2007 juli;232.1;192.7;39.4;39.3;30.4;4.9;;;;;;1.3;;;;;;;;1508.8;1228.4;280.4;279.6;232.5;29.2;;;;;;7.2;;;;;;;
417;Noord-Nederland (LD);2007 augustus;287.1;250.7;36.4;36.3;28.3;4.4;;;;;;;;;;;;;;1930.2;1689.2;241.0;240.5;196.8;26.8;;;;;;;;;;;;;
418;Noord-Nederland (LD);2007 september;163.5;143.9;19.5;19.5;17.7;1.1;;;;;;;;;;;;;;695.6;599.6;96.0;95.5;88.2;4.6;;;;;;;;;;;;;
419;Noord-Nederland (LD);2007 3e kwartaal;682.7;587.3;95.4;95.0;76.4;10.3;1.6;1.1;;;;1.7;;;;;;;;4134.6;3517.2;617.4;615.6;517.5;60.6;9.2;4.0;;;;8.5;;;;;;;
420;Noord-Nederland (LD);2007 oktober;159.3;139.2;20.1;19.9;17.1;1.7;;;;;;;;;;;;;;707.7;605.8;102.0;101.4;90.0;6.3;;;;;;;;;;;;;
421;Noord-Nederland (LD);2007 november;95.6;87.1;8.5;8.5;6.6;1.2;;;;;;;;;;;;;;339.3;301.8;37.5;37.4;29.7;4.6;;;;;;;;;;;;;
422;Noord-Nederland (LD);2007 december;71.1;64.7;6.4;6.3;4.9;;;;;;;;;;;;;;;291.5;263.4;28.2;28.0;21.9;;;;;;;;;;;;;;
423;Noord-Nederland (LD);2007 4e kwartaal;325.9;291.0;34.9;34.7;28.6;3.6;;;;;;;;;;;;;;1338.5;1170.9;167.6;166.9;141.6;14.1;;;;;;;;;;;;;
424;Noord-Nederland (LD);2007;1801.7;1589.0;212.7;211.9;178.3;19.2;3.0;1.9;;1.0;;3.0;;1.6;1.9;;;;;8706.9;7555.9;1150.9;1146.9;986.6;97.4;14.7;7.2;;3.1;;14.0;;7.3;8.5;;;;
