ID;Populatie;RegioS;Motieven;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
2822;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2001;0.01;0.12;0.23
2823;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2002;0.01;0.11;0.21
2824;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2003;0.01;0.11;0.21
2825;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2004;0.01;0.11;0.23
2826;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2005;0.01;0.09;0.19
2827;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2006;0.01;0.11;0.23
2828;Hele bevolking;Nederland;3;Afstand van 10 tot 15 km;2007;0.01;0.1;0.2
2829;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1985;;;
2830;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1986;;;
2831;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1987;;;
2832;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1988;;;
2833;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1989;;;
2834;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1990;;;
2835;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1991;;;
2836;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1992;;;
2837;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1993;;;
2838;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1994;0.01;0.11;0.18
2839;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1995;0.01;0.13;0.21
2840;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1996;0.01;0.11;0.19
2841;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1997;0.01;0.15;0.25
2842;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1998;0.01;0.15;0.28
2843;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;1999;0.01;0.12;0.19
2844;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2000;0.01;0.12;0.19
2845;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2001;0.01;0.11;0.18
2846;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2002;0.01;0.11;0.17
2847;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2003;0.01;0.1;0.15
2848;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2004;0.01;0.1;0.18
2849;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2005;0.01;0.09;0.16
2850;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2006;0.01;0.09;0.15
2851;Hele bevolking;Nederland;3;Afstand van 15 tot 20 km;2007;0.01;0.09;0.16
2852;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1985;;;
2853;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1986;;;
2854;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1987;;;
2855;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1988;;;
2856;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1989;;;
2857;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1990;;;
2858;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1991;;;
2859;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1992;;;
2860;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1993;;;
2861;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1994;0.01;0.22;0.32
2862;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1995;0.01;0.23;0.33
2863;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1996;0.01;0.22;0.3
2864;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1997;0.01;0.24;0.34
2865;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1998;0.01;0.21;0.29
2866;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;1999;0.01;0.24;0.34
2867;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2000;0.01;0.24;0.33
2868;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2001;0.01;0.22;0.33
2869;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2002;0.01;0.22;0.33
2870;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2003;0.01;0.2;0.29
2871;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2004;0.01;0.21;0.32
2872;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2005;0.01;0.21;0.32
2873;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2006;0.01;0.2;0.31
2874;Hele bevolking;Nederland;3;Afstand van 20 tot 30 km;2007;0.01;0.2;0.34
2875;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1985;;;
2876;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1986;;;
2877;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1987;;;
2878;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1988;;;
2879;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1989;;;
2880;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1990;;;
2881;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1991;;;
2882;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1992;;;
2883;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1993;;;
2884;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1994;0.01;0.23;0.27
2885;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1995;0.01;0.2;0.24
2886;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1996;0.01;0.21;0.26
2887;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1997;0.01;0.2;0.26
2888;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1998;0.01;0.19;0.23
2889;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;1999;0.01;0.21;0.27
2890;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2000;0.01;0.23;0.27
2891;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2001;0.01;0.22;0.28
2892;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2002;0.01;0.2;0.24
2893;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2003;0.01;0.19;0.24
2894;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2004;0.01;0.21;0.27
2895;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2005;0.01;0.18;0.23
2896;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2006;0.01;0.18;0.25
2897;Hele bevolking;Nederland;3;Afstand van 30 tot 40 km;2007;0.01;0.18;0.22
2898;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1985;;;
2899;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1986;;;
2900;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1987;;;
2901;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1988;;;
2902;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1989;;;
2903;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1990;;;
2904;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1991;;;
2905;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1992;;;
2906;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1993;;;
2907;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1994;0.0;0.17;0.2
2908;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1995;0.0;0.17;0.2
2909;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1996;0.0;0.17;0.2
2910;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1997;0.0;0.18;0.21
2911;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1998;0.0;0.17;0.19
2912;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;1999;0.0;0.18;0.21
2913;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2000;0.0;0.17;0.21
2914;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2001;0.0;0.18;0.21
2915;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2002;0.0;0.15;0.18
2916;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2003;0.0;0.18;0.2
2917;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2004;;;
2918;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2005;0.0;0.15;0.19
2919;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2006;;;
2920;Hele bevolking;Nederland;3;Afstand van 40 tot 50 km;2007;;;
2921;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1985;;;
2922;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1986;;;
2923;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1987;;;
2924;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1988;;;
2925;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1989;;;
2926;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1990;;;
2927;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1991;;;
2928;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1992;;;
2929;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1993;;;
2930;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1994;0.02;2.03;2.29
2931;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1995;0.02;2.21;2.4
2932;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1996;0.02;2.1;2.38
2933;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1997;0.02;2.19;2.42
2934;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1998;0.02;2.12;2.3
2935;Hele bevolking;Nederland;3;Afstand van 50 km of meer;1999;0.02;2.07;2.07
2936;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2000;0.02;1.94;1.97
2937;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2001;0.02;1.98;2.04
2938;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2002;0.02;2.01;2.03
2939;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2003;0.02;1.99;1.97
2940;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2004;0.02;1.74;1.6
2941;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2005;0.02;1.66;1.56
2942;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2006;0.02;1.64;1.53
2943;Hele bevolking;Nederland;3;Afstand van 50 km of meer;2007;0.02;1.71;1.51
2944;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1985;;;
2945;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1986;;;
2946;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1987;;;
2947;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1988;;;
2948;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1989;;;
2949;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1990;;;
2950;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1991;;;
2951;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1992;;;
2952;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1993;;;
2953;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1994;0.01;0.01;0.02
2954;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1995;0.01;0.01;0.01
2955;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1996;0.01;0.01;0.01
2956;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1997;0.01;0.01;0.01
2957;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1998;0.0;0.01;0.01
2958;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;1999;0.0;0.0;0.01
2959;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2000;0.0;0.0;0.01
2960;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2001;0.0;0.0;0.01
2961;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2002;0.0;0.0;0.01
2962;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2003;0.0;0.0;0.01
2963;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2004;;;
2964;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2005;0.0;0.0;0.01
2965;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2006;;;
2966;Hele bevolking;Nederland;3;Reisduur: 0 tot 5 min;2007;0.01;0.01;0.01
2967;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1985;;;
2968;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1986;;;
2969;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1987;;;
2970;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1988;;;
2971;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1989;;;
2972;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1990;;;
2973;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1991;;;
2974;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1992;;;
2975;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1993;;;
2976;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1994;0.02;0.05;0.09
2977;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1995;0.02;0.04;0.08
2978;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1996;0.02;0.04;0.08
2979;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1997;0.02;0.04;0.08
2980;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1998;0.01;0.04;0.08
2981;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;1999;0.01;0.03;0.08
2982;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2000;0.01;0.03;0.07
2983;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2001;0.01;0.03;0.07
2984;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2002;0.01;0.03;0.07
2985;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2003;0.01;0.03;0.07
2986;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2004;0.01;0.03;0.07
2987;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2005;0.01;0.02;0.06
2988;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2006;0.01;0.03;0.07
2989;Hele bevolking;Nederland;3;Reisduur: 5 tot 10 min;2007;0.01;0.03;0.07
2990;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1985;;;
2991;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1986;;;
2992;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1987;;;
2993;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1988;;;
2994;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1989;;;
2995;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1990;;;
2996;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1991;;;
2997;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1992;;;
2998;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1993;;;
2999;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1994;0.02;0.09;0.18
3000;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1995;0.02;0.09;0.17
3001;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1996;0.02;0.08;0.16
3002;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1997;0.02;0.08;0.16
3003;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1998;0.02;0.07;0.15
3004;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;1999;0.02;0.07;0.16
3005;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2000;0.01;0.06;0.14
3006;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2001;0.01;0.06;0.14
3007;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2002;0.01;0.06;0.14
3008;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2003;0.01;0.06;0.12
3009;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2004;0.01;0.06;0.14
3010;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2005;0.01;0.05;0.12
3011;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2006;0.01;0.06;0.12
3012;Hele bevolking;Nederland;3;Reisduur: 10 tot 15 min;2007;0.01;0.06;0.13
3013;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1985;;;
3014;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1986;;;
3015;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1987;;;
3016;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1988;;;
3017;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1989;;;
3018;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1990;;;
3019;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1991;;;
3020;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1992;;;
3021;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1993;;;
3022;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1994;0.01;0.12;0.21
3023;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1995;0.02;0.14;0.24
3024;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1996;0.02;0.13;0.23
3025;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1997;0.02;0.14;0.24
3026;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1998;0.01;0.12;0.22
3027;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;1999;0.02;0.14;0.26
3028;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2000;0.02;0.12;0.24
3029;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2001;0.01;0.11;0.22
3030;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2002;0.01;0.11;0.22
3031;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2003;0.01;0.1;0.21
3032;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2004;0.01;0.11;0.22
3033;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2005;0.01;0.1;0.2
3034;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2006;0.01;0.1;0.19
3035;Hele bevolking;Nederland;3;Reisduur: 15 tot 20 min;2007;0.01;0.1;0.2
3036;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1985;;;
3037;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1986;;;
3038;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1987;;;
3039;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1988;;;
3040;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1989;;;
3041;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1990;;;
3042;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1991;;;
3043;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1992;;;
3044;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1993;;;
3045;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1994;0.01;0.12;0.18
3046;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1995;0.01;0.14;0.2
3047;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1996;0.01;0.12;0.18
3048;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1997;0.01;0.12;0.18
3049;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1998;0.01;0.12;0.18
3050;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;1999;0.01;0.12;0.2
3051;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2000;0.01;0.12;0.19
3052;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2001;0.01;0.1;0.17
3053;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2002;0.01;0.1;0.18
3054;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2003;0.01;0.1;0.17
3055;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2004;0.01;0.09;0.15
3056;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2005;0.01;0.09;0.15
3057;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2006;0.01;0.09;0.14
3058;Hele bevolking;Nederland;3;Reisduur: 20 tot 25 min;2007;0.01;0.1;0.15
3059;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1985;;;
3060;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1986;;;
3061;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1987;;;
3062;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1988;;;
3063;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1989;;;
3064;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1990;;;
3065;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1991;;;
3066;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1992;;;
3067;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1993;;;
3068;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1994;0.01;0.1;0.13
3069;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1995;0.01;0.1;0.14
3070;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1996;0.01;0.09;0.13
3071;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1997;0.01;0.1;0.14
3072;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1998;0.01;0.09;0.13
3073;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;1999;0.0;0.08;0.12
3074;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2000;0.0;0.08;0.12
3075;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2001;0.01;0.09;0.14
3076;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2002;0.0;0.08;0.13
3077;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2003;0.01;0.08;0.13
3078;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2004;;;
3079;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2005;0.0;0.08;0.11
3080;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2006;;;
3081;Hele bevolking;Nederland;3;Reisduur: 25 tot 30 min;2007;;;
3082;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1985;;;
3083;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1986;;;
3084;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1987;;;
3085;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1988;;;
3086;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1989;;;
3087;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1990;;;
3088;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1991;;;
3089;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1992;;;
3090;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1993;;;
3091;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1994;0.02;0.42;0.51
3092;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1995;0.02;0.37;0.48
3093;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1996;0.02;0.38;0.47
3094;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1997;0.02;0.39;0.5
3095;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1998;0.01;0.35;0.45
3096;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;1999;0.02;0.41;0.59
3097;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2000;0.02;0.4;0.59
3098;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2001;0.02;0.37;0.55
3099;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2002;0.02;0.35;0.52
3100;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2003;0.02;0.36;0.53
3101;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2004;0.02;0.37;0.51
3102;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2005;0.01;0.35;0.48
3103;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2006;0.01;0.33;0.45
3104;Hele bevolking;Nederland;3;Reisduur: 30 tot 45 min;2007;0.01;0.37;0.48
3105;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1985;;;
3106;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1986;;;
3107;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1987;;;
3108;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1988;;;
3109;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1989;;;
3110;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1990;;;
3111;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1991;;;
3112;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1992;;;
3113;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1993;;;
3114;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1994;0.01;0.27;0.31
3115;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1995;0.01;0.32;0.36
3116;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1996;0.01;0.3;0.35
3117;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1997;0.01;0.35;0.39
3118;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1998;0.01;0.3;0.35
3119;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;1999;0.01;0.33;0.42
3120;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2000;0.01;0.33;0.42
3121;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2001;0.01;0.32;0.41
3122;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2002;0.01;0.32;0.39
3123;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2003;0.01;0.34;0.43
3124;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2004;0.01;0.34;0.4
3125;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2005;0.01;0.31;0.36
3126;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2006;0.01;0.31;0.37
3127;Hele bevolking;Nederland;3;Reisduur: 45 tot 60 min;2007;0.01;0.33;0.36
3128;Hele bevolking;Nederland;3;Reisduur: 60 tot 90 min;1985;;;
3129;Hele bevolking;Nederland;3;Reisduur: 60 tot 90 min;1986;;;
3130;Hele bevolking;Nederland;3;Reisduur: 60 tot 90 min;1987;;;
3131;Hele bevolking;Nederland;3;Reisduur: 60 tot 90 min;1988;;;
3132;Hele bevolking;Nederland;3;Reisduur: 60 tot 90 min;1989;;;
