ID;ArbeidspositieEindePeriode;Persoonskenmerken;Perioden;BeginPeriodeTotaal15Tot65Jaar_1;BeginPeriodeWerkzameBeroepsbevolking_2;BeginPeriodeWerklozeBeroepsbevolking_3;BeginPeriodeNietBeroepsbevolking_4
31;1;Totaal persoonskenmerken;2010 4e kwartaal;11020.0;7426.0;390.0;3205.0
32;1;Totaal persoonskenmerken;2011 1e kwartaal;11015.0;7359.0;418.0;3238.0
33;1;Totaal persoonskenmerken;2011 2e kwartaal;11001.0;7375.0;398.0;3228.0
34;1;Totaal persoonskenmerken;2011 3e kwartaal;10987.0;7435.0;422.0;3131.0
35;1;Totaal persoonskenmerken;2011 4e kwartaal;10973.0;7400.0;439.0;3134.0
36;1;Totaal persoonskenmerken;2012 1e kwartaal;10973.0;7350.0;484.0;3139.0
37;1;Totaal persoonskenmerken;2012 2e kwartaal;10986.0;7390.0;491.0;3105.0
38;1;Totaal persoonskenmerken;2012 3e kwartaal;10999.0;7442.0;512.0;3045.0
39;1;Totaal persoonskenmerken;2012 4e kwartaal;11011.0;7366.0;540.0;3105.0
40;1;Totaal persoonskenmerken;2013 1e kwartaal;11017.0;7270.0;636.0;3111.0
41;1;Totaal persoonskenmerken;2013 2e kwartaal;11015.0;7289.0;661.0;3065.0
42;1;Totaal persoonskenmerken;2013 3e kwartaal;11012.0;7323.0;680.0;3009.0
43;1;Totaal persoonskenmerken;2013 4e kwartaal;11010.0;7251.0;648.0;3111.0
44;1;Totaal persoonskenmerken;2014 1e kwartaal;11002.0;7141.0;704.0;3157.0
45;1;Totaal persoonskenmerken;2014 2e kwartaal;10988.0;7191.0;672.0;3124.0
46;1;Totaal persoonskenmerken;2014 3e kwartaal;10973.0;7284.0;630.0;3060.0
47;1;Geslacht: mannen;2003 1e kwartaal;5507.0;4109.0;187.0;1212.0
48;1;Geslacht: mannen;2003 2e kwartaal;5513.0;4119.0;198.0;1196.0
49;1;Geslacht: mannen;2003 3e kwartaal;5512.0;4146.0;208.0;1159.0
50;1;Geslacht: mannen;2003 4e kwartaal;5514.0;4109.0;212.0;1193.0
51;1;Geslacht: mannen;2004 1e kwartaal;5516.0;4086.0;245.0;1184.0
52;1;Geslacht: mannen;2004 2e kwartaal;5517.0;4076.0;246.0;1194.0
53;1;Geslacht: mannen;2004 3e kwartaal;5516.0;4110.0;235.0;1172.0
54;1;Geslacht: mannen;2004 4e kwartaal;5515.0;4058.0;236.0;1221.0
55;1;Geslacht: mannen;2005 1e kwartaal;5516.0;4041.0;252.0;1222.0
56;1;Geslacht: mannen;2005 2e kwartaal;5517.0;4074.0;256.0;1187.0
57;1;Geslacht: mannen;2005 3e kwartaal;5518.0;4084.0;231.0;1203.0
58;1;Geslacht: mannen;2005 4e kwartaal;5518.0;4072.0;214.0;1232.0
59;1;Geslacht: mannen;2006 1e kwartaal;5518.0;4060.0;227.0;1231.0
60;1;Geslacht: mannen;2006 2e kwartaal;5519.0;4088.0;197.0;1234.0
61;1;Geslacht: mannen;2006 3e kwartaal;5510.0;4147.0;180.0;1183.0
62;1;Geslacht: mannen;2006 4e kwartaal;5517.0;4134.0;161.0;1222.0
63;1;Geslacht: mannen;2007 1e kwartaal;5521.0;4147.0;180.0;1193.0
64;1;Geslacht: mannen;2007 2e kwartaal;5518.0;4185.0;159.0;1175.0
65;1;Geslacht: mannen;2007 3e kwartaal;5519.0;4228.0;146.0;1146.0
66;1;Geslacht: mannen;2007 4e kwartaal;5524.0;4202.0;140.0;1182.0
67;1;Geslacht: mannen;2008 1e kwartaal;5527.0;4224.0;152.0;1151.0
68;1;Geslacht: mannen;2008 2e kwartaal;5531.0;4286.0;131.0;1114.0
69;1;Geslacht: mannen;2008 3e kwartaal;5535.0;4317.0;132.0;1086.0
70;1;Geslacht: mannen;2008 4e kwartaal;5539.0;4281.0;130.0;1128.0
71;1;Geslacht: mannen;2009 1e kwartaal;5540.0;4253.0;170.0;1118.0
72;1;Geslacht: mannen;2009 2e kwartaal;5538.0;4234.0;184.0;1120.0
73;1;Geslacht: mannen;2009 3e kwartaal;5536.0;4218.0;201.0;1117.0
74;1;Geslacht: mannen;2009 4e kwartaal;5534.0;4156.0;199.0;1178.0
75;1;Geslacht: mannen;2010 1e kwartaal;5533.0;4087.0;235.0;1211.0
76;1;Geslacht: mannen;2010 2e kwartaal;5533.0;4123.0;216.0;1194.0
77;1;Geslacht: mannen;2010 3e kwartaal;5533.0;4167.0;191.0;1175.0
78;1;Geslacht: mannen;2010 4e kwartaal;5532.0;4146.0;193.0;1193.0
79;1;Geslacht: mannen;2011 1e kwartaal;5529.0;4109.0;212.0;1208.0
80;1;Geslacht: mannen;2011 2e kwartaal;5521.0;4124.0;192.0;1204.0
81;1;Geslacht: mannen;2011 3e kwartaal;5513.0;4143.0;207.0;1163.0
82;1;Geslacht: mannen;2011 4e kwartaal;5505.0;4115.0;219.0;1171.0
83;1;Geslacht: mannen;2012 1e kwartaal;5505.0;4090.0;241.0;1174.0
84;1;Geslacht: mannen;2012 2e kwartaal;5514.0;4100.0;252.0;1163.0
85;1;Geslacht: mannen;2012 3e kwartaal;5523.0;4116.0;261.0;1147.0
86;1;Geslacht: mannen;2012 4e kwartaal;5532.0;4076.0;271.0;1185.0
87;1;Geslacht: mannen;2013 1e kwartaal;5535.0;4013.0;331.0;1191.0
88;1;Geslacht: mannen;2013 2e kwartaal;5534.0;4027.0;337.0;1169.0
89;1;Geslacht: mannen;2013 3e kwartaal;5532.0;4060.0;333.0;1139.0
90;1;Geslacht: mannen;2013 4e kwartaal;5530.0;4045.0;322.0;1163.0
91;1;Geslacht: mannen;2014 1e kwartaal;5525.0;3985.0;347.0;1193.0
92;1;Geslacht: mannen;2014 2e kwartaal;5515.0;3999.0;335.0;1181.0
93;1;Geslacht: mannen;2014 3e kwartaal;5506.0;4039.0;299.0;1167.0
94;1;Geslacht: vrouwen;2003 1e kwartaal;5385.0;2836.0;175.0;2375.0
95;1;Geslacht: vrouwen;2003 2e kwartaal;5393.0;2839.0;195.0;2359.0
96;1;Geslacht: vrouwen;2003 3e kwartaal;5394.0;2876.0;206.0;2312.0
97;1;Geslacht: vrouwen;2003 4e kwartaal;5399.0;2836.0;205.0;2358.0
98;1;Geslacht: vrouwen;2004 1e kwartaal;5403.0;2808.0;243.0;2352.0
99;1;Geslacht: vrouwen;2004 2e kwartaal;5406.0;2857.0;242.0;2307.0
100;1;Geslacht: vrouwen;2004 3e kwartaal;5411.0;2895.0;232.0;2284.0
101;1;Geslacht: vrouwen;2004 4e kwartaal;5416.0;2875.0;223.0;2318.0
102;1;Geslacht: vrouwen;2005 1e kwartaal;5419.0;2840.0;258.0;2322.0
103;1;Geslacht: vrouwen;2005 2e kwartaal;5422.0;2885.0;238.0;2298.0
104;1;Geslacht: vrouwen;2005 3e kwartaal;5423.0;2958.0;245.0;2221.0
105;1;Geslacht: vrouwen;2005 4e kwartaal;5427.0;2938.0;235.0;2254.0
106;1;Geslacht: vrouwen;2006 1e kwartaal;5430.0;2935.0;239.0;2256.0
107;1;Geslacht: vrouwen;2006 2e kwartaal;5431.0;2973.0;220.0;2239.0
108;1;Geslacht: vrouwen;2006 3e kwartaal;5441.0;3023.0;206.0;2212.0
109;1;Geslacht: vrouwen;2006 4e kwartaal;5438.0;3030.0;209.0;2199.0
110;1;Geslacht: vrouwen;2007 1e kwartaal;5439.0;3031.0;216.0;2192.0
111;1;Geslacht: vrouwen;2007 2e kwartaal;5447.0;3105.0;190.0;2152.0
112;1;Geslacht: vrouwen;2007 3e kwartaal;5452.0;3172.0;180.0;2100.0
113;1;Geslacht: vrouwen;2007 4e kwartaal;5452.0;3167.0;163.0;2121.0
114;1;Geslacht: vrouwen;2008 1e kwartaal;5457.0;3172.0;177.0;2107.0
115;1;Geslacht: vrouwen;2008 2e kwartaal;5461.0;3209.0;173.0;2080.0
116;1;Geslacht: vrouwen;2008 3e kwartaal;5466.0;3261.0;154.0;2051.0
117;1;Geslacht: vrouwen;2008 4e kwartaal;5471.0;3253.0;151.0;2066.0
118;1;Geslacht: vrouwen;2009 1e kwartaal;5474.0;3247.0;174.0;2053.0
119;1;Geslacht: vrouwen;2009 2e kwartaal;5476.0;3262.0;185.0;2029.0
120;1;Geslacht: vrouwen;2009 3e kwartaal;5478.0;3281.0;189.0;2007.0
121;1;Geslacht: vrouwen;2009 4e kwartaal;5480.0;3226.0;207.0;2047.0
122;1;Geslacht: vrouwen;2010 1e kwartaal;5482.0;3226.0;232.0;2023.0
123;1;Geslacht: vrouwen;2010 2e kwartaal;5484.0;3247.0;221.0;2016.0
124;1;Geslacht: vrouwen;2010 3e kwartaal;5486.0;3289.0;220.0;1977.0
125;1;Geslacht: vrouwen;2010 4e kwartaal;5488.0;3280.0;197.0;2012.0
126;1;Geslacht: vrouwen;2011 1e kwartaal;5486.0;3250.0;206.0;2030.0
127;1;Geslacht: vrouwen;2011 2e kwartaal;5480.0;3251.0;205.0;2024.0
128;1;Geslacht: vrouwen;2011 3e kwartaal;5474.0;3292.0;215.0;1967.0
129;1;Geslacht: vrouwen;2011 4e kwartaal;5468.0;3284.0;220.0;1963.0
130;1;Geslacht: vrouwen;2012 1e kwartaal;5467.0;3260.0;243.0;1965.0
131;1;Geslacht: vrouwen;2012 2e kwartaal;5471.0;3290.0;239.0;1942.0
132;1;Geslacht: vrouwen;2012 3e kwartaal;5475.0;3326.0;251.0;1898.0
133;1;Geslacht: vrouwen;2012 4e kwartaal;5479.0;3290.0;269.0;1921.0
134;1;Geslacht: vrouwen;2013 1e kwartaal;5481.0;3257.0;305.0;1920.0
135;1;Geslacht: vrouwen;2013 2e kwartaal;5481.0;3262.0;323.0;1896.0
136;1;Geslacht: vrouwen;2013 3e kwartaal;5480.0;3263.0;347.0;1871.0
137;1;Geslacht: vrouwen;2013 4e kwartaal;5480.0;3206.0;326.0;1948.0
138;1;Geslacht: vrouwen;2014 1e kwartaal;5477.0;3156.0;357.0;1965.0
139;1;Geslacht: vrouwen;2014 2e kwartaal;5473.0;3192.0;337.0;1943.0
140;1;Geslacht: vrouwen;2014 3e kwartaal;5468.0;3245.0;331.0;1892.0
141;1;Leeftijd: 15 tot 25 jaar;2003 1e kwartaal;1927.0;784.0;82.0;1060.0
142;1;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;1926.0;805.0;99.0;1022.0
143;1;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;1925.0;856.0;101.0;968.0
144;1;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;1929.0;795.0;80.0;1054.0
145;1;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;1934.0;756.0;111.0;1068.0
146;1;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;1940.0;769.0;114.0;1057.0
147;1;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;1937.0;811.0;117.0;1009.0
148;1;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;1939.0;731.0;103.0;1105.0
149;1;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;1938.0;714.0;111.0;1112.0
150;1;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;1948.0;744.0;108.0;1096.0
151;1;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;1939.0;804.0;110.0;1025.0
152;1;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;1949.0;746.0;86.0;1117.0
153;1;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;1938.0;713.0;91.0;1134.0
154;1;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;1948.0;759.0;83.0;1106.0
155;1;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;1955.0;829.0;90.0;1037.0
156;1;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;1943.0;761.0;70.0;1113.0
157;1;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;1957.0;753.0;79.0;1125.0
158;1;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;1957.0;788.0;79.0;1090.0
159;1;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;1962.0;873.0;77.0;1012.0
160;1;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;1962.0;784.0;56.0;1122.0
161;1;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;1969.0;786.0;67.0;1116.0
162;1;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;1975.0;820.0;78.0;1077.0
163;1;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;1981.0;893.0;76.0;1013.0
164;1;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;1988.0;815.0;66.0;1107.0
165;1;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;1992.0;793.0;89.0;1110.0
166;1;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;1995.0;810.0;100.0;1085.0
167;1;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;1998.0;857.0;101.0;1041.0
168;1;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;2002.0;755.0;92.0;1155.0
169;1;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;2004.0;720.0;104.0;1180.0
170;1;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;2006.0;722.0;114.0;1170.0
171;1;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;2007.0;794.0;111.0;1102.0
172;1;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;2009.0;741.0;82.0;1185.0
173;1;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;2010.0;722.0;92.0;1196.0
174;1;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;2010.0;741.0;98.0;1171.0
175;1;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;2011.0;788.0;116.0;1106.0
176;1;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;2011.0;726.0;93.0;1192.0
177;1;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;2014.0;694.0;112.0;1208.0
178;1;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;2020.0;713.0;117.0;1190.0
179;1;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;2026.0;759.0;131.0;1136.0
180;1;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;2032.0;702.0;127.0;1202.0
181;1;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;2036.0;670.0;141.0;1225.0
182;1;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;2038.0;704.0;154.0;1180.0
183;1;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;2041.0;746.0;164.0;1131.0
184;1;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;2044.0;664.0;135.0;1244.0
185;1;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;2045.0;633.0;141.0;1270.0
186;1;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;2045.0;658.0;146.0;1241.0
187;1;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;2045.0;707.0;148.0;1190.0
188;1;Leeftijd: 25 tot 45 jaar;2003 1e kwartaal;4901.0;3870.0;185.0;846.0
189;1;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;4887.0;3867.0;191.0;828.0
190;1;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;4874.0;3851.0;213.0;810.0
191;1;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;4857.0;3828.0;224.0;805.0
192;1;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;4848.0;3805.0;242.0;801.0
193;1;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;4817.0;3788.0;245.0;784.0
194;1;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;4814.0;3802.0;222.0;791.0
195;1;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;4798.0;3779.0;227.0;792.0
196;1;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;4778.0;3748.0;252.0;778.0
197;1;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;4756.0;3780.0;238.0;738.0
198;1;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;4750.0;3778.0;227.0;746.0
199;1;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;4728.0;3795.0;214.0;720.0
200;1;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;4730.0;3797.0;220.0;713.0
201;1;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;4704.0;3784.0;192.0;728.0
202;1;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;4669.0;3785.0;160.0;724.0
203;1;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;4665.0;3815.0;164.0;686.0
204;1;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;4632.0;3773.0;175.0;684.0
205;1;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;4620.0;3810.0;136.0;674.0
206;1;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;4604.0;3809.0;129.0;666.0
207;1;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;4597.0;3834.0;121.0;641.0
208;1;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;4557.0;3824.0;133.0;599.0
209;1;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;4542.0;3839.0;110.0;593.0
210;1;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;4527.0;3833.0;107.0;586.0
211;1;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;4512.0;3834.0;111.0;567.0
212;1;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;4495.0;3777.0;140.0;578.0
213;1;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;4477.0;3760.0;149.0;567.0
214;1;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;4458.0;3728.0;166.0;564.0
215;1;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;4439.0;3709.0;169.0;562.0
216;1;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;4422.0;3656.0;198.0;568.0
217;1;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;4406.0;3677.0;174.0;555.0
218;1;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;4391.0;3684.0;166.0;540.0
219;1;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;4375.0;3661.0;167.0;547.0
220;1;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;4361.0;3613.0;175.0;573.0
221;1;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;4348.0;3602.0;159.0;586.0
222;1;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;4335.0;3588.0;166.0;580.0
223;1;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;4322.0;3587.0;187.0;548.0
224;1;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;4316.0;3565.0;197.0;555.0
225;1;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;4318.0;3565.0;205.0;548.0
226;1;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;4320.0;3565.0;208.0;547.0
227;1;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;4323.0;3553.0;218.0;552.0
228;1;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;4319.0;3488.0;266.0;565.0
229;1;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;4309.0;3481.0;259.0;569.0
230;1;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;4300.0;3461.0;271.0;568.0
231;1;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;4290.0;3466.0;271.0;553.0
232;1;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;4274.0;3400.0;291.0;583.0
233;1;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;4252.0;3412.0;268.0;572.0
234;1;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;4230.0;3431.0;236.0;563.0
235;1;Leeftijd: 45 tot 65 jaar;2003 1e kwartaal;4065.0;2290.0;95.0;1680.0
236;1;Leeftijd: 45 tot 65 jaar;2003 2e kwartaal;4094.0;2286.0;102.0;1706.0
237;1;Leeftijd: 45 tot 65 jaar;2003 3e kwartaal;4107.0;2315.0;100.0;1692.0
238;1;Leeftijd: 45 tot 65 jaar;2003 4e kwartaal;4127.0;2323.0;112.0;1692.0
239;1;Leeftijd: 45 tot 65 jaar;2004 1e kwartaal;4136.0;2333.0;135.0;1668.0
240;1;Leeftijd: 45 tot 65 jaar;2004 2e kwartaal;4166.0;2376.0;130.0;1660.0
241;1;Leeftijd: 45 tot 65 jaar;2004 3e kwartaal;4176.0;2391.0;128.0;1657.0
242;1;Leeftijd: 45 tot 65 jaar;2004 4e kwartaal;4195.0;2424.0;129.0;1642.0
243;1;Leeftijd: 45 tot 65 jaar;2005 1e kwartaal;4219.0;2419.0;146.0;1654.0
244;1;Leeftijd: 45 tot 65 jaar;2005 2e kwartaal;4233.0;2435.0;147.0;1652.0
245;1;Leeftijd: 45 tot 65 jaar;2005 3e kwartaal;4252.0;2460.0;139.0;1653.0
246;1;Leeftijd: 45 tot 65 jaar;2005 4e kwartaal;4267.0;2470.0;148.0;1649.0
247;1;Leeftijd: 45 tot 65 jaar;2006 1e kwartaal;4280.0;2484.0;155.0;1641.0
248;1;Leeftijd: 45 tot 65 jaar;2006 2e kwartaal;4298.0;2517.0;142.0;1640.0
249;1;Leeftijd: 45 tot 65 jaar;2006 3e kwartaal;4327.0;2557.0;137.0;1633.0
250;1;Leeftijd: 45 tot 65 jaar;2006 4e kwartaal;4347.0;2589.0;136.0;1622.0
251;1;Leeftijd: 45 tot 65 jaar;2007 1e kwartaal;4370.0;2651.0;143.0;1576.0
252;1;Leeftijd: 45 tot 65 jaar;2007 2e kwartaal;4389.0;2692.0;134.0;1563.0
253;1;Leeftijd: 45 tot 65 jaar;2007 3e kwartaal;4405.0;2718.0;120.0;1568.0
254;1;Leeftijd: 45 tot 65 jaar;2007 4e kwartaal;4418.0;2752.0;126.0;1540.0
255;1;Leeftijd: 45 tot 65 jaar;2008 1e kwartaal;4458.0;2786.0;129.0;1543.0
256;1;Leeftijd: 45 tot 65 jaar;2008 2e kwartaal;4475.0;2836.0;116.0;1523.0
257;1;Leeftijd: 45 tot 65 jaar;2008 3e kwartaal;4493.0;2852.0;102.0;1538.0
258;1;Leeftijd: 45 tot 65 jaar;2008 4e kwartaal;4510.0;2885.0;105.0;1520.0
259;1;Leeftijd: 45 tot 65 jaar;2009 1e kwartaal;4527.0;2929.0;114.0;1483.0
260;1;Leeftijd: 45 tot 65 jaar;2009 2e kwartaal;4542.0;2925.0;120.0;1497.0
261;1;Leeftijd: 45 tot 65 jaar;2009 3e kwartaal;4557.0;2914.0;124.0;1519.0
262;1;Leeftijd: 45 tot 65 jaar;2009 4e kwartaal;4572.0;2919.0;145.0;1509.0
263;1;Leeftijd: 45 tot 65 jaar;2010 1e kwartaal;4588.0;2936.0;166.0;1487.0
264;1;Leeftijd: 45 tot 65 jaar;2010 2e kwartaal;4604.0;2971.0;149.0;1484.0
265;1;Leeftijd: 45 tot 65 jaar;2010 3e kwartaal;4621.0;2977.0;133.0;1510.0
266;1;Leeftijd: 45 tot 65 jaar;2010 4e kwartaal;4637.0;3024.0;141.0;1472.0
267;1;Leeftijd: 45 tot 65 jaar;2011 1e kwartaal;4644.0;3024.0;151.0;1468.0
268;1;Leeftijd: 45 tot 65 jaar;2011 2e kwartaal;4643.0;3031.0;141.0;1471.0
269;1;Leeftijd: 45 tot 65 jaar;2011 3e kwartaal;4642.0;3059.0;139.0;1444.0
270;1;Leeftijd: 45 tot 65 jaar;2011 4e kwartaal;4641.0;3087.0;159.0;1395.0
271;1;Leeftijd: 45 tot 65 jaar;2012 1e kwartaal;4643.0;3091.0;175.0;1377.0
272;1;Leeftijd: 45 tot 65 jaar;2012 2e kwartaal;4647.0;3112.0;168.0;1367.0
273;1;Leeftijd: 45 tot 65 jaar;2012 3e kwartaal;4652.0;3118.0;173.0;1362.0
274;1;Leeftijd: 45 tot 65 jaar;2012 4e kwartaal;4657.0;3110.0;195.0;1351.0
275;1;Leeftijd: 45 tot 65 jaar;2013 1e kwartaal;4662.0;3112.0;229.0;1321.0
276;1;Leeftijd: 45 tot 65 jaar;2013 2e kwartaal;4667.0;3104.0;247.0;1316.0
277;1;Leeftijd: 45 tot 65 jaar;2013 3e kwartaal;4672.0;3116.0;245.0;1310.0
278;1;Leeftijd: 45 tot 65 jaar;2013 4e kwartaal;4677.0;3120.0;242.0;1314.0
279;1;Leeftijd: 45 tot 65 jaar;2014 1e kwartaal;4683.0;3107.0;272.0;1304.0
