ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
2223;Binnenstad-West;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610800;740.0;1780.0;1760.0;;1.0
2224;Binnenstad-Oost;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610801;760.0;2200.0;2110.0;20.4;1.0
2225;Binnenstad-Oost;Appartement;Alkmaar                                 ;Buurt     ;BU03610801;670.0;2000.0;1990.0;;1.0
2226;Binnenstad-Oost;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610801;890.0;2540.0;2330.0;;1.0
2227;Binnenstad-Oost;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610801;980.0;2820.0;2550.0;;1.0
2228;Binnenstad-Oost;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610801;1140.0;2440.0;2290.0;;1.0
2229;Binnenstad-Oost;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610801;1680.0;2600.0;2440.0;;1.0
2230;Binnenstad-Oost;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610801;770.0;2560.0;2390.0;;1.0
2231;Binnenstad-Oost;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610801;740.0;1850.0;1850.0;;1.0
2232;Spoorbuurt;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610802;990.0;2180.0;2090.0;;1.0
2233;Spoorbuurt;Appartement;Alkmaar                                 ;Buurt     ;BU03610802;790.0;2010.0;1970.0;;1.0
2234;Spoorbuurt;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610802;1030.0;2210.0;2110.0;;1.0
2235;Spoorbuurt;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610802;1260.0;2370.0;2250.0;;1.0
2236;Spoorbuurt;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610802;1130.0;2210.0;1990.0;;1.0
2237;Spoorbuurt;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610802;;;;;1.0
2238;Spoorbuurt;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610802;1020.0;2260.0;2150.0;;1.0
2239;Spoorbuurt;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610802;940.0;2010.0;1980.0;;1.0
2240;Overstad;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610803;470.0;2660.0;2530.0;24.9;1.0
2241;Overstad;Appartement;Alkmaar                                 ;Buurt     ;BU03610803;640.0;2420.0;2420.0;;1.0
2242;Overstad;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610803;0.0;3290.0;2790.0;;1.0
2243;Overstad;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610803;0.0;3520.0;3130.0;;1.0
2244;Overstad;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610803;;;;;1.0
2245;Overstad;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610803;;;;;1.0
2246;Overstad;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610803;450.0;2680.0;2550.0;;1.0
2247;Overstad;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610803;710.0;2350.0;2350.0;;1.0
2248;Schermer;Totaal woningen;Alkmaar                                 ;Wijk      ;WK036109  ;1260.0;3240.0;2480.0;;1.0
2249;Schermer;Appartement;Alkmaar                                 ;Wijk      ;WK036109  ;910.0;2360.0;2140.0;;1.0
2250;Schermer;Tussenwoning;Alkmaar                                 ;Wijk      ;WK036109  ;850.0;2800.0;2250.0;;1.0
2251;Schermer;Hoekwoning;Alkmaar                                 ;Wijk      ;WK036109  ;960.0;2900.0;2230.0;;1.0
2252;Schermer;Twee-onder-één-kap woning;Alkmaar                                 ;Wijk      ;WK036109  ;1190.0;3020.0;2360.0;;1.0
2253;Schermer;Vrijstaande woning;Alkmaar                                 ;Wijk      ;WK036109  ;1630.0;3830.0;2770.0;;1.0
2254;Schermer;Eigen woning;Alkmaar                                 ;Wijk      ;WK036109  ;1350.0;3500.0;2570.0;;1.0
2255;Schermer;Huurwoning;Alkmaar                                 ;Wijk      ;WK036109  ;930.0;2310.0;2140.0;;1.0
2256;Oterleek;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610900;1490.0;3490.0;2480.0;;1.0
2257;Oterleek;Appartement;Alkmaar                                 ;Buurt     ;BU03610900;1160.0;3160.0;2620.0;;1.0
2258;Oterleek;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610900;1180.0;2420.0;1770.0;;1.0
2259;Oterleek;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610900;1200.0;3170.0;1730.0;;1.0
2260;Oterleek;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610900;1290.0;2970.0;2060.0;;1.0
2261;Oterleek;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610900;1720.0;3960.0;2820.0;;1.0
2262;Oterleek;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610900;1570.0;3640.0;2530.0;;1.0
2263;Oterleek;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610900;1150.0;2820.0;2260.0;;1.0
2264;Ursem;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610901;1490.0;3810.0;2380.0;;1.0
2265;Ursem;Appartement;Alkmaar                                 ;Buurt     ;BU03610901;;;;;1.0
2266;Ursem;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610901;;;;;1.0
2267;Ursem;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610901;;;;;1.0
2268;Ursem;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610901;;;;;1.0
2269;Ursem;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610901;1470.0;3750.0;2260.0;;1.0
2270;Ursem;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610901;1550.0;3870.0;2180.0;;1.0
2271;Ursem;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610901;1190.0;3530.0;3330.0;;1.0
2272;Stompetoren;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610902;1020.0;3030.0;2350.0;;1.0
2273;Stompetoren;Appartement;Alkmaar                                 ;Buurt     ;BU03610902;750.0;2020.0;1940.0;;1.0
2274;Stompetoren;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610902;750.0;2900.0;2300.0;;1.0
2275;Stompetoren;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610902;850.0;2870.0;2190.0;;1.0
2276;Stompetoren;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610902;1110.0;2880.0;2370.0;;1.0
2277;Stompetoren;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610902;1480.0;3720.0;2660.0;;1.0
2278;Stompetoren;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610902;1090.0;3320.0;2430.0;;1.0
2279;Stompetoren;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610902;830.0;2150.0;2090.0;;1.0
2280;Schermerhorn;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610903;1180.0;2970.0;2310.0;;1.0
2281;Schermerhorn;Appartement;Alkmaar                                 ;Buurt     ;BU03610903;780.0;2160.0;2070.0;;1.0
2282;Schermerhorn;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610903;1020.0;2720.0;2250.0;;1.0
2283;Schermerhorn;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610903;1140.0;2840.0;2400.0;;1.0
2284;Schermerhorn;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610903;1190.0;3000.0;2360.0;;1.0
2285;Schermerhorn;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610903;1470.0;3520.0;2420.0;;1.0
2286;Schermerhorn;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610903;1320.0;3280.0;2450.0;;1.0
2287;Schermerhorn;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610903;830.0;2150.0;1960.0;;1.0
2288;Zuidschermer;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610904;1580.0;3770.0;2830.0;;1.0
2289;Zuidschermer;Appartement;Alkmaar                                 ;Buurt     ;BU03610904;1540.0;2930.0;2150.0;;1.0
2290;Zuidschermer;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610904;880.0;2640.0;2250.0;;1.0
2291;Zuidschermer;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610904;970.0;3990.0;2250.0;;1.0
2292;Zuidschermer;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610904;1250.0;3150.0;2390.0;;1.0
2293;Zuidschermer;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610904;1770.0;4100.0;3090.0;;1.0
2294;Zuidschermer;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610904;1600.0;3900.0;2870.0;;1.0
2295;Zuidschermer;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610904;1440.0;2840.0;2550.0;;1.0
2296;Driehuizen;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610905;1730.0;3890.0;3090.0;;1.0
2297;Driehuizen;Appartement;Alkmaar                                 ;Buurt     ;BU03610905;1390.0;3050.0;2660.0;;1.0
2298;Driehuizen;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610905;;;;;1.0
2299;Driehuizen;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610905;;;;;1.0
2300;Driehuizen;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610905;1340.0;3190.0;2560.0;;1.0
2301;Driehuizen;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610905;1910.0;4290.0;3340.0;;1.0
2302;Driehuizen;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610905;1760.0;4150.0;3190.0;;1.0
2303;Driehuizen;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610905;1560.0;2630.0;2630.0;;1.0
2304;Grootschermer;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03610906;1420.0;3380.0;2640.0;;1.0
2305;Grootschermer;Appartement;Alkmaar                                 ;Buurt     ;BU03610906;910.0;2610.0;2230.0;;1.0
2306;Grootschermer;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03610906;880.0;2480.0;2240.0;;1.0
2307;Grootschermer;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03610906;950.0;2480.0;2270.0;;1.0
2308;Grootschermer;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03610906;1110.0;3050.0;2500.0;;1.0
2309;Grootschermer;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03610906;1740.0;3850.0;2860.0;;1.0
2310;Grootschermer;Eigen woning;Alkmaar                                 ;Buurt     ;BU03610906;1550.0;3630.0;2740.0;;1.0
2311;Grootschermer;Huurwoning;Alkmaar                                 ;Buurt     ;BU03610906;930.0;2460.0;2290.0;;1.0
2312;Graft-De Rijp;Totaal woningen;Alkmaar                                 ;Wijk      ;WK036110  ;1220.0;2990.0;2460.0;;1.0
2313;Graft-De Rijp;Appartement;Alkmaar                                 ;Wijk      ;WK036110  ;690.0;2320.0;2160.0;;1.0
2314;Graft-De Rijp;Tussenwoning;Alkmaar                                 ;Wijk      ;WK036110  ;1020.0;2630.0;2190.0;;1.0
2315;Graft-De Rijp;Hoekwoning;Alkmaar                                 ;Wijk      ;WK036110  ;1170.0;2840.0;2310.0;;1.0
2316;Graft-De Rijp;Twee-onder-één-kap woning;Alkmaar                                 ;Wijk      ;WK036110  ;1320.0;3030.0;2520.0;;1.0
2317;Graft-De Rijp;Vrijstaande woning;Alkmaar                                 ;Wijk      ;WK036110  ;1570.0;3640.0;2880.0;;1.0
2318;Graft-De Rijp;Eigen woning;Alkmaar                                 ;Wijk      ;WK036110  ;1290.0;3200.0;2600.0;;1.0
2319;Graft-De Rijp;Huurwoning;Alkmaar                                 ;Wijk      ;WK036110  ;980.0;2250.0;1940.0;;1.0
2320;Noordeinde;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611000;1560.0;3790.0;2990.0;;1.0
2321;Noordeinde;Appartement;Alkmaar                                 ;Buurt     ;BU03611000;;;;;1.0
2322;Noordeinde;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611000;;;;;1.0
2323;Noordeinde;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611000;;;;;1.0
2324;Noordeinde;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611000;;;;;1.0
2325;Noordeinde;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611000;1610.0;3960.0;3100.0;;1.0
2326;Noordeinde;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611000;1600.0;3980.0;3100.0;;1.0
2327;Noordeinde;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611000;;;;;1.0
2328;West-Graftdijk;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611001;1260.0;3010.0;2230.0;;1.0
2329;West-Graftdijk;Appartement;Alkmaar                                 ;Buurt     ;BU03611001;980.0;2690.0;2460.0;;1.0
2330;West-Graftdijk;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611001;1130.0;2960.0;2320.0;;1.0
2331;West-Graftdijk;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611001;1190.0;3000.0;2170.0;;1.0
2332;West-Graftdijk;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611001;1090.0;2810.0;1910.0;;1.0
2333;West-Graftdijk;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611001;1430.0;3110.0;2230.0;;1.0
2334;West-Graftdijk;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611001;1290.0;3120.0;2280.0;;1.0
2335;West-Graftdijk;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611001;1010.0;2140.0;1890.0;;1.0
2336;Graft;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611002;1240.0;3000.0;2360.0;;1.0
2337;Graft;Appartement;Alkmaar                                 ;Buurt     ;BU03611002;620.0;1510.0;1510.0;;1.0
2338;Graft;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611002;960.0;2600.0;2060.0;;1.0
2339;Graft;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611002;1110.0;2530.0;1880.0;;1.0
2340;Graft;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611002;1460.0;3100.0;2370.0;;1.0
2341;Graft;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611002;1520.0;3640.0;2850.0;;1.0
2342;Graft;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611002;1330.0;3330.0;2570.0;;1.0
2343;Graft;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611002;970.0;1890.0;1680.0;;1.0
2344;De Rijp;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611003;1150.0;2860.0;2420.0;;1.0
2345;De Rijp;Appartement;Alkmaar                                 ;Buurt     ;BU03611003;590.0;2320.0;2190.0;;1.0
2346;De Rijp;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611003;1020.0;2600.0;2200.0;;1.0
2347;De Rijp;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611003;1180.0;2890.0;2440.0;;1.0
2348;De Rijp;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611003;1310.0;3050.0;2630.0;;1.0
2349;De Rijp;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611003;1570.0;3520.0;2880.0;;1.0
2350;De Rijp;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611003;1220.0;3060.0;2580.0;;1.0
2351;De Rijp;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611003;950.0;2270.0;1960.0;;1.0
2352;Oost-Graftdijk;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611004;1410.0;3050.0;2610.0;;1.0
2353;Oost-Graftdijk;Appartement;Alkmaar                                 ;Buurt     ;BU03611004;;;;;1.0
2354;Oost-Graftdijk;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611004;;;;;1.0
2355;Oost-Graftdijk;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611004;1000.0;1360.0;1220.0;;1.0
2356;Oost-Graftdijk;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611004;1360.0;1800.0;1400.0;;1.0
2357;Oost-Graftdijk;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611004;1510.0;3450.0;2950.0;;1.0
2358;Oost-Graftdijk;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611004;1390.0;3080.0;2610.0;;1.0
2359;Oost-Graftdijk;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611004;1660.0;2590.0;2590.0;;1.0
2360;Starnmeer;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611005;1870.0;4650.0;3370.0;;1.0
2361;Starnmeer;Appartement;Alkmaar                                 ;Buurt     ;BU03611005;1660.0;2770.0;490.0;;1.0
2362;Starnmeer;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611005;;;;;1.0
2363;Starnmeer;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611005;;;;;1.0
2364;Starnmeer;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611005;;;;;1.0
2365;Starnmeer;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611005;1880.0;4780.0;3590.0;;1.0
2366;Starnmeer;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611005;1880.0;4600.0;3310.0;;1.0
2367;Starnmeer;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611005;1780.0;5100.0;3920.0;;1.0
2368;Markenbinnen;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611006;1460.0;3630.0;2930.0;;1.0
2369;Markenbinnen;Appartement;Alkmaar                                 ;Buurt     ;BU03611006;1370.0;4040.0;4040.0;;1.0
2370;Markenbinnen;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611006;930.0;2410.0;1720.0;;1.0
2371;Markenbinnen;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611006;1050.0;2460.0;960.0;;1.0
2372;Markenbinnen;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611006;1410.0;3350.0;2940.0;;1.0
2373;Markenbinnen;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611006;1700.0;4240.0;3380.0;;1.0
2374;Markenbinnen;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611006;1530.0;3900.0;3160.0;;1.0
2375;Markenbinnen;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611006;1120.0;2330.0;1770.0;;1.0
2376;Vroonermeer;Totaal woningen;Alkmaar                                 ;Wijk      ;WK036111  ;500.0;2820.0;1880.0;29.2;1.0
2377;Vroonermeer;Appartement;Alkmaar                                 ;Wijk      ;WK036111  ;350.0;1810.0;1690.0;;1.0
2378;Vroonermeer;Tussenwoning;Alkmaar                                 ;Wijk      ;WK036111  ;590.0;2870.0;1750.0;;1.0
2379;Vroonermeer;Hoekwoning;Alkmaar                                 ;Wijk      ;WK036111  ;550.0;3020.0;1850.0;;1.0
2380;Vroonermeer;Twee-onder-één-kap woning;Alkmaar                                 ;Wijk      ;WK036111  ;260.0;3570.0;2360.0;;1.0
2381;Vroonermeer;Vrijstaande woning;Alkmaar                                 ;Wijk      ;WK036111  ;840.0;4320.0;2670.0;;1.0
2382;Vroonermeer;Eigen woning;Alkmaar                                 ;Wijk      ;WK036111  ;620.0;3240.0;2230.0;;1.0
2383;Vroonermeer;Huurwoning;Alkmaar                                 ;Wijk      ;WK036111  ;250.0;1870.0;1090.0;;1.0
2384;Vroonermeer-Zuid;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611100;700.0;2890.0;2050.0;5.8;1.0
2385;Vroonermeer-Zuid;Appartement;Alkmaar                                 ;Buurt     ;BU03611100;410.0;1910.0;1910.0;;1.0
2386;Vroonermeer-Zuid;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611100;740.0;3080.0;1980.0;;1.0
2387;Vroonermeer-Zuid;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611100;840.0;3310.0;2120.0;;1.0
2388;Vroonermeer-Zuid;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611100;970.0;3690.0;2560.0;;1.0
2389;Vroonermeer-Zuid;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611100;1220.0;4330.0;2880.0;;1.0
2390;Vroonermeer-Zuid;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611100;780.0;3180.0;2200.0;;1.0
2391;Vroonermeer-Zuid;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611100;440.0;1990.0;1590.0;;1.0
2392;Vroonermeer-Noord;Totaal woningen;Alkmaar                                 ;Buurt     ;BU03611101;0.0;2640.0;1440.0;89.0;1.0
2393;Vroonermeer-Noord;Appartement;Alkmaar                                 ;Buurt     ;BU03611101;0.0;1180.0;280.0;;1.0
2394;Vroonermeer-Noord;Tussenwoning;Alkmaar                                 ;Buurt     ;BU03611101;0.0;2030.0;850.0;;1.0
2395;Vroonermeer-Noord;Hoekwoning;Alkmaar                                 ;Buurt     ;BU03611101;0.0;2470.0;1350.0;;1.0
2396;Vroonermeer-Noord;Twee-onder-één-kap woning;Alkmaar                                 ;Buurt     ;BU03611101;0.0;3530.0;2290.0;;1.0
2397;Vroonermeer-Noord;Vrijstaande woning;Alkmaar                                 ;Buurt     ;BU03611101;0.0;4310.0;2210.0;;1.0
2398;Vroonermeer-Noord;Eigen woning;Alkmaar                                 ;Buurt     ;BU03611101;0.0;3470.0;2330.0;;1.0
2399;Vroonermeer-Noord;Huurwoning;Alkmaar                                 ;Buurt     ;BU03611101;0.0;1700.0;420.0;;1.0
2400;Almelo;Totaal woningen;Almelo                                  ;Gemeente  ;GM0141    ;1100.0;2630.0;2230.0;;1.0
2401;Almelo;Appartement;Almelo                                  ;Gemeente  ;GM0141    ;750.0;1770.0;1720.0;;1.0
2402;Almelo;Tussenwoning;Almelo                                  ;Gemeente  ;GM0141    ;1050.0;2650.0;2290.0;;1.0
2403;Almelo;Hoekwoning;Almelo                                  ;Gemeente  ;GM0141    ;1220.0;2810.0;2390.0;;1.0
2404;Almelo;Twee-onder-één-kap woning;Almelo                                  ;Gemeente  ;GM0141    ;1340.0;3060.0;2430.0;;1.0
2405;Almelo;Vrijstaande woning;Almelo                                  ;Gemeente  ;GM0141    ;1710.0;3950.0;2850.0;;1.0
2406;Almelo;Eigen woning;Almelo                                  ;Gemeente  ;GM0141    ;1270.0;3090.0;2430.0;;1.0
2407;Almelo;Huurwoning;Almelo                                  ;Gemeente  ;GM0141    ;910.0;2070.0;1990.0;;1.0
2408;Binnenstad;Totaal woningen;Almelo                                  ;Wijk      ;WK014110  ;880.0;2040.0;1970.0;;1.0
2409;Binnenstad;Appartement;Almelo                                  ;Wijk      ;WK014110  ;760.0;1800.0;1800.0;;1.0
2410;Binnenstad;Tussenwoning;Almelo                                  ;Wijk      ;WK014110  ;1030.0;2590.0;2380.0;;1.0
2411;Binnenstad;Hoekwoning;Almelo                                  ;Wijk      ;WK014110  ;1250.0;2500.0;2360.0;;1.0
2412;Binnenstad;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014110  ;1390.0;2680.0;2490.0;;1.0
2413;Binnenstad;Vrijstaande woning;Almelo                                  ;Wijk      ;WK014110  ;1860.0;3060.0;2470.0;;1.0
2414;Binnenstad;Eigen woning;Almelo                                  ;Wijk      ;WK014110  ;1040.0;2520.0;2300.0;;1.0
2415;Binnenstad;Huurwoning;Almelo                                  ;Wijk      ;WK014110  ;820.0;1860.0;1850.0;;1.0
2416;Binnenstad Noord;Totaal woningen;Almelo                                  ;Buurt     ;BU01411000;870.0;2010.0;1920.0;;1.0
2417;Binnenstad Noord;Appartement;Almelo                                  ;Buurt     ;BU01411000;750.0;1760.0;1750.0;;1.0
2418;Binnenstad Noord;Tussenwoning;Almelo                                  ;Buurt     ;BU01411000;1040.0;2730.0;2340.0;;1.0
2419;Binnenstad Noord;Hoekwoning;Almelo                                  ;Buurt     ;BU01411000;1280.0;2880.0;2610.0;;1.0
2420;Binnenstad Noord;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411000;1310.0;2790.0;2590.0;;1.0
2421;Binnenstad Noord;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411000;1990.0;2820.0;2340.0;;1.0
2422;Binnenstad Noord;Eigen woning;Almelo                                  ;Buurt     ;BU01411000;1060.0;2730.0;2370.0;;1.0
2423;Binnenstad Noord;Huurwoning;Almelo                                  ;Buurt     ;BU01411000;810.0;1770.0;1770.0;;1.0
2424;Binnenstad Zuid;Totaal woningen;Almelo                                  ;Buurt     ;BU01411001;830.0;1960.0;1930.0;;1.0
2425;Binnenstad Zuid;Appartement;Almelo                                  ;Buurt     ;BU01411001;740.0;1840.0;1840.0;;1.0
2426;Binnenstad Zuid;Tussenwoning;Almelo                                  ;Buurt     ;BU01411001;1390.0;3100.0;2870.0;;1.0
2427;Binnenstad Zuid;Hoekwoning;Almelo                                  ;Buurt     ;BU01411001;1970.0;2760.0;2670.0;;1.0
2428;Binnenstad Zuid;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411001;1920.0;2990.0;2780.0;;1.0
2429;Binnenstad Zuid;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411001;;;;;1.0
2430;Binnenstad Zuid;Eigen woning;Almelo                                  ;Buurt     ;BU01411001;930.0;2310.0;2260.0;;1.0
2431;Binnenstad Zuid;Huurwoning;Almelo                                  ;Buurt     ;BU01411001;770.0;1740.0;1730.0;;1.0
2432;Ulk en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411002;850.0;2040.0;1980.0;;1.0
2433;Ulk en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411002;790.0;1850.0;1850.0;;1.0
2434;Ulk en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411002;910.0;2620.0;2460.0;;1.0
2435;Ulk en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411002;1100.0;2260.0;1970.0;;1.0
2436;Ulk en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411002;1320.0;2360.0;2360.0;;1.0
2437;Ulk en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411002;1380.0;3850.0;2640.0;;1.0
2438;Ulk en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411002;1030.0;2510.0;2120.0;;1.0
2439;Ulk en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411002;820.0;1960.0;1960.0;;1.0
2440;Java en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411003;1020.0;2220.0;2140.0;;1.0
2441;Java en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411003;770.0;1790.0;1750.0;;1.0
2442;Java en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411003;1010.0;2330.0;2250.0;;1.0
2443;Java en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411003;1200.0;2410.0;2360.0;;1.0
2444;Java en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411003;1290.0;2480.0;2250.0;;1.0
2445;Java en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411003;1560.0;3100.0;2750.0;;1.0
2446;Java en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411003;1220.0;2530.0;2300.0;;1.0
