ID;Vervoerstromen;Landen;Goederensoort;Perioden;VervoerdLadinggewicht_1;Ladingtonkilometer_2;VervoerdeContainers_3
46;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2008;23622.0;3104.0;
47;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2009;19478.0;2537.0;
48;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2010;19861.0;2651.0;
49;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2011;19735.0;2609.0;
50;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2012;18234.0;2386.0;
51;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2013;15753.0;2147.0;
52;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2014;15291.0;2127.0;
53;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2015;15819.0;2214.0;
54;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2016;16000.0;2182.0;
55;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2017;16713.0;2323.0;
56;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2018;15710.0;2154.0;
57;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2019;14703.0;2112.0;
58;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2020;13752.0;1902.0;
59;Aanvoer;Totaal;03 Metaalertsen en andere delfstoffen...;2021;13437.0;1846.0;
60;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2007;2860.0;363.0;
61;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2008;2699.0;342.0;
62;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2009;2638.0;328.0;
63;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2010;2190.0;279.0;
64;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2011;1774.0;234.0;
65;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2012;2098.0;274.0;
66;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2013;1866.0;243.0;
67;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2014;2188.0;279.0;
68;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2015;3299.0;419.0;
69;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2016;3169.0;401.0;
70;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2017;3097.0;409.0;
71;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2018;3144.0;404.0;
72;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2019;3278.0;427.0;
73;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2020;3610.0;471.0;
74;Aanvoer;Totaal;04 Voedings- en genotmiddelen;2021;3736.0;486.0;
75;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2007;13.0;2.0;
76;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2008;25.0;3.0;
77;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2009;5.0;1.0;
78;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2010;7.0;1.0;
79;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2011;12.0;2.0;
80;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2012;21.0;3.0;
81;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2013;25.0;4.0;
82;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2014;15.0;3.0;
83;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2015;17.0;2.0;
84;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2016;16.0;2.0;
85;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2017;19.0;3.0;
86;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2018;28.0;4.0;
87;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2019;32.0;4.0;
88;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2020;13.0;2.0;
89;Aanvoer;Totaal;"05 Textiel en textielproducten; leder...";2021;26.0;4.0;
90;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2007;396.0;49.0;
91;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2008;294.0;39.0;
92;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2009;296.0;42.0;
93;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2010;281.0;32.0;
94;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2011;327.0;42.0;
95;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2012;246.0;25.0;
96;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2013;180.0;19.0;
97;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2014;124.0;17.0;
98;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2015;113.0;26.0;
99;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2016;103.0;17.0;
100;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2017;103.0;20.0;
101;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2018;118.0;28.0;
102;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2019;180.0;30.0;
103;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2020;234.0;32.0;
104;Aanvoer;Totaal;06 Hout, hout- en kurkwaren (m.u.v. m...;2021;366.0;50.0;
105;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2007;11626.0;1521.0;
106;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2008;10655.0;1385.0;
107;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2009;9733.0;1268.0;
108;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2010;13006.0;1759.0;
109;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2011;14148.0;1892.0;
110;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2012;15689.0;2139.0;
111;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2013;15894.0;2133.0;
112;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2014;15647.0;2053.0;
113;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2015;14502.0;1898.0;
114;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2016;17573.0;2335.0;
115;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2017;17754.0;2290.0;
116;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2018;16269.0;2123.0;
117;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2019;16221.0;1956.0;
118;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2020;18349.0;2268.0;
119;Aanvoer;Totaal;07 Cokes en geraffineerde aardoliepro...;2021;18527.0;2312.0;
120;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2007;7383.0;955.0;
121;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2008;7481.0;960.0;
122;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2009;6519.0;860.0;
123;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2010;6097.0;773.0;
124;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2011;6540.0;844.0;
125;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2012;7627.0;952.0;
126;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2013;8057.0;989.0;
127;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2014;8600.0;1052.0;
128;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2015;8373.0;1044.0;
129;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2016;8592.0;1053.0;
130;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2017;9113.0;1122.0;
131;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2018;8935.0;1109.0;
132;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2019;10248.0;1313.0;
133;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2020;9677.0;1271.0;
134;Aanvoer;Totaal;08 Chemische producten en synthetisch...;2021;10665.0;1345.0;
135;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2007;2765.0;412.0;
136;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2008;2534.0;394.0;
137;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2009;2074.0;331.0;
138;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2010;2505.0;417.0;
139;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2011;2323.0;387.0;
140;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2012;2148.0;362.0;
141;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2013;2186.0;349.0;
142;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2014;2921.0;451.0;
143;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2015;2689.0;435.0;
144;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2016;2399.0;392.0;
145;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2017;2391.0;395.0;
146;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2018;2624.0;398.0;
147;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2019;2697.0;429.0;
148;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2020;2635.0;414.0;
149;Aanvoer;Totaal;09 Overige niet-metaalhoudende minera...;2021;2672.0;420.0;
150;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2007;2915.0;460.0;
151;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2008;2504.0;401.0;
152;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2009;1845.0;304.0;
153;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2010;2351.0;389.0;
154;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2011;2551.0;405.0;
155;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2012;2491.0;386.0;
156;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2013;2508.0;396.0;
157;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2014;2445.0;379.0;
158;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2015;2358.0;375.0;
159;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2016;2177.0;350.0;
160;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2017;2541.0;396.0;
161;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2018;2623.0;421.0;
162;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2019;2535.0;382.0;
163;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2020;2403.0;341.0;
164;Aanvoer;Totaal;"10 Metalen in primaire vorm; producte...";2021;2831.0;432.0;
165;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2007;96.0;14.0;
166;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2008;68.0;10.0;
167;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2009;50.0;8.0;
168;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2010;64.0;9.0;
169;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2011;84.0;13.0;
170;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2012;51.0;7.0;
171;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2013;33.0;5.0;
172;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2014;22.0;3.0;
173;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2015;36.0;5.0;
174;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2016;37.0;5.0;
175;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2017;48.0;6.0;
176;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2018;61.0;8.0;
177;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2019;148.0;21.0;
178;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2020;205.0;26.0;
179;Aanvoer;Totaal;11 Machines, apparaten en werktuigen,...;2021;211.0;31.0;
180;Aanvoer;Totaal;12 Transportmiddelen;2007;225.0;40.0;
181;Aanvoer;Totaal;12 Transportmiddelen;2008;219.0;37.0;
182;Aanvoer;Totaal;12 Transportmiddelen;2009;148.0;27.0;
183;Aanvoer;Totaal;12 Transportmiddelen;2010;193.0;35.0;
184;Aanvoer;Totaal;12 Transportmiddelen;2011;265.0;46.0;
185;Aanvoer;Totaal;12 Transportmiddelen;2012;248.0;47.0;
186;Aanvoer;Totaal;12 Transportmiddelen;2013;272.0;52.0;
187;Aanvoer;Totaal;12 Transportmiddelen;2014;354.0;59.0;
188;Aanvoer;Totaal;12 Transportmiddelen;2015;363.0;62.0;
189;Aanvoer;Totaal;12 Transportmiddelen;2016;324.0;58.0;
190;Aanvoer;Totaal;12 Transportmiddelen;2017;301.0;54.0;
191;Aanvoer;Totaal;12 Transportmiddelen;2018;296.0;53.0;
192;Aanvoer;Totaal;12 Transportmiddelen;2019;195.0;34.0;
193;Aanvoer;Totaal;12 Transportmiddelen;2020;172.0;27.0;
194;Aanvoer;Totaal;12 Transportmiddelen;2021;143.0;21.0;
195;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2007;0.0;0.0;
196;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2008;4.0;0.0;
197;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2009;0.0;0.0;
198;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2010;4.0;0.0;
199;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2011;4.0;0.0;
200;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2012;4.0;1.0;
201;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2013;1.0;0.0;
202;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2014;7.0;1.0;
203;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2015;2.0;0.0;
204;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2016;0.0;0.0;
205;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2017;1.0;0.0;
206;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2018;1.0;0.0;
207;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2019;2.0;0.0;
208;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2020;7.0;1.0;
209;Aanvoer;Totaal;"13 Meubelen; overige industrieproduct...";2021;0.0;0.0;
210;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2007;1254.0;184.0;
211;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2008;1011.0;152.0;
212;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2009;1243.0;179.0;
213;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2010;2081.0;251.0;
214;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2011;1585.0;195.0;
215;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2012;1903.0;234.0;
216;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2013;1792.0;221.0;
217;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2014;2140.0;274.0;
218;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2015;1048.0;143.0;
219;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2016;1107.0;149.0;
220;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2017;1078.0;149.0;
221;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2018;1245.0;169.0;
222;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2019;1560.0;221.0;
223;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2020;1787.0;253.0;
224;Aanvoer;Totaal;"14 Secundaire grondstoffen; gemeentel...";2021;1776.0;251.0;
225;Aanvoer;Totaal;15 Brieven, pakketten;2007;0.0;0.0;
226;Aanvoer;Totaal;15 Brieven, pakketten;2008;0.0;0.0;
227;Aanvoer;Totaal;15 Brieven, pakketten;2009;0.0;0.0;
228;Aanvoer;Totaal;15 Brieven, pakketten;2010;0.0;0.0;
229;Aanvoer;Totaal;15 Brieven, pakketten;2011;0.0;0.0;
230;Aanvoer;Totaal;15 Brieven, pakketten;2012;0.0;0.0;
231;Aanvoer;Totaal;15 Brieven, pakketten;2013;0.0;0.0;
232;Aanvoer;Totaal;15 Brieven, pakketten;2014;0.0;0.0;
233;Aanvoer;Totaal;15 Brieven, pakketten;2015;0.0;0.0;
234;Aanvoer;Totaal;15 Brieven, pakketten;2016;0.0;0.0;
235;Aanvoer;Totaal;15 Brieven, pakketten;2017;0.0;0.0;
236;Aanvoer;Totaal;15 Brieven, pakketten;2018;0.0;0.0;
237;Aanvoer;Totaal;15 Brieven, pakketten;2019;0.0;0.0;
238;Aanvoer;Totaal;15 Brieven, pakketten;2020;0.0;0.0;
239;Aanvoer;Totaal;15 Brieven, pakketten;2021;0.0;0.0;
240;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2007;519.0;67.0;261.0
241;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2008;571.0;71.0;288.0
242;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2009;755.0;90.0;380.0
243;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2010;740.0;89.0;370.0
244;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2011;661.0;79.0;334.0
245;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2012;643.0;77.0;324.0
246;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2013;633.0;76.0;319.0
247;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2014;674.0;84.0;337.0
248;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2015;675.0;83.0;341.0
249;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2016;583.0;72.0;296.0
250;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2017;574.0;72.0;292.0
251;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2018;567.0;70.0;289.0
252;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2019;474.0;58.0;240.0
253;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2020;406.0;48.0;206.0
254;Aanvoer;Totaal;16 Uitrusting en materiaal voor het v...;2021;430.0;51.0;218.0
255;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2007;0.0;0.0;
256;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2008;1.0;0.0;
257;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2009;0.0;0.0;
258;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2010;0.0;0.0;
259;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2011;0.0;0.0;
260;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2012;0.0;0.0;
261;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2013;0.0;0.0;
262;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2014;0.0;0.0;
263;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2015;0.0;0.0;
264;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2016;70.0;7.0;
265;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2017;51.0;6.0;
266;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2018;9.0;1.0;
267;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2019;6.0;1.0;
268;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2020;2.0;0.0;
269;Aanvoer;Totaal;17 Vervoerde goederen in het kader va...;2021;3.0;0.0;
270;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2007;1273.0;152.0;
271;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2008;1367.0;167.0;
272;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2009;1497.0;187.0;
273;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2010;881.0;106.0;
274;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2011;1406.0;146.0;
275;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2012;870.0;96.0;
276;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2013;856.0;104.0;
277;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2014;975.0;144.0;
278;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2015;873.0;109.0;
279;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2016;635.0;82.0;
280;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2017;736.0;91.0;
281;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2018;699.0;87.0;
282;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2019;2141.0;292.0;
283;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2020;1255.0;160.0;
284;Aanvoer;Totaal;18 Gegroepeerde goederen: diverse soo...;2021;792.0;101.0;
285;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2007;9315.0;1156.0;672.0
286;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2008;9331.0;1116.0;673.0
287;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2009;6830.0;821.0;493.0
288;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2010;9451.0;1208.0;615.0
289;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2011;9409.0;1183.0;627.0
290;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2012;9569.0;1232.0;640.0
291;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2013;8878.0;1154.0;593.0
292;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2014;9151.0;1180.0;623.0
293;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2015;8722.0;1115.0;608.0
294;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2016;8515.0;1103.0;589.0
295;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2017;9554.0;1243.0;649.0
296;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2018;8052.0;1053.0;540.0
297;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2019;9188.0;1136.0;619.0
298;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2020;10550.0;1266.0;688.0
299;Aanvoer;Totaal;19 Niet identificeerbare goederen: go...;2021;10688.0;1277.0;716.0
300;Aanvoer;Totaal;20 Overige goederen, n.e.g.;2007;0.0;0.0;
301;Aanvoer;Totaal;20 Overige goederen, n.e.g.;2008;0.0;0.0;
302;Aanvoer;Totaal;20 Overige goederen, n.e.g.;2009;0.0;0.0;
303;Aanvoer;Totaal;20 Overige goederen, n.e.g.;2010;0.0;0.0;
304;Aanvoer;Totaal;20 Overige goederen, n.e.g.;2011;0.0;0.0;
305;Aanvoer;Totaal;20 Overige goederen, n.e.g.;2012;0.0;0.0;
