ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
32;0 jaar;2042;82.87996;85.89012;0.00257;0.00258
33;0 jaar;2043;82.98251;85.97818;0.00254;0.00257
34;0 jaar;2044;83.08413;86.06601;0.00251;0.00255
35;0 jaar;2045;83.18439;86.15333;0.00248;0.00253
36;0 jaar;2046;83.28286;86.23991;0.00245;0.00252
37;0 jaar;2047;83.37913;86.32548;0.00243;0.0025
38;0 jaar;2048;83.47277;86.40981;0.0024;0.00248
39;0 jaar;2049;83.5634;86.49266;0.00237;0.00247
40;0 jaar;2050;83.65061;86.57378;0.00234;0.00245
41;0 jaar;2051;83.73576;86.65376;0.00232;0.00244
42;0 jaar;2052;83.82049;86.73331;0.00229;0.00242
43;0 jaar;2053;83.90481;86.81244;0.00226;0.00241
44;0 jaar;2054;83.9887;86.89115;0.00224;0.00239
45;0 jaar;2055;84.07218;86.96943;0.00221;0.00238
46;0 jaar;2056;84.15525;87.0473;0.00218;0.00236
47;0 jaar;2057;84.2379;87.12475;0.00216;0.00235
48;0 jaar;2058;84.32013;87.20179;0.00213;0.00233
49;0 jaar;2059;84.40196;87.27841;0.00211;0.00232
50;0 jaar;2060;84.48338;87.35462;0.00208;0.0023
51;0,5 jaar;2010;78.61305;82.48122;0.00055;0.0004
52;0,5 jaar;2011;78.80963;82.63227;0.00053;0.00039
53;0,5 jaar;2012;78.99966;82.78498;0.00051;0.00038
54;0,5 jaar;2013;79.18674;82.93447;0.00049;0.00037
55;0,5 jaar;2014;79.37454;83.07716;0.00048;0.00036
56;0,5 jaar;2015;79.56117;83.21045;0.00046;0.00035
57;0,5 jaar;2016;79.74488;83.33735;0.00045;0.00034
58;0,5 jaar;2017;79.92278;83.45918;0.00043;0.00033
59;0,5 jaar;2018;80.09345;83.57724;0.00042;0.00032
60;0,5 jaar;2019;80.25489;83.6885;0.0004;0.00031
61;0,5 jaar;2020;80.40419;83.79388;0.00039;0.0003
62;0,5 jaar;2021;80.54251;83.89392;0.00038;0.0003
63;0,5 jaar;2022;80.67094;83.98914;0.00037;0.00029
64;0,5 jaar;2023;80.79058;84.08007;0.00036;0.00028
65;0,5 jaar;2024;80.90248;84.16722;0.00035;0.00028
66;0,5 jaar;2025;81.00765;84.2511;0.00034;0.00027
67;0,5 jaar;2026;81.10712;84.33223;0.00033;0.00026
68;0,5 jaar;2027;81.20187;84.41111;0.00033;0.00026
69;0,5 jaar;2028;81.29286;84.48823;0.00032;0.00025
70;0,5 jaar;2029;81.38106;84.56409;0.00031;0.00025
71;0,5 jaar;2030;81.4674;84.63919;0.0003;0.00024
72;0,5 jaar;2031;81.55283;84.71401;0.0003;0.00024
73;0,5 jaar;2032;81.63826;84.78903;0.00029;0.00023
74;0,5 jaar;2033;81.72459;84.86473;0.00028;0.00023
75;0,5 jaar;2034;81.81273;84.9416;0.00028;0.00023
76;0,5 jaar;2035;81.90366;85.02033;0.00027;0.00022
77;0,5 jaar;2036;81.99747;85.10109;0.00027;0.00022
78;0,5 jaar;2037;82.09364;85.18359;0.00026;0.00021
79;0,5 jaar;2038;82.19169;85.26753;0.00025;0.00021
80;0,5 jaar;2039;82.29114;85.35262;0.00025;0.0002
81;0,5 jaar;2040;82.3915;85.43856;0.00024;0.0002
82;0,5 jaar;2041;82.49231;85.52507;0.00024;0.0002
83;0,5 jaar;2042;82.5931;85.61188;0.00023;0.00019
84;0,5 jaar;2043;82.69342;85.69873;0.00023;0.00019
85;0,5 jaar;2044;82.79284;85.78533;0.00022;0.00018
86;0,5 jaar;2045;82.89091;85.87144;0.00022;0.00018
87;0,5 jaar;2046;82.98721;85.95681;0.00021;0.00018
88;0,5 jaar;2047;83.08132;86.04119;0.00021;0.00017
89;0,5 jaar;2048;83.17283;86.12433;0.0002;0.00017
90;0,5 jaar;2049;83.26133;86.20601;0.0002;0.00017
91;0,5 jaar;2050;83.34644;86.28599;0.0002;0.00016
92;0,5 jaar;2051;83.42952;86.36483;0.00019;0.00016
93;0,5 jaar;2052;83.5122;86.44325;0.00019;0.00016
94;0,5 jaar;2053;83.59447;86.52126;0.00018;0.00015
95;0,5 jaar;2054;83.67634;86.59884;0.00018;0.00015
96;0,5 jaar;2055;83.75781;86.67601;0.00018;0.00015
97;0,5 jaar;2056;83.83888;86.75277;0.00017;0.00014
98;0,5 jaar;2057;83.91956;86.82911;0.00017;0.00014
99;0,5 jaar;2058;83.99984;86.90504;0.00017;0.00014
100;0,5 jaar;2059;84.07973;86.98056;0.00016;0.00014
101;0,5 jaar;2060;84.15923;87.05567;0.00016;0.00013
102;1,5 jaar;2010;77.65568;81.51409;0.00034;0.00026
103;1,5 jaar;2011;77.85094;81.66422;0.00032;0.00025
104;1,5 jaar;2012;78.0397;81.81603;0.00031;0.00024
105;1,5 jaar;2013;78.22556;81.96465;0.0003;0.00024
106;1,5 jaar;2014;78.41217;82.10651;0.00029;0.00023
107;1,5 jaar;2015;78.59764;82.23902;0.00028;0.00022
108;1,5 jaar;2016;78.78023;82.36519;0.00027;0.00022
109;1,5 jaar;2017;78.95705;82.48631;0.00026;0.00021
110;1,5 jaar;2018;79.12671;82.60369;0.00025;0.00021
111;1,5 jaar;2019;79.28718;82.71432;0.00025;0.0002
112;1,5 jaar;2020;79.43558;82.8191;0.00024;0.00019
113;1,5 jaar;2021;79.57305;82.91857;0.00023;0.00019
114;1,5 jaar;2022;79.70069;83.01325;0.00023;0.00019
115;1,5 jaar;2023;79.81958;83.10367;0.00022;0.00018
116;1,5 jaar;2024;79.93076;83.19033;0.00021;0.00018
117;1,5 jaar;2025;80.03527;83.27374;0.00021;0.00017
118;1,5 jaar;2026;80.1341;83.35442;0.0002;0.00017
119;1,5 jaar;2027;80.22823;83.43286;0.0002;0.00017
120;1,5 jaar;2028;80.31864;83.50957;0.00019;0.00016
121;1,5 jaar;2029;80.40627;83.58502;0.00019;0.00016
122;1,5 jaar;2030;80.49208;83.65973;0.00018;0.00016
123;1,5 jaar;2031;80.57697;83.73416;0.00018;0.00015
124;1,5 jaar;2032;80.66189;83.8088;0.00018;0.00015
125;1,5 jaar;2033;80.74772;83.88413;0.00017;0.00015
126;1,5 jaar;2034;80.83536;83.96063;0.00017;0.00014
127;1,5 jaar;2035;80.92581;84.03899;0.00016;0.00014
128;1,5 jaar;2036;81.01914;84.1194;0.00016;0.00014
129;1,5 jaar;2037;81.11485;84.20155;0.00016;0.00013
130;1,5 jaar;2038;81.21245;84.28514;0.00015;0.00013
131;1,5 jaar;2039;81.31145;84.36988;0.00015;0.00013
132;1,5 jaar;2040;81.41137;84.45548;0.00015;0.00013
133;1,5 jaar;2041;81.51176;84.54166;0.00014;0.00012
134;1,5 jaar;2042;81.61214;84.62815;0.00014;0.00012
135;1,5 jaar;2043;81.71206;84.71467;0.00014;0.00012
136;1,5 jaar;2044;81.81109;84.80097;0.00013;0.00012
137;1,5 jaar;2045;81.90878;84.88677;0.00013;0.00011
138;1,5 jaar;2046;82.00471;84.97184;0.00013;0.00011
139;1,5 jaar;2047;82.09847;85.05593;0.00012;0.00011
140;1,5 jaar;2048;82.18964;85.13879;0.00012;0.00011
141;1,5 jaar;2049;82.27783;85.2202;0.00012;0.0001
142;1,5 jaar;2050;82.36262;85.29991;0.00012;0.0001
143;1,5 jaar;2051;82.44539;85.37849;0.00011;0.0001
144;1,5 jaar;2052;82.52777;85.45666;0.00011;0.0001
145;1,5 jaar;2053;82.60975;85.53441;0.00011;0.0001
146;1,5 jaar;2054;82.69134;85.61175;0.00011;9e-05
147;1,5 jaar;2055;82.77253;85.68868;0.00011;9e-05
148;1,5 jaar;2056;82.85333;85.7652;0.0001;9e-05
149;1,5 jaar;2057;82.93374;85.84130999999998;0.0001;9e-05
150;1,5 jaar;2058;83.01376;85.91701;0.0001;9e-05
151;1,5 jaar;2059;83.09339;85.99231;0.0001;9e-05
152;1,5 jaar;2060;83.17264;86.0672;0.0001;8e-05
153;2,5 jaar;2010;76.68167;80.53522;0.00023;0.00018
154;2,5 jaar;2011;76.87608;80.68473;0.00022;0.00017
155;2,5 jaar;2012;77.06404;80.83594;0.00021;0.00017
156;2,5 jaar;2013;77.24912;80.98398;0.0002;0.00016
157;2,5 jaar;2014;77.43497;81.12529;0.0002;0.00016
158;2,5 jaar;2015;77.61971;81.25729;0.00019;0.00015
159;2,5 jaar;2016;77.80159;81.38297;0.00018;0.00015
160;2,5 jaar;2017;77.97774;81.50362;0.00018;0.00014
161;2,5 jaar;2018;78.14675;81.62056;0.00017;0.00014
162;2,5 jaar;2019;78.30662;81.73076;0.00016;0.00014
163;2,5 jaar;2020;78.45446;81.83515;0.00016;0.00013
164;2,5 jaar;2021;78.5914;81.93424;0.00015;0.00013
165;2,5 jaar;2022;78.71855;82.02857;0.00015;0.00013
166;2,5 jaar;2023;78.83697;82.11864;0.00015;0.00012
167;2,5 jaar;2024;78.94772;82.20498;0.00014;0.00012
168;2,5 jaar;2025;79.05181;82.28809;0.00014;0.00012
169;2,5 jaar;2026;79.15024;82.36847;0.00013;0.00011
170;2,5 jaar;2027;79.244;82.44663;0.00013;0.00011
171;2,5 jaar;2028;79.33404;82.52306;0.00013;0.00011
172;2,5 jaar;2029;79.42133;82.59825;0.00012;0.00011
173;2,5 jaar;2030;79.5068;82.67269;0.00012;0.00011
174;2,5 jaar;2031;79.59138;82.74687;0.00012;0.0001
175;2,5 jaar;2032;79.67597;82.82127;0.00012;0.0001
176;2,5 jaar;2033;79.7615;82.89636;0.00011;0.0001
177;2,5 jaar;2034;79.84884;82.97262;0.00011;0.0001
178;2,5 jaar;2035;79.93899;83.05074;0.00011;9e-05
179;2,5 jaar;2036;80.03203;83.13091;0.00011;9e-05
180;2,5 jaar;2037;80.12745;83.21283;0.0001;9e-05
181;2,5 jaar;2038;80.22477;83.29619;0.0001;9e-05
182;2,5 jaar;2039;80.3235;83.38071;0.0001;9e-05
183;2,5 jaar;2040;80.42316;83.46609;0.0001;8e-05
184;2,5 jaar;2041;80.52329;83.55206;9e-05;8e-05
185;2,5 jaar;2042;80.62342;83.63834;9e-05;8e-05
186;2,5 jaar;2043;80.7231;83.72466;9e-05;8e-05
187;2,5 jaar;2044;80.82189;83.81075;9e-05;8e-05
188;2,5 jaar;2045;80.91936;83.89636;9e-05;8e-05
189;2,5 jaar;2046;81.01507;83.98124;8e-05;7e-05
190;2,5 jaar;2047;81.10862;84.06514;8e-05;7e-05
191;2,5 jaar;2048;81.19959;84.14782;8e-05;7e-05
192;2,5 jaar;2049;81.28757;84.22905;8e-05;7e-05
193;2,5 jaar;2050;81.37218;84.30859;8e-05;7e-05
194;2,5 jaar;2051;81.45477;84.38701;8e-05;7e-05
195;2,5 jaar;2052;81.53697;84.46502;7e-05;7e-05
196;2,5 jaar;2053;81.61877;84.54261;7e-05;6e-05
197;2,5 jaar;2054;81.70018;84.61979;7e-05;6e-05
198;2,5 jaar;2055;81.78121;84.69657;7e-05;6e-05
199;2,5 jaar;2056;81.86185;84.77293;7e-05;6e-05
200;2,5 jaar;2057;81.9421;84.84889;7e-05;6e-05
201;2,5 jaar;2058;82.02196;84.92445;7e-05;6e-05
202;2,5 jaar;2059;82.10144;84.99961;6e-05;6e-05
203;2,5 jaar;2060;82.18053;85.07436;6e-05;6e-05
204;3,5 jaar;2010;75.69897;79.54954;0.00017;0.00013
205;3,5 jaar;2011;75.8928;79.69862;0.00016;0.00013
206;3,5 jaar;2012;76.0802;79.84941;0.00015;0.00012
207;3,5 jaar;2013;76.26475;79.99705;0.00015;0.00012
208;3,5 jaar;2014;76.45008;80.13798;0.00014;0.00012
209;3,5 jaar;2015;76.63431;80.26961;0.00014;0.00011
210;3,5 jaar;2016;76.81571;80.39495;0.00013;0.00011
211;3,5 jaar;2017;76.9914;80.51528;0.00013;0.00011
212;3,5 jaar;2018;77.15998;80.6319;0.00012;0.0001
213;3,5 jaar;2019;77.31944;80.74182;0.00012;0.0001
214;3,5 jaar;2020;77.46689;80.84593;0.00012;0.0001
215;3,5 jaar;2021;77.60348;80.94476;0.00011;9e-05
216;3,5 jaar;2022;77.73029;81.03884;0.00011;9e-05
217;3,5 jaar;2023;77.8484;81.12868;0.00011;9e-05
218;3,5 jaar;2024;77.95885;81.2148;0.0001;9e-05
219;3,5 jaar;2025;78.06266;81.29769;0.0001;9e-05
220;3,5 jaar;2026;78.16083;81.37787;0.0001;8e-05
221;3,5 jaar;2027;78.25433;81.45583;0.0001;8e-05
222;3,5 jaar;2028;78.34414;81.53207;9e-05;8e-05
223;3,5 jaar;2029;78.43119;81.60708;9e-05;8e-05
224;3,5 jaar;2030;78.51644;81.68134;9e-05;8e-05
225;3,5 jaar;2031;78.6008;81.75535;9e-05;7e-05
226;3,5 jaar;2032;78.68518;81.82958;8e-05;7e-05
227;3,5 jaar;2033;78.7705;81.9045;8e-05;7e-05
228;3,5 jaar;2034;78.85764;81.9806;8e-05;7e-05
229;3,5 jaar;2035;78.9476;82.05856;8e-05;7e-05
230;3,5 jaar;2036;79.04044;82.13857;8e-05;7e-05
231;3,5 jaar;2037;79.13567;82.22033;7e-05;7e-05
232;3,5 jaar;2038;79.23281;82.30354;7e-05;6e-05
233;3,5 jaar;2039;79.33136;82.38791;7e-05;6e-05
234;3,5 jaar;2040;79.43084;82.47314;7e-05;6e-05
235;3,5 jaar;2041;79.5308;82.55896;7e-05;6e-05
236;3,5 jaar;2042;79.63076;82.6451;7e-05;6e-05
237;3,5 jaar;2043;79.73028;82.73127;6e-05;6e-05
238;3,5 jaar;2044;79.82892;82.81723;6e-05;6e-05
239;3,5 jaar;2045;79.92624;82.90271;6e-05;5e-05
240;3,5 jaar;2046;80.0218;82.98746;6e-05;5e-05
241;3,5 jaar;2047;80.11521;83.07123;6e-05;5e-05
242;3,5 jaar;2048;80.20604;83.15379;6e-05;5e-05
243;3,5 jaar;2049;80.2939;83.2349;6e-05;5e-05
244;3,5 jaar;2050;80.37838;83.31433;6e-05;5e-05
245;3,5 jaar;2051;80.46085;83.39264;5e-05;5e-05
246;3,5 jaar;2052;80.54293;83.47053;5e-05;5e-05
247;3,5 jaar;2053;80.62462;83.54802;5e-05;5e-05
248;3,5 jaar;2054;80.70592;83.62509;5e-05;5e-05
249;3,5 jaar;2055;80.78684;83.70176;5e-05;4e-05
250;3,5 jaar;2056;80.86736;83.77803;5e-05;4e-05
251;3,5 jaar;2057;80.94751;83.85389;5e-05;4e-05
252;3,5 jaar;2058;81.02727;83.92935;5e-05;4e-05
253;3,5 jaar;2059;81.10665;84.00441;5e-05;4e-05
254;3,5 jaar;2060;81.18564;84.07907;4e-05;4e-05
255;4,5 jaar;2010;74.71152;78.55993;0.00013;0.0001
256;4,5 jaar;2011;74.90492;78.7087;0.00013;0.0001
257;4,5 jaar;2012;75.0919;78.85918;0.00012;0.0001
258;4,5 jaar;2013;75.27605;79.00652;0.00012;9e-05
259;4,5 jaar;2014;75.46099;79.14716;0.00011;9e-05
260;4,5 jaar;2015;75.64485;79.27853;0.00011;9e-05
261;4,5 jaar;2016;75.8259;79.40362;0.0001;9e-05
262;4,5 jaar;2017;76.00125;79.52371;0.0001;8e-05
263;4,5 jaar;2018;76.16951;79.6401;0.0001;8e-05
264;4,5 jaar;2019;76.32866;79.7498;9e-05;8e-05
265;4,5 jaar;2020;76.47584;79.8537;9e-05;8e-05
266;4,5 jaar;2021;76.61216;79.95235;9e-05;7e-05
267;4,5 jaar;2022;76.73872;80.04624;8e-05;7e-05
268;4,5 jaar;2023;76.8566;80.13591;8e-05;7e-05
269;4,5 jaar;2024;76.96684;80.22186;8e-05;7e-05
270;4,5 jaar;2025;77.07044;80.3046;8e-05;7e-05
271;4,5 jaar;2026;77.16842;80.38463;8e-05;7e-05
272;4,5 jaar;2027;77.26174;80.46245;7e-05;6e-05
273;4,5 jaar;2028;77.35136;80.53855;7e-05;6e-05
274;4,5 jaar;2029;77.43825;80.61342;7e-05;6e-05
275;4,5 jaar;2030;77.52333;80.68756;7e-05;6e-05
276;4,5 jaar;2031;77.60753;80.76144;7e-05;6e-05
277;4,5 jaar;2032;77.69177;80.83554;7e-05;6e-05
278;4,5 jaar;2033;77.77694;80.91034;6e-05;6e-05
279;4,5 jaar;2034;77.86393;80.98632;6e-05;5e-05
280;4,5 jaar;2035;77.95374;81.06416;6e-05;5e-05
281;4,5 jaar;2036;78.04645;81.14406;6e-05;5e-05
282;4,5 jaar;2037;78.14154;81.2257;6e-05;5e-05
283;4,5 jaar;2038;78.23854;81.3088;6e-05;5e-05
284;4,5 jaar;2039;78.33696;81.39305;5e-05;5e-05
285;4,5 jaar;2040;78.43632;81.47818;5e-05;5e-05
286;4,5 jaar;2041;78.53615;81.56389;5e-05;5e-05
287;4,5 jaar;2042;78.636;81.64993;5e-05;5e-05
288;4,5 jaar;2043;78.7354;81.736;5e-05;4e-05
289;4,5 jaar;2044;78.83392;81.82186;5e-05;4e-05
290;4,5 jaar;2045;78.93113;81.90724;5e-05;4e-05
291;4,5 jaar;2046;79.0266;81.9919;5e-05;4e-05
292;4,5 jaar;2047;79.1199;82.07558;5e-05;4e-05
293;4,5 jaar;2048;79.21064;82.15805;4e-05;4e-05
294;4,5 jaar;2049;79.2984;82.23908;4e-05;4e-05
295;4,5 jaar;2050;79.38279;82.31842;4e-05;4e-05
296;4,5 jaar;2051;79.46517;82.39664;4e-05;4e-05
297;4,5 jaar;2052;79.54717;82.47446;4e-05;4e-05
298;4,5 jaar;2053;79.62878;82.55187;4e-05;4e-05
299;4,5 jaar;2054;79.71;82.62887;4e-05;4e-05
300;4,5 jaar;2055;79.79083;82.70546;4e-05;3e-05
301;4,5 jaar;2056;79.87128;82.78166;4e-05;3e-05
302;4,5 jaar;2057;79.95135;82.85745;4e-05;3e-05
303;4,5 jaar;2058;80.03104;82.93284;4e-05;3e-05
304;4,5 jaar;2059;80.11034;83.00783;4e-05;3e-05
305;4,5 jaar;2060;80.18927;83.08242;3e-05;3e-05
306;5,5 jaar;2010;73.72119;77.56804;0.00011;8e-05
307;5,5 jaar;2011;73.91425;77.71655;0.0001;8e-05
308;5,5 jaar;2012;74.10091;77.86678;0.0001;8e-05
309;5,5 jaar;2013;74.28475;78.01388;0.0001;8e-05
310;5,5 jaar;2014;74.46939;78.15431;9e-05;7e-05
311;5,5 jaar;2015;74.65296;78.28547;9e-05;7e-05
312;5,5 jaar;2016;74.83372;78.41035;8e-05;7e-05
313;5,5 jaar;2017;75.00881;78.53025;8e-05;7e-05
314;5,5 jaar;2018;75.17682;78.64646;8e-05;7e-05
315;5,5 jaar;2019;75.33574;78.75599;8e-05;6e-05
316;5,5 jaar;2020;75.48269;78.85974;7e-05;6e-05
317;5,5 jaar;2021;75.61881;78.95823;7e-05;6e-05
318;5,5 jaar;2022;75.74519;79.05198;7e-05;6e-05
319;5,5 jaar;2023;75.86289;79.14152;7e-05;6e-05
320;5,5 jaar;2024;75.97296;79.22734;7e-05;6e-05
321;5,5 jaar;2025;76.0764;79.30996;6e-05;5e-05
322;5,5 jaar;2026;76.17423;79.38987;6e-05;5e-05
323;5,5 jaar;2027;76.2674;79.46757;6e-05;5e-05
324;5,5 jaar;2028;76.35689;79.54356;6e-05;5e-05
325;5,5 jaar;2029;76.44365;79.61833;6e-05;5e-05
326;5,5 jaar;2030;76.5286;79.69236;6e-05;5e-05
327;5,5 jaar;2031;76.61268;79.76614;5e-05;5e-05
328;5,5 jaar;2032;76.6968;79.84014;5e-05;5e-05
329;5,5 jaar;2033;76.78185;79.91485;5e-05;5e-05
330;5,5 jaar;2034;76.86873;79.99073;5e-05;4e-05
331;5,5 jaar;2035;76.95843;80.06848;5e-05;4e-05
332;5,5 jaar;2036;77.05103;80.14829;5e-05;4e-05
333;5,5 jaar;2037;77.14602;80.22984;5e-05;4e-05
334;5,5 jaar;2038;77.24292;80.31285;5e-05;4e-05
335;5,5 jaar;2039;77.34123;80.39702;4e-05;4e-05
336;5,5 jaar;2040;77.4405;80.48206;4e-05;4e-05
337;5,5 jaar;2041;77.54023;80.56769;4e-05;4e-05
338;5,5 jaar;2042;77.63999;80.65364;4e-05;4e-05
339;5,5 jaar;2043;77.7393;80.73964;4e-05;4e-05
340;5,5 jaar;2044;77.83774;80.82542;4e-05;4e-05
341;5,5 jaar;2045;77.93486;80.91073;4e-05;3e-05
342;5,5 jaar;2046;78.03025;80.99531;4e-05;3e-05
343;5,5 jaar;2047;78.12347;81.07893;4e-05;3e-05
344;5,5 jaar;2048;78.21413;81.16133;4e-05;3e-05
345;5,5 jaar;2049;78.30182;81.24228;4e-05;3e-05
346;5,5 jaar;2050;78.38615;81.32156;3e-05;3e-05
347;5,5 jaar;2051;78.46847;81.39973;3e-05;3e-05
348;5,5 jaar;2052;78.55039;81.47748;3e-05;3e-05
349;5,5 jaar;2053;78.63194;81.55483;3e-05;3e-05
350;5,5 jaar;2054;78.7131;81.63177;3e-05;3e-05
351;5,5 jaar;2055;78.79387;81.70831;3e-05;3e-05
352;5,5 jaar;2056;78.87426;81.78444;3e-05;3e-05
353;5,5 jaar;2057;78.95428;81.86018;3e-05;3e-05
354;5,5 jaar;2058;79.03391;81.93551;3e-05;3e-05
355;5,5 jaar;2059;79.11316;82.01045;3e-05;3e-05
356;5,5 jaar;2060;79.19203;82.08499;3e-05;2e-05
357;6,5 jaar;2010;72.72901;76.57454;0.0001;8e-05
358;6,5 jaar;2011;72.92179;76.72284;9e-05;7e-05
359;6,5 jaar;2012;73.10818;76.87288;9e-05;7e-05
360;6,5 jaar;2013;73.29176;77.01979;9e-05;7e-05
361;6,5 jaar;2014;73.47616;77.16003;8e-05;7e-05
362;6,5 jaar;2015;73.65949;77.29102;8e-05;6e-05
363;6,5 jaar;2016;73.84003;77.41574;8e-05;6e-05
364;6,5 jaar;2017;74.0149;77.53549;7e-05;6e-05
365;6,5 jaar;2018;74.1827;77.65156;7e-05;6e-05
366;6,5 jaar;2019;74.34144;77.76095;7e-05;6e-05
367;6,5 jaar;2020;74.48821;77.86456;7e-05;5e-05
368;6,5 jaar;2021;74.62416;77.96293;6e-05;5e-05
369;6,5 jaar;2022;74.75039;78.05657;6e-05;5e-05
370;6,5 jaar;2023;74.86794;78.146;6e-05;5e-05
371;6,5 jaar;2024;74.97787;78.23171;6e-05;5e-05
372;6,5 jaar;2025;75.08119;78.31423;6e-05;5e-05
373;6,5 jaar;2026;75.17889;78.39404999999998;6e-05;5e-05
374;6,5 jaar;2027;75.27195;78.47166;5e-05;5e-05
375;6,5 jaar;2028;75.36133;78.54756;5e-05;4e-05
376;6,5 jaar;2029;75.44798;78.62224;5e-05;4e-05
377;6,5 jaar;2030;75.53284;78.69619;5e-05;4e-05
378;6,5 jaar;2031;75.61682;78.76989;5e-05;4e-05
379;6,5 jaar;2032;75.70084;78.84382;5e-05;4e-05
380;6,5 jaar;2033;75.7858;78.91845;5e-05;4e-05
381;6,5 jaar;2034;75.87259;78.99425;5e-05;4e-05
382;6,5 jaar;2035;75.9622;79.07193;4e-05;4e-05
383;6,5 jaar;2036;76.05471;79.15166;4e-05;4e-05
384;6,5 jaar;2037;76.14961;79.23314;4e-05;4e-05
385;6,5 jaar;2038;76.24642;79.31608;4e-05;4e-05
386;6,5 jaar;2039;76.34466;79.40018;4e-05;4e-05
387;6,5 jaar;2040;76.44384;79.48515;4e-05;3e-05
388;6,5 jaar;2041;76.5435;79.57072;4e-05;3e-05
389;6,5 jaar;2042;76.64318;79.6566;4e-05;3e-05
390;6,5 jaar;2043;76.74242;79.74254;4e-05;3e-05
391;6,5 jaar;2044;76.84079;79.82826;4e-05;3e-05
392;6,5 jaar;2045;76.93785;79.9135;3e-05;3e-05
393;6,5 jaar;2046;77.03317;79.99803;3e-05;3e-05
394;6,5 jaar;2047;77.12633;80.08158;3e-05;3e-05
395;6,5 jaar;2048;77.21693;80.16393;3e-05;3e-05
396;6,5 jaar;2049;77.30457;80.24483;3e-05;3e-05
397;6,5 jaar;2050;77.38884;80.32406;3e-05;3e-05
398;6,5 jaar;2051;77.4711;80.40217;3e-05;3e-05
399;6,5 jaar;2052;77.55298;80.47988;3e-05;3e-05
400;6,5 jaar;2053;77.63447;80.55718;3e-05;3e-05
401;6,5 jaar;2054;77.71558;80.63407;3e-05;3e-05
402;6,5 jaar;2055;77.7963;80.71056;3e-05;2e-05
403;6,5 jaar;2056;77.87665;80.78665;3e-05;2e-05
404;6,5 jaar;2057;77.95661;80.86234;3e-05;2e-05
405;6,5 jaar;2058;78.0362;80.93764;3e-05;2e-05
406;6,5 jaar;2059;78.1154;81.01253;3e-05;2e-05
407;6,5 jaar;2060;78.19423;81.08703;2e-05;2e-05
408;7,5 jaar;2010;71.73596;75.58026;9e-05;7e-05
409;7,5 jaar;2011;71.92848;75.72838;8e-05;7e-05
410;7,5 jaar;2012;72.11464;75.87824;8e-05;7e-05
411;7,5 jaar;2013;72.29799;76.02498;8e-05;6e-05
412;7,5 jaar;2014;72.48216;76.16506;8e-05;6e-05
413;7,5 jaar;2015;72.66529;76.2959;7e-05;6e-05
414;7,5 jaar;2016;72.84562;76.42048;7e-05;6e-05
415;7,5 jaar;2017;73.0203;76.54009;7e-05;6e-05
416;7,5 jaar;2018;73.18792;76.65603;6e-05;5e-05
417;7,5 jaar;2019;73.34648;76.7653;6e-05;5e-05
418;7,5 jaar;2020;73.4931;76.8688;6e-05;5e-05
419;7,5 jaar;2021;73.6289;76.96706;6e-05;5e-05
420;7,5 jaar;2022;73.75499;77.0606;6e-05;5e-05
421;7,5 jaar;2023;73.87241;77.14992;5e-05;5e-05
422;7,5 jaar;2024;73.98222;77.23555;5e-05;5e-05
423;7,5 jaar;2025;74.08543;77.31798;5e-05;4e-05
