ID;Vissoort;Perioden;AanvoerVerseVis_1;PrijsVerseVisBijAfslag_2;AanvoerDiepvriesvis_3
48;1;1997 oktober;16723.8;;24499.3
49;1;1997 november;14841.4;;35399.8
50;1;1997 december;8958.8;;62008.8
51;1;1997;127871.2;;407320.4
52;1;1998 januari;11724.0;;9231.0
53;1;1998 februari;10881.0;;40895.0
54;1;1998 maart;8037.0;;40135.0
55;1;1998 april;9295.0;;45618.0
56;1;1998 mei;10328.0;;22438.0
57;1;1998 juni;8338.0;;23279.0
58;1;1998 juli;9355.0;;35219.0
59;1;1998 augustus;8776.0;;42107.0
60;1;1998 september;12049.0;;29334.0
61;1;1998 oktober;13677.0;;35676.0
62;1;1998 november;15723.0;;33959.0
63;1;1998 december;12083.0;;58319.0
64;1;1998;130267.0;;416210.0
65;1;1999 januari;11719.9;;7675.3
66;1;1999 februari;9017.8;;38034.8
67;1;1999 maart;9247.8;;34692.9
68;1;1999 april;9598.3;;38971.2
69;1;1999 mei;7978.3;;25928.7
70;1;1999 juni;8959.6;;26204.8
71;1;1999 juli;12850.4;;31177.2
72;1;1999 augustus;10894.1;;22829.9
73;1;1999 september;14808.0;;26354.0
74;1;1999 oktober;16481.2;;39156.7
75;1;1999 november;14290.0;;48682.6
76;1;1999 december;10605.2;;46966.7
77;1;1999;136909.5;;388778.6
78;1;2000 januari;11193.0;;27652.7
79;1;2000 februari;10842.4;;29243.2
80;1;2000 maart;11971.2;;49499.8
81;1;2000 april;8312.2;;41897.1
82;1;2000 mei;8942.0;;20928.4
83;1;2000 juni;8272.7;;21582.2
84;1;2000 juli;8864.9;;32188.1
85;1;2000 augustus;9550.9;;38786.9
86;1;2000 september;13271.8;;28324.2
87;1;2000 oktober;11056.5;;21621.0
88;1;2000 november;11432.1;;33651.7
89;1;2000 december;9411.2;;40478.5
90;1;2000;123120.8;;385853.8
91;1;2001 januari;11261.9;;24050.8
92;1;2001 februari;8990.5;;34347.9
93;1;2001 maart;8815.8;;51829.0
94;1;2001 april;5873.6;;37847.7
95;1;2001 mei;9038.5;;26661.1
96;1;2001 juni;9957.2;;28685.3
97;1;2001 juli;10939.3;;30140.2
98;1;2001 augustus;14088.2;;40999.6
99;1;2001 september;12121.2;;13629.9
100;1;2001 oktober;13991.7;;17624.8
101;1;2001 november;12108.8;;25443.6
102;1;2001 december;13347.0;;68929.0
103;1;2001;132159.0;;396377.0
104;1;2002 januari;12236.4;;20739.3
105;1;2002 februari;8490.7;;27473.0
106;1;2002 maart;11477.0;;39701.2
107;1;2002 april;7691.2;;30447.0
108;1;2002 mei;8422.9;;25547.6
109;1;2002 juni;8288.6;;19801.6
110;1;2002 juli;8327.5;;32919.7
111;1;2002 augustus;11436.7;;34711.0
112;1;2002 september;11618.2;;15844.4
113;1;2002 oktober;12404.2;;10591.9
114;1;2002 november;16835.1;;37139.8
115;1;2002 december;19681.8;;46332.2
116;1;2002;136910.3;;341248.7
117;1;2003 januari;11701.0;;14141.5
118;1;2003 februari;19750.4;;24570.2
119;1;2003 maart;20977.1;;46516.0
120;1;2003 april;10430.0;;36924.5
121;1;2003 mei;8499.5;;20904.4
122;1;2003 juni;12433.4;;21171.1
123;1;2003 juli;12501.0;;30318.8
124;1;2003 augustus;15055.1;;23619.9
125;1;2003 september;17095.2;;27362.0
126;1;2003 oktober;18908.8;;18555.2
127;1;2003 november;19519.8;;29125.5
128;1;2003 december;16660.6;;63720.0
129;1;2003;183531.3;;356929.1
130;1;2004 januari*;25701.5;;6210.4
131;1;2004 februari*;30586.3;;22453.5
132;1;2004 maart*;48716.8;;20097.9
133;1;2004 april*;41567.4;;27286.6
134;1;2004 mei*;20862.2;;17916.1
135;1;2004 juni*;24584.7;;17299.8
136;1;2004 juli*;27355.5;;19377.8
137;1;2004 augustus*;27314.7;;27981.1
138;1;2004 september*;21964.1;;14859.0
139;1;2004 oktober*;15793.1;;7430.8
140;1;2004 november*;40211.5;;21567.7
141;1;2004 december*;32622.7;;19125.5
142;1;2004*;357280.4;;221606.4
143;2;1994 januari;0.0;;0.0
144;2;1994 februari;0.0;;0.0
145;2;1994 maart;0.0;;0.0
146;2;1994 april;0.0;;0.0
147;2;1994 mei;2.5;;0.0
148;2;1994 juni;0.0;;0.0
149;2;1994 juli;0.0;;0.0
150;2;1994 augustus;0.0;;0.0
151;2;1994 september;0.0;;0.0
152;2;1994 oktober;0.0;;0.0
153;2;1994 november;0.0;;0.0
154;2;1994 december;0.0;;0.0
155;2;1994;2.5;;0.0
156;2;1995 januari;0.0;;0.0
157;2;1995 februari;0.0;;0.0
158;2;1995 maart;0.0;;0.0
159;2;1995 april;0.0;;0.0
160;2;1995 mei;11.5;;0.0
161;2;1995 juni;8.5;;0.0
162;2;1995 juli;0.0;;0.0
163;2;1995 augustus;0.0;;0.0
164;2;1995 september;0.0;;0.0
165;2;1995 oktober;0.0;;0.0
166;2;1995 november;0.0;;0.0
167;2;1995 december;0.0;;0.0
168;2;1995;20.0;;0.0
169;2;1996 januari;0.0;;0.0
170;2;1996 februari;0.0;;0.0
171;2;1996 maart;0.0;;0.0
172;2;1996 april;0.0;;0.0
173;2;1996 mei;0.3;;0.0
174;2;1996 juni;5.4;;0.0
175;2;1996 juli;0.0;;0.0
176;2;1996 augustus;0.0;;0.0
177;2;1996 september;0.0;;0.0
178;2;1996 oktober;0.0;;0.0
179;2;1996 november;0.0;;0.0
180;2;1996 december;0.0;;0.0
181;2;1996;5.7;;0.0
182;2;1997 januari;0.0;;0.0
183;2;1997 februari;0.0;;0.0
184;2;1997 maart;0.0;;0.0
185;2;1997 april;0.0;;0.0
186;2;1997 mei;0.8;;0.0
187;2;1997 juni;0.0;;0.0
188;2;1997 juli;0.0;;0.0
189;2;1997 augustus;0.0;;0.0
190;2;1997 september;0.0;;0.0
191;2;1997 oktober;0.0;;0.0
192;2;1997 november;0.0;;0.0
193;2;1997 december;0.0;;0.0
194;2;1997;0.8;;0.0
195;2;1998 januari;0.0;;0.0
196;2;1998 februari;0.0;;0.0
197;2;1998 maart;0.0;;0.0
198;2;1998 april;0.0;;0.0
199;2;1998 mei;0.0;;0.0
200;2;1998 juni;7.0;;0.0
201;2;1998 juli;0.0;;0.0
202;2;1998 augustus;0.0;;0.0
203;2;1998 september;0.0;;0.0
204;2;1998 oktober;0.0;;0.0
205;2;1998 november;0.0;;0.0
206;2;1998 december;0.0;;0.0
207;2;1998;7.0;;0.0
208;2;1999 januari;0.0;;0.0
209;2;1999 februari;0.0;;0.0
210;2;1999 maart;0.0;;0.0
211;2;1999 april;0.0;;0.0
212;2;1999 mei;0.0;;0.0
213;2;1999 juni;0.0;;0.0
214;2;1999 juli;0.0;;0.0
215;2;1999 augustus;0.0;;0.0
216;2;1999 september;0.0;;0.0
217;2;1999 oktober;0.0;;0.0
218;2;1999 november;0.0;;0.0
219;2;1999 december;0.0;;0.0
220;2;1999;0.0;;0.0
221;2;2000 januari;0.0;;0.0
222;2;2000 februari;0.0;;0.0
223;2;2000 maart;0.0;;0.0
224;2;2000 april;0.0;;0.0
225;2;2000 mei;0.2;;0.0
226;2;2000 juni;0.0;;0.0
227;2;2000 juli;0.0;;0.0
228;2;2000 augustus;0.0;;0.0
229;2;2000 september;0.0;;0.0
230;2;2000 oktober;0.0;;0.0
231;2;2000 november;0.0;;0.0
232;2;2000 december;0.0;;0.0
233;2;2000;0.3;;0.0
234;2;2001 januari;0.0;;0.0
235;2;2001 februari;0.0;;0.0
236;2;2001 maart;0.0;;0.0
237;2;2001 april;0.0;;0.0
238;2;2001 mei;1.6;;0.0
239;2;2001 juni;1.1;;0.0
240;2;2001 juli;0.3;;0.0
241;2;2001 augustus;0.0;;0.0
242;2;2001 september;0.0;;0.0
243;2;2001 oktober;0.0;;0.0
244;2;2001 november;0.0;;0.0
245;2;2001 december;0.0;;0.0
246;2;2001;3.0;;0.0
247;2;2002 januari;0.0;;0.0
248;2;2002 februari;0.0;;0.0
249;2;2002 maart;0.0;;0.0
250;2;2002 april;0.0;;0.0
251;2;2002 mei;2.7;;0.0
252;2;2002 juni;1.5;;0.0
253;2;2002 juli;0.0;;0.0
254;2;2002 augustus;0.1;;0.0
255;2;2002 september;0.1;;0.0
256;2;2002 oktober;0.0;;0.0
257;2;2002 november;0.0;;0.0
258;2;2002 december;0.0;;0.0
259;2;2002;4.4;;0.0
260;2;2003 januari;0.0;;0.0
261;2;2003 februari;0.0;;0.0
262;2;2003 maart;0.0;;0.0
263;2;2003 april;0.0;;0.0
264;2;2003 mei;1.9;;0.0
265;2;2003 juni;2.2;;0.0
266;2;2003 juli;0.1;;0.0
267;2;2003 augustus;0.0;;0.0
268;2;2003 september;0.0;;0.0
269;2;2003 oktober;0.0;;0.0
270;2;2003 november;0.0;;0.0
271;2;2003 december;0.0;;0.0
272;2;2003;4.2;;0.0
273;2;2004 januari*;0.0;;0.0
274;2;2004 februari*;0.0;;0.0
275;2;2004 maart*;0.0;;0.0
276;2;2004 april*;0.0;;0.0
277;2;2004 mei*;2.1;;0.0
278;2;2004 juni*;0.7;;0.0
279;2;2004 juli*;0.1;;0.0
280;2;2004 augustus*;0.0;;0.0
281;2;2004 september*;0.0;;0.0
282;2;2004 oktober*;0.0;;0.0
283;2;2004 november*;0.0;;0.0
284;2;2004 december*;0.0;;0.0
285;2;2004*;2.9;;0.0
286;3;1994 januari;0.0;;0.0
287;3;1994 februari;0.0;;0.0
288;3;1994 maart;0.0;;625.5
289;3;1994 april;0.0;;4558.1
290;3;1994 mei;0.0;;18223.6
291;3;1994 juni;0.0;;2293.0
292;3;1994 juli;0.0;;1.1
293;3;1994 augustus;0.0;;0.0
294;3;1994 september;0.0;;8.7
295;3;1994 oktober;0.0;;20.4
296;3;1994 november;0.0;;0.0
297;3;1994 december;0.0;;5.4
298;3;1994;0.0;;25735.8
299;3;1995 januari;0.0;;0.0
300;3;1995 februari;0.0;;0.0
301;3;1995 maart;0.0;;883.7
302;3;1995 april;0.0;;5183.7
303;3;1995 mei;0.0;;21295.2
304;3;1995 juni;0.0;;1542.0
305;3;1995 juli;0.0;;14.4
306;3;1995 augustus;0.0;;0.0
307;3;1995 september;0.0;;9.6
308;3;1995 oktober;0.0;;0.0
309;3;1995 november;0.0;;3.1
310;3;1995 december;0.0;;0.0
311;3;1995;0.0;;28931.7
312;3;1996 januari;0.0;;0.0
313;3;1996 februari;0.0;;11.6
314;3;1996 maart;0.0;;2637.3
315;3;1996 april;0.0;;11552.7
316;3;1996 mei;0.0;;10397.7
317;3;1996 juni;0.0;;21.6
318;3;1996 juli;0.0;;9.9
319;3;1996 augustus;0.0;;0.0
320;3;1996 september;0.0;;1.1
321;3;1996 oktober;0.0;;0.0
322;3;1996 november;0.0;;0.0
323;3;1996 december;0.0;;0.0
324;3;1996;0.0;;24632.0
325;3;1997 januari;0.0;;5.4
326;3;1997 februari;0.0;;1.4
327;3;1997 maart;0.0;;4703.8
328;3;1997 april;0.0;;18604.9
329;3;1997 mei;0.0;;3484.1
330;3;1997 juni;0.0;;743.3
331;3;1997 juli;0.0;;0.0
332;3;1997 augustus;0.0;;70.2
333;3;1997 september;0.0;;0.0
334;3;1997 oktober;0.0;;0.0
335;3;1997 november;0.0;;0.0
336;3;1997 december;0.0;;12.0
337;3;1997;0.0;;27625.1
338;3;1998 januari;0.0;;58.0
339;3;1998 februari;0.0;;2410.0
340;3;1998 maart;0.0;;3031.7
341;3;1998 april;0.0;;14163.0
342;3;1998 mei;0.0;;3071.0
343;3;1998 juni;0.0;;4465.0
344;3;1998 juli;0.0;;11.0
345;3;1998 augustus;0.0;;1.0
346;3;1998 september;0.0;;0.0
347;3;1998 oktober;0.0;;0.0
348;3;1998 november;0.0;;0.0
349;3;1998 december;0.0;;0.0
350;3;1998;0.0;;27211.0
351;3;1999 januari;0.0;;0.0
352;3;1999 februari;0.0;;158.9
353;3;1999 maart;0.0;;3036.7
354;3;1999 april;0.0;;21637.3
355;3;1999 mei;0.0;;9764.5
356;3;1999 juni;0.0;;504.5
357;3;1999 juli;0.0;;0.0
358;3;1999 augustus;0.0;;0.0
359;3;1999 september;0.0;;0.0
360;3;1999 oktober;0.0;;0.0
361;3;1999 november;0.0;;0.0
362;3;1999 december;0.0;;0.0
363;3;1999;0.0;;35116.7
364;3;2000 januari;0.0;;32.1
365;3;2000 februari;0.0;;55.6
366;3;2000 maart;0.0;;22531.9
367;3;2000 april;0.0;;29333.2
368;3;2000 mei;0.0;;6215.1
369;3;2000 juni;0.0;;29.6
370;3;2000 juli;0.0;;0.0
371;3;2000 augustus;0.0;;0.0
372;3;2000 september;0.0;;17.8
373;3;2000 oktober;0.0;;0.0
374;3;2000 november;0.0;;0.0
375;3;2000 december;0.0;;0.0
376;3;2000;0.0;;58215.3
377;3;2001 januari;0.0;;0.0
378;3;2001 februari;0.0;;5781.3
379;3;2001 maart;0.0;;29093.6
380;3;2001 april;0.0;;23662.5
381;3;2001 mei;0.0;;11417.8
382;3;2001 juni;0.0;;3881.7
383;3;2001 juli;0.0;;3.7
384;3;2001 augustus;0.0;;0.0
385;3;2001 september;0.0;;0.0
386;3;2001 oktober;0.0;;4576.3
387;3;2001 november;0.0;;2.5
388;3;2001 december;0.0;;2707.0
389;3;2001;0.0;;81126.6
390;3;2002 januari;0.0;;0.0
391;3;2002 februari;0.0;;3848.1
392;3;2002 maart;0.0;;16438.5
393;3;2002 april;0.0;;18561.3
394;3;2002 mei;0.0;;7800.0
395;3;2002 juni;0.0;;860.3
396;3;2002 juli;0.0;;663.9
397;3;2002 augustus;0.0;;2203.2
398;3;2002 september;0.0;;1083.6
399;3;2002 oktober;0.0;;0.4
400;3;2002 november;0.0;;0.0
401;3;2002 december;0.0;;0.0
402;3;2002;0.0;;51459.3
403;3;2003 januari;0.0;;1.9
404;3;2003 februari;0.0;;362.7
405;3;2003 maart;5959.8;;24075.1
406;3;2003 april;3116.5;;29030.4
407;3;2003 mei;0.0;;12123.3
408;3;2003 juni;69.2;;2005.4
409;3;2003 juli;0.0;;47.4
410;3;2003 augustus;0.0;;327.1
411;3;2003 september;0.0;;692.8
412;3;2003 oktober;0.0;;241.1
413;3;2003 november;0.0;;0.0
414;3;2003 december;0.0;;0.0
415;3;2003;9145.4;;68907.2
416;3;2004 januari*;75.0;;14.8
417;3;2004 februari*;2093.7;;5134.8
418;3;2004 maart*;27112.7;;10982.4
419;3;2004 april*;24374.3;;19217.2
420;3;2004 mei*;5761.9;;9157.4
421;3;2004 juni*;1817.7;;1223.3
422;3;2004 juli*;123.4;;0.0
423;3;2004 augustus*;43.4;;82.7
424;3;2004 september*;680.0;;0.0
425;3;2004 oktober*;0.0;;218.2
426;3;2004 november*;0.0;;0.0
427;3;2004 december*;0.0;;493.8
428;3;2004*;62082.1;;46524.5
429;4;1994 januari;288.6;4474.0;0.0
430;4;1994 februari;230.9;5100.0;0.0
431;4;1994 maart;193.1;5804.0;0.0
432;4;1994 april;304.1;4624.0;0.0
433;4;1994 mei;353.1;3594.0;0.0
434;4;1994 juni;540.8;3136.0;0.0
435;4;1994 juli;486.9;1965.0;0.0
436;4;1994 augustus;810.0;1951.0;0.0
437;4;1994 september;1530.2;1615.0;0.0
438;4;1994 oktober;1650.3;1783.0;0.0
439;4;1994 november;1072.5;2251.0;0.0
440;4;1994 december;533.8;2546.0;0.0
441;4;1994;7994.6;2514.0;0.0
442;4;1995 januari;297.0;2759.0;0.0
443;4;1995 februari;217.5;3013.0;0.0
444;4;1995 maart;204.7;3571.0;0.0
445;4;1995 april;313.1;3054.0;0.0
446;4;1995 mei;436.8;2627.0;0.0
447;4;1995 juni;350.2;2872.0;0.0
448;4;1995 juli;338.1;3086.0;0.0
449;4;1995 augustus;892.1;2895.0;0.0
450;4;1995 september;2109.9;2931.0;0.0
451;4;1995 oktober;2951.9;2391.0;0.0
452;4;1995 november;1823.6;2904.0;0.0
453;4;1995 december;708.8;3117.0;0.0
454;4;1995;10643.7;2732.0;0.0
455;4;1996 januari;421.1;3358.0;0.0
456;4;1996 februari;187.3;4202.0;0.0
457;4;1996 maart;189.2;4592.0;0.0
458;4;1996 april;217.8;5141.0;0.0
459;4;1996 mei;351.2;5264.0;0.0
460;4;1996 juni;443.8;4783.0;0.0
461;4;1996 juli;680.3;3245.0;0.0
462;4;1996 augustus;1407.1;2224.0;0.0
463;4;1996 september;1436.0;1842.0;0.0
464;4;1996 oktober;1982.4;2028.0;0.0
465;4;1996 november;1485.2;2124.0;0.0
466;4;1996 december;1055.3;1951.0;0.0
467;4;1996;9981.4;2528.0;0.0
468;4;1997 januari;574.2;2133.0;0.0
469;4;1997 februari;123.1;2269.0;0.0
470;4;1997 maart;433.3;2378.0;0.0
471;4;1997 april;607.7;2042.0;0.0
472;4;1997 mei;780.6;1770.0;0.0
473;4;1997 juni;650.3;1711.0;0.0
474;4;1997 juli;727.5;1638.0;0.0
475;4;1997 augustus;644.3;1638.0;0.0
476;4;1997 september;1188.0;1897.0;0.0
477;4;1997 oktober;1980.8;1938.0;0.0
478;4;1997 november;1024.8;1960.0;0.0
479;4;1997 december;511.4;2028.0;0.0
480;4;1997;9246.0;1915.0;0.0
481;4;1998 januari;402.0;2024.0;0.0
482;4;1998 februari;221.0;2155.0;0.0
483;4;1998 maart;406.0;2106.0;0.0
484;4;1998 april;916.0;2083.0;0.0
485;4;1998 mei;667.0;2355.0;0.0
486;4;1998 juni;712.0;;0.0
487;4;1998 juli;590.0;2364.0;0.0
488;4;1998 augustus;648.0;2437.0;0.0
489;4;1998 september;1016.0;2832.0;0.0
490;4;1998 oktober;934.0;3285.0;0.0
491;4;1998 november;1067.0;3372.0;0.0
492;4;1998 december;543.0;3757.0;0.0
493;4;1998;8123.0;2700.0;0.0
494;4;1999 januari;165.0;5019.0;0.0
495;4;1999 februari;158.8;5336.0;0.0
496;4;1999 maart;326.1;5287.0;0.0
497;4;1999 april;591.7;5019.0;0.0
498;4;1999 mei;512.3;4497.0;0.0
499;4;1999 juni;871.0;5128.0;0.0
500;4;1999 juli;1240.8;3131.0;0.0
501;4;1999 augustus;1627.4;2764.0;0.0
502;4;1999 september;1938.1;2618.0;0.0
503;4;1999 oktober;1481.3;2950.0;0.0
504;4;1999 november;1120.6;;0.0
505;4;1999 december;503.2;;0.0
506;4;1999;10528.2;3471.0;0.0
507;4;2000 januari;371.6;3258.0;0.0
508;4;2000 februari;181.7;3653.0;0.0
509;4;2000 maart;357.6;3254.0;0.0
510;4;2000 april;729.2;2954.0;0.0
511;4;2000 mei;741.2;2963.0;0.0
512;4;2000 juni;574.0;2773.0;0.0
513;4;2000 juli;462.5;2723.0;0.0
514;4;2000 augustus;786.7;2782.0;0.0
515;4;2000 september;1366.9;3317.0;0.0
516;4;2000 oktober;1295.8;3567.0;0.0
517;4;2000 november;1061.9;4238.0;0.0
518;4;2000 december;519.0;4579.0;0.0
519;4;2000;8450.2;3372.0;0.0
520;4;2001 januari;409.6;4365.0;0.0
521;4;2001 februari;251.9;5400.0;0.0
522;4;2001 maart;412.4;7120.0;0.0
523;4;2001 april;330.3;6067.0;0.0
524;4;2001 mei;639.4;7447.0;0.0
525;4;2001 juni;745.4;4828.0;0.0
526;4;2001 juli;1213.1;3353.0;0.0
527;4;2001 augustus;1880.3;2768.0;0.0
528;4;2001 september;1512.2;3022.0;0.0
529;4;2001 oktober;1833.6;3045.0;0.0
530;4;2001 november;1645.0;3512.0;0.0
531;4;2001 december;830.0;3385.0;0.0
532;4;2001;12357.5;3785.0;0.0
533;4;2002 januari;529.2;3600.0;0.0
534;4;2002 februari;130.4;4160.0;0.0
535;4;2002 maart;433.2;3990.0;0.0
536;4;2002 april;429.6;3470.0;0.0
537;4;2002 mei;519.3;3520.0;0.0
538;4;2002 juni;519.9;4200.0;0.0
539;4;2002 juli;472.1;4030.0;0.0
540;4;2002 augustus;641.1;3620.0;0.0
541;4;2002 september;986.4;3270.0;0.0
542;4;2002 oktober;1200.7;3450.0;0.0
543;4;2002 november;1096.8;2950.0;0.0
544;4;2002 december;490.6;3310.0;0.0
545;4;2002;7449.2;3510.0;0.0
546;4;2003 januari;284.9;3310.0;0.0
547;4;2003 februari;349.3;2530.0;0.0
548;4;2003 maart;291.3;2320.0;0.0
549;4;2003 april;737.0;1970.0;0.0
550;4;2003 mei;592.5;2050.0;0.0
551;4;2003 juni;570.6;1880.0;0.0
552;4;2003 juli;828.7;2160.0;0.0
553;4;2003 augustus;907.9;2420.0;0.0
554;4;2003 september;1316.0;3730.0;0.0
555;4;2003 oktober;2425.0;2910.0;0.0
556;4;2003 november;1260.8;2570.0;0.0
557;4;2003 december;698.5;2960.0;0.0
558;4;2003;10262.5;2670.0;0.0
559;4;2004 januari*;324.1;3170.0;0.0
560;4;2004 februari*;263.5;4150.0;0.0
561;4;2004 maart*;741.4;4690.0;0.0
562;4;2004 april*;1284.6;3310.0;0.0
563;4;2004 mei*;1070.6;2720.0;0.0
564;4;2004 juni*;1063.0;2260.0;0.0
565;4;2004 juli*;791.8;2230.0;0.0
566;4;2004 augustus*;605.7;1840.0;0.0
567;4;2004 september*;714.9;1810.0;0.0
568;4;2004 oktober*;1369.4;1640.0;0.0
569;4;2004 november*;803.2;1550.0;0.0
570;4;2004 december*;585.9;2180.0;0.0
571;4;2004*;9618.1;2530.0;0.0
572;5;1994 januari;148.6;4284.0;0.0
573;5;1994 februari;124.3;6298.0;0.0
574;5;1994 maart;109.2;7469.0;0.0
575;5;1994 april;121.3;7034.0;0.0
576;5;1994 mei;83.8;5863.0;0.0
577;5;1994 juni;77.7;6557.0;0.0
578;5;1994 juli;82.7;6094.0;0.0
579;5;1994 augustus;97.7;4692.0;0.0
580;5;1994 september;124.1;5155.0;0.0
581;5;1994 oktober;117.0;4438.0;0.0
582;5;1994 november;115.5;4193.0;0.0
583;5;1994 december;107.4;5790.0;0.0
584;5;1994;1309.3;5559.0;0.0
585;5;1995 januari;97.8;5568.0;0.0
586;5;1995 februari;84.0;6598.0;0.0
587;5;1995 maart;83.9;6979.0;0.0
588;5;1995 april;71.6;6966.0;0.0
589;5;1995 mei;51.1;6798.0;0.0
590;5;1995 juni;56.4;7288.0;0.0
591;5;1995 juli;48.2;7324.0;0.0
592;5;1995 augustus;66.6;5935.0;0.0
593;5;1995 september;100.2;5704.0;0.0
594;5;1995 oktober;106.0;4760.0;0.0
595;5;1995 november;125.0;4356.0;0.0
596;5;1995 december;122.2;4924.0;0.0
597;5;1995;1012.9;5840.0;0.0
598;5;1996 januari;109.5;4896.0;0.0
599;5;1996 februari;97.4;6607.0;0.0
600;5;1996 maart;100.8;6598.0;0.0
601;5;1996 april;70.2;7723.0;0.0
602;5;1996 mei;58.7;8790.0;0.0
603;5;1996 juni;41.3;9130.0;0.0
604;5;1996 juli;29.0;9666.0;0.0
605;5;1996 augustus;57.8;7587.0;0.0
606;5;1996 september;61.0;8077.0;0.0
607;5;1996 oktober;69.5;6616.0;0.0
608;5;1996 november;76.6;6920.0;0.0
609;5;1996 december;67.7;7201.0;0.0
610;5;1996;841.0;7138.0;0.0
611;5;1997 januari;89.5;6004.0;0.0
612;5;1997 februari;49.5;9248.0;0.0
613;5;1997 maart;57.3;8808.0;0.0
614;5;1997 april;38.6;10859.0;0.0
615;5;1997 mei;34.1;11503.0;0.0
616;5;1997 juni;24.4;11054.0;0.0
617;5;1997 juli;25.5;11272.0;0.0
618;5;1997 augustus;42.8;8595.0;0.0
619;5;1997 september;50.0;8926.0;0.0
620;5;1997 oktober;81.9;6911.0;0.0
621;5;1997 november;94.0;6530.0;0.0
622;5;1997 december;86.9;7188.0;0.0
623;5;1997;674.5;8182.0;0.0
624;5;1998 januari;94.0;6789.0;0.0
625;5;1998 februari;80.0;7047.0;0.0
626;5;1998 maart;68.0;9411.0;0.0
627;5;1998 april;68.0;9126.0;0.0
628;5;1998 mei;54.0;10496.0;0.0
629;5;1998 juni;43.0;10142.0;0.0
630;5;1998 juli;45.0;10659.0;0.0
631;5;1998 augustus;45.0;8772.0;0.0
632;5;1998 september;83.0;7015.0;0.0
633;5;1998 oktober;101.0;6444.0;0.0
634;5;1998 november;120.0;5836.0;0.0
635;5;1998 december;142.0;5786.0;0.0
636;5;1998;943.0;7565.0;0.0
637;5;1999 januari;113.6;6276.0;0.0
638;5;1999 februari;80.7;7791.0;0.0
639;5;1999 maart;86.5;8767.0;0.0
640;5;1999 april;95.2;9457.0;0.0
641;5;1999 mei;46.5;10500.0;0.0
642;5;1999 juni;34.9;11635.0;0.0
643;5;1999 juli;50.4;11227.0;0.0
644;5;1999 augustus;44.1;9321.0;0.0
645;5;1999 september;73.2;8504.0;0.0
646;5;1999 oktober;107.6;7460.0;0.0
647;5;1999 november;101.9;;0.0
648;5;1999 december;96.7;;0.0
649;5;1999;933.1;8272.0;0.0
650;5;2000 januari;110.9;6203.0;0.0
651;5;2000 februari;80.2;8218.0;0.0
652;5;2000 maart;85.5;9361.0;0.0
653;5;2000 april;52.9;10201.0;0.0
654;5;2000 mei;40.5;8740.0;0.0
655;5;2000 juni;36.0;10687.0;0.0
656;5;2000 juli;45.6;7664.0;0.0
657;5;2000 augustus;73.6;5994.0;0.0
658;5;2000 september;143.2;5395.0;0.0
659;5;2000 oktober;139.1;4819.0;0.0
660;5;2000 november;140.0;5091.0;0.0
661;5;2000 december;157.4;6031.0;0.0
662;5;2000;1103.2;6720.0;0.0
663;5;2001 januari;143.2;5196.0;0.0
664;5;2001 februari;116.8;6956.0;0.0
665;5;2001 maart;78.0;8903.0;0.0
666;5;2001 april;41.7;11975.0;0.0
667;5;2001 mei;87.0;6988.0;0.0
668;5;2001 juni;50.8;10446.0;0.0
669;5;2001 juli;56.9;8345.0;0.0
