ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
668;Angola;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
669;Angola;Volgende asielverzoeken;2010;20;10;10;20;0;0;20
670;Angola;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
671;Angola;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
672;Angola;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
673;Angola;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
674;Angola;Volgende asielverzoeken;2011;10;0;10;10;0;0;10
675;21;Totaal asielverzoeken;2007 1e kwartaal;60;30;20;60;10;0;40
676;21;Totaal asielverzoeken;2007 2e kwartaal;20;20;10;20;0;0;20
677;21;Totaal asielverzoeken;2007 3e kwartaal;30;20;10;30;10;0;20
678;21;Totaal asielverzoeken;2007 4e kwartaal;50;30;20;50;10;0;30
679;21;Totaal asielverzoeken;2007;150;90;60;150;30;10;110
680;21;Totaal asielverzoeken;2008 1e kwartaal;40;30;20;40;10;0;30
681;21;Totaal asielverzoeken;2008 2e kwartaal;30;20;20;30;10;0;30
682;21;Totaal asielverzoeken;2008 3e kwartaal;90;50;50;90;20;10;60
683;21;Totaal asielverzoeken;2008 4e kwartaal;70;40;30;70;20;0;50
684;21;Totaal asielverzoeken;2008;240;130;110;240;60;20;170
685;21;Totaal asielverzoeken;2009 1e kwartaal;70;30;40;70;10;0;60
686;21;Totaal asielverzoeken;2009 2e kwartaal;80;50;30;80;20;10;60
687;21;Totaal asielverzoeken;2009 3e kwartaal;100;50;50;100;30;0;70
688;21;Totaal asielverzoeken;2009 4e kwartaal;130;70;60;130;30;10;90
689;21;Totaal asielverzoeken;2009;370;190;180;370;80;20;270
690;21;Totaal asielverzoeken;2010 1e kwartaal;180;90;90;180;40;10;140
691;21;Totaal asielverzoeken;2010 2e kwartaal;110;60;50;110;30;10;70
692;21;Totaal asielverzoeken;2010 3e kwartaal;150;80;70;150;30;10;110
693;21;Totaal asielverzoeken;2010 4e kwartaal;210;110;110;210;60;10;150
694;21;Totaal asielverzoeken;2010;650;330;320;650;160;30;460
695;21;Totaal asielverzoeken;2011 1e kwartaal;140;70;60;140;30;10;100
696;21;Totaal asielverzoeken;2011 2e kwartaal;130;80;50;130;30;0;100
697;21;Totaal asielverzoeken;2011 3e kwartaal;160;90;80;160;30;10;120
698;21;Totaal asielverzoeken;2011 4e kwartaal;150;80;70;150;40;10;110
699;21;Totaal asielverzoeken;2011;580;320;260;580;130;30;430
700;21;Eerste asielverzoeken;2007 1e kwartaal;40;20;20;40;10;0;30
701;21;Eerste asielverzoeken;2007 2e kwartaal;20;20;10;20;0;0;20
702;21;Eerste asielverzoeken;2007 3e kwartaal;20;10;10;20;10;0;10
703;21;Eerste asielverzoeken;2007 4e kwartaal;40;20;20;40;10;0;30
704;21;Eerste asielverzoeken;2007;120;70;50;120;20;10;90
705;21;Eerste asielverzoeken;2008 1e kwartaal;30;20;10;30;10;0;20
706;21;Eerste asielverzoeken;2008 2e kwartaal;30;20;10;30;10;0;20
707;21;Eerste asielverzoeken;2008 3e kwartaal;90;40;40;90;20;10;60
708;21;Eerste asielverzoeken;2008 4e kwartaal;70;30;30;70;20;0;40
709;21;Eerste asielverzoeken;2008;210;110;100;210;50;10;150
710;21;Eerste asielverzoeken;2009 1e kwartaal;60;30;40;60;10;0;50
711;21;Eerste asielverzoeken;2009 2e kwartaal;70;40;30;70;20;10;50
712;21;Eerste asielverzoeken;2009 3e kwartaal;90;40;50;90;30;0;60
713;21;Eerste asielverzoeken;2009 4e kwartaal;120;60;60;120;30;10;90
714;21;Eerste asielverzoeken;2009;350;180;170;350;80;10;250
715;21;Eerste asielverzoeken;2010 1e kwartaal;170;90;90;170;30;10;130
716;21;Eerste asielverzoeken;2010 2e kwartaal;100;50;50;100;30;10;70
717;21;Eerste asielverzoeken;2010 3e kwartaal;150;80;70;150;30;10;100
718;21;Eerste asielverzoeken;2010 4e kwartaal;190;100;100;190;50;10;140
719;21;Eerste asielverzoeken;2010;610;310;300;610;150;30;430
720;21;Eerste asielverzoeken;2011 1e kwartaal;110;60;50;110;30;10;80
721;21;Eerste asielverzoeken;2011 2e kwartaal;120;70;50;120;30;0;90
722;21;Eerste asielverzoeken;2011 3e kwartaal;130;70;60;130;20;10;100
723;21;Eerste asielverzoeken;2011 4e kwartaal;110;60;60;110;30;0;80
724;21;Eerste asielverzoeken;2011;470;260;210;470;100;20;350
725;21;Volgende asielverzoeken;2007 1e kwartaal;20;10;10;20;0;0;10
726;21;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
727;21;Volgende asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
728;21;Volgende asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
729;21;Volgende asielverzoeken;2007;40;20;10;40;10;0;30
730;21;Volgende asielverzoeken;2008 1e kwartaal;10;10;10;10;0;0;10
731;21;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
732;21;Volgende asielverzoeken;2008 3e kwartaal;10;0;10;10;0;0;10
733;21;Volgende asielverzoeken;2008 4e kwartaal;10;0;0;10;0;0;10
734;21;Volgende asielverzoeken;2008;30;20;20;30;10;0;30
735;21;Volgende asielverzoeken;2009 1e kwartaal;10;0;0;10;0;0;10
736;21;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
737;21;Volgende asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
738;21;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
739;21;Volgende asielverzoeken;2009;20;20;10;20;0;0;20
740;21;Volgende asielverzoeken;2010 1e kwartaal;10;0;10;10;0;0;10
741;21;Volgende asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
742;21;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
743;21;Volgende asielverzoeken;2010 4e kwartaal;20;10;10;20;10;0;10
744;21;Volgende asielverzoeken;2010;40;20;20;40;10;0;30
745;21;Volgende asielverzoeken;2011 1e kwartaal;20;10;10;20;0;0;20
746;21;Volgende asielverzoeken;2011 2e kwartaal;10;10;10;10;0;0;10
747;21;Volgende asielverzoeken;2011 3e kwartaal;30;10;20;30;10;0;30
748;21;Volgende asielverzoeken;2011 4e kwartaal;40;30;20;40;10;0;30
749;21;Volgende asielverzoeken;2011;110;60;50;110;20;10;80
750;22;Totaal asielverzoeken;2007 1e kwartaal;30;20;10;30;10;0;30
751;22;Totaal asielverzoeken;2007 2e kwartaal;20;10;10;20;0;0;10
752;22;Totaal asielverzoeken;2007 3e kwartaal;30;10;10;30;0;0;20
753;22;Totaal asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;0
754;22;Totaal asielverzoeken;2007;80;40;40;80;10;10;60
755;22;Totaal asielverzoeken;2008 1e kwartaal;40;20;20;40;10;0;20
756;22;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;10
757;22;Totaal asielverzoeken;2008 3e kwartaal;30;20;20;30;10;10;20
758;22;Totaal asielverzoeken;2008 4e kwartaal;20;20;10;20;0;0;20
759;22;Totaal asielverzoeken;2008;110;60;50;110;30;10;70
760;22;Totaal asielverzoeken;2009 1e kwartaal;30;20;10;30;10;0;20
761;22;Totaal asielverzoeken;2009 2e kwartaal;20;10;10;20;0;0;20
762;22;Totaal asielverzoeken;2009 3e kwartaal;30;20;10;30;10;0;20
763;22;Totaal asielverzoeken;2009 4e kwartaal;60;30;30;60;20;0;40
764;22;Totaal asielverzoeken;2009;140;80;60;140;30;10;100
765;22;Totaal asielverzoeken;2010 1e kwartaal;40;20;20;40;10;0;30
766;22;Totaal asielverzoeken;2010 2e kwartaal;20;10;10;20;10;0;10
767;22;Totaal asielverzoeken;2010 3e kwartaal;20;10;10;20;0;0;20
768;22;Totaal asielverzoeken;2010 4e kwartaal;30;20;10;30;10;0;20
769;22;Totaal asielverzoeken;2010;110;60;40;110;20;10;80
770;22;Totaal asielverzoeken;2011 1e kwartaal;50;20;30;50;10;0;40
771;22;Totaal asielverzoeken;2011 2e kwartaal;30;20;10;30;10;0;20
772;22;Totaal asielverzoeken;2011 3e kwartaal;40;30;20;40;10;0;30
773;22;Totaal asielverzoeken;2011 4e kwartaal;30;20;10;30;0;0;20
774;22;Totaal asielverzoeken;2011;150;80;70;150;30;10;110
775;22;Eerste asielverzoeken;2007 1e kwartaal;20;10;10;20;0;0;20
776;22;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
777;22;Eerste asielverzoeken;2007 3e kwartaal;20;10;10;20;0;0;10
778;22;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
779;22;Eerste asielverzoeken;2007;50;30;30;50;10;10;40
780;22;Eerste asielverzoeken;2008 1e kwartaal;20;10;10;20;10;0;10
781;22;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
782;22;Eerste asielverzoeken;2008 3e kwartaal;20;10;10;20;0;0;10
783;22;Eerste asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;10
784;22;Eerste asielverzoeken;2008;60;30;20;60;20;10;40
785;22;Eerste asielverzoeken;2009 1e kwartaal;30;10;10;30;10;0;20
786;22;Eerste asielverzoeken;2009 2e kwartaal;20;10;10;20;0;0;10
787;22;Eerste asielverzoeken;2009 3e kwartaal;20;10;10;20;0;0;20
788;22;Eerste asielverzoeken;2009 4e kwartaal;50;30;20;50;10;0;40
789;22;Eerste asielverzoeken;2009;120;70;50;120;30;10;90
790;22;Eerste asielverzoeken;2010 1e kwartaal;30;20;10;30;10;0;20
791;22;Eerste asielverzoeken;2010 2e kwartaal;20;10;10;20;10;0;10
792;22;Eerste asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
793;22;Eerste asielverzoeken;2010 4e kwartaal;20;20;10;20;10;0;10
794;22;Eerste asielverzoeken;2010;80;50;30;80;20;0;60
795;22;Eerste asielverzoeken;2011 1e kwartaal;50;20;20;50;10;0;30
796;22;Eerste asielverzoeken;2011 2e kwartaal;20;10;10;20;10;0;10
797;22;Eerste asielverzoeken;2011 3e kwartaal;30;20;20;30;10;0;30
798;22;Eerste asielverzoeken;2011 4e kwartaal;20;10;10;20;0;0;20
799;22;Eerste asielverzoeken;2011;120;60;60;120;30;0;90
800;22;Volgende asielverzoeken;2007 1e kwartaal;10;10;10;10;0;0;10
801;22;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
802;22;Volgende asielverzoeken;2007 3e kwartaal;10;0;0;10;0;0;0
803;22;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
804;22;Volgende asielverzoeken;2007;30;20;10;30;10;0;20
805;22;Volgende asielverzoeken;2008 1e kwartaal;20;10;10;20;0;0;10
806;22;Volgende asielverzoeken;2008 2e kwartaal;10;0;10;10;0;0;10
807;22;Volgende asielverzoeken;2008 3e kwartaal;20;10;10;20;10;0;10
808;22;Volgende asielverzoeken;2008 4e kwartaal;10;10;0;10;0;0;10
809;22;Volgende asielverzoeken;2008;50;30;30;50;10;0;40
810;22;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
811;22;Volgende asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;10
812;22;Volgende asielverzoeken;2009 3e kwartaal;10;0;0;10;0;0;0
813;22;Volgende asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;0
814;22;Volgende asielverzoeken;2009;20;10;10;20;0;0;10
815;22;Volgende asielverzoeken;2010 1e kwartaal;10;0;0;10;0;0;10
816;22;Volgende asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;0
817;22;Volgende asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;10
818;22;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
819;22;Volgende asielverzoeken;2010;20;10;10;20;0;0;20
820;22;Volgende asielverzoeken;2011 1e kwartaal;10;0;0;10;0;0;0
821;22;Volgende asielverzoeken;2011 2e kwartaal;10;10;0;10;0;0;10
822;22;Volgende asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;0
823;22;Volgende asielverzoeken;2011 4e kwartaal;10;10;0;10;0;0;10
824;22;Volgende asielverzoeken;2011;30;20;10;30;0;10;20
825;Burundi;Totaal asielverzoeken;2007 1e kwartaal;60;30;30;60;30;10;20
826;Burundi;Totaal asielverzoeken;2007 2e kwartaal;40;20;10;40;10;0;30
827;Burundi;Totaal asielverzoeken;2007 3e kwartaal;40;20;20;40;10;10;30
828;Burundi;Totaal asielverzoeken;2007 4e kwartaal;30;10;10;30;10;0;20
829;Burundi;Totaal asielverzoeken;2007;170;90;80;170;60;20;90
830;Burundi;Totaal asielverzoeken;2008 1e kwartaal;30;20;10;30;10;0;20
831;Burundi;Totaal asielverzoeken;2008 2e kwartaal;30;20;20;30;10;0;20
832;Burundi;Totaal asielverzoeken;2008 3e kwartaal;40;30;10;40;10;0;30
833;Burundi;Totaal asielverzoeken;2008 4e kwartaal;50;30;20;50;10;0;30
834;Burundi;Totaal asielverzoeken;2008;150;90;60;150;40;10;110
835;Burundi;Totaal asielverzoeken;2009 1e kwartaal;30;20;10;30;10;0;20
836;Burundi;Totaal asielverzoeken;2009 2e kwartaal;20;10;10;20;0;0;10
837;Burundi;Totaal asielverzoeken;2009 3e kwartaal;30;20;10;30;10;0;10
838;Burundi;Totaal asielverzoeken;2009 4e kwartaal;20;10;10;20;10;0;10
839;Burundi;Totaal asielverzoeken;2009;90;50;40;90;30;10;60
840;Burundi;Totaal asielverzoeken;2010 1e kwartaal;10;0;10;10;0;0;10
841;Burundi;Totaal asielverzoeken;2010 2e kwartaal;20;10;0;20;0;0;10
842;Burundi;Totaal asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
843;Burundi;Totaal asielverzoeken;2010 4e kwartaal;20;10;10;20;10;0;20
844;Burundi;Totaal asielverzoeken;2010;60;40;20;60;10;10;40
845;Burundi;Totaal asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
846;Burundi;Totaal asielverzoeken;2011 2e kwartaal;10;0;0;10;0;0;10
847;Burundi;Totaal asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
848;Burundi;Totaal asielverzoeken;2011 4e kwartaal;10;10;10;10;0;0;10
849;Burundi;Totaal asielverzoeken;2011;30;20;10;30;0;0;30
850;Burundi;Eerste asielverzoeken;2007 1e kwartaal;60;30;30;60;30;10;20
851;Burundi;Eerste asielverzoeken;2007 2e kwartaal;30;10;10;30;10;0;20
852;Burundi;Eerste asielverzoeken;2007 3e kwartaal;30;10;20;30;10;10;10
853;Burundi;Eerste asielverzoeken;2007 4e kwartaal;20;10;10;20;10;0;10
854;Burundi;Eerste asielverzoeken;2007;130;60;70;130;60;10;60
855;Burundi;Eerste asielverzoeken;2008 1e kwartaal;20;10;10;20;10;0;10
856;Burundi;Eerste asielverzoeken;2008 2e kwartaal;20;10;10;20;10;0;10
857;Burundi;Eerste asielverzoeken;2008 3e kwartaal;20;10;10;20;10;0;10
858;Burundi;Eerste asielverzoeken;2008 4e kwartaal;20;10;10;20;10;0;10
859;Burundi;Eerste asielverzoeken;2008;80;40;40;80;30;10;50
860;Burundi;Eerste asielverzoeken;2009 1e kwartaal;10;10;10;10;10;0;0
861;Burundi;Eerste asielverzoeken;2009 2e kwartaal;10;10;10;10;0;0;10
862;Burundi;Eerste asielverzoeken;2009 3e kwartaal;20;10;10;20;10;0;10
863;Burundi;Eerste asielverzoeken;2009 4e kwartaal;20;10;10;20;10;0;10
864;Burundi;Eerste asielverzoeken;2009;60;30;30;60;30;10;30
865;Burundi;Eerste asielverzoeken;2010 1e kwartaal;10;0;0;10;0;0;0
866;Burundi;Eerste asielverzoeken;2010 2e kwartaal;10;10;0;10;0;0;10
867;Burundi;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
868;Burundi;Eerste asielverzoeken;2010 4e kwartaal;10;10;10;10;0;0;10
869;Burundi;Eerste asielverzoeken;2010;30;20;10;30;10;0;20
870;Burundi;Eerste asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
871;Burundi;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
872;Burundi;Eerste asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
873;Burundi;Eerste asielverzoeken;2011 4e kwartaal;10;0;0;10;0;0;0
874;Burundi;Eerste asielverzoeken;2011;0;0;0;0;0;0;0
875;Burundi;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
876;Burundi;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
877;Burundi;Volgende asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
878;Burundi;Volgende asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
879;Burundi;Volgende asielverzoeken;2007;40;30;10;40;0;0;30
880;Burundi;Volgende asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
881;Burundi;Volgende asielverzoeken;2008 2e kwartaal;10;10;10;10;0;0;10
882;Burundi;Volgende asielverzoeken;2008 3e kwartaal;20;20;10;20;0;0;20
883;Burundi;Volgende asielverzoeken;2008 4e kwartaal;30;20;20;30;10;0;20
884;Burundi;Volgende asielverzoeken;2008;70;40;30;70;10;10;60
885;Burundi;Volgende asielverzoeken;2009 1e kwartaal;10;10;10;10;0;0;10
886;Burundi;Volgende asielverzoeken;2009 2e kwartaal;10;0;0;10;0;0;10
887;Burundi;Volgende asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
888;Burundi;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
889;Burundi;Volgende asielverzoeken;2009;30;20;10;30;0;0;30
890;Burundi;Volgende asielverzoeken;2010 1e kwartaal;10;0;0;10;0;0;10
891;Burundi;Volgende asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;0
892;Burundi;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
893;Burundi;Volgende asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
894;Burundi;Volgende asielverzoeken;2010;20;20;10;20;0;0;20
895;Burundi;Volgende asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
896;Burundi;Volgende asielverzoeken;2011 2e kwartaal;10;0;0;10;0;0;10
897;Burundi;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
898;Burundi;Volgende asielverzoeken;2011 4e kwartaal;10;0;0;10;0;0;10
899;Burundi;Volgende asielverzoeken;2011;30;20;10;30;0;0;30
900;China;Totaal asielverzoeken;2007 1e kwartaal;70;50;30;70;20;10;50
901;China;Totaal asielverzoeken;2007 2e kwartaal;60;40;20;60;10;10;50
902;China;Totaal asielverzoeken;2007 3e kwartaal;80;50;30;80;10;10;60
903;China;Totaal asielverzoeken;2007 4e kwartaal;60;40;30;60;10;10;50
904;China;Totaal asielverzoeken;2007;270;170;100;270;40;30;200
905;China;Totaal asielverzoeken;2008 1e kwartaal;130;80;40;130;10;30;90
906;China;Totaal asielverzoeken;2008 2e kwartaal;360;260;100;360;10;20;330
907;China;Totaal asielverzoeken;2008 3e kwartaal;50;20;30;50;0;0;40
908;China;Totaal asielverzoeken;2008 4e kwartaal;70;40;20;70;10;10;50
909;China;Totaal asielverzoeken;2008;600;410;190;600;20;60;520
910;China;Totaal asielverzoeken;2009 1e kwartaal;90;40;50;90;10;0;80
911;China;Totaal asielverzoeken;2009 2e kwartaal;70;40;30;70;10;0;60
912;China;Totaal asielverzoeken;2009 3e kwartaal;70;30;40;70;10;0;50
913;China;Totaal asielverzoeken;2009 4e kwartaal;120;70;50;120;10;0;100
914;China;Totaal asielverzoeken;2009;340;180;160;340;40;10;290
915;China;Totaal asielverzoeken;2010 1e kwartaal;80;50;30;80;10;10;70
916;China;Totaal asielverzoeken;2010 2e kwartaal;80;50;30;80;10;10;70
917;China;Totaal asielverzoeken;2010 3e kwartaal;70;50;30;70;0;10;70
918;China;Totaal asielverzoeken;2010 4e kwartaal;90;40;40;90;10;10;70
919;China;Totaal asielverzoeken;2010;320;200;120;320;20;30;270
920;China;Totaal asielverzoeken;2011 1e kwartaal;80;40;40;80;10;10;70
921;China;Totaal asielverzoeken;2011 2e kwartaal;70;40;30;70;0;10;60
922;China;Totaal asielverzoeken;2011 3e kwartaal;90;50;30;90;10;0;70
923;China;Totaal asielverzoeken;2011 4e kwartaal;70;40;30;70;10;0;60
924;China;Totaal asielverzoeken;2011;320;180;140;320;40;20;260
925;China;Eerste asielverzoeken;2007 1e kwartaal;70;40;30;70;20;10;50
926;China;Eerste asielverzoeken;2007 2e kwartaal;50;30;20;50;0;10;40
927;China;Eerste asielverzoeken;2007 3e kwartaal;70;50;20;70;10;10;50
928;China;Eerste asielverzoeken;2007 4e kwartaal;60;30;30;60;10;10;40
929;China;Eerste asielverzoeken;2007;250;150;100;250;30;30;180
930;China;Eerste asielverzoeken;2008 1e kwartaal;120;80;40;120;10;30;90
931;China;Eerste asielverzoeken;2008 2e kwartaal;350;250;100;350;10;20;320
932;China;Eerste asielverzoeken;2008 3e kwartaal;50;20;20;50;0;0;40
933;China;Eerste asielverzoeken;2008 4e kwartaal;50;30;20;50;0;10;40
934;China;Eerste asielverzoeken;2008;560;380;180;560;20;50;480
935;China;Eerste asielverzoeken;2009 1e kwartaal;80;30;40;80;10;0;60
936;China;Eerste asielverzoeken;2009 2e kwartaal;60;40;20;60;10;0;50
937;China;Eerste asielverzoeken;2009 3e kwartaal;60;30;30;60;10;0;50
938;China;Eerste asielverzoeken;2009 4e kwartaal;110;60;50;110;10;0;90
939;China;Eerste asielverzoeken;2009;300;160;140;300;40;10;250
940;China;Eerste asielverzoeken;2010 1e kwartaal;80;50;30;80;10;10;70
941;China;Eerste asielverzoeken;2010 2e kwartaal;80;50;30;80;10;10;60
942;China;Eerste asielverzoeken;2010 3e kwartaal;70;50;30;70;0;10;60
943;China;Eerste asielverzoeken;2010 4e kwartaal;80;40;40;80;10;10;70
944;China;Eerste asielverzoeken;2010;310;190;120;310;20;30;260
945;China;Eerste asielverzoeken;2011 1e kwartaal;80;40;40;80;10;10;60
946;China;Eerste asielverzoeken;2011 2e kwartaal;60;30;30;60;0;10;50
947;China;Eerste asielverzoeken;2011 3e kwartaal;80;50;30;80;10;0;60
948;China;Eerste asielverzoeken;2011 4e kwartaal;70;40;30;70;10;0;50
949;China;Eerste asielverzoeken;2011;280;160;130;280;40;20;220
950;China;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
951;China;Volgende asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;10
952;China;Volgende asielverzoeken;2007 3e kwartaal;10;0;10;10;0;0;10
953;China;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
954;China;Volgende asielverzoeken;2007;30;20;10;30;0;0;20
955;China;Volgende asielverzoeken;2008 1e kwartaal;10;0;0;10;0;0;10
956;China;Volgende asielverzoeken;2008 2e kwartaal;20;10;0;20;0;0;20
957;China;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
958;China;Volgende asielverzoeken;2008 4e kwartaal;20;10;0;20;0;0;10
959;China;Volgende asielverzoeken;2008;40;30;10;40;0;0;40
960;China;Volgende asielverzoeken;2009 1e kwartaal;10;10;10;10;0;0;10
961;China;Volgende asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
962;China;Volgende asielverzoeken;2009 3e kwartaal;10;0;10;10;0;0;0
963;China;Volgende asielverzoeken;2009 4e kwartaal;10;10;0;10;0;0;10
964;China;Volgende asielverzoeken;2009;40;20;20;40;10;0;30
965;China;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
966;China;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
967;China;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
968;China;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
969;China;Volgende asielverzoeken;2010;10;10;10;10;0;0;10
970;China;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
971;China;Volgende asielverzoeken;2011 2e kwartaal;20;10;10;20;0;0;20
972;China;Volgende asielverzoeken;2011 3e kwartaal;10;0;0;10;0;0;10
973;China;Volgende asielverzoeken;2011 4e kwartaal;10;0;0;10;0;0;10
974;China;Volgende asielverzoeken;2011;40;20;10;40;0;0;30
975;37;Totaal asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;10
976;37;Totaal asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;10
977;37;Totaal asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
978;37;Totaal asielverzoeken;2007 4e kwartaal;10;10;10;10;0;0;10
979;37;Totaal asielverzoeken;2007;40;20;20;40;10;0;30
980;37;Totaal asielverzoeken;2008 1e kwartaal;10;10;10;10;0;0;10
981;37;Totaal asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
982;37;Totaal asielverzoeken;2008 3e kwartaal;20;10;10;20;10;0;10
983;37;Totaal asielverzoeken;2008 4e kwartaal;30;10;10;30;0;0;20
984;37;Totaal asielverzoeken;2008;60;30;30;60;10;0;50
985;37;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
986;37;Totaal asielverzoeken;2009 2e kwartaal;10;10;10;10;0;0;10
987;37;Totaal asielverzoeken;2009 3e kwartaal;10;0;0;10;0;0;0
988;37;Totaal asielverzoeken;2009 4e kwartaal;10;10;0;10;0;0;10
989;37;Totaal asielverzoeken;2009;40;30;10;40;10;0;30
990;37;Totaal asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
991;37;Totaal asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;0
992;37;Totaal asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
993;37;Totaal asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
994;37;Totaal asielverzoeken;2010;20;20;0;20;10;0;10
995;37;Totaal asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
996;37;Totaal asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
997;37;Totaal asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
998;37;Totaal asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
999;37;Totaal asielverzoeken;2011;10;10;0;10;0;0;10
1000;37;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
1001;37;Eerste asielverzoeken;2007 2e kwartaal;10;0;0;10;0;0;0
1002;37;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
1003;37;Eerste asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
1004;37;Eerste asielverzoeken;2007;20;10;0;20;0;0;10
1005;37;Eerste asielverzoeken;2008 1e kwartaal;10;0;10;10;0;0;10
1006;37;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
1007;37;Eerste asielverzoeken;2008 3e kwartaal;10;0;0;10;0;0;0
1008;37;Eerste asielverzoeken;2008 4e kwartaal;10;10;10;10;0;0;10
1009;37;Eerste asielverzoeken;2008;30;20;20;30;0;0;30
1010;37;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
1011;37;Eerste asielverzoeken;2009 2e kwartaal;10;10;0;10;0;0;10
1012;37;Eerste asielverzoeken;2009 3e kwartaal;10;0;0;10;0;0;0
