ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
202;103;2043;1284404;338922;945482;232903;236107;339615;136857
203;103;2044;1291152;340758;950394;235519;237081;340544;137250
204;103;2045;1297721;342577;955144;238384;237894;341297;137569
205;103;2046;1301916;343654;958262;240303;238330;341825;137804
206;103;2047;1304620;344308;960312;241906;238663;341938;137805
207;103;2048;1307494;345120;962374;243980;239065;341698;137631
208;103;2049;1310471;346033;964438;246526;239445;341147;137320
209;103;2050;1309396;345790;963606;247396;239496;339978;136736
210;104;2009;1278124;361733;916391;649636;171729;71903;23123
211;104;2010;1296707;371706;925001;649723;176331;75101;23846
212;104;2011;1321701;384404;937297;653543;181294;77991;24469
213;104;2012;1310379;385730;924649;634462;184804;80451;24932
214;104;2013;1306077;389222;916855;620178;188656;82685;25336
215;104;2014;1312084;396104;915980;611533;193517;85134;25796
216;104;2015;1325717;405214;920503;607963;198709;87564;26267
217;104;2016;1342788;415251;927537;607020;203859;89919;26739
218;104;2017;1363919;426654;937265;608025;209548;92499;27193
219;104;2018;1382341;436753;945588;607630;215207;95064;27687
220;104;2019;1404234;447924;956310;609029;221384;97710;28187
221;104;2020;1426261;458757;967504;610672;227997;100160;28675
222;104;2021;1444537;468219;976318;611205;234131;101986;28996
223;104;2022;1456461;475515;980946;608347;239854;103411;29334
224;104;2023;1465654;481958;983696;604837;244814;104467;29578
225;104;2024;1472992;487629;985363;600427;249673;105398;29865
226;104;2025;1483689;494433;989256;596981;254822;107058;30395
227;104;2026;1489481;500429;989052;591806;258296;108194;30756
228;104;2027;1486025;503841;982184;583061;259552;108660;30911
229;104;2028;1474297;505304;968993;571264;258519;108352;30858
230;104;2029;1449939;502742;947197;554329;255061;107211;30596
231;104;2030;1419870;498103;921767;534879;250934;105743;30211
232;104;2031;1387718;492953;894765;514883;245903;104139;29840
233;104;2032;1357973;488229;869744;496450;241021;102729;29544
234;104;2033;1327662;482418;845244;478149;236316;101488;29291
235;104;2034;1298262;476311;821951;460324;231933;100554;29140
236;104;2035;1262098;466056;796042;439587;227577;99824;29054
237;104;2036;1233101;457395;775706;422629;224428;99549;29100
238;104;2037;1208237;449511;758726;407863;222166;99503;29194
239;104;2038;1187731;442358;745373;395869;220669;99552;29283
240;104;2039;1176323;438550;737773;388317;220212;99823;29421
241;104;2040;1171632;436884;734748;384126;220611;100374;29637
242;104;2041;1173323;437457;735866;383076;221712;101157;29921
243;104;2042;1178590;439109;739481;383859;223352;102046;30224
244;104;2043;1186873;441895;744978;386185;225326;102947;30520
245;104;2044;1193511;443909;749602;387817;227228;103766;30791
246;104;2045;1201852;446603;755249;390387;229264;104551;31047
247;104;2046;1211628;449451;762177;393931;231566;105372;31308
248;104;2047;1223036;453136;769900;398572;233773;106043;31512
249;104;2048;1236111;458078;778033;404122;235699;106545;31667
250;104;2049;1249172;463365;785807;409840;237227;106940;31800
251;104;2050;1260169;467766;792403;414773;238497;107239;31894
252;105;2009;869796;320544;549252;498301;40592;7555;2804
253;105;2010;895414;327823;567591;515435;41408;7862;2886
254;105;2011;914837;333257;581580;528342;42122;8155;2961
255;105;2012;972819;352056;620763;564086;44770;8772;3135
256;105;2013;1025794;370904;654890;595386;46924;9299;3281
257;105;2014;1066298;385871;680427;618562;48718;9761;3386
258;105;2015;1100898;400156;700742;636943;50210;10131;3458
259;105;2016;1129691;413452;716239;651064;51321;10361;3493
260;105;2017;1159842;428401;731441;664649;52574;10688;3530
261;105;2018;1189694;444136;745558;677333;53769;10914;3542
262;105;2019;1211725;457562;754163;684610;54918;11088;3547
263;105;2020;1230464;470166;760298;689370;56122;11244;3562
264;105;2021;1254670;485756;768914;696482;57426;11425;3581
265;105;2022;1245016;486726;758290;684478;58584;11618;3610
266;105;2023;1241682;490120;751562;676133;59902;11875;3652
267;105;2024;1247804;497631;750173;672569;61708;12183;3713
268;105;2025;1260991;508169;752822;673165;63366;12504;3787
269;105;2026;1277130;519814;757316;675510;65120;12832;3854
270;105;2027;1297262;533305;763957;679814;67043;13172;3928
271;105;2028;1314833;545583;769250;682741;68969;13532;4008
272;105;2029;1335634;559320;776314;687345;71004;13880;4085
273;105;2030;1356642;573230;783412;691935;73068;14246;4163
274;105;2031;1373821;585632;788189;694796;74655;14507;4231
275;105;2032;1385317;595906;789411;693913;76363;14815;4320
276;105;2033;1394154;605442;788712;691608;77685;15038;4381
277;105;2034;1401395;614241;787154;688317;79077;15294;4466
278;105;2035;1411993;624787;787206;686391;80630;15617;4568
279;105;2036;1418148;634070;784078;681833;81696;15878;4671
280;105;2037;1415432;639734;775698;672764;82127;16054;4753
281;105;2038;1405027;642595;762432;659590;81946;16107;4789
282;105;2039;1382639;639926;742713;640787;81066;16064;4796
283;105;2040;1354875;634385;720490;619755;79968;15984;4783
284;105;2041;1325139;627794;697345;597968;78727;15884;4766
285;105;2042;1297473;621484;675989;577817;77630;15794;4748
286;105;2043;1269230;613851;655379;558333;76626;15691;4729
287;105;2044;1241914;605818;636096;539970;75798;15612;4716
288;105;2045;1208429;593276;615153;519919;74983;15548;4703
289;105;2046;1181838;582942;598896;504206;74474;15522;4694
290;105;2047;1159255;573809;585446;491147;74104;15509;4686
291;105;2048;1140574;565478;575096;481050;73859;15505;4682
292;105;2049;1130450;561128;569322;475249;73848;15534;4691
293;105;2050;1126817;559574;567243;472838;74109;15593;4703
294;106;2009;599563;334691;264872;249472;13341;1652;407
295;106;2010;606151;335071;271080;255150;13788;1721;421
296;106;2011;614389;336828;277561;261272;14071;1785;433
297;106;2012;623827;339281;284546;267906;14357;1839;444
298;106;2013;633211;341890;291321;274425;14538;1903;455
299;106;2014;645624;345629;299995;282688;14852;1982;473
300;106;2015;658807;350042;308765;291079;15140;2057;489
301;106;2016;672697;354547;318150;300079;15451;2119;501
302;106;2017;684170;358123;326047;307602;15698;2219;528
303;106;2018;697924;362707;335217;316342;16068;2282;525
304;106;2019;718888;370925;347963;328553;16511;2344;555
305;106;2020;742983;380962;362021;342062;16980;2408;571
306;106;2021;761032;388720;372312;351834;17396;2499;583
307;106;2022;814065;412217;401848;380450;18158;2618;622
308;106;2023;861258;434682;426576;404342;18830;2756;648
309;106;2024;897208;452420;444788;421814;19433;2881;660
310;106;2025;926993;468412;458581;434982;19924;3004;671
311;106;2026;951423;482561;468862;444695;20387;3095;685
312;106;2027;975472;497517;477955;453240;20828;3191;696
313;106;2028;999149;512595;486554;461280;21266;3280;728
314;106;2029;1016261;524505;491756;465958;21673;3382;743
315;106;2030;1030530;535037;495493;469180;22062;3498;753
316;106;2031;1048017;548026;499991;473196;22432;3584;779
317;106;2032;1042472;546722;495750;468527;22780;3648;795
318;106;2033;1042037;548351;493686;466049;23127;3701;809
319;106;2034;1048822;554323;494499;466391;23519;3764;825
320;106;2035;1061225;563549;497676;469042;23965;3842;827
321;106;2036;1075408;573793;501615;472447;24403;3922;843
322;106;2037;1092891;586024;506867;477130;24873;3999;865
323;106;2038;1108348;597032;511316;481034;25336;4066;880
324;106;2039;1126183;609425;516758;485922;25790;4145;901
325;106;2040;1144164;622056;522108;490728;26237;4225;918
326;106;2041;1158303;632660;525643;493791;26618;4297;937
327;106;2042;1167681;641200;526481;494228;26945;4362;946
328;106;2043;1174742;648709;526033;493435;27241;4399;958
329;106;2044;1180669;655660;525009;492104;27495;4438;972
330;106;2045;1190148;664677;525471;492249;27743;4487;992
331;106;2046;1195636;672145;523491;490079;27873;4533;1006
332;106;2047;1193355;675505;517850;484421;27858;4558;1013
333;106;2048;1184313;675658;508655;475376;27708;4554;1017
334;106;2049;1164900;669862;495038;462092;27409;4522;1015
335;106;2050;1141125;661144;479981;447441;27084;4472;984
336;107;2009;183357;137770;45587;42957;2296;251;83
337;107;2010;191024;143238;47786;44974;2458;268;86
338;107;2011;198477;148560;49917;46935;2607;285;90
339;107;2012;206179;153780;52399;49205;2792;308;94
340;107;2013;213251;158628;54623;51254;2940;330;99
341;107;2014;221215;164024;57191;53644;3092;351;104
342;107;2015;228262;168657;59605;55925;3202;370;108
343;107;2016;235624;173262;62362;58533;3327;389;113
344;107;2017;241775;176974;64801;60857;3417;406;121
345;107;2018;248308;180866;67442;63376;3524;421;121
346;107;2019;253004;183421;69583;65427;3594;434;128
347;107;2020;258093;186161;71932;67677;3677;447;131
348;107;2021;263299;189026;74273;69926;3753;460;134
349;107;2022;268998;192109;76889;72428;3848;475;138
350;107;2023;274299;194958;79341;74769;3941;490;141
351;107;2024;281970;199178;82792;78072;4065;510;145
352;107;2025;290063;203816;86247;81372;4196;529;150
353;107;2026;299256;209084;90172;85122;4342;553;155
354;107;2027;306307;212999;93308;88083;4492;574;159
355;107;2028;315115;218010;97105;91672;4668;596;169
356;107;2029;327900;225610;102290;96617;4871;626;176
357;107;2030;342558;234566;107992;102066;5080;662;184
358;107;2031;352692;240908;111784;105625;5271;693;195
359;107;2032;386120;261665;124455;117945;5578;723;209
360;107;2033;413679;279547;134132;127320;5843;748;221
361;107;2034;433414;292748;140666;133608;6056;771;231
362;107;2035;448098;303187;144911;137655;6232;790;234
363;107;2036;459108;311406;147702;140270;6382;809;241
364;107;2037;468259;318519;149740;142150;6516;825;249
365;107;2038;477781;325743;152038;144288;6653;841;256
366;107;2039;484536;331074;153462;145563;6781;856;262
367;107;2040;490534;335771;154763;146717;6907;872;267
368;107;2041;497108;341030;156078;147877;7039;889;273
369;107;2042;499726;342772;156954;148620;7154;903;277
370;107;2043;504255;346061;158194;149718;7279;917;280
371;107;2044;511110;351126;159984;151357;7410;931;286
372;107;2045;520072;357821;162251;153472;7543;945;291
373;107;2046;528804;364396;164408;155485;7667;959;297
374;107;2047;539097;372119;166978;157912;7793;972;301
375;107;2048;548366;379131;169235;160044;7903;982;306
376;107;2049;558308;386616;171692;162382;8008;990;312
377;107;2050;568110;394111;173999;164584;8110;995;310
378;108;2009;8306;7174;1132;1041;80;8;3
379;108;2010;9188;7978;1210;1112;86;9;3
380;108;2011;9772;8521;1251;1145;94;9;3
381;108;2012;10439;9122;1317;1206;99;9;3
382;108;2013;11158;9758;1400;1281;106;10;3
383;108;2014;11785;10328;1457;1333;111;10;3
384;108;2015;12631;11082;1549;1419;116;11;3
385;108;2016;14209;12471;1738;1599;125;11;3
386;108;2017;15523;13636;1887;1739;133;12;3
387;108;2018;16611;14602;2009;1853;140;12;4
388;108;2019;17715;15577;2138;1973;148;13;4
389;108;2020;18582;16346;2236;2067;152;13;4
390;108;2021;19286;16958;2328;2155;156;13;4
391;108;2022;19989;17543;2446;2265;163;14;4
392;108;2023;20601;18056;2545;2361;166;14;4
393;108;2024;21430;18748;2682;2490;174;14;4
394;108;2025;22199;19375;2824;2626;179;15;4
395;108;2026;23204;20203;3001;2793;189;15;4
396;108;2027;24018;20860;3158;2943;195;16;4
397;108;2028;24922;21586;3336;3112;204;16;4
398;108;2029;25579;22090;3489;3257;211;17;4
399;108;2030;26347;22686;3661;3421;219;17;4
400;108;2031;27159;23316;3843;3592;229;18;4
401;108;2032;28104;24052;4052;3792;238;18;4
402;108;2033;28994;24745;4249;3977;248;19;5
403;108;2034;30359;25816;4543;4260;259;19;5
404;108;2035;31747;26916;4831;4534;272;20;5
405;108;2036;33324;28162;5162;4851;286;20;5
406;108;2037;34382;28976;5406;5082;298;21;5
407;108;2038;35802;30081;5721;5382;313;21;5
408;108;2039;37901;31744;6157;5799;331;22;5
409;108;2040;40247;33634;6613;6237;348;23;5
410;108;2041;41594;34709;6885;6493;362;24;6
411;108;2042;47504;39479;8025;7602;392;25;6
412;108;2043;51574;42821;8753;8305;415;27;6
413;108;2044;53838;44706;9132;8671;428;27;6
414;108;2045;55074;45758;9316;8844;438;28;6
415;108;2046;55789;46370;9419;8935;449;28;7
416;108;2047;56317;46825;9492;9002;455;28;7
417;108;2048;57320;47664;9656;9156;464;29;7
418;108;2049;58112;48336;9776;9270;470;29;7
419;108;2050;58993;49082;9911;9396;479;29;7
420;1;2009;66149;55280;10869;6626;2888;840;515
421;1;2010;66539;55311;11228;6843;2988;866;531
422;1;2011;65702;54489;11213;6827;2979;872;535
423;1;2012;64837;53714;11123;6760;2950;876;537
424;1;2013;64243;53204;11039;6693;2925;881;540
425;1;2014;63992;52966;11026;6673;2918;890;545
426;1;2015;63232;52298;10934;6597;2894;895;548
427;1;2016;63496;52506;10990;6610;2910;912;558
428;1;2017;64438;53330;11108;6660;2944;934;570
429;1;2018;65648;54360;11288;6756;2987;960;585
430;1;2019;66268;54905;11363;6787;3004;977;595
431;1;2020;66698;55299;11399;6797;3008;991;603
432;1;2021;65914;54643;11271;6707;2968;992;604
433;1;2022;65344;54177;11167;6632;2936;994;605
434;1;2023;64413;53404;11009;6523;2890;992;604
435;1;2024;62732;51974;10758;6350;2825;984;599
436;1;2025;61505;50934;10571;6218;2774;981;598
437;1;2026;60895;50428;10467;6134;2746;986;601
438;1;2027;60731;50310;10421;6085;2733;996;607
439;1;2028;61045;50592;10453;6086;2737;1013;617
440;1;2029;60216;49889;10327;5990;2702;1016;619
441;1;2030;59780;49521;10259;5928;2682;1025;624
442;1;2031;59712;49462;10250;5903;2676;1039;632
443;1;2032;59746;49489;10257;5890;2673;1053;641
444;1;2033;59838;49560;10278;5885;2673;1069;651
445;1;2034;59926;49624;10302;5880;2675;1086;661
446;1;2035;60155;49806;10349;5894;2681;1103;671
447;1;2036;60426;50022;10404;5911;2690;1121;682
448;1;2037;60743;50273;10470;5938;2700;1139;693
449;1;2038;61072;50538;10534;5965;2710;1156;703
450;1;2039;61414;50808;10606;5998;2722;1173;713
451;1;2040;61750;51078;10672;6027;2733;1189;723
452;1;2041;62062;51328;10734;6055;2743;1204;732
453;1;2042;62339;51545;10794;6084;2752;1217;741
454;1;2043;62583;51738;10845;6107;2760;1230;748
455;1;2044;62784;51894;10890;6128;2766;1241;755
456;1;2045;62961;52028;10933;6147;2772;1252;762
457;1;2046;63105;52139;10966;6163;2775;1261;767
458;1;2047;63216;52224;10992;6173;2778;1269;772
459;1;2048;63296;52279;11017;6184;2780;1276;777
460;1;2049;63336;52304;11032;6190;2780;1282;780
461;1;2050;63329;52289;11040;6192;2778;1287;783
462;2;2009;334433;244296;90137;69035;15524;3906;1672
463;2;2010;338598;247858;90740;69283;15774;3981;1702
464;2;2011;343954;252224;91730;69783;16107;4094;1746
465;2;2012;348060;255658;92402;69992;16411;4204;1795
466;2;2013;351557;258505;93052;70262;16668;4289;1833
467;2;2014;354763;260648;94115;70993;16887;4365;1870
468;2;2015;357445;262283;95162;71811;17034;4419;1898
469;2;2016;355345;260732;94613;71262;16994;4444;1913
470;2;2017;352811;258915;93896;70603;16911;4458;1924
471;2;2018;351255;257938;93317;70042;16861;4477;1937
