ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
33;6000050;100000;2030160;Friesland (PV);2013;2.71;12.16;32.99;21.49;58.31
34;6000050;100000;2030160;Friesland (PV);2014;2.59;13.1;33.95;24.69;63.99
35;6000050;100000;2030160;Drenthe (PV);2010;2.76;12.94;35.66;22.31;61.49
36;6000050;100000;2030160;Drenthe (PV);2011;2.63;13.28;34.9;22.97;60.4
37;6000050;100000;2030160;Drenthe (PV);2012;2.63;12.42;32.65;22.28;58.56
38;6000050;100000;2030160;Drenthe (PV);2013;2.61;13.93;36.36;23.34;60.9
39;6000050;100000;2030160;Drenthe (PV);2014;2.63;13.58;35.77;23.71;62.45
40;6000050;100000;2030160;Overijssel (PV);2010;2.89;10.51;30.38;21.26;61.44
41;6000050;100000;2030160;Overijssel (PV);2011;2.8;11.15;31.25;21.25;59.53
42;6000050;100000;2030160;Overijssel (PV);2012;2.72;10.85;29.47;21.74;59.04
43;6000050;100000;2030160;Overijssel (PV);2013;2.71;11.06;29.98;21.69;58.78
44;6000050;100000;2030160;Overijssel (PV);2014;2.69;11.49;30.87;22.59;60.67
45;6000050;100000;2030160;Flevoland (PV);2010;2.77;13.75;38.05;24.04;66.52
46;6000050;100000;2030160;Flevoland (PV);2011;2.67;13.23;35.32;22.48;60.01
47;6000050;100000;2030160;Flevoland (PV);2012;2.67;13.46;35.92;23.4;62.43
48;6000050;100000;2030160;Flevoland (PV);2013;2.66;12.4;32.94;22.96;60.96
49;6000050;100000;2030160;Flevoland (PV);2014;2.68;13.36;35.75;23.78;63.63
50;6000050;100000;2030160;Gelderland (PV);2010;2.86;11.59;33.11;22.46;64.15
51;6000050;100000;2030160;Gelderland (PV);2011;2.68;11.82;31.69;22.3;59.81
52;6000050;100000;2030160;Gelderland (PV);2012;2.69;10.69;28.82;21.21;57.15
53;6000050;100000;2030160;Gelderland (PV);2013;2.74;11.37;31.12;21.66;59.28
54;6000050;100000;2030160;Gelderland (PV);2014;2.71;12.16;32.98;22.79;61.83
55;6000050;100000;2030160;Utrecht (PV);2010;2.82;10.86;30.6;21.9;61.69
56;6000050;100000;2030160;Utrecht (PV);2011;2.72;11.18;30.4;23.46;63.83
57;6000050;100000;2030160;Utrecht (PV);2012;2.82;11.64;32.8;23.38;65.9
58;6000050;100000;2030160;Utrecht (PV);2013;2.82;11.8;33.27;23.19;65.39
59;6000050;100000;2030160;Utrecht (PV);2014;2.82;12.18;34.31;24.48;68.93
60;6000050;100000;2030160;Noord-Holland (PV);2010;2.71;10.59;28.74;23.91;64.92
61;6000050;100000;2030160;Noord-Holland (PV);2011;2.69;11.38;30.63;24.46;65.84
62;6000050;100000;2030160;Noord-Holland (PV);2012;2.71;10.25;27.81;23.6;64.04
63;6000050;100000;2030160;Noord-Holland (PV);2013;2.66;10.86;28.91;23.98;63.85
64;6000050;100000;2030160;Noord-Holland (PV);2014;2.71;10.76;29.16;23.88;64.71
65;6000050;100000;2030160;Zuid-Holland (PV);2010;2.72;10.04;27.34;22.98;62.56
66;6000050;100000;2030160;Zuid-Holland (PV);2011;2.6;10.73;27.86;24.08;62.53
67;6000050;100000;2030160;Zuid-Holland (PV);2012;2.61;10.72;28.0;23.19;60.58
68;6000050;100000;2030160;Zuid-Holland (PV);2013;2.59;10.7;27.69;23.79;61.57
69;6000050;100000;2030160;Zuid-Holland (PV);2014;2.61;10.82;28.22;24.4;63.68
70;6000050;100000;2030160;Zeeland (PV);2010;2.7;12.14;32.72;21.71;58.54
71;6000050;100000;2030160;Zeeland (PV);2011;2.51;12.67;31.8;22.07;55.38
72;6000050;100000;2030160;Zeeland (PV);2012;2.59;12.67;32.88;22.5;58.38
73;6000050;100000;2030160;Zeeland (PV);2013;2.54;13.22;33.65;24.12;61.39
74;6000050;100000;2030160;Zeeland (PV);2014;2.64;11.72;30.87;22.65;59.7
75;6000050;100000;2030160;Noord-Brabant (PV);2010;2.81;10.78;30.28;21.47;60.33
76;6000050;100000;2030160;Noord-Brabant (PV);2011;2.76;11.6;32.01;21.87;60.36
77;6000050;100000;2030160;Noord-Brabant (PV);2012;2.72;11.11;30.23;22.05;59.99
78;6000050;100000;2030160;Noord-Brabant (PV);2013;2.77;11.66;32.33;22.2;61.54
79;6000050;100000;2030160;Noord-Brabant (PV);2014;2.78;11.29;31.38;21.95;61.0
80;6000050;100000;2030160;Limburg (PV);2010;2.76;10.21;28.18;21.8;60.2
81;6000050;100000;2030160;Limburg (PV);2011;2.58;11.05;28.54;21.6;55.8
82;6000050;100000;2030160;Limburg (PV);2012;2.63;9.58;25.17;20.76;54.53
83;6000050;100000;2030160;Limburg (PV);2013;2.63;10.99;28.87;21.85;57.41
84;6000050;100000;2030160;Limburg (PV);2014;2.69;9.79;26.34;20.88;56.16
85;6000050;100000;2030160;Zeer sterk stedelijk;2010;2.71;10.17;27.54;24.58;66.56
86;6000050;100000;2030160;Zeer sterk stedelijk;2011;2.66;11.06;29.4;25.32;67.28
87;6000050;100000;2030160;Zeer sterk stedelijk;2012;2.65;10.58;28.03;24.54;65.01
88;6000050;100000;2030160;Zeer sterk stedelijk;2013;2.6;11.09;28.84;25.41;66.05
89;6000050;100000;2030160;Zeer sterk stedelijk;2014;2.65;10.52;27.86;24.88;65.87
90;6000050;100000;2030160;Sterk stedelijk;2010;2.77;10.42;28.84;22.26;61.59
91;6000050;100000;2030160;Sterk stedelijk;2011;2.7;11.16;30.16;22.59;61.05
92;6000050;100000;2030160;Sterk stedelijk;2012;2.72;10.69;29.09;22.76;61.9
93;6000050;100000;2030160;Sterk stedelijk;2013;2.72;11.17;30.33;22.36;60.71
94;6000050;100000;2030160;Sterk stedelijk;2014;2.74;11.79;32.27;23.54;64.41
95;6000050;100000;2030160;Matig stedelijk;2010;2.87;10.8;30.96;21.38;61.28
96;6000050;100000;2030160;Matig stedelijk;2011;2.73;11.32;30.86;22.13;60.33
97;6000050;100000;2030160;Matig stedelijk;2012;2.77;10.62;29.4;21.38;59.18
98;6000050;100000;2030160;Matig stedelijk;2013;2.72;11.04;30.04;22.24;60.52
99;6000050;100000;2030160;Matig stedelijk;2014;2.73;11.42;31.21;22.61;61.8
100;6000050;100000;2030160;Weinig stedelijk;2010;2.77;11.62;32.21;22.15;61.38
101;6000050;100000;2030160;Weinig stedelijk;2011;2.64;11.52;30.37;22.14;58.39
102;6000050;100000;2030160;Weinig stedelijk;2012;2.66;11.35;30.14;21.68;57.58
103;6000050;100000;2030160;Weinig stedelijk;2013;2.7;11.63;31.38;21.8;58.84
104;6000050;100000;2030160;Weinig stedelijk;2014;2.68;11.31;30.33;22.25;59.67
105;6000050;100000;2030160;Niet stedelijk;2010;2.72;12.41;33.78;22.93;62.42
106;6000050;100000;2030160;Niet stedelijk;2011;2.56;13.55;34.74;23.07;59.14
107;6000050;100000;2030160;Niet stedelijk;2012;2.53;12.29;31.12;22.31;56.5
108;6000050;100000;2030160;Niet stedelijk;2013;2.63;12.6;33.08;22.63;59.42
109;6000050;100000;2030160;Niet stedelijk;2014;2.61;12.4;32.37;23.11;60.32
110;6000050;100000;2030170;Nederland;2010;0.48;17.95;8.67;28.4;13.72
111;6000050;100000;2030170;Nederland;2011;0.48;18.2;8.76;27.99;13.48
112;6000050;100000;2030170;Nederland;2012;0.47;17.96;8.42;27.6;12.94
113;6000050;100000;2030170;Nederland;2013;0.46;18.59;8.59;28.23;13.05
114;6000050;100000;2030170;Nederland;2014;0.47;18.57;8.7;28.09;13.16
115;6000050;100000;2030170;Noord-Nederland (LD);2010;0.45;18.97;8.57;25.96;11.72
116;6000050;100000;2030170;Noord-Nederland (LD);2011;0.47;19.4;9.05;25.41;11.86
117;6000050;100000;2030170;Noord-Nederland (LD);2012;0.46;19.83;9.09;26.6;12.2
118;6000050;100000;2030170;Noord-Nederland (LD);2013;0.45;19.3;8.62;25.31;11.31
119;6000050;100000;2030170;Noord-Nederland (LD);2014;0.42;21.08;8.79;26.9;11.21
120;6000050;100000;2030170;Oost-Nederland (LD);2010;0.48;19.41;9.35;27.68;13.33
121;6000050;100000;2030170;Oost-Nederland (LD);2011;0.5;19.64;9.76;27.59;13.7
122;6000050;100000;2030170;Oost-Nederland (LD);2012;0.45;18.45;8.35;26.08;11.81
123;6000050;100000;2030170;Oost-Nederland (LD);2013;0.46;19.65;9.05;26.55;12.23
124;6000050;100000;2030170;Oost-Nederland (LD);2014;0.45;19.43;8.84;27.23;12.39
125;6000050;100000;2030170;West-Nederland (LD);2010;0.49;17.17;8.47;29.96;14.78
126;6000050;100000;2030170;West-Nederland (LD);2011;0.48;17.32;8.31;30.01;14.4
127;6000050;100000;2030170;West-Nederland (LD);2012;0.48;17.83;8.54;29.59;14.18
128;6000050;100000;2030170;West-Nederland (LD);2013;0.46;18.41;8.47;30.97;14.25
129;6000050;100000;2030170;West-Nederland (LD);2014;0.47;18.17;8.6;30.04;14.22
130;6000050;100000;2030170;Zuid-Nederland (LD);2010;0.48;17.76;8.46;26.73;12.74
131;6000050;100000;2030170;Zuid-Nederland (LD);2011;0.48;18.1;8.63;25.17;12.0
132;6000050;100000;2030170;Zuid-Nederland (LD);2012;0.47;16.89;7.87;25.03;11.67
133;6000050;100000;2030170;Zuid-Nederland (LD);2013;0.48;17.65;8.4;25.32;12.04
134;6000050;100000;2030170;Zuid-Nederland (LD);2014;0.5;17.61;8.74;25.25;12.53
135;6000050;100000;2030170;Groningen (PV);2010;0.44;17.16;7.6;27.27;12.07
136;6000050;100000;2030170;Groningen (PV);2011;0.45;19.59;8.82;28.16;12.68
137;6000050;100000;2030170;Groningen (PV);2012;0.45;18.73;8.44;27.8;12.53
138;6000050;100000;2030170;Groningen (PV);2013;0.44;16.94;7.38;25.16;10.96
139;6000050;100000;2030170;Groningen (PV);2014;0.42;18.38;7.66;26.16;10.9
140;6000050;100000;2030170;Friesland (PV);2010;0.46;18.54;8.47;24.58;11.24
141;6000050;100000;2030170;Friesland (PV);2011;0.46;18.3;8.4;23.72;10.88
142;6000050;100000;2030170;Friesland (PV);2012;0.49;19.84;9.66;26.74;13.02
143;6000050;100000;2030170;Friesland (PV);2013;0.46;19.03;8.69;24.33;11.11
144;6000050;100000;2030170;Friesland (PV);2014;0.41;21.49;8.88;27.12;11.2
145;6000050;100000;2030170;Drenthe (PV);2010;0.45;21.58;9.8;26.3;11.95
146;6000050;100000;2030170;Drenthe (PV);2011;0.5;20.53;10.18;24.53;12.16
147;6000050;100000;2030170;Drenthe (PV);2012;0.43;21.19;9.11;24.91;10.71
148;6000050;100000;2030170;Drenthe (PV);2013;0.45;22.38;9.99;26.83;11.97
149;6000050;100000;2030170;Drenthe (PV);2014;0.42;23.71;10.01;27.47;11.6
150;6000050;100000;2030170;Overijssel (PV);2010;0.48;18.4;8.75;27.35;13.0
151;6000050;100000;2030170;Overijssel (PV);2011;0.49;19.0;9.32;25.53;12.53
152;6000050;100000;2030170;Overijssel (PV);2012;0.48;18.23;8.69;25.15;12.0
153;6000050;100000;2030170;Overijssel (PV);2013;0.46;17.05;7.83;24.24;11.13
154;6000050;100000;2030170;Overijssel (PV);2014;0.43;18.06;7.75;25.53;10.96
155;6000050;100000;2030170;Flevoland (PV);2010;0.52;23.25;12.11;31.03;16.16
156;6000050;100000;2030170;Flevoland (PV);2011;0.51;25.26;12.79;34.78;17.61
157;6000050;100000;2030170;Flevoland (PV);2012;0.44;25.57;11.25;33.83;14.88
158;6000050;100000;2030170;Flevoland (PV);2013;0.5;23.74;11.88;31.16;15.59
159;6000050;100000;2030170;Flevoland (PV);2014;0.46;23.96;10.97;33.65;15.41
160;6000050;100000;2030170;Gelderland (PV);2010;0.48;19.16;9.16;27.14;12.97
161;6000050;100000;2030170;Gelderland (PV);2011;0.5;18.87;9.4;27.29;13.59
162;6000050;100000;2030170;Gelderland (PV);2012;0.44;17.17;7.58;25.11;11.09
163;6000050;100000;2030170;Gelderland (PV);2013;0.45;20.24;9.18;26.85;12.18
164;6000050;100000;2030170;Gelderland (PV);2014;0.47;19.26;9.03;26.85;12.59
165;6000050;100000;2030170;Utrecht (PV);2010;0.51;18.64;9.53;30.34;15.5
166;6000050;100000;2030170;Utrecht (PV);2011;0.49;18.08;8.78;29.49;14.32
167;6000050;100000;2030170;Utrecht (PV);2012;0.49;19.58;9.69;29.5;14.6
168;6000050;100000;2030170;Utrecht (PV);2013;0.49;18.83;9.26;29.2;14.37
169;6000050;100000;2030170;Utrecht (PV);2014;0.47;21.37;10.08;31.14;14.69
170;6000050;100000;2030170;Noord-Holland (PV);2010;0.48;17.49;8.41;30.66;14.74
171;6000050;100000;2030170;Noord-Holland (PV);2011;0.5;17.46;8.69;30.82;15.34
172;6000050;100000;2030170;Noord-Holland (PV);2012;0.49;17.31;8.46;31.12;15.21
173;6000050;100000;2030170;Noord-Holland (PV);2013;0.44;18.87;8.36;32.49;14.4
174;6000050;100000;2030170;Noord-Holland (PV);2014;0.49;16.94;8.31;30.26;14.84
175;6000050;100000;2030170;Zuid-Holland (PV);2010;0.5;16.21;8.1;29.81;14.89
176;6000050;100000;2030170;Zuid-Holland (PV);2011;0.47;16.91;7.91;30.28;14.16
177;6000050;100000;2030170;Zuid-Holland (PV);2012;0.47;17.28;8.09;28.66;13.41
178;6000050;100000;2030170;Zuid-Holland (PV);2013;0.46;17.63;8.19;30.96;14.38
179;6000050;100000;2030170;Zuid-Holland (PV);2014;0.46;17.94;8.26;29.94;13.78
180;6000050;100000;2030170;Zeeland (PV);2010;0.47;19.1;8.91;25.04;11.68
181;6000050;100000;2030170;Zeeland (PV);2011;0.45;17.6;7.9;22.98;10.32
182;6000050;100000;2030170;Zeeland (PV);2012;0.46;20.77;9.62;27.3;12.64
183;6000050;100000;2030170;Zeeland (PV);2013;0.43;21.27;9.23;26.47;11.49
184;6000050;100000;2030170;Zeeland (PV);2014;0.48;18.91;9.02;25.72;12.27
185;6000050;100000;2030170;Noord-Brabant (PV);2010;0.48;18.16;8.69;27.89;13.35
186;6000050;100000;2030170;Noord-Brabant (PV);2011;0.48;18.3;8.78;25.45;12.21
187;6000050;100000;2030170;Noord-Brabant (PV);2012;0.48;18.02;8.57;25.34;12.05
188;6000050;100000;2030170;Noord-Brabant (PV);2013;0.48;18.23;8.72;26.42;12.64
189;6000050;100000;2030170;Noord-Brabant (PV);2014;0.5;18.02;9.09;25.64;12.93
190;6000050;100000;2030170;Limburg (PV);2010;0.47;16.88;7.97;24.16;11.4
191;6000050;100000;2030170;Limburg (PV);2011;0.47;17.64;8.31;24.53;11.55
192;6000050;100000;2030170;Limburg (PV);2012;0.45;14.22;6.33;24.31;10.82
193;6000050;100000;2030170;Limburg (PV);2013;0.47;16.36;7.68;22.86;10.73
194;6000050;100000;2030170;Limburg (PV);2014;0.48;16.64;7.96;24.32;11.63
195;6000050;100000;2030170;Zeer sterk stedelijk;2010;0.51;15.55;7.86;30.82;15.58
196;6000050;100000;2030170;Zeer sterk stedelijk;2011;0.49;16.72;8.25;31.81;15.7
197;6000050;100000;2030170;Zeer sterk stedelijk;2012;0.49;17.28;8.46;31.54;15.45
198;6000050;100000;2030170;Zeer sterk stedelijk;2013;0.46;18.05;8.39;33.22;15.44
199;6000050;100000;2030170;Zeer sterk stedelijk;2014;0.47;17.23;8.08;31.11;14.59
200;6000050;100000;2030170;Sterk stedelijk;2010;0.48;17.58;8.4;29.17;13.94
201;6000050;100000;2030170;Sterk stedelijk;2011;0.48;17.79;8.49;28.61;13.66
202;6000050;100000;2030170;Sterk stedelijk;2012;0.47;17.62;8.37;28.57;13.57
203;6000050;100000;2030170;Sterk stedelijk;2013;0.46;18.16;8.35;28.24;12.99
204;6000050;100000;2030170;Sterk stedelijk;2014;0.48;19.04;9.16;29.27;14.08
205;6000050;100000;2030170;Matig stedelijk;2010;0.48;18.06;8.6;27.24;12.98
206;6000050;100000;2030170;Matig stedelijk;2011;0.48;18.37;8.82;27.11;13.02
207;6000050;100000;2030170;Matig stedelijk;2012;0.45;17.54;7.97;26.03;11.82
208;6000050;100000;2030170;Matig stedelijk;2013;0.47;18.55;8.66;27.8;12.98
209;6000050;100000;2030170;Matig stedelijk;2014;0.46;19.1;8.86;26.98;12.52
210;6000050;100000;2030170;Weinig stedelijk;2010;0.47;18.98;9.01;26.34;12.5
211;6000050;100000;2030170;Weinig stedelijk;2011;0.47;19.05;9.03;26.05;12.35
212;6000050;100000;2030170;Weinig stedelijk;2012;0.46;18.15;8.3;24.76;11.32
213;6000050;100000;2030170;Weinig stedelijk;2013;0.46;19.25;8.88;25.31;11.67
214;6000050;100000;2030170;Weinig stedelijk;2014;0.47;18.35;8.56;25.44;11.86
215;6000050;100000;2030170;Niet stedelijk;2010;0.48;20.87;10.1;28.11;13.61
216;6000050;100000;2030170;Niet stedelijk;2011;0.49;19.91;9.71;24.93;12.16
217;6000050;100000;2030170;Niet stedelijk;2012;0.46;20.52;9.52;25.93;12.03
218;6000050;100000;2030170;Niet stedelijk;2013;0.45;19.52;8.88;25.65;11.67
219;6000050;100000;2030170;Niet stedelijk;2014;0.45;19.42;8.7;26.48;11.86
220;6000050;100000;2030180;Nederland;2010;0.05;32.9;1.64;42.38;2.11
221;6000050;100000;2030180;Nederland;2011;0.05;36.12;1.7;41.39;1.94
222;6000050;100000;2030180;Nederland;2012;0.04;37.39;1.45;41.88;1.63
223;6000050;100000;2030180;Nederland;2013;0.04;33.5;1.34;41.12;1.64
224;6000050;100000;2030180;Nederland;2014;0.04;35.99;1.35;42.32;1.59
225;6000050;100000;2030180;Noord-Nederland (LD);2010;0.05;43.47;2.23;44.7;2.29
226;6000050;100000;2030180;Noord-Nederland (LD);2011;0.04;33.09;1.45;44.94;1.97
227;6000050;100000;2030180;Noord-Nederland (LD);2012;0.04;40.54;1.73;42.45;1.81
228;6000050;100000;2030180;Noord-Nederland (LD);2013;0.04;45.84;1.73;44.5;1.68
229;6000050;100000;2030180;Noord-Nederland (LD);2014;0.04;42.26;1.56;40.89;1.51
230;6000050;100000;2030180;Oost-Nederland (LD);2010;0.04;39.85;1.69;55.04;2.34
231;6000050;100000;2030180;Oost-Nederland (LD);2011;0.05;38.16;1.79;41.35;1.94
232;6000050;100000;2030180;Oost-Nederland (LD);2012;0.04;43.46;1.52;49.41;1.73
233;6000050;100000;2030180;Oost-Nederland (LD);2013;0.03;38.81;1.32;44.75;1.52
234;6000050;100000;2030180;Oost-Nederland (LD);2014;0.04;40.52;1.67;46.11;1.9
235;6000050;100000;2030180;West-Nederland (LD);2010;0.05;27.6;1.38;39.76;1.99
236;6000050;100000;2030180;West-Nederland (LD);2011;0.05;35.8;1.77;42.23;2.09
237;6000050;100000;2030180;West-Nederland (LD);2012;0.04;34.24;1.44;39.62;1.67
238;6000050;100000;2030180;West-Nederland (LD);2013;0.04;29.97;1.33;37.48;1.67
239;6000050;100000;2030180;West-Nederland (LD);2014;0.04;31.87;1.23;41.76;1.62
240;6000050;100000;2030180;Zuid-Nederland (LD);2010;0.06;33.37;1.86;36.97;2.06
241;6000050;100000;2030180;Zuid-Nederland (LD);2011;0.04;36.21;1.57;37.61;1.63
242;6000050;100000;2030180;Zuid-Nederland (LD);2012;0.03;37.92;1.28;40.0;1.35
243;6000050;100000;2030180;Zuid-Nederland (LD);2013;0.04;32.01;1.19;45.8;1.7
244;6000050;100000;2030180;Zuid-Nederland (LD);2014;0.03;37.81;1.19;39.74;1.25
245;6000050;100000;2030180;Groningen (PV);2010;0.04;45.53;1.96;44.01;1.89
246;6000050;100000;2030180;Groningen (PV);2011;0.05;31.59;1.47;33.96;1.58
247;6000050;100000;2030180;Groningen (PV);2012;0.05;39.78;1.85;37.79;1.76
248;6000050;100000;2030180;Groningen (PV);2013;0.04;33.76;1.26;35.42;1.32
249;6000050;100000;2030180;Groningen (PV);2014;0.03;31.81;0.91;37.12;1.06
250;6000050;100000;2030180;Friesland (PV);2010;0.05;40.67;2.08;42.05;2.16
251;6000050;100000;2030180;Friesland (PV);2011;0.04;28.3;1.18;34.85;1.45
252;6000050;100000;2030180;Friesland (PV);2012;0.04;38.98;1.54;44.88;1.77
253;6000050;100000;2030180;Friesland (PV);2013;0.04;57.53;2.32;52.66;2.13
254;6000050;100000;2030180;Friesland (PV);2014;0.04;44.74;2.0;40.49;1.81
255;6000050;100000;2030180;Drenthe (PV);2010;0.06;44.86;2.74;48.17;2.94
256;6000050;100000;2030180;Drenthe (PV);2011;0.04;41.02;1.78;71.44;3.11
257;6000050;100000;2030180;Drenthe (PV);2012;0.04;43.42;1.84;45.51;1.93
258;6000050;100000;2030180;Drenthe (PV);2013;0.03;43.23;1.51;43.52;1.52
259;6000050;100000;2030180;Drenthe (PV);2014;0.04;47.91;1.76;45.0;1.66
260;6000050;100000;2030180;Overijssel (PV);2010;0.04;40.56;1.76;54.07;2.34
261;6000050;100000;2030180;Overijssel (PV);2011;0.04;38.08;1.66;45.75;1.99
262;6000050;100000;2030180;Overijssel (PV);2012;0.04;46.05;1.62;47.63;1.68
263;6000050;100000;2030180;Overijssel (PV);2013;0.03;49.96;1.75;51.08;1.79
264;6000050;100000;2030180;Overijssel (PV);2014;0.04;40.21;1.5;41.62;1.55
265;6000050;100000;2030180;Flevoland (PV);2010;0.04;33.54;1.46;40.66;1.77
266;6000050;100000;2030180;Flevoland (PV);2011;0.04;38.06;1.57;40.23;1.66
267;6000050;100000;2030180;Flevoland (PV);2012;0.04;37.02;1.58;38.71;1.65
268;6000050;100000;2030180;Flevoland (PV);2013;0.04;40.06;1.58;41.45;1.63
269;6000050;100000;2030180;Flevoland (PV);2014;0.05;43.34;2.04;42.92;2.02
270;6000050;100000;2030180;Gelderland (PV);2010;0.04;40.73;1.7;58.54;2.44
271;6000050;100000;2030180;Gelderland (PV);2011;0.05;38.22;1.9;39.35;1.96
272;6000050;100000;2030180;Gelderland (PV);2012;0.03;43.53;1.45;53.18;1.77
273;6000050;100000;2030180;Gelderland (PV);2013;0.03;31.65;1.02;41.66;1.34
274;6000050;100000;2030180;Gelderland (PV);2014;0.04;40.05;1.7;49.05;2.08
275;6000050;100000;2030180;Utrecht (PV);2010;0.05;36.14;1.68;42.27;1.97
276;6000050;100000;2030180;Utrecht (PV);2011;0.05;37.25;2.05;42.43;2.33
277;6000050;100000;2030180;Utrecht (PV);2012;0.04;41.51;1.8;41.26;1.79
278;6000050;100000;2030180;Utrecht (PV);2013;0.06;30.36;1.71;36.76;2.07
279;6000050;100000;2030180;Utrecht (PV);2014;0.04;38.21;1.41;44.34;1.64
280;6000050;100000;2030180;Noord-Holland (PV);2010;0.05;29.21;1.48;47.4;2.41
281;6000050;100000;2030180;Noord-Holland (PV);2011;0.05;36.38;1.95;40.25;2.15
282;6000050;100000;2030180;Noord-Holland (PV);2012;0.05;30.81;1.57;37.11;1.9
283;6000050;100000;2030180;Noord-Holland (PV);2013;0.05;23.18;1.22;30.83;1.62
284;6000050;100000;2030180;Noord-Holland (PV);2014;0.04;28.01;1.08;42.71;1.65
285;6000050;100000;2030180;Zuid-Holland (PV);2010;0.05;22.96;1.14;33.23;1.65
286;6000050;100000;2030180;Zuid-Holland (PV);2011;0.05;34.56;1.6;43.97;2.03
287;6000050;100000;2030180;Zuid-Holland (PV);2012;0.04;34.07;1.2;41.88;1.48
288;6000050;100000;2030180;Zuid-Holland (PV);2013;0.04;37.85;1.33;45.53;1.6
289;6000050;100000;2030180;Zuid-Holland (PV);2014;0.04;33.21;1.29;41.23;1.6
290;6000050;100000;2030180;Zeeland (PV);2010;0.06;31.93;1.93;37.77;2.29
291;6000050;100000;2030180;Zeeland (PV);2011;0.03;37.4;1.18;41.28;1.3
292;6000050;100000;2030180;Zeeland (PV);2012;0.04;41.26;1.61;38.02;1.49
293;6000050;100000;2030180;Zeeland (PV);2013;0.03;26.95;0.93;37.0;1.28
294;6000050;100000;2030180;Zeeland (PV);2014;0.04;27.4;1.18;32.84;1.41
295;6000050;100000;2030180;Noord-Brabant (PV);2010;0.06;36.4;2.14;38.25;2.25
296;6000050;100000;2030180;Noord-Brabant (PV);2011;0.04;39.71;1.73;39.41;1.72
297;6000050;100000;2030180;Noord-Brabant (PV);2012;0.03;39.22;1.36;41.26;1.43
298;6000050;100000;2030180;Noord-Brabant (PV);2013;0.04;34.84;1.25;53.24;1.91
