ID;RedenBeeindiging;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
40;Totaal;Bloemendaal;1e halfjaar 2024;215.0;9.0
41;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2024;65.0;2.0
42;Totaal;Boekel;1e halfjaar 2024;80.0;7.0
43;Totaal;Borger-Odoorn;1e halfjaar 2024;320.0;12.0
44;Totaal;Borne;1e halfjaar 2024;330.0;13.0
45;Totaal;Borsele;1e halfjaar 2024;205.0;9.0
46;Totaal;Boxtel;1e halfjaar 2024;275.0;8.0
47;Totaal;Breda;1e halfjaar 2024;1810.0;10.0
48;Totaal;Bronckhorst;1e halfjaar 2024;270.0;7.0
49;Totaal;Brummen;1e halfjaar 2024;250.0;12.0
50;Totaal;Brunssum;1e halfjaar 2024;335.0;12.0
51;Totaal;Bunnik;1e halfjaar 2024;115.0;7.0
52;Totaal;Bunschoten;1e halfjaar 2024;160.0;7.0
53;Totaal;Buren;1e halfjaar 2024;175.0;6.0
54;Totaal;Capelle aan den IJssel;1e halfjaar 2024;;
55;Totaal;Castricum;1e halfjaar 2024;300.0;8.0
56;Totaal;Coevorden;1e halfjaar 2024;555.0;15.0
57;Totaal;Cranendonck;1e halfjaar 2024;160.0;8.0
58;Totaal;Culemborg;1e halfjaar 2024;240.0;8.0
59;Totaal;Dalfsen;1e halfjaar 2024;250.0;8.0
60;Totaal;Dantumadiel;1e halfjaar 2024;170.0;9.0
61;Totaal;Delft;1e halfjaar 2024;955.0;9.0
62;Totaal;Deurne;1e halfjaar 2024;360.0;11.0
63;Totaal;Deventer;1e halfjaar 2024;1245.0;12.0
64;Totaal;Diemen;1e halfjaar 2024;245.0;7.0
65;Totaal;Dijk en Waard;1e halfjaar 2024;495.0;5.0
66;Totaal;Dinkelland;1e halfjaar 2024;315.0;12.0
67;Totaal;Doesburg;1e halfjaar 2024;135.0;12.0
68;Totaal;Doetinchem;1e halfjaar 2024;670.0;11.0
69;Totaal;Dongen;1e halfjaar 2024;220.0;8.0
70;Totaal;Dordrecht;1e halfjaar 2024;1295.0;11.0
71;Totaal;Drechterland;1e halfjaar 2024;180.0;9.0
72;Totaal;Drimmelen;1e halfjaar 2024;;
73;Totaal;Dronten;1e halfjaar 2024;390.0;9.0
74;Totaal;Druten;1e halfjaar 2024;225.0;11.0
75;Totaal;Duiven;1e halfjaar 2024;205.0;8.0
76;Totaal;Echt-Susteren;1e halfjaar 2024;360.0;11.0
77;Totaal;Edam-Volendam;1e halfjaar 2024;275.0;7.0
78;Totaal;Ede;1e halfjaar 2024;1155.0;9.0
79;Totaal;Eemnes;1e halfjaar 2024;40.0;4.0
80;Totaal;Eemsdelta;1e halfjaar 2024;1130.0;25.0
81;Totaal;Eersel;1e halfjaar 2024;165.0;8.0
82;Totaal;Eijsden-Margraten;1e halfjaar 2024;140.0;5.0
83;Totaal;Eindhoven;1e halfjaar 2024;2265.0;9.0
84;Totaal;Elburg;1e halfjaar 2024;195.0;8.0
85;Totaal;Emmen;1e halfjaar 2024;1145.0;10.0
86;Totaal;Enkhuizen;1e halfjaar 2024;175.0;9.0
87;Totaal;Enschede;1e halfjaar 2024;2595.0;16.0
88;Totaal;Epe;1e halfjaar 2024;310.0;9.0
89;Totaal;Ermelo;1e halfjaar 2024;225.0;8.0
90;Totaal;Etten-Leur;1e halfjaar 2024;610.0;13.0
91;Totaal;De Fryske Marren;1e halfjaar 2024;485.0;9.0
92;Totaal;Geertruidenberg;1e halfjaar 2024;230.0;10.0
93;Totaal;Geldrop-Mierlo;1e halfjaar 2024;390.0;10.0
94;Totaal;Gemert-Bakel;1e halfjaar 2024;255.0;8.0
95;Totaal;Gennep;1e halfjaar 2024;170.0;10.0
96;Totaal;Gilze en Rijen;1e halfjaar 2024;220.0;8.0
97;Totaal;Goeree-Overflakkee;1e halfjaar 2024;375.0;7.0
98;Totaal;Goes;1e halfjaar 2024;510.0;13.0
99;Totaal;Goirle;1e halfjaar 2024;235.0;10.0
100;Totaal;Gooise Meren;1e halfjaar 2024;390.0;6.0
101;Totaal;Gorinchem;1e halfjaar 2024;300.0;8.0
102;Totaal;Gouda;1e halfjaar 2024;795.0;10.0
103;Totaal;'s-Gravenhage (gemeente);1e halfjaar 2024;4710.0;8.0
104;Totaal;Groningen (gemeente);1e halfjaar 2024;2175.0;9.0
105;Totaal;Gulpen-Wittem;1e halfjaar 2024;135.0;10.0
106;Totaal;Haaksbergen;1e halfjaar 2024;255.0;10.0
107;Totaal;Haarlem;1e halfjaar 2024;1390.0;8.0
108;Totaal;Haarlemmermeer;1e halfjaar 2024;1205.0;7.0
109;Totaal;Halderberge;1e halfjaar 2024;295.0;9.0
110;Totaal;Hardenberg;1e halfjaar 2024;490.0;8.0
111;Totaal;Harderwijk;1e halfjaar 2024;445.0;9.0
112;Totaal;Hardinxveld-Giessendam;1e halfjaar 2024;150.0;8.0
113;Totaal;Harlingen;1e halfjaar 2024;165.0;10.0
114;Totaal;Hattem;1e halfjaar 2024;110.0;9.0
115;Totaal;Heemskerk;1e halfjaar 2024;270.0;7.0
116;Totaal;Heemstede;1e halfjaar 2024;255.0;9.0
117;Totaal;Heerde;1e halfjaar 2024;115.0;6.0
118;Totaal;Heerenveen;1e halfjaar 2024;725.0;14.0
119;Totaal;Heerlen;1e halfjaar 2024;920.0;10.0
120;Totaal;Heeze-Leende;1e halfjaar 2024;170.0;10.0
121;Totaal;Heiloo;1e halfjaar 2024;215.0;9.0
122;Totaal;Den Helder;1e halfjaar 2024;560.0;10.0
123;Totaal;Hellendoorn;1e halfjaar 2024;405.0;11.0
124;Totaal;Helmond;1e halfjaar 2024;1425.0;15.0
125;Totaal;Hendrik-Ido-Ambacht;1e halfjaar 2024;245.0;8.0
126;Totaal;Hengelo (O.);1e halfjaar 2024;955.0;12.0
127;Totaal;'s-Hertogenbosch;1e halfjaar 2024;1640.0;10.0
128;Totaal;Heumen;1e halfjaar 2024;;
129;Totaal;Heusden;1e halfjaar 2024;325.0;7.0
130;Totaal;Hillegom;1e halfjaar 2024;220.0;10.0
131;Totaal;Hilvarenbeek;1e halfjaar 2024;150.0;9.0
132;Totaal;Hilversum;1e halfjaar 2024;890.0;9.0
133;Totaal;Hoeksche Waard;1e halfjaar 2024;695.0;8.0
134;Totaal;Hof van Twente;1e halfjaar 2024;355.0;10.0
135;Totaal;Het Hogeland;1e halfjaar 2024;590.0;12.0
136;Totaal;Hollands Kroon;1e halfjaar 2024;365.0;7.0
137;Totaal;Hoogeveen;1e halfjaar 2024;570.0;10.0
138;Totaal;Hoorn;1e halfjaar 2024;920.0;12.0
139;Totaal;Horst aan de Maas;1e halfjaar 2024;475.0;11.0
140;Totaal;Houten;1e halfjaar 2024;305.0;6.0
141;Totaal;Huizen;1e halfjaar 2024;310.0;8.0
142;Totaal;Hulst;1e halfjaar 2024;195.0;7.0
143;Totaal;IJsselstein;1e halfjaar 2024;275.0;8.0
144;Totaal;Kaag en Braassem;1e halfjaar 2024;;
145;Totaal;Kampen;1e halfjaar 2024;385.0;7.0
146;Totaal;Kapelle;1e halfjaar 2024;160.0;12.0
147;Totaal;Katwijk;1e halfjaar 2024;655.0;10.0
148;Totaal;Kerkrade;1e halfjaar 2024;770.0;17.0
149;Totaal;Koggenland;1e halfjaar 2024;230.0;10.0
150;Totaal;Krimpen aan den IJssel;1e halfjaar 2024;220.0;7.0
151;Totaal;Krimpenerwaard;1e halfjaar 2024;455.0;8.0
152;Totaal;Laarbeek;1e halfjaar 2024;140.0;6.0
153;Totaal;Land van Cuijk;1e halfjaar 2024;825.0;9.0
154;Totaal;Landgraaf;1e halfjaar 2024;430.0;12.0
155;Totaal;Landsmeer;1e halfjaar 2024;75.0;6.0
156;Totaal;Lansingerland;1e halfjaar 2024;335.0;5.0
157;Totaal;Laren (NH.);1e halfjaar 2024;90.0;8.0
158;Totaal;Leeuwarden;1e halfjaar 2024;1425.0;11.0
159;Totaal;Leiden;1e halfjaar 2024;1855.0;14.0
160;Totaal;Leiderdorp;1e halfjaar 2024;230.0;8.0
161;Totaal;Leidschendam-Voorburg;1e halfjaar 2024;750.0;10.0
162;Totaal;Lelystad;1e halfjaar 2024;655.0;8.0
163;Totaal;Leudal;1e halfjaar 2024;415.0;12.0
164;Totaal;Leusden;1e halfjaar 2024;215.0;7.0
165;Totaal;Lingewaard;1e halfjaar 2024;480.0;10.0
166;Totaal;Lisse;1e halfjaar 2024;220.0;9.0
167;Totaal;Lochem;1e halfjaar 2024;290.0;8.0
168;Totaal;Loon op Zand;1e halfjaar 2024;230.0;10.0
169;Totaal;Lopik;1e halfjaar 2024;115.0;8.0
170;Totaal;Losser;1e halfjaar 2024;305.0;13.0
171;Totaal;Maasdriel;1e halfjaar 2024;250.0;10.0
172;Totaal;Maasgouw;1e halfjaar 2024;265.0;11.0
173;Totaal;Maashorst;1e halfjaar 2024;940.0;16.0
174;Totaal;Maassluis;1e halfjaar 2024;290.0;8.0
175;Totaal;Maastricht;1e halfjaar 2024;1365.0;11.0
176;Totaal;Medemblik;1e halfjaar 2024;335.0;7.0
177;Totaal;Meerssen;1e halfjaar 2024;235.0;13.0
178;Totaal;Meierijstad;1e halfjaar 2024;1165.0;14.0
179;Totaal;Meppel;1e halfjaar 2024;345.0;10.0
180;Totaal;Middelburg (Z.);1e halfjaar 2024;470.0;9.0
181;Totaal;Midden-Delfland;1e halfjaar 2024;130.0;7.0
182;Totaal;Midden-Drenthe;1e halfjaar 2024;325.0;9.0
183;Totaal;Midden-Groningen;1e halfjaar 2024;640.0;10.0
184;Totaal;Moerdijk;1e halfjaar 2024;505.0;13.0
185;Totaal;Molenlanden;1e halfjaar 2024;295.0;7.0
186;Totaal;Montferland;1e halfjaar 2024;465.0;13.0
187;Totaal;Montfoort;1e halfjaar 2024;;
188;Totaal;Mook en Middelaar;1e halfjaar 2024;70.0;9.0
189;Totaal;Neder-Betuwe;1e halfjaar 2024;175.0;7.0
190;Totaal;Nederweert;1e halfjaar 2024;145.0;8.0
191;Totaal;Nieuwegein;1e halfjaar 2024;615.0;9.0
192;Totaal;Nieuwkoop;1e halfjaar 2024;175.0;6.0
193;Totaal;Nijkerk;1e halfjaar 2024;245.0;5.0
194;Totaal;Nijmegen;1e halfjaar 2024;1740.0;9.0
195;Totaal;Nissewaard;1e halfjaar 2024;880.0;10.0
196;Totaal;Noardeast-Fryslân;1e halfjaar 2024;390.0;9.0
197;Totaal;Noord-Beveland;1e halfjaar 2024;90.0;11.0
198;Totaal;Noordenveld;1e halfjaar 2024;330.0;10.0
199;Totaal;Noordoostpolder;1e halfjaar 2024;410.0;8.0
200;Totaal;Noordwijk;1e halfjaar 2024;395.0;9.0
201;Totaal;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;230.0;9.0
202;Totaal;Nunspeet;1e halfjaar 2024;280.0;10.0
203;Totaal;Oegstgeest;1e halfjaar 2024;320.0;12.0
204;Totaal;Oirschot;1e halfjaar 2024;110.0;6.0
205;Totaal;Oisterwijk;1e halfjaar 2024;225.0;7.0
206;Totaal;Oldambt;1e halfjaar 2024;500.0;13.0
207;Totaal;Oldebroek;1e halfjaar 2024;250.0;10.0
208;Totaal;Oldenzaal;1e halfjaar 2024;355.0;11.0
209;Totaal;Olst-Wijhe;1e halfjaar 2024;175.0;9.0
210;Totaal;Ommen;1e halfjaar 2024;165.0;9.0
211;Totaal;Oost Gelre;1e halfjaar 2024;255.0;9.0
212;Totaal;Oosterhout;1e halfjaar 2024;645.0;11.0
213;Totaal;Ooststellingwerf;1e halfjaar 2024;230.0;9.0
214;Totaal;Oostzaan;1e halfjaar 2024;60.0;6.0
215;Totaal;Opmeer;1e halfjaar 2024;105.0;9.0
216;Totaal;Opsterland;1e halfjaar 2024;255.0;9.0
217;Totaal;Oss;1e halfjaar 2024;1200.0;13.0
218;Totaal;Oude IJsselstreek;1e halfjaar 2024;515.0;13.0
219;Totaal;Ouder-Amstel;1e halfjaar 2024;135.0;9.0
220;Totaal;Oudewater;1e halfjaar 2024;80.0;8.0
221;Totaal;Overbetuwe;1e halfjaar 2024;340.0;7.0
222;Totaal;Papendrecht;1e halfjaar 2024;315.0;10.0
223;Totaal;Peel en Maas;1e halfjaar 2024;215.0;5.0
224;Totaal;Pekela;1e halfjaar 2024;120.0;10.0
225;Totaal;Pijnacker-Nootdorp;1e halfjaar 2024;560.0;10.0
226;Totaal;Purmerend;1e halfjaar 2024;1045.0;11.0
227;Totaal;Putten;1e halfjaar 2024;190.0;8.0
228;Totaal;Raalte;1e halfjaar 2024;410.0;11.0
229;Totaal;Reimerswaal;1e halfjaar 2024;;
230;Totaal;Renkum;1e halfjaar 2024;400.0;13.0
231;Totaal;Renswoude;1e halfjaar 2024;20.0;3.0
232;Totaal;Reusel-De Mierden;1e halfjaar 2024;105.0;8.0
233;Totaal;Rheden;1e halfjaar 2024;565.0;13.0
234;Totaal;Rhenen;1e halfjaar 2024;135.0;7.0
235;Totaal;Ridderkerk;1e halfjaar 2024;435.0;9.0
236;Totaal;Rijssen-Holten;1e halfjaar 2024;275.0;7.0
237;Totaal;Rijswijk (ZH.);1e halfjaar 2024;675.0;11.0
238;Totaal;Roerdalen;1e halfjaar 2024;200.0;10.0
239;Totaal;Roermond;1e halfjaar 2024;835.0;14.0
240;Totaal;De Ronde Venen;1e halfjaar 2024;585.0;13.0
241;Totaal;Roosendaal;1e halfjaar 2024;1525.0;20.0
242;Totaal;Rotterdam;1e halfjaar 2024;7000.0;10.0
243;Totaal;Rozendaal;1e halfjaar 2024;10.0;5.0
244;Totaal;Rucphen;1e halfjaar 2024;205.0;9.0
245;Totaal;Schagen;1e halfjaar 2024;325.0;7.0
246;Totaal;Scherpenzeel;1e halfjaar 2024;80.0;8.0
247;Totaal;Schiedam;1e halfjaar 2024;650.0;8.0
248;Totaal;Schiermonnikoog;1e halfjaar 2024;;
249;Totaal;Schouwen-Duiveland;1e halfjaar 2024;350.0;10.0
250;Totaal;Simpelveld;1e halfjaar 2024;70.0;7.0
251;Totaal;Sint-Michielsgestel;1e halfjaar 2024;205.0;7.0
252;Totaal;Sittard-Geleen;1e halfjaar 2024;2320.0;25.0
253;Totaal;Sliedrecht;1e halfjaar 2024;285.0;11.0
254;Totaal;Sluis;1e halfjaar 2024;255.0;11.0
255;Totaal;Smallingerland;1e halfjaar 2024;1155.0;20.0
256;Totaal;Soest;1e halfjaar 2024;385.0;8.0
257;Totaal;Someren;1e halfjaar 2024;140.0;7.0
258;Totaal;Son en Breugel;1e halfjaar 2024;120.0;7.0
259;Totaal;Stadskanaal;1e halfjaar 2024;480.0;15.0
260;Totaal;Staphorst;1e halfjaar 2024;105.0;6.0
261;Totaal;Stede Broec;1e halfjaar 2024;195.0;9.0
262;Totaal;Steenbergen;1e halfjaar 2024;235.0;10.0
263;Totaal;Steenwijkerland;1e halfjaar 2024;415.0;9.0
264;Totaal;Stein (L.);1e halfjaar 2024;;
265;Totaal;Stichtse Vecht;1e halfjaar 2024;;
266;Totaal;Súdwest-Fryslân;1e halfjaar 2024;915.0;10.0
267;Totaal;Terneuzen;1e halfjaar 2024;435.0;8.0
268;Totaal;Terschelling;1e halfjaar 2024;35.0;7.0
269;Totaal;Texel;1e halfjaar 2024;100.0;7.0
270;Totaal;Teylingen;1e halfjaar 2024;290.0;8.0
271;Totaal;Tholen;1e halfjaar 2024;195.0;7.0
272;Totaal;Tiel;1e halfjaar 2024;425.0;10.0
273;Totaal;Tilburg;1e halfjaar 2024;1940.0;8.0
274;Totaal;Tubbergen;1e halfjaar 2024;195.0;9.0
275;Totaal;Twenterand;1e halfjaar 2024;380.0;11.0
276;Totaal;Tynaarlo;1e halfjaar 2024;255.0;7.0
277;Totaal;Tytsjerksteradiel;1e halfjaar 2024;245.0;8.0
278;Totaal;Uitgeest;1e halfjaar 2024;55.0;4.0
279;Totaal;Uithoorn;1e halfjaar 2024;265.0;8.0
280;Totaal;Urk;1e halfjaar 2024;125.0;6.0
281;Totaal;Utrecht (gemeente);1e halfjaar 2024;2600.0;7.0
282;Totaal;Utrechtse Heuvelrug;1e halfjaar 2024;490.0;10.0
283;Totaal;Vaals;1e halfjaar 2024;45.0;4.0
284;Totaal;Valkenburg aan de Geul;1e halfjaar 2024;185.0;11.0
285;Totaal;Valkenswaard;1e halfjaar 2024;335.0;11.0
286;Totaal;Veendam;1e halfjaar 2024;205.0;7.0
287;Totaal;Veenendaal;1e halfjaar 2024;555.0;8.0
288;Totaal;Veere;1e halfjaar 2024;200.0;9.0
289;Totaal;Veldhoven;1e halfjaar 2024;395.0;8.0
290;Totaal;Velsen;1e halfjaar 2024;515.0;7.0
291;Totaal;Venlo;1e halfjaar 2024;1200.0;12.0
292;Totaal;Venray;1e halfjaar 2024;405.0;9.0
293;Totaal;Vijfheerenlanden;1e halfjaar 2024;555.0;9.0
294;Totaal;Vlaardingen;1e halfjaar 2024;745.0;10.0
295;Totaal;Vlieland;1e halfjaar 2024;;
296;Totaal;Vlissingen;1e halfjaar 2024;700.0;15.0
297;Totaal;Voerendaal;1e halfjaar 2024;150.0;12.0
298;Totaal;Voorne aan Zee;1e halfjaar 2024;925.0;12.0
299;Totaal;Voorschoten;1e halfjaar 2024;185.0;7.0
300;Totaal;Voorst;1e halfjaar 2024;220.0;9.0
301;Totaal;Vught;1e halfjaar 2024;145.0;5.0
302;Totaal;Waadhoeke;1e halfjaar 2024;455.0;10.0
303;Totaal;Waalre;1e halfjaar 2024;160.0;9.0
304;Totaal;Waalwijk;1e halfjaar 2024;520.0;10.0
305;Totaal;Waddinxveen;1e halfjaar 2024;200.0;6.0
306;Totaal;Wageningen;1e halfjaar 2024;360.0;8.0
307;Totaal;Wassenaar;1e halfjaar 2024;160.0;6.0
308;Totaal;Waterland;1e halfjaar 2024;120.0;7.0
309;Totaal;Weert;1e halfjaar 2024;505.0;10.0
310;Totaal;West Betuwe;1e halfjaar 2024;405.0;8.0
311;Totaal;West Maas en Waal;1e halfjaar 2024;160.0;8.0
312;Totaal;Westerkwartier;1e halfjaar 2024;545.0;8.0
313;Totaal;Westerveld;1e halfjaar 2024;175.0;9.0
314;Totaal;Westervoort;1e halfjaar 2024;140.0;9.0
315;Totaal;Westerwolde;1e halfjaar 2024;370.0;14.0
316;Totaal;Westland;1e halfjaar 2024;665.0;6.0
317;Totaal;Weststellingwerf;1e halfjaar 2024;245.0;9.0
318;Totaal;Wierden;1e halfjaar 2024;210.0;9.0
319;Totaal;Wijchen;1e halfjaar 2024;390.0;9.0
320;Totaal;Wijdemeren;1e halfjaar 2024;195.0;8.0
321;Totaal;Wijk bij Duurstede;1e halfjaar 2024;;
322;Totaal;Winterswijk;1e halfjaar 2024;260.0;9.0
323;Totaal;Woensdrecht;1e halfjaar 2024;220.0;10.0
324;Totaal;Woerden;1e halfjaar 2024;415.0;8.0
325;Totaal;De Wolden;1e halfjaar 2024;160.0;6.0
326;Totaal;Wormerland;1e halfjaar 2024;175.0;11.0
327;Totaal;Woudenberg;1e halfjaar 2024;85.0;6.0
328;Totaal;Zaanstad;1e halfjaar 2024;1425.0;9.0
329;Totaal;Zaltbommel;1e halfjaar 2024;205.0;7.0
330;Totaal;Zandvoort;1e halfjaar 2024;155.0;9.0
331;Totaal;Zeewolde;1e halfjaar 2024;170.0;7.0
332;Totaal;Zeist;1e halfjaar 2024;735.0;11.0
333;Totaal;Zevenaar;1e halfjaar 2024;;
334;Totaal;Zoetermeer;1e halfjaar 2024;925.0;7.0
335;Totaal;Zoeterwoude;1e halfjaar 2024;65.0;6.0
336;Totaal;Zuidplas;1e halfjaar 2024;315.0;7.0
337;Totaal;Zundert;1e halfjaar 2024;285.0;13.0
338;Totaal;Zutphen;1e halfjaar 2024;545.0;11.0
339;Totaal;Zwartewaterland;1e halfjaar 2024;170.0;7.0
340;Totaal;Zwijndrecht;1e halfjaar 2024;450.0;10.0
341;Totaal;Zwolle;1e halfjaar 2024;1625.0;12.0
342;Overlijden;Aa en Hunze;1e halfjaar 2024;20.0;1.0
343;Overlijden;Aalsmeer;1e halfjaar 2024;;
344;Overlijden;Aalten;1e halfjaar 2024;40.0;2.0
345;Overlijden;Achtkarspelen;1e halfjaar 2024;;
346;Overlijden;Alblasserdam;1e halfjaar 2024;25.0;1.0
347;Overlijden;Albrandswaard;1e halfjaar 2024;40.0;1.0
348;Overlijden;Alkmaar;1e halfjaar 2024;155.0;1.0
349;Overlijden;Almelo;1e halfjaar 2024;35.0;0.0
350;Overlijden;Almere;1e halfjaar 2024;;
351;Overlijden;Alphen aan den Rijn;1e halfjaar 2024;;
352;Overlijden;Alphen-Chaam;1e halfjaar 2024;20.0;2.0
353;Overlijden;Altena;1e halfjaar 2024;85.0;1.0
354;Overlijden;Ameland;1e halfjaar 2024;;
355;Overlijden;Amersfoort;1e halfjaar 2024;;
356;Overlijden;Amstelveen;1e halfjaar 2024;;
357;Overlijden;Amsterdam;1e halfjaar 2024;;
358;Overlijden;Apeldoorn;1e halfjaar 2024;;
359;Overlijden;Arnhem;1e halfjaar 2024;80.0;0.0
360;Overlijden;Assen;1e halfjaar 2024;185.0;3.0
361;Overlijden;Asten;1e halfjaar 2024;;
362;Overlijden;Baarle-Nassau;1e halfjaar 2024;10.0;1.0
363;Overlijden;Baarn;1e halfjaar 2024;80.0;3.0
364;Overlijden;Barendrecht;1e halfjaar 2024;70.0;1.0
365;Overlijden;Barneveld;1e halfjaar 2024;70.0;1.0
366;Overlijden;Beek (L.);1e halfjaar 2024;;
367;Overlijden;Beekdaelen;1e halfjaar 2024;;
368;Overlijden;Beesel;1e halfjaar 2024;;
369;Overlijden;Berg en Dal;1e halfjaar 2024;35.0;1.0
370;Overlijden;Bergeijk;1e halfjaar 2024;;
371;Overlijden;Bergen (L.);1e halfjaar 2024;10.0;1.0
372;Overlijden;Bergen (NH.);1e halfjaar 2024;;
373;Overlijden;Bergen op Zoom;1e halfjaar 2024;115.0;2.0
374;Overlijden;Berkelland;1e halfjaar 2024;85.0;2.0
375;Overlijden;Bernheze;1e halfjaar 2024;;
376;Overlijden;Best;1e halfjaar 2024;;
377;Overlijden;Beuningen;1e halfjaar 2024;45.0;2.0
378;Overlijden;Beverwijk;1e halfjaar 2024;85.0;2.0
379;Overlijden;De Bilt;1e halfjaar 2024;;
380;Overlijden;Bladel;1e halfjaar 2024;;
381;Overlijden;Blaricum;1e halfjaar 2024;;
382;Overlijden;Bloemendaal;1e halfjaar 2024;75.0;3.0
383;Overlijden;Bodegraven-Reeuwijk;1e halfjaar 2024;20.0;0.0
384;Overlijden;Boekel;1e halfjaar 2024;;
385;Overlijden;Borger-Odoorn;1e halfjaar 2024;;
386;Overlijden;Borne;1e halfjaar 2024;;
387;Overlijden;Borsele;1e halfjaar 2024;15.0;1.0
388;Overlijden;Boxtel;1e halfjaar 2024;70.0;2.0
389;Overlijden;Breda;1e halfjaar 2024;525.0;3.0
390;Overlijden;Bronckhorst;1e halfjaar 2024;25.0;1.0
391;Overlijden;Brummen;1e halfjaar 2024;;
392;Overlijden;Brunssum;1e halfjaar 2024;90.0;3.0
393;Overlijden;Bunnik;1e halfjaar 2024;;
394;Overlijden;Bunschoten;1e halfjaar 2024;35.0;2.0
395;Overlijden;Buren;1e halfjaar 2024;;
396;Overlijden;Capelle aan den IJssel;1e halfjaar 2024;;
397;Overlijden;Castricum;1e halfjaar 2024;;
398;Overlijden;Coevorden;1e halfjaar 2024;75.0;2.0
399;Overlijden;Cranendonck;1e halfjaar 2024;;
400;Overlijden;Culemborg;1e halfjaar 2024;40.0;1.0
401;Overlijden;Dalfsen;1e halfjaar 2024;40.0;1.0
402;Overlijden;Dantumadiel;1e halfjaar 2024;20.0;1.0
403;Overlijden;Delft;1e halfjaar 2024;;
404;Overlijden;Deurne;1e halfjaar 2024;;
405;Overlijden;Deventer;1e halfjaar 2024;55.0;1.0
406;Overlijden;Diemen;1e halfjaar 2024;20.0;1.0
407;Overlijden;Dijk en Waard;1e halfjaar 2024;75.0;1.0
408;Overlijden;Dinkelland;1e halfjaar 2024;80.0;3.0
409;Overlijden;Doesburg;1e halfjaar 2024;10.0;1.0
410;Overlijden;Doetinchem;1e halfjaar 2024;105.0;2.0
411;Overlijden;Dongen;1e halfjaar 2024;30.0;1.0
412;Overlijden;Dordrecht;1e halfjaar 2024;230.0;2.0
413;Overlijden;Drechterland;1e halfjaar 2024;30.0;1.0
414;Overlijden;Drimmelen;1e halfjaar 2024;;
415;Overlijden;Dronten;1e halfjaar 2024;90.0;2.0
416;Overlijden;Druten;1e halfjaar 2024;35.0;2.0
417;Overlijden;Duiven;1e halfjaar 2024;;
418;Overlijden;Echt-Susteren;1e halfjaar 2024;;
419;Overlijden;Edam-Volendam;1e halfjaar 2024;65.0;2.0
420;Overlijden;Ede;1e halfjaar 2024;125.0;1.0
421;Overlijden;Eemnes;1e halfjaar 2024;;
422;Overlijden;Eemsdelta;1e halfjaar 2024;70.0;2.0
423;Overlijden;Eersel;1e halfjaar 2024;;
424;Overlijden;Eijsden-Margraten;1e halfjaar 2024;;
