ID;JeugdPGB;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
6347;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerde;2e halfjaar 2023;
6348;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerde;2023;10.0
6349;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerde;1e half jaar 2024;
6350;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;1e halfjaar 2021;15.0
6351;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;2e halfjaar 2021;15.0
6352;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;2021;15.0
6353;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;1e halfjaar 2022;15.0
6354;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;2e halfjaar 2022;10.0
6355;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;2022;15.0
6356;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;1e halfjaar 2023;10.0
6357;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;2e halfjaar 2023;10.0
6358;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;2023;15.0
6359;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerenveen;1e half jaar 2024;10.0
6360;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;1e halfjaar 2021;15.0
6361;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;2e halfjaar 2021;15.0
6362;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;2021;20.0
6363;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;1e halfjaar 2022;
6364;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;2e halfjaar 2022;
6365;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;2022;
6366;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;1e halfjaar 2023;
6367;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;2e halfjaar 2023;
6368;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;2023;
6369;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerhugowaard;1e half jaar 2024;
6370;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;1e halfjaar 2021;60.0
6371;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;2e halfjaar 2021;50.0
6372;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;2021;65.0
6373;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;1e halfjaar 2022;45.0
6374;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;2e halfjaar 2022;55.0
6375;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;2022;65.0
6376;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;1e halfjaar 2023;55.0
6377;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;2e halfjaar 2023;50.0
6378;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;2023;65.0
6379;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heerlen;1e half jaar 2024;55.0
6380;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;1e halfjaar 2021;
6381;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;2e halfjaar 2021;
6382;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;2021;
6383;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;1e halfjaar 2022;
6384;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;2e halfjaar 2022;
6385;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;2022;
6386;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;1e halfjaar 2023;
6387;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;2e halfjaar 2023;
6388;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;2023;
6389;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heeze-Leende;1e half jaar 2024;
6390;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;1e halfjaar 2021;
6391;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;2e halfjaar 2021;
6392;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;2021;
6393;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;1e halfjaar 2022;
6394;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;2e halfjaar 2022;
6395;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;2022;
6396;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;1e halfjaar 2023;
6397;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;2e halfjaar 2023;10.0
6398;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;2023;10.0
6399;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heiloo;1e half jaar 2024;10.0
6400;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;1e halfjaar 2021;20.0
6401;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;2e halfjaar 2021;20.0
6402;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;2021;25.0
6403;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;1e halfjaar 2022;25.0
6404;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;2e halfjaar 2022;25.0
6405;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;2022;30.0
6406;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;1e halfjaar 2023;25.0
6407;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;2e halfjaar 2023;20.0
6408;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;2023;30.0
6409;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Den Helder;1e half jaar 2024;20.0
6410;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;1e halfjaar 2021;
6411;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;2e halfjaar 2021;
6412;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;2021;10.0
6413;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;1e halfjaar 2022;
6414;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;2e halfjaar 2022;
6415;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;2022;
6416;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;1e halfjaar 2023;
6417;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;2e halfjaar 2023;
6418;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;2023;
6419;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellendoorn;1e half jaar 2024;10.0
6420;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;1e halfjaar 2021;15.0
6421;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;2e halfjaar 2021;10.0
6422;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;2021;15.0
6423;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;1e halfjaar 2022;15.0
6424;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;2e halfjaar 2022;15.0
6425;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;2022;15.0
6426;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;1e halfjaar 2023;
6427;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;2e halfjaar 2023;
6428;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;2023;
6429;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hellevoetsluis;1e half jaar 2024;
6430;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;1e halfjaar 2021;35.0
6431;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;2e halfjaar 2021;35.0
6432;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;2021;45.0
6433;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;1e halfjaar 2022;40.0
6434;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;2e halfjaar 2022;40.0
6435;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;2022;50.0
6436;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;1e halfjaar 2023;40.0
6437;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;2e halfjaar 2023;40.0
6438;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;2023;50.0
6439;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Helmond;1e half jaar 2024;30.0
6440;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;1e halfjaar 2021;10.0
6441;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;2e halfjaar 2021;
6442;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;2021;10.0
6443;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;1e halfjaar 2022;
6444;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;2e halfjaar 2022;10.0
6445;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;2022;10.0
6446;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;1e halfjaar 2023;10.0
6447;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;2e halfjaar 2023;
6448;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;2023;10.0
6449;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hendrik-Ido-Ambacht;1e half jaar 2024;
6450;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);1e halfjaar 2021;40.0
6451;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);2e halfjaar 2021;45.0
6452;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);2021;55.0
6453;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);1e halfjaar 2022;50.0
6454;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);2e halfjaar 2022;50.0
6455;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);2022;60.0
6456;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);1e halfjaar 2023;50.0
6457;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);2e halfjaar 2023;50.0
6458;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);2023;65.0
6459;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hengelo (O.);1e half jaar 2024;50.0
6460;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;1e halfjaar 2021;65.0
6461;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;2e halfjaar 2021;60.0
6462;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;2021;80.0
6463;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;1e halfjaar 2022;50.0
6464;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;2e halfjaar 2022;55.0
6465;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;2022;65.0
6466;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;1e halfjaar 2023;60.0
6467;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;2e halfjaar 2023;60.0
6468;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;2023;75.0
6469;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;'s-Hertogenbosch;1e half jaar 2024;70.0
6470;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;1e halfjaar 2021;
6471;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;2e halfjaar 2021;
6472;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;2021;
6473;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;1e halfjaar 2022;
6474;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;2e halfjaar 2022;
6475;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;2022;
6476;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;1e halfjaar 2023;
6477;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;2e halfjaar 2023;
6478;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;2023;
6479;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heumen;1e half jaar 2024;
6480;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;1e halfjaar 2021;10.0
6481;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;2e halfjaar 2021;10.0
6482;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;2021;10.0
6483;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;1e halfjaar 2022;10.0
6484;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;2e halfjaar 2022;10.0
6485;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;2022;10.0
6486;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;1e halfjaar 2023;
6487;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;2e halfjaar 2023;
6488;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;2023;
6489;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Heusden;1e half jaar 2024;
6490;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;1e halfjaar 2021;
6491;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;2e halfjaar 2021;
6492;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;2021;
6493;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;1e halfjaar 2022;
6494;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;2e halfjaar 2022;
6495;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;2022;10.0
6496;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;1e halfjaar 2023;10.0
6497;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;2e halfjaar 2023;
6498;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;2023;10.0
6499;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hillegom;1e half jaar 2024;
6500;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;1e halfjaar 2021;
6501;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;2e halfjaar 2021;
6502;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;2021;
6503;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;1e halfjaar 2022;
6504;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;2e halfjaar 2022;
6505;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;2022;
6506;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;1e halfjaar 2023;
6507;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;2e halfjaar 2023;
6508;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;2023;
6509;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilvarenbeek;1e half jaar 2024;
6510;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilversum;1e halfjaar 2021;30.0
6511;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilversum;2e halfjaar 2021;20.0
6512;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilversum;2021;30.0
6513;Wel of geen jeugdhulp PGB;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel jeugdreclassering;Hilversum;1e halfjaar 2022;20.0
