ID;MobiliteitsniveauRichting;Persoonskenmerken;Perioden;PersonenDieTweeJaarEenBaanHebben_1;Elementair_2;Lager_3;Middelbaar_4;Hoger_5;Wetenschappelijk_6
40;1;5;2007/'08;3632.0;216.0;701.0;1477.0;880.0;358.0
41;1;5;2008/'09;3614.0;193.0;655.0;1499.0;866.0;400.0
42;1;5;2009/'10;3514.0;190.0;619.0;1420.0;883.0;402.0
43;1;5;2010/'11;3423.0;170.0;630.0;1349.0;889.0;386.0
44;1;5;2011/'12;3354.0;177.0;567.0;1338.0;878.0;394.0
45;1;6;2003/'04;2081.0;129.0;466.0;794.0;494.0;198.0
46;1;6;2004/'05;2180.0;136.0;533.0;811.0;516.0;185.0
47;1;6;2005/'06;2243.0;148.0;527.0;844.0;510.0;216.0
48;1;6;2006/'07;2361.0;150.0;549.0;892.0;541.0;229.0
49;1;6;2007/'08;2513.0;170.0;560.0;963.0;565.0;255.0
50;1;6;2008/'09;2592.0;174.0;579.0;975.0;583.0;282.0
51;1;6;2009/'10;2641.0;172.0;590.0;996.0;614.0;268.0
52;1;6;2010/'11;2694.0;171.0;583.0;1003.0;633.0;304.0
53;1;6;2011/'12;2758.0;172.0;610.0;1045.0;648.0;283.0
54;1;7;2003/'04;5275.0;287.0;1196.0;2129.0;1216.0;448.0
55;1;7;2004/'05;5296.0;279.0;1241.0;2134.0;1245.0;396.0
56;1;7;2005/'06;5327.0;292.0;1220.0;2169.0;1179.0;468.0
57;1;7;2006/'07;5462.0;317.0;1244.0;2193.0;1223.0;485.0
58;1;7;2007/'08;5582.0;315.0;1215.0;2242.0;1286.0;524.0
59;1;7;2008/'09;5582.0;296.0;1179.0;2253.0;1288.0;566.0
60;1;7;2009/'10;5547.0;286.0;1173.0;2215.0;1321.0;553.0
61;1;7;2010/'11;5447.0;263.0;1112.0;2164.0;1332.0;576.0
62;1;7;2011/'12;5390.0;270.0;1115.0;2148.0;1305.0;551.0
63;1;8;2003/'04;579.0;47.0;120.0;212.0;136.0;64.0
64;1;8;2004/'05;578.0;35.0;136.0;212.0;137.0;58.0
65;1;8;2005/'06;579.0;38.0;133.0;209.0;139.0;62.0
66;1;8;2006/'07;588.0;37.0;132.0;217.0;136.0;67.0
67;1;8;2007/'08;600.0;43.0;123.0;219.0;142.0;72.0
68;1;8;2008/'09;625.0;45.0;122.0;229.0;141.0;89.0
69;1;8;2009/'10;612.0;49.0;119.0;206.0;158.0;81.0
70;1;8;2010/'11;601.0;42.0;127.0;203.0;149.0;80.0
71;1;8;2011/'12;615.0;44.0;108.0;212.0;161.0;89.0
72;1;9;2003/'04;502.0;92.0;139.0;175.0;66.0;30.0
73;1;9;2004/'05;526.0;89.0;150.0;192.0;73.0;23.0
74;1;9;2005/'06;541.0;99.0;157.0;186.0;73.0;26.0
75;1;9;2006/'07;552.0;94.0;161.0;188.0;76.0;34.0
76;1;9;2007/'08;613.0;110.0;165.0;222.0;86.0;31.0
77;1;9;2008/'09;642.0;96.0;185.0;221.0;95.0;46.0
78;1;9;2009/'10;612.0;96.0;150.0;222.0;91.0;52.0
79;1;9;2010/'11;615.0;94.0;161.0;208.0;107.0;45.0
80;1;9;2011/'12;657.0;94.0;151.0;234.0;126.0;51.0
81;1;Opleidingsniveau: Lager onderwijs;2003/'04;1623.0;264.0;837.0;444.0;67.0;10.0
82;1;Opleidingsniveau: Lager onderwijs;2004/'05;1535.0;236.0;840.0;409.0;48.0;3.0
83;1;Opleidingsniveau: Lager onderwijs;2005/'06;1506.0;248.0;821.0;384.0;47.0;7.0
84;1;Opleidingsniveau: Lager onderwijs;2006/'07;1505.0;262.0;804.0;379.0;51.0;8.0
85;1;Opleidingsniveau: Lager onderwijs;2007/'08;1506.0;277.0;797.0;378.0;48.0;6.0
86;1;Opleidingsniveau: Lager onderwijs;2008/'09;1537.0;277.0;820.0;384.0;48.0;8.0
87;1;Opleidingsniveau: Lager onderwijs;2009/'10;1468.0;269.0;763.0;371.0;56.0;9.0
88;1;Opleidingsniveau: Lager onderwijs;2010/'11;1421.0;238.0;750.0;367.0;59.0;8.0
89;1;Opleidingsniveau: Lager onderwijs;2011/'12;1416.0;231.0;752.0;366.0;57.0;10.0
90;1;Opleidingsniveau: Middelbaar onderwijs;2003/'04;2875.0;145.0;555.0;1769.0;349.0;57.0
91;1;Opleidingsniveau: Middelbaar onderwijs;2004/'05;2823.0;141.0;588.0;1759.0;304.0;31.0
92;1;Opleidingsniveau: Middelbaar onderwijs;2005/'06;2859.0;155.0;582.0;1807.0;276.0;40.0
93;1;Opleidingsniveau: Middelbaar onderwijs;2006/'07;2943.0;155.0;640.0;1840.0;266.0;42.0
94;1;Opleidingsniveau: Middelbaar onderwijs;2007/'08;3048.0;160.0;609.0;1913.0;309.0;56.0
95;1;Opleidingsniveau: Middelbaar onderwijs;2008/'09;2989.0;138.0;574.0;1919.0;300.0;58.0
96;1;Opleidingsniveau: Middelbaar onderwijs;2009/'10;2946.0;136.0;587.0;1862.0;306.0;55.0
97;1;Opleidingsniveau: Middelbaar onderwijs;2010/'11;2844.0;138.0;543.0;1786.0;313.0;64.0
98;1;Opleidingsniveau: Middelbaar onderwijs;2011/'12;2850.0;147.0;529.0;1803.0;301.0;69.0
99;1;Opleidingsniveau: Hoger onderwijs;2003/'04;1842.0;15.0;57.0;296.0;1000.0;475.0
100;1;Opleidingsniveau: Hoger onderwijs;2004/'05;2013.0;21.0;84.0;365.0;1100.0;443.0
101;1;Opleidingsniveau: Hoger onderwijs;2005/'06;2050.0;19.0;89.0;369.0;1065.0;509.0
102;1;Opleidingsniveau: Hoger onderwijs;2006/'07;2123.0;24.0;77.0;371.0;1115.0;536.0
103;1;Opleidingsniveau: Hoger onderwijs;2007/'08;2211.0;22.0;85.0;383.0;1155.0;566.0
104;1;Opleidingsniveau: Hoger onderwijs;2008/'09;2310.0;19.0;85.0;396.0;1175.0;634.0
105;1;Opleidingsniveau: Hoger onderwijs;2009/'10;2341.0;25.0;82.0;404.0;1207.0;622.0
106;1;Opleidingsniveau: Hoger onderwijs;2010/'11;2376.0;21.0;99.0;416.0;1212.0;628.0
107;1;Opleidingsniveau: Hoger onderwijs;2011/'12;2369.0;27.0;84.0;417.0;1229.0;612.0
108;1;Opleidingsniveau: Onbekend;2003/'04;17.0;;6.0;7.0;2.0;
109;1;Opleidingsniveau: Onbekend;2004/'05;29.0;6.0;15.0;5.0;3.0;
110;1;Opleidingsniveau: Onbekend;2005/'06;32.0;7.0;18.0;4.0;2.0;
111;1;Opleidingsniveau: Onbekend;2006/'07;31.0;5.0;15.0;8.0;2.0;
112;1;Opleidingsniveau: Onbekend;2007/'08;30.0;9.0;12.0;8.0;;
113;1;Opleidingsniveau: Onbekend;2008/'09;13.0;2.0;7.0;4.0;;
114;1;Opleidingsniveau: Onbekend;2009/'10;17.0;;10.0;5.0;;
115;1;Opleidingsniveau: Onbekend;2010/'11;23.0;2.0;10.0;6.0;5.0;
116;1;Opleidingsniveau: Onbekend;2011/'12;26.0;4.0;9.0;8.0;5.0;
117;1;Werkkring: werkn. vaste arbeidsrelatie;2003/'04;4997.0;328.0;1170.0;1969.0;1118.0;413.0
118;1;Werkkring: werkn. vaste arbeidsrelatie;2004/'05;4977.0;302.0;1198.0;1949.0;1165.0;364.0
119;1;Werkkring: werkn. vaste arbeidsrelatie;2005/'06;4931.0;314.0;1132.0;1969.0;1088.0;428.0
120;1;Werkkring: werkn. vaste arbeidsrelatie;2006/'07;4922.0;320.0;1125.0;1954.0;1087.0;436.0
121;1;Werkkring: werkn. vaste arbeidsrelatie;2007/'08;4973.0;322.0;1084.0;1968.0;1126.0;473.0
122;1;Werkkring: werkn. vaste arbeidsrelatie;2008/'09;5003.0;300.0;1059.0;1996.0;1134.0;514.0
123;1;Werkkring: werkn. vaste arbeidsrelatie;2009/'10;4919.0;307.0;1026.0;1932.0;1159.0;496.0
124;1;Werkkring: werkn. vaste arbeidsrelatie;2010/'11;4831.0;278.0;978.0;1910.0;1152.0;513.0
125;1;Werkkring: werkn. vaste arbeidsrelatie;2011/'12;4799.0;292.0;962.0;1879.0;1174.0;493.0
126;1;Werkkring: werkn. flexibele arbeidsrel.;2003/'04;588.0;81.0;181.0;185.0;90.0;50.0
127;1;Werkkring: werkn. flexibele arbeidsrel.;2004/'05;611.0;82.0;194.0;201.0;95.0;40.0
128;1;Werkkring: werkn. flexibele arbeidsrel.;2005/'06;677.0;94.0;231.0;201.0;100.0;52.0
129;1;Werkkring: werkn. flexibele arbeidsrel.;2006/'07;782.0;107.0;260.0;242.0;110.0;63.0
130;1;Werkkring: werkn. flexibele arbeidsrel.;2007/'08;876.0;125.0;270.0;276.0;141.0;64.0
131;1;Werkkring: werkn. flexibele arbeidsrel.;2008/'09;854.0;113.0;273.0;276.0;124.0;68.0
132;1;Werkkring: werkn. flexibele arbeidsrel.;2009/'10;865.0;99.0;259.0;281.0;142.0;84.0
133;1;Werkkring: werkn. flexibele arbeidsrel.;2010/'11;860.0;101.0;267.0;268.0;151.0;73.0
134;1;Werkkring: werkn. flexibele arbeidsrel.;2011/'12;885.0;94.0;254.0;298.0;162.0;76.0
135;1;Werkkring: zelfstandige;2003/'04;771.0;16.0;104.0;362.0;210.0;79.0
136;1;Werkkring: zelfstandige;2004/'05;811.0;19.0;136.0;389.0;195.0;73.0
137;1;Werkkring: zelfstandige;2005/'06;840.0;21.0;146.0;394.0;203.0;76.0
138;1;Werkkring: zelfstandige;2006/'07;898.0;20.0;151.0;402.0;237.0;86.0
139;1;Werkkring: zelfstandige;2007/'08;946.0;21.0;148.0;438.0;246.0;92.0
140;1;Werkkring: zelfstandige;2008/'09;993.0;23.0;153.0;432.0;266.0;119.0
141;1;Werkkring: zelfstandige;2009/'10;987.0;26.0;157.0;429.0;270.0;106.0
142;1;Werkkring: zelfstandige;2010/'11;974.0;20.0;156.0;397.0;285.0;115.0
143;1;Werkkring: zelfstandige;2011/'12;977.0;22.0;158.0;418.0;257.0;122.0
144;1;Werkkring: Zelfst. zonder personeel;2003/'04;461.0;11.0;65.0;208.0;137.0;40.0
145;1;Werkkring: Zelfst. zonder personeel;2004/'05;480.0;11.0;80.0;214.0;134.0;40.0
146;1;Werkkring: Zelfst. zonder personeel;2005/'06;507.0;13.0;87.0;227.0;141.0;39.0
147;1;Werkkring: Zelfst. zonder personeel;2006/'07;555.0;14.0;93.0;234.0;167.0;47.0
148;1;Werkkring: Zelfst. zonder personeel;2007/'08;590.0;16.0;93.0;260.0;171.0;49.0
149;1;Werkkring: Zelfst. zonder personeel;2008/'09;647.0;15.0;106.0;263.0;184.0;78.0
150;1;Werkkring: Zelfst. zonder personeel;2009/'10;647.0;20.0;110.0;269.0;183.0;65.0
151;1;Werkkring: Zelfst. zonder personeel;2010/'11;635.0;16.0;102.0;248.0;199.0;70.0
152;1;Werkkring: Zelfst. zonder personeel;2011/'12;646.0;17.0;107.0;264.0;175.0;83.0
153;1;Arbeidsduur: 12 tot 32 uur per week;2003/'04;1713.0;175.0;457.0;646.0;349.0;86.0
154;1;Arbeidsduur: 12 tot 32 uur per week;2004/'05;1747.0;158.0;484.0;668.0;351.0;87.0
155;1;Arbeidsduur: 12 tot 32 uur per week;2005/'06;1796.0;172.0;476.0;686.0;359.0;103.0
156;1;Arbeidsduur: 12 tot 32 uur per week;2006/'07;1848.0;181.0;490.0;705.0;363.0;110.0
157;1;Arbeidsduur: 12 tot 32 uur per week;2007/'08;1962.0;193.0;511.0;746.0;387.0;125.0
158;1;Arbeidsduur: 12 tot 32 uur per week;2008/'09;1980.0;181.0;514.0;782.0;374.0;129.0
159;1;Arbeidsduur: 12 tot 32 uur per week;2009/'10;1998.0;184.0;510.0;785.0;403.0;116.0
160;1;Arbeidsduur: 12 tot 32 uur per week;2010/'11;1997.0;171.0;504.0;759.0;421.0;142.0
161;1;Arbeidsduur: 12 tot 32 uur per week;2011/'12;1968.0;175.0;492.0;774.0;401.0;126.0
162;1;Arbeidsduur: 32 uur of meer per week;2003/'04;4643.0;251.0;998.0;1870.0;1068.0;456.0
163;1;Arbeidsduur: 32 uur of meer per week;2004/'05;4654.0;245.0;1043.0;1870.0;1105.0;391.0
164;1;Arbeidsduur: 32 uur of meer per week;2005/'06;4651.0;256.0;1034.0;1877.0;1032.0;452.0
165;1;Arbeidsduur: 32 uur of meer per week;2006/'07;4754.0;267.0;1047.0;1893.0;1071.0;476.0
166;1;Arbeidsduur: 32 uur of meer per week;2007/'08;4833.0;275.0;991.0;1937.0;1126.0;504.0
167;1;Arbeidsduur: 32 uur of meer per week;2008/'09;4869.0;255.0;972.0;1922.0;1149.0;572.0
168;1;Arbeidsduur: 32 uur of meer per week;2009/'10;4773.0;248.0;932.0;1857.0;1167.0;569.0
169;1;Arbeidsduur: 32 uur of meer per week;2010/'11;4667.0;228.0;897.0;1816.0;1167.0;560.0
170;1;Arbeidsduur: 32 uur of meer per week;2011/'12;4693.0;233.0;882.0;1821.0;1191.0;565.0
171;1;Duur baan: 0 tot 6 maanden;2003/'04;387.0;40.0;117.0;129.0;71.0;31.0
172;1;Duur baan: 0 tot 6 maanden;2004/'05;375.0;42.0;105.0;133.0;69.0;27.0
173;1;Duur baan: 0 tot 6 maanden;2005/'06;404.0;46.0;117.0;129.0;78.0;34.0
174;1;Duur baan: 0 tot 6 maanden;2006/'07;481.0;56.0;143.0;156.0;90.0;36.0
175;1;Duur baan: 0 tot 6 maanden;2007/'08;571.0;62.0;146.0;202.0;112.0;48.0
176;1;Duur baan: 0 tot 6 maanden;2008/'09;527.0;49.0;136.0;181.0;107.0;54.0
177;1;Duur baan: 0 tot 6 maanden;2009/'10;422.0;39.0;106.0;155.0;77.0;44.0
178;1;Duur baan: 0 tot 6 maanden;2010/'11;399.0;39.0;99.0;134.0;85.0;42.0
179;1;Duur baan: 0 tot 6 maanden;2011/'12;433.0;42.0;107.0;148.0;93.0;43.0
180;1;Duur baan: 6 tot 12 maanden;2003/'04;373.0;26.0;112.0;134.0;69.0;32.0
181;1;Duur baan: 6 tot 12 maanden;2004/'05;302.0;26.0;82.0;109.0;60.0;25.0
182;1;Duur baan: 6 tot 12 maanden;2005/'06;300.0;27.0;78.0;106.0;63.0;26.0
183;1;Duur baan: 6 tot 12 maanden;2006/'07;365.0;31.0;99.0;125.0;75.0;35.0
184;1;Duur baan: 6 tot 12 maanden;2007/'08;423.0;36.0;111.0;149.0;84.0;43.0
185;1;Duur baan: 6 tot 12 maanden;2008/'09;444.0;38.0;102.0;167.0;87.0;50.0
186;1;Duur baan: 6 tot 12 maanden;2009/'10;401.0;32.0;93.0;134.0;97.0;46.0
187;1;Duur baan: 6 tot 12 maanden;2010/'11;318.0;24.0;73.0;109.0;77.0;35.0
188;1;Duur baan: 6 tot 12 maanden;2011/'12;323.0;26.0;77.0;112.0;69.0;40.0
189;1;Duur baan: 12 tot 24 maanden;2003/'04;624.0;52.0;162.0;220.0;137.0;54.0
190;1;Duur baan: 12 tot 24 maanden;2004/'05;521.0;35.0;138.0;187.0;116.0;44.0
191;1;Duur baan: 12 tot 24 maanden;2005/'06;484.0;32.0;124.0;180.0;102.0;47.0
192;1;Duur baan: 12 tot 24 maanden;2006/'07;518.0;33.0;131.0;185.0;113.0;55.0
193;1;Duur baan: 12 tot 24 maanden;2007/'08;604.0;50.0;138.0;213.0;143.0;59.0
194;1;Duur baan: 12 tot 24 maanden;2008/'09;672.0;44.0;175.0;237.0;143.0;74.0
195;1;Duur baan: 12 tot 24 maanden;2009/'10;669.0;43.0;164.0;228.0;156.0;79.0
196;1;Duur baan: 12 tot 24 maanden;2010/'11;565.0;39.0;121.0;207.0;137.0;60.0
197;1;Duur baan: 12 tot 24 maanden;2011/'12;518.0;33.0;113.0;196.0;115.0;61.0
198;1;Duur baan: 24 maanden of meer;2003/'04;4972.0;308.0;1065.0;2033.0;1141.0;425.0
199;1;Duur baan: 24 maanden of meer;2004/'05;5202.0;300.0;1202.0;2109.0;1211.0;381.0
200;1;Duur baan: 24 maanden of meer;2005/'06;5259.0;324.0;1190.0;2148.0;1147.0;449.0
201;1;Duur baan: 24 maanden of meer;2006/'07;5238.0;327.0;1165.0;2132.0;1156.0;458.0
202;1;Duur baan: 24 maanden of meer;2007/'08;5197.0;320.0;1107.0;2118.0;1174.0;478.0
203;1;Duur baan: 24 maanden of meer;2008/'09;5206.0;306.0;1072.0;2119.0;1187.0;523.0
204;1;Duur baan: 24 maanden of meer;2009/'10;5279.0;317.0;1079.0;2126.0;1240.0;516.0
205;1;Duur baan: 24 maanden of meer;2010/'11;5382.0;297.0;1107.0;2126.0;1288.0;564.0
206;1;Duur baan: 24 maanden of meer;2011/'12;5343.0;305.0;1068.0;2119.0;1307.0;544.0
207;1;Duur baan: Onbekend;2003/'04;;;;;;
208;1;Duur baan: Onbekend;2004/'05;;;;;;
209;1;Duur baan: Onbekend;2005/'06;;;;;;
210;1;Duur baan: Onbekend;2006/'07;;;;;;
211;1;Duur baan: Onbekend;2007/'08;;;;;;
212;1;Duur baan: Onbekend;2008/'09;;;;;;
213;1;Duur baan: Onbekend;2009/'10;;;;;;
214;1;Duur baan: Onbekend;2010/'11;;;;;;
215;1;Duur baan: Onbekend;2011/'12;;;;;;
216;1;Werkkring: Zelfde werkkring;2003/'04;5881.0;378.0;1319.0;2352.0;1326.0;507.0
217;1;Werkkring: Zelfde werkkring;2004/'05;5932.0;358.0;1382.0;2373.0;1370.0;449.0
218;1;Werkkring: Zelfde werkkring;2005/'06;5905.0;372.0;1356.0;2372.0;1295.0;510.0
219;1;Werkkring: Zelfde werkkring;2006/'07;5944.0;380.0;1351.0;2367.0;1315.0;531.0
220;1;Werkkring: Zelfde werkkring;2007/'08;6045.0;392.0;1300.0;2417.0;1369.0;567.0
221;1;Werkkring: Zelfde werkkring;2008/'09;6186.0;377.0;1303.0;2482.0;1390.0;634.0
222;1;Werkkring: Zelfde werkkring;2009/'10;6217.0;381.0;1295.0;2445.0;1467.0;630.0
223;1;Werkkring: Zelfde werkkring;2010/'11;6116.0;348.0;1251.0;2387.0;1475.0;655.0
224;1;Werkkring: Zelfde werkkring;2011/'12;6116.0;363.0;1234.0;2406.0;1480.0;633.0
225;1;Werkkring: Andere werkkring;2003/'04;472.0;47.0;135.0;163.0;92.0;35.0
226;1;Werkkring: Andere werkkring;2004/'05;465.0;45.0;143.0;164.0;85.0;28.0
227;1;Werkkring: Andere werkkring;2005/'06;540.0;56.0;153.0;190.0;95.0;46.0
228;1;Werkkring: Andere werkkring;2006/'07;654.0;66.0;183.0;230.0;120.0;54.0
229;1;Werkkring: Andere werkkring;2007/'08;749.0;76.0;202.0;266.0;144.0;61.0
230;1;Werkkring: Andere werkkring;2008/'09;662.0;59.0;182.0;221.0;134.0;66.0
231;1;Werkkring: Andere werkkring;2009/'10;549.0;50.0;145.0;196.0;103.0;55.0
232;1;Werkkring: Andere werkkring;2010/'11;547.0;50.0;149.0;188.0;113.0;46.0
233;1;Werkkring: Andere werkkring;2011/'12;542.0;46.0;139.0;187.0;112.0;58.0
234;1;Werkkring: Onbekend;2003/'04;3.0;;;;;
235;1;Werkkring: Onbekend;2004/'05;3.0;;;;;
236;1;Werkkring: Onbekend;2005/'06;2.0;;;;;
237;1;Werkkring: Onbekend;2006/'07;3.0;;2.0;;;
238;1;Werkkring: Onbekend;2007/'08;;;;;;
239;1;Werkkring: Onbekend;2008/'09;;;;;;
240;1;Werkkring: Onbekend;2009/'10;5.0;;2.0;2.0;;
241;1;Werkkring: Onbekend;2010/'11;;;;;;
242;1;Werkkring: Onbekend;2011/'12;4.0;;;;;
243;1;Type scholing: geen scholing;2003/'04;5007.0;354.0;1168.0;2002.0;1065.0;418.0
244;1;Type scholing: geen scholing;2004/'05;5140.0;338.0;1258.0;2059.0;1119.0;367.0
245;1;Type scholing: geen scholing;2005/'06;5169.0;361.0;1240.0;2067.0;1076.0;425.0
246;1;Type scholing: geen scholing;2006/'07;5294.0;371.0;1253.0;2104.0;1117.0;449.0
247;1;Type scholing: geen scholing;2007/'08;5262.0;376.0;1202.0;2097.0;1131.0;456.0
248;1;Type scholing: geen scholing;2008/'09;5288.0;353.0;1179.0;2116.0;1129.0;511.0
249;1;Type scholing: geen scholing;2009/'10;5285.0;350.0;1153.0;2084.0;1187.0;511.0
250;1;Type scholing: geen scholing;2010/'11;5263.0;325.0;1145.0;2041.0;1222.0;530.0
251;1;Type scholing: geen scholing;2011/'12;5200.0;334.0;1105.0;2053.0;1200.0;508.0
252;1;Type scholing: initieel;2003/'04;22.0;;4.0;11.0;4.0;3.0
253;1;Type scholing: initieel;2004/'05;20.0;;5.0;8.0;5.0;2.0
254;1;Type scholing: initieel;2005/'06;25.0;3.0;5.0;9.0;4.0;3.0
255;1;Type scholing: initieel;2006/'07;22.0;2.0;6.0;6.0;5.0;2.0
256;1;Type scholing: initieel;2007/'08;19.0;2.0;3.0;9.0;3.0;2.0
257;1;Type scholing: initieel;2008/'09;26.0;2.0;7.0;9.0;5.0;3.0
258;1;Type scholing: initieel;2009/'10;2.0;;;;;
259;1;Type scholing: initieel;2010/'11;14.0;3.0;4.0;5.0;;
260;1;Type scholing: initieel;2011/'12;3.0;;;;;
261;1;Type scholing: post-initieel (kort);2003/'04;493.0;17.0;83.0;205.0;140.0;49.0
262;1;Type scholing: post-initieel (kort);2004/'05;435.0;12.0;72.0;179.0;130.0;42.0
263;1;Type scholing: post-initieel (kort);2005/'06;486.0;16.0;77.0;213.0;130.0;50.0
264;1;Type scholing: post-initieel (kort);2006/'07;460.0;13.0;73.0;197.0;125.0;53.0
265;1;Type scholing: post-initieel (kort);2007/'08;541.0;20.0;76.0;236.0;143.0;66.0
266;1;Type scholing: post-initieel (kort);2008/'09;531.0;14.0;68.0;222.0;154.0;73.0
267;1;Type scholing: post-initieel (kort);2009/'10;521.0;17.0;70.0;216.0;153.0;65.0
268;1;Type scholing: post-initieel (kort);2010/'11;560.0;13.0;71.0;233.0;158.0;85.0
269;1;Type scholing: post-initieel (kort);2011/'12;616.0;20.0;86.0;247.0;178.0;86.0
270;1;Type scholing: post-initieel (lang);2003/'04;565.0;23.0;103.0;220.0;164.0;55.0
271;1;Type scholing: post-initieel (lang);2004/'05;526.0;18.0;86.0;200.0;167.0;55.0
272;1;Type scholing: post-initieel (lang);2005/'06;492.0;18.0;72.0;186.0;154.0;62.0
273;1;Type scholing: post-initieel (lang);2006/'07;504.0;17.0;78.0;191.0;154.0;63.0
274;1;Type scholing: post-initieel (lang);2007/'08;541.0;19.0;75.0;213.0;165.0;69.0
275;1;Type scholing: post-initieel (lang);2008/'09;558.0;21.0;72.0;219.0;169.0;77.0
276;1;Type scholing: post-initieel (lang);2009/'10;591.0;23.0;100.0;231.0;162.0;75.0
277;1;Type scholing: post-initieel (lang);2010/'11;536.0;26.0;80.0;200.0;166.0;66.0
278;1;Type scholing: post-initieel (lang);2011/'12;512.0;21.0;66.0;189.0;161.0;75.0
279;1;Type scholing: onbekend;2003/'04;269.0;30.0;97.0;78.0;45.0;18.0
280;1;Type scholing: onbekend;2004/'05;278.0;34.0;107.0;92.0;35.0;11.0
281;1;Type scholing: onbekend;2005/'06;277.0;31.0;115.0;88.0;27.0;16.0
282;1;Type scholing: onbekend;2006/'07;321.0;44.0;127.0;100.0;33.0;17.0
283;1;Type scholing: onbekend;2007/'08;430.0;50.0;147.0;127.0;71.0;35.0
284;1;Type scholing: onbekend;2008/'09;446.0;47.0;160.0;137.0;66.0;37.0
285;1;Type scholing: onbekend;2009/'10;372.0;41.0;117.0;111.0;69.0;34.0
286;1;Type scholing: onbekend;2010/'11;291.0;33.0;102.0;95.0;41.0;21.0
287;1;Type scholing: onbekend;2011/'12;330.0;34.0;116.0;105.0;54.0;23.0
288;1;Kosten: post-initieel (kort) werkgever;2003/'04;431.0;13.0;72.0;177.0;128.0;41.0
289;1;Kosten: post-initieel (kort) werkgever;2004/'05;380.0;10.0;61.0;159.0;115.0;35.0
290;1;Kosten: post-initieel (kort) werkgever;2005/'06;428.0;14.0;67.0;191.0;116.0;41.0
291;1;Kosten: post-initieel (kort) werkgever;2006/'07;400.0;11.0;63.0;174.0;111.0;42.0
292;1;Kosten: post-initieel (kort) werkgever;2007/'08;480.0;17.0;66.0;212.0;130.0;56.0
293;1;Kosten: post-initieel (kort) werkgever;2008/'09;471.0;12.0;61.0;200.0;135.0;64.0
294;1;Kosten: post-initieel (kort) werkgever;2009/'10;443.0;14.0;58.0;187.0;129.0;54.0
