ID;Leeftijd;BurgerlijkeStaat;Geslacht;Perioden;Personen_1;AlleenstaandePersonen_2;SamenwonendePersonen_3;ThuiswonendeKinderen_4;Eenouders_5;OverigePersonen_6;InInstitutieWonendePersonen_7
14;Totaal over de leeftijden;Personen;Totale bevolking;2017;17061176.0;2991410.0;8499800.0;4627280.0;498451.0;290327.0;153909.0
15;Totaal over de leeftijden;Personen;Totale bevolking;2018;17112390.0;3028552.0;8517167.0;4618845.0;502103.0;292336.0;153389.0
16;Totaal over de leeftijden;Personen;Totale bevolking;2019;17162638.0;3064879.0;8533440.0;4610634.0;505604.0;294300.0;153780.0
17;Totaal over de leeftijden;Personen;Totale bevolking;2020;17211924.0;3099902.0;8548645.0;4602979.0;509039.0;296169.0;155191.0
18;Totaal over de leeftijden;Personen;Totale bevolking;2021;17259945.0;3133709.0;8562753.0;4595910.0;512445.0;297917.0;157214.0
19;Totaal over de leeftijden;Personen;Totale bevolking;2022;17306586.0;3166325.0;8575910.0;4589552.0;515888.0;299535.0;159381.0
20;Totaal over de leeftijden;Personen;Totale bevolking;2023;17351617.0;3197479.0;8588012.0;4584052.0;519376.0;300979.0;161718.0
21;Totaal over de leeftijden;Personen;Totale bevolking;2024;17394863.0;3226849.0;8598958.0;4579639.0;522940.0;302229.0;164251.0
22;Totaal over de leeftijden;Personen;Totale bevolking;2025;17436152.0;3254211.0;8608452.0;4576634.0;526599.0;303274.0;166988.0
23;Totaal over de leeftijden;Personen;Totale bevolking;2026;17475266.0;3279369.0;8616207.0;4575335.0;530359.0;304085.0;169917.0
24;Totaal over de leeftijden;Personen;Totale bevolking;2027;17512047.0;3302268.0;8621988.0;4575877.0;534201.0;304691.0;173031.0
25;Totaal over de leeftijden;Personen;Totale bevolking;2028;17546317.0;3322898.0;8625484.0;4578425.0;538106.0;305085.0;176325.0
26;Totaal over de leeftijden;Personen;Totale bevolking;2029;17577864.0;3341106.0;8626692.0;4582877.0;542025.0;305369.0;179797.0
27;Totaal over de leeftijden;Personen;Totale bevolking;2030;17606569.0;3357026.0;8625474.0;4589169.0;545920.0;305565.0;183416.0
28;Totaal over de leeftijden;Personen;Totale bevolking;2031;17632175.0;3370848.0;8621849.0;4597004.0;549751.0;305612.0;187111.0
29;Totaal over de leeftijden;Personen;Totale bevolking;2032;17654600.0;3382682.0;8615976.0;4606058.0;553487.0;305621.0;190785.0
30;Totaal over de leeftijden;Personen;Totale bevolking;2033;17673677.0;3392728.0;8608163.0;4615843.0;557093.0;305502.0;194348.0
31;Totaal over de leeftijden;Personen;Totale bevolking;2034;17689280.0;3401086.0;8598747.0;4625850.0;560534.0;305328.0;197734.0
32;Totaal over de leeftijden;Personen;Totale bevolking;2035;17701405.0;3407854.0;8588094.0;4635606.0;563781.0;305138.0;200931.0
33;Totaal over de leeftijden;Personen;Totale bevolking;2036;17710154.0;3413197.0;8576574.0;4644707.0;566827.0;304910.0;203937.0
34;Totaal over de leeftijden;Personen;Totale bevolking;2037;17715574.0;3417116.0;8564658.0;4652711.0;569659.0;304666.0;206763.0
35;Totaal over de leeftijden;Personen;Totale bevolking;2038;17717943.0;3419813.0;8552645.0;4659414.0;572263.0;304402.0;209410.0
36;Totaal over de leeftijden;Personen;Totale bevolking;2039;17717501.0;3421347.0;8540950.0;4664602.0;574615.0;304130.0;211859.0
37;Totaal over de leeftijden;Personen;Totale bevolking;2040;17714593.0;3421755.0;8529948.0;4668232.0;576713.0;303834.0;214111.0
38;Totaal over de leeftijden;Personen;Totale bevolking;2041;17709487.0;3421200.0;8519732.0;4670276.0;578570.0;303533.0;216175.0
39;Totaal over de leeftijden;Personen;Totale bevolking;2042;17702508.0;3419666.0;8510519.0;4670802.0;580212.0;303229.0;218078.0
40;Totaal over de leeftijden;Personen;Totale bevolking;2043;17693961.0;3417229.0;8502365.0;4669991.0;581632.0;302913.0;219833.0
41;Totaal over de leeftijden;Personen;Totale bevolking;2044;17684154.0;3413891.0;8495374.0;4668005.0;582851.0;302569.0;221463.0
42;Totaal over de leeftijden;Personen;Totale bevolking;2045;17673369.0;3409605.0;8489633.0;4665038.0;583885.0;302231.0;222981.0
43;Totaal over de leeftijden;Personen;Totale bevolking;2046;17661926.0;3404455.0;8485170.0;4661371.0;584733.0;301801.0;224397.0
44;Totaal over de leeftijden;Personen;Totale bevolking;2047;17650104.0;3398417.0;8482059.0;4657156.0;585411.0;301345.0;225719.0
45;Totaal over de leeftijden;Personen;Totale bevolking;2048;17638239.0;3391406.0;8480310.0;4652675.0;585930.0;300987.0;226935.0
46;Totaal over de leeftijden;Personen;Totale bevolking;2049;17626530.0;3383567.0;8479958.0;4648106.0;586306.0;300586.0;228007.0
47;Totaal over de leeftijden;Personen;Totale bevolking;2050;17615235.0;3374915.0;8481033.0;4643664.0;586549.0;300189.0;228887.0
48;Totaal over de leeftijden;Personen;Mannen;2003;8022413.0;1102761.0;4144850.0;2498122.0;66876.0;133813.0;75993.0
49;Totaal over de leeftijden;Personen;Mannen;2004;8065605.0;1129450.0;4151900.0;2506540.0;68936.0;134693.0;74087.0
50;Totaal over de leeftijden;Personen;Mannen;2005;8103890.0;1154739.0;4158080.0;2512488.0;70903.0;135538.0;72142.0
51;Totaal over de leeftijden;Personen;Mannen;2006;8138776.0;1179496.0;4163520.0;2516369.0;72814.0;136385.0;70191.0
52;Totaal over de leeftijden;Personen;Mannen;2007;8171587.0;1203812.0;4169092.0;2518532.0;74652.0;137249.0;68248.0
53;Totaal over de leeftijden;Personen;Mannen;2008;8203601.0;1227912.0;4175229.0;2519535.0;76435.0;138146.0;66344.0
54;Totaal over de leeftijden;Personen;Mannen;2009;8235565.0;1251954.0;4182291.0;2519590.0;78168.0;139069.0;64492.0
55;Totaal over de leeftijden;Personen;Mannen;2010;8267479.0;1275815.0;4190379.0;2518769.0;79836.0;139964.0;62715.0
56;Totaal over de leeftijden;Personen;Mannen;2011;8299245.0;1299351.0;4199400.0;2517176.0;81442.0;140842.0;61035.0
57;Totaal over de leeftijden;Personen;Mannen;2012;8330519.0;1322498.0;4209000.0;2514882.0;82964.0;141689.0;59486.0
58;Totaal over de leeftijden;Personen;Mannen;2013;8360831.0;1345143.0;4218898.0;2511824.0;84369.0;142505.0;58093.0
59;Totaal over de leeftijden;Personen;Mannen;2014;8390073.0;1367228.0;4228832.0;2508184.0;85661.0;143278.0;56891.0
60;Totaal over de leeftijden;Personen;Mannen;2015;8418261.0;1388658.0;4238653.0;2504179.0;86824.0;144036.0;55911.0
61;Totaal over de leeftijden;Personen;Mannen;2016;8445554.0;1409481.0;4248214.0;2500008.0;87866.0;144794.0;55192.0
62;Totaal over de leeftijden;Personen;Mannen;2017;8471996.0;1429744.0;4257400.0;2495772.0;88774.0;145542.0;54763.0
63;Totaal over de leeftijden;Personen;Mannen;2018;8497672.0;1449418.0;4266084.0;2491663.0;89544.0;146305.0;54659.0
64;Totaal over de leeftijden;Personen;Mannen;2019;8522564.0;1468424.0;4274220.0;2487798.0;90190.0;147017.0;54915.0
65;Totaal over de leeftijden;Personen;Mannen;2020;8546680.0;1486568.0;4281824.0;2484317.0;90744.0;147654.0;55574.0
66;Totaal over de leeftijden;Personen;Mannen;2021;8569883.0;1503918.0;4288876.0;2481224.0;91201.0;148203.0;56462.0
67;Totaal over de leeftijden;Personen;Mannen;2022;8592115.0;1520515.0;4295454.0;2478497.0;91606.0;148668.0;57378.0
68;Totaal over de leeftijden;Personen;Mannen;2023;8613278.0;1536283.0;4301506.0;2476126.0;91968.0;149061.0;58334.0
69;Totaal over de leeftijden;Personen;Mannen;2024;8633294.0;1551153.0;4306980.0;2474142.0;92306.0;149374.0;59338.0
70;Totaal over de leeftijden;Personen;Mannen;2025;8652107.0;1565073.0;4311722.0;2472664.0;92631.0;149626.0;60390.0
71;Totaal over de leeftijden;Personen;Mannen;2026;8669635.0;1577987.0;4315604.0;2471819.0;92955.0;149788.0;61482.0
72;Totaal over de leeftijden;Personen;Mannen;2027;8685829.0;1589854.0;4318490.0;2471700.0;93293.0;149883.0;62609.0
73;Totaal over de leeftijden;Personen;Mannen;2028;8700626.0;1600659.0;4320242.0;2472437.0;93645.0;149875.0;63768.0
74;Totaal over de leeftijden;Personen;Mannen;2029;8713970.0;1610336.0;4320846.0;2474016.0;94012.0;149800.0;64961.0
75;Totaal over de leeftijden;Personen;Mannen;2030;8725845.0;1618905.0;4320236.0;2476464.0;94381.0;149673.0;66186.0
76;Totaal over de leeftijden;Personen;Mannen;2031;8736149.0;1626354.0;4318424.0;2479714.0;94753.0;149471.0;67431.0
77;Totaal over de leeftijden;Personen;Mannen;2032;8744894.0;1632762.0;4315488.0;2483636.0;95124.0;149210.0;68673.0
78;Totaal over de leeftijden;Personen;Mannen;2033;8752022.0;1638164.0;4311582.0;2488039.0;95482.0;148876.0;69878.0
79;Totaal over de leeftijden;Personen;Mannen;2034;8757536.0;1642642.0;4306874.0;2492693.0;95818.0;148494.0;71015.0
80;Totaal over de leeftijden;Personen;Mannen;2035;8761423.0;1646271.0;4301548.0;2497360.0;96117.0;148062.0;72065.0
81;Totaal over de leeftijden;Personen;Mannen;2036;8763794.0;1649167.0;4295787.0;2501844.0;96375.0;147591.0;73028.0
82;Totaal over de leeftijden;Personen;Mannen;2037;8764671.0;1651354.0;4289830.0;2505907.0;96594.0;147081.0;73906.0
83;Totaal over de leeftijden;Personen;Mannen;2038;8764208.0;1652932.0;4283822.0;2509437.0;96774.0;146540.0;74705.0
84;Totaal over de leeftijden;Personen;Mannen;2039;8762499.0;1653903.0;4277974.0;2512312.0;96907.0;145977.0;75427.0
85;Totaal over de leeftijden;Personen;Mannen;2040;8759732.0;1654316.0;4272474.0;2514486.0;96993.0;145381.0;76081.0
86;Totaal over de leeftijden;Personen;Mannen;2041;8756037.0;1654232.0;4267366.0;2515924.0;97043.0;144797.0;76675.0
87;Totaal over de leeftijden;Personen;Mannen;2042;8751564.0;1653685.0;4262758.0;2516636.0;97060.0;144203.0;77220.0
88;Totaal over de leeftijden;Personen;Mannen;2043;8746485.0;1652726.0;4258683.0;2516698.0;97043.0;143608.0;77727.0
89;Totaal over de leeftijden;Personen;Mannen;2044;8740936.0;1651365.0;4255186.0;2516169.0;96990.0;143019.0;78206.0
90;Totaal over de leeftijden;Personen;Mannen;2045;8735070.0;1649621.0;4252315.0;2515126.0;96905.0;142439.0;78667.0
91;Totaal over de leeftijden;Personen;Mannen;2046;8729037.0;1647473.0;4250084.0;2513700.0;96786.0;141879.0;79115.0
92;Totaal over de leeftijden;Personen;Mannen;2047;8722982.0;1644955.0;4248531.0;2511968.0;96638.0;141344.0;79550.0
93;Totaal over de leeftijden;Personen;Mannen;2048;8717037.0;1642056.0;4247656.0;2510054.0;96458.0;140855.0;79962.0
94;Totaal over de leeftijden;Personen;Mannen;2049;8711322.0;1638835.0;4247480.0;2508054.0;96246.0;140375.0;80334.0
95;Totaal over de leeftijden;Personen;Mannen;2050;8705953.0;1635323.0;4248015.0;2506072.0;96001.0;139900.0;80642.0
96;Totaal over de leeftijden;Personen;Vrouwen;2003;8179427.0;1300167.0;4129848.0;2140524.0;352773.0;124046.0;132069.0
97;Totaal over de leeftijden;Personen;Vrouwen;2004;8218299.0;1318216.0;4136897.0;2149736.0;358451.0;125286.0;129713.0
98;Totaal over de leeftijden;Personen;Vrouwen;2005;8252665.0;1335824.0;4143082.0;2156302.0;363736.0;126588.0;127133.0
99;Totaal over de leeftijden;Personen;Vrouwen;2006;8284016.0;1353713.0;4148518.0;2160663.0;368742.0;127992.0;124387.0
100;Totaal over de leeftijden;Personen;Vrouwen;2007;8313627.0;1371887.0;4154093.0;2163181.0;373479.0;129459.0;121528.0
101;Totaal over de leeftijden;Personen;Vrouwen;2008;8342419.0;1390487.0;4160228.0;2164072.0;378009.0;131010.0;118611.0
102;Totaal over de leeftijden;Personen;Vrouwen;2009;8371044.0;1409674.0;4167289.0;2163410.0;382323.0;132664.0;115691.0
103;Totaal over de leeftijden;Personen;Vrouwen;2010;8399658.0;1429319.0;4175380.0;2161353.0;386395.0;134387.0;112828.0
104;Totaal over de leeftijden;Personen;Vrouwen;2011;8428213.0;1449142.0;4184398.0;2158261.0;390225.0;136124.0;110082.0
105;Totaal over de leeftijden;Personen;Vrouwen;2012;8456459.0;1468881.0;4194004.0;2154394.0;393854.0;137817.0;107512.0
106;Totaal over de leeftijden;Personen;Vrouwen;2013;8484080.0;1488401.0;4203896.0;2149884.0;397312.0;139423.0;105171.0
107;Totaal over de leeftijden;Personen;Vrouwen;2014;8511045.0;1507451.0;4213830.0;2145148.0;400590.0;140910.0;103114.0
108;Totaal over de leeftijden;Personen;Vrouwen;2015;8537445.0;1525943.0;4223650.0;2140471.0;403725.0;142265.0;101392.0
109;Totaal over de leeftijden;Personen;Vrouwen;2016;8563453.0;1543952.0;4233214.0;2135947.0;406750.0;143538.0;100052.0
110;Totaal over de leeftijden;Personen;Vrouwen;2017;8589180.0;1561666.0;4242400.0;2131508.0;409677.0;144785.0;99146.0
111;Totaal over de leeftijden;Personen;Vrouwen;2018;8614718.0;1579134.0;4251083.0;2127182.0;412559.0;146031.0;98730.0
112;Totaal over de leeftijden;Personen;Vrouwen;2019;8640074.0;1596455.0;4259220.0;2122836.0;415414.0;147283.0;98865.0
113;Totaal over de leeftijden;Personen;Vrouwen;2020;8665244.0;1613334.0;4266821.0;2118662.0;418295.0;148515.0;99617.0
114;Totaal over de leeftijden;Personen;Vrouwen;2021;8690062.0;1629791.0;4273877.0;2114686.0;421244.0;149714.0;100752.0
115;Totaal over de leeftijden;Personen;Vrouwen;2022;8714471.0;1645810.0;4280456.0;2111055.0;424282.0;150867.0;102003.0
116;Totaal over de leeftijden;Personen;Vrouwen;2023;8738339.0;1661196.0;4286506.0;2107926.0;427408.0;151918.0;103384.0
117;Totaal over de leeftijden;Personen;Vrouwen;2024;8761569.0;1675696.0;4291978.0;2105497.0;430634.0;152855.0;104913.0
118;Totaal over de leeftijden;Personen;Vrouwen;2025;8784045.0;1689138.0;4296730.0;2103970.0;433968.0;153648.0;106598.0
119;Totaal over de leeftijden;Personen;Vrouwen;2026;8805631.0;1701382.0;4300603.0;2103516.0;437404.0;154297.0;108435.0
120;Totaal over de leeftijden;Personen;Vrouwen;2027;8826218.0;1712414.0;4303498.0;2104177.0;440908.0;154808.0;110422.0
121;Totaal over de leeftijden;Personen;Vrouwen;2028;8845691.0;1722239.0;4305242.0;2105988.0;444461.0;155210.0;112557.0
122;Totaal over de leeftijden;Personen;Vrouwen;2029;8863894.0;1730770.0;4305846.0;2108861.0;448013.0;155569.0;114836.0
123;Totaal over de leeftijden;Personen;Vrouwen;2030;8880724.0;1738121.0;4305238.0;2112705.0;451539.0;155892.0;117230.0
124;Totaal over de leeftijden;Personen;Vrouwen;2031;8896026.0;1744494.0;4303425.0;2117290.0;454998.0;156141.0;119680.0
125;Totaal over de leeftijden;Personen;Vrouwen;2032;8909706.0;1749920.0;4300488.0;2122422.0;458363.0;156411.0;122112.0
126;Totaal over de leeftijden;Personen;Vrouwen;2033;8921655.0;1754564.0;4296581.0;2127804.0;461611.0;156626.0;124470.0
127;Totaal over de leeftijden;Personen;Vrouwen;2034;8931744.0;1758444.0;4291873.0;2133157.0;464716.0;156834.0;126719.0
128;Totaal over de leeftijden;Personen;Vrouwen;2035;8939982.0;1761583.0;4286546.0;2138246.0;467664.0;157076.0;128866.0
129;Totaal over de leeftijden;Personen;Vrouwen;2036;8946360.0;1764030.0;4280787.0;2142863.0;470452.0;157319.0;130909.0
130;Totaal over de leeftijden;Personen;Vrouwen;2037;8950903.0;1765762.0;4274828.0;2146804.0;473065.0;157585.0;132857.0
131;Totaal over de leeftijden;Personen;Vrouwen;2038;8953735.0;1766881.0;4268823.0;2149977.0;475489.0;157862.0;134705.0
132;Totaal over de leeftijden;Personen;Vrouwen;2039;8955002.0;1767444.0;4262976.0;2152290.0;477708.0;158153.0;136432.0
133;Totaal over de leeftijden;Personen;Vrouwen;2040;8954861.0;1767439.0;4257474.0;2153746.0;479720.0;158453.0;138030.0
134;Totaal over de leeftijden;Personen;Vrouwen;2041;8953450.0;1766968.0;4252366.0;2154352.0;481527.0;158736.0;139500.0
135;Totaal over de leeftijden;Personen;Vrouwen;2042;8950944.0;1765981.0;4247761.0;2154166.0;483152.0;159026.0;140858.0
136;Totaal over de leeftijden;Personen;Vrouwen;2043;8947476.0;1764503.0;4243682.0;2153293.0;484589.0;159305.0;142106.0
137;Totaal over de leeftijden;Personen;Vrouwen;2044;8943218.0;1762526.0;4240188.0;2151836.0;485861.0;159550.0;143257.0
138;Totaal over de leeftijden;Personen;Vrouwen;2045;8938299.0;1759984.0;4237318.0;2149912.0;486980.0;159792.0;144314.0
139;Totaal over de leeftijden;Personen;Vrouwen;2046;8932889.0;1756982.0;4235086.0;2147671.0;487947.0;159922.0;145282.0
140;Totaal over de leeftijden;Personen;Vrouwen;2047;8927122.0;1753462.0;4233528.0;2145188.0;488773.0;160001.0;146169.0
141;Totaal over de leeftijden;Personen;Vrouwen;2048;8921202.0;1749350.0;4232654.0;2142621.0;489472.0;160132.0;146973.0
142;Totaal over de leeftijden;Personen;Vrouwen;2049;8915208.0;1744732.0;4232478.0;2140052.0;490060.0;160211.0;147673.0
143;Totaal over de leeftijden;Personen;Vrouwen;2050;8909282.0;1739592.0;4233018.0;2137592.0;490548.0;160289.0;148245.0
144;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2003;7336825.0;1243778.0;1108035.0;4638649.0;90099.0;165890.0;90373.0
145;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2004;7419428.0;1270647.0;1145736.0;4656274.0;92603.0;166511.0;87654.0
146;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2005;7494747.0;1296937.0;1181912.0;4668791.0;94990.0;167223.0;84896.0
147;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2006;7566429.0;1323818.0;1218063.0;4677030.0;97336.0;168044.0;82128.0
148;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2007;7636050.0;1351574.0;1254712.0;4681706.0;99660.0;168988.0;79397.0
149;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2008;7705200.0;1380419.0;1292352.0;4683610.0;101994.0;170089.0;76739.0
150;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2009;7774766.0;1410537.0;1331334.0;4683002.0;104355.0;171360.0;74160.0
151;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2010;7844595.0;1441718.0;1371598.0;4680119.0;106746.0;172705.0;71711.0
152;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2011;7914545.0;1473388.0;1413052.0;4675443.0;109159.0;174083.0;69413.0
153;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2012;7983877.0;1505144.0;1455127.0;4669282.0;111602.0;175423.0;67295.0
154;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2013;8052063.0;1536605.0;1497601.0;4661708.0;114049.0;176697.0;65402.0
155;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2014;8118981.0;1567476.0;1540090.0;4653332.0;116519.0;177832.0;63739.0
156;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2015;8184682.0;1597509.0;1582342.0;4644652.0;118994.0;178853.0;62328.0
157;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2016;8249450.0;1626860.0;1624108.0;4635956.0;121487.0;179839.0;61210.0
158;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2017;8313442.0;1655711.0;1665222.0;4627285.0;124015.0;180809.0;60405.0
159;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2018;8377000.0;1684106.0;1705716.0;4618839.0;126570.0;181828.0;59941.0
160;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2019;8440268.0;1712134.0;1745639.0;4610632.0;129168.0;182843.0;59849.0
161;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2020;8503259.0;1739392.0;1785116.0;4602977.0;131797.0;183806.0;60170.0
162;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2021;8565802.0;1765818.0;1824225.0;4595912.0;134462.0;184681.0;60700.0
163;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2022;8627847.0;1791421.0;1863039.0;4589555.0;137146.0;185428.0;61241.0
164;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2023;8689295.0;1815961.0;1901550.0;4584049.0;139865.0;186053.0;61812.0
165;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2024;8750076.0;1839238.0;1939693.0;4579642.0;142577.0;186522.0;62402.0
166;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2025;8810076.0;1861155.0;1977149.0;4576627.0;145291.0;186846.0;63014.0
167;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2026;8869256.0;1881613.0;2013667.0;4575334.0;147975.0;186995.0;63653.0
168;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2027;8927539.0;1900610.0;2049042.0;4575873.0;150649.0;187013.0;64340.0
169;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2028;8984973.0;1918232.0;2083085.0;4578423.0;153277.0;186901.0;65060.0
170;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2029;9041465.0;1934309.0;2115911.0;4582875.0;155861.0;186690.0;65817.0
171;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2030;9097082.0;1948807.0;2147667.0;4589176.0;158394.0;186424.0;66625.0
172;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2031;9151805.0;1962539.0;2177797.0;4597011.0;160877.0;186140.0;67444.0
173;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2032;9205630.0;1975190.0;2206936.0;4606065.0;163311.0;185853.0;68291.0
174;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2033;9258479.0;1987294.0;2234932.0;4615844.0;165688.0;185601.0;69112.0
175;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2034;9310096.0;1999026.0;2261857.0;4625851.0;168014.0;185407.0;69942.0
176;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2035;9360263.0;2010117.0;2288253.0;4635607.0;170273.0;185246.0;70767.0
177;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2036;9408814.0;2021089.0;2313792.0;4644705.0;172486.0;185154.0;71581.0
178;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2037;9455435.0;2031749.0;2338854.0;4652713.0;174639.0;185095.0;72381.0
179;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2038;9500001.0;2042196.0;2363420.0;4659422.0;176724.0;185071.0;73195.0
180;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2039;9542250.0;2052365.0;2387492.0;4664603.0;178752.0;185063.0;73968.0
181;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2040;9582066.0;2062231.0;2411044.0;4668238.0;180711.0;185085.0;74747.0
182;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2041;9619318.0;2071968.0;2433815.0;4670279.0;182613.0;185149.0;75498.0
183;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2042;9653956.0;2081111.0;2456167.0;4670802.0;184452.0;185188.0;76239.0
184;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2043;9686114.0;2089832.0;2477897.0;4669990.0;186216.0;185219.0;76948.0
185;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2044;9715764.0;2098263.0;2498648.0;4668006.0;187928.0;185263.0;77653.0
186;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2045;9742961.0;2105952.0;2518785.0;4665038.0;189572.0;185281.0;78338.0
187;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2046;9767897.0;2113459.0;2537606.0;4661370.0;191154.0;185288.0;79024.0
188;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2047;9790617.0;2120490.0;2555286.0;4657153.0;192672.0;185310.0;79706.0
189;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2048;9811278.0;2126462.0;2572345.0;4652672.0;194134.0;185279.0;80381.0
190;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2049;9829967.0;2131776.0;2588279.0;4648107.0;195532.0;185241.0;81035.0
191;Totaal over de leeftijden;Ongehuwden;Totale bevolking;2050;9846827.0;2136229.0;2603231.0;4643663.0;196858.0;185144.0;81679.0
192;Totaal over de leeftijden;Ongehuwden;Mannen;2003;3921716.0;716584.0;562414.0;2498126.0;4005.0;93716.0;46876.0
193;Totaal over de leeftijden;Ongehuwden;Mannen;2004;3964970.0;732611.0;582980.0;2506538.0;4009.0;93653.0;45177.0
194;Totaal over de leeftijden;Ongehuwden;Mannen;2005;4004052.0;747996.0;602478.0;2512490.0;4005.0;93612.0;43461.0
195;Totaal over de leeftijden;Ongehuwden;Mannen;2006;4040858.0;763428.0;621668.0;2516369.0;4002.0;93628.0;41761.0
196;Totaal over de leeftijden;Ongehuwden;Mannen;2007;4076274.0;779156.0;640802.0;2518529.0;3985.0;93706.0;40090.0
197;Totaal over de leeftijden;Ongehuwden;Mannen;2008;4111413.0;795337.0;660241.0;2519533.0;3967.0;93856.0;38480.0
198;Totaal over de leeftijden;Ongehuwden;Mannen;2009;4146815.0;812078.0;680182.0;2519593.0;3943.0;94098.0;36925.0
199;Totaal over de leeftijden;Ongehuwden;Mannen;2010;4182381.0;829279.0;700603.0;2518768.0;3916.0;94363.0;35453.0
200;Totaal over de leeftijden;Ongehuwden;Mannen;2011;4218055.0;846705.0;721542.0;2517180.0;3878.0;94665.0;34082.0
201;Totaal over de leeftijden;Ongehuwden;Mannen;2012;4253435.0;864159.0;742772.0;2514888.0;3849.0;94942.0;32816.0
