ID;Vakantiekenmerken;Perioden;TotaalAantalVakantiesBuitenland_1;GemiddeldeVakantieduurBuitenland_2;TotaalUitgavenVakantiesBuitenland_3;GemiddeldeUitgavenBuitenland_4;GemiddeldeUitgavenMetEigenVervoer_5;GemiddeldeUitgavenMetOverigVervoer_6
173;Duitsland;2010;1132.0;3.2;193.0;171.0;138.0;331.0
174;Duitsland;2011;1251.0;3.3;199.0;159.0;139.0;271.0
175;Duitsland;2012;1318.0;3.3;243.0;185.0;161.0;
176;Duitsland;2013;1280.0;3.3;227.0;178.0;161.0;
177;Duitsland;2014;1271.0;3.3;233.0;183.0;171.0;
178;Duitsland;2015;1411.0;3.3;265.0;188.0;170.0;
179;Duitsland;2016;1444.0;3.3;279.0;194.0;168.0;
180;Italië;2002;43.0;;23.0;;;
181;Italië;2003;53.0;;;;;
182;Italië;2004;42.0;;;;;
183;Italië;2005;46.0;;;;;
184;Italië;2006;41.0;;;;;
185;Italië;2007;48.0;;;;;
186;Italië;2008;67.0;;;;;
187;Italië;2009;73.0;;;;;
188;Italië;2010;95.0;;;;;
189;Italië;2011;82.0;;;;;
190;Italië;2012;94.0;;;;;
191;Italië;2013;;;;;;
192;Italië;2014;;;;;;
193;Italië;2015;;;;;;
194;Italië;2016;;;;;;
195;Griekenland;2002;2.0;;1.0;;;
196;Griekenland;2003;0.0;;;;;
197;Griekenland;2004;8.0;;;;;
198;Griekenland;2005;5.0;;;;;
199;Griekenland;2006;4.0;;;;;
200;Griekenland;2007;5.0;;;;;
201;Griekenland;2008;1.0;;;;;
202;Griekenland;2009;0.0;;;;;
203;Griekenland;2010;3.0;;;;;
204;Griekenland;2011;0.0;;;;;
205;Griekenland;2012;8.0;;;;;
206;Griekenland;2013;;;;;;
207;Griekenland;2014;;;;;;
208;Griekenland;2015;;;;;;
209;Griekenland;2016;;;;;;
210;Hongarije;2002;5.0;;;;;
211;Hongarije;2003;4.0;;;;;
212;Hongarije;2004;10.0;;;;;
213;Hongarije;2005;14.0;;;;;
214;Hongarije;2006;11.0;;;;;
215;Hongarije;2007;2.0;;;;;
216;Hongarije;2008;6.0;;;;;
217;Hongarije;2009;13.0;;;;;
218;Hongarije;2010;16.0;;;;;
219;Hongarije;2011;24.0;;;;;
220;Hongarije;2012;25.0;;;;;
221;Hongarije;2013;;;;;;
222;Hongarije;2014;;;;;;
223;Hongarije;2015;;;;;;
224;Hongarije;2016;;;;;;
225;Tsjechië;2002;28.0;;;;;
226;Tsjechië;2003;23.0;;;;;
227;Tsjechië;2004;25.0;;;;;
228;Tsjechië;2005;32.0;;;;;
229;Tsjechië;2006;9.0;;;;;
230;Tsjechië;2007;30.0;;;;;
231;Tsjechië;2008;39.0;;;;;
232;Tsjechië;2009;29.0;;;;;
233;Tsjechië;2010;19.0;;;;;
234;Tsjechië;2011;21.0;;;;;
235;Tsjechië;2012;41.0;;;;;
236;Tsjechië;2013;;;;;;
237;Tsjechië;2014;;;;;;
238;Tsjechië;2015;;;;;;
239;Tsjechië;2016;;;;;;
240;Turkije;2002;8.0;;7.0;;;
241;Turkije;2003;4.0;;;;;
242;Turkije;2004;6.0;;;;;
243;Turkije;2005;20.0;;;;;
244;Turkije;2006;9.0;;;;;
245;Turkije;2007;8.0;;;;;
246;Turkije;2008;21.0;;;;;
247;Turkije;2009;10.0;;;;;
248;Turkije;2010;3.0;;;;;
249;Turkije;2011;17.0;;;;;
250;Turkije;2012;23.0;;;;;
251;Turkije;2013;;;;;;
252;Turkije;2014;;;;;;
253;Turkije;2015;;;;;;
254;Turkije;2016;;;;;;
255;Egypte;2002;0.0;;;;;
256;Egypte;2003;3.0;;;;;
257;Egypte;2004;;;;;;
258;Egypte;2005;;;;;;
259;Egypte;2006;0.0;;;;;
260;Egypte;2007;3.0;;;;;
261;Egypte;2008;0.0;;;;;
262;Egypte;2009;0.0;;;;;
263;Egypte;2010;6.0;;;;;
264;Egypte;2011;4.0;;;;;
265;Egypte;2012;3.0;;;;;
266;Egypte;2013;;;;;;
267;Egypte;2014;;;;;;
268;Egypte;2015;;;;;;
269;Egypte;2016;;;;;;
270;Verre Oosten;2002;0.0;;;;;
271;Verre Oosten;2003;2.0;;;;;
272;Verre Oosten;2004;;;;;;
273;Verre Oosten;2005;5.0;;;;;
274;Verre Oosten;2006;0.0;;;;;
275;Verre Oosten;2007;0.0;;;;;
276;Verre Oosten;2008;0.0;;;;;
277;Verre Oosten;2009;7.0;;;;;
278;Verre Oosten;2010;0.0;;;;;
279;Verre Oosten;2011;3.0;;;;;
280;Verre Oosten;2012;3.0;;;;;
281;Verre Oosten;2013;;;;;;
282;Verre Oosten;2014;;;;;;
283;Verre Oosten;2015;;;;;;
284;Verre Oosten;2016;;;;;;
285;Verenigde Staten;2002;6.0;;;;;
286;Verenigde Staten;2003;7.0;;;;;
287;Verenigde Staten;2004;6.0;;;;;
288;Verenigde Staten;2005;2.0;;;;;
289;Verenigde Staten;2006;9.0;;;;;
290;Verenigde Staten;2007;5.0;;;;;
291;Verenigde Staten;2008;8.0;;;;;
292;Verenigde Staten;2009;7.0;;;;;
293;Verenigde Staten;2010;2.0;;;;;
294;Verenigde Staten;2011;2.0;;;;;
295;Verenigde Staten;2012;0.0;;;;;
296;Verenigde Staten;2013;;;;;;
297;Verenigde Staten;2014;;;;;;
298;Verenigde Staten;2015;;;;;;
299;Verenigde Staten;2016;;;;;;
300;Caribisch gebied;2002;0.0;;;;;
301;Caribisch gebied;2003;0.0;;;;;
302;Caribisch gebied;2004;4.0;;;;;
303;Caribisch gebied;2005;2.0;;;;;
304;Caribisch gebied;2006;7.0;;;;;
305;Caribisch gebied;2007;3.0;;;;;
306;Caribisch gebied;2008;0.0;;;;;
307;Caribisch gebied;2009;0.0;;;;;
308;Caribisch gebied;2010;0.0;;;;;
309;Caribisch gebied;2011;0.0;;;;;
310;Caribisch gebied;2012;5.0;;;;;
311;Caribisch gebied;2013;;;;;;
312;Caribisch gebied;2014;;;;;;
313;Caribisch gebied;2015;;;;;;
314;Caribisch gebied;2016;;;;;;
315;Overige landen;2002;37.0;;;;;
316;Overige landen;2003;16.0;;13.0;;;
317;Overige landen;2004;34.0;;;;;
318;Overige landen;2005;29.0;;;;;
319;Overige landen;2006;73.0;;;;;
320;Overige landen;2007;41.0;;;;;
321;Overige landen;2008;48.0;;;;;
322;Overige landen;2009;75.0;;;;;
323;Overige landen;2010;59.0;;;;;
324;Overige landen;2011;70.0;;;;;
325;Overige landen;2012;48.0;;;;;
326;Overige landen;2013;;;;;;
327;Overige landen;2014;;;;;;
328;Overige landen;2015;;;;;;
329;Overige landen;2016;;;;;;
330;40;2002;194.0;;7.0;;;
331;40;2003;230.0;;;;;
332;40;2004;223.0;;;;;
333;40;2005;161.0;;;;;
334;40;2006;173.0;;;;;
335;40;2007;240.0;;;;;
336;40;2008;248.0;;;;;
337;40;2009;282.0;;;;;
338;40;2010;247.0;;;;;
339;40;2011;279.0;;;;;
340;40;2012;151.0;;;;;
341;40;2013;;;;;;
342;40;2014;;;;;;
343;40;2015;;;;;;
344;40;2016;;;;;;
345;42;2002;60.0;;;;;
346;42;2003;67.0;;;;;
347;42;2004;82.0;;;;;
348;42;2005;40.0;;;;;
349;42;2006;87.0;;;;;
350;42;2007;156.0;;;;;
351;42;2008;160.0;;;;;
352;42;2009;203.0;;;;;
353;42;2010;127.0;;;;;
354;42;2011;190.0;;;;;
355;42;2012;104.0;;;;;
356;42;2013;;;;;;
357;42;2014;;;;;;
358;42;2015;;;;;;
359;42;2016;;;;;;
360;43;2002;123.0;;;;;
361;43;2003;161.0;;;;;
362;43;2004;141.0;;;;;
363;43;2005;118.0;;;;;
364;43;2006;86.0;;;;;
365;43;2007;81.0;;;;;
366;43;2008;85.0;;;;;
367;43;2009;75.0;;;;;
368;43;2010;113.0;;;;;
369;43;2011;81.0;;;;;
370;43;2012;47.0;;;;;
371;43;2013;;;;;;
372;43;2014;;;;;;
373;43;2015;;;;;;
374;43;2016;;;;;;
375;44;2002;0.0;;;;;
376;44;2003;0.0;;;;;
377;44;2004;;;;;;
378;44;2005;;;;;;
379;44;2006;0.0;;;;;
380;44;2007;0.0;;;;;
381;44;2008;0.0;;;;;
382;44;2009;0.0;;;;;
383;44;2010;0.0;;;;;
384;44;2011;2.0;;;;;
385;44;2012;0.0;;;;;
386;44;2013;;;;;;
387;44;2014;;;;;;
388;44;2015;;;;;;
389;44;2016;;;;;;
390;45;2002;10.0;;;;;
391;45;2003;3.0;;;;;
392;45;2004;;;;;;
393;45;2005;3.0;;;;;
394;45;2006;0.0;;;;;
395;45;2007;2.0;;;;;
396;45;2008;3.0;;;;;
397;45;2009;3.0;;;;;
398;45;2010;8.0;;;;;
399;45;2011;5.0;;;;;
400;45;2012;0.0;;;;;
401;45;2013;;;;;;
402;45;2014;;;;;;
403;45;2015;;;;;;
404;45;2016;;;;;;
405;41;2002;3391.0;3.3;860.0;254.0;;
406;41;2003;3226.0;3.3;719.0;223.0;173.0;325.0
407;41;2004;3340.0;3.2;743.0;222.0;169.0;331.0
408;41;2005;3131.0;3.3;675.0;216.0;166.0;318.0
409;41;2006;3056.0;3.3;672.0;220.0;169.0;317.0
410;41;2007;3422.0;3.3;774.0;226.0;170.0;334.0
411;41;2008;3116.0;3.3;757.0;243.0;192.0;349.0
412;41;2009;3534.0;3.3;875.0;248.0;172.0;400.0
413;41;2010;3377.0;3.3;819.0;243.0;172.0;400.0
414;41;2011;3423.0;3.4;770.0;225.0;166.0;332.0
415;41;2012;3634.0;3.3;888.0;245.0;171.0;374.0
416;41;2013;3476.0;3.3;898.0;258.0;186.0;389.0
417;41;2014;3259.0;3.3;823.0;253.0;187.0;371.0
418;41;2015;3545.0;3.3;865.0;244.0;184.0;345.0
419;41;2016;3390.0;3.3;870.0;257.0;182.0;380.0
420;46;2002;444.0;3.1;69.0;155.0;;
421;46;2003;422.0;3.2;58.0;137.0;99.0;
422;46;2004;519.0;3.2;64.0;124.0;86.0;
423;46;2005;373.0;3.2;35.0;95.0;;
424;46;2006;359.0;3.2;48.0;133.0;;
425;46;2007;373.0;3.2;42.0;113.0;;
426;46;2008;354.0;3.2;52.0;147.0;;
427;46;2009;334.0;3.1;39.0;117.0;78.0;217.0
428;46;2010;364.0;;;;;
429;46;2011;284.0;;;;;
430;46;2012;317.0;;;;;
431;46;2013;;;;;;
432;46;2014;;;;;;
433;46;2015;;;;;;
434;46;2016;;;;;;
435;47;2002;66.0;;11.0;;;
436;47;2003;81.0;;11.0;;;
437;47;2004;95.0;;;;;
438;47;2005;85.0;;;;;
439;47;2006;67.0;;;;;
440;47;2007;81.0;;;;;
441;47;2008;99.0;;;;;
442;47;2009;98.0;;;;;
443;47;2010;90.0;;;;;
444;47;2011;73.0;;;;;
445;47;2012;130.0;;;;;
446;47;2013;2180.0;3.3;668.0;306.0;226.0;422.0
447;47;2014;;;;;;
448;47;2015;;;;;;
449;47;2016;;;;;;
450;48;2002;1841.0;3.3;596.0;324.0;;
451;48;2003;1727.0;3.2;493.0;285.0;217.0;378.0
452;48;2004;1846.0;3.2;506.0;274.0;208.0;368.0
453;48;2005;1804.0;3.2;488.0;270.0;212.0;350.0
454;48;2006;1770.0;3.2;472.0;267.0;208.0;346.0
455;48;2007;2058.0;3.3;566.0;275.0;209.0;375.0
456;48;2008;1884.0;3.3;551.0;292.0;233.0;385.0
457;48;2009;2228.0;3.3;687.0;308.0;211.0;458.0
458;48;2010;2024.0;3.2;579.0;286.0;211.0;458.0
459;48;2011;2094.0;3.3;574.0;274.0;201.0;379.0
460;48;2012;2187.0;3.3;637.0;291.0;208.0;395.0
461;48;2013;;;;;;
462;48;2014;2004.0;3.3;597.0;298.0;228.0;405.0
463;48;2015;2094.0;3.3;602.0;287.0;217.0;389.0
464;48;2016;2128.0;3.2;618.0;290.0;207.0;410.0
465;49;2002;111.0;;23.0;;;
466;49;2003;104.0;;20.0;;;
467;49;2004;84.0;;;;;
468;49;2005;126.0;;;;;
469;49;2006;121.0;;;;;
470;49;2007;146.0;;;;;
471;49;2008;128.0;;;;;
472;49;2009;124.0;;;;;
473;49;2010;121.0;;;;;
474;49;2011;92.0;;;;;
475;49;2012;186.0;;;;;
476;49;2013;;;;;;
477;49;2014;;;;;;
478;49;2015;;;;;;
479;49;2016;;;;;;
480;50;2002;61.0;;17.0;;;
481;50;2003;65.0;;13.0;;;
482;50;2004;82.0;;;;;
483;50;2005;72.0;;;;;
484;50;2006;68.0;;;;;
485;50;2007;87.0;;;;;
486;50;2008;62.0;;;;;
487;50;2009;100.0;;;;;
488;50;2010;117.0;;;;;
489;50;2011;95.0;;;;;
490;50;2012;85.0;;;;;
491;50;2013;;;;;;
492;50;2014;;;;;;
493;50;2015;;;;;;
494;50;2016;;;;;;
495;51;2002;366.0;3.7;58.0;157.0;;
496;51;2003;373.0;3.6;61.0;162.0;160.0;
497;51;2004;295.0;;;;;
498;51;2005;335.0;;;;;
499;51;2006;351.0;;;;;
500;51;2007;293.0;;;;;
501;51;2008;283.0;;;;;
502;51;2009;288.0;;;;;
503;51;2010;349.0;3.6;50.0;144.0;146.0;216.0
504;51;2011;427.0;3.7;59.0;137.0;134.0;192.0
505;51;2012;349.0;;;;;
506;51;2013;;;;;;
507;51;2014;;;;;;
508;51;2015;;;;;;
509;51;2016;;;;;;
510;52;2002;148.0;;19.0;;;
511;52;2003;110.0;;;;;
512;52;2004;135.0;;;;;
513;52;2005;81.0;;;;;
514;52;2006;88.0;;;;;
515;52;2007;65.0;;;;;
516;52;2008;66.0;;;;;
517;52;2009;77.0;;;;;
518;52;2010;104.0;;;;;
519;52;2011;67.0;;;;;
520;52;2012;72.0;;;;;
521;52;2013;;;;;;
522;52;2014;;;;;;
523;52;2015;;;;;;
524;52;2016;;;;;;
525;53;2002;55.0;;9.0;;;
526;53;2003;73.0;;;;;
527;53;2004;60.0;;;;;
528;53;2005;69.0;;;;;
529;53;2006;59.0;;;;;
530;53;2007;66.0;;;;;
531;53;2008;60.0;;;;;
532;53;2009;89.0;;;;;
533;53;2010;74.0;;;;;
534;53;2011;45.0;;;;;
535;53;2012;75.0;;;;;
536;53;2013;;;;;;
537;53;2014;;;;;;
538;53;2015;;;;;;
539;53;2016;;;;;;
540;54;2002;68.0;;;;;
541;54;2003;49.0;;;;;
542;54;2004;42.0;;;;;
543;54;2005;38.0;;;;;
544;54;2006;40.0;;;;;
545;54;2007;71.0;;;;;
546;54;2008;49.0;;;;;
547;54;2009;56.0;;;;;
548;54;2010;42.0;;;;;
549;54;2011;74.0;;;;;
550;54;2012;95.0;;;;;
551;54;2013;;;;;;
552;54;2014;;;;;;
553;54;2015;;;;;;
554;54;2016;;;;;;
555;55;2002;94.0;;;;;
556;55;2003;80.0;;;;;
557;55;2004;45.0;;;;;
558;55;2005;27.0;;;;;
559;55;2006;32.0;;;;;
560;55;2007;50.0;;;;;
561;55;2008;38.0;;;;;
562;55;2009;39.0;;;;;
563;55;2010;13.0;;;;;
564;55;2011;81.0;;;;;
565;55;2012;32.0;;;;;
566;55;2013;;;;;;
567;55;2014;;;;;;
568;55;2015;;;;;;
569;55;2016;;;;;;
570;56;2002;84.0;;;;;
571;56;2003;107.0;;;;;
572;56;2004;88.0;;;;;
573;56;2005;73.0;;;;;
574;56;2006;55.0;;;;;
575;56;2007;105.0;;;;;
576;56;2008;66.0;;;;;
577;56;2009;80.0;;;;;
578;56;2010;62.0;;;;;
579;56;2011;76.0;;;;;
580;56;2012;62.0;;;;;
581;56;2013;;;;;;
582;56;2014;;;;;;
583;56;2015;;;;;;
584;56;2016;;;;;;
585;57;2002;52.0;;;;;
586;57;2003;34.0;;;;;
587;57;2004;51.0;;;;;
588;57;2005;46.0;;;;;
589;57;2006;45.0;;;;;
590;57;2007;27.0;;;;;
591;57;2008;26.0;;;;;
592;57;2009;21.0;;;;;
593;57;2010;19.0;;;;;
594;57;2011;14.0;;;;;
595;57;2012;41.0;;;;;
596;57;2013;;;;;;
597;57;2014;;;;;;
598;57;2015;;;;;;
599;57;2016;;;;;;
600;58;2002;776.0;3.5;;415.0;;502.0
601;58;2003;697.0;3.4;294.0;361.0;;435.0
602;58;2004;810.0;3.4;300.0;310.0;228.0;387.0
603;58;2005;797.0;3.5;242.0;303.0;226.0;386.0
604;58;2006;778.0;3.4;221.0;284.0;222.0;353.0
605;58;2007;872.0;3.5;250.0;287.0;211.0;369.0
606;58;2008;870.0;3.5;266.0;305.0;233.0;387.0
607;58;2009;833.0;3.5;271.0;325.0;211.0;446.0
608;58;2010;719.0;3.5;206.0;287.0;211.0;446.0
609;58;2011;708.0;3.5;199.0;281.0;208.0;361.0
610;58;2012;727.0;3.5;236.0;325.0;234.0;
611;58;2013;673.0;3.6;210.0;313.0;;
612;58;2014;642.0;3.5;187.0;292.0;;
613;58;2015;687.0;3.4;207.0;301.0;;
614;58;2016;625.0;3.5;185.0;297.0;;
615;59;2002;171.0;;;;;
616;59;2003;339.0;3.2;88.0;223.0;;
617;59;2004;249.0;;;;;
618;59;2005;196.0;;;;;
619;59;2006;102.0;;;;;
620;59;2007;82.0;;;;;
621;59;2008;190.0;;;;;
622;59;2009;347.0;;;;;
623;59;2010;351.0;3.2;85.0;243.0;183.0;328.0
624;59;2011;889.0;3.3;204.0;229.0;172.0;338.0
625;59;2012;976.0;3.3;260.0;266.0;186.0;384.0
626;59;2013;1076.0;3.3;291.0;270.0;183.0;408.0
627;59;2014;1026.0;3.3;270.0;263.0;195.0;373.0
628;59;2015;1188.0;3.3;318.0;268.0;195.0;382.0
629;59;2016;1248.0;3.2;359.0;287.0;201.0;401.0
630;60;2002;180.0;;;;;
631;60;2003;227.0;;;;;
632;60;2004;247.0;;;;;
633;60;2005;278.0;;;;;
634;60;2006;273.0;;;;;
635;60;2007;319.0;;;;;
636;60;2008;329.0;;;;;
637;60;2009;312.0;;;;;
638;60;2010;412.0;3.3;82.0;199.0;168.0;387.0
639;60;2011;444.0;3.4;109.0;245.0;166.0;444.0
640;60;2012;453.0;3.3;100.0;221.0;;
641;60;2013;413.0;3.3;113.0;274.0;;
642;60;2014;;;;;;
643;60;2015;370.0;3.4;88.0;237.0;;
644;60;2016;425.0;3.3;104.0;244.0;;
645;61;2002;339.0;;;;;
646;61;2003;283.0;;;;;
647;61;2004;289.0;;;;;
648;61;2005;248.0;;;;;
649;61;2006;269.0;;;;;
650;61;2007;307.0;;;;;
651;61;2008;248.0;;;;;
652;61;2009;341.0;;;;;
653;61;2010;371.0;;;;;
654;61;2011;263.0;;;;;
655;61;2012;264.0;;;;;
656;61;2013;;;;;;
657;61;2014;;;;;0.0;
658;61;2015;;;;;;
659;61;2016;;;;;;
660;88;2002;364.0;;;;;
661;88;2003;371.0;3.2;75.0;202.0;;
662;88;2004;395.0;3.1;90.0;227.0;;
663;88;2005;403.0;3.1;88.0;218.0;;
664;88;2006;415.0;3.2;94.0;226.0;;
665;88;2007;509.0;3.3;115.0;226.0;;
666;88;2008;350.0;3.4;87.0;249.0;;
667;88;2009;457.0;3.3;129.0;282.0;180.0;452.0
