ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
26;Totaal landen;25010010 Zeewater en moederloog;2017 januari;0.0;0.0;0.0;1.0;mln kg                   
27;Totaal landen;25010010 Zeewater en moederloog;2017 februari;0.0;0.0;0.0;0.0;mln kg                   
28;Totaal landen;25010010 Zeewater en moederloog;2017 maart;0.0;0.0;0.0;0.0;mln kg                   
29;Totaal landen;25010010 Zeewater en moederloog;2017 april;0.0;0.0;0.0;0.0;mln kg                   
30;Totaal landen;25010010 Zeewater en moederloog;2017 mei;0.0;0.0;0.0;0.0;mln kg                   
31;Totaal landen;25010010 Zeewater en moederloog;2017 juni;0.0;0.0;0.0;0.0;mln kg                   
32;Totaal landen;25010010 Zeewater en moederloog;2017 juli;0.0;0.0;0.0;0.0;mln kg                   
33;Totaal landen;25010010 Zeewater en moederloog;2017 augustus;0.0;0.0;0.0;0.0;mln kg                   
34;Totaal landen;25010010 Zeewater en moederloog;2017 september;0.0;0.0;0.0;0.0;mln kg                   
35;Totaal landen;25010010 Zeewater en moederloog;2017 oktober;0.0;0.0;0.0;0.0;mln kg                   
36;Totaal landen;25010010 Zeewater en moederloog;2017 november;0.0;0.0;0.0;0.0;mln kg                   
37;Totaal landen;25010010 Zeewater en moederloog;2017 december;0.0;0.0;0.0;1.0;mln kg                   
38;Totaal landen;25010010 Zeewater en moederloog;2017;2.0;0.0;3.0;5.0;mln kg                   
39;Totaal landen;25010010 Zeewater en moederloog;2018 januari;0.0;0.0;0.0;0.0;mln kg                   
40;Totaal landen;25010010 Zeewater en moederloog;2018 februari;0.0;0.0;0.0;0.0;mln kg                   
41;Totaal landen;25010010 Zeewater en moederloog;2018 maart;0.0;0.0;0.0;0.0;mln kg                   
42;Totaal landen;25010010 Zeewater en moederloog;2018 april;0.0;0.0;0.0;0.0;mln kg                   
43;Totaal landen;25010010 Zeewater en moederloog;2018 mei;0.0;0.0;0.0;0.0;mln kg                   
44;Totaal landen;25010010 Zeewater en moederloog;2018 juni;0.0;0.0;0.0;0.0;mln kg                   
45;Totaal landen;25010010 Zeewater en moederloog;2018 juli;0.0;0.0;0.0;1.0;mln kg                   
46;Totaal landen;25010010 Zeewater en moederloog;2018 augustus;0.0;0.0;0.0;0.0;mln kg                   
47;Totaal landen;25010010 Zeewater en moederloog;2018 september;0.0;0.0;0.0;0.0;mln kg                   
48;Totaal landen;25010010 Zeewater en moederloog;2018 oktober;0.0;0.0;0.0;0.0;mln kg                   
49;Totaal landen;25010010 Zeewater en moederloog;2018 november;0.0;0.0;0.0;0.0;mln kg                   
50;Totaal landen;25010010 Zeewater en moederloog;2018 december;0.0;0.0;0.0;0.0;mln kg                   
51;Totaal landen;25010010 Zeewater en moederloog;2018 ;2.0;0.0;1.0;2.0;mln kg                   
52;Totaal landen;25010010 Zeewater en moederloog;2019 januari;0.0;0.0;0.0;0.0;mln kg                   
53;Totaal landen;25010010 Zeewater en moederloog;2019 februari;0.0;0.0;0.0;0.0;mln kg                   
54;Totaal landen;25010010 Zeewater en moederloog;2019 maart;0.0;0.0;0.0;0.0;mln kg                   
55;Totaal landen;25010010 Zeewater en moederloog;2019 april;0.0;0.0;0.0;0.0;mln kg                   
56;Totaal landen;25010010 Zeewater en moederloog;2019 mei;0.0;0.0;0.0;0.0;mln kg                   
57;Totaal landen;25010010 Zeewater en moederloog;2019 juni;0.0;0.0;0.0;0.0;mln kg                   
58;Totaal landen;25010010 Zeewater en moederloog;2019 juli;0.0;0.0;0.0;0.0;mln kg                   
59;Totaal landen;25010010 Zeewater en moederloog;2019 augustus;0.0;0.0;0.0;0.0;mln kg                   
60;Totaal landen;25010010 Zeewater en moederloog;2019 september;0.0;0.0;0.0;0.0;mln kg                   
61;Totaal landen;25010010 Zeewater en moederloog;2019 oktober;0.0;0.0;0.0;0.0;mln kg                   
62;Totaal landen;25010010 Zeewater en moederloog;2019 november;0.0;0.0;0.0;0.0;mln kg                   
63;Totaal landen;25010010 Zeewater en moederloog;2019 december;0.0;0.0;0.0;0.0;mln kg                   
64;Totaal landen;25010010 Zeewater en moederloog;2019;3.0;1.0;1.0;1.0;mln kg                   
65;Totaal landen;25010010 Zeewater en moederloog;2020 januari;0.0;0.0;0.0;0.0;mln kg                   
66;Totaal landen;25010010 Zeewater en moederloog;2020 februari;0.0;0.0;0.0;0.0;mln kg                   
67;Totaal landen;25010010 Zeewater en moederloog;2020 maart;0.0;0.0;0.0;0.0;mln kg                   
68;Totaal landen;25010010 Zeewater en moederloog;2020 april;0.0;0.0;0.0;0.0;mln kg                   
69;Totaal landen;25010010 Zeewater en moederloog;2020 mei;0.0;0.0;0.0;0.0;mln kg                   
70;Totaal landen;25010010 Zeewater en moederloog;2020 juni;0.0;0.0;0.0;0.0;mln kg                   
71;Totaal landen;25010010 Zeewater en moederloog;2020 juli;0.0;0.0;0.0;0.0;mln kg                   
72;Totaal landen;25010010 Zeewater en moederloog;2020 augustus;0.0;0.0;0.0;0.0;mln kg                   
73;Totaal landen;25010010 Zeewater en moederloog;2020 september;0.0;0.0;0.0;0.0;mln kg                   
74;Totaal landen;25010010 Zeewater en moederloog;2020 oktober;0.0;0.0;0.0;0.0;mln kg                   
75;Totaal landen;25010010 Zeewater en moederloog;2020 november;0.0;0.0;0.0;0.0;mln kg                   
76;Totaal landen;25010010 Zeewater en moederloog;2020 december;0.0;0.0;0.0;0.0;mln kg                   
77;Totaal landen;25010010 Zeewater en moederloog;2020;3.0;2.0;1.0;1.0;mln kg                   
78;Totaal landen;25010010 Zeewater en moederloog;2021 januari;;;;;mln kg                   
79;Totaal landen;25010010 Zeewater en moederloog;2021 februari;;;;;mln kg                   
80;Totaal landen;25010010 Zeewater en moederloog;2021 maart;;;;;mln kg                   
81;Totaal landen;25010010 Zeewater en moederloog;2021 april;;;;;mln kg                   
82;Totaal landen;25010010 Zeewater en moederloog;2021 mei;;;;;mln kg                   
83;Totaal landen;25010010 Zeewater en moederloog;2021 juni;;;;;mln kg                   
84;Totaal landen;25010010 Zeewater en moederloog;2021 juli;;;;;mln kg                   
85;Totaal landen;25010010 Zeewater en moederloog;2021 augustus;;;;;mln kg                   
86;Totaal landen;25010010 Zeewater en moederloog;2021 september;;;;;mln kg                   
87;Totaal landen;25010010 Zeewater en moederloog;2021 oktober;;;;;mln kg                   
88;Totaal landen;25010010 Zeewater en moederloog;2021 november;;;;;mln kg                   
89;Totaal landen;25010010 Zeewater en moederloog;2021 december;;;;;mln kg                   
90;Totaal landen;25010010 Zeewater en moederloog;2021;;;;;mln kg                   
91;Totaal landen;25010010 Zeewater en moederloog;2022 januari;0.0;0.0;0.0;0.0;mln kg                   
92;Totaal landen;25010010 Zeewater en moederloog;2022 februari;0.0;0.0;0.0;0.0;mln kg                   
93;Totaal landen;25010010 Zeewater en moederloog;2022 maart;0.0;0.0;0.0;0.0;mln kg                   
94;Totaal landen;25010010 Zeewater en moederloog;2022 april;0.0;0.0;0.0;0.0;mln kg                   
95;Totaal landen;25010010 Zeewater en moederloog;2022 mei;0.0;1.0;0.0;0.0;mln kg                   
96;Totaal landen;25010010 Zeewater en moederloog;2022 juni;0.0;0.0;0.0;0.0;mln kg                   
97;Totaal landen;25010010 Zeewater en moederloog;2022 juli;0.0;0.0;0.0;0.0;mln kg                   
98;Totaal landen;25010010 Zeewater en moederloog;2022 augustus;0.0;0.0;0.0;0.0;mln kg                   
99;Totaal landen;25010010 Zeewater en moederloog;2022 september;0.0;0.0;0.0;0.0;mln kg                   
100;Totaal landen;25010010 Zeewater en moederloog;2022 oktober;0.0;1.0;0.0;0.0;mln kg                   
101;Totaal landen;25010010 Zeewater en moederloog;2022 november;0.0;0.0;0.0;0.0;mln kg                   
102;Totaal landen;25010010 Zeewater en moederloog;2022 december;0.0;1.0;0.0;0.0;mln kg                   
103;Totaal landen;25010010 Zeewater en moederloog;2022;2.0;4.0;1.0;1.0;mln kg                   
104;Totaal landen;25010010 Zeewater en moederloog;2023 januari;0.0;0.0;0.0;0.0;mln kg                   
105;Totaal landen;25010010 Zeewater en moederloog;2023 februari;0.0;0.0;0.0;0.0;mln kg                   
106;Totaal landen;25010010 Zeewater en moederloog;2023 maart;1.0;0.0;0.0;0.0;mln kg                   
107;Totaal landen;25010010 Zeewater en moederloog;2023 april;0.0;0.0;0.0;0.0;mln kg                   
108;Totaal landen;25010010 Zeewater en moederloog;2023 mei;0.0;0.0;0.0;0.0;mln kg                   
109;Totaal landen;25010010 Zeewater en moederloog;2023 juni;0.0;0.0;0.0;0.0;mln kg                   
110;Totaal landen;25010010 Zeewater en moederloog;2023 juli;0.0;0.0;0.0;0.0;mln kg                   
111;Totaal landen;25010010 Zeewater en moederloog;2023 augustus;0.0;0.0;0.0;0.0;mln kg                   
112;Totaal landen;25010010 Zeewater en moederloog;2023 september;0.0;0.0;0.0;0.0;mln kg                   
113;Totaal landen;25010010 Zeewater en moederloog;2023 oktober;1.0;0.0;0.0;0.0;mln kg                   
114;Totaal landen;25010010 Zeewater en moederloog;2023 november;0.0;0.0;0.0;0.0;mln kg                   
115;Totaal landen;25010010 Zeewater en moederloog;2023 december;0.0;0.0;0.0;0.0;mln kg                   
116;Totaal landen;25010010 Zeewater en moederloog;2023;4.0;3.0;1.0;1.0;mln kg                   
117;Totaal landen;25010010 Zeewater en moederloog;2024 januari;0.0;0.0;0.0;0.0;mln kg                   
118;Totaal landen;25010010 Zeewater en moederloog;2024 februari;0.0;0.0;0.0;0.0;mln kg                   
119;Totaal landen;25010010 Zeewater en moederloog;2024 maart;0.0;0.0;0.0;0.0;mln kg                   
120;Totaal landen;25010010 Zeewater en moederloog;2024 april;0.0;0.0;0.0;0.0;mln kg                   
121;Totaal landen;25010010 Zeewater en moederloog;2024 mei;0.0;0.0;0.0;0.0;mln kg                   
122;Totaal landen;25010010 Zeewater en moederloog;2024 juni;0.0;0.0;0.0;0.0;mln kg                   
123;Totaal landen;25010010 Zeewater en moederloog;2024 juli;0.0;0.0;0.0;0.0;mln kg                   
124;Totaal landen;25010010 Zeewater en moederloog;2024 augustus;0.0;0.0;0.0;0.0;mln kg                   
125;Totaal landen;25010010 Zeewater en moederloog;2024 september;0.0;0.0;0.0;0.0;mln kg                   
126;Totaal landen;25010010 Zeewater en moederloog;2024 oktober;0.0;0.0;0.0;0.0;mln kg                   
127;Totaal landen;25010010 Zeewater en moederloog;2024 november;0.0;0.0;0.0;0.0;mln kg                   
128;Totaal landen;25010010 Zeewater en moederloog;2024 januari-november;2.0;1.0;1.0;1.0;mln kg                   
129;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 januari;0.0;0.0;10.0;232.0;mln kg                   
130;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 februari;0.0;0.0;8.0;181.0;mln kg                   
131;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 maart;0.0;0.0;5.0;128.0;mln kg                   
132;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 april;0.0;0.0;7.0;162.0;mln kg                   
133;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 mei;0.0;0.0;7.0;162.0;mln kg                   
134;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 juni;0.0;0.0;6.0;141.0;mln kg                   
135;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 juli;0.0;0.0;9.0;210.0;mln kg                   
136;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 augustus;0.0;0.0;6.0;141.0;mln kg                   
137;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 september;0.0;0.0;7.0;180.0;mln kg                   
138;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 oktober;0.0;0.0;7.0;196.0;mln kg                   
139;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 november;0.0;0.0;7.0;173.0;mln kg                   
140;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 december;0.0;0.0;7.0;152.0;mln kg                   
141;Totaal landen;25010031 Zout bestemd om chemisch te ...;2015 ;1.0;3.0;86.0;2058.0;mln kg                   
142;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 januari;0.0;0.0;7.0;188.0;mln kg                   
143;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 februari;2.0;2.0;5.0;145.0;mln kg                   
144;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 maart;0.0;0.0;7.0;188.0;mln kg                   
145;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 april;0.0;0.0;6.0;170.0;mln kg                   
146;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 mei;0.0;0.0;7.0;166.0;mln kg                   
147;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 juni;0.0;0.0;6.0;170.0;mln kg                   
148;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 juli;0.0;0.0;7.0;190.0;mln kg                   
149;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 augustus;0.0;0.0;6.0;143.0;mln kg                   
150;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 september;0.0;0.0;7.0;187.0;mln kg                   
151;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 oktober;0.0;0.0;7.0;171.0;mln kg                   
152;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 november;0.0;0.0;7.0;171.0;mln kg                   
153;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016 december;0.0;0.0;7.0;160.0;mln kg                   
154;Totaal landen;25010031 Zout bestemd om chemisch te ...;2016;2.0;4.0;78.0;2047.0;mln kg                   
155;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 januari;0.0;0.0;6.0;164.0;mln kg                   
156;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 februari;0.0;0.0;9.0;216.0;mln kg                   
157;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 maart;0.0;0.0;8.0;201.0;mln kg                   
158;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 april;0.0;1.0;8.0;189.0;mln kg                   
159;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 mei;0.0;1.0;7.0;179.0;mln kg                   
160;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 juni;0.0;0.0;7.0;171.0;mln kg                   
161;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 juli;0.0;0.0;8.0;185.0;mln kg                   
162;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 augustus;0.0;0.0;9.0;209.0;mln kg                   
163;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 september;0.0;0.0;5.0;133.0;mln kg                   
164;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 oktober;0.0;0.0;9.0;211.0;mln kg                   
165;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 november;0.0;0.0;8.0;205.0;mln kg                   
166;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017 december;0.0;0.0;9.0;223.0;mln kg                   
167;Totaal landen;25010031 Zout bestemd om chemisch te ...;2017;1.0;4.0;94.0;2285.0;mln kg                   
168;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 januari;0.0;1.0;7.0;158.0;mln kg                   
169;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 februari;0.0;0.0;7.0;153.0;mln kg                   
170;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 maart;0.0;0.0;10.0;210.0;mln kg                   
171;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 april;0.0;1.0;17.0;340.0;mln kg                   
172;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 mei;0.0;6.0;15.0;364.0;mln kg                   
173;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 juni;0.0;1.0;14.0;310.0;mln kg                   
174;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 juli;0.0;1.0;16.0;335.0;mln kg                   
175;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 augustus;2.0;1.0;13.0;293.0;mln kg                   
176;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 september;0.0;0.0;14.0;320.0;mln kg                   
177;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 oktober;0.0;1.0;16.0;328.0;mln kg                   
178;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 november;0.0;0.0;14.0;289.0;mln kg                   
179;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 december;0.0;0.0;15.0;344.0;mln kg                   
180;Totaal landen;25010031 Zout bestemd om chemisch te ...;2018 ;4.0;13.0;159.0;3443.0;mln kg                   
181;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 januari;0.0;0.0;17.0;329.0;mln kg                   
182;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 februari;0.0;2.0;14.0;281.0;mln kg                   
183;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 maart;0.0;1.0;15.0;287.0;mln kg                   
184;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 april;0.0;0.0;14.0;327.0;mln kg                   
185;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 mei;0.0;0.0;13.0;288.0;mln kg                   
186;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 juni;0.0;0.0;12.0;259.0;mln kg                   
187;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 juli;0.0;0.0;15.0;344.0;mln kg                   
188;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 augustus;0.0;2.0;15.0;323.0;mln kg                   
189;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 september;0.0;0.0;14.0;332.0;mln kg                   
190;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 oktober;0.0;0.0;14.0;316.0;mln kg                   
191;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 november;0.0;0.0;16.0;344.0;mln kg                   
192;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019 december;0.0;1.0;11.0;198.0;mln kg                   
193;Totaal landen;25010031 Zout bestemd om chemisch te ...;2019;2.0;8.0;170.0;3626.0;mln kg                   
194;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 januari;0.0;3.0;13.0;247.0;mln kg                   
195;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 februari;0.0;2.0;13.0;237.0;mln kg                   
196;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 maart;0.0;0.0;13.0;238.0;mln kg                   
197;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 april;2.0;4.0;14.0;339.0;mln kg                   
198;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 mei;0.0;3.0;12.0;289.0;mln kg                   
199;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 juni;0.0;3.0;12.0;289.0;mln kg                   
200;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 juli;0.0;0.0;15.0;274.0;mln kg                   
201;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 augustus;0.0;1.0;12.0;224.0;mln kg                   
202;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 september;0.0;3.0;12.0;302.0;mln kg                   
203;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 oktober;0.0;0.0;13.0;300.0;mln kg                   
204;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 november;0.0;0.0;11.0;269.0;mln kg                   
205;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020 december;0.0;0.0;15.0;362.0;mln kg                   
206;Totaal landen;25010031 Zout bestemd om chemisch te ...;2020;3.0;22.0;156.0;3369.0;mln kg                   
207;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 januari;;;;;mln kg                   
208;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 februari;;;;;mln kg                   
209;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 maart;;;;;mln kg                   
210;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 april;;;;;mln kg                   
211;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 mei;;;;;mln kg                   
212;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 juni;;;;;mln kg                   
213;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 juli;;;;;mln kg                   
214;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 augustus;;;;;mln kg                   
215;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 september;;;;;mln kg                   
216;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 oktober;;;;;mln kg                   
217;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 november;;;;;mln kg                   
218;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021 december;;;;;mln kg                   
219;Totaal landen;25010031 Zout bestemd om chemisch te ...;2021;;;;;mln kg                   
220;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 januari;0.0;4.0;25.0;323.0;mln kg                   
221;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 februari;0.0;0.0;25.0;301.0;mln kg                   
222;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 maart;0.0;0.0;20.0;239.0;mln kg                   
223;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 april;0.0;0.0;24.0;280.0;mln kg                   
224;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 mei;0.0;0.0;25.0;276.0;mln kg                   
225;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 juni;0.0;0.0;26.0;302.0;mln kg                   
226;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 juli;0.0;0.0;29.0;319.0;mln kg                   
227;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 augustus;0.0;0.0;21.0;241.0;mln kg                   
228;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 september;0.0;0.0;21.0;226.0;mln kg                   
229;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 oktober;0.0;0.0;32.0;265.0;mln kg                   
230;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 november;0.0;0.0;27.0;191.0;mln kg                   
231;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022 december;0.0;0.0;27.0;206.0;mln kg                   
232;Totaal landen;25010031 Zout bestemd om chemisch te ...;2022;1.0;4.0;302.0;3170.0;mln kg                   
233;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 januari;0.0;0.0;26.0;216.0;mln kg                   
234;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 februari;0.0;0.0;20.0;208.0;mln kg                   
235;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 maart;0.0;0.0;21.0;237.0;mln kg                   
236;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 april;0.0;0.0;19.0;251.0;mln kg                   
237;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 mei;0.0;0.0;21.0;266.0;mln kg                   
238;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 juni;0.0;0.0;17.0;241.0;mln kg                   
239;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 juli;0.0;4.0;17.0;240.0;mln kg                   
240;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 augustus;0.0;0.0;21.0;244.0;mln kg                   
241;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 september;0.0;0.0;17.0;235.0;mln kg                   
242;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 oktober;0.0;0.0;18.0;236.0;mln kg                   
243;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 november;0.0;0.0;21.0;283.0;mln kg                   
244;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023 december;0.0;0.0;21.0;256.0;mln kg                   
245;Totaal landen;25010031 Zout bestemd om chemisch te ...;2023;1.0;6.0;240.0;2914.0;mln kg                   
246;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 januari;0.0;0.0;21.0;273.0;mln kg                   
247;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 februari;0.0;0.0;22.0;281.0;mln kg                   
248;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 maart;0.0;0.0;21.0;269.0;mln kg                   
249;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 april;0.0;0.0;20.0;286.0;mln kg                   
250;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 mei;0.0;0.0;26.0;347.0;mln kg                   
251;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 juni;0.0;0.0;21.0;288.0;mln kg                   
252;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 juli;0.0;0.0;21.0;299.0;mln kg                   
253;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 augustus;0.0;0.0;21.0;285.0;mln kg                   
254;Totaal landen;25010031 Zout bestemd om chemisch te ...;2024 september;0.0;0.0;17.0;221.0;mln kg                   
