ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
57;Verspreide huizen Bedum;2013 juni;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;10.0;20.0;70.0;1.0;1.0;4.0;13.0;540.0;480.0;70.0
58;Verspreide huizen Bedum;2013 september;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;70.0;1.0;1.0;4.0;13.0;540.0;470.0;70.0
59;Verspreide huizen Bedum;2013 december;Bedum                                   ;Buurt   ;BU00050001;1.0;10.0;0.0;20.0;70.0;1.0;1.0;4.0;13.0;550.0;480.0;70.0
60;Zuidwolde;2013 maart;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;10.0;40.0;160.0;3.0;1.0;5.0;20.0;790.0;630.0;160.0
61;Zuidwolde;2013 juni;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;10.0;40.0;170.0;3.0;1.0;5.0;21.0;790.0;620.0;170.0
62;Zuidwolde;2013 september;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;10.0;40.0;170.0;2.0;1.0;5.0;21.0;790.0;620.0;170.0
63;Zuidwolde;2013 december;Bedum                                   ;Buurt   ;BU00050002;1.0;20.0;10.0;40.0;170.0;2.0;1.0;5.0;21.0;790.0;620.0;170.0
64;Verspreide huizen Zuidwolde;2013 maart;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;1.0;1.0;1.0;15.0;100.0;90.0;20.0
65;Verspreide huizen Zuidwolde;2013 juni;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;2.0;1.0;1.0;17.0;100.0;90.0;20.0
66;Verspreide huizen Zuidwolde;2013 september;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;1.0;1.0;1.0;17.0;100.0;90.0;20.0
67;Verspreide huizen Zuidwolde;2013 december;Bedum                                   ;Buurt   ;BU00050003;1.0;0.0;0.0;0.0;20.0;1.0;1.0;1.0;17.0;100.0;90.0;20.0
68;Onderdendam;2013 maart;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;70.0;5.0;2.0;7.0;16.0;450.0;380.0;70.0
69;Onderdendam;2013 juni;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;70.0;4.0;2.0;6.0;16.0;450.0;380.0;70.0
70;Onderdendam;2013 september;Bedum                                   ;Buurt   ;BU00050004;1.0;20.0;10.0;30.0;80.0;5.0;2.0;6.0;17.0;460.0;380.0;80.0
71;Onderdendam;2013 december;Bedum                                   ;Buurt   ;BU00050004;1.0;30.0;10.0;30.0;80.0;6.0;2.0;7.0;16.0;460.0;380.0;80.0
72;Verspreide huizen Onderdendam;2013 maart;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;4.0;0.0;1.0;17.0;80.0;70.0;10.0
73;Verspreide huizen Onderdendam;2013 juni;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;16.0;90.0;70.0;10.0
74;Verspreide huizen Onderdendam;2013 september;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;20.0;4.0;0.0;1.0;18.0;80.0;70.0;20.0
75;Verspreide huizen Onderdendam;2013 december;Bedum                                   ;Buurt   ;BU00050005;1.0;0.0;0.0;0.0;20.0;4.0;0.0;1.0;19.0;80.0;60.0;20.0
76;Noordwolde;2013 maart;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;10.0;30.0;4.0;0.0;4.0;22.0;110.0;90.0;30.0
77;Noordwolde;2013 juni;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;10.0;30.0;4.0;0.0;4.0;23.0;120.0;90.0;30.0
78;Noordwolde;2013 september;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;1.0;3.0;23.0;120.0;90.0;30.0
79;Noordwolde;2013 december;Bedum                                   ;Buurt   ;BU00050006;1.0;0.0;0.0;0.0;30.0;3.0;1.0;3.0;26.0;120.0;90.0;30.0
80;Verspreide huizen Noordwolde;2013 maart;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;4.0;0.0;8.0;12.0;110.0;90.0;10.0
81;Verspreide huizen Noordwolde;2013 juni;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;4.0;0.0;8.0;13.0;100.0;90.0;10.0
82;Verspreide huizen Noordwolde;2013 september;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;4.0;0.0;8.0;11.0;110.0;90.0;10.0
83;Verspreide huizen Noordwolde;2013 december;Bedum                                   ;Buurt   ;BU00050007;1.0;0.0;0.0;10.0;10.0;4.0;0.0;8.0;13.0;100.0;90.0;10.0
84;Bellingwedde;2013 maart;Bellingwedde                            ;Gemeente;GM0007    ;;200.0;190.0;620.0;2090.0;3.0;3.0;8.0;27.0;7680.0;5590.0;2090.0
85;Bellingwedde;2013 juni;Bellingwedde                            ;Gemeente;GM0007    ;;180.0;200.0;620.0;2110.0;2.0;3.0;8.0;28.0;7670.0;5560.0;2110.0
86;Bellingwedde;2013 september;Bellingwedde                            ;Gemeente;GM0007    ;;190.0;210.0;610.0;2140.0;3.0;3.0;8.0;28.0;7670.0;5540.0;2140.0
87;Bellingwedde;2013 december;Bellingwedde                            ;Gemeente;GM0007    ;;240.0;220.0;610.0;2160.0;3.0;3.0;8.0;28.0;7700.0;5550.0;2160.0
88;Wijk 00 Bellingwolde;2013 maart;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;100.0;90.0;300.0;880.0;3.0;3.0;9.0;26.0;3410.0;2540.0;880.0
89;Wijk 00 Bellingwolde;2013 juni;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;90.0;90.0;300.0;890.0;3.0;3.0;9.0;26.0;3420.0;2530.0;890.0
90;Wijk 00 Bellingwolde;2013 september;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;100.0;90.0;300.0;890.0;3.0;3.0;9.0;26.0;3400.0;2510.0;890.0
91;Wijk 00 Bellingwolde;2013 december;Bellingwedde                            ;Wijk    ;WK000700  ;1.0;120.0;100.0;290.0;900.0;3.0;3.0;9.0;26.0;3410.0;2510.0;900.0
92;Bellingwolde;2013 maart;Bellingwedde                            ;Buurt   ;BU00070000;1.0;50.0;50.0;130.0;490.0;3.0;3.0;7.0;27.0;1810.0;1320.0;490.0
93;Bellingwolde;2013 juni;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;50.0;140.0;500.0;2.0;3.0;8.0;27.0;1820.0;1320.0;500.0
94;Bellingwolde;2013 september;Bellingwedde                            ;Buurt   ;BU00070000;1.0;40.0;60.0;130.0;500.0;2.0;3.0;7.0;27.0;1820.0;1320.0;500.0
95;Bellingwolde;2013 december;Bellingwedde                            ;Buurt   ;BU00070000;1.0;60.0;60.0;130.0;510.0;3.0;4.0;7.0;28.0;1820.0;1320.0;510.0
96;Vriescheloo;2013 maart;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;50.0;1.0;3.0;15.0;22.0;240.0;190.0;50.0
97;Vriescheloo;2013 juni;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;1.0;3.0;15.0;23.0;240.0;190.0;60.0
98;Vriescheloo;2013 september;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;1.0;2.0;15.0;24.0;240.0;180.0;60.0
99;Vriescheloo;2013 december;Bellingwedde                            ;Buurt   ;BU00070001;1.0;0.0;10.0;40.0;60.0;2.0;2.0;14.0;24.0;240.0;180.0;60.0
100;Rhederweg-West;2013 maart;Bellingwedde                            ;Buurt   ;BU00070002;1.0;20.0;10.0;40.0;90.0;5.0;4.0;10.0;24.0;380.0;290.0;90.0
101;Rhederweg-West;2013 juni;Bellingwedde                            ;Buurt   ;BU00070002;1.0;10.0;10.0;40.0;90.0;4.0;4.0;11.0;24.0;370.0;280.0;90.0
102;Rhederweg-West;2013 september;Bellingwedde                            ;Buurt   ;BU00070002;1.0;20.0;10.0;40.0;90.0;4.0;3.0;11.0;25.0;360.0;270.0;90.0
103;Rhederweg-West;2013 december;Bellingwedde                            ;Buurt   ;BU00070002;1.0;20.0;20.0;40.0;90.0;5.0;5.0;10.0;25.0;360.0;270.0;90.0
104;Vriescheloo-Zuid;2013 maart;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;50.0;100.0;3.0;3.0;13.0;26.0;380.0;280.0;100.0
105;Vriescheloo-Zuid;2013 juni;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;50.0;100.0;4.0;3.0;12.0;26.0;370.0;280.0;100.0
106;Vriescheloo-Zuid;2013 september;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;50.0;100.0;4.0;4.0;12.0;25.0;380.0;280.0;100.0
107;Vriescheloo-Zuid;2013 december;Bellingwedde                            ;Buurt   ;BU00070004;1.0;10.0;10.0;50.0;100.0;3.0;3.0;13.0;26.0;380.0;280.0;100.0
108;Oudeschans;2013 maart;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;2.0;3.0;7.0;31.0;90.0;60.0;30.0
109;Oudeschans;2013 juni;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;2.0;2.0;7.0;33.0;90.0;60.0;30.0
110;Oudeschans;2013 september;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;2.0;2.0;8.0;34.0;90.0;60.0;30.0
111;Oudeschans;2013 december;Bellingwedde                            ;Buurt   ;BU00070005;1.0;0.0;0.0;10.0;30.0;4.0;2.0;8.0;31.0;90.0;60.0;30.0
112;Klein-Ulsda;2013 maart;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
113;Klein-Ulsda;2013 juni;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
114;Klein-Ulsda;2013 september;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
115;Klein-Ulsda;2013 december;Bellingwedde                            ;Buurt   ;BU00070006;1.0;;;;;;;;;40.0;30.0;10.0
116;Verspr.h. ten Z.O. van Bellingwolde;2013 maart;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;2.0;0.0;5.0;25.0;340.0;260.0;80.0
117;Verspr.h. ten Z.O. van Bellingwolde;2013 juni;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;3.0;1.0;5.0;24.0;340.0;260.0;80.0
118;Verspr.h. ten Z.O. van Bellingwolde;2013 september;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;3.0;0.0;5.0;24.0;340.0;260.0;80.0
119;Verspr.h. ten Z.O. van Bellingwolde;2013 december;Bellingwedde                            ;Buurt   ;BU00070007;1.0;10.0;0.0;20.0;80.0;3.0;1.0;5.0;24.0;340.0;260.0;80.0
120;Verspr.h. ten zuidoosten van Vriescheloo;2013 maart;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;9.0;1.0;15.0;19.0;90.0;70.0;20.0
121;Verspr.h. ten zuidoosten van Vriescheloo;2013 juni;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;10.0;1.0;15.0;20.0;90.0;70.0;20.0
122;Verspr.h. ten zuidoosten van Vriescheloo;2013 september;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;9.0;1.0;15.0;20.0;90.0;70.0;20.0
123;Verspr.h. ten zuidoosten van Vriescheloo;2013 december;Bellingwedde                            ;Buurt   ;BU00070008;1.0;10.0;0.0;10.0;20.0;9.0;1.0;16.0;19.0;90.0;70.0;20.0
124;Verspreide huizen Westerwoldse A;2013 maart;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;23.0;60.0;40.0;10.0
125;Verspreide huizen Westerwoldse A;2013 juni;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;23.0;60.0;40.0;10.0
126;Verspreide huizen Westerwoldse A;2013 september;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;25.0;50.0;40.0;10.0
127;Verspreide huizen Westerwoldse A;2013 december;Bellingwedde                            ;Buurt   ;BU00070009;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;25.0;50.0;40.0;10.0
128;Wijk 01 Oost;2013 maart;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;10.0;30.0;90.0;210.0;2.0;3.0;11.0;25.0;850.0;640.0;210.0
129;Wijk 01 Oost;2013 juni;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;90.0;210.0;2.0;3.0;10.0;26.0;840.0;620.0;210.0
130;Wijk 01 Oost;2013 september;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;10.0;20.0;90.0;210.0;2.0;3.0;11.0;25.0;840.0;630.0;210.0
131;Wijk 01 Oost;2013 december;Bellingwedde                            ;Wijk    ;WK000701  ;1.0;20.0;20.0;90.0;210.0;3.0;3.0;11.0;25.0;840.0;630.0;210.0
132;Veelerveen;2013 maart;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;20.0;50.0;110.0;2.0;4.0;10.0;23.0;490.0;380.0;110.0
133;Veelerveen;2013 juni;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;20.0;50.0;110.0;2.0;4.0;10.0;24.0;490.0;370.0;110.0
134;Veelerveen;2013 september;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;20.0;50.0;110.0;1.0;4.0;10.0;23.0;490.0;380.0;110.0
135;Veelerveen;2013 december;Bellingwedde                            ;Buurt   ;BU00070100;1.0;10.0;20.0;50.0;110.0;3.0;4.0;11.0;23.0;490.0;370.0;110.0
136;Rhederbrug-Oost;2013 maart;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;2.0;1.0;15.0;28.0;130.0;100.0;40.0
137;Rhederbrug-Oost;2013 juni;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;2.0;0.0;15.0;31.0;120.0;80.0;40.0
138;Rhederbrug-Oost;2013 september;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;2.0;0.0;15.0;32.0;120.0;80.0;40.0
139;Rhederbrug-Oost;2013 december;Bellingwedde                            ;Buurt   ;BU00070101;1.0;0.0;0.0;20.0;40.0;3.0;0.0;15.0;33.0;120.0;80.0;40.0
140;Verspr.h. ten noordoosten van Rhederbrug;2013 maart;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;30.0;0.0;2.0;9.0;35.0;100.0;60.0;30.0
141;Verspr.h. ten noordoosten van Rhederbrug;2013 juni;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;1.0;2.0;10.0;37.0;100.0;60.0;40.0
142;Verspr.h. ten noordoosten van Rhederbrug;2013 september;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;1.0;2.0;11.0;37.0;100.0;60.0;40.0
143;Verspr.h. ten noordoosten van Rhederbrug;2013 december;Bellingwedde                            ;Buurt   ;BU00070108;1.0;0.0;0.0;10.0;40.0;1.0;2.0;9.0;37.0;100.0;60.0;40.0
144;Verspreide huizen Veelerveen;2013 maart;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;1.0;2.0;10.0;20.0;140.0;110.0;30.0
145;Verspreide huizen Veelerveen;2013 juni;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;2.0;2.0;9.0;20.0;130.0;110.0;30.0
146;Verspreide huizen Veelerveen;2013 september;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;2.0;2.0;10.0;20.0;140.0;110.0;30.0
147;Verspreide huizen Veelerveen;2013 december;Bellingwedde                            ;Buurt   ;BU00070109;1.0;0.0;0.0;10.0;30.0;2.0;2.0;10.0;19.0;140.0;110.0;30.0
148;Wijk 02 Blijham;2013 maart;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;90.0;80.0;230.0;1000.0;3.0;2.0;7.0;29.0;3410.0;2410.0;1000.0
149;Wijk 02 Blijham;2013 juni;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;70.0;90.0;230.0;1010.0;2.0;3.0;7.0;30.0;3410.0;2400.0;1010.0
150;Wijk 02 Blijham;2013 september;Bellingwedde                            ;Wijk    ;WK000702  ;1.0;80.0;100.0;230.0;1030.0;2.0;3.0;7.0;30.0;3430.0;2400.0;1030.0
