ID;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;WerkzamePersonenSeizoengecorrigeerd_2;Banen_3;BanenSeizoengecorrigeerd_4;GewerkteUren_5;GewerkteUrenSeizoengecorrigeerd_6;WerkzamePersonen_7;Banen_8;WerkzamePersonenSeizoengecorrigeerd_9;BanenSeizoengecorrigeerd_10
16;Totaal;A-U Alle economische activiteiten;1998 2e kwartaal;7853.0;7820.0;8714.0;8679.0;2848.0;2933.0;195.0;239.0;47.0;57.0
17;Totaal;A-U Alle economische activiteiten;1998 3e kwartaal;7937.0;7865.0;8807.0;8728.0;2738.0;2950.0;171.0;217.0;45.0;49.0
18;Totaal;A-U Alle economische activiteiten;1998 4e kwartaal;7888.0;7908.0;8755.0;8782.0;3127.0;2936.0;158.0;202.0;43.0;54.0
19;Totaal;A-U Alle economische activiteiten;1998;7840.0;;8700.0;;11670.0;;179.0;222.0;;
20;Totaal;A-U Alle economische activiteiten;1999 1e kwartaal;7912.0;7999.0;8774.0;8866.0;3015.0;2976.0;233.0;253.0;91.0;83.0
21;Totaal;A-U Alle economische activiteiten;1999 2e kwartaal;8080.0;8046.0;8960.0;8924.0;2914.0;2997.0;227.0;246.0;47.0;58.0
22;Totaal;A-U Alle economische activiteiten;1999 3e kwartaal;8156.0;8083.0;9043.0;8962.0;2789.0;3013.0;219.0;236.0;38.0;38.0
23;Totaal;A-U Alle economische activiteiten;1999 4e kwartaal;8113.0;8122.0;8996.0;9001.0;3275.0;3048.0;226.0;241.0;38.0;39.0
24;Totaal;A-U Alle economische activiteiten;1999;8066.0;;8944.0;;11993.0;;226.0;244.0;;
25;Totaal;A-U Alle economische activiteiten;2000 1e kwartaal;8045.0;8142.0;8902.0;9012.0;3151.0;3044.0;133.0;128.0;20.0;11.0
26;Totaal;A-U Alle economische activiteiten;2000 2e kwartaal;8229.0;8193.0;9102.0;9064.0;2996.0;3084.0;149.0;142.0;51.0;52.0
27;Totaal;A-U Alle economische activiteiten;2000 3e kwartaal;8314.0;8241.0;9191.0;9109.0;2775.0;3030.0;157.0;148.0;48.0;46.0
28;Totaal;A-U Alle economische activiteiten;2000 4e kwartaal;8269.0;8283.0;9136.0;9146.0;3182.0;3048.0;155.0;141.0;42.0;37.0
29;Totaal;A-U Alle economische activiteiten;2000;8214.0;;9083.0;;12103.0;;148.0;139.0;;
30;Totaal;A-U Alle economische activiteiten;2001 1e kwartaal;8236.0;8329.0;9061.0;9170.0;3159.0;3077.0;191.0;159.0;46.0;23.0
31;Totaal;A-U Alle economische activiteiten;2001 2e kwartaal;8399.0;8364.0;9233.0;9195.0;2996.0;3089.0;170.0;131.0;34.0;25.0
32;Totaal;A-U Alle economische activiteiten;2001 3e kwartaal;8470.0;8398.0;9307.0;9226.0;2834.0;3094.0;157.0;116.0;35.0;32.0
33;Totaal;A-U Alle economische activiteiten;2001 4e kwartaal;8400.0;8419.0;9228.0;9246.0;3271.0;3101.0;131.0;92.0;21.0;20.0
34;Totaal;A-U Alle economische activiteiten;2001;8377.0;;9208.0;;12260.0;;163.0;125.0;;
35;Totaal;A-U Alle economische activiteiten;2002 1e kwartaal;8343.0;8430.0;9160.0;9259.0;3131.0;3078.0;107.0;99.0;11.0;14.0
36;Totaal;A-U Alle economische activiteiten;2002 2e kwartaal;8478.0;8440.0;9309.0;9265.0;2977.0;3079.0;78.0;76.0;9.0;5.0
37;Totaal;A-U Alle economische activiteiten;2002 3e kwartaal;8505.0;8444.0;9337.0;9268.0;2856.0;3080.0;35.0;30.0;4.0;3.0
38;Totaal;A-U Alle economische activiteiten;2002 4e kwartaal;8417.0;8446.0;9237.0;9267.0;3234.0;3067.0;17.0;9.0;2.0;-1.0
39;Totaal;A-U Alle economische activiteiten;2002;8436.0;;9261.0;;12198.0;;59.0;53.0;;
40;Totaal;A-U Alle economische activiteiten;2003 1e kwartaal;8357.0;8421.0;9158.0;9232.0;3120.0;3062.0;15.0;-2.0;-25.0;-35.0
41;Totaal;A-U Alle economische activiteiten;2003 2e kwartaal;8426.0;8395.0;9240.0;9202.0;2933.0;3046.0;-52.0;-69.0;-26.0;-30.0
42;Totaal;A-U Alle economische activiteiten;2003 3e kwartaal;8428.0;8369.0;9242.0;9179.0;2821.0;3036.0;-77.0;-94.0;-27.0;-23.0
43;Totaal;A-U Alle economische activiteiten;2003 4e kwartaal;8339.0;8362.0;9147.0;9176.0;3181.0;3017.0;-78.0;-90.0;-7.0;-3.0
44;Totaal;A-U Alle economische activiteiten;2003;8388.0;;9197.0;;12055.0;;-48.0;-64.0;;
45;Totaal;A-U Alle economische activiteiten;2004 1e kwartaal;8220.0;8291.0;9060.0;9137.0;3122.0;3029.0;-137.0;-98.0;-71.0;-39.0
46;Totaal;A-U Alle economische activiteiten;2004 2e kwartaal;8330.0;8296.0;9182.0;9144.0;2905.0;3027.0;-96.0;-58.0;6.0;7.0
47;Totaal;A-U Alle economische activiteiten;2004 3e kwartaal;8360.0;8304.0;9219.0;9159.0;2821.0;3029.0;-68.0;-24.0;8.0;15.0
48;Totaal;A-U Alle economische activiteiten;2004 4e kwartaal;8262.0;8293.0;9118.0;9154.0;3245.0;3019.0;-76.0;-28.0;-11.0;-5.0
49;Totaal;A-U Alle economische activiteiten;2004;8293.0;;9145.0;;12093.0;;-94.0;-52.0;;
50;Totaal;A-U Alle economische activiteiten;2005 1e kwartaal;8263.0;8321.0;9138.0;9194.0;3075.0;3007.0;43.0;78.0;29.0;40.0
51;Totaal;A-U Alle economische activiteiten;2005 2e kwartaal;8377.0;8342.0;9262.0;9222.0;2949.0;3021.0;47.0;81.0;21.0;28.0
52;Totaal;A-U Alle economische activiteiten;2005 3e kwartaal;8408.0;8360.0;9298.0;9249.0;2830.0;3032.0;49.0;79.0;18.0;27.0
53;Totaal;A-U Alle economische activiteiten;2005 4e kwartaal;8335.0;8370.0;9216.0;9262.0;3200.0;3042.0;73.0;98.0;10.0;13.0
54;Totaal;A-U Alle economische activiteiten;2005;8346.0;;9229.0;;12054.0;;53.0;84.0;;
55;Totaal;A-U Alle economische activiteiten;2006 1e kwartaal;8402.0;8448.0;9299.0;9347.0;3209.0;3071.0;139.0;161.0;78.0;85.0
56;Totaal;A-U Alle economische activiteiten;2006 2e kwartaal;8514.0;8478.0;9432.0;9390.0;2953.0;3062.0;137.0;170.0;30.0;42.0
57;Totaal;A-U Alle economische activiteiten;2006 3e kwartaal;8578.0;8536.0;9511.0;9465.0;2866.0;3094.0;170.0;213.0;57.0;76.0
58;Totaal;A-U Alle economische activiteiten;2006 4e kwartaal;8610.0;8640.0;9548.0;9586.0;3255.0;3129.0;275.0;332.0;104.0;120.0
59;Totaal;A-U Alle economische activiteiten;2006;8527.0;;9448.0;;12283.0;;180.0;220.0;;
60;Totaal;A-U Alle economische activiteiten;2007 1e kwartaal;8634.0;8680.0;9589.0;9634.0;3275.0;3164.0;232.0;289.0;40.0;49.0
61;Totaal;A-U Alle economische activiteiten;2007 2e kwartaal;8789.0;8758.0;9760.0;9726.0;3041.0;3188.0;275.0;327.0;79.0;92.0
62;Totaal;A-U Alle economische activiteiten;2007 3e kwartaal;8855.0;8812.0;9839.0;9792.0;2960.0;3189.0;277.0;329.0;54.0;66.0
63;Totaal;A-U Alle economische activiteiten;2007 4e kwartaal;8825.0;8845.0;9807.0;9835.0;3358.0;3198.0;215.0;258.0;33.0;44.0
64;Totaal;A-U Alle economische activiteiten;2007;8777.0;;9749.0;;12635.0;;250.0;301.0;;
65;Totaal;A-U Alle economische activiteiten;2008 1e kwartaal;8847.0;8895.0;9845.0;9893.0;3307.0;3226.0;214.0;257.0;49.0;57.0
66;Totaal;A-U Alle economische activiteiten;2008 2e kwartaal;8940.0;8919.0;9953.0;9922.0;3106.0;3232.0;151.0;194.0;24.0;30.0
67;Totaal;A-U Alle economische activiteiten;2008 3e kwartaal;8969.0;8928.0;9988.0;9946.0;3032.0;3223.0;115.0;149.0;9.0;24.0
68;Totaal;A-U Alle economische activiteiten;2008 4e kwartaal;8916.0;8917.0;9930.0;9943.0;3390.0;3228.0;91.0;123.0;-11.0;-4.0
69;Totaal;A-U Alle economische activiteiten;2008;8919.0;;9929.0;;12835.0;;142.0;180.0;;
70;Totaal;A-U Alle economische activiteiten;2009 1e kwartaal;8847.0;8899.0;9875.0;9924.0;3287.0;3215.0;-1.0;29.0;-18.0;-19.0
71;Totaal;A-U Alle economische activiteiten;2009 2e kwartaal;8866.0;8844.0;9893.0;9857.0;3022.0;3182.0;-74.0;-60.0;-55.0;-67.0
72;Totaal;A-U Alle economische activiteiten;2009 3e kwartaal;8844.0;8808.0;9864.0;9833.0;2983.0;3152.0;-125.0;-124.0;-36.0;-24.0
73;Totaal;A-U Alle economische activiteiten;2009 4e kwartaal;8802.0;8801.0;9824.0;9836.0;3355.0;3163.0;-114.0;-106.0;-7.0;3.0
74;Totaal;A-U Alle economische activiteiten;2009;8840.0;;9864.0;;12647.0;;-79.0;-66.0;;
75;Totaal;A-U Alle economische activiteiten;2010 1e kwartaal;8689.0;8746.0;9727.0;9780.0;3180.0;3123.0;-157.0;-148.0;-55.0;-56.0
76;Totaal;A-U Alle economische activiteiten;2010 2e kwartaal;8800.0;8778.0;9876.0;9837.0;2952.0;3141.0;-66.0;-17.0;33.0;57.0
77;Totaal;A-U Alle economische activiteiten;2010 3e kwartaal;8821.0;8789.0;9875.0;9846.0;3027.0;3179.0;-23.0;11.0;11.0;9.0
78;Totaal;A-U Alle economische activiteiten;2010 4e kwartaal;8804.0;8802.0;9850.0;9860.0;3396.0;3176.0;2.0;26.0;13.0;15.0
79;Totaal;A-U Alle economische activiteiten;2010;8779.0;;9832.0;;12555.0;;-61.0;-31.0;;
80;Totaal;A-U Alle economische activiteiten;2011 1e kwartaal;8779.0;8820.0;9876.0;9915.0;3246.0;3169.0;90.0;149.0;17.0;55.0
81;Totaal;A-U Alle economische activiteiten;2011 2e kwartaal;8858.0;8849.0;9989.0;9959.0;3018.0;3142.0;58.0;113.0;29.0;44.0
82;Totaal;A-U Alle economische activiteiten;2011 3e kwartaal;8897.0;8858.0;10002.0;9972.0;3051.0;3192.0;76.0;128.0;9.0;13.0
83;Totaal;A-U Alle economische activiteiten;2011 4e kwartaal;8863.0;8855.0;9976.0;9970.0;3347.0;3202.0;59.0;126.0;-3.0;-2.0
84;Totaal;A-U Alle economische activiteiten;2011;8850.0;;9961.0;;12662.0;;71.0;129.0;;
85;Totaal;A-U Alle economische activiteiten;2012 1e kwartaal;8791.0;8856.0;9885.0;9964.0;3281.0;3179.0;11.0;9.0;1.0;-6.0
86;Totaal;A-U Alle economische activiteiten;2012 2e kwartaal;8862.0;8843.0;9992.0;9944.0;3030.0;3173.0;4.0;3.0;-13.0;-19.0
87;Totaal;A-U Alle economische activiteiten;2012 3e kwartaal;8843.0;8815.0;9932.0;9911.0;2978.0;3144.0;-54.0;-70.0;-28.0;-33.0
88;Totaal;A-U Alle economische activiteiten;2012 4e kwartaal;8813.0;8783.0;9900.0;9870.0;3261.0;3128.0;-50.0;-76.0;-31.0;-41.0
89;Totaal;A-U Alle economische activiteiten;2012;8827.0;;9927.0;;12549.0;;-22.0;-34.0;;
90;Totaal;A-U Alle economische activiteiten;2013 1e kwartaal;8670.0;8744.0;9730.0;9817.0;3157.0;3121.0;-121.0;-155.0;-39.0;-54.0
91;Totaal;A-U Alle economische activiteiten;2013 2e kwartaal;8739.0;8724.0;9832.0;9795.0;3016.0;3146.0;-123.0;-160.0;-21.0;-22.0
92;Totaal;A-U Alle economische activiteiten;2013 3e kwartaal;8756.0;8714.0;9821.0;9782.0;2997.0;3137.0;-87.0;-111.0;-10.0;-13.0
93;Totaal;A-U Alle economische activiteiten;2013 4e kwartaal;8710.0;8705.0;9765.0;9769.0;3270.0;3140.0;-103.0;-134.0;-9.0;-13.0
94;Totaal;A-U Alle economische activiteiten;2013;8719.0;;9787.0;;12439.0;;-108.0;-140.0;;
95;Totaal;A-U Alle economische activiteiten;2014 1e kwartaal;8610.0;8690.0;9665.0;9754.0;3182.0;3150.0;-60.0;-64.0;-16.0;-14.0
96;Totaal;A-U Alle economische activiteiten;2014 2e kwartaal;8725.0;8701.0;9824.0;9769.0;3024.0;3114.0;-14.0;-8.0;11.0;15.0
97;Totaal;A-U Alle economische activiteiten;2014 3e kwartaal;8731.0;8710.0;9794.0;9788.0;3020.0;3165.0;-25.0;-27.0;9.0;19.0
98;Totaal;A-U Alle economische activiteiten;2014 4e kwartaal;8755.0;8722.0;9846.0;9816.0;3297.0;3166.0;45.0;81.0;12.0;29.0
99;Totaal;A-U Alle economische activiteiten;2014;8706.0;;9783.0;;12524.0;;-13.0;-4.0;;
100;Totaal;A-U Alle economische activiteiten;2015 1e kwartaal;8653.0;8738.0;9745.0;9844.0;3180.0;3153.0;43.0;80.0;16.0;28.0
101;Totaal;A-U Alle economische activiteiten;2015 2e kwartaal;8784.0;8761.0;9923.0;9877.0;3019.0;3161.0;59.0;99.0;23.0;32.0
102;Totaal;A-U Alle economische activiteiten;2015 3e kwartaal;8831.0;8792.0;9944.0;9911.0;3040.0;3191.0;100.0;150.0;31.0;35.0
103;Totaal;A-U Alle economische activiteiten;2015 4e kwartaal;8833.0;8824.0;9950.0;9951.0;3384.0;3216.0;78.0;104.0;32.0;40.0
104;Totaal;A-U Alle economische activiteiten;2015;8776.0;;9891.0;;12624.0;;70.0;108.0;;
105;Totaal;A-U Alle economische activiteiten;2016 1e kwartaal;8773.0;8838.0;9897.0;9964.0;3244.0;3225.0;120.0;152.0;14.0;13.0
106;Totaal;A-U Alle economische activiteiten;2016 2e kwartaal;8907.0;8886.0;10060.0;10016.0;3181.0;3257.0;123.0;137.0;47.0;52.0
107;Totaal;A-U Alle economische activiteiten;2016 3e kwartaal;8954.0;8929.0;10073.0;10058.0;3083.0;3237.0;123.0;129.0;44.0;43.0
108;Totaal;A-U Alle economische activiteiten;2016 4e kwartaal;8999.0;8978.0;10129.0;10113.0;3420.0;3285.0;167.0;180.0;49.0;55.0
109;Totaal;A-U Alle economische activiteiten;2016;8909.0;;10040.0;;12928.0;;133.0;149.0;;
110;Totaal;A-U Alle economische activiteiten;2017 1e kwartaal;8957.0;9028.0;10093.0;10173.0;3376.0;3293.0;185.0;196.0;50.0;60.0
111;Totaal;A-U Alle economische activiteiten;2017 2e kwartaal;9113.0;9084.0;10290.0;10237.0;3239.0;3342.0;205.0;229.0;56.0;64.0
112;Totaal;A-U Alle economische activiteiten;2017 3e kwartaal;9173.0;9146.0;10323.0;10311.0;3164.0;3352.0;219.0;249.0;62.0;74.0
113;Totaal;A-U Alle economische activiteiten;2017 4e kwartaal;9217.0;9208.0;10394.0;10383.0;3449.0;3353.0;218.0;265.0;62.0;72.0
114;Totaal;A-U Alle economische activiteiten;2017;9116.0;;10276.0;;13228.0;;207.0;236.0;;
115;Totaal;A-U Alle economische activiteiten;2018 1e kwartaal;9215.0;9277.0;10387.0;10460.0;3439.0;3387.0;258.0;294.0;68.0;77.0
116;Totaal;A-U Alle economische activiteiten;2018 2e kwartaal;9349.0;9337.0;10551.0;10522.0;3298.0;3400.0;237.0;262.0;60.0;62.0
117;Totaal;A-U Alle economische activiteiten;2018 3e kwartaal;9431.0;9396.0;10615.0;10586.0;3256.0;3447.0;257.0;292.0;59.0;63.0
118;Totaal;A-U Alle economische activiteiten;2018 4e kwartaal;9447.0;9454.0;10635.0;10641.0;3590.0;3465.0;230.0;241.0;58.0;55.0
119;Totaal;A-U Alle economische activiteiten;2018;9361.0;;10548.0;;13583.0;;246.0;272.0;;
120;Totaal;A-U Alle economische activiteiten;2019 1e kwartaal;9463.0;9509.0;10638.0;10700.0;3521.0;3497.0;247.0;250.0;55.0;59.0
121;Totaal;A-U Alle economische activiteiten;2019 2e kwartaal;9580.0;9552.0;10780.0;10735.0;3428.0;3496.0;231.0;229.0;43.0;35.0
122;Totaal;A-U Alle economische activiteiten;2019 3e kwartaal;9588.0;9584.0;10769.0;10770.0;3343.0;3505.0;158.0;154.0;32.0;35.0
123;Totaal;A-U Alle economische activiteiten;2019 4e kwartaal;9658.0;9616.0;10866.0;10814.0;3651.0;3531.0;210.0;231.0;33.0;44.0
124;Totaal;A-U Alle economische activiteiten;2019;9573.0;;10764.0;;13944.0;;211.0;216.0;;
125;Totaal;A-U Alle economische activiteiten;2020 1e kwartaal;9558.0;9622.0;10728.0;10812.0;3410.0;3357.0;95.0;90.0;5.0;-2.0
126;Totaal;A-U Alle economische activiteiten;2020 2e kwartaal;9436.0;9411.0;10554.0;10501.0;3236.0;3364.0;-144.0;-227.0;-210.0;-311.0
127;Totaal;A-U Alle economische activiteiten;2020 3e kwartaal;9549.0;9543.0;10673.0;10673.0;3131.0;3373.0;-40.0;-96.0;132.0;171.0
128;Totaal;A-U Alle economische activiteiten;2020 4e kwartaal;9554.0;9541.0;10688.0;10668.0;3577.0;3394.0;-104.0;-178.0;-2.0;-4.0
129;Totaal;A-U Alle economische activiteiten;2020;9524.0;;10661.0;;13354.0;;-49.0;-103.0;;
130;Totaal;A-U Alle economische activiteiten;2021 1e kwartaal;9469.0;9520.0;10617.0;10679.0;3537.0;3478.0;-89.0;-111.0;-21.0;11.0
131;Totaal;A-U Alle economische activiteiten;2021 2e kwartaal;9660.0;9633.0;10875.0;10823.0;3470.0;3541.0;224.0;322.0;113.0;144.0
132;Totaal;A-U Alle economische activiteiten;2021 3e kwartaal;9768.0;9774.0;10983.0;10993.0;3224.0;3464.0;219.0;311.0;141.0;170.0
133;Totaal;A-U Alle economische activiteiten;2021 4e kwartaal;9860.0;9835.0;11086.0;11060.0;3744.0;3520.0;307.0;398.0;61.0;66.0
134;Totaal;A-U Alle economische activiteiten;2021;9690.0;;10892.0;;13975.0;;166.0;231.0;;
135;Totaal;A-U Alle economische activiteiten;2022 1e kwartaal;9911.0;9948.0;11121.0;11177.0;3677.0;3587.0;442.0;504.0;113.0;118.0
136;Totaal;A-U Alle economische activiteiten;2022 2e kwartaal;10060.0;10038.0;11330.0;11288.0;3534.0;3614.0;400.0;454.0;90.0;110.0
137;Totaal;A-U Alle economische activiteiten;2022 3e kwartaal;10099.0;10108.0;11364.0;11370.0;3468.0;3706.0;331.0;381.0;70.0;82.0
138;Totaal;A-U Alle economische activiteiten;2022 4e kwartaal;10204.0;10171.0;11479.0;11443.0;3848.0;3691.0;344.0;393.0;63.0;73.0
139;Totaal;A-U Alle economische activiteiten;2022;10069.0;;11325.0;;14526.0;;379.0;433.0;;
140;Totaal;A-U Alle economische activiteiten;2023 1e kwartaal;10155.0;10201.0;11414.0;11482.0;3808.0;3686.0;244.0;293.0;30.0;39.0
141;Totaal;A-U Alle economische activiteiten;2023 2e kwartaal;10235.0;10210.0;11541.0;11502.0;3602.0;3692.0;176.0;212.0;9.0;20.0
142;Totaal;A-U Alle economische activiteiten;2023 3e kwartaal;10231.0;10242.0;11533.0;11541.0;3478.0;3737.0;132.0;169.0;31.0;39.0
143;Totaal;A-U Alle economische activiteiten;2023 4e kwartaal;10310.0;10277.0;11618.0;11578.0;3834.0;3716.0;106.0;140.0;36.0;37.0
144;Totaal;A-U Alle economische activiteiten;2023;10233.0;;11527.0;;14723.0;;164.0;203.0;;
145;Totaal;A-U Alle economische activiteiten;2024 1e kwartaal;10280.0;10314.0;11538.0;11612.0;3808.0;3725.0;125.0;124.0;37.0;34.0
146;Totaal;A-U Alle economische activiteiten;2024 2e kwartaal;10352.0;10327.0;11683.0;11633.0;3679.0;3739.0;117.0;142.0;13.0;21.0
147;Totaal;A-U Alle economische activiteiten;2024 3e kwartaal;10325.0;10340.0;11644.0;11655.0;3519.0;3739.0;94.0;111.0;13.0;22.0
148;Totaal;A-U Alle economische activiteiten;2024 4e kwartaal;10397.0;10376.0;11714.0;11695.0;3894.0;3739.0;87.0;95.0;36.0;41.0
149;Totaal;A-U Alle economische activiteiten;2024;10339.0;;11645.0;;14902.0;;106.0;118.0;;
150;Totaal;A Landbouw, bosbouw en visserij;1995 1e kwartaal;223.0;234.0;279.0;291.0;103.0;108.0;;;;
151;Totaal;A Landbouw, bosbouw en visserij;1995 2e kwartaal;238.0;234.0;296.0;291.0;109.0;108.0;;;-1.0;0.0
152;Totaal;A Landbouw, bosbouw en visserij;1995 3e kwartaal;246.0;233.0;306.0;292.0;116.0;109.0;;;0.0;0.0
153;Totaal;A Landbouw, bosbouw en visserij;1995 4e kwartaal;229.0;234.0;287.0;293.0;108.0;111.0;;;1.0;1.0
154;Totaal;A Landbouw, bosbouw en visserij;1995;234.0;;292.0;;436.0;;;;;
155;Totaal;A Landbouw, bosbouw en visserij;1996 1e kwartaal;224.0;235.0;281.0;295.0;105.0;110.0;1.0;3.0;1.0;1.0
156;Totaal;A Landbouw, bosbouw en visserij;1996 2e kwartaal;241.0;237.0;302.0;297.0;112.0;111.0;4.0;6.0;2.0;2.0
157;Totaal;A Landbouw, bosbouw en visserij;1996 3e kwartaal;251.0;238.0;312.0;297.0;119.0;112.0;5.0;6.0;0.0;0.0
158;Totaal;A Landbouw, bosbouw en visserij;1996 4e kwartaal;233.0;238.0;291.0;297.0;110.0;113.0;4.0;4.0;0.0;0.0
159;Totaal;A Landbouw, bosbouw en visserij;1996;237.0;;297.0;;446.0;;3.0;5.0;;
160;Totaal;A Landbouw, bosbouw en visserij;1997 1e kwartaal;228.0;241.0;285.0;299.0;105.0;111.0;5.0;3.0;3.0;2.0
161;Totaal;A Landbouw, bosbouw en visserij;1997 2e kwartaal;245.0;241.0;303.0;299.0;113.0;112.0;4.0;1.0;1.0;0.0
162;Totaal;A Landbouw, bosbouw en visserij;1997 3e kwartaal;255.0;241.0;314.0;298.0;118.0;112.0;4.0;2.0;0.0;-1.0
163;Totaal;A Landbouw, bosbouw en visserij;1997 4e kwartaal;235.0;239.0;292.0;297.0;108.0;111.0;3.0;1.0;-2.0;-1.0
164;Totaal;A Landbouw, bosbouw en visserij;1997;241.0;;298.0;;446.0;;4.0;2.0;;
165;Totaal;A Landbouw, bosbouw en visserij;1998 1e kwartaal;220.0;233.0;276.0;291.0;98.0;102.0;-9.0;-8.0;-7.0;-6.0
166;Totaal;A Landbouw, bosbouw en visserij;1998 2e kwartaal;235.0;231.0;294.0;290.0;103.0;102.0;-11.0;-9.0;-1.0;-1.0
167;Totaal;A Landbouw, bosbouw en visserij;1998 3e kwartaal;245.0;231.0;305.0;290.0;109.0;102.0;-10.0;-8.0;0.0;0.0
168;Totaal;A Landbouw, bosbouw en visserij;1998 4e kwartaal;228.0;232.0;286.0;291.0;100.0;103.0;-8.0;-6.0;1.0;1.0
169;Totaal;A Landbouw, bosbouw en visserij;1998;232.0;;290.0;;409.0;;-9.0;-8.0;;
170;Totaal;A Landbouw, bosbouw en visserij;1999 1e kwartaal;221.0;233.0;279.0;293.0;104.0;109.0;1.0;2.0;1.0;2.0
171;Totaal;A Landbouw, bosbouw en visserij;1999 2e kwartaal;236.0;233.0;296.0;293.0;110.0;109.0;1.0;2.0;0.0;0.0
172;Totaal;A Landbouw, bosbouw en visserij;1999 3e kwartaal;247.0;233.0;309.0;293.0;117.0;110.0;2.0;4.0;0.0;0.0
173;Totaal;A Landbouw, bosbouw en visserij;1999 4e kwartaal;230.0;235.0;290.0;295.0;109.0;112.0;3.0;4.0;1.0;2.0
174;Totaal;A Landbouw, bosbouw en visserij;1999;234.0;;294.0;;440.0;;2.0;3.0;;
175;Totaal;A Landbouw, bosbouw en visserij;2000 1e kwartaal;221.0;233.0;278.0;292.0;114.0;119.0;0.0;-1.0;-2.0;-3.0
176;Totaal;A Landbouw, bosbouw en visserij;2000 2e kwartaal;235.0;233.0;295.0;292.0;120.0;119.0;0.0;-1.0;0.0;0.0
177;Totaal;A Landbouw, bosbouw en visserij;2000 3e kwartaal;246.0;233.0;307.0;291.0;125.0;119.0;-1.0;-2.0;0.0;-1.0
178;Totaal;A Landbouw, bosbouw en visserij;2000 4e kwartaal;228.0;232.0;286.0;291.0;114.0;118.0;-2.0;-4.0;0.0;0.0
179;Totaal;A Landbouw, bosbouw en visserij;2000;233.0;;292.0;;473.0;;-1.0;-2.0;;
180;Totaal;A Landbouw, bosbouw en visserij;2001 1e kwartaal;226.0;240.0;277.0;292.0;110.0;115.0;5.0;-1.0;7.0;2.0
181;Totaal;A Landbouw, bosbouw en visserij;2001 2e kwartaal;239.0;236.0;291.0;288.0;114.0;113.0;3.0;-4.0;-3.0;-4.0
182;Totaal;A Landbouw, bosbouw en visserij;2001 3e kwartaal;251.0;236.0;305.0;288.0;120.0;114.0;5.0;-3.0;0.0;-1.0
183;Totaal;A Landbouw, bosbouw en visserij;2001 4e kwartaal;230.0;235.0;281.0;286.0;111.0;114.0;2.0;-5.0;-1.0;-1.0
184;Totaal;A Landbouw, bosbouw en visserij;2001;237.0;;289.0;;455.0;;4.0;-3.0;;
185;Totaal;A Landbouw, bosbouw en visserij;2002 1e kwartaal;223.0;235.0;272.0;286.0;108.0;114.0;-3.0;-5.0;0.0;0.0
