ID;BedrijfstakkenBranchesSBI2008;LandVanZeggenschap;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;TotaleOOUitgavenBinnenshuis_10;TotaalAantalOOWerknemers_11
1529;08 Delfstoffenwinning (geen olie en gas);Bangladesh;2022;;;;;;;;;;;
1530;08 Delfstoffenwinning (geen olie en gas);Barbados;2021;;;;;;;;;;;
1531;08 Delfstoffenwinning (geen olie en gas);Barbados;2022;;;;;;;;;;;
1532;08 Delfstoffenwinning (geen olie en gas);België;2021;5.0;244.0;227.0;49.0;203.0;20.0;29.0;10.0;0.0;;
1533;08 Delfstoffenwinning (geen olie en gas);België;2022;5.0;;;;;;;;0.0;;
1534;08 Delfstoffenwinning (geen olie en gas);Belize;2021;;;;;;;;;;;
1535;08 Delfstoffenwinning (geen olie en gas);Belize;2022;;;;;;;;;;;
1536;08 Delfstoffenwinning (geen olie en gas);Benin;2021;;;;;;;;;;;
1537;08 Delfstoffenwinning (geen olie en gas);Benin;2022;;;;;;;;;;;
1538;08 Delfstoffenwinning (geen olie en gas);Bermuda;2021;;;;;;;;;;;
1539;08 Delfstoffenwinning (geen olie en gas);Bermuda;2022;;;;;;;;;;;
1540;08 Delfstoffenwinning (geen olie en gas);Bolivia;2021;;;;;;;;;;;
1541;08 Delfstoffenwinning (geen olie en gas);Bolivia;2022;;;;;;;;;;;
1542;08 Delfstoffenwinning (geen olie en gas);Bosnië-Herzegovina;2021;;;;;;;;;;;
1543;08 Delfstoffenwinning (geen olie en gas);Bosnië-Herzegovina;2022;;;;;;;;;;;
1544;08 Delfstoffenwinning (geen olie en gas);Botswana;2021;;;;;;;;;;;
1545;08 Delfstoffenwinning (geen olie en gas);Botswana;2022;;;;;;;;;;;
1546;08 Delfstoffenwinning (geen olie en gas);Bouveteiland;2021;;;;;;;;;;;
1547;08 Delfstoffenwinning (geen olie en gas);Bouveteiland;2022;;;;;;;;;;;
1548;08 Delfstoffenwinning (geen olie en gas);Brazilië;2021;;;;;;;;;;;
1549;08 Delfstoffenwinning (geen olie en gas);Brazilië;2022;;;;;;;;;;;
1550;08 Delfstoffenwinning (geen olie en gas);Brits gebied in de Indische Oceaan;2021;;;;;;;;;;;
1551;08 Delfstoffenwinning (geen olie en gas);Brits gebied in de Indische Oceaan;2022;;;;;;;;;;;
1552;08 Delfstoffenwinning (geen olie en gas);Britse Maagdeneilanden;2021;;;;;;;;;;;
1553;08 Delfstoffenwinning (geen olie en gas);Britse Maagdeneilanden;2022;;;;;;;;;;;
1554;08 Delfstoffenwinning (geen olie en gas);Brunei;2021;;;;;;;;;;;
1555;08 Delfstoffenwinning (geen olie en gas);Brunei;2022;;;;;;;;;;;
1556;08 Delfstoffenwinning (geen olie en gas);Bulgarije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1557;08 Delfstoffenwinning (geen olie en gas);Bulgarije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1558;08 Delfstoffenwinning (geen olie en gas);Burkina Faso;2021;;;;;;;;;;;
1559;08 Delfstoffenwinning (geen olie en gas);Burkina Faso;2022;;;;;;;;;;;
1560;08 Delfstoffenwinning (geen olie en gas);Burundi;2021;;;;;;;;;;;
1561;08 Delfstoffenwinning (geen olie en gas);Burundi;2022;;;;;;;;;;;
1562;08 Delfstoffenwinning (geen olie en gas);Cambodja;2021;;;;;;;;;;;
1563;08 Delfstoffenwinning (geen olie en gas);Cambodja;2022;;;;;;;;;;;
1564;08 Delfstoffenwinning (geen olie en gas);Canada;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1565;08 Delfstoffenwinning (geen olie en gas);Canada;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1566;08 Delfstoffenwinning (geen olie en gas);Caribisch Nederland;2021;;;;;;;;;;;
1567;08 Delfstoffenwinning (geen olie en gas);Caribisch Nederland;2022;;;;;;;;;;;
1568;08 Delfstoffenwinning (geen olie en gas);Caymaneilanden;2021;;;;;;;;;;;
1569;08 Delfstoffenwinning (geen olie en gas);Caymaneilanden;2022;;;;;;;;;;;
1570;08 Delfstoffenwinning (geen olie en gas);Centraal-Afrikaanse Republiek;2021;;;;;;;;;;;
1571;08 Delfstoffenwinning (geen olie en gas);Centraal-Afrikaanse Republiek;2022;;;;;;;;;;;
1572;08 Delfstoffenwinning (geen olie en gas);Chili;2021;;;;;;;;;;;
1573;08 Delfstoffenwinning (geen olie en gas);Chili;2022;;;;;;;;;;;
1574;08 Delfstoffenwinning (geen olie en gas);China;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1575;08 Delfstoffenwinning (geen olie en gas);China;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1576;08 Delfstoffenwinning (geen olie en gas);Christmaseiland;2021;;;;;;;;;;;
1577;08 Delfstoffenwinning (geen olie en gas);Christmaseiland;2022;;;;;;;;;;;
1578;08 Delfstoffenwinning (geen olie en gas);Cocoseilanden;2021;;;;;;;;;;;
1579;08 Delfstoffenwinning (geen olie en gas);Cocoseilanden;2022;;;;;;;;;;;
1580;08 Delfstoffenwinning (geen olie en gas);Colombia;2021;;;;;;;;;;;
1581;08 Delfstoffenwinning (geen olie en gas);Colombia;2022;;;;;;;;;;;
1582;08 Delfstoffenwinning (geen olie en gas);Comoren;2021;;;;;;;;;;;
1583;08 Delfstoffenwinning (geen olie en gas);Comoren;2022;;;;;;;;;;;
1584;08 Delfstoffenwinning (geen olie en gas);Congo;2021;;;;;;;;;;;
1585;08 Delfstoffenwinning (geen olie en gas);Congo;2022;;;;;;;;;;;
1586;08 Delfstoffenwinning (geen olie en gas);Congo (Democratische Republiek);2021;;;;;;;;;;;
1587;08 Delfstoffenwinning (geen olie en gas);Congo (Democratische Republiek);2022;;;;;;;;;;;
1588;08 Delfstoffenwinning (geen olie en gas);Cookeilanden;2021;;;;;;;;;;;
1589;08 Delfstoffenwinning (geen olie en gas);Cookeilanden;2022;;;;;;;;;;;
1590;08 Delfstoffenwinning (geen olie en gas);Costa Rica;2021;;;;;;;;;;;
1591;08 Delfstoffenwinning (geen olie en gas);Costa Rica;2022;;;;;;;;;;;
1592;08 Delfstoffenwinning (geen olie en gas);Cuba;2021;;;;;;;;;;;
1593;08 Delfstoffenwinning (geen olie en gas);Cuba;2022;;;;;;;;;;;
1594;08 Delfstoffenwinning (geen olie en gas);Curaçao;2021;;;;;;;;;;;
1595;08 Delfstoffenwinning (geen olie en gas);Curaçao;2022;;;;;;;;;;;
1596;08 Delfstoffenwinning (geen olie en gas);Cyprus;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1597;08 Delfstoffenwinning (geen olie en gas);Cyprus;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1598;08 Delfstoffenwinning (geen olie en gas);Denemarken;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1599;08 Delfstoffenwinning (geen olie en gas);Denemarken;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1600;08 Delfstoffenwinning (geen olie en gas);Djibouti;2021;;;;;;;;;;;
1601;08 Delfstoffenwinning (geen olie en gas);Djibouti;2022;;;;;;;;;;;
1602;08 Delfstoffenwinning (geen olie en gas);Dominica;2021;;;;;;;;;;;
1603;08 Delfstoffenwinning (geen olie en gas);Dominica;2022;;;;;;;;;;;
1604;08 Delfstoffenwinning (geen olie en gas);Dominicaanse Republiek;2021;;;;;;;;;;;
1605;08 Delfstoffenwinning (geen olie en gas);Dominicaanse Republiek;2022;;;;;;;;;;;
1606;08 Delfstoffenwinning (geen olie en gas);Duitsland;2021;10.0;108.0;93.0;23.0;84.0;14.0;12.0;52.0;0.0;0.0;0.0
1607;08 Delfstoffenwinning (geen olie en gas);Duitsland;2022;5.0;;;;;;;;;;
1608;08 Delfstoffenwinning (geen olie en gas);Ecuador;2021;;;;;;;;;;;
1609;08 Delfstoffenwinning (geen olie en gas);Ecuador;2022;;;;;;;;;;;
1610;08 Delfstoffenwinning (geen olie en gas);Egypte;2021;;;;;;;;;;;
1611;08 Delfstoffenwinning (geen olie en gas);Egypte;2022;;;;;;;;;;;
1612;08 Delfstoffenwinning (geen olie en gas);El Salvador;2021;;;;;;;;;;;
1613;08 Delfstoffenwinning (geen olie en gas);El Salvador;2022;;;;;;;;;;;
1614;08 Delfstoffenwinning (geen olie en gas);Equatoriaal-Guinea;2021;;;;;;;;;;;
1615;08 Delfstoffenwinning (geen olie en gas);Equatoriaal-Guinea;2022;;;;;;;;;;;
1616;08 Delfstoffenwinning (geen olie en gas);Eritrea;2021;;;;;;;;;;;
1617;08 Delfstoffenwinning (geen olie en gas);Eritrea;2022;;;;;;;;;;;
1618;08 Delfstoffenwinning (geen olie en gas);Eswatini;2021;;;;;;;;;;;
1619;08 Delfstoffenwinning (geen olie en gas);Eswatini;2022;;;;;;;;;;;
1620;08 Delfstoffenwinning (geen olie en gas);Estland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1621;08 Delfstoffenwinning (geen olie en gas);Estland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1622;08 Delfstoffenwinning (geen olie en gas);Ethiopië;2021;;;;;;;;;;;
1623;08 Delfstoffenwinning (geen olie en gas);Ethiopië;2022;;;;;;;;;;;
1624;08 Delfstoffenwinning (geen olie en gas);Faeröer-eilanden;2021;;;;;;;;;;;
1625;08 Delfstoffenwinning (geen olie en gas);Faeröer-eilanden;2022;;;;;;;;;;;
1626;08 Delfstoffenwinning (geen olie en gas);Falklandeilanden;2021;;;;;;;;;;;
1627;08 Delfstoffenwinning (geen olie en gas);Falklandeilanden;2022;;;;;;;;;;;
1628;08 Delfstoffenwinning (geen olie en gas);Fiji;2021;;;;;;;;;;;
1629;08 Delfstoffenwinning (geen olie en gas);Fiji;2022;;;;;;;;;;;
1630;08 Delfstoffenwinning (geen olie en gas);Filippijnen;2021;;;;;;;;;;;
1631;08 Delfstoffenwinning (geen olie en gas);Filippijnen;2022;;;;;;;;;;;
1632;08 Delfstoffenwinning (geen olie en gas);Finland;2021;0.0;97.0;97.0;17.0;80.0;0.0;8.0;0.0;0.0;0.0;0.0
1633;08 Delfstoffenwinning (geen olie en gas);Finland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1634;08 Delfstoffenwinning (geen olie en gas);Frankrijk;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1635;08 Delfstoffenwinning (geen olie en gas);Frankrijk;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1636;08 Delfstoffenwinning (geen olie en gas);Franse Zuidelijke, Antarctische Gebieden;2021;;;;;;;;;;;
1637;08 Delfstoffenwinning (geen olie en gas);Franse Zuidelijke, Antarctische Gebieden;2022;;;;;;;;;;;
1638;08 Delfstoffenwinning (geen olie en gas);Frans-Polynesië;2021;;;;;;;;;;;
1639;08 Delfstoffenwinning (geen olie en gas);Frans-Polynesië;2022;;;;;;;;;;;
1640;08 Delfstoffenwinning (geen olie en gas);Gabon;2021;;;;;;;;;;;
1641;08 Delfstoffenwinning (geen olie en gas);Gabon;2022;;;;;;;;;;;
1642;08 Delfstoffenwinning (geen olie en gas);Gambia;2021;;;;;;;;;;;
1643;08 Delfstoffenwinning (geen olie en gas);Gambia;2022;;;;;;;;;;;
1644;08 Delfstoffenwinning (geen olie en gas);Georgië;2021;;;;;;;;;;;
1645;08 Delfstoffenwinning (geen olie en gas);Georgië;2022;;;;;;;;;;;
1646;08 Delfstoffenwinning (geen olie en gas);Ghana;2021;;;;;;;;;;;
1647;08 Delfstoffenwinning (geen olie en gas);Ghana;2022;;;;;;;;;;;
1648;08 Delfstoffenwinning (geen olie en gas);Gibraltar;2021;;;;;;;;;;;
1649;08 Delfstoffenwinning (geen olie en gas);Gibraltar;2022;;;;;;;;;;;
1650;08 Delfstoffenwinning (geen olie en gas);Grenada;2021;;;;;;;;;;;
1651;08 Delfstoffenwinning (geen olie en gas);Grenada;2022;;;;;;;;;;;
1652;08 Delfstoffenwinning (geen olie en gas);Griekenland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1653;08 Delfstoffenwinning (geen olie en gas);Griekenland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1654;08 Delfstoffenwinning (geen olie en gas);Groenland;2021;;;;;;;;;;;
1655;08 Delfstoffenwinning (geen olie en gas);Groenland;2022;;;;;;;;;;;
1656;08 Delfstoffenwinning (geen olie en gas);Guam;2021;;;;;;;;;;;
1657;08 Delfstoffenwinning (geen olie en gas);Guam;2022;;;;;;;;;;;
1658;08 Delfstoffenwinning (geen olie en gas);Guatemala;2021;;;;;;;;;;;
1659;08 Delfstoffenwinning (geen olie en gas);Guatemala;2022;;;;;;;;;;;
1660;08 Delfstoffenwinning (geen olie en gas);Guernsey (Verenigd Koninkrijk);2021;;;;;;;;;;;
1661;08 Delfstoffenwinning (geen olie en gas);Guernsey (Verenigd Koninkrijk);2022;;;;;;;;;;;
1662;08 Delfstoffenwinning (geen olie en gas);Guinee-Bissau;2021;;;;;;;;;;;
1663;08 Delfstoffenwinning (geen olie en gas);Guinee-Bissau;2022;;;;;;;;;;;
1664;08 Delfstoffenwinning (geen olie en gas);Guinee;2021;;;;;;;;;;;
1665;08 Delfstoffenwinning (geen olie en gas);Guinee;2022;;;;;;;;;;;
1666;08 Delfstoffenwinning (geen olie en gas);Guyana;2021;;;;;;;;;;;
1667;08 Delfstoffenwinning (geen olie en gas);Guyana;2022;;;;;;;;;;;
1668;08 Delfstoffenwinning (geen olie en gas);Haïti;2021;;;;;;;;;;;
1669;08 Delfstoffenwinning (geen olie en gas);Haïti;2022;;;;;;;;;;;
1670;08 Delfstoffenwinning (geen olie en gas);Heard en McDonaldeilanden;2021;;;;;;;;;;;
1671;08 Delfstoffenwinning (geen olie en gas);Heard en McDonaldeilanden;2022;;;;;;;;;;;
1672;08 Delfstoffenwinning (geen olie en gas);Honduras;2021;;;;;;;;;;;
1673;08 Delfstoffenwinning (geen olie en gas);Honduras;2022;;;;;;;;;;;
1674;08 Delfstoffenwinning (geen olie en gas);Hongarije;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1675;08 Delfstoffenwinning (geen olie en gas);Hongarije;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1676;08 Delfstoffenwinning (geen olie en gas);Hongkong;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1677;08 Delfstoffenwinning (geen olie en gas);Hongkong;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1678;08 Delfstoffenwinning (geen olie en gas);Ierland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1679;08 Delfstoffenwinning (geen olie en gas);Ierland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1680;08 Delfstoffenwinning (geen olie en gas);IJsland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1681;08 Delfstoffenwinning (geen olie en gas);IJsland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1682;08 Delfstoffenwinning (geen olie en gas);India;2021;;;;;;;;;;;
1683;08 Delfstoffenwinning (geen olie en gas);India;2022;;;;;;;;;;;
1684;08 Delfstoffenwinning (geen olie en gas);Indonesië;2021;;;;;;;;;;;
1685;08 Delfstoffenwinning (geen olie en gas);Indonesië;2022;;;;;;;;;;;
1686;08 Delfstoffenwinning (geen olie en gas);Irak;2021;;;;;;;;;;;
1687;08 Delfstoffenwinning (geen olie en gas);Irak;2022;;;;;;;;;;;
1688;08 Delfstoffenwinning (geen olie en gas);Iran;2021;;;;;;;;;;;
1689;08 Delfstoffenwinning (geen olie en gas);Iran;2022;;;;;;;;;;;
1690;08 Delfstoffenwinning (geen olie en gas);Israël;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1691;08 Delfstoffenwinning (geen olie en gas);Israël;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1692;08 Delfstoffenwinning (geen olie en gas);Italië;2021;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1693;08 Delfstoffenwinning (geen olie en gas);Italië;2022;0.0;;;;;;;;;0.0;0.0
1694;08 Delfstoffenwinning (geen olie en gas);Ivoorkust;2021;;;;;;;;;;;
1695;08 Delfstoffenwinning (geen olie en gas);Ivoorkust;2022;;;;;;;;;;;
1696;08 Delfstoffenwinning (geen olie en gas);Jamaica;2021;;;;;;;;;;;
1697;08 Delfstoffenwinning (geen olie en gas);Jamaica;2022;;;;;;;;;;;
1698;08 Delfstoffenwinning (geen olie en gas);Japan;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1699;08 Delfstoffenwinning (geen olie en gas);Japan;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1700;08 Delfstoffenwinning (geen olie en gas);Jemen;2021;;;;;;;;;;;
1701;08 Delfstoffenwinning (geen olie en gas);Jemen;2022;;;;;;;;;;;
1702;08 Delfstoffenwinning (geen olie en gas);Jersey (Verenigd Koninkrijk);2021;;;;;;;;;;;
1703;08 Delfstoffenwinning (geen olie en gas);Jersey (Verenigd Koninkrijk);2022;;;;;;;;;;;
1704;08 Delfstoffenwinning (geen olie en gas);Jordanië;2021;;;;;;;;;;;
1705;08 Delfstoffenwinning (geen olie en gas);Jordanië;2022;;;;;;;;;;;
1706;08 Delfstoffenwinning (geen olie en gas);Kaapverdië;2021;;;;;;;;;;;
1707;08 Delfstoffenwinning (geen olie en gas);Kaapverdië;2022;;;;;;;;;;;
1708;08 Delfstoffenwinning (geen olie en gas);Kameroen;2021;;;;;;;;;;;
1709;08 Delfstoffenwinning (geen olie en gas);Kameroen;2022;;;;;;;;;;;
1710;08 Delfstoffenwinning (geen olie en gas);Qatar;2021;;;;;;;;;;;
1711;08 Delfstoffenwinning (geen olie en gas);Qatar;2022;;;;;;;;;;;
1712;08 Delfstoffenwinning (geen olie en gas);Kazachstan;2021;;;;;;;;;;;
1713;08 Delfstoffenwinning (geen olie en gas);Kazachstan;2022;;;;;;;;;;;
1714;08 Delfstoffenwinning (geen olie en gas);Kenia;2021;;;;;;;;;;;
1715;08 Delfstoffenwinning (geen olie en gas);Kenia;2022;;;;;;;;;;;
1716;08 Delfstoffenwinning (geen olie en gas);Kirgizië;2021;;;;;;;;;;;
1717;08 Delfstoffenwinning (geen olie en gas);Kirgizië;2022;;;;;;;;;;;
1718;08 Delfstoffenwinning (geen olie en gas);Kiribati;2021;;;;;;;;;;;
1719;08 Delfstoffenwinning (geen olie en gas);Kiribati;2022;;;;;;;;;;;
1720;08 Delfstoffenwinning (geen olie en gas);Koeweit;2021;;;;;;;;;;;
1721;08 Delfstoffenwinning (geen olie en gas);Koeweit;2022;;;;;;;;;;;
1722;08 Delfstoffenwinning (geen olie en gas);Kosovo;2021;;;;;;;;;;;
1723;08 Delfstoffenwinning (geen olie en gas);Kosovo;2022;;;;;;;;;;;
1724;08 Delfstoffenwinning (geen olie en gas);Kroatië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1725;08 Delfstoffenwinning (geen olie en gas);Kroatië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1726;08 Delfstoffenwinning (geen olie en gas);Laos;2021;;;;;;;;;;;
1727;08 Delfstoffenwinning (geen olie en gas);Laos;2022;;;;;;;;;;;
1728;08 Delfstoffenwinning (geen olie en gas);Lesotho;2021;;;;;;;;;;;
1729;08 Delfstoffenwinning (geen olie en gas);Lesotho;2022;;;;;;;;;;;
1730;08 Delfstoffenwinning (geen olie en gas);Letland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1731;08 Delfstoffenwinning (geen olie en gas);Letland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1732;08 Delfstoffenwinning (geen olie en gas);Libanon;2021;;;;;;;;;;;
1733;08 Delfstoffenwinning (geen olie en gas);Libanon;2022;;;;;;;;;;;
1734;08 Delfstoffenwinning (geen olie en gas);Liberia;2021;;;;;;;;;;;
1735;08 Delfstoffenwinning (geen olie en gas);Liberia;2022;;;;;;;;;;;
1736;08 Delfstoffenwinning (geen olie en gas);Libië;2021;;;;;;;;;;;
1737;08 Delfstoffenwinning (geen olie en gas);Libië;2022;;;;;;;;;;;
1738;08 Delfstoffenwinning (geen olie en gas);Liechtenstein;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1739;08 Delfstoffenwinning (geen olie en gas);Liechtenstein;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1740;08 Delfstoffenwinning (geen olie en gas);Litouwen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1741;08 Delfstoffenwinning (geen olie en gas);Litouwen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1742;08 Delfstoffenwinning (geen olie en gas);Luxemburg;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1743;08 Delfstoffenwinning (geen olie en gas);Luxemburg;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1744;08 Delfstoffenwinning (geen olie en gas);Macau;2021;;;;;;;;;;;
1745;08 Delfstoffenwinning (geen olie en gas);Macau;2022;;;;;;;;;;;
1746;08 Delfstoffenwinning (geen olie en gas);Macedonië;2021;;;;;;;;;;;
1747;08 Delfstoffenwinning (geen olie en gas);Macedonië;2022;;;;;;;;;;;
1748;08 Delfstoffenwinning (geen olie en gas);Madagaskar;2021;;;;;;;;;;;
1749;08 Delfstoffenwinning (geen olie en gas);Madagaskar;2022;;;;;;;;;;;
1750;08 Delfstoffenwinning (geen olie en gas);Malawi;2021;;;;;;;;;;;
1751;08 Delfstoffenwinning (geen olie en gas);Malawi;2022;;;;;;;;;;;
1752;08 Delfstoffenwinning (geen olie en gas);Maldiven;2021;;;;;;;;;;;
1753;08 Delfstoffenwinning (geen olie en gas);Maldiven;2022;;;;;;;;;;;
1754;08 Delfstoffenwinning (geen olie en gas);Maleisië;2021;;;;;;;;;;;
1755;08 Delfstoffenwinning (geen olie en gas);Maleisië;2022;;;;;;;;;;;
1756;08 Delfstoffenwinning (geen olie en gas);Mali;2021;;;;;;;;;;;
1757;08 Delfstoffenwinning (geen olie en gas);Mali;2022;;;;;;;;;;;
1758;08 Delfstoffenwinning (geen olie en gas);Malta;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1759;08 Delfstoffenwinning (geen olie en gas);Malta;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1760;08 Delfstoffenwinning (geen olie en gas);Man;2021;;;;;;;;;;;
1761;08 Delfstoffenwinning (geen olie en gas);Man;2022;;;;;;;;;;;
1762;08 Delfstoffenwinning (geen olie en gas);Marokko;2021;;;;;;;;;;;
1763;08 Delfstoffenwinning (geen olie en gas);Marokko;2022;;;;;;;;;;;
1764;08 Delfstoffenwinning (geen olie en gas);Marshalleilanden;2021;;;;;;;;;;;
1765;08 Delfstoffenwinning (geen olie en gas);Marshalleilanden;2022;;;;;;;;;;;
1766;08 Delfstoffenwinning (geen olie en gas);Mauritanië;2021;;;;;;;;;;;
1767;08 Delfstoffenwinning (geen olie en gas);Mauritanië;2022;;;;;;;;;;;
1768;08 Delfstoffenwinning (geen olie en gas);Mauritius;2021;;;;;;;;;;;
1769;08 Delfstoffenwinning (geen olie en gas);Mauritius;2022;;;;;;;;;;;
1770;08 Delfstoffenwinning (geen olie en gas);Mexico;2021;;;;;;;;;;;
1771;08 Delfstoffenwinning (geen olie en gas);Mexico;2022;;;;;;;;;;;
1772;08 Delfstoffenwinning (geen olie en gas);Micronesië;2021;;;;;;;;;;;
1773;08 Delfstoffenwinning (geen olie en gas);Micronesië;2022;;;;;;;;;;;
1774;08 Delfstoffenwinning (geen olie en gas);Moldavië;2021;;;;;;;;;;;
1775;08 Delfstoffenwinning (geen olie en gas);Moldavië;2022;;;;;;;;;;;
1776;08 Delfstoffenwinning (geen olie en gas);Mongolië;2021;;;;;;;;;;;
1777;08 Delfstoffenwinning (geen olie en gas);Mongolië;2022;;;;;;;;;;;
1778;08 Delfstoffenwinning (geen olie en gas);Montenegro;2021;;;;;;;;;;;
1779;08 Delfstoffenwinning (geen olie en gas);Montenegro;2022;;;;;;;;;;;
1780;08 Delfstoffenwinning (geen olie en gas);Montserrat;2021;;;;;;;;;;;
1781;08 Delfstoffenwinning (geen olie en gas);Montserrat;2022;;;;;;;;;;;
1782;08 Delfstoffenwinning (geen olie en gas);Mozambique;2021;;;;;;;;;;;
1783;08 Delfstoffenwinning (geen olie en gas);Mozambique;2022;;;;;;;;;;;
1784;08 Delfstoffenwinning (geen olie en gas);Myanmar;2021;;;;;;;;;;;
1785;08 Delfstoffenwinning (geen olie en gas);Myanmar;2022;;;;;;;;;;;
1786;08 Delfstoffenwinning (geen olie en gas);Namibië;2021;;;;;;;;;;;
1787;08 Delfstoffenwinning (geen olie en gas);Namibië;2022;;;;;;;;;;;
1788;08 Delfstoffenwinning (geen olie en gas);Nauru;2021;;;;;;;;;;;
1789;08 Delfstoffenwinning (geen olie en gas);Nauru;2022;;;;;;;;;;;
1790;08 Delfstoffenwinning (geen olie en gas);Nederlandse Antillen;2021;;;;;;;;;;;
1791;08 Delfstoffenwinning (geen olie en gas);Nederlandse Antillen;2022;;;;;;;;;;;
1792;08 Delfstoffenwinning (geen olie en gas);Nepal;2021;;;;;;;;;;;
1793;08 Delfstoffenwinning (geen olie en gas);Nepal;2022;;;;;;;;;;;
1794;08 Delfstoffenwinning (geen olie en gas);Nicaragua;2021;;;;;;;;;;;
1795;08 Delfstoffenwinning (geen olie en gas);Nicaragua;2022;;;;;;;;;;;
1796;08 Delfstoffenwinning (geen olie en gas);Nieuw-Caledonië;2021;;;;;;;;;;;
1797;08 Delfstoffenwinning (geen olie en gas);Nieuw-Caledonië;2022;;;;;;;;;;;
1798;08 Delfstoffenwinning (geen olie en gas);Nieuw-Zeeland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1799;08 Delfstoffenwinning (geen olie en gas);Nieuw-Zeeland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1800;08 Delfstoffenwinning (geen olie en gas);Niger;2021;;;;;;;;;;;
1801;08 Delfstoffenwinning (geen olie en gas);Niger;2022;;;;;;;;;;;
