ID;Periods;TotalExtraction_1;TotalBiomass_2;TotalCropsExclFodderCrops_3;Cereals_4;RootsAndTubers_5;SugarCrops_6;Pulses_7;OilBearingCrops_8;Vegetables_9;Fruit_10;Fibres_11;OtherCropsNEC_12;TotalCropResiduesAndFodderCrops_13;CropResidues_14;FodderCropsAndGrass_15;Wood_16;FishCaptureAndOtherAquaticLife_17;TotalNonMetalMinerals_18;Salt_19;LimestoneAndGypsum_20;SandAndGravel_21;ClaysAndKaolin_22;ExcavatedEarthenMaterials_23;TotalFossilEnergyCarriers_24;Coal_25;Peat_26;CrudeOilAndNaturalGasLiquids_27;NaturalGas_28;TotalImportByTypeOfMaterial_29;TotalBiomassAndRelatedProducts_30;TotalCropsExclFodderCrops_31;CerealsAndRelatedProducts_32;RootsTubersAndRelatedProducts_33;SugarCropsAndRelatedProducts_34;PulsesAndRelatedProducts_35;NutsAndRelatedProducts_36;OilBearingCropsAndRelatedProducts_37;VegetablesAndRelatedProducts_38;FruitAndRelatedProducts_39;FibresAndRelatedProducts_40;OtherCropsNECAndRelatedProducts_41;TotalCropResiduesAndFodderCrops_42;CropResidues_43;FodderCropsAndGrass_44;WoodAndRelatedProducts_45;FishAquaticLifeAndRelatedProducts_46;TotalOfLiveAnimalsAndMeatProducts_47;LiveAnimals_48;MeatAndRelatedProducts_49;DairyProductsBirdEggsAndHoney_50;OtherProductsFromAnimals_51;ProductsMainlyFromBiomass_52;TotalMetal_53;IronOrePrimaryAndProcessed_54;TotalNonFerroOre_55;CopperOrePrimaryAndProcessed_56;NickelOrePrimaryAndProcessed_57;LeadOrePrimaryAndProcessed_58;ZincOrePrimaryAndProcessed_59;TinOrePrimaryAndProcessed_60;PreciousMetalPrimaryAndProcessed_61;BauxitePrimaryAndProcessed_62;OtherMetalOrePrimaryAndProcessed_63;ProductsMainlyFromMetal_64;TotalNonMetallicMinerals_65;OrnamentalAndBuildingStone_66;ChalkAndDolomite_67;Slate_68;ChemicalAndFertilizerMinerals_69;Salt_70;OtherMineralsNEC_71;LimestoneAndGypsum_72;SandAndGravel_73;ClaysAndKaolin_74;ProductsMainlyFromNonMetalMinerals_75;TotalFossilEnergyCarriers_76;Total_77;HardCoal_78;Peat_79;Total_80;CrudeOil_81;NaturalGas_82;ProductsOfFossilEnergyCarriers_83;OtherProducts_84;WasteResiduals_85;TotalExportByTypeOfMaterial_86;TotalBiomassAndRelatedProducts_87;TotalCropsExclFodderCrops_88;CerealsAndRelatedProducts_89;RootsTubersAndRelatedProducts_90;SugarCropsAndRelatedProducts_91;PulsesAndRelatedProducts_92;NutsAndRelatedProducts_93;OilBearingCropsAndRelatedProducts_94;VegetablesAndRelatedProducts_95;FruitAndRelatedProducts_96;FibresAndRelatedProducts_97;OtherCropsNECAndRelatedProducts_98;TotalCropResiduesAndFodderCrops_99;CropResidues_100;FodderCropsAndGrass_101;WoodAndRelatedProducts_102;FishAquaticLifeAndRelatedProducts_103;TotalOfLiveAnimalsAndMeatProducts_104;LiveAnimals_105;MeatAndRelatedProducts_106;DairyProductsBirdEggsAndHoney_107;OtherProductsFromAnimals_108;ProductsMainlyFromBiomass_109;TotalMetal_110;IronOrePrimaryAndProcessed_111;TotalNonFerroOre_112;CopperOrePrimaryAndProcessed_113;NickelOrePrimaryAndProcessed_114;LeadOrePrimaryAndProcessed_115;ZincOrePrimaryAndProcessed_116;TinOrePrimaryAndProcessed_117;PreciousMetalPrimaryAndProcessed_118;BauxitePrimaryAndProcessed_119;OtherMetalOrePrimaryAndProcessed_120;ProductsMainlyFromMetal_121;TotalNonMetallicMinerals_122;OrnamentalAndBuildingStone_123;ChalkAndDolomite_124;Slate_125;ChemicalAndFertilizerMinerals_126;Salt_127;OtherMineralsNEC_128;LimestoneAndGypsum_129;SandAndGravel_130;ClaysAndKaolin_131;ProductsMainlyFromNonMetalMinerals_132;TotalFossilEnergyCarriers_133;Total_134;HardCoal_135;Peat_136;Total_137;CrudeOil_138;NaturalGas_139;ProductsOfFossilEnergyCarriers_140;OtherProducts_141;WasteResiduals_142;TotalImportByTypeOfMaterial_143;TotalBiomassAndRelatedProducts_144;TotalCropsExclFodderCrops_145;CerealsAndRelatedProducts_146;RootsTubersAndRelatedProducts_147;SugarCropsAndRelatedProducts_148;PulsesAndRelatedProducts_149;NutsAndRelatedProducts_150;OilBearingCropsAndRelatedProducts_151;VegetablesAndRelatedProducts_152;FruitAndRelatedProducts_153;FibresAndRelatedProducts_154;OtherCropsNECAndRelatedProducts_155;TotalCropResiduesAndFodderCrops_156;CropResidues_157;FodderCropsAndGrass_158;WoodAndRelatedProducts_159;FishAquaticLifeAndRelatedProducts_160;TotalOfLiveAnimalsAndMeatProducts_161;LiveAnimals_162;MeatAndRelatedProducts_163;DairyProductsBirdEggsAndHoney_164;OtherProductsFromAnimals_165;ProductsMainlyFromBiomass_166;TotalMetal_167;IronOrePrimaryAndProcessed_168;TotalNonFerroOre_169;CopperOrePrimaryAndProcessed_170;NickelOrePrimaryAndProcessed_171;LeadOrePrimaryAndProcessed_172;ZincOrePrimaryAndProcessed_173;TinOrePrimaryAndProcessed_174;PreciousMetalPrimaryAndProcessed_175;BauxitePrimaryAndProcessed_176;OtherMetalOrePrimaryAndProcessed_177;ProductsMainlyFromMetal_178;TotalNonMetallicMinerals_179;OrnamentalAndBuildingStone_180;ChalkAndDolomite_181;Slate_182;ChemicalAndFertilizerMinerals_183;Salt_184;OtherMineralsNEC_185;LimestoneAndGypsum_186;SandAndGravel_187;ClaysAndKaolin_188;ProductsMainlyFromNonMetalMinerals_189;TotalFossilEnergyCarriers_190;Total_191;HardCoal_192;Peat_193;Total_194;CrudeOil_195;NaturalGas_196;ProductsOfFossilEnergyCarriers_197;OtherProducts_198;WasteResiduals_199;TotalExportByTypeOfMaterial_200;TotalBiomassAndRelatedProducts_201;TotalCropsExclFodderCrops_202;CerealsAndRelatedProducts_203;RootsTubersAndRelatedProducts_204;SugarCropsAndRelatedProducts_205;PulsesAndRelatedProducts_206;NutsAndRelatedProducts_207;OilBearingCropsAndRelatedProducts_208;VegetablesAndRelatedProducts_209;FruitAndRelatedProducts_210;FibresAndRelatedProducts_211;OtherCropsNECAndRelatedProducts_212;TotalCropResiduesAndFodderCrops_213;CropResidues_214;FodderCropsAndGrass_215;WoodAndRelatedProducts_216;FishAquaticLifeAndRelatedProducts_217;TotalOfLiveAnimalsAndMeatProducts_218;LiveAnimals_219;MeatAndRelatedProducts_220;DairyProductsBirdEggsAndHoney_221;OtherProductsFromAnimals_222;ProductsMainlyFromBiomass_223;TotalMetal_224;IronOrePrimaryAndProcessed_225;TotalNonFerroOre_226;CopperOrePrimaryAndProcessed_227;NickelOrePrimaryAndProcessed_228;LeadOrePrimaryAndProcessed_229;ZincOrePrimaryAndProcessed_230;TinOrePrimaryAndProcessed_231;PreciousMetalPrimaryAndProcessed_232;BauxitePrimaryAndProcessed_233;OtherMetalOrePrimaryAndProcessed_234;ProductsMainlyFromMetal_235;TotalNonMetallicMinerals_236;OrnamentalAndBuildingStone_237;ChalkAndDolomite_238;Slate_239;ChemicalAndFertilizerMinerals_240;Salt_241;OtherMineralsNEC_242;LimestoneAndGypsum_243;SandAndGravel_244;ClaysAndKaolin_245;ProductsMainlyFromNonMetalMinerals_246;TotalFossilEnergyCarriers_247;Total_248;HardCoal_249;Peat_250;Total_251;CrudeOil_252;NaturalGas_253;ProductsOfFossilEnergyCarriers_254;OtherProducts_255;WasteResiduals_256
0;1996;249958;40181;23395;1786;8056;6416;67;9;3870;647;23;2522;15673;1674;13999;564;549;132134;5530;1004;27000;8700;89900;77643;0;0;3103;74540;262087;57015;26091;8488;2247;875;720;92;5447;3222;3774;54;1172;296;0;61;4973;496;3885;382;590;2298;615;21275;24620;15416;2456;198;24;49;432;6;0;1502;237;6748;44385;1388;1266;23;4383;705;1193;1379;22872;2039;9136;125779;19121;17243;1878;94188;87627;6561;12470;9982;307;228472;43032;14071;1802;2189;334;91;87;797;4485;3186;18;1083;61;0;38;2124;722;5738;741;1839;2432;726;20317;18772;10756;1628;307;21;41;167;1;1;983;102;6389;27970;68;185;1;7927;2186;1382;30;10476;1432;4285;125243;4679;4080;599;102274;62213;40061;18290;11727;1728;137837;26673;9699;1861;279;125;135;212;1395;1188;2310;41;2153;18;0;18;1891;816;4318;498;1278;2102;440;9932;51761;3788;2224;337;138;35;171;29;184;1170;160;45750;3229;90;31;3;347;22;246;38;214;338;1901;23820;533;464;69;12115;11411;703;11172;32354;;153478;39884;12368;1124;817;116;67;148;316;3373;2021;17;4369;9;0;9;656;1346;10125;1084;4132;4241;668;15380;50063;3554;2293;432;95;16;140;5;86;1368;152;44217;2858;15;11;0;977;81;320;4;87;227;1136;29084;145;95;50;12986;9355;3631;15952;31589;
1;1997;245239;40907;23844;1750;7973;6606;197;7;4081;561;30;2639;15898;1457;14441;655;510;135384;5793;991;28300;9300;91000;68948;0;0;2930;66018;275784;54054;25278;8928;1824;919;608;90;5561;2970;3171;63;1143;284;0;59;5231;582;3971;382;652;2298;638;18709;27164;17339;2686;245;33;50;453;8;6;1684;201;7139;47532;1785;1221;20;4118;700;1276;1321;25832;1821;9438;136735;22905;20835;2071;100026;91982;8044;13804;9995;304;235833;44534;15184;1890;2439;401;110;91;1173;4916;3028;19;1117;50;0;31;2122;727;5457;260;1878;2478;841;20995;20189;11474;1830;278;27;55;175;1;3;1169;116;6886;30400;80;172;1;7940;2855;1526;40;11498;1421;4867;126763;5852;5217;635;100377;65251;35126;20533;12043;1903;155711;28261;10238;1896;233;123;119;237;1633;1234;2235;45;2484;18;0;18;2156;876;4712;530;1451;2232;498;10261;62075;4246;2902;420;204;33;236;40;226;1546;197;54927;3440;110;35;3;350;20;283;38;239;346;2016;26296;655;577;78;13205;12241;964;12436;35639;;173258;41856;13197;1067;815;143;77;168;441;3737;1975;19;4755;8;0;8;700;1428;9799;435;4249;4346;769;16724;61415;4070;2717;442;133;16;200;5;94;1662;164;54628;2985;19;8;1;933;106;360;4;78;231;1244;31889;245;189;55;13885;10095;3790;17760;35112;
2;1998;230110;35253;19574;1347;5264;5507;111;6;4007;695;16;2622;14559;1416;13143;604;516;129223;5773;1250;26600;9200;86400;65634;0;0;2662;62972;285750;56192;25808;8520;2124;850;745;90;6272;2933;3033;66;1176;205;0;42;5952;571;3954;355;675;2171;753;19702;29217;17563;3100;251;55;45;606;9;1;1916;211;8553;48519;2708;1446;20;4328;495;1379;1236;25650;1852;9406;140418;25097;22714;2382;100592;92781;7811;14728;11095;310;240850;45908;15302;1689;2459;374;131;77;2054;4761;2543;21;1193;40;0;25;2162;738;5934;383;2046;2578;927;21732;21107;10747;2005;303;47;49;238;6;3;1233;120;8355;30411;108;119;3;8490;3426;1605;46;9970;1399;5244;128676;10184;9629;555;96933;64945;31988;21559;12864;1883;163374;28859;10520;1795;272;116;121;234;1653;1243;2440;44;2603;12;0;12;2138;948;4665;472;1403;2204;586;10577;69410;4537;3021;386;268;30;267;49;207;1615;198;61853;3556;138;36;3;391;15;301;34;241;357;2040;22895;678;595;83;9613;8771;842;12604;38654;;177926;43117;13967;1005;956;137;73;155;629;3815;2100;19;5077;6;0;6;665;1525;10170;514;4298;4499;860;16784;65404;4086;2765;391;173;12;239;26;85;1679;160;58554;3066;22;6;2;892;120;375;6;81;243;1320;28805;259;209;50;11127;8061;3066;17420;37534;
3;1999;236458;42546;25515;1504;8222;7318;108;9;4769;744;23;2819;15892;1400;14492;618;521;132820;5621;1599;26600;8600;90400;61092;0;0;2535;58557;289379;61843;27871;8224;2206;1091;679;102;6465;3715;3962;76;1352;198;0;41;6068;637;4149;396;752;2256;745;22921;28343;15879;3068;267;54;34;605;6;2;1871;221;9397;49003;2978;1303;17;4280;653;1363;1788;24758;1900;9964;138181;22147;19645;2502;100931;90614;10317;15103;11607;403;239434;45600;14346;1717;2200;332;120;86;2040;3247;3078;23;1502;40;0;25;2371;601;6070;509;1904;2682;975;22172;20711;9245;1948;300;41;48;225;6;4;1206;114;9517;31134;126;338;1;8303;3011;1708;41;10237;1386;5983;127366;8686;8115;571;95734;64358;31376;22946;12612;2011;175922;29796;10676;1743;377;136;106;253;1401;1172;2727;43;2720;10;0;10;2272;980;4798;494;1505;2265;534;11059;76384;3837;2850;394;284;19;266;30;201;1489;167;69697;3642;158;31;3;370;19;289;47;229;365;2131;25347;614;525;89;12573;11620;952;12160;40754;;191236;43720;14287;1137;1043;101;67;170;502;3579;2339;17;5332;7;0;7;685;1586;10162;670;4359;4304;829;16994;74726;3429;2640;359;177;12;241;24;98;1575;154;68658;3067;38;13;1;834;120;361;6;74;261;1361;30030;282;233;49;12253;9535;2718;17495;39692;
4;2000;248279;41236;25183;1986;8127;6727;96;7;4693;698;27;2822;14964;1752;13212;615;474;148205;5789;1516;27700;8600;104600;58838;0;0;2351;56487;311544;61648;27720;8522;2263;906;429;104;6746;3752;3577;61;1358;172;0;35;6319;644;4139;403;834;2236;666;22655;28258;15908;3125;258;45;26;623;4;1;1905;255;9225;51439;2592;1433;44;3796;654;1266;1546;28313;1804;9991;156760;25547;23167;2380;115070;99800;15270;16143;13110;329;255059;48378;16069;2004;2796;367;90;79;1767;4714;2791;20;1440;76;0;48;2558;706;6386;437;2138;2941;870;22584;21854;11111;2051;350;35;51;216;3;4;1286;102;8692;34423;208;622;3;8401;3041;1732;10;13589;1229;5587;134525;10644;10132;512;101455;67803;33652;22426;13651;2229;214636;32305;11383;1840;307;133;91;262;1709;1484;2736;49;2771;10;0;10;2565;1185;5212;530;1731;2449;501;11950;94476;4988;3523;456;407;18;370;24;193;1861;195;85965;3886;178;34;6;381;18;327;37;274;389;2244;39780;677;591;87;23731;21842;1889;15372;44189;;236355;48484;15324;1222;989;121;52;174;563;4034;2381;18;5769;13;0;13;818;1760;11143;757;4726;4906;755;19427;94209;4516;3282;447;275;14;281;15;115;1984;149;86411;3401;52;23;2;996;113;406;4;94;267;1445;44512;307;260;47;22065;17224;4841;22140;45748;
5;2001;241801;39040;22794;1900;7015;5947;100;7;4563;518;20;2724;15244;1779;13465;511;491;139860;5945;1415;24600;8600;99300;62901;0;0;2264;60637;330375;65006;30445;10095;2706;767;298;107;7667;3768;3575;61;1401;247;0;51;5851;684;4494;478;882;2299;834;23286;28295;16141;3112;253;50;29;557;4;2;1884;326;9041;54933;3045;2070;18;3225;625;1259;1276;30270;2281;10865;169860;33244;31091;2153;121168;102568;18600;15448;11871;409;272367;49757;16991;2012;2960;390;94;93;2306;5066;2688;12;1369;56;0;35;2364;760;6759;685;2177;2913;986;22827;20842;10821;2103;301;42;65;195;2;30;1334;128;7918;35359;113;473;2;7524;4483;1424;54;14521;1724;5040;151643;18054;17433;621;112141;71946;40196;21448;12161;2605;216897;34553;12383;2129;343;134;79;270;1961;1578;2852;40;2997;17;0;17;2498;1334;5654;431;2111;2571;540;12668;92923;4711;3595;448;336;19;284;21;262;2009;217;84617;4021;192;47;6;367;17;329;23;296;412;2333;39261;906;833;74;23563;21102;2462;14791;46139;;242495;50866;15973;1264;1100;137;75;211;688;4221;2325;14;5939;14;0;14;745;1926;11769;995;4845;5142;787;20440;94511;4351;3328;405;248;17;225;9;137;2123;163;86832;3435;29;19;1;956;146;400;6;110;292;1475;46629;410;358;51;24430;17387;7043;21790;47054;
6;2002;225471;39354;23625;1857;7363;6250;113;6;4752;560;25;2699;14813;1649;13164;497;420;124368;5983;785;20300;8400;88900;61749;0;0;3074;58675;320223;62999;27913;10303;2459;631;469;110;6325;2719;3536;51;1309;218;0;45;5662;738;4701;562;952;2265;923;23766;26865;15210;3049;245;43;27;589;5;4;1868;261;8606;55037;2894;1909;18;3390;676;1440;1773;31325;1711;9902;162136;24226;22405;1820;122224;99597;22627;15686;12723;463;274344;51525;16589;1867;2940;370;89;74;2215;5193;2507;14;1320;67;0;42;2785;683;6722;718;2284;2697;1022;24680;22777;11377;1929;296;39;24;203;4;28;1174;156;9471;35977;90;377;2;7447;4415;1418;64;16052;1304;4809;146372;9927;9273;654;113751;70819;42932;22694;13974;3719;207429;34039;12132;2193;347;114;74;251;1662;1580;2834;39;3038;17;0;17;2337;1278;5525;396;2084;2424;622;12751;86364;4364;3260;419;296;19;242;24;214;1807;239;78740;3886;202;48;5;378;21;344;43;297;405;2143;36753;727;643;85;21706;19229;2477;14319;46386;;237903;51684;16574;1295;1159;140;79;177;675;4455;2264;17;6312;10;0;10;749;1784;11202;1054;4701;4556;891;21365;89793;4468;3162;391;221;11;202;15;127;1908;289;82163;3295;38;16;2;915;161;397;5;123;282;1357;44259;274;214;60;22338;15951;6387;21647;48872;
7;2003;210853;38911;22951;1949;6469;6210;116;9;4843;554;27;2775;14905;1645;13260;624;431;112328;6222;1406;19700;6100;78900;59614;0;0;3076;56538;316264;62579;25832;8953;2420;599;217;131;6253;2235;3680;47;1295;218;0;45;5643;740;4658;356;1008;2372;923;25488;26640;14503;3167;271;47;64;671;5;3;1821;278;8971;51040;1893;1869;12;3755;937;1431;1176;27311;1799;10857;162536;24220;22360;1860;122634;101171;21464;15682;12998;471;271778;52545;17250;1830;2764;332;75;88;2230;5589;2870;14;1459;79;0;49;2665;763;6549;667;2138;2762;981;25239;22655;11739;2156;306;42;62;278;3;15;1326;120;8760;34821;131;221;2;7951;4298;1581;87;14243;1324;4983;141880;8591;7869;722;109832;70343;39489;23457;15903;3974;208923;34485;12189;2104;361;103;59;312;1658;1574;2924;35;3060;17;0;17;2272;1264;5661;423;2209;2425;604;13082;88025;4530;3156;422;369;34;259;28;150;1621;274;80339;3896;185;48;4;435;29;332;46;278;400;2141;37044;720;637;84;22160;19626;2534;14163;45473;;239119;52311;17287;1313;1058;141;64;240;705;4791;2518;14;6444;14;0;14;767;1778;10854;932;4509;4560;853;21610;89242;4911;3245;394;280;26;235;12;112;1866;321;81085;3355;37;10;1;1038;168;422;7;115;287;1270;45205;296;217;79;23110;16773;6337;21800;49006;
8;2004;213970;40905;25204;1953;7488;6292;122;13;5767;683;27;2859;14660;1607;13053;611;431;103537;6122;1515;17400;6100;72400;69528;0;0;2891;66637;331838;65670;27159;10106;2227;615;287;129;5808;2673;3891;49;1372;188;0;39;6147;722;4864;498;1056;2348;962;26591;31849;19327;3214;272;45;74;636;5;2;1825;349;9307;53817;2580;1969;17;3377;809;1448;1309;30123;2073;10112;165819;24919;23073;1846;124375;107650;16725;16525;14064;620;290844;56842;18028;2160;2701;390;76;87;2347;5660;3062;14;1530;88;0;55;3384;837;6962;757;2223;2943;1039;27544;27473;14376;2205;313;37;87;307;4;19;1260;173;10892;34002;225;208;3;7978;4314;1544;81;12957;1474;5219;151761;10267;9647;620;118140;74158;43982;23354;16160;4607;228478;34971;12411;2366;356;123;68;306;1681;1539;2932;34;3005;17;0;17;2389;1286;5861;540;2239;2455;626;13009;97081;6661;3863;532;470;51;291;40;155;1646;677;86557;3949;193;49;4;433;38;354;51;317;399;2111;43729;934;860;74;27172;24430;2741;15623;48749;;263167;53452;17158;1352;1125;177;68;245;780;4441;2518;15;6437;18;0;18;825;1816;11634;1119;4917;4720;878;22001;101234;7311;4042;506;357;50;261;20;92;1860;895;89881;3555;50;13;1;1126;182;454;6;123;309;1291;52360;418;347;70;27706;20199;7507;24236;52566;
9;2005;211975;39127;23462;1886;6777;5931;112;11;5271;593;27;2853;14584;1548;13036;660;421;109699;6443;1456;17600;6800;77400;63149;0;0;2269;60880;341634;67090;27212;11087;2309;565;263;136;5618;1778;4079;51;1327;202;0;42;5726;791;5100;567;1092;2297;1145;28059;32075;19314;2910;254;40;36;563;5;2;1736;266;9851;53557;2362;1677;13;3588;969;1598;1398;29426;2045;10480;173308;22566;20897;1668;132798;112814;19984;17945;15078;526;294684;58608;18193;2201;2675;468;61;119;1985;5589;3425;13;1656;89;0;56;2985;848;7177;821;2312;2946;1097;29317;28679;15930;2130;295;36;84;250;4;17;1262;177;10619;34130;282;216;2;8324;5384;1648;131;12006;1305;4832;153785;8346;7784;563;120412;77692;42720;25027;16364;3118;250780;35372;12289;2265;305;160;61;387;1377;1520;3168;33;3012;14;0;14;2412;1434;6151;594;2407;2457;693;13072;102706;7395;4388;581;467;30;321;39;204;1781;966;90923;4167;210;49;3;498;41;412;47;341;393;2173;56317;1121;1050;72;37725;33635;4090;17470;52219;;290246;55166;17704;1387;1020;210;62;346;637;4650;2857;12;6522;19;0;19;825;1953;12194;1308;5217;4766;903;22472;109234;8429;4542;523;355;44;286;23;138;1967;1206;96263;3798;46;12;1;1248;206;538;7;118;302;1320;65353;503;435;68;37283;27869;9415;27567;56695;
