ID;RegioS;Perioden;Jeugdbeschermingstrajecten_1;TotaalBegonnenTrajecten_2;NieuweTrajecten_3;HerhaaldBeroep_4;TotaalBeeindigdeTrajecten_5;k_0Tot3Maanden_6;k_3Tot6Maanden_7;k_6Tot12Maanden_8;k_1Tot2Jaar_9;k_2Tot3Jaar_10;k_3Tot4Jaar_11;k_4JaarOfLanger_12;Ondertoezichtstelling_13;TotaalBegonnenTrajecten_14;NieuweTrajecten_15;HerhaaldBeroep_16;TotaalBeeindigdeTrajecten_17;k_0Tot3Maanden_18;k_3Tot6Maanden_19;k_6Tot12Maanden_20;k_1Tot2Jaar_21;k_2Tot3Jaar_22;k_3Tot4Jaar_23;k_4JaarOfLanger_24;BereikenMeerderjarigheidJeugdige_25;TussentijdseOpheffing_26;NietVerlengd_27;BeeindigdVolgensPlan_28;GezagsbeeindigendeMaatregel_29;OverlijdenJeugdige_30;VanVoorlopigeNaarReguliereOTS_31;Voogdij_32;TotaalBegonnenTrajecten_33;NieuweTrajecten_34;HerhaaldBeroep_35;TotaalBeeindigdeTrajecten_36;k_0Tot3Maanden_37;k_3Tot6Maanden_38;k_6Tot12Maanden_39;k_1Tot2Jaar_40;k_2Tot3Jaar_41;k_3Tot4Jaar_42;k_4JaarOfLanger_43;BereikenMeerderjarigheidJeugdige_44;VoogdijNaarPleegouder_45;VoogdijNaarContactpersoon_46;HerstelGezag_47;OverlijdenJeugdige_48
10;Nederland;2018 1e halfjaar;36985.0;6100.0;5560.0;;5820.0;935.0;295.0;1115.0;1345.0;760.0;410.0;960.0;25965.0;5295.0;4780.0;;4960.0;870.0;235.0;1025.0;1245.0;655.0;360.0;565.0;;150.0;;;405.0;;;11020.0;805.0;780.0;;860.0;65.0;60.0;90.0;105.0;105.0;50.0;390.0;595.0;130.0;;125.0;
11;Nederland;2018 2e halfjaar;37230.0;6065.0;5530.0;;6015.0;940.0;245.0;1115.0;1455.0;850.0;440.0;970.0;26265.0;5260.0;4745.0;;5180.0;875.0;205.0;1060.0;1340.0;725.0;355.0;610.0;;145.0;;;380.0;;;10965.0;800.0;785.0;;840.0;65.0;40.0;55.0;115.0;125.0;85.0;360.0;600.0;115.0;;115.0;
12;Nederland;2018;43050.0;12160.0;11090.0;;11835.0;1875.0;540.0;2230.0;2800.0;1610.0;850.0;1930.0;31225.0;10555.0;9525.0;;10140.0;1745.0;440.0;2090.0;2585.0;1385.0;720.0;1180.0;;290.0;;;785.0;;;11825.0;1605.0;1570.0;;1695.0;130.0;100.0;145.0;215.0;225.0;130.0;750.0;1200.0;245.0;10.0;240.0;
13;Nederland;2019 1e halfjaar;37830.0;6470.0;5920.0;;6060.0;1005.0;320.0;1090.0;1380.0;865.0;480.0;920.0;26805.0;5595.0;5065.0;;5155.0;925.0;260.0;1030.0;1290.0;775.0;375.0;500.0;;145.0;;;305.0;;;11025.0;880.0;855.0;;905.0;80.0;60.0;60.0;90.0;90.0;105.0;420.0;550.0;155.0;;195.0;
14;Nederland;2019 2e halfjaar;38275.0;6510.0;5935.0;;6140.0;1100.0;265.0;1160.0;1335.0;900.0;470.0;915.0;27320.0;5670.0;5125.0;;5260.0;1015.0;190.0;1070.0;1250.0;830.0;380.0;525.0;;130.0;;;300.0;;;10955.0;840.0;810.0;;880.0;85.0;75.0;90.0;85.0;70.0;90.0;390.0;500.0;155.0;;220.0;
15;Nederland;2019;44335.0;12980.0;11855.0;;12205.0;2105.0;585.0;2245.0;2715.0;1765.0;955.0;1835.0;32475.0;11265.0;10190.0;;10415.0;1940.0;450.0;2100.0;2540.0;1600.0;760.0;1030.0;;275.0;;;610.0;;;11865.0;1715.0;1665.0;;1790.0;165.0;135.0;150.0;175.0;160.0;195.0;805.0;1050.0;310.0;10.0;415.0;
16;Nederland;2020 1e halfjaar;38215.0;5880.0;5400.0;;5655.0;1080.0;325.0;1125.0;1195.0;740.0;425.0;760.0;27330.0;5200.0;4740.0;;4805.0;990.0;260.0;1060.0;1130.0;665.0;335.0;365.0;625.0;145.0;20.0;2805.0;395.0;;815.0;10885.0;680.0;660.0;;850.0;90.0;60.0;65.0;70.0;80.0;90.0;395.0;580.0;95.0;;170.0;
17;Nederland;2020 2e halfjaar;38630.0;6070.0;5585.0;;5960.0;865.0;235.0;1115.0;1400.0;875.0;490.0;985.0;27740.0;5220.0;4755.0;;5065.0;805.0;185.0;1035.0;1305.0;810.0;410.0;515.0;720.0;220.0;15.0;2875.0;570.0;;665.0;10890.0;855.0;830.0;;895.0;60.0;50.0;80.0;95.0;65.0;80.0;470.0;630.0;85.0;;170.0;
18;Nederland;2020;44285.0;11950.0;10985.0;;11615.0;1945.0;560.0;2240.0;2600.0;1615.0;915.0;1745.0;32545.0;10415.0;9495.0;;9870.0;1795.0;445.0;2095.0;2435.0;1475.0;745.0;880.0;1340.0;365.0;35.0;5680.0;965.0;;1480.0;11740.0;1535.0;1490.0;;1745.0;150.0;115.0;145.0;160.0;140.0;170.0;865.0;1215.0;185.0;10.0;335.0;
19;Nederland;2021 1e halfjaar;38745.0;6020.0;5545.0;475.0;6180.0;930.0;265.0;1115.0;1495.0;895.0;495.0;980.0;27980.0;5265.0;4810.0;455.0;5285.0;860.0;215.0;1070.0;1405.0;830.0;420.0;490.0;695.0;225.0;;3155.0;490.0;;715.0;10765.0;755.0;730.0;20.0;895.0;70.0;50.0;50.0;90.0;70.0;75.0;490.0;640.0;80.0;15.0;165.0;
20;Nederland;2021 2e halfjaar;37850.0;5285.0;4735.0;550.0;5880.0;845.0;285.0;980.0;1455.0;920.0;475.0;910.0;27285.0;4585.0;4060.0;530.0;5050.0;785.0;225.0;920.0;1390.0;850.0;415.0;460.0;580.0;235.0;;3165.0;410.0;;655.0;10565.0;700.0;675.0;25.0;830.0;60.0;60.0;60.0;70.0;70.0;60.0;450.0;600.0;45.0;;180.0;
21;Nederland;2021;44030.0;11305.0;10275.0;1025.0;12060.0;1775.0;555.0;2100.0;2950.0;1820.0;970.0;1895.0;32570.0;9850.0;8870.0;980.0;10335.0;1645.0;445.0;1990.0;2795.0;1680.0;835.0;950.0;1275.0;460.0;;6320.0;900.0;;1370.0;11465.0;1450.0;1410.0;45.0;1730.0;135.0;110.0;110.0;155.0;140.0;135.0;940.0;1235.0;125.0;20.0;345.0;
22;Nederland;2022 1e halfjaar;36525.0;4565.0;4155.0;405.0;6160.0;775.0;225.0;1125.0;1440.0;1110.0;530.0;960.0;26180.0;3960.0;3570.0;390.0;5365.0;720.0;175.0;1065.0;1365.0;1065.0;480.0;500.0;590.0;310.0;;3500.0;355.0;;605.0;10350.0;605.0;585.0;20.0;795.0;55.0;50.0;60.0;75.0;45.0;55.0;455.0;585.0;50.0;10.0;150.0;
23;Nederland;2022 2e halfjaar;34940.0;4575.0;4155.0;420.0;5805.0;725.0;185.0;865.0;1455.0;1030.0;570.0;975.0;24795.0;3985.0;3585.0;400.0;4970.0;665.0;140.0;805.0;1370.0;970.0;520.0;500.0;580.0;240.0;;3290.0;320.0;;535.0;10145.0;595.0;575.0;20.0;835.0;60.0;45.0;55.0;85.0;60.0;50.0;475.0;550.0;75.0;;210.0;
24;Nederland;2022;41105.0;9140.0;8315.0;825.0;11970.0;1500.0;410.0;1985.0;2895.0;2145.0;1100.0;1935.0;30165.0;7940.0;7155.0;790.0;10335.0;1380.0;315.0;1870.0;2735.0;2035.0;995.0;1005.0;1170.0;550.0;;6790.0;675.0;;1140.0;10940.0;1200.0;1160.0;40.0;1635.0;115.0;95.0;115.0;160.0;105.0;105.0;930.0;1130.0;130.0;15.0;360.0;
25;Nederland;2023 1e halfjaar;33390.0;4460.0;4005.0;455.0;5615.0;835.0;195.0;830.0;1200.0;935.0;580.0;870.0;23665.0;3950.0;3505.0;440.0;4815.0;785.0;140.0;780.0;1130.0;875.0;540.0;490.0;500.0;210.0;;3175.0;280.0;;640.0;9725.0;515.0;500.0;15.0;800.0;50.0;55.0;50.0;70.0;60.0;40.0;380.0;575.0;55.0;;165.0;
26;Nederland;2023 2e halfjaar;32335.0;4560.0;4100.0;455.0;5230.0;760.0;200.0;740.0;1130.0;890.0;595.0;915.0;22880.0;4030.0;3590.0;440.0;4500.0;700.0;155.0;695.0;1065.0;825.0;550.0;515.0;415.0;200.0;;3050.0;275.0;;560.0;9455.0;530.0;510.0;20.0;725.0;60.0;45.0;45.0;60.0;65.0;45.0;400.0;505.0;45.0;10.0;165.0;
27;Nederland;2023;37950.0;9020.0;8105.0;915.0;10840.0;1595.0;400.0;1585.0;2355.0;1850.0;1195.0;1865.0;27690.0;7975.0;7095.0;880.0;9315.0;1485.0;295.0;1485.0;2215.0;1715.0;1105.0;1010.0;920.0;410.0;;6225.0;555.0;;1200.0;10255.0;1045.0;1010.0;30.0;1530.0;110.0;105.0;100.0;140.0;135.0;90.0;855.0;1080.0;100.0;15.0;330.0;
28;Nederland;2024 1e halfjaar;31310.0;4390.0;3860.0;530.0;4875.0;705.0;195.0;770.0;1000.0;780.0;530.0;900.0;22220.0;3960.0;3465.0;495.0;4205.0;655.0;140.0;710.0;945.0;750.0;475.0;535.0;385.0;125.0;;2965.0;205.0;;520.0;9090.0;430.0;395.0;35.0;670.0;50.0;55.0;60.0;55.0;30.0;55.0;365.0;480.0;45.0;;140.0;
29;Noord-Nederland (LD);2015 1e kwartaal;4155.0;260.0;250.0;;290.0;50.0;10.0;30.0;70.0;35.0;25.0;75.0;2930.0;210.0;200.0;;250.0;45.0;;30.0;65.0;25.0;20.0;60.0;;15.0;;;35.0;;;1225.0;50.0;50.0;;35.0;;;;;10.0;;15.0;25.0;;;;
30;Noord-Nederland (LD);2015 1e halfjaar;4445.0;550.0;525.0;;620.0;85.0;15.0;80.0;135.0;90.0;60.0;160.0;3155.0;435.0;410.0;;540.0;75.0;10.0;75.0;125.0;75.0;55.0;125.0;;30.0;;;80.0;;;1290.0;120.0;115.0;;80.0;10.0;;;10.0;15.0;;40.0;55.0;15.0;;15.0;
31;Noord-Nederland (LD);2015 2e halfjaar;4420.0;595.0;560.0;;740.0;90.0;25.0;95.0;135.0;110.0;95.0;190.0;3100.0;485.0;450.0;;640.0;80.0;15.0;85.0;130.0;100.0;85.0;140.0;;15.0;;;80.0;;;1325.0;115.0;110.0;;100.0;;;10.0;10.0;10.0;;50.0;75.0;15.0;;10.0;
32;Noord-Nederland (LD);2015;5040.0;1150.0;1085.0;;1360.0;175.0;35.0;170.0;270.0;200.0;155.0;355.0;3635.0;915.0;860.0;;1180.0;155.0;25.0;160.0;255.0;175.0;140.0;265.0;;45.0;;;160.0;;;1405.0;230.0;225.0;;180.0;15.0;10.0;10.0;15.0;20.0;10.0;90.0;125.0;30.0;;20.0;
33;Noord-Nederland (LD);2016 1e halfjaar;4245.0;665.0;620.0;;620.0;80.0;25.0;50.0;150.0;110.0;65.0;145.0;2890.0;500.0;455.0;;530.0;75.0;20.0;40.0;135.0;105.0;55.0;105.0;;;;;130.0;;;1355.0;165.0;160.0;;90.0;;;10.0;15.0;10.0;10.0;40.0;60.0;20.0;;10.0;
34;Noord-Nederland (LD);2016 2e halfjaar;4240.0;615.0;575.0;;590.0;95.0;10.0;90.0;145.0;75.0;60.0;120.0;2875.0;515.0;480.0;;500.0;90.0;;85.0;125.0;70.0;50.0;75.0;;;;;75.0;;;1365.0;100.0;95.0;;90.0;;;;15.0;;10.0;45.0;70.0;15.0;;;
35;Noord-Nederland (LD);2016;4860.0;1280.0;1190.0;;1210.0;175.0;35.0;135.0;290.0;185.0;125.0;265.0;3405.0;1020.0;935.0;;1030.0;165.0;25.0;125.0;260.0;170.0;110.0;180.0;;10.0;;;205.0;;;1455.0;265.0;255.0;;180.0;15.0;10.0;15.0;30.0;15.0;20.0;80.0;130.0;35.0;;10.0;
36;Noord-Nederland (LD);2017 1e halfjaar;4225.0;560.0;515.0;;610.0;65.0;25.0;65.0;130.0;90.0;60.0;175.0;2790.0;400.0;365.0;;515.0;60.0;20.0;60.0;120.0;85.0;55.0;115.0;;10.0;;;110.0;;;1435.0;155.0;150.0;;100.0;;;;10.0;;;60.0;70.0;20.0;;10.0;
37;Noord-Nederland (LD);2017 2e halfjaar;4115.0;500.0;470.0;;500.0;55.0;20.0;80.0;110.0;85.0;55.0;100.0;2665.0;390.0;365.0;;400.0;40.0;15.0;70.0;95.0;75.0;45.0;60.0;;10.0;;;70.0;;;1450.0;110.0;110.0;;100.0;15.0;;10.0;15.0;10.0;;40.0;80.0;15.0;;;
38;Noord-Nederland (LD);2017;4725.0;1055.0;985.0;;1110.0;120.0;45.0;145.0;235.0;175.0;115.0;275.0;3180.0;790.0;725.0;;910.0;100.0;35.0;130.0;215.0;160.0;100.0;175.0;;20.0;;;180.0;;;1545.0;265.0;260.0;;195.0;20.0;10.0;15.0;25.0;15.0;15.0;100.0;150.0;35.0;;15.0;
39;Noord-Nederland (LD);2018 1e halfjaar;4190.0;585.0;550.0;;550.0;80.0;20.0;55.0;140.0;85.0;55.0;120.0;2760.0;495.0;460.0;;460.0;75.0;15.0;50.0;130.0;75.0;50.0;65.0;;20.0;;;30.0;;;1430.0;90.0;90.0;;90.0;;;;10.0;10.0;;55.0;65.0;15.0;;10.0;
40;Noord-Nederland (LD);2018 2e halfjaar;4205.0;570.0;540.0;;560.0;70.0;25.0;55.0;120.0;100.0;60.0;135.0;2755.0;455.0;430.0;;445.0;65.0;20.0;50.0;110.0;85.0;45.0;75.0;;15.0;;;35.0;;;1450.0;115.0;115.0;;115.0;;;;10.0;15.0;10.0;60.0;85.0;15.0;;10.0;
41;Noord-Nederland (LD);2018;4755.0;1155.0;1090.0;;1115.0;150.0;45.0;110.0;260.0;185.0;115.0;255.0;3215.0;950.0;885.0;;910.0;135.0;35.0;100.0;240.0;165.0;95.0;140.0;;30.0;;;70.0;;;1540.0;205.0;205.0;;205.0;10.0;10.0;10.0;20.0;25.0;20.0;110.0;155.0;25.0;;20.0;
42;Noord-Nederland (LD);2019 1e halfjaar;4285.0;600.0;565.0;;605.0;75.0;20.0;80.0;120.0;115.0;75.0;115.0;2805.0;470.0;440.0;;500.0;70.0;10.0;75.0;115.0;100.0;65.0;60.0;;20.0;;;35.0;;;1480.0;125.0;125.0;;100.0;;;;;15.0;10.0;55.0;70.0;20.0;;15.0;
43;Noord-Nederland (LD);2019 2e halfjaar;4300.0;620.0;570.0;;520.0;75.0;20.0;50.0;100.0;90.0;60.0;120.0;2820.0;515.0;465.0;;410.0;70.0;10.0;40.0;90.0;80.0;55.0;65.0;;15.0;;;25.0;;;1480.0;105.0;105.0;;110.0;;10.0;10.0;10.0;10.0;;55.0;70.0;20.0;;20.0;
44;Noord-Nederland (LD);2019;4905.0;1215.0;1135.0;;1125.0;155.0;40.0;135.0;225.0;200.0;135.0;240.0;3320.0;985.0;905.0;;910.0;140.0;20.0;120.0;205.0;180.0;120.0;125.0;;40.0;;;60.0;;;1585.0;230.0;230.0;;215.0;10.0;20.0;15.0;20.0;25.0;15.0;110.0;140.0;35.0;;35.0;
45;Noord-Nederland (LD);2020 1e halfjaar;4405.0;580.0;550.0;;535.0;70.0;20.0;80.0;115.0;75.0;60.0;110.0;2890.0;470.0;435.0;;440.0;60.0;10.0;70.0;110.0;70.0;50.0;70.0;75.0;15.0;;220.0;75.0;;50.0;1515.0;110.0;110.0;;95.0;10.0;10.0;10.0;;;10.0;40.0;60.0;;;30.0;
46;Noord-Nederland (LD);2020 2e halfjaar;4435.0;565.0;535.0;;575.0;55.0;20.0;65.0;120.0;105.0;75.0;135.0;2905.0;450.0;425.0;;475.0;50.0;10.0;60.0;110.0;100.0;65.0;75.0;60.0;20.0;;280.0;75.0;;40.0;1530.0;115.0;110.0;;100.0;10.0;10.0;;;;10.0;60.0;70.0;15.0;;15.0;
47;Noord-Nederland (LD);2020;4970.0;1145.0;1085.0;;1110.0;130.0;40.0;145.0;235.0;180.0;135.0;245.0;3340.0;920.0;865.0;;910.0;110.0;20.0;130.0;225.0;170.0;120.0;145.0;135.0;35.0;;500.0;150.0;;90.0;1625.0;225.0;220.0;;195.0;20.0;20.0;15.0;10.0;10.0;20.0;105.0;130.0;20.0;;45.0;
48;Noord-Nederland (LD);2021 1e halfjaar;4465.0;600.0;565.0;30.0;605.0;60.0;10.0;80.0;125.0;115.0;65.0;155.0;2905.0;460.0;430.0;30.0;495.0;50.0;10.0;75.0;110.0;105.0;50.0;90.0;55.0;15.0;;280.0;90.0;;50.0;1560.0;140.0;135.0;;115.0;10.0;;;10.0;10.0;10.0;65.0;85.0;10.0;;20.0;
49;Noord-Nederland (LD);2021 2e halfjaar;4410.0;555.0;515.0;40.0;555.0;70.0;25.0;55.0;140.0;80.0;60.0;120.0;2855.0;440.0;405.0;35.0;450.0;65.0;15.0;55.0;130.0;70.0;50.0;65.0;55.0;25.0;;240.0;65.0;;60.0;1555.0;115.0;105.0;;105.0;;10.0;;10.0;10.0;10.0;60.0;85.0;;;15.0;
50;Noord-Nederland (LD);2021;5020.0;1155.0;1080.0;75.0;1160.0;130.0;40.0;135.0;265.0;190.0;125.0;275.0;3345.0;900.0;840.0;65.0;940.0;115.0;25.0;125.0;245.0;175.0;100.0;155.0;115.0;40.0;;520.0;160.0;;105.0;1670.0;250.0;240.0;10.0;220.0;10.0;15.0;10.0;20.0;20.0;25.0;125.0;165.0;20.0;;35.0;
51;Noord-Nederland (LD);2022 1e halfjaar;4360.0;520.0;475.0;45.0;655.0;95.0;15.0;90.0;135.0;120.0;70.0;125.0;2840.0;425.0;385.0;40.0;540.0;90.0;;80.0;130.0;120.0;60.0;60.0;40.0;40.0;;325.0;55.0;;80.0;1520.0;95.0;90.0;;110.0;;10.0;15.0;;;10.0;60.0;80.0;15.0;;20.0;
52;Noord-Nederland (LD);2022 2e halfjaar;4205.0;495.0;470.0;25.0;660.0;80.0;20.0;95.0;140.0;115.0;70.0;145.0;2720.0;420.0;400.0;20.0;545.0;70.0;10.0;90.0;130.0;110.0;65.0;70.0;50.0;35.0;;370.0;30.0;;60.0;1485.0;75.0;70.0;;115.0;10.0;10.0;;10.0;;;80.0;90.0;;;20.0;
53;Noord-Nederland (LD);2022;4855.0;1015.0;950.0;65.0;1315.0;175.0;35.0;185.0;275.0;235.0;140.0;270.0;3260.0;845.0;785.0;60.0;1085.0;160.0;20.0;170.0;260.0;225.0;125.0;130.0;90.0;75.0;;695.0;85.0;;140.0;1595.0;170.0;165.0;;230.0;15.0;15.0;15.0;15.0;10.0;15.0;140.0;170.0;20.0;;40.0;
54;Noord-Nederland (LD);2023 1e halfjaar;3940.0;440.0;410.0;30.0;555.0;55.0;20.0;65.0;125.0;80.0;75.0;115.0;2525.0;375.0;345.0;30.0;455.0;50.0;15.0;60.0;115.0;75.0;70.0;65.0;50.0;25.0;;290.0;45.0;;40.0;1420.0;65.0;65.0;;100.0;;;10.0;10.0;10.0;;50.0;75.0;10.0;;15.0;
55;Noord-Nederland (LD);2023 2e halfjaar;3805.0;415.0;385.0;35.0;495.0;65.0;15.0;70.0;85.0;85.0;75.0;105.0;2425.0;355.0;325.0;30.0;405.0;55.0;10.0;65.0;80.0;70.0;70.0;55.0;40.0;20.0;;275.0;25.0;;50.0;1380.0;60.0;60.0;;85.0;;10.0;;;15.0;;50.0;65.0;;;20.0;
56;Noord-Nederland (LD);2023;4360.0;855.0;790.0;65.0;1050.0;115.0;40.0;140.0;210.0;165.0;150.0;225.0;2880.0;730.0;670.0;60.0;865.0;105.0;25.0;130.0;195.0;145.0;140.0;125.0;90.0;45.0;;565.0;70.0;;90.0;1475.0;125.0;125.0;;185.0;10.0;15.0;10.0;15.0;25.0;10.0;105.0;140.0;15.0;;30.0;
57;Noord-Nederland (LD);2024 1e halfjaar;3740.0;455.0;415.0;40.0;500.0;45.0;15.0;55.0;110.0;85.0;60.0;125.0;2415.0;400.0;360.0;40.0;415.0;40.0;10.0;50.0;100.0;80.0;55.0;80.0;40.0;10.0;;300.0;35.0;;30.0;1330.0;55.0;50.0;;85.0;;;;10.0;;;45.0;55.0;10.0;;15.0;
58;Oost-Nederland (LD);2015 1e kwartaal;8575.0;530.0;475.0;;735.0;75.0;20.0;110.0;150.0;105.0;75.0;200.0;6500.0;420.0;375.0;;655.0;70.0;15.0;105.0;130.0;95.0;60.0;175.0;;40.0;;;80.0;;;2080.0;110.0;105.0;;80.0;;;;15.0;10.0;10.0;30.0;55.0;15.0;;10.0;
59;Oost-Nederland (LD);2015 1e halfjaar;9115.0;1065.0;975.0;;1475.0;140.0;45.0;225.0;295.0;205.0;155.0;410.0;6940.0;860.0;775.0;;1325.0;130.0;35.0;215.0;270.0;190.0;140.0;350.0;;70.0;;;130.0;;;2175.0;205.0;200.0;;150.0;10.0;;15.0;30.0;15.0;20.0;60.0;110.0;25.0;;10.0;
60;Oost-Nederland (LD);2015 2e halfjaar;8815.0;1170.0;1090.0;;1535.0;160.0;45.0;240.0;285.0;170.0;160.0;475.0;6525.0;915.0;835.0;;1375.0;150.0;35.0;230.0;265.0;155.0;150.0;390.0;;35.0;;;190.0;;;2285.0;260.0;255.0;;160.0;10.0;;10.0;20.0;15.0;10.0;80.0;110.0;35.0;;15.0;
61;Oost-Nederland (LD);2015;10285.0;2240.0;2065.0;;3005.0;300.0;85.0;465.0;580.0;375.0;315.0;880.0;7850.0;1775.0;1610.0;;2700.0;285.0;75.0;440.0;530.0;340.0;290.0;740.0;;105.0;;;320.0;;;2435.0;465.0;455.0;;305.0;20.0;15.0;25.0;50.0;30.0;30.0;140.0;225.0;60.0;;25.0;
62;Oost-Nederland (LD);2016 1e halfjaar;8580.0;1325.0;1190.0;;1515.0;185.0;45.0;170.0;355.0;185.0;155.0;415.0;6115.0;1010.0;880.0;;1320.0;165.0;35.0;155.0;325.0;165.0;135.0;335.0;;50.0;;;220.0;;;2460.0;315.0;310.0;;195.0;20.0;15.0;15.0;30.0;20.0;20.0;80.0;140.0;30.0;;25.0;
63;Oost-Nederland (LD);2016 2e halfjaar;8450.0;1385.0;1275.0;;1370.0;195.0;45.0;180.0;260.0;220.0;125.0;345.0;5925.0;1125.0;1030.0;;1185.0;185.0;30.0;160.0;240.0;200.0;105.0;265.0;;50.0;;;175.0;;;2520.0;255.0;245.0;;185.0;10.0;15.0;20.0;20.0;20.0;20.0;80.0;125.0;35.0;;25.0;
