ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
0;0 jaar;2002;75.94044;80.70696;0.005;0.00418
1;0 jaar;2003;76.13208;80.78024;0.00494;0.00415
2;0 jaar;2004;76.275;80.70407;0.0049;0.00417
3;0 jaar;2005;76.41376;80.69432;0.00486;0.00418
4;0 jaar;2006;76.54754;80.68864;0.00483;0.00418
5;0 jaar;2007;76.67773;80.6874;0.0048;0.00418
6;0 jaar;2008;76.80308;80.69151;0.00477;0.00418
7;0 jaar;2009;76.92349;80.70249;0.00474;0.00418
8;0 jaar;2010;77.03787;80.71942;0.00471;0.00417
9;0 jaar;2011;77.1494;80.74312;0.00468;0.00417
10;0 jaar;2012;77.25496;80.77115;0.00466;0.00416
11;0 jaar;2013;77.35674;80.80496;0.00464;0.00416
12;0 jaar;2014;77.45487;80.8429;0.00461;0.00415
13;0 jaar;2015;77.54948;80.88328;0.00459;0.00414
14;0 jaar;2016;77.63968;80.92848;0.00457;0.00414
15;0 jaar;2017;77.72668;80.97686;0.00455;0.00413
16;0 jaar;2018;77.8096;81.02583;0.00454;0.00412
17;0 jaar;2019;77.8907;81.0779;0.00452;0.00411
18;0 jaar;2020;77.9691;81.1296;0.0045;0.0041
19;0 jaar;2021;78.04392;81.18255;0.00449;0.00409
20;0 jaar;2022;78.11739;81.2364;0.00447;0.00408
21;0 jaar;2023;78.18658;81.29088;0.00446;0.00408
22;0 jaar;2024;78.2557;81.34474;0.00444;0.00407
23;0 jaar;2025;78.32183;81.39877;0.00443;0.00406
24;0 jaar;2026;78.38631;81.45281;0.00442;0.00405
25;0 jaar;2027;78.44764;81.50671;0.00441;0.00404
26;0 jaar;2028;78.50853;81.55938;0.0044;0.00403
27;0 jaar;2029;78.56786;81.6117;0.00439;0.00403
28;0 jaar;2030;78.62572;81.66359;0.00438;0.00402
29;0 jaar;2031;78.68219;81.715;0.00436;0.00401
30;0 jaar;2032;78.73733;81.76586;0.00435;0.004
31;0 jaar;2033;78.7912;81.81518;0.00435;0.004
32;0 jaar;2034;78.84289;81.86484;0.00434;0.00399
33;0 jaar;2035;78.89441;81.91291;0.00433;0.00398
34;0 jaar;2036;78.94384;81.96032;0.00432;0.00398
35;0 jaar;2037;78.99318;82.00705;0.00431;0.00397
36;0 jaar;2038;79.04053;82.05405;0.0043;0.00396
37;0 jaar;2039;79.08786;82.09845;0.0043;0.00396
38;0 jaar;2040;79.13364;82.14216;0.00429;0.00395
39;0 jaar;2041;79.17869;82.18706;0.00428;0.00395
40;0 jaar;2042;79.22323;82.22937;0.00427;0.00394
41;0 jaar;2043;79.26592;82.27285;0.00427;0.00394
42;0 jaar;2044;79.30872;82.31376;0.00426;0.00393
43;0 jaar;2045;79.34972;82.3549;0.00425;0.00393
44;0 jaar;2046;79.39086;82.39441;0.00425;0.00392
45;0 jaar;2047;79.43139;82.435;0.00424;0.00392
46;0 jaar;2048;79.47076;82.47323;0.00424;0.00391
47;0 jaar;2049;79.5086;82.51161;0.00423;0.00391
48;0,5 jaar;2002;75.82065;80.5446;0.00088;0.00076
49;0,5 jaar;2003;76.00863;80.61552;0.00087;0.00075
50;0,5 jaar;2004;76.14935;80.54135;0.00086;0.00076
51;0,5 jaar;2005;76.28602;80.53171;0.00086;0.00076
52;0,5 jaar;2006;76.41782;80.52608;0.00085;0.00076
53;0,5 jaar;2007;76.5461;80.52485;0.00085;0.00076
54;0,5 jaar;2008;76.66965;80.52893;0.00084;0.00076
55;0,5 jaar;2009;76.78836;80.53979;0.00083;0.00076
56;0,5 jaar;2010;76.90118;80.55654;0.00083;0.00075
57;0,5 jaar;2011;77.01118;80.57999;0.00083;0.00075
58;0,5 jaar;2012;77.11534;80.60774;0.00082;0.00075
59;0,5 jaar;2013;77.2158;80.6412;0.00082;0.00075
60;0,5 jaar;2014;77.31266;80.67876;0.00081;0.00075
61;0,5 jaar;2015;77.40606;80.71878;0.00081;0.00075
62;0,5 jaar;2016;77.49514;80.76353;0.00081;0.00075
63;0,5 jaar;2017;77.58107;80.81142;0.0008;0.00075
64;0,5 jaar;2018;77.66301;80.85993;0.0008;0.00074
65;0,5 jaar;2019;77.74314;80.91149;0.0008;0.00074
66;0,5 jaar;2020;77.82061;80.96272;0.00079;0.00074
67;0,5 jaar;2021;77.89458;81.01518;0.00079;0.00074
68;0,5 jaar;2022;77.9672;81.06855;0.00079;0.00074
69;0,5 jaar;2023;78.03564;81.12252;0.00078;0.00073
70;0,5 jaar;2024;78.10398;81.17591;0.00078;0.00073
71;0,5 jaar;2025;78.1694;81.22947;0.00078;0.00073
72;0,5 jaar;2026;78.23318;81.28304;0.00078;0.00073
73;0,5 jaar;2027;78.29388;81.33648;0.00078;0.00073
74;0,5 jaar;2028;78.35414;81.38871;0.00077;0.00073
75;0,5 jaar;2029;78.41286;81.4406;0.00077;0.00072
76;0,5 jaar;2030;78.47013;81.49208;0.00077;0.00072
77;0,5 jaar;2031;78.52604;81.54307;0.00077;0.00072
78;0,5 jaar;2032;78.58063;81.59353;0.00077;0.00072
79;0,5 jaar;2033;78.63398;81.64247;0.00076;0.00072
80;0,5 jaar;2034;78.68519;81.69175;0.00076;0.00072
81;0,5 jaar;2035;78.73622;81.73946;0.00076;0.00072
82;0,5 jaar;2036;78.78521;81.78653;0.00076;0.00071
83;0,5 jaar;2037;78.8341;81.83293;0.00076;0.00071
84;0,5 jaar;2038;78.88103;81.87958;0.00076;0.00071
85;0,5 jaar;2039;78.92794;81.92369;0.00076;0.00071
86;0,5 jaar;2040;78.97333;81.96712;0.00075;0.00071
87;0,5 jaar;2041;79.018;82.0117;0.00075;0.00071
88;0,5 jaar;2042;79.06215;82.05375;0.00075;0.00071
89;0,5 jaar;2043;79.1045;82.09693;0.00075;0.00071
90;0,5 jaar;2044;79.14694;82.13759;0.00075;0.0007
91;0,5 jaar;2045;79.18763;82.17847;0.00075;0.0007
92;0,5 jaar;2046;79.22844;82.21776;0.00075;0.0007
93;0,5 jaar;2047;79.26865;82.25809;0.00075;0.0007
94;0,5 jaar;2048;79.30771;82.29611;0.00074;0.0007
95;0,5 jaar;2049;79.34528;82.33426;0.00074;0.0007
96;1,5 jaar;2002;74.88714;79.60516;0.00037;0.00019
97;1,5 jaar;2003;75.07447;79.67566;0.00037;0.00019
98;1,5 jaar;2004;75.2148;79.60185;0.00036;0.00019
99;1,5 jaar;2005;75.3511;79.59223;0.00036;0.00019
100;1,5 jaar;2006;75.48254;79.58662;0.00036;0.00019
101;1,5 jaar;2007;75.61048;79.58539;0.00036;0.00019
102;1,5 jaar;2008;75.7337;79.58946;0.00035;0.00019
103;1,5 jaar;2009;75.85212;79.60029;0.00035;0.00019
104;1,5 jaar;2010;75.96465;79.61701;0.00035;0.00019
105;1,5 jaar;2011;76.07438;79.6404;0.00035;0.00019
106;1,5 jaar;2012;76.17829;79.6681;0.00035;0.00019
107;1,5 jaar;2013;76.27851;79.70149;0.00034;0.00019
