ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
62;013 Teelt van bloembollen en sierplanten;2011;5474.0
63;013 Teelt van bloembollen en sierplanten;2012;5406.0
64;013 Teelt van bloembollen en sierplanten;2013;5359.0
65;013 Teelt van bloembollen en sierplanten;2014;5301.0
66;013 Teelt van bloembollen en sierplanten;2015;5371.0
67;013 Teelt van bloembollen en sierplanten;2016;5376.0
68;013 Teelt van bloembollen en sierplanten;2017;5485.0
69;013 Teelt van bloembollen en sierplanten;2018;5609.0
70;013 Teelt van bloembollen en sierplanten;2019;5588.0
71;013 Teelt van bloembollen en sierplanten;2020;5641.0
72;014 Veeteelt en fokkerijen;2009;14774.0
73;014 Veeteelt en fokkerijen;2010;14775.0
74;014 Veeteelt en fokkerijen;2011;14742.0
75;014 Veeteelt en fokkerijen;2012;14546.0
76;014 Veeteelt en fokkerijen;2013;14819.0
77;014 Veeteelt en fokkerijen;2014;15288.0
78;014 Veeteelt en fokkerijen;2015;15925.0
79;014 Veeteelt en fokkerijen;2016;16710.0
80;014 Veeteelt en fokkerijen;2017;17423.0
81;014 Veeteelt en fokkerijen;2018;18176.0
82;014 Veeteelt en fokkerijen;2019;18550.0
83;014 Veeteelt en fokkerijen;2020;18888.0
84;015 Gemengd bedrijf;2009;928.0
85;015 Gemengd bedrijf;2010;1016.0
86;015 Gemengd bedrijf;2011;1125.0
87;015 Gemengd bedrijf;2012;1176.0
88;015 Gemengd bedrijf;2013;1192.0
89;015 Gemengd bedrijf;2014;1259.0
90;015 Gemengd bedrijf;2015;1386.0
91;015 Gemengd bedrijf;2016;1488.0
92;015 Gemengd bedrijf;2017;2247.0
93;015 Gemengd bedrijf;2018;2475.0
94;015 Gemengd bedrijf;2019;2486.0
95;015 Gemengd bedrijf;2020;2508.0
96;016 Dienstverlening voor de landbouw;2009;11912.0
97;016 Dienstverlening voor de landbouw;2010;12237.0
98;016 Dienstverlening voor de landbouw;2011;12330.0
99;016 Dienstverlening voor de landbouw;2012;12650.0
100;016 Dienstverlening voor de landbouw;2013;12696.0
101;016 Dienstverlening voor de landbouw;2014;12919.0
102;016 Dienstverlening voor de landbouw;2015;13177.0
103;016 Dienstverlening voor de landbouw;2016;13650.0
104;016 Dienstverlening voor de landbouw;2017;14272.0
105;016 Dienstverlening voor de landbouw;2018;15043.0
106;016 Dienstverlening voor de landbouw;2019;15602.0
107;016 Dienstverlening voor de landbouw;2020;16267.0
108;017 Jacht;2009;25.0
109;017 Jacht;2010;29.0
110;017 Jacht;2011;28.0
111;017 Jacht;2012;28.0
112;017 Jacht;2013;24.0
113;017 Jacht;2014;22.0
114;017 Jacht;2015;24.0
115;017 Jacht;2016;26.0
116;017 Jacht;2017;24.0
117;017 Jacht;2018;26.0
118;017 Jacht;2019;21.0
119;017 Jacht;2020;27.0
120;02 Bosbouw;2009;649.0
121;02 Bosbouw;2010;709.0
122;02 Bosbouw;2011;712.0
123;02 Bosbouw;2012;713.0
124;02 Bosbouw;2013;695.0
125;02 Bosbouw;2014;696.0
126;02 Bosbouw;2015;783.0
127;02 Bosbouw;2016;821.0
128;02 Bosbouw;2017;790.0
129;02 Bosbouw;2018;821.0
130;02 Bosbouw;2019;853.0
131;02 Bosbouw;2020;871.0
132;021 Bosbouw;2009;451.0
133;021 Bosbouw;2010;494.0
134;021 Bosbouw;2011;478.0
135;021 Bosbouw;2012;475.0
136;021 Bosbouw;2013;463.0
137;021 Bosbouw;2014;458.0
138;021 Bosbouw;2015;537.0
139;021 Bosbouw;2016;558.0
140;021 Bosbouw;2017;525.0
141;021 Bosbouw;2018;539.0
142;021 Bosbouw;2019;544.0
143;021 Bosbouw;2020;560.0
144;022 Exploitatie van bossen;2009;130.0
145;022 Exploitatie van bossen;2010;139.0
146;022 Exploitatie van bossen;2011;146.0
147;022 Exploitatie van bossen;2012;139.0
148;022 Exploitatie van bossen;2013;128.0
149;022 Exploitatie van bossen;2014;129.0
150;022 Exploitatie van bossen;2015;115.0
151;022 Exploitatie van bossen;2016;124.0
152;022 Exploitatie van bossen;2017;127.0
153;022 Exploitatie van bossen;2018;126.0
154;022 Exploitatie van bossen;2019;127.0
155;022 Exploitatie van bossen;2020;125.0
156;024 Dienstverlening voor de bosbouw;2009;68.0
157;024 Dienstverlening voor de bosbouw;2010;76.0
158;024 Dienstverlening voor de bosbouw;2011;88.0
159;024 Dienstverlening voor de bosbouw;2012;99.0
160;024 Dienstverlening voor de bosbouw;2013;104.0
161;024 Dienstverlening voor de bosbouw;2014;109.0
162;024 Dienstverlening voor de bosbouw;2015;131.0
163;024 Dienstverlening voor de bosbouw;2016;139.0
164;024 Dienstverlening voor de bosbouw;2017;138.0
165;024 Dienstverlening voor de bosbouw;2018;156.0
166;024 Dienstverlening voor de bosbouw;2019;182.0
167;024 Dienstverlening voor de bosbouw;2020;186.0
168;03 Visserij;2009;693.0
169;03 Visserij;2010;705.0
170;03 Visserij;2011;719.0
171;03 Visserij;2012;703.0
172;03 Visserij;2013;736.0
173;03 Visserij;2014;714.0
174;03 Visserij;2015;744.0
175;03 Visserij;2016;722.0
176;03 Visserij;2017;764.0
177;03 Visserij;2018;759.0
178;03 Visserij;2019;769.0
179;03 Visserij;2020;738.0
180;031 Visserij;2009;581.0
181;031 Visserij;2010;609.0
182;031 Visserij;2011;618.0
183;031 Visserij;2012;611.0
184;031 Visserij;2013;649.0
185;031 Visserij;2014;616.0
186;031 Visserij;2015;647.0
187;031 Visserij;2016;626.0
188;031 Visserij;2017;666.0
189;031 Visserij;2018;658.0
190;031 Visserij;2019;659.0
191;031 Visserij;2020;634.0
192;032 Viskwekerij;2009;112.0
193;032 Viskwekerij;2010;96.0
194;032 Viskwekerij;2011;101.0
195;032 Viskwekerij;2012;92.0
196;032 Viskwekerij;2013;87.0
197;032 Viskwekerij;2014;98.0
198;032 Viskwekerij;2015;97.0
199;032 Viskwekerij;2016;96.0
200;032 Viskwekerij;2017;98.0
201;032 Viskwekerij;2018;101.0
202;032 Viskwekerij;2019;110.0
203;032 Viskwekerij;2020;104.0
204;B Delfstoffenwinning;2009;254.0
205;B Delfstoffenwinning;2010;246.0
206;B Delfstoffenwinning;2011;435.0
207;B Delfstoffenwinning;2012;242.0
208;B Delfstoffenwinning;2013;276.0
209;B Delfstoffenwinning;2014;337.0
210;B Delfstoffenwinning;2015;290.0
211;B Delfstoffenwinning;2016;331.0
212;B Delfstoffenwinning;2017;349.0
213;B Delfstoffenwinning;2018;398.0
214;B Delfstoffenwinning;2019;406.0
215;B Delfstoffenwinning;2020;425.0
216;B-E Nijverheid (geen bouw) en energie;2009;73339.0
217;B-E Nijverheid (geen bouw) en energie;2010;73898.0
218;B-E Nijverheid (geen bouw) en energie;2011;76632.0
219;B-E Nijverheid (geen bouw) en energie;2012;73030.0
220;B-E Nijverheid (geen bouw) en energie;2013;73622.0
221;B-E Nijverheid (geen bouw) en energie;2014;72760.0
222;B-E Nijverheid (geen bouw) en energie;2015;72610.0
223;B-E Nijverheid (geen bouw) en energie;2016;77622.0
224;B-E Nijverheid (geen bouw) en energie;2017;79361.0
225;B-E Nijverheid (geen bouw) en energie;2018;84498.0
226;B-E Nijverheid (geen bouw) en energie;2019;84733.0
227;B-E Nijverheid (geen bouw) en energie;2020;85616.0
228;06 Winning van aardolie en aardgas;2009;17.0
229;06 Winning van aardolie en aardgas;2010;
230;06 Winning van aardolie en aardgas;2011;
231;06 Winning van aardolie en aardgas;2012;
232;06 Winning van aardolie en aardgas;2013;
233;06 Winning van aardolie en aardgas;2014;
234;06 Winning van aardolie en aardgas;2015;42.0
235;06 Winning van aardolie en aardgas;2016;
236;06 Winning van aardolie en aardgas;2017;38.0
237;06 Winning van aardolie en aardgas;2018;43.0
238;06 Winning van aardolie en aardgas;2019;42.0
239;06 Winning van aardolie en aardgas;2020;45.0
240;061 Winning van aardolie;2009;
241;061 Winning van aardolie;2010;
242;061 Winning van aardolie;2011;
243;061 Winning van aardolie;2012;
244;061 Winning van aardolie;2013;
245;061 Winning van aardolie;2014;
246;061 Winning van aardolie;2015;
247;061 Winning van aardolie;2016;
248;061 Winning van aardolie;2017;
249;061 Winning van aardolie;2018;5.0
250;061 Winning van aardolie;2019;4.0
251;061 Winning van aardolie;2020;5.0
252;062 Winning van aardgas;2009;
253;062 Winning van aardgas;2010;
254;062 Winning van aardgas;2011;15.0
255;062 Winning van aardgas;2012;
256;062 Winning van aardgas;2013;12.0
257;062 Winning van aardgas;2014;
258;062 Winning van aardgas;2015;
259;062 Winning van aardgas;2016;35.0
260;062 Winning van aardgas;2017;
261;062 Winning van aardgas;2018;38.0
262;062 Winning van aardgas;2019;38.0
263;062 Winning van aardgas;2020;40.0
264;08 Delfstoffenwinning (geen olie en gas);2009;183.0
265;08 Delfstoffenwinning (geen olie en gas);2010;173.0
266;08 Delfstoffenwinning (geen olie en gas);2011;147.0
267;08 Delfstoffenwinning (geen olie en gas);2012;136.0
268;08 Delfstoffenwinning (geen olie en gas);2013;135.0
269;08 Delfstoffenwinning (geen olie en gas);2014;161.0
270;08 Delfstoffenwinning (geen olie en gas);2015;157.0
271;08 Delfstoffenwinning (geen olie en gas);2016;170.0
272;08 Delfstoffenwinning (geen olie en gas);2017;187.0
273;08 Delfstoffenwinning (geen olie en gas);2018;208.0
274;08 Delfstoffenwinning (geen olie en gas);2019;207.0
275;08 Delfstoffenwinning (geen olie en gas);2020;218.0
276;081 Winning van zand, grind en klei;2009;153.0
277;081 Winning van zand, grind en klei;2010;152.0
278;081 Winning van zand, grind en klei;2011;123.0
279;081 Winning van zand, grind en klei;2012;111.0
280;081 Winning van zand, grind en klei;2013;114.0
281;081 Winning van zand, grind en klei;2014;128.0
282;081 Winning van zand, grind en klei;2015;123.0
283;081 Winning van zand, grind en klei;2016;135.0
284;081 Winning van zand, grind en klei;2017;140.0
285;081 Winning van zand, grind en klei;2018;141.0
286;081 Winning van zand, grind en klei;2019;154.0
287;081 Winning van zand, grind en klei;2020;163.0
288;089 Winning van overige delfstoffen;2009;30.0
289;089 Winning van overige delfstoffen;2010;21.0
290;089 Winning van overige delfstoffen;2011;24.0
291;089 Winning van overige delfstoffen;2012;25.0
292;089 Winning van overige delfstoffen;2013;21.0
293;089 Winning van overige delfstoffen;2014;33.0
294;089 Winning van overige delfstoffen;2015;34.0
295;089 Winning van overige delfstoffen;2016;35.0
296;089 Winning van overige delfstoffen;2017;47.0
297;089 Winning van overige delfstoffen;2018;67.0
298;089 Winning van overige delfstoffen;2019;53.0
299;089 Winning van overige delfstoffen;2020;55.0
300;09 Dienstverlening delfstoffenwinning;2009;54.0
301;09 Dienstverlening delfstoffenwinning;2010;
302;09 Dienstverlening delfstoffenwinning;2011;
303;09 Dienstverlening delfstoffenwinning;2012;
304;09 Dienstverlening delfstoffenwinning;2013;
305;09 Dienstverlening delfstoffenwinning;2014;
306;09 Dienstverlening delfstoffenwinning;2015;91.0
307;09 Dienstverlening delfstoffenwinning;2016;
308;09 Dienstverlening delfstoffenwinning;2017;124.0
309;09 Dienstverlening delfstoffenwinning;2018;147.0
310;09 Dienstverlening delfstoffenwinning;2019;157.0
311;09 Dienstverlening delfstoffenwinning;2020;162.0
312;091 Dienstverlening olie- en gaswinning;2009;54.0
313;091 Dienstverlening olie- en gaswinning;2010;62.0
314;091 Dienstverlening olie- en gaswinning;2011;265.0
315;091 Dienstverlening olie- en gaswinning;2012;91.0
316;091 Dienstverlening olie- en gaswinning;2013;122.0
317;091 Dienstverlening olie- en gaswinning;2014;145.0
318;091 Dienstverlening olie- en gaswinning;2015;87.0
319;091 Dienstverlening olie- en gaswinning;2016;89.0
320;091 Dienstverlening olie- en gaswinning;2017;117.0
321;091 Dienstverlening olie- en gaswinning;2018;140.0
322;091 Dienstverlening olie- en gaswinning;2019;149.0
323;091 Dienstverlening olie- en gaswinning;2020;155.0
324;099 Dienstverlening overige winning;2009;0.0
325;099 Dienstverlening overige winning;2010;
326;099 Dienstverlening overige winning;2011;
327;099 Dienstverlening overige winning;2012;
328;099 Dienstverlening overige winning;2013;
329;099 Dienstverlening overige winning;2014;
330;099 Dienstverlening overige winning;2015;4.0
331;099 Dienstverlening overige winning;2016;
332;099 Dienstverlening overige winning;2017;7.0
333;099 Dienstverlening overige winning;2018;7.0
334;099 Dienstverlening overige winning;2019;8.0
335;099 Dienstverlening overige winning;2020;7.0
336;C Industrie;2009;64573.0
337;C Industrie;2010;65143.0
338;C Industrie;2011;66438.0
339;C Industrie;2012;65272.0
340;C Industrie;2013;65915.0
341;C Industrie;2014;64850.0
342;C Industrie;2015;64704.0
343;C Industrie;2016;67964.0
344;C Industrie;2017;69684.0
345;C Industrie;2018;73797.0
346;C Industrie;2019;75383.0
347;C Industrie;2020;76698.0
348;10 Voedingsmiddelenindustrie;2009;5216.0
349;10 Voedingsmiddelenindustrie;2010;5102.0
350;10 Voedingsmiddelenindustrie;2011;5071.0
351;10 Voedingsmiddelenindustrie;2012;4982.0
352;10 Voedingsmiddelenindustrie;2013;5039.0
353;10 Voedingsmiddelenindustrie;2014;4992.0
354;10 Voedingsmiddelenindustrie;2015;5107.0
355;10 Voedingsmiddelenindustrie;2016;5309.0
356;10 Voedingsmiddelenindustrie;2017;5351.0
357;10 Voedingsmiddelenindustrie;2018;5599.0
358;10 Voedingsmiddelenindustrie;2019;5752.0
359;10 Voedingsmiddelenindustrie;2020;5626.0
360;101 Slachterijen en vleeswarenindustrie;2009;566.0
361;101 Slachterijen en vleeswarenindustrie;2010;556.0
362;101 Slachterijen en vleeswarenindustrie;2011;538.0
363;101 Slachterijen en vleeswarenindustrie;2012;540.0
364;101 Slachterijen en vleeswarenindustrie;2013;571.0
365;101 Slachterijen en vleeswarenindustrie;2014;613.0
366;101 Slachterijen en vleeswarenindustrie;2015;606.0
367;101 Slachterijen en vleeswarenindustrie;2016;618.0
368;101 Slachterijen en vleeswarenindustrie;2017;676.0
369;101 Slachterijen en vleeswarenindustrie;2018;682.0
370;101 Slachterijen en vleeswarenindustrie;2019;704.0
371;101 Slachterijen en vleeswarenindustrie;2020;682.0
372;102 Visverwerkende industrie;2009;131.0
373;102 Visverwerkende industrie;2010;159.0
374;102 Visverwerkende industrie;2011;158.0
375;102 Visverwerkende industrie;2012;180.0
376;102 Visverwerkende industrie;2013;181.0
377;102 Visverwerkende industrie;2014;171.0
378;102 Visverwerkende industrie;2015;162.0
379;102 Visverwerkende industrie;2016;165.0
380;102 Visverwerkende industrie;2017;158.0
381;102 Visverwerkende industrie;2018;158.0
382;102 Visverwerkende industrie;2019;161.0
383;102 Visverwerkende industrie;2020;169.0
384;103 Groente-, fruitverwerkende industrie;2009;134.0
385;103 Groente-, fruitverwerkende industrie;2010;146.0
386;103 Groente-, fruitverwerkende industrie;2011;161.0
387;103 Groente-, fruitverwerkende industrie;2012;172.0
388;103 Groente-, fruitverwerkende industrie;2013;200.0
389;103 Groente-, fruitverwerkende industrie;2014;195.0
390;103 Groente-, fruitverwerkende industrie;2015;196.0
391;103 Groente-, fruitverwerkende industrie;2016;199.0
392;103 Groente-, fruitverwerkende industrie;2017;195.0
393;103 Groente-, fruitverwerkende industrie;2018;215.0
394;103 Groente-, fruitverwerkende industrie;2019;233.0
395;103 Groente-, fruitverwerkende industrie;2020;255.0
396;104 Spijsoliën- en -vettenindustrie e.d.;2009;16.0
397;104 Spijsoliën- en -vettenindustrie e.d.;2010;16.0
398;104 Spijsoliën- en -vettenindustrie e.d.;2011;
399;104 Spijsoliën- en -vettenindustrie e.d.;2012;11.0
400;104 Spijsoliën- en -vettenindustrie e.d.;2013;
401;104 Spijsoliën- en -vettenindustrie e.d.;2014;9.0
402;104 Spijsoliën- en -vettenindustrie e.d.;2015;
403;104 Spijsoliën- en -vettenindustrie e.d.;2016;10.0
404;104 Spijsoliën- en -vettenindustrie e.d.;2017;
405;104 Spijsoliën- en -vettenindustrie e.d.;2018;12.0
406;104 Spijsoliën- en -vettenindustrie e.d.;2019;16.0
407;104 Spijsoliën- en -vettenindustrie e.d.;2020;26.0
408;105 Zuivelindustrie;2009;261.0
409;105 Zuivelindustrie;2010;243.0
410;105 Zuivelindustrie;2011;251.0
411;105 Zuivelindustrie;2012;251.0
412;105 Zuivelindustrie;2013;254.0
413;105 Zuivelindustrie;2014;259.0
414;105 Zuivelindustrie;2015;279.0
415;105 Zuivelindustrie;2016;273.0
416;105 Zuivelindustrie;2017;225.0
417;105 Zuivelindustrie;2018;239.0
418;105 Zuivelindustrie;2019;260.0
419;105 Zuivelindustrie;2020;300.0
420;106 Meelindustrie;2009;99.0
421;106 Meelindustrie;2010;80.0
422;106 Meelindustrie;2011;
423;106 Meelindustrie;2012;74.0
424;106 Meelindustrie;2013;
425;106 Meelindustrie;2014;79.0
426;106 Meelindustrie;2015;
427;106 Meelindustrie;2016;61.0
428;106 Meelindustrie;2017;
429;106 Meelindustrie;2018;79.0
430;106 Meelindustrie;2019;90.0
431;106 Meelindustrie;2020;83.0
432;107 Brood- en deegwarenindustrie;2009;3235.0
433;107 Brood- en deegwarenindustrie;2010;3261.0
434;107 Brood- en deegwarenindustrie;2011;3209.0
435;107 Brood- en deegwarenindustrie;2012;3052.0
436;107 Brood- en deegwarenindustrie;2013;3031.0
437;107 Brood- en deegwarenindustrie;2014;2964.0
438;107 Brood- en deegwarenindustrie;2015;3011.0
439;107 Brood- en deegwarenindustrie;2016;3131.0
440;107 Brood- en deegwarenindustrie;2017;3079.0
441;107 Brood- en deegwarenindustrie;2018;3190.0
442;107 Brood- en deegwarenindustrie;2019;3150.0
443;107 Brood- en deegwarenindustrie;2020;3043.0
444;108 Overige voedingsmiddelenindustrie;2009;586.0
445;108 Overige voedingsmiddelenindustrie;2010;468.0
446;108 Overige voedingsmiddelenindustrie;2011;483.0
447;108 Overige voedingsmiddelenindustrie;2012;531.0
448;108 Overige voedingsmiddelenindustrie;2013;563.0
449;108 Overige voedingsmiddelenindustrie;2014;542.0
450;108 Overige voedingsmiddelenindustrie;2015;622.0
451;108 Overige voedingsmiddelenindustrie;2016;680.0
452;108 Overige voedingsmiddelenindustrie;2017;755.0
453;108 Overige voedingsmiddelenindustrie;2018;839.0
454;108 Overige voedingsmiddelenindustrie;2019;943.0
455;108 Overige voedingsmiddelenindustrie;2020;879.0
456;109 Diervoederindustrie;2009;188.0
457;109 Diervoederindustrie;2010;173.0
458;109 Diervoederindustrie;2011;176.0
459;109 Diervoederindustrie;2012;171.0
460;109 Diervoederindustrie;2013;171.0
461;109 Diervoederindustrie;2014;160.0
462;109 Diervoederindustrie;2015;167.0
463;109 Diervoederindustrie;2016;172.0
464;109 Diervoederindustrie;2017;179.0
465;109 Diervoederindustrie;2018;185.0
466;109 Diervoederindustrie;2019;195.0
467;109 Diervoederindustrie;2020;189.0
468;11 Drankenindustrie;2009;400.0
469;11 Drankenindustrie;2010;394.0
470;11 Drankenindustrie;2011;412.0
471;11 Drankenindustrie;2012;334.0
472;11 Drankenindustrie;2013;370.0
473;11 Drankenindustrie;2014;398.0
474;11 Drankenindustrie;2015;407.0
475;11 Drankenindustrie;2016;512.0
476;11 Drankenindustrie;2017;501.0
477;11 Drankenindustrie;2018;582.0
478;11 Drankenindustrie;2019;569.0
479;11 Drankenindustrie;2020;565.0
480;110 Drankenindustrie;2009;400.0
481;110 Drankenindustrie;2010;394.0
482;110 Drankenindustrie;2011;412.0
483;110 Drankenindustrie;2012;334.0
484;110 Drankenindustrie;2013;370.0
485;110 Drankenindustrie;2014;398.0
486;110 Drankenindustrie;2015;407.0
487;110 Drankenindustrie;2016;512.0
488;110 Drankenindustrie;2017;501.0
489;110 Drankenindustrie;2018;582.0
490;110 Drankenindustrie;2019;569.0
491;110 Drankenindustrie;2020;565.0
492;12 Tabaksindustrie;2009;
493;12 Tabaksindustrie;2010;
494;12 Tabaksindustrie;2011;
495;12 Tabaksindustrie;2012;
496;12 Tabaksindustrie;2013;11.0
497;12 Tabaksindustrie;2014;8.0
498;12 Tabaksindustrie;2015;9.0
499;12 Tabaksindustrie;2016;
500;12 Tabaksindustrie;2017;6.0
501;12 Tabaksindustrie;2018;8.0
502;12 Tabaksindustrie;2019;6.0
503;12 Tabaksindustrie;2020;7.0
504;120 Tabaksindustrie;2009;
505;120 Tabaksindustrie;2010;
506;120 Tabaksindustrie;2011;
507;120 Tabaksindustrie;2012;
508;120 Tabaksindustrie;2013;11.0
509;120 Tabaksindustrie;2014;8.0
510;120 Tabaksindustrie;2015;9.0
511;120 Tabaksindustrie;2016;
512;120 Tabaksindustrie;2017;6.0
513;120 Tabaksindustrie;2018;8.0
514;120 Tabaksindustrie;2019;6.0
515;120 Tabaksindustrie;2020;7.0
516;13 Textielindustrie;2009;1014.0
517;13 Textielindustrie;2010;1031.0
518;13 Textielindustrie;2011;1035.0
519;13 Textielindustrie;2012;1017.0
520;13 Textielindustrie;2013;1019.0
521;13 Textielindustrie;2014;998.0
522;13 Textielindustrie;2015;988.0
523;13 Textielindustrie;2016;989.0
524;13 Textielindustrie;2017;1031.0
525;13 Textielindustrie;2018;1104.0
526;13 Textielindustrie;2019;1160.0
527;13 Textielindustrie;2020;1138.0
528;131 Spinnerijen;2009;19.0
529;131 Spinnerijen;2010;16.0
530;131 Spinnerijen;2011;12.0
531;131 Spinnerijen;2012;10.0
532;131 Spinnerijen;2013;8.0
533;131 Spinnerijen;2014;8.0
534;131 Spinnerijen;2015;14.0
535;131 Spinnerijen;2016;9.0
536;131 Spinnerijen;2017;11.0
537;131 Spinnerijen;2018;12.0
538;131 Spinnerijen;2019;13.0
539;131 Spinnerijen;2020;13.0
540;132 Weverijen;2009;15.0
541;132 Weverijen;2010;17.0
542;132 Weverijen;2011;15.0
543;132 Weverijen;2012;24.0
544;132 Weverijen;2013;25.0
545;132 Weverijen;2014;30.0
546;132 Weverijen;2015;24.0
547;132 Weverijen;2016;15.0
548;132 Weverijen;2017;15.0
549;132 Weverijen;2018;14.0
550;132 Weverijen;2019;13.0
551;132 Weverijen;2020;11.0
552;133 Textielveredelingsindustrie;2009;137.0
553;133 Textielveredelingsindustrie;2010;139.0
554;133 Textielveredelingsindustrie;2011;131.0
555;133 Textielveredelingsindustrie;2012;130.0
556;133 Textielveredelingsindustrie;2013;118.0
557;133 Textielveredelingsindustrie;2014;122.0
558;133 Textielveredelingsindustrie;2015;125.0
559;133 Textielveredelingsindustrie;2016;132.0
560;133 Textielveredelingsindustrie;2017;147.0
561;133 Textielveredelingsindustrie;2018;159.0
562;133 Textielveredelingsindustrie;2019;172.0
563;133 Textielveredelingsindustrie;2020;165.0
564;139 Overige textielproductenindustrie;2009;843.0
565;139 Overige textielproductenindustrie;2010;859.0
566;139 Overige textielproductenindustrie;2011;877.0
567;139 Overige textielproductenindustrie;2012;853.0
568;139 Overige textielproductenindustrie;2013;868.0
569;139 Overige textielproductenindustrie;2014;838.0
570;139 Overige textielproductenindustrie;2015;825.0
571;139 Overige textielproductenindustrie;2016;833.0
572;139 Overige textielproductenindustrie;2017;858.0
573;139 Overige textielproductenindustrie;2018;919.0
574;139 Overige textielproductenindustrie;2019;962.0
575;139 Overige textielproductenindustrie;2020;949.0
576;14 Kledingindustrie;2009;423.0
577;14 Kledingindustrie;2010;427.0
578;14 Kledingindustrie;2011;388.0
579;14 Kledingindustrie;2012;372.0
580;14 Kledingindustrie;2013;393.0
581;14 Kledingindustrie;2014;374.0
582;14 Kledingindustrie;2015;349.0
583;14 Kledingindustrie;2016;366.0
584;14 Kledingindustrie;2017;371.0
585;14 Kledingindustrie;2018;378.0
586;14 Kledingindustrie;2019;345.0
587;14 Kledingindustrie;2020;326.0
588;141 Kledingindustrie (geen bontkleding);2009;409.0
589;141 Kledingindustrie (geen bontkleding);2010;411.0
590;141 Kledingindustrie (geen bontkleding);2011;375.0
591;141 Kledingindustrie (geen bontkleding);2012;363.0
592;141 Kledingindustrie (geen bontkleding);2013;384.0
593;141 Kledingindustrie (geen bontkleding);2014;362.0
594;141 Kledingindustrie (geen bontkleding);2015;338.0
595;141 Kledingindustrie (geen bontkleding);2016;354.0
596;141 Kledingindustrie (geen bontkleding);2017;361.0
597;141 Kledingindustrie (geen bontkleding);2018;369.0
598;141 Kledingindustrie (geen bontkleding);2019;335.0
599;141 Kledingindustrie (geen bontkleding);2020;316.0
600;142 Bontartikelenindustrie;2009;
601;142 Bontartikelenindustrie;2010;
602;142 Bontartikelenindustrie;2011;
603;142 Bontartikelenindustrie;2012;
604;142 Bontartikelenindustrie;2013;
605;142 Bontartikelenindustrie;2014;
606;142 Bontartikelenindustrie;2015;
607;142 Bontartikelenindustrie;2016;
