ID;Delictgroep;Geslacht;Leeftijd;Opleiding;Perioden;HaltJongeren_1;HaltJongerenRelatief_2
1171;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2017;    90  ;        
1172;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2018;   100  ;        
1173;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2019;   150  ;        
1174;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2020;   150  ;        
1175;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2021;    90  ;        
1176;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2022;    50  ;        
1177;Totaal Halt-jongeren;Totaal;Overig of onbekend;Mbo;2023;.       ;.       
1178;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2005;.       ;.       
1179;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2006;.       ;.       
1180;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2007;.       ;.       
1181;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2008;.       ;.       
1182;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2009;.       ;.       
1183;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2010;.       ;.       
1184;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2011;.       ;.       
1185;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2012;.       ;.       
1186;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2013;    30  ;        
1187;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2014;    30  ;        
1188;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2015;    20  ;        
1189;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2016;    20  ;        
1190;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2017;    20  ;        
1191;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2018;    20  ;        
1192;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2019;    30  ;        
1193;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2020;    20  ;        
1194;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2021;    10  ;        
1195;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2022;    10  ;        
1196;Totaal Halt-jongeren;Totaal;Overig of onbekend;Havo, vwo;2023;.       ;.       
1197;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2005;.       ;.       
1198;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2006;.       ;.       
1199;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2007;.       ;.       
1200;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2008;.       ;.       
1201;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2009;.       ;.       
1202;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2010;.       ;.       
1203;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2011;.       ;.       
1204;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2012;.       ;.       
1205;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2013;    50  ;        
1206;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2014;    40  ;        
1207;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2015;    30  ;        
1208;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2016;    30  ;        
1209;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2017;    40  ;        
1210;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2018;    40  ;        
1211;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2019;    50  ;        
1212;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2020;    60  ;        
1213;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2021;    30  ;        
1214;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2022;    10  ;        
1215;Totaal Halt-jongeren;Totaal;Overig of onbekend;Overige opleidingen/onbekend;2023;.       ;.       
1216;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2005;17190   ;.       
1217;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2006;16510   ;250     
1218;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2007;17740   ;269     
1219;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2008;15990   ;247     
1220;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2009;15040   ;236     
1221;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2010;12390   ;196     
1222;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2011;12650   ;200     
1223;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2012;12840   ;203     
1224;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2013; 12110  ;189     
1225;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2014; 12300  ;192     
1226;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2015; 11950  ;186     
1227;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2016; 11430  ;178     
1228;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2017; 12060  ;183     
1229;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2018; 10520  ;162     
1230;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2019; 11220  ;174     
1231;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2020; 10170  ;157     
1232;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2021;  7740  ;121     
1233;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2022;  7270  ;115     
1234;Totaal Halt-jongeren;Mannen;Totaal;Totaal opleidingen;2023;7610    ;121     
1235;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2005;.       ;.       
1236;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2006;.       ;.       
1237;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2007;.       ;.       
1238;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2008;.       ;.       
1239;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2009;.       ;.       
1240;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2010;.       ;.       
1241;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2011;.       ;.       
1242;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2012;.       ;.       
1243;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2013;   100  ;34      
1244;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2014;    70  ;26      
1245;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2015;    90  ;34      
1246;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2016;    50  ;23      
1247;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2017;    50  ;22      
1248;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2018;    40  ;19      
1249;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2019;    40  ;16      
1250;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2020;    50  ;23      
1251;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2021;    30  ;16      
1252;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2022;    40  ;21      
1253;Totaal Halt-jongeren;Mannen;Totaal;Basisonderwijs;2023;.       ;.       
1254;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2005;.       ;.       
1255;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2006;.       ;.       
1256;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2007;.       ;.       
1257;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2008;.       ;.       
1258;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2009;.       ;.       
1259;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2010;.       ;.       
1260;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2011;.       ;.       
1261;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2012;.       ;.       
1262;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2013;  4500  ;272     
1263;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2014;  4560  ;268     
1264;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2015;  4220  ;246     
1265;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2016;  4060  ;239     
1266;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2017;  3970  ;246     
1267;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2018;  3170  ;205     
1268;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2019;  3320  ;223     
1269;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2020;  2780  ;196     
1270;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2021;  2200  ;162     
1271;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2022;  2130  ;158     
1272;Totaal Halt-jongeren;Mannen;Totaal;Vmbo;2023;.       ;.       
1273;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2005;.       ;.       
1274;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2006;.       ;.       
1275;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2007;.       ;.       
1276;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2008;.       ;.       
1277;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2009;.       ;.       
1278;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2010;.       ;.       
1279;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2011;.       ;.       
1280;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2012;.       ;.       
1281;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2013;   580  ;235     
1282;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2014;   680  ;273     
1283;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2015;   750  ;302     
1284;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2016;   690  ;277     
1285;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2017;   760  ;297     
1286;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2018;   780  ;303     
1287;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2019;   800  ;309     
1288;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2020;   780  ;296     
1289;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2021;   650  ;244     
1290;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2022;   560  ;210     
1291;Totaal Halt-jongeren;Mannen;Totaal;Voortgezet speciaal onderwijs;2023;.       ;.       
1292;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2005;.       ;.       
1293;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2006;.       ;.       
1294;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2007;.       ;.       
1295;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2008;.       ;.       
1296;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2009;.       ;.       
1297;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2010;.       ;.       
1298;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2011;.       ;.       
1299;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2012;.       ;.       
1300;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2013;   720  ;405     
1301;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2014;   820  ;459     
1302;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2015;   780  ;426     
1303;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2016;   740  ;406     
1304;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2017;   660  ;365     
1305;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2018;   600  ;332     
1306;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2019;   510  ;315     
1307;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2020;   490  ;300     
1308;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2021;   400  ;242     
1309;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2022;   400  ;245     
1310;Totaal Halt-jongeren;Mannen;Totaal;Praktijkonderwijs;2023;.       ;.       
1311;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2005;.       ;.       
1312;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2006;.       ;.       
1313;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2007;.       ;.       
1314;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2008;.       ;.       
1315;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2009;.       ;.       
1316;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2010;.       ;.       
1317;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2011;.       ;.       
1318;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2012;.       ;.       
1319;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2013;  2880  ;369     
1320;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2014;  2990  ;382     
1321;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2015;  2990  ;376     
1322;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2016;  2930  ;356     
1323;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2017;  3080  ;362     
1324;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2018;  2960  ;343     
1325;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2019;  3320  ;374     
1326;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2020;  3090  ;343     
1327;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2021;  2290  ;263     
1328;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2022;  2110  ;252     
1329;Totaal Halt-jongeren;Mannen;Totaal;Mbo;2023;.       ;.       
1330;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2005;.       ;.       
1331;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2006;.       ;.       
1332;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2007;.       ;.       
1333;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2008;.       ;.       
1334;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2009;.       ;.       
1335;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2010;.       ;.       
1336;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2011;.       ;.       
1337;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2012;.       ;.       
1338;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2013;  2870  ;96      
1339;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2014;  2760  ;92      
1340;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2015;  2750  ;92      
1341;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2016;  2580  ;85      
1342;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2017;  2740  ;90      
1343;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2018;  2280  ;75      
1344;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2019;  2530  ;84      
1345;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2020;  2190  ;73      
1346;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2021;  1570  ;52      
1347;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2022;  1540  ;51      
1348;Totaal Halt-jongeren;Mannen;Totaal;Havo, vwo;2023;.       ;.       
1349;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2005;.       ;.       
1350;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2006;.       ;.       
1351;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2007;.       ;.       
1352;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2008;.       ;.       
1353;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2009;.       ;.       
1354;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2010;.       ;.       
1355;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2011;.       ;.       
1356;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2012;.       ;.       
1357;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2013;   470  ;        
1358;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2014;   430  ;        
1359;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2015;   380  ;        
1360;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2016;   390  ;        
1361;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2017;   810  ;        
1362;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2018;   690  ;        
1363;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2019;   700  ;        
1364;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2020;   800  ;        
1365;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2021;   600  ;        
1366;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2022;   480  ;        
1367;Totaal Halt-jongeren;Mannen;Totaal;Overige opleidingen/onbekend;2023;.       ;.       
1368;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2005;1790    ;.       
1369;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2006;1650    ;154     
1370;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2007;1960    ;183     
1371;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2008;1590    ;150     
1372;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2009;1400    ;131     
1373;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2010;950     ;91      
1374;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2011;920     ;86      
1375;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2012;930     ;86      
1376;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2013;   840  ;79      
1377;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2014;   800  ;76      
1378;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2015;   620  ;59      
1379;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2016;   610  ;60      
1380;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2017;   670  ;66      
1381;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2018;   480  ;47      
1382;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2019;   420  ;41      
1383;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2020;   400  ;39      
1384;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2021;   390  ;38      
1385;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2022;   400  ;38      
1386;Totaal Halt-jongeren;Mannen;12 jaar;Totaal opleidingen;2023;380     ;37      
1387;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2005;.       ;.       
1388;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2006;.       ;.       
1389;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2007;.       ;.       
1390;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2008;.       ;.       
1391;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2009;.       ;.       
1392;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2010;.       ;.       
1393;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2011;.       ;.       
1394;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2012;.       ;.       
1395;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2013;    50  ;23      
1396;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2014;    40  ;20      
1397;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2015;    40  ;20      
1398;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2016;    30  ;15      
1399;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2017;    20  ;11      
1400;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2018;    20  ;10      
1401;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2019;    10  ;9       
1402;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2020;    20  ;11      
1403;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2021;    20  ;10      
1404;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2022;    20  ;14      
1405;Totaal Halt-jongeren;Mannen;12 jaar;Basisonderwijs;2023;.       ;.       
1406;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2005;.       ;.       
1407;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2006;.       ;.       
1408;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2007;.       ;.       
1409;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2008;.       ;.       
1410;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2009;.       ;.       
1411;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2010;.       ;.       
1412;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2011;.       ;.       
1413;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2012;.       ;.       
1414;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2013;   340  ;206     
1415;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2014;   310  ;178     
1416;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2015;   230  ;130     
1417;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2016;   240  ;137     
1418;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2017;   250  ;158     
1419;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2018;   170  ;110     
1420;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2019;   130  ;85      
1421;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2020;   130  ;81      
1422;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2021;   130  ;92      
1423;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2022;   140  ;96      
1424;Totaal Halt-jongeren;Mannen;12 jaar;Vmbo;2023;.       ;.       
1425;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
1426;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
1427;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
1428;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
1429;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
1430;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
1431;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
1432;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
1433;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2013;    50  ;179     
1434;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2014;    50  ;194     
1435;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2015;    60  ;241     
1436;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2016;    60  ;232     
1437;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2017;    60  ;217     
1438;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2018;    50  ;168     
1439;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2019;    50  ;169     
1440;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2020;    50  ;174     
1441;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2021;    50  ;163     
1442;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2022;    40  ;117     
1443;Totaal Halt-jongeren;Mannen;12 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
1444;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2005;.       ;.       
1445;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2006;.       ;.       
1446;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2007;.       ;.       
1447;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2008;.       ;.       
1448;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2009;.       ;.       
1449;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2010;.       ;.       
1450;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2011;.       ;.       
1451;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2012;.       ;.       
1452;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2013;    60  ;427     
1453;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2014;    60  ;410     
1454;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2015;    50  ;363     
1455;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2016;    40  ;273     
1456;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2017;    40  ;305     
1457;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2018;    40  ;238     
1458;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2019;    50  ;265     
1459;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2020;    30  ;143     
1460;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2021;    30  ;136     
1461;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2022;    30  ;167     
1462;Totaal Halt-jongeren;Mannen;12 jaar;Praktijkonderwijs;2023;.       ;.       
