ID;PrognoseInterval;Perioden;Bevolkingsomvang_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;DemografischeDruk_8;Levendgeborenen_9;TotaalVruchtbaarheidscijfer_10;Overledenen_11;LevensverwachtingMannen_12;LevensverwachtingVrouwen_13;Immigratie_14;EmigratieInclSaldoAdmCorrecties_15;MigratiesaldoInclSaldoAdmCorr_16
19;1;2023;16884460.0;3725639.0;9788685.0;3370141.0;22.1;58.0;20.0;72.49;186507;1.75;176811;78.53;82.25;116185;103445;12740
20;1;2024;16909930.0;3716171.0;9762759.0;3431001.0;22.0;57.7;20.3;73.2;187227;1.75;179706;78.57;82.28;116134;102912;13222
21;1;2025;16933700.0;3712829.0;9727109.0;3493766.0;21.9;57.4;20.6;74.08;187805;1.75;182763;78.62;82.31;116102;102311;13791
22;1;2026;16955570.0;3713178.0;9689147.0;3553242.0;21.9;57.1;21.0;74.99;188255;1.75;185788;78.66;82.34;116050;101640;14410
23;1;2027;16975470.0;3716938.0;9643574.0;3614962.0;21.9;56.8;21.3;76.02;188615;1.75;189016;78.7;82.36;116011;100928;15083
24;1;2028;16993180.0;3723527.0;9595848.0;3673811.0;21.9;56.5;21.6;77.08;188814;1.75;192187;78.75;82.38;115968;100151;15817
25;1;2029;17008660.0;3732340.0;9543917.0;3732405.0;21.9;56.1;21.9;78.21;188961;1.75;195362;78.78;82.4;115919;99332;16587
26;1;2030;17021880.0;3742869.0;9489285.0;3789723.0;22.0;55.7;22.3;79.38;188891;1.75;198614;78.82;82.42;115878;98474;17404
27;1;2031;17032590.0;3754498.0;9439192.0;3838899.0;22.0;55.4;22.5;80.44;188715;1.75;201862;78.86;82.44;115832;97566;18266
28;1;2032;17040730.0;3766916.0;9393590.0;3880233.0;22.1;55.1;22.8;81.4;188352;1.75;204874;78.9;82.46;115789;96654;19135
29;1;2033;17046380.0;3779423.0;9350415.0;3916543.0;22.2;54.9;23.0;82.3;187793;1.75;207825;78.93;82.47;115735;95696;20039
30;1;2034;17049420.0;3791326.0;9307473.0;3950619.0;22.2;54.6;23.2;83.18;187100;1.75;210527;78.97;82.48;115704;94752;20952
31;1;2035;17049970.0;3802230.0;9257038.0;3990704.0;22.3;54.3;23.4;84.18;186307;1.75;213041;79.0;82.5;115665;93796;21869
32;1;2036;17048140.0;3811750.0;9214624.0;4021762.0;22.4;54.1;23.6;85.01;185391;1.75;215328;79.03;82.51;115612;92843;22769
33;1;2037;17044000.0;3819564.0;9183500.0;4040934.0;22.4;53.9;23.7;85.59;184505;1.75;217422;79.07;82.52;115569;91917;23652
34;1;2038;17037760.0;3825543.0;9164881.0;4047338.0;22.5;53.8;23.8;85.9;183613;1.75;219220;79.1;82.53;115519;90997;24522
35;1;2039;17029710.0;3829550.0;9163641.0;4036518.0;22.5;53.8;23.7;85.84;182832;1.75;220813;79.14;82.54;115483;90136;25347
36;1;2040;17020110.0;3831635.0;9171310.0;4017160.0;22.5;53.9;23.6;85.58;182160;1.75;222179;79.17;82.55;115442;89295;26147
37;1;2041;17009260.0;3832038.0;9188345.0;3988880.0;22.5;54.0;23.5;85.11;181620;1.75;223317;79.21;82.56;115397;88514;26883
38;1;2042;16997480.0;3830905.0;9208377.0;3958197.0;22.5;54.2;23.3;84.58;181290;1.75;224249;79.24;82.57;115354;87786;27569
39;1;2043;16985120.0;3828551.0;9231944.0;3924623.0;22.5;54.4;23.1;83.98;181139;1.75;224979;79.28;82.57;115309;87115;28194
40;1;2044;16972500.0;3825279.0;9255095.0;3892128.0;22.5;54.5;22.9;83.38;181151;1.75;225497;79.31;82.58;115258;86536;28722
41;1;2045;16959910.0;3821326.0;9279918.0;3858664.0;22.5;54.7;22.8;82.75;181385;1.75;225865;79.35;82.59;115213;86024;29189
42;1;2046;16947650.0;3817038.0;9300890.0;3829718.0;22.5;54.9;22.6;82.21;181712;1.75;226043;79.39;82.59;115179;85600;29579
43;1;2047;16935920.0;3812624.0;9324611.0;3798690.0;22.5;55.1;22.4;81.62;182217;1.75;226062;79.43;82.6;115138;85290;29848
44;1;2048;16924960.0;3808315.0;9353178.0;3763465.0;22.5;55.3;22.2;80.95;182805;1.75;225927;79.47;82.61;115093;85068;30025
45;1;2049;16914890.0;3804348.0;9382850.0;3727693.0;22.5;55.5;22.0;80.27;183486;1.75;225584;79.52;82.61;115048;84960;30088
46;1;2050;16905910.0;3800855.0;9408654.0;3696403.0;22.5;55.7;21.9;79.68;184178;1.75;225033;79.56;82.62;115012;84979;30033
47;2;2004;;;;;;;;;185438;1.65;128920;75.51;80.19;68440;87693;-54345
48;2;2005;16250856.0;3975389.0;9993101.0;2272428.0;24.4;61.4;14.0;62.44;178394;1.62;124897;75.38;79.86;60470;77525;-59718
49;2;2006;16234905.0;3957318.0;9960268.0;2294785.0;24.3;61.3;14.1;62.59;172711;1.61;122146;75.19;79.5;56943;73279;-61028
50;2;2007;16212773.0;3932293.0;9937045.0;2306187.0;24.1;61.1;14.1;62.49;168463;1.6;122144;75.06;79.25;56008;71361;-58606
51;2;2008;16191757.0;3903772.0;9913948.0;2321005.0;24.0;61.0;14.2;62.43;163908;1.58;121464;75.13;79.2;56644;66183;-55481
52;2;2009;16163828.0;3872612.0;9882122.0;2347375.0;23.8;60.8;14.4;62.48;160743;1.57;120900;75.07;79.09;58097;66685;-52288
53;2;2010;16135976.0;3835785.0;9832889.0;2379524.0;23.5;60.5;14.5;62.64;158344;1.56;121541;74.78;78.77;59689;67357;-48059
54;2;2011;16109004.0;3794079.0;9813051.0;2398374.0;23.3;60.4;14.7;62.48;154557;1.54;120664;74.76;78.71;61096;64077;-49170
55;2;2012;16080270.0;3747186.0;9729808.0;2476949.0;23.0;59.9;15.1;63.31;151980;1.52;119762;74.71;78.63;62220;60732;-44902
56;2;2013;16051743.0;3698233.0;9660722.0;2550586.0;22.7;59.4;15.6;63.97;150462;1.51;121425;74.66;78.56;62636;63170;-43184
57;2;2014;16023426.0;3652691.0;9604390.0;2604834.0;22.5;59.1;15.9;64.53;147394;1.49;123526;74.38;78.26;62491;64857;-43614
58;2;2015;15983484.0;3601391.0;9548683.0;2647789.0;22.2;58.7;16.2;64.87;147826;1.48;124671;74.22;78.08;62191;64007;-45589
59;2;2016;15954897.0;3561658.0;9494894.0;2685668.0;22.0;58.4;16.4;65.19;146633;1.45;124764;74.15;77.99;61861;62529;-42154
60;2;2017;15918164.0;3523987.0;9438205.0;2713192.0;21.8;58.0;16.6;65.49;147049;1.45;125395;74.21;78.04;61616;64282;-40434
61;2;2018;15871653.0;3483852.0;9378416.0;2757732.0;21.5;57.7;16.8;65.92;146712;1.45;126574;74.28;78.09;61366;62291;-40406
62;2;2019;15843898.0;3432952.0;9327845.0;2789973.0;21.2;57.4;17.0;66.13;146723;1.45;127592;74.17;77.96;61155;61454;-36235
63;2;2020;15816826.0;3384783.0;9294257.0;2821062.0;21.0;57.1;17.2;66.36;145122;1.41;131080;74.09;77.86;60991;60618;-36968
64;2;2021;15759766.0;3332186.0;9247268.0;2849963.0;20.7;56.8;17.4;66.48;144080;1.4;133410;74.02;77.78;60798;61457;-35344
65;2;2022;15733145.0;3286876.0;9195217.0;2879290.0;20.4;56.5;17.6;66.68;143992;1.4;133609;73.95;77.7;60625;60402;-35063
66;2;2023;15684504.0;3239616.0;9142512.0;2911221.0;20.1;56.2;17.8;66.92;142483;1.38;134067;74.2;77.92;60494;60374;-34408
67;2;2024;15661181.0;3191897.0;9091896.0;2952378.0;19.8;55.8;18.0;67.06;143708;1.38;138220;74.12;77.83;60353;60994;-32591
68;2;2025;15579962.0;3162904.0;9037420.0;2993088.0;19.6;55.3;18.2;67.33;144497;1.37;139518;73.97;77.66;60235;56120;-33794
69;2;2026;15532238.0;3134960.0;8972172.0;3029655.0;19.4;54.9;18.3;67.95;142456;1.36;139290;73.91;77.58;60135;58504;-31856
70;2;2027;15501776.0;3111122.0;8895981.0;3078241.0;19.3;54.5;18.6;68.77;141034;1.34;141888;73.84;77.49;60076;53854;-31668
71;2;2028;15452422.0;3089903.0;8810383.0;3074676.0;19.2;54.0;18.8;69.52;139444;1.33;144286;73.94;77.58;59927;53077;-31705
72;2;2029;15398910.0;3053103.0;8727942.0;3110182.0;19.1;53.5;19.0;70.22;138348;1.33;148220;73.78;77.4;59847;53101;-28729
73;2;2030;15341525.0;3023765.0;8637496.0;3132141.0;19.0;53.1;19.1;70.84;137173;1.32;152158;73.59;77.19;59783;54257;-26487
74;2;2031;15288970.0;3009248.0;8553768.0;3151562.0;19.0;52.6;19.2;71.67;136089;1.32;152246;73.42;77.0;59719;54452;-29152
75;2;2032;15205705.0;2999840.0;8466323.0;3166170.0;18.9;52.3;19.3;72.21;135237;1.32;153864;73.19;76.75;59659;55868;-24524
76;2;2033;15122972.0;2993659.0;8390116.0;3171910.0;18.8;51.9;19.4;72.73;133635;1.32;157087;73.29;76.83;59612;54002;-24967
77;2;2034;15065204.0;2971513.0;8311713.0;3181135.0;18.8;51.5;19.3;73.14;134372;1.31;158500;73.25;76.77;59567;51661;-23443
78;2;2035;15002008.0;2943494.0;8228191.0;3180357.0;18.8;51.1;19.4;73.63;130724;1.31;162462;72.99;76.48;59517;49818;-22997
79;2;2036;14925481.0;2937020.0;8160885.0;3173328.0;18.8;50.8;19.4;73.89;128254;1.3;162651;72.94;76.41;59450;50613;-23004
80;2;2037;14851888.0;2909789.0;8094908.0;3153473.0;18.7;50.6;19.3;74.31;127552;1.29;163912;73.02;76.47;59414;47358;-20054
81;2;2038;14795314.0;2885891.0;8028770.0;3121599.0;18.7;50.4;19.3;74.08;124390;1.29;167195;73.04;76.47;59350;48173;-19013
82;2;2039;14687966.0;2861944.0;7988162.0;3089032.0;18.7;50.4;19.1;73.74;123496;1.3;169250;72.69;76.09;59317;48805;-18163
83;2;2040;14584344.0;2837293.0;7953106.0;3043397.0;18.7;50.4;19.0;73.45;120158;1.29;169706;72.83;76.21;59274;47637;-18400
84;2;2041;14466887.0;2813114.0;7916294.0;2986744.0;18.6;50.4;18.8;72.48;115835;1.25;168257;72.78;76.13;59220;46343;-15081
85;2;2042;14362284.0;2786384.0;7898105.0;2919887.0;18.5;50.5;18.6;71.52;116939;1.26;171963;72.89;76.21;59175;46163;-12502
86;2;2043;14271186.0;2753765.0;7881439.0;2879561.0;18.4;50.7;18.2;70.66;115513;1.25;174707;72.72;76.01;59132;46538;-13632
87;2;2044;14189058.0;2731238.0;7866490.0;2818397.0;18.4;50.8;18.0;69.87;114710;1.24;173404;72.51;75.78;59090;46829;-12581
88;2;2045;14097279.0;2705740.0;7847803.0;2783354.0;18.2;50.9;17.7;68.9;113166;1.23;174291;72.4;75.64;59039;44281;-14050
89;2;2046;13994975.0;2681565.0;7835446.0;2720588.0;18.2;51.0;17.4;68.0;111579;1.23;175610;72.68;75.88;58996;46585;-14222
90;2;2047;13915595.0;2658518.0;7818808.0;2671811.0;18.1;51.2;17.1;67.22;110049;1.24;173088;72.62;75.79;58960;47235;-11734
91;2;2048;13840534.0;2628420.0;7808208.0;2608992.0;18.0;51.3;16.8;66.57;107603;1.22;171101;72.58;75.71;58915;45936;-11038
92;2;2049;13757045.0;2599685.0;7792163.0;2562668.0;17.9;51.4;16.6;65.66;107623;1.21;174526;72.62;75.72;58868;46496;-10564
93;2;2050;13671782.0;2574239.0;7779883.0;2517809.0;17.7;51.5;16.4;65.18;106726;1.22;173040;72.51;75.57;58827;45380;-11616
94;3;2004;;;;;;;;;202689;1.8;155411;77.41;82.09;121737;136250;20216
95;3;2005;16332651.0;4000601.0;10049169.0;2294203.0;24.5;61.6;14.1;62.74;202393;1.84;162185;78.11;82.6;133260;141515;33472
96;3;2006;16413841.0;4012763.0;10084142.0;2343015.0;24.5;61.5;14.3;63.24;201800;1.86;168940;78.67;82.99;142980;141964;43023
97;3;2007;16506696.0;4020801.0;10138482.0;2386464.0;24.5;61.5;14.6;63.59;201264;1.9;173817;79.06;83.26;152055;141546;50817
98;3;2008;16611102.0;4028275.0;10189380.0;2438262.0;24.4;61.6;14.9;63.99;202014;1.93;177201;79.47;83.54;160665;142499;59482
99;3;2009;16713513.0;4038409.0;10231371.0;2500103.0;24.4;61.5;15.2;64.6;201013;1.95;180340;79.92;83.94;168576;141300;67479
100;3;2010;16822444.0;4049208.0;10271623.0;2572311.0;24.3;61.5;15.6;65.19;202178;1.96;185825;80.16;84.14;175425;143169;70743
101;3;2011;16931308.0;4053838.0;10334659.0;2634510.0;24.2;61.5;15.9;65.57;203597;1.98;188529;80.47;84.42;181280;143855;76290
102;3;2012;17045410.0;4063796.0;10330752.0;2758302.0;24.1;61.2;16.7;66.98;204253;1.99;190311;80.87;84.79;186064;146700;77932
103;3;2013;17151480.0;4070276.0;10339418.0;2876016.0;24.1;61.0;17.3;68.22;205445;2.0;194007;81.12;85.02;189687;146309;80648
104;3;2014;17273720.0;4085192.0;10374658.0;2976383.0;24.0;60.8;17.9;69.29;208720;2.0;200499;81.24;85.12;192203;149125;78582
105;3;2015;17394096.0;4098194.0;10407975.0;3071069.0;23.9;60.7;18.4;70.3;209712;2.01;203836;81.41;85.27;194190;155792;78339
106;3;2016;17491054.0;4114349.0;10443465.0;3159949.0;24.0;60.5;18.8;71.35;212895;2.03;206292;81.71;85.55;195892;154716;78871
107;3;2017;17603470.0;4141444.0;10472946.0;3241992.0;24.0;60.4;19.3;72.27;215257;2.04;207435;81.94;85.76;197423;152852;76491
108;3;2018;17713620.0;4174151.0;10496865.0;3323412.0;24.0;60.3;19.8;73.3;220602;2.06;208857;82.02;85.83;198681;154951;79151
109;3;2019;17809184.0;4203884.0;10518247.0;3407462.0;24.0;60.2;20.3;74.19;223792;2.08;211012;82.29;86.08;199787;152659;82580
110;3;2020;17939884.0;4231911.0;10545866.0;3495861.0;24.0;60.1;20.7;75.1;225489;2.09;217522;82.4;86.17;200779;153736;81094
111;3;2021;18058220.0;4255558.0;10579635.0;3578289.0;24.0;60.1;21.2;76.03;227152;2.09;216780;82.35;86.11;201573;155810;77392
112;3;2022;18165264.0;4278202.0;10612688.0;3667480.0;24.0;60.0;21.6;77.04;229280;2.09;221252;82.58;86.33;202289;155312;80793
113;3;2023;18281750.0;4306569.0;10647989.0;3748172.0;24.0;59.9;22.1;78.06;232221;2.11;226469;82.75;86.48;202978;152382;74974
114;3;2024;18411028.0;4355458.0;10662510.0;3843830.0;24.1;59.9;22.6;79.26;234273;2.1;229492;82.86;86.57;203530;150398;82122
115;3;2025;18544444.0;4396404.0;10685620.0;3928137.0;24.2;59.8;23.0;80.78;235958;2.11;237280;83.02;86.71;204051;157252;84391
116;3;2026;18658198.0;4438060.0;10669936.0;4002895.0;24.3;59.5;23.6;82.17;237998;2.13;238696;83.37;87.05;204487;151984;80046
117;3;2027;18773588.0;4476111.0;10669073.0;4081049.0;24.5;59.3;24.1;83.64;241105;2.13;246775;83.64;87.3;204884;153639;83047
118;3;2028;18897732.0;4516739.0;10649217.0;4170953.0;24.6;59.0;24.5;85.05;239467;2.13;249114;83.67;87.31;205251;155391;81701
119;3;2029;19009016.0;4549113.0;10679145.0;4263983.0;24.8;58.7;24.9;86.75;241388;2.14;249445;83.76;87.37;205517;154113;81472
120;3;2030;19116076.0;4582152.0;10668345.0;4349796.0;24.8;58.5;25.4;88.45;245441;2.16;254156;84.0;87.6;205838;155922;84553
121;3;2031;19260528.0;4628382.0;10662841.0;4432806.0;24.9;58.2;25.8;90.0;242713;2.16;260020;84.14;87.72;206102;156180;83726
122;3;2032;19328776.0;4684160.0;10669050.0;4521201.0;25.2;58.1;26.2;91.31;243365;2.15;262586;84.31;87.87;206320;157114;87464
123;3;2033;19406604.0;4721149.0;10686390.0;4600589.0;25.4;57.9;26.6;92.71;243536;2.18;265854;84.59;88.12;206489;154107;85759
124;3;2034;19509632.0;4742671.0;10695641.0;4664484.0;25.5;57.8;27.0;94.19;245549;2.17;269152;84.48;88.0;206671;147923;88543
125;3;2035;19580436.0;4787120.0;10691860.0;4740170.0;25.7;57.6;27.3;95.7;246259;2.17;271066;84.72;88.22;206843;145937;90939
126;3;2036;19669382.0;4829982.0;10683827.0;4815239.0;25.8;57.5;27.6;96.94;248800;2.19;275524;85.08;88.56;206908;143668;94200
127;3;2037;19789838.0;4857756.0;10733583.0;4882680.0;25.9;57.4;28.0;97.75;247511;2.2;275732;85.29;88.74;207024;142879;90785
128;3;2038;19878206.0;4897608.0;10796720.0;4925557.0;26.1;57.4;28.2;98.51;246546;2.21;278333;85.57;89.0;207104;142498;88832
129;3;2039;19986336.0;4935016.0;10886062.0;4952001.0;26.1;57.6;28.4;98.49;248573;2.2;283273;85.42;88.83;207208;142360;91340
130;3;2040;20087686.0;4957081.0;10930509.0;4969049.0;26.2;57.7;28.5;98.42;251589;2.21;280594;85.82;89.2;207297;141059;88694
131;3;2041;20166864.0;4964644.0;10975855.0;4974241.0;26.2;58.0;28.5;98.28;250142;2.23;281817;85.9;89.25;207327;142884;89462
132;3;2042;20192226.0;4979501.0;11042778.0;4995347.0;26.3;58.3;28.5;97.89;252613;2.22;281144;85.58;88.9;207371;137558;86936
133;3;2043;20254816.0;4996062.0;11124886.0;5003130.0;26.3;58.6;28.5;97.26;254826;2.22;288060;85.93;89.22;207409;134728;88279
134;3;2044;20392768.0;5021790.0;11211618.0;4985811.0;26.4;58.9;28.5;96.94;256819;2.22;281422;86.0;89.27;207392;135657;90424
135;3;2045;20529328.0;5066353.0;11295751.0;4959839.0;26.5;59.2;28.5;96.39;260678;2.22;284101;86.1;89.33;207444;139128;91231
136;3;2046;20608648.0;5089544.0;11368100.0;4981924.0;26.6;59.5;28.5;95.95;265643;2.23;280643;86.11;89.32;207470;134466;94310
137;3;2047;20693116.0;5099205.0;11446200.0;4974297.0;26.6;59.8;28.4;95.45;268742;2.25;280839;86.42;89.59;207489;134632;95776
138;3;2048;20768572.0;5132651.0;11504503.0;4941010.0;26.7;60.0;28.3;94.87;268477;2.26;278415;86.86;89.99;207486;137079;95192
139;3;2049;20909204.0;5163832.0;11555962.0;4941174.0;26.8;60.4;28.2;94.54;271458;2.27;278924;86.93;90.03;207460;137446;98168
140;3;2050;21007362.0;5214599.0;11633770.0;4937014.0;26.8;60.5;28.2;94.28;274711;2.27;277708;87.0;90.06;207500;137780;94629
141;4;2004;;;;;;;;;190022;1.69;135410;75.93;80.61;79533;99368;-37281
142;4;2005;16271485.0;3982263.0;10006242.0;2277577.0;24.5;61.5;14.0;62.51;184264;1.68;133529;76.01;80.5;75022;93854;-40621
143;4;2006;16278715.0;3971048.0;9988495.0;2306377.0;24.4;61.3;14.1;62.73;180148;1.68;133391;76.03;80.35;73485;89067;-40391
144;4;2007;16279045.0;3952764.0;9979389.0;2327374.0;24.2;61.2;14.2;62.77;176080;1.66;132588;76.13;80.32;73813;88259;-38033
145;4;2008;16278795.0;3930688.0;9966270.0;2351290.0;24.1;61.1;14.4;62.83;172991;1.66;133611;76.25;80.33;75249;86566;-34830
146;4;2009;16276440.0;3909135.0;9941956.0;2389854.0;23.9;61.0;14.6;63.07;170170;1.66;134471;76.2;80.22;77130;84880;-28151
147;4;2010;16281355.0;3882920.0;9915936.0;2431877.0;23.7;60.8;14.8;63.35;168403;1.66;135112;76.25;80.23;78993;84995;-24258
148;4;2011;16279745.0;3846766.0;9913246.0;2462288.0;23.5;60.7;15.0;63.35;166530;1.65;135642;76.19;80.14;80475;84298;-24445
149;4;2012;16276995.0;3810234.0;9841429.0;2556251.0;23.3;60.2;15.5;64.33;164480;1.65;136925;76.22;80.14;81563;83840;-22528
150;4;2013;16270220.0;3777210.0;9779614.0;2638102.0;23.1;59.8;16.0;65.16;162813;1.63;137985;76.18;80.08;81903;84192;-20711
151;4;2014;16256735.0;3743741.0;9728596.0;2705848.0;22.8;59.4;16.4;65.8;163061;1.62;138478;76.17;80.05;81625;84410;-20673
152;4;2015;16251285.0;3711250.0;9686020.0;2764171.0;22.6;59.2;16.7;66.3;163029;1.62;141472;76.22;80.08;81148;83519;-21087
153;4;2016;16240720.0;3683791.0;9641858.0;2812705.0;22.4;58.9;17.0;66.81;162712;1.62;142425;76.24;80.08;80628;82583;-20442
154;4;2017;16235010.0;3655577.0;9599752.0;2859500.0;22.3;58.6;17.3;67.29;162959;1.62;144265;76.25;80.08;80167;82268;-19542
155;4;2018;16222755.0;3628796.0;9553324.0;2911687.0;22.1;58.3;17.5;67.79;162986;1.6;144972;76.23;80.04;79724;81471;-18014
156;4;2019;16212330.0;3596240.0;9518910.0;2958656.0;21.9;58.1;17.8;68.12;163479;1.59;147018;76.27;80.07;79338;80328;-17082
157;4;2020;16202290.0;3562510.0;9482086.0;3011464.0;21.7;57.8;18.1;68.47;163781;1.59;148366;76.23;80.0;78976;80621;-15940
158;4;2021;16188080.0;3519963.0;9451582.0;3058994.0;21.4;57.6;18.4;68.82;163760;1.59;151800;76.24;80.0;78588;79070;-15590
159;4;2022;16176025.0;3488540.0;9415897.0;3103800.0;21.2;57.4;18.6;69.2;164096;1.59;152382;76.17;79.91;78257;78556;-15529
160;4;2023;16162120.0;3458558.0;9375926.0;3147439.0;21.0;57.1;18.9;69.67;164196;1.59;155070;76.13;79.86;77873;77705;-14949
161;4;2024;16145405.0;3427620.0;9326413.0;3194250.0;20.9;56.8;19.1;70.18;164294;1.58;157222;76.21;79.92;77572;76610;-13584
162;4;2025;16137935.0;3405924.0;9271220.0;3238220.0;20.8;56.4;19.4;70.81;164577;1.58;160246;76.15;79.84;77331;75983;-12624
163;4;2026;16115585.0;3388233.0;9212506.0;3281076.0;20.7;56.0;19.6;71.55;164353;1.58;162978;76.04;79.72;77111;76077;-11031
164;4;2027;16082900.0;3374150.0;9145224.0;3324567.0;20.6;55.7;19.8;72.35;164245;1.57;165035;76.14;79.8;76896;74697;-11205
165;4;2028;16054615.0;3366939.0;9075659.0;3363424.0;20.5;55.3;20.1;73.2;163514;1.56;167457;76.1;79.73;76717;72861;-10501
166;4;2029;16030420.0;3360388.0;9002314.0;3406429.0;20.5;54.9;20.3;74.17;163839;1.57;170144;76.0;79.62;76547;74117;-9456
167;4;2030;15993770.0;3356223.0;8922022.0;3443851.0;20.5;54.5;20.6;75.09;162800;1.56;173066;76.16;79.76;76420;72543;-9153
168;4;2031;15957675.0;3354374.0;8849069.0;3474029.0;20.5;54.1;20.8;76.03;161444;1.56;176206;76.13;79.71;76195;71999;-6554
169;4;2032;15936155.0;3352784.0;8775242.0;3497818.0;20.5;53.8;20.9;76.77;160934;1.55;178610;76.06;79.62;76060;71123;-6861
170;4;2033;15894565.0;3343080.0;8713710.0;3514001.0;20.5;53.5;21.1;77.47;159274;1.55;180338;76.01;79.55;75924;70471;-5897
171;4;2034;15844855.0;3336483.0;8647924.0;3534486.0;20.6;53.2;21.2;78.1;158153;1.55;182684;76.0;79.52;75815;69682;-5217
172;4;2035;15816585.0;3333397.0;8574006.0;3544243.0;20.6;52.8;21.3;78.86;157005;1.54;184884;76.04;79.53;75702;70044;-3992
173;4;2036;15752545.0;3331814.0;8509658.0;3554098.0;20.6;52.5;21.4;79.55;155505;1.54;187100;76.11;79.59;75607;68003;-4307
174;4;2037;15716915.0;3325104.0;8449910.0;3565743.0;20.6;52.3;21.5;79.94;153134;1.53;189924;76.05;79.51;75516;67738;-2924
175;4;2038;15662600.0;3320881.0;8394335.0;3560700.0;20.7;52.1;21.5;80.17;152361;1.53;191489;75.96;79.38;75419;66836;-1292
176;4;2039;15608585.0;3309594.0;8365508.0;3528539.0;20.7;52.1;21.3;80.04;151109;1.53;192464;75.94;79.35;75330;65665;-12
177;4;2040;15543035.0;3300770.0;8344145.0;3489936.0;20.6;52.1;21.1;79.59;149266;1.52;193073;75.89;79.27;75254;64181;368
178;4;2041;15478460.0;3291400.0;8337876.0;3456698.0;20.6;52.1;20.9;78.96;148150;1.53;194169;75.9;79.25;75179;63915;2118
179;4;2042;15440545.0;3271642.0;8324696.0;3409897.0;20.6;52.2;20.7;78.34;146159;1.52;195502;75.77;79.1;75095;63157;2587
180;4;2043;15365650.0;3254461.0;8329475.0;3357732.0;20.5;52.4;20.4;77.56;144606;1.51;196122;75.7;79.0;75024;62469;4022
181;4;2044;15309410.0;3240369.0;8328327.0;3318092.0;20.5;52.5;20.2;76.88;143470;1.51;197077;75.75;79.02;74962;63109;3436
182;4;2045;15234435.0;3221652.0;8326511.0;3265729.0;20.5;52.7;19.9;76.08;143874;1.5;198149;75.65;78.88;74899;61449;3793
