ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
115;Bovengrens 95%-prognose-interval;2033;19486794.0;4108679.0;10887566.0;4715589.0;21.5;56.8;25.2;83.4;39.0;46.0;240351;1.98;221641;87.03;85.38;88.7;23.92;22.6;25.22;406374;305917;142283
116;Bovengrens 95%-prognose-interval;2034;19644732.0;4175230.0;10907653.0;4808964.0;21.7;56.5;25.6;84.9;39.7;47.1;241677;1.99;225616;87.29;85.63;88.97;24.13;22.79;25.44;408850;308608;142256
117;Bovengrens 95%-prognose-interval;2035;19790794.0;4237649.0;10907850.0;4912499.0;21.9;56.3;26.0;86.5;40.3;48.2;242240;2.0;229125;87.54;85.87;89.23;24.32;22.99;25.66;409070;310468;141712
118;Bovengrens 95%-prognose-interval;2036;19932128.0;4302229.0;10923016.0;5008742.0;22.2;56.1;26.4;88.0;40.9;49.3;242867;2.01;232690;87.8;86.12;89.49;24.53;23.18;25.86;408743;311418;140602
119;Bovengrens 95%-prognose-interval;2037;20055530.0;4375726.0;10944738.0;5097348.0;22.4;55.9;26.7;89.2;41.5;50.3;242511;2.01;235237;88.04;86.35;89.74;24.73;23.37;26.08;408233;312951;139338
120;Bovengrens 95%-prognose-interval;2038;20174994.0;4426429.0;10960830.0;5160852.0;22.5;55.8;27.0;90.4;42.0;51.0;241972;2.02;238119;88.28;86.58;89.99;24.92;23.54;26.28;408488;314437;137844
121;Bovengrens 95%-prognose-interval;2039;20310980.0;4491352.0;11000027.0;5204479.0;22.7;55.7;27.2;91.1;42.6;51.5;240952;2.03;239299;88.51;86.81;90.23;25.12;23.73;26.49;410947;315994;138645
122;Bovengrens 95%-prognose-interval;2040;20435720.0;4563661.0;11067081.0;5233617.0;22.9;55.7;27.3;91.7;43.1;51.8;240729;2.04;240971;88.76;87.04;90.48;25.3;23.9;26.69;409761;316920;139504
123;Bovengrens 95%-prognose-interval;2041;20575756.0;4630981.0;11129566.0;5276360.0;23.1;55.8;27.3;92.2;43.6;52.1;240665;2.05;243483;88.98;87.25;90.71;25.5;24.09;26.89;410647;318059;139725
124;Bovengrens 95%-prognose-interval;2042;20714620.0;4711574.0;11182334.0;5296257.0;23.3;55.9;27.4;92.7;44.1;52.1;241418;2.05;244938;89.21;87.48;90.94;25.68;24.27;27.08;409466;320031;140067
125;Bovengrens 95%-prognose-interval;2043;20864124.0;4782531.0;11247042.0;5317610.0;23.5;56.0;27.4;93.2;44.6;52.2;240968;2.06;246798;89.43;87.7;91.17;25.86;24.44;27.27;410619;321054;141056
126;Bovengrens 95%-prognose-interval;2044;20981106.0;4832138.0;11292221.0;5340283.0;23.6;56.0;27.5;93.5;44.9;52.4;241267;2.07;247104;89.65;87.91;91.39;26.05;24.61;27.46;409400;321802;139248
127;Bovengrens 95%-prognose-interval;2045;21088460.0;4888088.0;11355524.0;5360654.0;23.7;56.0;27.7;93.5;45.0;52.4;241504;2.08;248460;89.87;88.13;91.62;26.23;24.79;27.66;410231;322121;137703
128;Bovengrens 95%-prognose-interval;2046;21200204.0;4913330.0;11427590.0;5389330.0;23.8;56.1;27.7;93.7;45.0;52.6;242826;2.08;249126;90.09;88.33;91.84;26.41;24.95;27.84;410016;322917;137098
129;Bovengrens 95%-prognose-interval;2047;21293172.0;4946368.0;11493670.0;5419152.0;23.9;56.3;27.8;93.6;45.0;52.8;243164;2.09;250263;90.3;88.54;92.05;26.59;25.12;28.02;409287;322234;135219
130;Bovengrens 95%-prognose-interval;2048;21384134.0;4971533.0;11559793.0;5442174.0;23.8;56.4;28.0;93.2;45.1;52.9;243608;2.1;251497;90.51;88.75;92.27;26.76;25.3;28.21;407739;323084;134019
131;Bovengrens 95%-prognose-interval;2049;21490468.0;4979290.0;11648419.0;5462879.0;23.8;56.6;28.0;92.9;45.0;52.8;243430;2.11;252816;90.72;88.95;92.48;26.93;25.46;28.39;406320;323944;134031
132;Bovengrens 95%-prognose-interval;2050;21544532.0;4987430.0;11702625.0;5491366.0;23.8;56.8;28.0;92.6;44.9;52.8;244493;2.11;253933;90.92;89.15;92.68;27.11;25.63;28.57;406823;326688;134401
133;Bovengrens 95%-prognose-interval;2051;21662888.0;4983438.0;11778724.0;5514347.0;23.8;56.9;28.1;92.4;44.7;52.9;246248;2.12;254509;91.12;89.35;92.89;27.28;25.79;28.75;406349;327354;134957
134;Bovengrens 95%-prognose-interval;2052;21672874.0;4979305.0;11826922.0;5551899.0;23.7;57.1;28.2;92.2;44.6;53.2;249446;2.12;253735;91.32;89.54;93.09;27.45;25.95;28.91;406768;327649;136362
135;Bovengrens 95%-prognose-interval;2053;21832042.0;5013560.0;11888058.0;5583530.0;23.8;57.3;28.3;91.8;44.5;53.4;252443;2.13;252544;91.52;89.74;93.29;27.61;26.12;29.09;406803;326584;136482
136;Bovengrens 95%-prognose-interval;2054;21864664.0;5034771.0;11931957.0;5616222.0;23.7;57.4;28.4;91.7;44.4;53.6;255985;2.14;252625;91.71;89.93;93.49;27.79;26.28;29.26;408278;326318;137632
137;Bovengrens 95%-prognose-interval;2055;21968010.0;5042406.0;11982705.0;5652298.0;23.7;57.5;28.5;92.0;44.3;53.9;260132;2.14;253604;91.9;90.12;93.68;27.95;26.44;29.43;409496;325679;138359
138;Bovengrens 95%-prognose-interval;2056;22070120.0;5060949.0;12019903.0;5696576.0;23.7;57.5;28.7;92.0;44.2;54.1;264573;2.15;254241;92.09;90.31;93.87;28.11;26.59;29.6;411222;327392;138340
139;Bovengrens 95%-prognose-interval;2057;22163268.0;5083018.0;12066578.0;5740842.0;23.7;57.5;28.9;92.2;44.2;54.5;268436;2.16;253589;92.28;90.49;94.06;28.27;26.75;29.77;411949;330301;137271
140;Bovengrens 95%-prognose-interval;2058;22254852.0;5105007.0;12127549.0;5771646.0;23.8;57.5;29.0;92.5;44.2;54.9;272094;2.16;253718;92.47;90.68;94.25;28.43;26.91;29.93;412404;331463;137323
141;Bovengrens 95%-prognose-interval;2059;22372370.0;5141121.0;12190868.0;5814986.0;23.8;57.5;29.1;92.6;44.3;55.1;275972;2.17;253297;92.66;90.86;94.43;28.59;27.06;30.1;411323;333076;134487
142;Bovengrens 95%-prognose-interval;2060;22485390.0;5153391.0;12219981.0;5854777.0;23.8;57.5;29.3;93.1;44.3;55.4;281819;2.17;252249;92.84;91.05;94.62;28.75;27.21;30.26;409297;332485;133340
143;Bovengrens 95%-prognose-interval;2061;22616234.0;5193178.0;12276972.0;5880170.0;23.9;57.4;29.4;93.1;44.5;55.6;286227;2.18;248889;93.02;91.23;94.8;28.9;27.36;30.43;408285;332359;132749
144;Bovengrens 95%-prognose-interval;2062;22754118.0;5253864.0;12341771.0;5916410.0;23.9;57.5;29.5;93.4;44.7;55.7;291656;2.18;246059;93.2;91.4;94.97;29.06;27.52;30.58;409393;331908;134181
145;Bovengrens 95%-prognose-interval;2063;22866438.0;5263565.0;12390217.0;5966929.0;24.0;57.5;29.7;93.9;45.0;56.2;295222;2.19;243482;93.38;91.58;95.15;29.22;27.67;30.74;410512;332315;133870
146;Bovengrens 95%-prognose-interval;2064;23015260.0;5282956.0;12427332.0;5998402.0;24.2;57.4;29.8;94.2;45.5;56.7;299144;2.2;241689;93.56;91.76;95.33;29.37;27.82;30.9;410699;331505;135296
147;Bovengrens 95%-prognose-interval;2065;23127108.0;5324926.0;12468593.0;6039076.0;24.3;57.2;30.0;94.6;45.7;57.5;302817;2.2;240116;93.72;91.93;95.5;29.53;27.97;31.06;410232;330388;136291
148;Bovengrens 95%-prognose-interval;2066;23290822.0;5402729.0;12490125.0;6083949.0;24.5;57.0;30.2;95.5;46.1;57.9;306018;2.21;239014;93.89;92.1;95.67;29.68;28.11;31.21;411304;329687;136878
149;Bovengrens 95%-prognose-interval;2067;23443874.0;5484126.0;12511511.0;6118507.0;24.6;56.9;30.4;96.3;46.5;58.1;309184;2.21;237411;94.07;92.28;95.84;29.82;28.26;31.37;414337;329665;136173
150;Bovengrens 95%-prognose-interval;2068;23581408.0;5560079.0;12545784.0;6159217.0;24.8;56.8;30.6;97.0;46.9;58.8;310643;2.22;237519;94.23;92.44;96.0;29.97;28.41;31.51;414867;330573;135870
151;Bovengrens 95%-prognose-interval;2069;23711478.0;5627303.0;12585496.0;6220661.0;25.0;56.7;30.8;97.7;47.0;59.4;312036;2.22;236704;94.4;92.61;96.17;30.13;28.56;31.66;414769;331616;135462
152;Bovengrens 95%-prognose-interval;2070;23893336.0;5683652.0;12627594.0;6285984.0;25.1;56.5;31.0;98.2;47.5;59.8;312347;2.23;236989;94.57;92.78;96.34;30.27;28.7;31.81;413048;332513;134461
153;Ondergrens 67%-prognose-interval;2020;;;;;;;;;;;164381;1.51;157730;81.32;79.69;82.91;19.4;18.14;20.59;194866;143845;42616
154;Ondergrens 67%-prognose-interval;2021;17452600.0;3735022.0;10256354.0;3455520.0;21.4;58.8;19.8;70.0;36.4;33.6;155685;1.41;149647;81.68;80.06;83.26;19.73;18.48;20.9;220808;161896;46952
155;Ondergrens 67%-prognose-interval;2022;17502734.0;3694996.0;10268353.0;3527406.0;21.1;58.6;20.1;70.2;35.9;34.2;158617;1.42;148062;81.83;80.2;83.43;19.84;18.59;21.01;250383;167093;68699
156;Ondergrens 67%-prognose-interval;2023;17579944.0;3665434.0;10295158.0;3601486.0;20.8;58.5;20.4;70.3;35.5;34.8;164319;1.46;147960;81.94;80.31;83.55;19.91;18.67;21.09;255198;176732;64692
157;Ondergrens 67%-prognose-interval;2024;17654276.0;3641648.0;10313531.0;3677530.0;20.6;58.3;20.7;70.6;35.1;35.3;170841;1.5;149092;82.01;80.37;83.63;19.95;18.71;21.12;254776;185858;53431
158;Ondergrens 67%-prognose-interval;2025;17735088.0;3626758.0;10317832.0;3755316.0;20.4;58.1;21.0;71.1;34.9;36.0;174345;1.52;150281;82.1;80.47;83.72;19.98;18.76;21.17;257545;193799;47029
159;Ondergrens 67%-prognose-interval;2026;17803580.0;3623028.0;10307401.0;3830896.0;20.3;57.8;21.3;71.7;34.9;36.6;175924;1.52;151733;82.19;80.57;83.81;20.03;18.81;21.21;257878;199392;40523
160;Ondergrens 67%-prognose-interval;2027;17868502.0;3618786.0;10287542.0;3908514.0;20.2;57.4;21.6;72.5;34.8;37.4;178922;1.54;153565;82.28;80.66;83.9;20.1;18.88;21.27;257237;203668;35508
161;Ondergrens 67%-prognose-interval;2028;17936448.0;3620569.0;10263496.0;3986312.0;20.1;57.0;21.9;73.4;34.9;38.1;181331;1.56;155550;82.38;80.76;84.0;20.15;18.95;21.32;256684;206795;32080
162;Ondergrens 67%-prognose-interval;2029;18000004.0;3620249.0;10233070.0;4064341.0;20.0;56.6;22.3;74.2;35.0;38.9;183308;1.57;157517;82.48;80.86;84.11;20.21;19.01;21.39;253866;208913;27966
163;Ondergrens 67%-prognose-interval;2030;18054488.0;3619288.0;10201475.0;4140467.0;19.9;56.2;22.6;75.2;35.1;39.6;184254;1.57;159296;82.58;80.95;84.21;20.27;19.07;21.46;251649;210173;24530
164;Ondergrens 67%-prognose-interval;2031;18109820.0;3623959.0;10164791.0;4209734.0;19.9;55.8;22.9;76.1;35.2;40.4;184878;1.57;161044;82.69;81.06;84.33;20.34;19.13;21.54;249928;210763;22808
165;Ondergrens 67%-prognose-interval;2032;18165100.0;3634096.0;10133759.0;4271385.0;19.9;55.5;23.1;77.0;35.3;41.0;183650;1.57;162885;82.8;81.16;84.46;20.41;19.19;21.61;248186;210777;20541
166;Ondergrens 67%-prognose-interval;2033;18210452.0;3643532.0;10099534.0;4330433.0;19.9;55.1;23.3;77.9;35.5;41.7;182613;1.56;164877;82.91;81.26;84.58;20.48;19.25;21.69;245798;210547;18881
167;Ondergrens 67%-prognose-interval;2034;18262204.0;3660396.0;10056682.0;4389875.0;19.9;54.7;23.5;78.8;35.7;42.3;181767;1.56;166719;83.02;81.36;84.7;20.56;19.32;21.78;244307;210005;17032
168;Ondergrens 67%-prognose-interval;2035;18292910.0;3668351.0;10014676.0;4453824.0;19.8;54.3;23.8;79.8;35.9;43.1;181025;1.55;168886;83.13;81.46;84.82;20.63;19.39;21.87;242839;209769;16004
169;Ondergrens 67%-prognose-interval;2036;18337956.0;3686224.0;9972857.0;4507840.0;19.9;53.9;24.0;80.9;36.1;43.7;179709;1.55;171327;83.25;81.57;84.94;20.71;19.46;21.94;242863;209482;15130
170;Ondergrens 67%-prognose-interval;2037;18368148.0;3695719.0;9939166.0;4545529.0;19.9;53.6;24.2;81.6;36.3;44.2;178165;1.54;173265;83.36;81.67;85.06;20.79;19.53;22.03;242842;209303;14295
171;Ondergrens 67%-prognose-interval;2038;18394204.0;3709659.0;9911954.0;4569904.0;19.9;53.3;24.2;82.2;36.5;44.4;176065;1.54;175146;83.47;81.77;85.18;20.86;19.59;22.11;242859;209147;13243
172;Ondergrens 67%-prognose-interval;2039;18421040.0;3722397.0;9908465.0;4579675.0;19.9;53.1;24.2;82.3;36.6;44.5;174467;1.54;176152;83.58;81.88;85.3;20.94;19.67;22.2;241857;209240;12084
173;Ondergrens 67%-prognose-interval;2040;18431248.0;3729858.0;9912264.0;4581089.0;19.9;53.0;24.2;82.5;36.7;44.5;172900;1.53;177400;83.7;81.98;85.42;21.01;19.73;22.28;239554;209447;11160
174;Ondergrens 67%-prognose-interval;2041;18441484.0;3737076.0;9909051.0;4574061.0;19.9;52.9;24.1;82.4;36.7;44.2;171486;1.53;178404;83.81;82.08;85.54;21.09;19.8;22.36;238494;209788;10612
175;Ondergrens 67%-prognose-interval;2042;18451048.0;3750758.0;9895271.0;4566606.0;20.0;52.8;24.0;82.4;36.9;44.1;169875;1.52;179467;83.92;82.19;85.65;21.17;19.88;22.45;237793;210288;10075
176;Ondergrens 67%-prognose-interval;2043;18457816.0;3753747.0;9899537.0;4553705.0;20.0;52.7;23.8;82.4;37.0;43.9;168137;1.52;180154;84.02;82.29;85.76;21.24;19.94;22.52;237582;210676;9469
177;Ondergrens 67%-prognose-interval;2044;18463696.0;3758148.0;9903662.0;4547163.0;20.0;52.7;23.8;82.3;37.0;43.6;166562;1.52;180933;84.14;82.4;85.88;21.32;20.01;22.6;235666;210877;9601
178;Ondergrens 67%-prognose-interval;2045;18465768.0;3751545.0;9916970.0;4537382.0;20.0;52.7;23.6;82.1;36.9;43.4;165115;1.51;181856;84.24;82.5;85.99;21.39;20.09;22.69;234988;210479;9491
179;Ondergrens 67%-prognose-interval;2046;18470304.0;3743614.0;9924886.0;4527102.0;19.9;52.7;23.5;81.8;36.7;43.3;163907;1.51;183268;84.36;82.6;86.11;21.47;20.15;22.76;235084;209915;8795
180;Ondergrens 67%-prognose-interval;2047;18462312.0;3725936.0;9927923.0;4514985.0;19.8;52.7;23.4;81.5;36.6;43.0;162932;1.51;184230;84.46;82.7;86.21;21.54;20.22;22.83;235867;209256;8370
181;Ondergrens 67%-prognose-interval;2048;18449664.0;3706390.0;9945105.0;4505523.0;19.8;52.8;23.3;81.1;36.3;42.7;162036;1.5;184796;84.57;82.81;86.33;21.62;20.3;22.92;234812;208046;7962
182;Ondergrens 67%-prognose-interval;2049;18436640.0;3684997.0;9969197.0;4488020.0;19.7;52.9;23.2;80.5;36.0;42.4;161251;1.5;185410;84.67;82.9;86.43;21.68;20.36;22.99;233664;207069;8171
183;Ondergrens 67%-prognose-interval;2050;18454720.0;3661786.0;9997050.0;4479268.0;19.6;53.0;23.2;80.1;35.6;42.1;160467;1.5;186301;84.78;83.01;86.54;21.76;20.43;23.07;233800;206647;7441
184;Ondergrens 67%-prognose-interval;2051;18443616.0;3637729.0;10012642.0;4472189.0;19.4;53.1;23.1;79.7;35.3;41.9;159995;1.49;187512;84.88;83.11;86.65;21.84;20.5;23.15;234338;206457;7387
185;Ondergrens 67%-prognose-interval;2052;18444078.0;3607012.0;10029148.0;4479139.0;19.3;53.2;23.1;79.3;35.1;41.8;159586;1.49;188511;84.99;83.21;86.76;21.91;20.57;23.21;234809;206251;7296
186;Ondergrens 67%-prognose-interval;2053;18419060.0;3581409.0;10041616.0;4480609.0;19.2;53.2;23.0;79.1;34.8;41.7;159681;1.49;189055;85.08;83.3;86.85;21.97;20.64;23.29;233722;206729;7391
187;Ondergrens 67%-prognose-interval;2054;18419084.0;3566631.0;10061078.0;4478021.0;19.0;53.3;23.0;78.8;34.5;41.5;160184;1.48;189373;85.18;83.4;86.96;22.05;20.71;23.37;233194;207190;6590
188;Ondergrens 67%-prognose-interval;2055;18418292.0;3549365.0;10074380.0;4484148.0;18.9;53.3;23.0;78.6;34.3;41.4;161129;1.48;189546;85.28;83.5;87.06;22.12;20.78;23.44;233027;207412;6710
189;Ondergrens 67%-prognose-interval;2056;18433198.0;3536196.0;10077672.0;4503807.0;18.8;53.3;23.0;78.5;34.1;41.5;162238;1.48;189706;85.38;83.6;87.16;22.19;20.84;23.51;233857;207534;6402
190;Ondergrens 67%-prognose-interval;2057;18451004.0;3521398.0;10074202.0;4512767.0;18.8;53.3;23.1;78.6;34.0;41.6;163256;1.47;189807;85.48;83.69;87.26;22.26;20.91;23.58;233172;207757;6272
191;Ondergrens 67%-prognose-interval;2058;18460976.0;3507454.0;10076076.0;4528384.0;18.7;53.2;23.2;78.6;33.8;41.6;163971;1.47;189425;85.58;83.79;87.36;22.33;20.98;23.65;232684;207613;6165
192;Ondergrens 67%-prognose-interval;2059;18459588.0;3499638.0;10082127.0;4538105.0;18.6;53.2;23.2;78.6;33.7;41.7;164834;1.47;188807;85.68;83.88;87.45;22.4;21.04;23.73;231367;207192;6282
193;Ondergrens 67%-prognose-interval;2060;18466454.0;3490751.0;10078503.0;4551820.0;18.5;53.2;23.2;78.7;33.7;41.8;165224;1.47;187784;85.78;83.99;87.56;22.47;21.11;23.8;231564;207085;6159
194;Ondergrens 67%-prognose-interval;2061;18485376.0;3485419.0;10073352.0;4567243.0;18.5;53.1;23.2;78.9;33.6;41.8;166055;1.46;186057;85.87;84.08;87.65;22.53;21.17;23.87;231452;206626;6287
195;Ondergrens 67%-prognose-interval;2062;18489220.0;3480391.0;10079908.0;4580466.0;18.5;53.1;23.2;79.1;33.6;41.9;166553;1.46;184145;85.97;84.17;87.74;22.6;21.24;23.93;231848;206243;6755
196;Ondergrens 67%-prognose-interval;2063;18486236.0;3481799.0;10074082.0;4608371.0;18.4;52.9;23.2;79.3;33.6;42.1;167422;1.46;181954;86.06;84.26;87.83;22.67;21.31;24.0;232772;205947;6738
197;Ondergrens 67%-prognose-interval;2064;18509000.0;3484621.0;10059740.0;4630969.0;18.4;52.8;23.3;79.6;33.6;42.3;167671;1.46;180213;86.15;84.35;87.92;22.73;21.38;24.07;233454;206038;6975
198;Ondergrens 67%-prognose-interval;2065;18539032.0;3482107.0;10059580.0;4661330.0;18.4;52.6;23.4;80.0;33.6;42.5;167995;1.45;178367;86.24;84.45;88.02;22.8;21.44;24.14;234505;206114;7611
199;Ondergrens 67%-prognose-interval;2066;18550196.0;3470931.0;10028950.0;4693245.0;18.4;52.4;23.5;80.6;33.7;42.9;167146;1.45;177070;86.33;84.54;88.11;22.86;21.5;24.2;234829;206170;7339
200;Ondergrens 67%-prognose-interval;2067;18609856.0;3469626.0;10001539.0;4726109.0;18.3;52.2;23.7;81.1;33.8;43.2;166314;1.45;175523;86.42;84.63;88.19;22.93;21.57;24.27;235130;206768;6747
201;Ondergrens 67%-prognose-interval;2068;18631254.0;3482149.0;9973884.0;4766958.0;18.3;52.0;23.7;81.6;33.9;43.6;165172;1.44;173762;86.51;84.72;88.28;22.99;21.64;24.33;235642;206300;6290
202;Ondergrens 67%-prognose-interval;2069;18684544.0;3491666.0;9964498.0;4805931.0;18.3;51.9;23.8;82.0;34.1;43.9;165029;1.44;171796;86.6;84.81;88.37;23.06;21.7;24.39;236073;206464;5085
203;Ondergrens 67%-prognose-interval;2070;18700032.0;3506242.0;9953810.0;4830870.0;18.3;51.7;23.9;82.4;34.1;44.0;164741;1.44;170399;86.69;84.9;88.46;23.12;21.76;24.45;236427;206078;4881
204;Bovengrens 67%-prognose-interval;2020;;;;;;;;;;;172358;1.58;170898;82.04;80.41;83.63;19.98;18.7;21.19;228950;160095;76551
205;Bovengrens 67%-prognose-interval;2021;17491760.0;3745659.0;10283508.0;3467067.0;21.4;58.8;19.8;70.2;36.5;33.8;166800;1.52;166577;82.72;81.1;84.3;20.55;19.28;21.74;269639;186029;95903
206;Bovengrens 67%-prognose-interval;2022;17588312.0;3719198.0;10330855.0;3552018.0;21.2;58.8;20.2;70.5;36.1;34.5;172697;1.55;168165;83.09;81.46;84.69;20.86;19.59;22.05;311512;197762;128544
207;Bovengrens 67%-prognose-interval;2023;17724178.0;3705426.0;10397874.0;3639617.0;21.0;58.7;20.6;70.9;35.8;35.2;181194;1.6;170340;83.4;81.77;85.01;21.09;19.81;22.29;324977;210859;128594
208;Bovengrens 67%-prognose-interval;2024;17863440.0;3700125.0;10459343.0;3732381.0;20.8;58.6;21.0;71.4;35.6;36.0;190230;1.66;173672;83.65;82.01;85.27;21.27;19.99;22.48;330144;223714;121982
209;Bovengrens 67%-prognose-interval;2025;18002652.0;3707862.0;10505762.0;3827055.0;20.7;58.5;21.4;72.2;35.5;36.9;196147;1.7;176708;83.88;82.25;85.5;21.44;20.18;22.65;337226;235290;118041
210;Bovengrens 67%-prognose-interval;2026;18141884.0;3724500.0;10541557.0;3922731.0;20.6;58.2;21.8;73.1;35.6;37.8;200046;1.71;179992;84.11;82.49;85.73;21.61;20.35;22.83;340914;244100;114491
211;Bovengrens 67%-prognose-interval;2027;18275400.0;3744003.0;10562032.0;4021985.0;20.6;58.0;22.2;74.2;35.8;38.7;205309;1.75;183164;84.34;82.72;85.96;21.78;20.52;22.99;345619;251119;111172
212;Bovengrens 67%-prognose-interval;2028;18408206.0;3775142.0;10582338.0;4120520.0;20.6;57.7;22.7;75.4;36.1;39.7;209816;1.78;186200;84.56;82.94;86.18;21.95;20.69;23.16;349286;256628;109189
213;Bovengrens 67%-prognose-interval;2029;18534832.0;3803755.0;10593608.0;4220682.0;20.6;57.4;23.1;76.6;36.4;40.7;213589;1.8;189325;84.78;83.16;86.41;22.11;20.85;23.33;350658;260917;105580
214;Bovengrens 67%-prognose-interval;2030;18656288.0;3833025.0;10597275.0;4321115.0;20.7;57.1;23.5;77.9;36.7;41.8;216400;1.81;192228;85.0;83.37;86.63;22.27;21.01;23.5;350398;263545;103632
215;Bovengrens 67%-prognose-interval;2031;18778440.0;3866134.0;10602662.0;4413371.0;20.8;56.8;23.9;79.1;37.0;42.8;218796;1.83;195244;85.21;83.58;86.85;22.44;21.17;23.68;351302;265184;101943
216;Bovengrens 67%-prognose-interval;2032;18887736.0;3907982.0;10605961.0;4498276.0;20.8;56.5;24.3;80.3;37.4;43.6;219210;1.83;198298;85.42;83.78;87.08;22.59;21.31;23.85;352703;266999;101181
217;Bovengrens 67%-prognose-interval;2033;19006852.0;3951111.0;10612791.0;4582792.0;20.9;56.2;24.6;81.5;37.8;44.6;219583;1.84;201585;85.63;83.98;87.3;22.76;21.47;24.03;353806;268681;100898
218;Bovengrens 67%-prognose-interval;2034;19109656.0;3999061.0;10612166.0;4665614.0;21.1;55.9;24.9;82.8;38.3;45.4;219620;1.84;204676;85.84;84.18;87.52;22.92;21.62;24.2;354631;270107;100929
219;Bovengrens 67%-prognose-interval;2035;19227188.0;4039146.0;10602982.0;4755372.0;21.2;55.6;25.3;84.2;38.8;46.4;219635;1.85;207349;86.05;84.38;87.74;23.07;21.77;24.37;355288;271947;100809
220;Bovengrens 67%-prognose-interval;2036;19350112.0;4081623.0;10592053.0;4833800.0;21.3;55.3;25.7;85.5;39.3;47.4;219340;1.85;210022;86.25;84.57;87.94;23.23;21.92;24.54;355686;273391;100305
221;Bovengrens 67%-prognose-interval;2037;19456810.0;4130732.0;10592682.0;4901767.0;21.5;55.1;25.9;86.6;39.8;48.2;218697;1.85;212540;86.46;84.77;88.16;23.39;22.07;24.71;355085;274627;99211
222;Bovengrens 67%-prognose-interval;2038;19548678.0;4179898.0;10611102.0;4958658.0;21.6;54.9;26.1;87.5;40.3;48.7;217880;1.86;215313;86.65;84.95;88.36;23.54;22.21;24.87;354252;275123;97906
223;Bovengrens 67%-prognose-interval;2039;19639484.0;4222440.0;10624974.0;4992963.0;21.8;54.8;26.2;88.3;40.7;49.0;216840;1.86;217288;86.84;85.14;88.56;23.7;22.35;25.04;353600;275018;97141
224;Bovengrens 67%-prognose-interval;2040;19707756.0;4264903.0;10653393.0;5021918.0;21.9;54.8;26.3;88.7;41.1;49.2;216201;1.87;218983;87.04;85.32;88.76;23.85;22.49;25.2;354726;275331;96534
225;Bovengrens 67%-prognose-interval;2041;19780624.0;4305994.0;10697646.0;5041116.0;22.0;54.8;26.3;89.0;41.4;49.3;215511;1.87;220129;87.23;85.5;88.96;24.01;22.64;25.36;355101;275752;96145
226;Bovengrens 67%-prognose-interval;2042;19886984.0;4351180.0;10731262.0;5057896.0;22.2;54.8;26.3;89.3;41.8;49.5;214903;1.88;221253;87.42;85.69;89.15;24.15;22.78;25.51;355629;276183;96390
227;Bovengrens 67%-prognose-interval;2043;19962694.0;4399062.0;10754778.0;5069042.0;22.3;54.8;26.3;89.6;42.0;49.5;214179;1.88;221965;87.6;85.87;89.34;24.3;22.92;25.66;355885;276677;96814
228;Bovengrens 67%-prognose-interval;2044;20052572.0;4431124.0;10787808.0;5084868.0;22.4;54.9;26.3;89.8;42.2;49.5;213516;1.88;223011;87.78;86.04;89.52;24.44;23.05;25.82;356977;277728;96434
229;Bovengrens 67%-prognose-interval;2045;20113130.0;4452648.0;10835990.0;5101347.0;22.5;54.9;26.3;89.7;42.3;49.4;212945;1.89;223830;87.96;86.22;89.71;24.59;23.19;25.97;358371;278692;95937
230;Bovengrens 67%-prognose-interval;2046;20175146.0;4468260.0;10876276.0;5119044.0;22.5;55.0;26.3;89.7;42.4;49.4;212550;1.89;225361;88.14;86.38;89.89;24.73;23.33;26.12;358441;279448;95549
231;Bovengrens 67%-prognose-interval;2047;20245184.0;4476682.0;10918842.0;5135792.0;22.5;55.1;26.4;89.6;42.3;49.4;212357;1.89;226080;88.32;86.56;90.07;24.88;23.46;26.27;358444;280308;94950
232;Bovengrens 67%-prognose-interval;2048;20325048.0;4477792.0;10972987.0;5146059.0;22.5;55.2;26.3;89.2;42.2;49.3;212579;1.9;227495;88.49;86.73;90.25;25.02;23.6;26.42;357912;281037;94303
233;Bovengrens 67%-prognose-interval;2049;20387164.0;4482103.0;11033498.0;5145864.0;22.4;55.4;26.3;88.9;42.0;49.2;212913;1.9;228326;88.67;86.9;90.43;25.16;23.74;26.57;357830;281201;93528
234;Bovengrens 67%-prognose-interval;2050;20458514.0;4483385.0;11101810.0;5151872.0;22.4;55.5;26.3;88.5;41.7;49.1;213497;1.9;229372;88.84;87.07;90.6;25.3;23.87;26.71;357051;281638;92867
235;Bovengrens 67%-prognose-interval;2051;20509098.0;4486955.0;11157435.0;5166532.0;22.3;55.6;26.3;88.2;41.5;49.2;214228;1.91;230070;89.0;87.23;90.77;25.44;24.0;26.85;356392;282054;92628
236;Bovengrens 67%-prognose-interval;2052;20576190.0;4492088.0;11212603.0;5188804.0;22.2;55.8;26.4;88.0;41.3;49.2;215587;1.91;230614;89.17;87.39;90.94;25.57;24.13;26.99;356528;282028;92786
