ID;RegioS;Perioden;ZakelijkeOvernachtingen_1
1202;Groningen (PV);2017 maart;30.0
1203;Groningen (PV);2017 1e kwartaal;90.0
1204;Groningen (PV);2017 april;30.0
1205;Groningen (PV);2017 mei;40.0
1206;Groningen (PV);2017 juni;30.0
1207;Groningen (PV);2017 2e kwartaal;110.0
1208;Groningen (PV);2017 juli;30.0
1209;Groningen (PV);2017 augustus;40.0
1210;Groningen (PV);2017 september;40.0
1211;Groningen (PV);2017 3e kwartaal;110.0
1212;Groningen (PV);2017 oktober;40.0
1213;Groningen (PV);2017 november;30.0
1214;Groningen (PV);2017 december;30.0
1215;Groningen (PV);2017 4e kwartaal;90.0
1216;Groningen (PV);2017;410.0
1217;Groningen (PV);2018 januari;30.0
1218;Groningen (PV);2018 februari;30.0
1219;Groningen (PV);2018 maart;40.0
1220;Groningen (PV);2018 1e kwartaal;100.0
1221;Groningen (PV);2018 april;40.0
1222;Groningen (PV);2018 mei;40.0
1223;Groningen (PV);2018 juni;50.0
1224;Groningen (PV);2018 2e kwartaal;140.0
1225;Groningen (PV);2018 juli;40.0
1226;Groningen (PV);2018 augustus;50.0
1227;Groningen (PV);2018 september;40.0
1228;Groningen (PV);2018 3e kwartaal;140.0
1229;Groningen (PV);2018 oktober;50.0
1230;Groningen (PV);2018 november;40.0
1231;Groningen (PV);2018 december;30.0
1232;Groningen (PV);2018 4e kwartaal;120.0
1233;Groningen (PV);2018;500.0
1234;Groningen (PV);2019 januari;30.0
1235;Groningen (PV);2019 februari;30.0
1236;Groningen (PV);2019 maart;30.0
1237;Groningen (PV);2019 1e kwartaal;90.0
1238;Groningen (PV);2019 april;40.0
1239;Groningen (PV);2019 mei;40.0
1240;Groningen (PV);2019 juni;30.0
1241;Groningen (PV);2019 2e kwartaal;110.0
1242;Groningen (PV);2019 juli;40.0
1243;Groningen (PV);2019 augustus;30.0
1244;Groningen (PV);2019 september;30.0
1245;Groningen (PV);2019 3e kwartaal;100.0
1246;Groningen (PV);2019 oktober;40.0
1247;Groningen (PV);2019 november;30.0
1248;Groningen (PV);2019 december;30.0
1249;Groningen (PV);2019 4e kwartaal;100.0
1250;Groningen (PV);2019;410.0
1251;Groningen (PV);2020 januari;30.0
1252;Groningen (PV);2020 februari;30.0
1253;Groningen (PV);2020 maart;20.0
1254;Groningen (PV);2020 1e kwartaal;90.0
1255;Groningen (PV);2020 april;10.0
1256;Groningen (PV);2020 mei;10.0
1257;Groningen (PV);2020 juni;20.0
1258;Groningen (PV);2020 2e kwartaal;50.0
1259;Groningen (PV);2020 juli;30.0
1260;Groningen (PV);2020 augustus;20.0
1261;Groningen (PV);2020 september;40.0
1262;Groningen (PV);2020 3e kwartaal;80.0
1263;Groningen (PV);2020 oktober;20.0
1264;Groningen (PV);2020 november;20.0
1265;Groningen (PV);2020 december;10.0
1266;Groningen (PV);2020 4e kwartaal;60.0
1267;Groningen (PV);2020;280.0
1268;Groningen (PV);2021 januari;10.0
1269;Groningen (PV);2021 februari;10.0
1270;Groningen (PV);2021 maart;20.0
1271;Groningen (PV);2021 1e kwartaal;50.0
1272;Groningen (PV);2021 april;20.0
1273;Groningen (PV);2021 mei;30.0
1274;Groningen (PV);2021 juni;40.0
1275;Groningen (PV);2021 2e kwartaal;90.0
1276;Groningen (PV);2021 juli;30.0
1277;Groningen (PV);2021 augustus;40.0
1278;Groningen (PV);2021 september;40.0
1279;Groningen (PV);2021 3e kwartaal;120.0
1280;Groningen (PV);2021 oktober;40.0
1281;Groningen (PV);2021 november;40.0
1282;Groningen (PV);2021 december;20.0
1283;Groningen (PV);2021 4e kwartaal;100.0
1284;Groningen (PV);2021;350.0
1285;Groningen (PV);2022 januari;20.0
1286;Groningen (PV);2022 februari;30.0
1287;Groningen (PV);2022 maart;30.0
1288;Groningen (PV);2022 1e kwartaal;80.0
1289;Groningen (PV);2022 april;40.0
1290;Groningen (PV);2022 mei;50.0
1291;Groningen (PV);2022 juni;60.0
1292;Groningen (PV);2022 2e kwartaal;150.0
1293;Groningen (PV);2022 juli;40.0
1294;Groningen (PV);2022 augustus;40.0
1295;Groningen (PV);2022 september;50.0
1296;Groningen (PV);2022 3e kwartaal;140.0
1297;Groningen (PV);2022 oktober;50.0
1298;Groningen (PV);2022 november;40.0
1299;Groningen (PV);2022 december;30.0
1300;Groningen (PV);2022 4e kwartaal;130.0
1301;Groningen (PV);2022;490.0
1302;Groningen (PV);2023 januari;30.0
1303;Groningen (PV);2023 februari;30.0
1304;Groningen (PV);2023 maart;40.0
1305;Groningen (PV);2023 1e kwartaal;90.0
1306;Groningen (PV);2023 april;30.0
1307;Groningen (PV);2023 mei;30.0
1308;Groningen (PV);2023 juni;40.0
1309;Groningen (PV);2023 2e kwartaal;100.0
1310;Groningen (PV);2023 juli;30.0
1311;Groningen (PV);2023 augustus;30.0
1312;Groningen (PV);2023 september;30.0
1313;Groningen (PV);2023 3e kwartaal;100.0
1314;Groningen (PV);2023 oktober;30.0
1315;Groningen (PV);2023 november;30.0
1316;Groningen (PV);2023 december;20.0
1317;Groningen (PV);2023 4e kwartaal;80.0
1318;Groningen (PV);2023;370.0
1319;Groningen (PV);2024 januari;30.0
1320;Groningen (PV);2024 februari;30.0
1321;Groningen (PV);2024 maart;30.0
1322;Groningen (PV);2024 1e kwartaal;90.0
1323;Groningen (PV);2024 april;30.0
1324;Groningen (PV);2024 mei;40.0
1325;Groningen (PV);2024 juni;40.0
1326;Groningen (PV);2024 2e kwartaal;110.0
1327;Groningen (PV);2024 juli;40.0
1328;Groningen (PV);2024 augustus;30.0
1329;Groningen (PV);2024 september;40.0
1330;Groningen (PV);2024 3e kwartaal;120.0
1331;Groningen (PV);2024 oktober;40.0
1332;Groningen (PV);2024 november;40.0
1333;Groningen (PV);2024 december;30.0
1334;Groningen (PV);2024 4e kwartaal;110.0
1335;Groningen (PV);2024;430.0
1336;Groningen (PV);2025 januari;30.0
1337;Groningen (PV);2025 februari;30.0
1338;Fryslân (PV);2012 januari;30.0
1339;Fryslân (PV);2012 februari;20.0
1340;Fryslân (PV);2012 maart;40.0
1341;Fryslân (PV);2012 1e kwartaal;90.0
1342;Fryslân (PV);2012 april;50.0
1343;Fryslân (PV);2012 mei;40.0
1344;Fryslân (PV);2012 juni;50.0
1345;Fryslân (PV);2012 2e kwartaal;140.0
1346;Fryslân (PV);2012 juli;40.0
1347;Fryslân (PV);2012 augustus;40.0
1348;Fryslân (PV);2012 september;40.0
1349;Fryslân (PV);2012 3e kwartaal;120.0
1350;Fryslân (PV);2012 oktober;40.0
1351;Fryslân (PV);2012 november;30.0
1352;Fryslân (PV);2012 december;20.0
1353;Fryslân (PV);2012 4e kwartaal;90.0
1354;Fryslân (PV);2012;440.0
1355;Fryslân (PV);2013 januari;30.0
1356;Fryslân (PV);2013 februari;20.0
1357;Fryslân (PV);2013 maart;40.0
1358;Fryslân (PV);2013 1e kwartaal;90.0
1359;Fryslân (PV);2013 april;40.0
1360;Fryslân (PV);2013 mei;40.0
1361;Fryslân (PV);2013 juni;40.0
1362;Fryslân (PV);2013 2e kwartaal;130.0
1363;Fryslân (PV);2013 juli;30.0
1364;Fryslân (PV);2013 augustus;40.0
1365;Fryslân (PV);2013 september;40.0
1366;Fryslân (PV);2013 3e kwartaal;110.0
1367;Fryslân (PV);2013 oktober;30.0
1368;Fryslân (PV);2013 november;30.0
1369;Fryslân (PV);2013 december;20.0
1370;Fryslân (PV);2013 4e kwartaal;80.0
1371;Fryslân (PV);2013;410.0
1372;Fryslân (PV);2014 januari;30.0
1373;Fryslân (PV);2014 februari;20.0
1374;Fryslân (PV);2014 maart;40.0
1375;Fryslân (PV);2014 1e kwartaal;80.0
1376;Fryslân (PV);2014 april;40.0
1377;Fryslân (PV);2014 mei;40.0
1378;Fryslân (PV);2014 juni;50.0
1379;Fryslân (PV);2014 2e kwartaal;130.0
1380;Fryslân (PV);2014 juli;30.0
1381;Fryslân (PV);2014 augustus;30.0
1382;Fryslân (PV);2014 september;40.0
1383;Fryslân (PV);2014 3e kwartaal;110.0
1384;Fryslân (PV);2014 oktober;30.0
1385;Fryslân (PV);2014 november;30.0
1386;Fryslân (PV);2014 december;20.0
1387;Fryslân (PV);2014 4e kwartaal;80.0
1388;Fryslân (PV);2014;400.0
1389;Fryslân (PV);2015 januari;20.0
1390;Fryslân (PV);2015 februari;20.0
1391;Fryslân (PV);2015 maart;20.0
1392;Fryslân (PV);2015 1e kwartaal;60.0
1393;Fryslân (PV);2015 april;40.0
1394;Fryslân (PV);2015 mei;40.0
1395;Fryslân (PV);2015 juni;40.0
1396;Fryslân (PV);2015 2e kwartaal;110.0
1397;Fryslân (PV);2015 juli;30.0
1398;Fryslân (PV);2015 augustus;30.0
1399;Fryslân (PV);2015 september;40.0
1400;Fryslân (PV);2015 3e kwartaal;110.0
1401;Fryslân (PV);2015 oktober;40.0
1402;Fryslân (PV);2015 november;20.0
1403;Fryslân (PV);2015 december;20.0
1404;Fryslân (PV);2015 4e kwartaal;80.0
1405;Fryslân (PV);2015;360.0
1406;Fryslân (PV);2016 januari;30.0
1407;Fryslân (PV);2016 februari;30.0
1408;Fryslân (PV);2016 maart;40.0
1409;Fryslân (PV);2016 1e kwartaal;100.0
1410;Fryslân (PV);2016 april;50.0
1411;Fryslân (PV);2016 mei;50.0
1412;Fryslân (PV);2016 juni;60.0
1413;Fryslân (PV);2016 2e kwartaal;150.0
1414;Fryslân (PV);2016 juli;30.0
1415;Fryslân (PV);2016 augustus;30.0
1416;Fryslân (PV);2016 september;40.0
1417;Fryslân (PV);2016 3e kwartaal;110.0
1418;Fryslân (PV);2016 oktober;40.0
1419;Fryslân (PV);2016 november;40.0
1420;Fryslân (PV);2016 december;30.0
1421;Fryslân (PV);2016 4e kwartaal;100.0
1422;Fryslân (PV);2016;450.0
1423;Fryslân (PV);2017 januari;30.0
1424;Fryslân (PV);2017 februari;20.0
1425;Fryslân (PV);2017 maart;30.0
1426;Fryslân (PV);2017 1e kwartaal;80.0
1427;Fryslân (PV);2017 april;40.0
1428;Fryslân (PV);2017 mei;40.0
1429;Fryslân (PV);2017 juni;40.0
1430;Fryslân (PV);2017 2e kwartaal;110.0
1431;Fryslân (PV);2017 juli;40.0
1432;Fryslân (PV);2017 augustus;30.0
1433;Fryslân (PV);2017 september;40.0
1434;Fryslân (PV);2017 3e kwartaal;100.0
1435;Fryslân (PV);2017 oktober;30.0
1436;Fryslân (PV);2017 november;30.0
1437;Fryslân (PV);2017 december;20.0
1438;Fryslân (PV);2017 4e kwartaal;80.0
1439;Fryslân (PV);2017;370.0
1440;Fryslân (PV);2018 januari;20.0
1441;Fryslân (PV);2018 februari;20.0
1442;Fryslân (PV);2018 maart;30.0
1443;Fryslân (PV);2018 1e kwartaal;70.0
1444;Fryslân (PV);2018 april;30.0
1445;Fryslân (PV);2018 mei;50.0
1446;Fryslân (PV);2018 juni;40.0
1447;Fryslân (PV);2018 2e kwartaal;120.0
1448;Fryslân (PV);2018 juli;30.0
1449;Fryslân (PV);2018 augustus;30.0
1450;Fryslân (PV);2018 september;40.0
1451;Fryslân (PV);2018 3e kwartaal;100.0
1452;Fryslân (PV);2018 oktober;40.0
1453;Fryslân (PV);2018 november;30.0
1454;Fryslân (PV);2018 december;20.0
1455;Fryslân (PV);2018 4e kwartaal;90.0
1456;Fryslân (PV);2018;380.0
1457;Fryslân (PV);2019 januari;30.0
1458;Fryslân (PV);2019 februari;30.0
1459;Fryslân (PV);2019 maart;40.0
1460;Fryslân (PV);2019 1e kwartaal;90.0
1461;Fryslân (PV);2019 april;40.0
1462;Fryslân (PV);2019 mei;40.0
1463;Fryslân (PV);2019 juni;50.0
1464;Fryslân (PV);2019 2e kwartaal;140.0
1465;Fryslân (PV);2019 juli;50.0
1466;Fryslân (PV);2019 augustus;60.0
1467;Fryslân (PV);2019 september;40.0
1468;Fryslân (PV);2019 3e kwartaal;150.0
1469;Fryslân (PV);2019 oktober;40.0
1470;Fryslân (PV);2019 november;30.0
1471;Fryslân (PV);2019 december;20.0
1472;Fryslân (PV);2019 4e kwartaal;90.0
1473;Fryslân (PV);2019;470.0
1474;Fryslân (PV);2020 januari;30.0
1475;Fryslân (PV);2020 februari;30.0
1476;Fryslân (PV);2020 maart;20.0
1477;Fryslân (PV);2020 1e kwartaal;80.0
1478;Fryslân (PV);2020 april;10.0
1479;Fryslân (PV);2020 mei;10.0
1480;Fryslân (PV);2020 juni;10.0
1481;Fryslân (PV);2020 2e kwartaal;30.0
1482;Fryslân (PV);2020 juli;20.0
1483;Fryslân (PV);2020 augustus;20.0
1484;Fryslân (PV);2020 september;30.0
1485;Fryslân (PV);2020 3e kwartaal;70.0
1486;Fryslân (PV);2020 oktober;20.0
1487;Fryslân (PV);2020 november;10.0
1488;Fryslân (PV);2020 december;10.0
1489;Fryslân (PV);2020 4e kwartaal;40.0
1490;Fryslân (PV);2020;220.0
1491;Fryslân (PV);2021 januari;10.0
1492;Fryslân (PV);2021 februari;10.0
1493;Fryslân (PV);2021 maart;20.0
1494;Fryslân (PV);2021 1e kwartaal;40.0
1495;Fryslân (PV);2021 april;20.0
1496;Fryslân (PV);2021 mei;30.0
1497;Fryslân (PV);2021 juni;30.0
1498;Fryslân (PV);2021 2e kwartaal;70.0
1499;Fryslân (PV);2021 juli;30.0
1500;Fryslân (PV);2021 augustus;20.0
1501;Fryslân (PV);2021 september;30.0
1502;Fryslân (PV);2021 3e kwartaal;90.0
1503;Fryslân (PV);2021 oktober;40.0
1504;Fryslân (PV);2021 november;30.0
1505;Fryslân (PV);2021 december;10.0
1506;Fryslân (PV);2021 4e kwartaal;80.0
1507;Fryslân (PV);2021;280.0
1508;Fryslân (PV);2022 januari;20.0
1509;Fryslân (PV);2022 februari;20.0
1510;Fryslân (PV);2022 maart;30.0
1511;Fryslân (PV);2022 1e kwartaal;70.0
1512;Fryslân (PV);2022 april;40.0
1513;Fryslân (PV);2022 mei;40.0
1514;Fryslân (PV);2022 juni;40.0
1515;Fryslân (PV);2022 2e kwartaal;110.0
1516;Fryslân (PV);2022 juli;30.0
1517;Fryslân (PV);2022 augustus;30.0
1518;Fryslân (PV);2022 september;40.0
1519;Fryslân (PV);2022 3e kwartaal;100.0
1520;Fryslân (PV);2022 oktober;40.0
1521;Fryslân (PV);2022 november;30.0
1522;Fryslân (PV);2022 december;30.0
1523;Fryslân (PV);2022 4e kwartaal;100.0
1524;Fryslân (PV);2022;390.0
1525;Fryslân (PV);2023 januari;20.0
1526;Fryslân (PV);2023 februari;30.0
1527;Fryslân (PV);2023 maart;30.0
1528;Fryslân (PV);2023 1e kwartaal;80.0
1529;Fryslân (PV);2023 april;30.0
1530;Fryslân (PV);2023 mei;30.0
1531;Fryslân (PV);2023 juni;40.0
1532;Fryslân (PV);2023 2e kwartaal;100.0
1533;Fryslân (PV);2023 juli;40.0
1534;Fryslân (PV);2023 augustus;30.0
1535;Fryslân (PV);2023 september;40.0
1536;Fryslân (PV);2023 3e kwartaal;110.0
1537;Fryslân (PV);2023 oktober;40.0
1538;Fryslân (PV);2023 november;30.0
1539;Fryslân (PV);2023 december;30.0
1540;Fryslân (PV);2023 4e kwartaal;100.0
1541;Fryslân (PV);2023;390.0
1542;Fryslân (PV);2024 januari;40.0
1543;Fryslân (PV);2024 februari;40.0
1544;Fryslân (PV);2024 maart;40.0
1545;Fryslân (PV);2024 1e kwartaal;110.0
1546;Fryslân (PV);2024 april;30.0
1547;Fryslân (PV);2024 mei;40.0
1548;Fryslân (PV);2024 juni;40.0
1549;Fryslân (PV);2024 2e kwartaal;110.0
1550;Fryslân (PV);2024 juli;30.0
1551;Fryslân (PV);2024 augustus;30.0
1552;Fryslân (PV);2024 september;40.0
1553;Fryslân (PV);2024 3e kwartaal;100.0
1554;Fryslân (PV);2024 oktober;40.0
1555;Fryslân (PV);2024 november;40.0
1556;Fryslân (PV);2024 december;20.0
1557;Fryslân (PV);2024 4e kwartaal;100.0
1558;Fryslân (PV);2024;420.0
1559;Fryslân (PV);2025 januari;30.0
1560;Fryslân (PV);2025 februari;30.0
1561;Drenthe (PV);2012 januari;20.0
1562;Drenthe (PV);2012 februari;30.0
1563;Drenthe (PV);2012 maart;30.0
1564;Drenthe (PV);2012 1e kwartaal;70.0
1565;Drenthe (PV);2012 april;30.0
1566;Drenthe (PV);2012 mei;20.0
1567;Drenthe (PV);2012 juni;20.0
1568;Drenthe (PV);2012 2e kwartaal;80.0
1569;Drenthe (PV);2012 juli;20.0
1570;Drenthe (PV);2012 augustus;20.0
1571;Drenthe (PV);2012 september;20.0
1572;Drenthe (PV);2012 3e kwartaal;70.0
1573;Drenthe (PV);2012 oktober;30.0
1574;Drenthe (PV);2012 november;20.0
1575;Drenthe (PV);2012 december;20.0
1576;Drenthe (PV);2012 4e kwartaal;70.0
1577;Drenthe (PV);2012;290.0
1578;Drenthe (PV);2013 januari;20.0
1579;Drenthe (PV);2013 februari;20.0
1580;Drenthe (PV);2013 maart;30.0
1581;Drenthe (PV);2013 1e kwartaal;70.0
1582;Drenthe (PV);2013 april;30.0
1583;Drenthe (PV);2013 mei;30.0
1584;Drenthe (PV);2013 juni;30.0
1585;Drenthe (PV);2013 2e kwartaal;80.0
1586;Drenthe (PV);2013 juli;20.0
1587;Drenthe (PV);2013 augustus;20.0
1588;Drenthe (PV);2013 september;30.0
1589;Drenthe (PV);2013 3e kwartaal;70.0
1590;Drenthe (PV);2013 oktober;30.0
1591;Drenthe (PV);2013 november;20.0
1592;Drenthe (PV);2013 december;20.0
1593;Drenthe (PV);2013 4e kwartaal;70.0
1594;Drenthe (PV);2013;280.0
1595;Drenthe (PV);2014 januari;20.0
1596;Drenthe (PV);2014 februari;20.0
1597;Drenthe (PV);2014 maart;30.0
1598;Drenthe (PV);2014 1e kwartaal;60.0
1599;Drenthe (PV);2014 april;20.0
1600;Drenthe (PV);2014 mei;20.0
1601;Drenthe (PV);2014 juni;20.0
1602;Drenthe (PV);2014 2e kwartaal;70.0
1603;Drenthe (PV);2014 juli;20.0
1604;Drenthe (PV);2014 augustus;20.0
1605;Drenthe (PV);2014 september;30.0
1606;Drenthe (PV);2014 3e kwartaal;70.0
1607;Drenthe (PV);2014 oktober;30.0
1608;Drenthe (PV);2014 november;20.0
1609;Drenthe (PV);2014 december;20.0
1610;Drenthe (PV);2014 4e kwartaal;70.0
1611;Drenthe (PV);2014;270.0
1612;Drenthe (PV);2015 januari;20.0
1613;Drenthe (PV);2015 februari;20.0
1614;Drenthe (PV);2015 maart;20.0
1615;Drenthe (PV);2015 1e kwartaal;60.0
1616;Drenthe (PV);2015 april;30.0
1617;Drenthe (PV);2015 mei;30.0
1618;Drenthe (PV);2015 juni;30.0
1619;Drenthe (PV);2015 2e kwartaal;80.0
1620;Drenthe (PV);2015 juli;20.0
1621;Drenthe (PV);2015 augustus;30.0
1622;Drenthe (PV);2015 september;30.0
1623;Drenthe (PV);2015 3e kwartaal;80.0
1624;Drenthe (PV);2015 oktober;30.0
1625;Drenthe (PV);2015 november;20.0
1626;Drenthe (PV);2015 december;20.0
1627;Drenthe (PV);2015 4e kwartaal;60.0
1628;Drenthe (PV);2015;280.0
1629;Drenthe (PV);2016 januari;20.0
1630;Drenthe (PV);2016 februari;20.0
1631;Drenthe (PV);2016 maart;20.0
1632;Drenthe (PV);2016 1e kwartaal;60.0
1633;Drenthe (PV);2016 april;20.0
1634;Drenthe (PV);2016 mei;30.0
1635;Drenthe (PV);2016 juni;20.0
1636;Drenthe (PV);2016 2e kwartaal;70.0
1637;Drenthe (PV);2016 juli;20.0
1638;Drenthe (PV);2016 augustus;20.0
1639;Drenthe (PV);2016 september;30.0
1640;Drenthe (PV);2016 3e kwartaal;70.0
1641;Drenthe (PV);2016 oktober;30.0
1642;Drenthe (PV);2016 november;20.0
1643;Drenthe (PV);2016 december;20.0
1644;Drenthe (PV);2016 4e kwartaal;60.0
1645;Drenthe (PV);2016;270.0
1646;Drenthe (PV);2017 januari;20.0
1647;Drenthe (PV);2017 februari;20.0
1648;Drenthe (PV);2017 maart;30.0
1649;Drenthe (PV);2017 1e kwartaal;60.0
1650;Drenthe (PV);2017 april;20.0
1651;Drenthe (PV);2017 mei;30.0
1652;Drenthe (PV);2017 juni;30.0
1653;Drenthe (PV);2017 2e kwartaal;90.0
1654;Drenthe (PV);2017 juli;20.0
1655;Drenthe (PV);2017 augustus;30.0
1656;Drenthe (PV);2017 september;30.0
1657;Drenthe (PV);2017 3e kwartaal;80.0
1658;Drenthe (PV);2017 oktober;30.0
1659;Drenthe (PV);2017 november;30.0
1660;Drenthe (PV);2017 december;20.0
1661;Drenthe (PV);2017 4e kwartaal;80.0
1662;Drenthe (PV);2017;300.0
1663;Drenthe (PV);2018 januari;30.0
1664;Drenthe (PV);2018 februari;20.0
1665;Drenthe (PV);2018 maart;30.0
1666;Drenthe (PV);2018 1e kwartaal;80.0
1667;Drenthe (PV);2018 april;40.0
1668;Drenthe (PV);2018 mei;40.0
1669;Drenthe (PV);2018 juni;30.0
1670;Drenthe (PV);2018 2e kwartaal;100.0
1671;Drenthe (PV);2018 juli;30.0
1672;Drenthe (PV);2018 augustus;30.0
1673;Drenthe (PV);2018 september;30.0
1674;Drenthe (PV);2018 3e kwartaal;90.0
1675;Drenthe (PV);2018 oktober;30.0
1676;Drenthe (PV);2018 november;30.0
1677;Drenthe (PV);2018 december;20.0
1678;Drenthe (PV);2018 4e kwartaal;80.0
1679;Drenthe (PV);2018;350.0
1680;Drenthe (PV);2019 januari;20.0
1681;Drenthe (PV);2019 februari;20.0
1682;Drenthe (PV);2019 maart;20.0
1683;Drenthe (PV);2019 1e kwartaal;60.0
1684;Drenthe (PV);2019 april;30.0
1685;Drenthe (PV);2019 mei;20.0
1686;Drenthe (PV);2019 juni;30.0
1687;Drenthe (PV);2019 2e kwartaal;80.0
1688;Drenthe (PV);2019 juli;30.0
1689;Drenthe (PV);2019 augustus;20.0
1690;Drenthe (PV);2019 september;30.0
1691;Drenthe (PV);2019 3e kwartaal;80.0
1692;Drenthe (PV);2019 oktober;20.0
1693;Drenthe (PV);2019 november;20.0
1694;Drenthe (PV);2019 december;20.0
1695;Drenthe (PV);2019 4e kwartaal;60.0
1696;Drenthe (PV);2019;290.0
1697;Drenthe (PV);2020 januari;20.0
1698;Drenthe (PV);2020 februari;20.0
1699;Drenthe (PV);2020 maart;10.0
1700;Drenthe (PV);2020 1e kwartaal;50.0
1701;Drenthe (PV);2020 april;10.0
1702;Drenthe (PV);2020 mei;10.0
1703;Drenthe (PV);2020 juni;20.0
1704;Drenthe (PV);2020 2e kwartaal;40.0
1705;Drenthe (PV);2020 juli;20.0
1706;Drenthe (PV);2020 augustus;20.0
1707;Drenthe (PV);2020 september;20.0
1708;Drenthe (PV);2020 3e kwartaal;60.0
1709;Drenthe (PV);2020 oktober;20.0
1710;Drenthe (PV);2020 november;10.0
1711;Drenthe (PV);2020 december;10.0
1712;Drenthe (PV);2020 4e kwartaal;40.0
1713;Drenthe (PV);2020;190.0
1714;Drenthe (PV);2021 januari;10.0
1715;Drenthe (PV);2021 februari;10.0
1716;Drenthe (PV);2021 maart;10.0
1717;Drenthe (PV);2021 1e kwartaal;30.0
1718;Drenthe (PV);2021 april;10.0
1719;Drenthe (PV);2021 mei;20.0
1720;Drenthe (PV);2021 juni;20.0
1721;Drenthe (PV);2021 2e kwartaal;50.0
1722;Drenthe (PV);2021 juli;20.0
1723;Drenthe (PV);2021 augustus;20.0
1724;Drenthe (PV);2021 september;30.0
1725;Drenthe (PV);2021 3e kwartaal;70.0
1726;Drenthe (PV);2021 oktober;20.0
1727;Drenthe (PV);2021 november;20.0
1728;Drenthe (PV);2021 december;10.0
1729;Drenthe (PV);2021 4e kwartaal;50.0
1730;Drenthe (PV);2021;190.0
1731;Drenthe (PV);2022 januari;20.0
1732;Drenthe (PV);2022 februari;20.0
1733;Drenthe (PV);2022 maart;30.0
1734;Drenthe (PV);2022 1e kwartaal;60.0
1735;Drenthe (PV);2022 april;30.0
1736;Drenthe (PV);2022 mei;40.0
1737;Drenthe (PV);2022 juni;30.0
1738;Drenthe (PV);2022 2e kwartaal;90.0
1739;Drenthe (PV);2022 juli;30.0
1740;Drenthe (PV);2022 augustus;30.0
1741;Drenthe (PV);2022 september;30.0
1742;Drenthe (PV);2022 3e kwartaal;90.0
1743;Drenthe (PV);2022 oktober;30.0
1744;Drenthe (PV);2022 november;30.0
1745;Drenthe (PV);2022 december;30.0
1746;Drenthe (PV);2022 4e kwartaal;90.0
1747;Drenthe (PV);2022;330.0
1748;Drenthe (PV);2023 januari;20.0
1749;Drenthe (PV);2023 februari;30.0
1750;Drenthe (PV);2023 maart;20.0
1751;Drenthe (PV);2023 1e kwartaal;70.0
1752;Drenthe (PV);2023 april;30.0
1753;Drenthe (PV);2023 mei;40.0
1754;Drenthe (PV);2023 juni;30.0
1755;Drenthe (PV);2023 2e kwartaal;100.0
1756;Drenthe (PV);2023 juli;30.0
1757;Drenthe (PV);2023 augustus;30.0
1758;Drenthe (PV);2023 september;30.0
1759;Drenthe (PV);2023 3e kwartaal;100.0
1760;Drenthe (PV);2023 oktober;30.0
1761;Drenthe (PV);2023 november;30.0
1762;Drenthe (PV);2023 december;30.0
1763;Drenthe (PV);2023 4e kwartaal;80.0
1764;Drenthe (PV);2023;350.0
1765;Drenthe (PV);2024 januari;40.0
1766;Drenthe (PV);2024 februari;40.0
1767;Drenthe (PV);2024 maart;50.0
1768;Drenthe (PV);2024 1e kwartaal;130.0
1769;Drenthe (PV);2024 april;40.0
1770;Drenthe (PV);2024 mei;50.0
1771;Drenthe (PV);2024 juni;50.0
1772;Drenthe (PV);2024 2e kwartaal;130.0
1773;Drenthe (PV);2024 juli;40.0
1774;Drenthe (PV);2024 augustus;40.0
1775;Drenthe (PV);2024 september;40.0
1776;Drenthe (PV);2024 3e kwartaal;120.0
1777;Drenthe (PV);2024 oktober;40.0
1778;Drenthe (PV);2024 november;40.0
1779;Drenthe (PV);2024 december;30.0
1780;Drenthe (PV);2024 4e kwartaal;110.0
1781;Drenthe (PV);2024;490.0
1782;Drenthe (PV);2025 januari;20.0
1783;Drenthe (PV);2025 februari;20.0
1784;Overijssel (PV);2012 januari;40.0
1785;Overijssel (PV);2012 februari;40.0
1786;Overijssel (PV);2012 maart;50.0
1787;Overijssel (PV);2012 1e kwartaal;130.0
1788;Overijssel (PV);2012 april;50.0
1789;Overijssel (PV);2012 mei;50.0
1790;Overijssel (PV);2012 juni;50.0
1791;Overijssel (PV);2012 2e kwartaal;150.0
1792;Overijssel (PV);2012 juli;40.0
1793;Overijssel (PV);2012 augustus;40.0
1794;Overijssel (PV);2012 september;60.0
1795;Overijssel (PV);2012 3e kwartaal;150.0
1796;Overijssel (PV);2012 oktober;60.0
1797;Overijssel (PV);2012 november;50.0
1798;Overijssel (PV);2012 december;40.0
1799;Overijssel (PV);2012 4e kwartaal;160.0
1800;Overijssel (PV);2012;580.0
1801;Overijssel (PV);2013 januari;30.0
1802;Overijssel (PV);2013 februari;30.0
1803;Overijssel (PV);2013 maart;30.0
1804;Overijssel (PV);2013 1e kwartaal;100.0
1805;Overijssel (PV);2013 april;30.0
1806;Overijssel (PV);2013 mei;40.0
1807;Overijssel (PV);2013 juni;40.0
1808;Overijssel (PV);2013 2e kwartaal;120.0
1809;Overijssel (PV);2013 juli;30.0
1810;Overijssel (PV);2013 augustus;40.0
1811;Overijssel (PV);2013 september;40.0
1812;Overijssel (PV);2013 3e kwartaal;110.0
1813;Overijssel (PV);2013 oktober;40.0
1814;Overijssel (PV);2013 november;40.0
1815;Overijssel (PV);2013 december;30.0
1816;Overijssel (PV);2013 4e kwartaal;120.0
1817;Overijssel (PV);2013;460.0
